Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9305500	9.252483271	NaN	9305500	15.80647483	NaN	187826000	-17335752	7.596606673	148159000	39.19550265	7.960829617	18.46180908	42408000	148159000	39.19550265	7.960829617	18.46180908	105751000	60.36768321	4.9960968	NaN	11.3	NaN	NaN	NaN	NaN	16.8042328	NaN	49.68941799	30.99497354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	508816421.5	12.50353669	5.340502981	160136103.5	191.7481471	NaN	487645	-459220.9583	121.5971614	265116	21.10712372	2.249468998	172.7497191	167408	265116	21.10712372	2.249468998	172.7497191	93776	0.003264584	275.5862836	NaN	39.83333333	56.83333333	17	-57.05525487	NaN	21.68464856	NaN	38.82369734	17.13904879	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4561475256	4.629772831	1.74959097	4355083756	-76.02040816	NaN	24.4	-10.99863767	647.3704867	4.369818182	10.24834448	3.83625879	135.8124019	3.049818182	4.369818182	10.24834448	3.83625879	135.8124019	9.929818182	4.26971E-09	135.0275951	2.75852E-09	154.5583333	NaN	NaN	NaN	NaN	-6.197446896	NaN	57.22425853	47.08763354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125586448	NaN	1.989750959	123274558	0.880722088	NaN	1120100000	-44156113.24	9.208496623	1067140000	50.50833018	4.248627209	11.22529809	335020000	1067140000	50.50833018	4.248627209	11.22529809	732120000	51.76877912	5.230298783	NaN	6.724999999	11.79166667	5.066666667	5.483411133	4.343333333	8.125709958	NaN	53.01495646	40.74876941	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.77258894	1.166180758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35480120.46	2011.344697	NaN	35480120.46	NaN	NaN	110400000	345700000	NaN	324600000	20.63463236	0.905919136	NaN	177200000	324600000	20.63463236	0.905919136	NaN	147400000	19.88069478	18.02371542	NaN	5.5	15	9.5	7.147772486	NaN	0.635694158	NaN	7.018063501	2.73984182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	376231861.5	164.9242787	4.72961644	376231861.5	-30.97622537	NaN	5920000	452085751.7	8.150138414	316250000	24.59462612	0.766298012	28.74531835	137330000	316250000	24.59462612	0.766298012	28.74531835	178920000	13.24426542	10.47714381	NaN	11.875	13.375	1.5	4.257202026	NaN	-13.32348252	NaN	0.460395847	12.02550842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51141006.93	19.82939723	2.406854558	46791906.93	9.099251358	NaN	54592813716	1346957721	1.141331861	48548000000	19.34180783	2.491161172	11.71245801	45399000000	48548000000	19.34180783	2.491161172	11.71245801	3149000000	59.02883041	14.61261129	40.38609245	7.5	12.5	5	1.257572468	NaN	9.462463433	NaN	21.75009706	12.28763362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11161312991	NaN	1.417782008	3466457991	3.101481898	NaN	3.01718E+11	-22582484477	0.468580004	2.72948E+11	66.34839299	19.84298787	2.400300131	46411000000	2.72948E+11	66.34839299	19.84298787	2.400300131	2.26537E+11	54.27666734	5.81615377	63.55332595	7.333333333	11.16666667	3.833333333	5.437046344	1.856666667	8.945856203	NaN	89.26579903	77.40856519	66.01488626	54.73326754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46804203945	NaN	11.05781144	15034104117	-4.337400883	NaN	2.95928E+11	74631321484	8.441712601	2.40678E+11	111.5883987	2.449682399	3.887840947	75822000000	2.40678E+11	111.5883987	2.449682399	3.887840947	1.64856E+11	65.63844779	2.967687074	89.96165213	3.305833333	5.519166666	2.213333333	3.079396786	2.477	6.637033412	NaN	137.2046122	130.5675788	122.7473313	87.59307722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2619626231	14.61145733	5.200250584	2036312731	26.75689221	NaN	1.35297E+12	-5.11699E+11	28.04880661	5.36451E+11	34.43843893	2.599134865	14.89535322	1.31102E+11	5.36451E+11	34.43843893	2.599134865	14.89535322	4.05349E+11	NaN	NaN	9.057967392	28.01034807	42.81798022	14.80763215	9.306332313	NaN	10.4764046	NaN	86.85621956	75.29938277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19831699862	206.3781498	11.32916302	14986649862	0.507569405	NaN	3.437E+11	23950000000	16.71889482	2.7128E+11	45.49616784	6.923765199	19.73341572	1.7489E+11	2.7128E+11	45.49616784	6.923765199	19.73341572	96390000000	NaN	NaN	NaN	5.76	7.199999999	1.439999999	6.138384342	NaN	0.098948463	NaN	57.6416724	57.54272393	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	170415572.6	5.885346812	0.908923953	159085022.6	1.966357225	NaN	7.18803E+11	34215371835	26.55477825	6.19581E+11	23.66620687	9.540887147	26.53697153	3.80671E+11	6.19581E+11	23.66620687	9.540887147	26.53697153	2.35354E+11	36.75722011	16.63122641	NaN	7.5	14.5	7	1.54033412	NaN	-3.436232589	NaN	27.45620575	30.89243834	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3511997682	30.77337055	5.796970038	1900923182	8.134964616	NaN	1.26806E+12	94164620826	33.99904494	1.01931E+12	33.37463251	3.680657491	29.11102357	4.08743E+11	1.01931E+12	33.37463251	3.680657491	29.11102357	6.10564E+11	2.682796278	19.73080813	3.331994844	NaN	NaN	NaN	NaN	NaN	4.274955577	NaN	41.51938829	36.73227494	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11014961.33	12.83780065	2.523229386	10793691.33	2.719174871	NaN	6120000000	4794000000	14.89295202	8633000000	20.31485316	2.056753296	34.91170495	7404000000	8633000000	20.31485316	2.056753296	34.91170495	1229000000	NaN	NaN	NaN	7.5	15	7.5	-0.180017649	NaN	3.82624247	NaN	16.58979669	12.76355422	20.7407756	3.317959337	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45902514.73	64.02381546	4.407147588	45902514.73	4.992144191	NaN	2970600000	3085953616	13.50606231	3979400000	40.08752083	1.209338221	17.96756885	3744000000	3979400000	40.08752083	1.209338221	17.96756885	235400000	35.79900543	NaN	NaN	NaN	6.5	NaN	-3.675540762	NaN	4.18061043	NaN	29.92511167	14.99378449	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	344714190	8.241770404	2.718744844	311273807.5	6.30225702	NaN	59291000000	-70205000000	22.66685999	56921000000	34.83341321	4.018215106	37.55014257	25619000000	56921000000	34.83341321	4.018215106	37.55014257	31302000000	4.778088323	32.62056218	6.823705152	19.5	23.25	3.75	-24.35209195	NaN	5.527840719	NaN	36.28376	16.91948856	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.36616648	694186207.5	NaN	5.611462159	519077707.5	3.587356488	10.19678351	1358785799	281676780.9	10.19678351	1244560667	64.08102221	3.404282662	10.98635543	232721767.9	1244560667	64.08102221	3.404282662	10.98635543	1011838899	46.19993506	5.049714241	54.80100283	5.75	9	3.25	3.765440591	3.5	10.35189555	59.85457736	70.1902095	59.85457736	67.60983359	55.62725277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
