Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14188551396	NaN	2.488954937	11102025825	1.065714855	NaN	3.33605E+11	-25080219751	8.105026172	2.5133E+11	56.05387412	12.04548469	5.726582262	71065422000	2.5133E+11	56.05387412	12.04548469	5.726582262	1.80265E+11	73.45295992	1.813110181	80.47402749	5.953843976	9.416666667	3.46282269	8.519598176	4.415	8.687842787	NaN	74.40342557	62.69527112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21878104078	NaN	3.536192224	14610451664	NaN	NaN	1.92513E+11	10364517965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.09738481	3.625805538	86.75654066	2.98	NaN	NaN	NaN	NaN	28.76643129	NaN	120.868435	92.10200374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	590075.6	1.660314012	NaN	590075.6	150.4579956	NaN	16354126.4	2277819.8	134.0902875	17222770.8	54.82095593	1459.734784	825.8160492	13104209.8	17222770.8	54.82095593	1459.734784	825.8160492	4118561	0.773754846	1128.000023	NaN	NaN	NaN	NaN	NaN	NaN	8.350070664	NaN	52.0560166	9.598620466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	169711851.3	15.92566521	6.572442697	162984077.2	-6.734323631	NaN	37979200000	27713868250	20.42424115	40413800000	17.7331287	0.980854547	5.952274837	30278600000	40413800000	17.7331287	0.980854547	5.952274837	10135200000	20.84441541	9.679346581	NaN	NaN	13.76666667	NaN	5.591120352	4.716666667	1.222246609	NaN	16.66485314	14.031198	NaN	NaN	NaN	-11685000000	-5.127248834	2.68081E+11	117.6309794	NaN	NaN	12252000000	5.376042166	24616000000	39.92085888	3023000000	4.902533165	41393000000	18.16279084	716000000	2.104458748	15632000000	25.35110765	16.14876033	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21197695560	NaN	NaN	11414710037	NaN	NaN	2.76183E+11	2939249712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.84907284	2.753963029	75.21841164	7.105	11.8125	4.7075	7.519016401	3.295833333	69.62352369	NaN	145.0727715	75.44924785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	248298935.7	19.5418803	3.873389934	243962720.8	-10.14575309	NaN	55659100000	65736992392	-0.950711784	1.7062E+11	28.60775742	2.426718909	-3.100036007	1.11341E+11	1.7062E+11	28.60775742	2.426718909	-3.100036007	59279000000	45.72905883	0.440599215	NaN	3.5	NaN	NaN	NaN	NaN	-2.022410661	NaN	9.332323864	11.35473452	28.67531139	10.00682403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2446571637	17.33143056	6.161061998	2410807630	-1.495589927	NaN	2.61179E+11	76101736766	6.008934518	3.2853E+11	26.20494215	3.393760165	10.51420575	91952000000	3.2853E+11	26.20494215	3.393760165	10.51420575	2.36578E+11	52.95139376	3.0148186	NaN	8.178333333	15	6.821666667	14.6709289	NaN	0.239053394	NaN	20.83274157	15.29431233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1052450357	8.642482812	2.061573316	655159317.6	69.2517814	NaN	397876000	-340056171.4	31.47772685	236035000	78.96788223	8.127681644	53.87799806	50266000	236035000	78.96788223	8.127681644	53.87799806	185769000	0.704346	72.87879139	0.117151341	42.55833333	76.85583333	34.2975	17.05248517	31.40916667	65.87219806	NaN	133.1134159	66.44764135	NaN	NaN	NaN	-33910000	-11.34493142	NaN	NaN	38342000	12.82770157	-2823000	-0.944463031	24560000	24.63044307	29680000	29.76512827	99622000	33.32954165	NaN	NaN	18238000	18.29031029	7.825049439	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1360774838	NaN	2.446044338	1302177339	-4.391056361	NaN	543062524	917537476	11.81722471	1271358000	65.02112314	2.484813269	5.727819626	364858000	1271358000	65.02112314	2.484813269	5.727819626	906500000	92.48830494	2.538860104	NaN	3.025	10.83596796	7.810967957	14.29430442	7.510967957	-14.08671204	NaN	27.7738727	41.86058474	NaN	NaN	NaN	-64800000	-3.314069506	378300000	19.34741504	38900000	1.989464565	2300000	0.11762901	411700000	79.74046097	NaN	NaN	497500000	25.44366635	NaN	NaN	22300000	4.319194267	1.150283255	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003026572	1190.232999	0.002807595	65.075	71.625	6.55	-85.12071238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-35300000	-3.582592457	51100000	5.186132424	10200000	1.035196687	38200000	3.876913084	12100000	3.230974633	100100000	26.72897196	374300000	37.98765883	43700000	16.65396341	119600000	31.93591455	15.83644501	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38746500	19.9156528	1.268990175	38746500	10.08081275	NaN	432398000	12592784	3.398753175	424918000	37.95539724	5.48330817	3.274556745	136352000	424918000	37.95539724	5.48330817	3.274556745	288566000	78.90828073	1.480420248	NaN	8.133333333	14.36666667	6.233333333	12.50856539	9.7725	4.116141609	NaN	38.62354114	34.47845854	NaN	NaN	NaN	-88118000	-7.871056754	395557000	35.33275377	13591000	1.214003182	42102000	3.760721209	33706000	13.34484138	281000	0.111253202	245624000	21.94013078	2453000	1.122192232	28750000	11.38266746	3.537456448	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	572438156.6	13.29109188	4.166974752	223386921.4	28.45413844	NaN	11973600000	-480195547.8	40.93798541	10243100000	41.87870669	4.195418772	33.70273198	2499400000	10243100000	41.87870669	4.195418772	33.70273198	7743700000	53.25266644	8.527876957	NaN	22.18083333	53.87666667	31.69583333	44.40763171	NaN	-0.325442986	NaN	48.95382085	45.49823779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31746910992	22.03591444	8.195218601	30603869121	736.9273484	NaN	25381001818	-3904066675	4702.260206	13203194545	93.65884659	10.86535875	3280.652727	1114907273	13203194545	93.65884659	10.86535875	3280.652727	12088287273	1.275232827	1927.983498	0.807578353	3293.502325	NaN	NaN	NaN	NaN	21.543811	NaN	180.0439543	134.1135893	NaN	NaN	NaN	-976945454.5	-6.930109538	NaN	NaN	NaN	NaN	NaN	NaN	995890909.1	27.91743119	1127636364	31.61060143	3565418182	25.2918302	NaN	NaN	682181818.2	19.12334353	6.029644005	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	150453017	NaN	2.080296407	150453017	3.576447019	NaN	2312770000	-39527866.8	1.126450961	2233610000	67.66464839	7.422948521	3.583867033	499500000	2233610000	67.66464839	7.422948521	3.583867033	1734110000	77.12977686	1.113439336	NaN	4.391666667	8.916666667	4.525	5.861392896	3.480833333	19.24810701	NaN	70.06270963	46.4201766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.64451784	4.25170068	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97959127.76	101.3859737	NaN	97959127.76	-2.690611216	NaN	1023700000	2811200000	3.976055451	1942000000	28.02559217	0.650129703	22.36925016	821900000	1942000000	28.02559217	0.650129703	22.36925016	1120100000	48.36348522	11.20636865	NaN	8	17	9	7.628404554	NaN	-3.762240926	NaN	14.7733258	7.054021346	NaN	NaN	NaN	483700000	6.980421696	2821100000	40.71215143	-333900000	-4.818612372	22500000	0.324704338	2233400000	83.32027607	NaN	NaN	1450400000	20.93116318	1600000	0.357861776	279600000	10.43088976	6.292065945	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4097336754	617.0845872	24.07944117	4097336754	-21.82233394	NaN	-4066360000	10523865294	6.028315856	2120680000	21.03765724	0.213602644	-14.43592216	696310000	2120680000	21.03765724	0.213602644	-14.43592216	1424370000	37.5326033	14.33080334	NaN	13.49083333	14.91666667	1.425833333	1.637012707	NaN	-55.84381572	NaN	-40.33927225	14.22800683	NaN	NaN	NaN	1405000000	13.93793897	1254500000	12.44494266	120000000	1.190428951	43600000	0.432522519	2884200000	54.71100404	NaN	NaN	5045200000	50.04960121	500000	0.020942408	142400000	2.701215927	1.647671391	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116326747.1	13.29254088	4.456487118	111980375.3	0.817581496	NaN	50350000000	20253498065	-1.600223612	64580000000	17.55926729	1.960571101	12.81925859	59420000000	64580000000	17.55926729	1.960571101	12.81925859	5160000000	57.41829867	-2.915358493	48.25073832	7.75	17.45833333	9.708333333	21.64085988	NaN	8.124355938	NaN	13.69013793	4.331358437	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14845681708	NaN	0.885314377	12481077319	3.116798716	NaN	6.74184E+11	-23351657630	2.564571518	5.73903E+11	78.9212909	29.96564783	1.905095051	1.24448E+11	5.73903E+11	78.9212909	29.96564783	1.905095051	4.49455E+11	79.95655504	1.84136899	77.8237202	3.208333333	5.9375	2.729166667	4.433629966	1.094166667	16.55261942	NaN	115.1124062	94.62694449	78.62067922	61.50699135	NaN	-40604000000	-5.583731215	5.72259E+11	78.69521332	NaN	NaN	NaN	NaN	13740000000	9.387426042	30827000000	21.06158534	1.45827E+11	20.05365905	NaN	NaN	27687000000	18.91627837	4.233712813	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65167424226	NaN	7.644858543	32635342496	2.893905647	NaN	6.26238E+11	97763278904	2.685923155	4.20968E+11	116.7192633	4.371764382	8.897977344	91240000000	4.20968E+11	116.7192633	4.371764382	8.897977344	3.29728E+11	89.97021592	3.271796746	102.3570507	3.5	6.4025	2.9025	3.927341108	1.651666667	14.39887303	NaN	173.6332405	159.2343675	138.4966853	113.1991198	NaN	-6622000000	-1.836042078	69427000000	19.24960636	NaN	NaN	NaN	NaN	14723000000	17.06322072	42601000000	49.37242858	76885000000	21.31744113	NaN	NaN	16394000000	18.99982616	4.836348449	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10368846510	51.85958039	8.247079207	9640284279	2.78567398	NaN	1.17315E+13	2.22972E+12	36.51917733	7.51265E+12	38.97311444	1.792680212	24.53750027	1.62312E+12	7.51265E+12	38.97311444	1.792680212	24.53750027	5.88952E+12	NaN	NaN	50.47275195	18.24066049	24.34582784	6.105167356	11.27112925	NaN	10.73361886	NaN	60.85926679	49.23933471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27348105440	31.82687865	3.15485292	22386850567	0.712368409	NaN	3.57521E+12	2.20401E+11	45.54389513	3.56808E+12	100.9817767	22.64316984	46.66979073	1.54694E+12	3.56808E+12	100.9817767	22.64316984	46.66979073	1.80634E+12	58.98788547	14.583266	NaN	10.98	10.98	0	-3.59723002	NaN	3.350323627	NaN	101.1835659	97.8332423	NaN	NaN	NaN	NaN	NaN	1.8447E+11	5.220765327	41680000000	1.179603723	NaN	NaN	75720000000	46.18762962	NaN	NaN	1.0391E+11	2.940801893	NaN	NaN	14810000000	9.033792851	0.522028474	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14152081.41	0.184382283	0.070292904	2450551.61	4.80459667	NaN	8.0522E+11	-2.35407E+11	-5.194023798	5.4613E+11	15.20834088	136.2824259	-9.228409066	2.6746E+11	5.4613E+11	15.20834088	136.2824259	-9.228409066	2.7867E+11	53.02002196	-3.206554569	NaN	7.75	17.46	9.71	1.172574906	NaN	10.60069786	NaN	22.42334287	10.27042682	NaN	NaN	NaN	-52780000000	-1.469789668	2.22677E+12	62.00991927	-7080000000	-0.197160115	61160000000	1.703151499	1.1725E+11	26.16369884	18000000000	4.016601955	4.4814E+11	12.47956692	4350000000	1.449371939	89160000000	19.89556835	3.305380697	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8048472823	42.49065291	7.024121737	7930418396	-0.024291347	NaN	1.6419E+13	3.69581E+12	46.32266383	1.48788E+13	33.89389889	2.14195863	39.01003419	4.6105E+12	1.48788E+13	33.89389889	2.14195863	39.01003419	1.02683E+13	23.92274754	22.43841317	27.36846506	25.83583333	35.81416667	9.978333333	6.143344416	NaN	-0.658797454	NaN	37.40247372	34.14037844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39023656.61	20.51253219	4.651303057	38633006.62	-10.42349157	NaN	11465000000	10971599703	-7.076061707	17356000000	23.25544003	1.570686461	3.377211269	11575000000	17356000000	23.25544003	1.570686461	3.377211269	5781000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.142994962	NaN	18.63409797	14.49110301	23.00889699	7.499464037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57690218.32	39.09239996	3.73817664	57690218.32	8.745485796	NaN	14369000000	5962298531	15.86778934	19638100000	49.7888089	4.232506069	89.62650393	10598700000	19638100000	49.7888089	4.232506069	89.62650393	9039400000	69.54097925	5.788395904	NaN	4	10	6	-27.29654404	NaN	10.70005189	NaN	36.42997006	19.01868052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1037650467	27.05196814	3.293605672	1024032018	1.385345691	NaN	2.7274E+11	-61245000000	13.95463989	4.27832E+11	31.22195157	2.900074298	15.13116113	1.17193E+11	4.27832E+11	31.22195157	2.900074298	15.13116113	3.10639E+11	23.19273817	9.781446442	24.1993381	16.8975	30.02083333	13.12333333	17.53460144	NaN	2.889748402	NaN	19.9037825	14.25411201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
