Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76969365.13	57.54288661	6.034168341	76969365.13	4.18026039	NaN	8936800000	5012120495	13.15669116	7290900000	33.92381212	1.352604545	11.15193463	6784200000	7290900000	33.92381212	1.352604545	11.15193463	506700000	58.19128333	10.65350579	NaN	4	10	6	7.479277388	NaN	5.807281667	NaN	41.58201651	20.74168754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	524889932.4	14.04163864	2.324750568	520631832.4	4.901614904	NaN	1.60945E+11	-1.04576E+11	7.528252285	2.23895E+11	33.03687118	4.657778931	27.40272451	66484000000	2.23895E+11	33.03687118	4.657778931	27.40272451	1.57411E+11	13.47744824	19.04418009	15.174227	21.15583333	32.55666667	11.40083333	13.18681043	NaN	4.842171396	NaN	23.74827143	12.21801311	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.87339253	1683639432	NaN	5.950936811	1506924432	5.40428276	17.84111592	4932257370	536505119	17.84111592	4702792196	107.6973823	6.097691503	17.62321301	423953567	4702792196	107.6973823	6.097691503	17.62321301	4278838629	60.01840518	4.502054629	62.53930369	5.75	9	3.25	3.383067935	3	13.79442032	99.6640842	113.4585045	98.6248386	145.0130297	135.3041828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.84187369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.04547E+11	NaN	2.630239629	67902235993	NaN	NaN	1.44191E+12	1.6255E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.068333333	11.5925	4.524166667	7.926617546	3.4675	13.50317904	NaN	101.8067139	88.30353482	67.07778643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14462985.2	16.44399304	1.214778277	14462985.2	13.02143824	NaN	267550000	31118332.04	17.30690303	272139000	60.60057236	6.968977761	18.82242501	77971000	272139000	60.60057236	6.968977761	18.82242501	194168000	75.84416748	3.190923232	NaN	5	10.5	5.5	7.252217237	4	8.108757811	NaN	59.57868271	47.015163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11225841697	NaN	2.535297734	10591361697	-3.136572554	NaN	5.20072E+11	70573817164	2.965637995	4.8672E+11	57.89819282	7.006010595	6.526592252	2.44477E+11	4.8672E+11	57.89819282	7.006010595	6.526592252	2.42243E+11	73.43312921	2.652716128	81.58333333	7.925	14.1	6.175	10.95566603	NaN	6.308109934	NaN	61.86560844	51.22322304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68530000	1.567413176	0.320208706	61600000	2.033553114	NaN	18979430000	-17200985717	25.08797021	17527810000	29.06517226	30.00110525	38.04164291	9195690000	17527810000	29.06517226	30.00110525	38.04164291	8332120000	16.08137598	50.46247924	NaN	NaN	NaN	NaN	NaN	NaN	1.603609663	NaN	31.47229473	27.46209323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2703474414	9.60484274	2.606248745	724759960.4	2.513735328	NaN	4.3593E+11	-86121343760	14.455763	3.43324E+11	61.77114041	14.17733754	11.41565552	2.40807E+11	3.43324E+11	61.77114041	14.17733754	11.41565552	1.37988E+11	18.96628049	16.65253439	NaN	8	NaN	NaN	NaN	NaN	22.28967244	NaN	78.43288917	56.14321673	73.47768948	30.1514932	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1009075836	8.334466971	3.225602032	838481851.2	-28.86382993	NaN	1603761417	-1654568709	9.339707695	2120440255	20.48536708	0.002737045	50.32698416	962865117.3	2120440255	20.48536708	0.002737045	50.32698416	1157575138	1.651494738	48.519113	NaN	43.54916667	37.5	-6.049166667	29.89367458	NaN	1.534529498	NaN	15.49378307	13.63729135	NaN	NaN	NaN	300000000	2.898270824	NaN	NaN	NaN	NaN	NaN	NaN	30000000	2.013422819	NaN	NaN	1490000000	14.39474509	5000000	0.342465753	323000000	21.67785235	3.598980623	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3619931744	10.9721424	2.720219233	2683611744	15.23289376	NaN	95905866477	-1352550408	6.280512064	82507800000	85.82252392	14.70492884	28.73037047	26205100000	82507800000	85.82252392	14.70492884	28.73037047	56302700000	33.15112533	16.75637471	35.18574572	12	19	7	0.472298128	NaN	49.62118587	NaN	99.75885334	25.43601539	NaN	NaN	NaN	-1875000000	-1.950327513	NaN	NaN	NaN	NaN	NaN	NaN	7416000000	31.54804952	3412000000	14.51482537	22079000000	22.96601661	2000000	0.015774115	3004000000	12.77917216	4.068255632	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57238074519	NaN	6.120662897	51227839519	NaN	NaN	3.34332E+11	15797002152	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.30764745	6.717940458	70.18692092	10.65416667	16.005	5.350833333	8.086324397	1.835833333	26.22366351	NaN	104.7586874	78.53502393	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55191078.8	0.638404365	0.491079413	20156078.8	23.08405836	NaN	8820114491	-94236597.04	0.323449143	7163930000	28.64319232	62.70643416	19.87413428	5337880000	7163930000	28.64319232	62.70643416	19.87413428	1826050000	39.65117684	5.152481242	NaN	NaN	6	NaN	2.641832899	3	22.42696907	NaN	39.46387764	13.89708183	30.02898622	8.686800652	NaN	-1661600000	-6.643494333	12186200000	48.7234898	1266200000	5.062585776	495900000	1.982732812	919300000	29.10927456	61500000	1.947373421	3091300000	12.35979419	61200000	2.810820741	765900000	24.25192362	7.055120553	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10414929959	NaN	3.071119521	9644063497	-0.076142235	NaN	73090116773	-13940363059	17.13200298	47652617929	53.3528348	1.196654418	5.030911004	NaN	47652617929	53.3528348	1.196654418	5.030911004	NaN	78.34818982	6.10289523	85.55590153	7.5	11.61583333	4.115833333	5.868423777	NaN	-3.591402383	NaN	81.83317297	85.42457536	53.60893178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68290944122	NaN	2.390095149	36777722137	NaN	NaN	1.05326E+12	2351265989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.76312631	3.380057194	NaN	4.5	10.57083333	6.070833333	7.605010216	0.3343	8.075758337	NaN	101.9824653	93.90670698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	278707082.9	6.99763043	1.365994357	273764722.4	-20.98032153	NaN	3.23706E+11	15216125006	1.057140396	2.64782E+11	16.3385166	3.489385683	3.671017909	1.6449E+11	2.64782E+11	16.3385166	3.489385683	3.671017909	1.00292E+11	73.27137146	7.725321888	NaN	7.5	12.5	5	-2.477624342	NaN	5.13686289	NaN	19.97445391	12.92231272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43145753526	NaN	1.265641606	35853468526	1.94556311	NaN	6.74265E+11	-40258000000	13.13191712	5.23077E+11	91.72235539	21.52695126	10.52121146	NaN	5.23077E+11	91.72235539	21.52695126	10.52121146	NaN	71.47262272	6.972683049	76.09434109	12.54416667	14.75	2.205833333	6.517122469	0.655775	4.546514625	NaN	118.2334034	113.1476828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	309313699.2	8.282912789	2.345506724	218838699.2	14.59427687	NaN	33629069.57	-26590824.92	4.938477581	27164000	14.14208786	2.692581778	13.30135558	20644000	27164000	14.14208786	2.692581778	13.30135558	6520000	4.083130299	37.25906649	NaN	NaN	NaN	NaN	NaN	NaN	10.55558148	NaN	17.50792433	4.928697755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2782100	10.40729906	NaN	NaN	23950100	12.46887125	2718400	12.3745317	7171900	26.82869349	6.830448531	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14623000000	0.830616302	NaN	-17.3981811	14623000000	NaN	NaN	NaN	21	21.16666667	0.166666667	3.314727691	NaN	NaN	NaN	NaN	NaN	NaN	0.830616302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55386778.2	15.00549381	3.135882287	55386778.2	-30.2413969	NaN	85140133.4	-67862584.13	7.810071822	516090000	20.65764799	1.1826294	8.381284388	296190000	516090000	20.65764799	1.1826294	8.381284388	219900000	41.48739136	12.16778411	NaN	11.33333333	26.5	15.16666667	12.98220621	9	-8.061476778	NaN	3.407922855	10.99267544	20.69487331	8.839211003	NaN	52360000	2.095825242	NaN	NaN	NaN	NaN	NaN	NaN	185220000	28.87025376	1530000	0.238481202	485770000	19.44402268	900000	0.197884831	181480000	28.28729971	12.18354497	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18217187.14	2.623034888	1.979196806	18217187.14	460.6678302	NaN	6354961538	-624784615.4	90.52177108	5649007692	68.86858294	9.222783276	574.6013228	5290546154	5649007692	68.86858294	9.222783276	574.6013228	358461538.5	5.441504959	33.00197783	NaN	32.66666667	45.75	13.08333333	11.90359693	NaN	55.47056381	NaN	77.4750575	22.00449369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	706734.9314	NaN	0.085506904	706734.9314	-14.42084232	NaN	11235205000	-8206573308	1.014842065	3785000000	10.52105266	19.67061094	-51.98528479	3120000000	3785000000	10.52105266	19.67061094	-51.98528479	665000000	38.37155706	0.857871551	NaN	7.5	15.625	8.125	18.58515098	NaN	7.575171811	NaN	31.23016735	21.86766744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4721071461	NaN	2.624275409	3412071461	NaN	NaN	38820337491	-4534883855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.90668116	20.40457344	NaN	19.51666667	27.6175	8.100833333	5.739388573	3.6175	56.74162566	NaN	89.39774922	32.65612355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17578888.89	15.87244259	1.377102928	17578888.89	2.498670598	NaN	350781000	41884588.18	-0.678599052	362507000	60.73263243	7.637675663	9.526672629	96596000	362507000	60.73263243	7.637675663	9.526672629	265911000	72.23307239	2.724237365	NaN	7	10.5	3.5	12.03658543	4	11.20055652	NaN	58.7681163	45.35911261	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	361810500	12.71650916	2.14057388	282000000	13.52030559	NaN	8890700000	-1159017197	19.81302774	7291000000	21.24607195	4.492313532	22.15185632	3238600000	7291000000	21.24607195	4.492313532	22.15185632	4052400000	24.4862213	41.22186714	NaN	18.20833333	23.26666667	5.058333333	-12.28523281	NaN	11.69539292	NaN	25.90761924	14.17784096	NaN	NaN	NaN	-655460000	-1.910019246	8401020000	24.48068514	NaN	NaN	NaN	NaN	345520000	12.38964709	87330000	3.131476847	2703980000	7.879434046	4630000	0.196525364	1136770000	40.76226881	4.469138561	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28679763.4	1.463067365	NaN	28679763.4	110.2919437	NaN	41252413000	-34266682041	20.5375872	11863911000	75.7351512	10.46378678	51.95068021	4129162000	11863911000	75.7351512	10.46378678	51.95068021	7734749000	NaN	NaN	NaN	29.175	32.75	3.575	-15.11995015	2.75	227.0650451	NaN	265.8643124	29.60979362	75.71271265	49.35355432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24655780000	NaN	NaN	24568000000	NaN	NaN	9.10462E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.59600444	10.19230769	103.7059991	6.67	10	3.33	2.327694974	NaN	-8.610568495	NaN	152.0096836	160.6202521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46574226.6	1.252640853	0.403735259	40414226.6	-10.96457642	NaN	5130900000	-3918619945	12.28906095	4251400000	33.91082396	22.19907971	20.57630676	1875300000	4251400000	33.91082396	22.19907971	20.57630676	2376100000	12.52774837	23.32256644	NaN	8.775	17.05	8.275	-3.424537306	NaN	8.216479222	NaN	40.92605887	31.08718194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.126384083	500	0.394227127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10167738	1.109027111	0.226075331	3171133	2.237129546	NaN	4894500000	5700000	-0.567930433	4673700000	NaN	91.93195183	2.519657991	2302500000	4673700000	NaN	91.93195183	2.519657991	2371200000	6.378879432	21.27603201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1184510089	NaN	1.117121474	1069010089	69.03996507	NaN	2.20444E+12	-9.83737E+11	22.97903187	9.14275E+11	43.75959945	12.21182831	29.19090623	5.17493E+11	9.14275E+11	43.75959945	12.21182831	29.19090623	3.96782E+11	12.11698979	28.97015327	18.91641389	24.675	28.775	4.1	2.473974206	-1.35	58.16438226	NaN	105.5102802	46.59416756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8656793062	12.39367085	3.137466528	7459058062	-5.618285807	NaN	9.8418E+13	1.06591E+13	66.45389002	8.53535E+13	40.477544	5.35035936	44.55742852	2.38034E+13	8.53535E+13	40.477544	5.35035936	44.55742852	6.15501E+13	18.42129439	7.812677403	16.65709079	17.53083333	20.825	3.294166667	12.16172844	NaN	-5.701764535	NaN	46.67317597	48.08525556	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5637446977	6.581079312	2.036402995	1520972786	10.51996064	NaN	2.92947E+12	58250490934	5.86373136	2.43025E+12	41.45674883	24.62877822	15.06661351	8.53556E+11	2.43025E+12	41.45674883	24.62877822	15.06661351	1.57669E+12	34.74813433	8.971233545	37.62434216	NaN	16.5	NaN	5.269527001	NaN	23.92283488	NaN	49.97289821	24.48702917	41.84432167	27.28379705	NaN	-1.9509E+11	-3.32797467	2.92567E+12	49.90802016	4.0699E+11	6.942705474	31800000000	0.542465501	1.4537E+11	20.14188131	620000000	0.085904701	7.1587E+11	12.21178547	360000000	0.062528225	2.5865E+11	35.83750156	6.852320621	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5361690908	NaN	1.960971152	5223360408	2.049170785	NaN	20036187535	644039836.1	12.67725717	16516791016	45.00437353	5.095234041	16.49698459	NaN	16516791016	45.00437353	5.095234041	16.49698459	NaN	65.53219091	3.274111675	85.12998028	6.291666667	11.29166667	5	NaN	0.389166667	7.490124825	NaN	54.59390187	47.10377705	44.04228963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.557012342	NaN	2.27508E+13	6.06765E+11	14.72421036	2.0392E+13	57.74331347	NaN	17.98809241	9.7293E+12	2.0392E+13	57.74331347	NaN	17.98809241	1.06627E+13	6.019361299	7.627674938	5.752926785	NaN	NaN	NaN	NaN	NaN	32.94982073	NaN	64.42264497	24.71703779	59.7821123	32.23199364	NaN	-6.714E+11	-1.901179907	NaN	NaN	NaN	NaN	NaN	NaN	3.9623E+12	59.88061055	5.382E+11	8.133595285	6.617E+12	18.73712756	NaN	NaN	2.768E+11	4.183164576	0.99160742	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8340140000	NaN	NaN	6744700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.052179099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
