Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.53800386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97575995174	NaN	3.448356236	58527579674	NaN	NaN	1.17954E+12	1.34366E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.288333333	8.328333333	5.04	6.52752673	4.7075	14.98468136	NaN	96.8786156	81.89393425	64.08190382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14063592	19.20416211	1.610619564	14063592	-13.39830753	NaN	134551000	77328326.1	18.40918023	209991000	54.09769139	5.530197722	10.03222514	62950000	209991000	54.09769139	5.530197722	10.03222514	147041000	69.19591213	2.924591631	NaN	5.5	10.5	5	5.423861182	4	-0.432027222	NaN	34.66290686	33.16201801	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11433251483	NaN	3.269951933	10764954233	5.366645917	NaN	4.69187E+11	78562769798	0.280829195	4.50945E+11	59.16259628	5.859227442	5.532101117	2.25112E+11	4.50945E+11	59.16259628	5.859227442	5.532101117	2.25833E+11	68.26944885	4.550191039	76.33333333	7.75	12.59166667	4.841666667	8.331107748	3.401666667	8.577130015	NaN	61.55589055	48.87544558	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	261424871	6.585268111	1.373450572	254040371	4.974056607	NaN	11407940000	-8822582987	30.16939378	9700350000	29.52877283	6.070443841	44.17644777	4966910000	9700350000	29.52877283	6.070443841	44.17644777	4733440000	7.598551534	43.86383235	NaN	NaN	NaN	NaN	NaN	NaN	2.98403358	NaN	34.72683653	28.17366415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3190542206	12.23388003	3.614616955	900193491	7.531718212	NaN	3.4724E+11	-44377236051	7.58833018	2.92965E+11	83.82403084	15.52435725	13.59811707	2.25282E+11	2.92965E+11	83.82403084	15.52435725	13.59811707	86938000000	14.87477824	5.911544964	NaN	4	NaN	NaN	NaN	NaN	31.20657953	NaN	99.3533578	68.14677827	97.03719194	32.57882554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	567569796.3	5.283293491	1.980470357	397618786	32.44554003	NaN	2421913338	-3392461235	-37.27659864	1527192928	16.79341316	0.008921291	-20.620504	846335783	1527192928	16.79341316	0.008921291	-20.620504	680857145.5	0.633069176	58.21628654	NaN	33.99583333	23	-10.99583333	33.30442575	NaN	11.79704832	NaN	26.63199296	14.83471582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2261158624	4.902587847	2.049985693	1263430624	12.75103018	NaN	60166813788	2220386579	5.457190987	54548600000	88.38991656	34.4630813	21.54755963	20579000000	54548600000	88.38991656	34.4630813	21.54755963	33969600000	23.41496014	17.66348615	23.67013989	11	17	6	2.94489435	NaN	47.29267705	NaN	97.49360479	28.08149234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42835081159	NaN	6.752196976	37073530159	NaN	NaN	2.65795E+11	18382556225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.16247269	4.840479089	65.95781329	9.06	12.43083333	3.370833333	6.130776499	1.645	28.24944406	NaN	103.9489095	75.69946544	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	149969164	1.943388897	1.324339306	64226914	8.075420893	NaN	6487655260	-40085436.02	-2.801084346	5170940000	23.07462277	16.65701522	11.07545314	3737570000	5170940000	23.07462277	16.65701522	11.07545314	1433370000	34.97422502	7.080715321	NaN	NaN	6	NaN	2.806744722	3	15.5875114	NaN	31.68147777	12.13950757	24.631542	7.953139648	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7171278181	NaN	2.812389521	6369204379	-0.233318221	NaN	56832163586	-6769814849	38.29379622	41446365711	54.96646779	1.381717713	23.03948785	NaN	41446365711	54.96646779	1.381717713	23.03948785	NaN	69.24806962	5.096483038	78.83864686	7.75	9.715	1.965	1.921556498	NaN	-3.44494947	NaN	75.37122341	78.81617288	55.24572894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58944498069	NaN	2.851618956	25364499837	NaN	NaN	8.60209E+11	38090960766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.74351683	2.700817221	NaN	4.5	9.425	4.925	5.955414705	1.548333333	9.504243232	NaN	94.61651881	85.11227558	74.65224219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72604267.81	2.552031235	0.4597814	67435117.81	13.65476722	NaN	3.62152E+11	-73132565727	-42.39074443	2.41215E+11	21.12030468	11.15442412	0.205633101	1.46838E+11	2.41215E+11	21.12030468	11.15442412	0.205633101	94377000000	63.72148867	-8.776119403	NaN	8.166666667	11.79166667	3.625	8.942669438	NaN	12.39348567	NaN	31.70930738	16.74835827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51899606956	NaN	1.94724477	44103215956	-1.09953241	NaN	4.81151E+11	-10475000000	26.99466077	3.93988E+11	82.3364193	13.50364869	16.67184895	NaN	3.93988E+11	82.3364193	13.50364869	16.67184895	NaN	63.48862405	NaN	68.35511369	8.545833333	10.29166667	1.745833333	3.774675388	0.49335	1.706547408	NaN	100.5519216	97.92167353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	310347218	10.15387564	2.672910799	221322968	6.394429223	NaN	21633704.64	-19285150.18	8.93649146	15501000	14.7460607	2.469739502	46.27724828	12203000	15501000	14.7460607	2.469739502	46.27724828	3298000	2.375558305	31.35926763	NaN	16.5	25.58333333	9.083333333	-5.861580369	5.8275	16.07949866	NaN	20.58008657	3.139281357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.83333333	15	-1.833333333	-5.469330127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19049157	5.858467013	1.357816915	19049157	0.383855836	NaN	241641941.1	-271283084.5	7.195878089	394190000	22.0347129	3.084674809	14.74689256	213520000	394190000	22.0347129	3.084674809	14.74689256	180670000	34.16014699	11.69058689	NaN	15	29.54166667	14.54166667	18.08058651	11.54166667	-4.193971782	NaN	13.50747304	11.82257738	22.10290933	10.16741655	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15967618.61	2.820401523	1.998033611	15967618.61	6.177437021	NaN	692000000	-1659607686	63.96495071	608538461.5	21.67394053	2.232302486	73.29682366	489000000	608538461.5	21.67394053	2.232302486	73.29682366	119538461.5	2.263033546	60.28178263	NaN	23	30	7	-27.59468656	NaN	7.742454295	NaN	24.64653887	16.90408457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5503322.545	NaN	0.583796569	5503322.545	-7.572829355	NaN	11739000000	-9344097827	-1.505193979	5602000000	14.78601456	3.417614944	-40.61903752	5224000000	5602000000	14.78601456	3.417614944	-40.61903752	378000000	35.83550588	2.523659306	NaN	6.333333333	14.79166667	8.458333333	11.90362263	NaN	10.8849561	NaN	30.98411727	19.46306165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5012214445	NaN	3.762688354	3619415695	NaN	NaN	26984211299	-2297667133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.49794095	13.52675207	NaN	17.325	22.89166667	5.566666667	5.323794536	3.891666667	55.45171844	NaN	89.13522995	33.68351151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16923333.33	19.43892456	1.57562069	16923333.33	4.224496638	NaN	288002000	54347615.1	9.451971051	310252000	62.26958895	6.789924058	22.36565501	87505000	310252000	62.26958895	6.789924058	22.36565501	222747000	66.59294847	4	NaN	6.083333333	10.5	4.416666667	3.57136199	4	12.93051541	NaN	57.80386962	42.69107258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	415722234	15.94189568	2.572803924	201161484	8.078780949	NaN	6207000000	-588700000	9.793946748	5130600000	24.97250009	4.711212415	19.72557347	2000300000	5130600000	24.97250009	4.711212415	19.72557347	3130300000	15.56627858	10.83270377	NaN	12.16666667	15.16666667	3	3.144829179	NaN	13.84765188	NaN	30.2117312	16.28230759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4040000	0.213764079	NaN	4040000	107.2467026	NaN	13607469000	-5313425104	16.04039693	5214883000	126.0242427	129.0812624	34.75505039	1992023000	5214883000	126.0242427	129.0812624	34.75505039	3222860000	NaN	NaN	NaN	12	15.06916667	3.069166667	-6.936632656	4.043333333	272.6972051	NaN	333.9872505	45.35884626	125.830393	77.69063798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.38623751	8.009153318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56564000	1.709941202	0.486861061	50000000	6.567874131	NaN	4546800000	-1370112584	6.037321625	3111100000	33.62987785	27.50070716	13.83461398	1275200000	3111100000	33.62987785	27.50070716	13.83461398	1835900000	9.24759472	4.491257636	NaN	8.625	15.375	6.75	8.35158208	NaN	12.55972327	NaN	49.14928116	34.47086801	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001404268	185.7142857	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20357776.25	2.388123798	0.474960085	12994199	-1.776960751	NaN	4229557000	-832940991.7	6.674797827	3312931000	NaN	32.54708136	-10.30642109	1635198000	3312931000	NaN	32.54708136	-10.30642109	1677733000	4.919201393	4.105468059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2120757019	NaN	2.12696784	1467228769	6.768081311	NaN	1.31925E+12	-8.30348E+11	3.863628715	6.0729E+11	42.16225898	5.680164061	2.192642951	3.0199E+11	6.0729E+11	42.16225898	5.680164061	2.192642951	3.053E+11	8.033530884	15.78794058	13.54674143	5.25	NaN	NaN	NaN	NaN	43.6979819	NaN	91.59143105	46.80622398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6321736080	11.695252	3.295288344	5048320080	-0.532080467	NaN	4.29457E+13	1.37509E+13	32.48309066	4.27342E+13	28.5524167	4.010124508	24.31948101	1.45609E+13	4.27342E+13	28.5524167	4.010124508	24.31948101	2.81733E+13	16.05597205	8.043166094	14.14604995	17.7175	22.0975	4.38	8.294934511	NaN	-4.685062576	NaN	28.69372825	28.38772026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9185841796	14.89782874	3.990474336	4899290853	9.967937581	NaN	2.17538E+12	17490010950	10.80659589	1.82496E+12	41.77144636	14.27536143	18.29061823	6.32754E+11	1.82496E+12	41.77144636	14.27536143	18.29061823	1.19221E+12	30.87996054	9.384775808	32.31616748	NaN	16.5	NaN	7.638633	NaN	23.20307569	NaN	49.79209855	24.83950863	42.22885845	27.74580576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5234204017	NaN	2.651790512	5086801192	-4.668262365	NaN	16541385843	173783274.4	13.17575402	13568852817	44.45026484	3.948928361	6.354493747	NaN	13568852817	44.45026484	3.948928361	6.354493747	NaN	60.94219965	2.159827214	82.94335323	3.625	8.291666667	4.666666667	NaN	0.48	10.30031192	NaN	54.1879989	43.88768697	42.95195673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.10744815	NaN	1.58069E+13	5.76353E+11	4.150631747	1.41059E+13	68.14790465	NaN	20.0992746	7.118E+12	1.41059E+13	68.14790465	NaN	20.0992746	6.9879E+12	4.571131459	28.67063492	3.963334176	NaN	NaN	NaN	NaN	NaN	47.08499943	NaN	76.36571321	22.56877878	70.50647851	36.11825902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8444802914	NaN	NaN	6744726914	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	310844207	NaN	1.692820732	290741957	9.549396902	NaN	1.18419E+11	-21229150096	49.40205962	74408850000	28.75376651	5.565089483	30.54223144	14817850000	74408850000	28.75376651	5.565089483	30.54223144	59591000000	42.69158936	25.75085668	NaN	25.54166667	30.275	4.733333333	5.798261936	3.883333333	4.22075569	NaN	45.76046213	40.15091399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4433201785	NaN	2.600169183	4015567285	13.79986307	NaN	85187540000	1339801597	21.46092073	51390925000	73.22626154	7.250009554	22.25129838	3722756000	51390925000	73.22626154	7.250009554	22.25129838	47668169000	26.30026646	16.23104905	27.70546151	14.53333333	41.675	27.14166667	16.51400095	25.66666667	57.23591732	NaN	121.3826193	58.02077643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62067055633	NaN	4.27115451	34715277883	0.990018202	NaN	4.86054E+11	5448620285	12.49896055	3.66634E+11	63.49139789	0.004538217	9.319784041	NaN	3.66634E+11	63.49139789	0.004538217	9.319784041	NaN	54.43288587	5.112960761	61.50680522	6.686666667	13.57083333	6.884166667	6.488893175	2.384433333	31.85995436	NaN	84.17167245	52.31171809	69.12716355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	147200000	3.188355571	0.786429812	147200000	-3.695031495	NaN	11720669000	-5081155404	14.61367625	15264855000	72.64804317	18.89413085	38.54795643	6611846000	15264855000	72.64804317	18.89413085	38.54795643	8653009000	4.739711875	8.266765744	NaN	15.8	25.19083333	9.390833333	11.72209112	6.690833333	18.56704116	NaN	55.78065874	31.75504448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	414369578	7.001558198	1.208674013	109553828	13.28908907	NaN	2637262588	325535947.7	4.689234588	2777968000	122.6800919	17.91134713	15.54602782	1166757000	2777968000	122.6800919	17.91134713	15.54602782	1611211000	43.07220549	6.613226453	NaN	NaN	NaN	NaN	NaN	NaN	39.21385743	NaN	116.4662863	64.8027292	122.8685303	71.34243067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.06668E+11	NaN	4.432902739	96728187771	1.39018207	NaN	8.86511E+14	-2.1613E+13	10.65698702	7.09958E+14	183.7233195	51.93682526	9.081662441	1.26211E+14	7.09958E+14	183.7233195	51.93682526	9.081662441	5.83747E+14	89.30290456	0.664172123	107.1410716	2.330181818	5.03425	2.704068182	4.686315841	2.65025	38.12639674	NaN	247.9821522	179.8330715	183.7225431	151.0615915	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
