Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.70376633	45425897.51	13.15023174	1.500881343	45425897.51	20.51705462	NaN	46169100000	9913586571	-10.48278199	45580700000	65.69693248	8.142704626	9.719326962	22752400000	45580700000	65.69693248	8.142704626	9.719326962	NaN	98.45480833	3.349964723	NaN	4.67	12.84916667	8.179166667	11.41687663	2.523246842	34.60235138	31.94266099	66.54501237	31.05413426	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
2.4	NaN	12.9	NaN	NaN	NaN	NaN	24.44831284	1330363596	27.5487961	2.047909626	1329816634	-19.17260975	NaN	1.85647E+12	1.11144E+11	37.00698681	2.14403E+12	39.7436488	4.900445166	151.0837005	1.01438E+12	2.14403E+12	39.7436488	4.900445166	151.0837005	1.12966E+12	65.48454203	11.22697551	63.82594402	11.77166111	23.83276944	12.06110833	14.02608712	NaN	3.72834885	30.68485052	34.41319937	27.73220707	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.565299868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.585095619	2396061109	NaN	4.600109844	2267765109	3.589650038	9.903770167	20164263234	947303478.1	9.903770167	18017186822	169.5276212	11.6924585	13.02421657	1127299350	18017186822	169.5276212	11.6924585	13.02421657	16889887472	89.04299432	1.977056383	85.93046171	5.6775	7.52	1.8425	4.01071962	1.725	22.36782622	165.7099749	239.565771	213.7380993	224.3288019	213.7217976	0.25452873	NaN	NaN	17097923366	160.8780718	NaN	NaN	NaN	NaN	NaN	NaN	1230534758	NaN	NaN	NaN	NaN	NaN	2022984107	NaN	21.49518628	3
13.7	NaN	5.2	NaN	NaN	NaN	NaN	22.48605867	14463996079	NaN	3.734979527	14341230079	7.508852047	NaN	1.07478E+12	8.08138E+11	-7.968509637	1.60714E+12	65.63634827	2.921320216	11.17500317	5.82881E+11	1.60714E+12	65.63634827	2.921320216	11.17500317	NaN	93.71201119	4.705811647	92.66703547	2.873333333	7.196416667	4.323083333	2.443651843	1.999226215	4.80496472	39.08965158	43.8946163	39.08965158	NaN	NaN	1.204694811	-95696000000	-3.90826107	3.64209E+11	14.87443421	72680000000	2.968278868	-3726000000	-0.152171258	32570000000	4.334200528	3.44617E+11	45.85935473	7.4828E+11	30.56004006	NaN	NaN	2.10327E+11	27.98892829	9.803429874	3
4.6	NaN	4.3	NaN	NaN	NaN	NaN	1.750161018	82131888852	NaN	1.365721245	51403890852	NaN	NaN	3.04235E+12	3.91065E+11	NaN	NaN	NaN	NaN	NaN	6.08839E+11	3.55487E+12	169.1264094	NaN	2.385129268	2.94603E+12	94.525	1.977883664	93.26610551	3.556666667	10.00916667	6.4525	8.784811469	6.35	25.94205243	118.800609	144.7426614	118.800609	NaN	NaN	2.460864298	-32280000000	-1.535753366	7.99881E+11	38.05514059	-16478000000	-0.783957372	875000000	0.041629002	28300000000	4.50629767	3.6917E+11	58.78409579	6.204E+11	29.51615205	NaN	NaN	1.3357E+11	21.26876961	7.152687412	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.664160666	31224517.74	14.55308532	1.927171337	31224517.74	3.84068424	NaN	556909502	95591937.41	-2.694810454	566655157	62.34538056	6.721393813	5.25422117	130312157	566655157	62.34538056	6.721393813	5.25422117	NaN	94.50983095	1.303894035	NaN	3.976509162	11.1397495	7.163240337	8.336873698	4.739749499	9.920543662	51.35258588	61.27312954	48.36390767	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0.7	NaN	6.2	NaN	NaN	NaN	NaN	5.451968401	17702199891	NaN	2.691745198	17110213391	1.715971088	25.57905455	2.03622E+12	1.56982E+11	25.57905455	7.42169E+11	55.56775139	5.03738562	24.09047513	4.14849E+11	7.42169E+11	55.56775139	5.03738562	24.09047513	3.2732E+11	92.85552279	2.35	93.725	3.3	8.2	4.9	5.564877983	NaN	9.89255105	142.5632164	152.4557674	142.5632164	NaN	NaN	2.387175607	11152000000	0.834973656	6.82704E+11	51.11548198	NaN	NaN	NaN	NaN	46451000000	9.889609214	28579000000	6.084586806	4.56646E+11	34.19004486	NaN	NaN	2.02617E+11	43.1379938	18.18856712	3
2.6	NaN	10.1	NaN	NaN	NaN	NaN	17.38557844	1104534583	21.47770925	1.160012165	1099475739	-6.681221064	NaN	1.40525E+11	3706023444	20.38662224	1.57345E+11	37.86700566	8.403561763	37.82841888	33706873193	1.57345E+11	37.86700566	8.403561763	37.82841888	1.23638E+11	47.25215731	8.883068488	NaN	15.605	24.26333333	8.658333333	18.22431124	NaN	-0.342356147	34.16143858	33.81908243	32.68249252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.4854291	19625060633	86.94664285	NaN	18081413053	3.357893761	NaN	1.53304E+12	1.29272E+12	5.947636675	2.29664E+12	53.90154285	1.515582362	47.22843198	1.08108E+12	2.29664E+12	53.90154285	1.515582362	47.22843198	NaN	89.72058355	4.225988349	86.52184515	6.25	9.5	3.25	8.726725181	3.648333333	10.37059376	25.6321061	36.00269985	8.000911436	41.93551462	16.56288645	0.22846069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
13.4	NaN	10.1	NaN	NaN	NaN	NaN	3.773903278	1073533302	7.663295057	1.605573757	839767947.5	-20.71018827	NaN	5911361274	1498443893	28.83583506	5211837930	24.52629511	0.000194194	37.35387723	1808723839	5211837930	24.52629511	0.000194194	37.35387723	3403114091	78.2866453	37.67802094	69.82427129	6.78476409	16.23187313	9.447109037	-8.194044801	NaN	0.102071478	27.71609805	27.81816953	27.59705402	NaN	NaN	0.059294115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
16.9	NaN	NaN	NaN	NaN	NaN	NaN	22.6076147	13598234046	48.36008176	7.457489011	12925786046	2.809495672	NaN	3.3944E+11	20502560973	7.795004736	2.97729E+11	83.00209088	5.510859421	14.07257187	67077500000	2.97729E+11	83.00209088	5.510859421	14.07257187	2.30651E+11	79.81678462	2.269757205	66.68369762	9.458333333	13.29166667	3.833333333	11.21448512	6.091666667	26.2204349	68.41025927	94.63069417	54.93114023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.9738043	50449873.4	12.74801158	NaN	39755114.58	1.025623127	NaN	11323544314	2769807923	5.056585592	12702856853	163.352268	22.26382391	32.37068315	5731829339	12702856853	163.352268	22.26382391	32.37068315	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.8015192	43.81349217	145.6150114	31.76483117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0.9	NaN	5.9	NaN	NaN	NaN	NaN	1.884211523	34235521113	NaN	1.878234853	29582302613	NaN	NaN	8.14386E+11	2694572570	NaN	NaN	NaN	NaN	NaN	2.16493E+11	6.77782E+11	99.61566556	NaN	10.04097828	4.61289E+11	88.40714528	3.591100876	90.48174696	3.0825	5.164166667	2.081666667	0.932851381	1.2475	18.50904692	101.1837207	119.6927676	101.1837207	NaN	NaN	0.914846227	1082000000	0.159024805	3.70556E+11	54.46177305	NaN	NaN	NaN	NaN	NaN	NaN	87970000000	41.61699309	2.1138E+11	31.06715638	NaN	NaN	51401000000	24.31687009	8.694835808	3
1.3	NaN	13.3	NaN	NaN	NaN	NaN	8.261841486	822453577.7	NaN	1.775651321	820241577.7	0.641728733	30.4246943	2664337671	785053024.9	28.66745919	2163496427	31.03625086	0.15050512	25.48998689	1150173021	2163496427	31.03625086	0.15050512	25.48998689	1013323406	88.82587388	5.739267541	94.60821496	4.034166667	7.781666667	3.7475	1.224416215	NaN	-1.997602239	40.21862785	38.22102561	39.02959765	NaN	NaN	0.70000673	56100000	0.804777698	285500000	4.095615556	NaN	NaN	NaN	NaN	258700000	12.41481908	745700000	35.78558403	2006200000	28.77976857	NaN	NaN	827290000	39.70102697	13.91663607	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	489895096.4	8.537937936	2.673892223	433230568.9	-6.99714049	NaN	28445832949	6385530282	1.510400369	25474989750	37.44835102	6.148502401	9.67575066	13865189750	25474989750	37.44835102	6.148502401	9.67575066	11609800000	72.48486331	-8.237844534	NaN	6	10.86516667	4.865166667	17.63460988	7.809333333	21.54473251	NaN	44.53739134	21.44540112	38.42798264	18.04609052	NaN	-2880500000	-4.234348126	NaN	NaN	559200000	0.822026548	2321300000	3.412321578	5410300000	49.40146279	NaN	NaN	8075000000	11.8702868	103000000	1.858736059	1077500000	9.838655186	3.264662904	0
0.6	NaN	5.9	NaN	NaN	NaN	NaN	3.490079887	8419388795	NaN	2.104918822	7983348295	NaN	NaN	86036000000	21398129345	NaN	NaN	NaN	NaN	NaN	41553000000	92008000000	66.05594165	NaN	4.673492605	50455000000	96.59144409	2.56623896	96.20833333	1.942233333	5.79005	3.847816667	2.695823192	NaN	5.848314284	55.92010798	61.76842226	55.92010798	NaN	NaN	3.318307734	7735000000	5.553242203	71193000000	51.11208431	-3945000000	-2.832261214	1138000000	0.817012234	7368000000	13.25775978	16996000000	30.58209627	54682000000	39.25822756	NaN	NaN	18025210000	32.43402609	15.27521334	3
5	NaN	4.9	NaN	NaN	NaN	NaN	1.617740631	58637345172	NaN	1.699320456	31749102672	NaN	NaN	1.58098E+12	3.2531E+11	NaN	NaN	NaN	NaN	NaN	3.35692E+11	1.556E+12	104.0414204	NaN	7.022883437	1.2203E+12	92.4788607	1.630257581	94.40298507	3	6.975	3.975	4.863315225	2.7171	17.81012968	87.90170916	105.7118388	87.90170916	NaN	NaN	2.19901052	-25908000000	-1.732335335	9.16983E+11	61.3139591	NaN	NaN	NaN	NaN	NaN	NaN	2.67425E+11	41.23124031	6.48598E+11	43.36842803	NaN	NaN	1.56064E+11	24.06174549	11.96086019	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
8.6	NaN	NaN	NaN	NaN	NaN	NaN	6.056165336	13399793.78	0.391896903	0.072554214	9850280.335	28.99335681	NaN	7.60889E+11	-28319092990	27.85360331	5.49313E+11	15.90045445	55.92358101	4.173280461	3.22901E+11	5.49313E+11	15.90045445	55.92358101	4.173280461	NaN	93.89808962	2.137620527	NaN	5	20.66666667	15.66666667	28.71467179	NaN	7.168408255	14.85634064	22.02474889	13.33438504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
2.6	NaN	8.5	NaN	NaN	NaN	NaN	NaN	37346811132	NaN	0.728615664	34188730346	0.597223509	NaN	1.38706E+12	-17883000000	10.64974598	1.12756E+12	110.3695583	43.4628424	8.824681893	NaN	1.12756E+12	110.3695583	43.4628424	8.824681893	NaN	94.20785065	1.23589468	96.60833333	NaN	5.083333333	NaN	3.583277037	0.31865	1.140927444	NaN	135.7694849	134.395791	NaN	NaN	1.789537965	7683000000	0.752037196	4.15116E+11	40.63291325	NaN	NaN	NaN	NaN	18646000000	4.871447196	75853000000	19.81732726	3.77659E+11	36.96649945	NaN	NaN	1.1358E+11	29.67386959	12.63320872	3
11.6	NaN	30.5	NaN	NaN	NaN	NaN	11.81903601	161941586.2	9.368540096	1.337498113	161941586.2	-6.874703404	NaN	1335047185	-308292743.5	-4.350425998	749330824.9	11.22761518	2.23209367	19.43058809	591527585.9	749330824.9	11.22761518	2.23209367	19.43058809	NaN	79.03743316	4.646044421	80.95579139	7.75	27.25	19.5	20.75698668	-2.678333333	10.95854893	9.045160434	20.00370937	7.454979007	NaN	NaN	0.238479405	13700000	0.205274257	4449500000	66.6691828	14000000	0.209769313	-10400000	-0.155828633	109200000	14.75077671	140400000	18.96528434	692200000	10.37159419	NaN	NaN	426700000	57.63879508	8.817901454	1
19.6	NaN	12.5	NaN	NaN	NaN	NaN	12.17579061	375936406.2	5.927118889	1.219717849	298239906.2	8.764518277	NaN	1337430481	81820211.21	9.556471547	1197145556	31.44532557	4.445642074	56.53421811	921915824.4	1197145556	31.44532557	4.445642074	56.53421811	NaN	53.03088083	32.9054089	NaN	30.85416667	NaN	NaN	NaN	NaN	15.51007726	19.62010111	35.13017837	11.88439126	NaN	NaN	NaN	-247712100	-6.50663371	NaN	NaN	NaN	NaN	188840000	4.960245018	297499500	31.24842773	NaN	NaN	689312400	18.1061131	29995800	4.582682247	140928800	14.80272546	6.807858596	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	208565057.1	7.105745036	2.516736995	200231347.1	7.945532243	NaN	5.26693E+11	1.56427E+11	2.345948458	6.8977E+11	12.24364095	1.695523488	12.85060796	5.59993E+11	6.8977E+11	12.24364095	1.695523488	12.85060796	1.29777E+11	NaN	NaN	NaN	8.025	NaN	NaN	NaN	NaN	4.797380052	NaN	9.348971369	3.958872499	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.9497305	106013174.7	21.7226758	NaN	106013174.7	22.99165218	NaN	1809288000	1389090509	27.7128156	3008993000	27.90362679	1.809326971	51.7891896	1563242000	3008993000	27.90362679	1.809326971	51.7891896	NaN	65.70717464	4.492596092	NaN	12.5	24	11.5	21.80095966	10.91666667	4.732638598	12.04563144	16.77827004	11.35301897	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69360646.21	7.693215505	7.960133266	69360646.21	-0.433941421	NaN	19838200000	34781044455	-11.72664132	70329300000	48.20377172	1.383236292	7.309410609	69535300000	70329300000	48.20377172	1.383236292	7.309410609	794000000	96.23679121	3.348122655	NaN	3.5	NaN	NaN	NaN	NaN	10.55675164	NaN	13.59712188	3.040370244	48.20377172	0.544208385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.04958434	70851809.5	NaN	NaN	70851809.5	-74.62166281	NaN	9532000000	53586874333	21.09921306	61431000000	4.827052465	1.182796007	28.22969503	45006000000	61431000000	4.827052465	1.182796007	28.22969503	NaN	78.66459637	8.825389259	NaN	5	20.66666667	15.66666667	37.07686064	NaN	-2.202822497	2.951816719	0.748994223	2.920464569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5.6	NaN	8.5	NaN	NaN	NaN	NaN	11.32596685	6244166716	NaN	1.667236666	5154203716	NaN	NaN	1.44582E+11	17021756229	NaN	NaN	NaN	NaN	NaN	79314000000	1.39563E+11	96.18527264	NaN	NaN	60249000000	87.47989968	3.37396641	87.13739493	3.316666667	8.585	5.268333333	5.302124962	4.501666667	42.23418594	57.41012587	99.64431181	57.41012587	NaN	NaN	0.581515405	-6711000000	-4.625146813	1.85518E+11	127.8569493	NaN	NaN	NaN	NaN	8284000000	14.13266002	18396000000	31.38392248	57806000000	39.83925446	NaN	NaN	18066000000	30.82093626	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.27371425	63941398.74	26.68772981	2.358123209	63941398.74	2.917407878	NaN	1086245497	205378379.6	0.730277936	1218732405	86.91229819	7.059313389	11.02961387	302122405	1218732405	86.91229819	7.059313389	11.02961387	NaN	92.8285455	3.140993052	NaN	4.227666368	10.18672119	5.959054827	5.957564986	3.186721195	6.504699231	70.9594694	77.46416863	63.21294911	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.527411504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.44840416	2352244048	54.84725384	4.361537964	2292160598	-7.354678461	NaN	40386020169	9077733307	6.770532733	47666361870	32.43099425	2.578605223	36.88537414	22046483406	47666361870	32.43099425	2.578605223	36.88537414	25619878463	74.60704768	7.285873666	NaN	8.754166667	18.9575	10.20333333	24.02249233	NaN	4.818377774	23.03556976	27.04354551	22.16608059	28.34665057	13.34677752	NaN	-2841350000	-1.933183107	29316940000	19.94650893	650530000	0.442604257	3054770000	2.078388709	1824900000	10.03172397	414220000	2.277023784	17625560000	11.99198791	900000	0.005636894	9679200000	53.20788135	8.389579074	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.4407383	287255329.8	21.93438436	4.29594212	287255329.8	-16.90544012	NaN	1.11327E+11	25016151345	4.882292351	1.16731E+11	89.49820269	2.169356762	16.85441897	29452465869	1.16731E+11	89.49820269	2.169356762	16.85441897	NaN	80.03450297	2.627413142	NaN	7.631964286	17.0075	9.375535714	19.25857759	9.23	27.58798706	66.37152993	93.95951699	62.10624449	76.91038059	54.32898292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
6.5	NaN	9.8	NaN	NaN	NaN	NaN	NaN	1.11174E+11	NaN	4.967659481	1.11155E+11	1.652377393	NaN	1.79888E+12	1.87852E+12	-1.424724567	2.99284E+12	230.3570429	3.451891584	-0.276964461	2.10884E+11	2.99284E+12	230.3570429	3.451891584	-0.276964461	2.78196E+12	105.327414	-1.658031088	109.4549499	2.3775	5.125	2.7475	7.146613099	3.435	-13.03173432	NaN	138.4588428	151.4905771	NaN	NaN	0.545505065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
11.4	NaN	9.2	NaN	NaN	NaN	NaN	17.18186137	1421477790	28.7066554	3.25254835	1415560690	23.47404749	NaN	42080042771	25080448853	15.30411031	53391137871	45.08786942	2.427369335	24.32326566	14857752852	53391137871	45.08786942	2.427369335	24.32326566	38533385019	73.30459468	9.665749115	NaN	14.47666667	23.76416667	9.2875	14.50697267	NaN	-2.385130146	36.86731874	34.4821886	36.68355131	38.11095679	25.5638479	0.038339495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
7.3	NaN	9.2	NaN	NaN	NaN	NaN	19.75378771	4703235128	NaN	4.784074943	4703235128	2.074114158	NaN	87634913469	48776686758	17.54590559	1.06071E+11	55.16256992	2.703678955	46.1382102	23846262972	1.06071E+11	55.16256992	2.703678955	46.1382102	82225088000	91.65833333	3.764150943	92.34140544	3.229166667	9.549166667	6.32	5.185807601	NaN	6.590640376	38.98403174	45.57467212	36.29987194	NaN	NaN	0.925888849	-7953000000	-4.135969935	NaN	NaN	2193000000	1.140473038	2252000000	1.171156079	3214000000	4.908069147	21778000000	33.2569788	65484000000	34.05505535	NaN	NaN	30106000000	45.97458921	20.15810185	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.17908698	141791474.1	11.29329315	1.283800393	141429812.1	6.062287303	NaN	29318040000	6728517166	1.831801443	33549331000	39.14741074	9.685601039	15.39678712	13543791000	33549331000	39.14741074	9.685601039	15.39678712	NaN	45.98459891	14.17328042	NaN	13.62980625	34	20.37019375	20.03869144	NaN	16.42826138	17.7818203	34.21008168	14.68945158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
2.7	NaN	9.3	NaN	NaN	NaN	NaN	16.71324323	10755092652	NaN	3.000025906	10727166152	-7.870023642	NaN	7.49171E+12	1.06457E+12	13.00689762	6.96174E+12	46.09235051	2.259405993	16.35125364	2.74024E+12	6.96174E+12	46.09235051	2.259405993	16.35125364	4.2215E+12	82.10208757	9.156272293	91.77773692	8.402187504	12.11666667	3.714479163	0.767160298	1.325	16.32110909	33.28008301	49.6011921	33.28008301	NaN	NaN	0.922705048	-6.4185E+11	-4.249565245	9.17849E+12	60.76898824	4.08982E+11	2.707791062	5.62931E+11	3.727057744	4.58388E+11	8.03633134	1.96708E+12	34.48635383	5.64377E+12	37.36632093	NaN	NaN	1.89135E+12	33.15855375	15.34092144	3
31.9	NaN	5.2	NaN	NaN	NaN	NaN	35.17338023	28103636214	21.28305479	5.66905379	27246209714	3.013380836	NaN	8.96706E+14	2.26079E+14	7.660394859	8.39586E+14	50.99769446	2.91151794	12.11745342	2.30853E+14	8.39586E+14	50.99769446	2.91151794	12.11745342	6.08734E+14	71.46238086	11.50209251	75.44332909	15.48166667	18.5475	3.065833333	3.719985957	NaN	33.18345808	21.28374517	54.46720326	20.29052708	NaN	NaN	0.047563296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.10002E+14	36.59214348	NaN	NaN	3.00564E+14	18.25672378	5.423E+11	0.284501365	7.82541E+13	26.03124397	5.611241973	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
11.4	NaN	5.3	NaN	NaN	NaN	NaN	NaN	49050841243	49.72560023	7.452952453	45870471188	6.526991892	NaN	1.24551E+13	2.28474E+12	4.803978438	1.3368E+13	56.92554996	5.775677084	14.32055069	3.84599E+12	1.3368E+13	56.92554996	5.775677084	14.32055069	9.52201E+12	85.30783582	3.684807256	82.90003095	NaN	12.08333333	NaN	8.625162359	NaN	23.99175369	NaN	53.03801782	28.21618058	NaN	NaN	0.747630929	-1.00668E+12	-4.286791254	1.36641E+13	58.18637367	1.32866E+12	5.657893341	56010000000	0.238509932	6.9307E+11	26.93039991	9900000000	0.384681142	2.55604E+12	10.88450145	2370000000	0.126697994	7.7567E+11	30.13996177	4.647165225	1
