Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19339711294	NaN	3.426756923	16534602494	1.530012832	NaN	2.9331E+11	-13285010445	2.104344706	2.21382E+11	52.75774786	8.916798976	1.182172353	50279453000	2.21382E+11	52.75774786	8.916798976	1.182172353	1.71102E+11	71.44055006	3.222679913	77.70207314	11.41447011	14.09166667	2.677196558	10.70535658	4.135833333	6.153612041	NaN	69.89904993	59.50045184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17414573302	NaN	2.776515267	10331965302	NaN	NaN	1.73211E+11	2647986026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.30068349	3.334348356	87.32044407	3.75	NaN	NaN	NaN	NaN	28.02352253	NaN	118.6789442	90.65542169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043110669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	147473739	15.30652112	4.944136778	141384039.8	3.118554089	NaN	38443500000	16641810806	19.85577505	36098100000	17.03560203	1.348537148	18.00196789	24951200000	36098100000	17.03560203	1.348537148	18.00196789	11146900000	18.66455135	8.996938735	NaN	NaN	12.78333333	NaN	8.348477607	2.433333333	3.796118887	NaN	18.14245533	10.74847332	NaN	NaN	NaN	-4865000000	-2.29591596	1.88152E+11	88.79366488	NaN	NaN	10619000000	5.011373397	21443000000	38.26578868	2507000000	4.473829791	38638000000	18.23424478	1074000000	3.347149936	14407000000	25.70979888	16.63030555	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22868662952	NaN	NaN	12180230847	NaN	NaN	1.21703E+11	-11547389593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.865529	3.208551968	78.58816495	6.25	12.875	6.625	9.718801999	3.641666667	31.8040931	NaN	69.1384144	37.3343213	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	195544088.1	16.87671539	2.600258774	191619128.1	-13.73527039	NaN	78156700000	37183091062	-11.8351672	1.48323E+11	27.9986809	2.688742488	10.6685131	1.16659E+11	1.48323E+11	27.9986809	2.688742488	10.6685131	31664000000	NaN	NaN	NaN	7	16	9	15.19084687	NaN	-1.520022075	NaN	14.75353741	16.27355948	27.99817122	5.976661937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1307945016	10.06889799	3.986978303	1278235544	-3.07775378	NaN	2.29534E+11	28794608198	3.788268367	2.6534E+11	24.00874134	5.543415641	13.70804621	69519000000	2.6534E+11	24.00874134	5.543415641	13.70804621	1.95821E+11	49.5992501	6.357364123	NaN	12.05	15.91666667	3.866666667	8.743677936	NaN	-0.174451094	NaN	20.76890945	15.91992909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	670207824.1	5.70793954	1.853749888	310596624.1	NaN	NaN	160839000	-206666579.4	NaN	101138000	74.53058217	8.483433175	NaN	24819000	101138000	74.53058217	8.483433175	NaN	76319000	0.212977663	338.4491115	1.736670407	39.49166667	52.54083333	13.04916667	-53.28540878	NaN	35.72218128	NaN	118.5254237	82.80324245	NaN	NaN	NaN	-4550000	-3.352984525	NaN	NaN	7473000	5.507000737	3760000	2.770817981	7792000	15.63277426	11745000	23.56351818	49394000	36.39941046	NaN	NaN	8438000	16.92881791	8.24111977	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1567656816	NaN	2.430091578	1514616816	7.656653105	NaN	192216808.6	1024709891	14.77175053	1146746000	66.06821577	1.945487272	23.20851455	304846000	1146746000	66.06821577	1.945487272	23.20851455	841900000	90.35407928	0.764419736	NaN	NaN	9.376328438	NaN	11.47487359	3.472161771	-24.1910007	NaN	11.07431078	35.26531148	NaN	NaN	NaN	-22500000	-1.296306989	284300000	16.37955898	171400000	9.874978577	-3500000	-0.201647754	379000000	81.24330118	NaN	NaN	428900000	24.7104919	NaN	NaN	16500000	3.536977492	0.959085599	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53016555.7	32.77239306	2.046312861	53016555.7	7.603198355	NaN	306486000	98420111.4	18.96915008	364196000	40.94659618	3.434738406	10.0971901	118296000	364196000	40.94659618	3.434738406	10.0971901	245900000	75.91904939	4.631525077	NaN	8.416666667	14.24166667	5.825	17.24394797	7.535833333	-3.315676361	NaN	34.45825456	37.22583414	NaN	NaN	NaN	-49874000	-5.607339284	254767000	28.64348172	3818000	0.429258158	19383000	2.179232814	42323000	18.66760174	184000	0.081157733	213883000	24.04688912	2843000	1.54333051	20097000	8.864276924	3.187815253	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	422359443.1	10.3997375	3.65415524	106371521.5	-10.02222457	NaN	5119000000	-298795561.5	46.9097259	5697100000	29.7776593	3.767166504	50.73288179	1447000000	5697100000	29.7776593	3.767166504	50.73288179	4250100000	43.78730122	21.44706982	NaN	23.775	41.1475	17.3725	19.93216895	NaN	-9.442754963	NaN	26.75604044	28.66016732	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8748631531	7.242227679	2.705343977	8032945131	335.2723958	NaN	53015374.55	-22082650.23	637.1343669	21117945.45	35.02960175	13.71810186	501.6165875	4845581.818	21117945.45	35.02960175	13.71810186	501.6165875	16272363.64	0.005979357	432.7846016	0.003452825	913.467317	NaN	NaN	NaN	NaN	24.72396757	NaN	87.93977903	45.1593169	NaN	NaN	NaN	909090.9091	1.507963574	NaN	NaN	NaN	NaN	NaN	NaN	3065381.818	24.38380969	3832181.818	30.48337783	12531490.91	20.786735	1527.272727	0.026583961	2670181.818	21.24016164	5.511747033	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87245215	NaN	1.139343324	87245215	4.828355314	NaN	2209530000	-116039570	3.092513576	2047260000	60.3306407	11.73279245	-0.734096199	518680000	2047260000	60.3306407	11.73279245	-0.734096199	1528580000	71.89899273	6.257526633	NaN	6.533333333	12.41666667	5.883333333	10.64827303	3.074166667	14.85589646	NaN	65.11257023	45.0556955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.00799825	1.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101300000	117.3268473	NaN	101300000	-6.201334816	NaN	-9700000	2479900000	8.36114201	1397900000	25.23915727	0.606777865	29.57916203	749700000	1397900000	25.23915727	0.606777865	29.57916203	648200000	37.49768017	12.28070175	NaN	6.5	15	8.5	7.273277722	NaN	-7.732978795	NaN	-0.175134005	5.526651434	NaN	NaN	NaN	-2900000	-0.052359651	2698900000	48.72877999	-6200000	-0.111941323	53200000	0.960528769	1447500000	83.7140709	NaN	NaN	976400000	17.62895283	NaN	NaN	193600000	11.19657625	5.556831551	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3718662647	607.0701184	18.54147682	3718662647	-19.84617275	NaN	-3237320000	7812891547	18.335716	2188480000	27.45638742	0.291118551	41.56764065	613610000	2188480000	27.45638742	0.291118551	41.56764065	1574870000	28.259233	11.76501608	NaN	11.4	11.83333333	0.433333333	6.327978552	NaN	-53.67249004	NaN	-40.61499859	11.85936079	NaN	NaN	NaN	1347700000	16.90807013	965800000	12.11680206	140400000	1.761440266	36000000	0.45165135	1990400000	49.42023588	NaN	NaN	3957500000	49.65028385	600000	0.029453635	80400000	1.996275605	1.166429704	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106910593.4	13.46180932	3.838072963	102976439.8	21.78995877	NaN	61194000000	13570490113	-3.654297033	59222000000	14.94870863	1.963580035	-4.241248282	52736000000	59222000000	14.94870863	1.963580035	-4.241248282	6486000000	59.7602013	-2.762362807	48.81056697	7.5	18.14583333	10.64583333	20.11123103	NaN	6.443983361	NaN	15.44647725	6.642888875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20836198488	NaN	1.362974893	16252481688	3.508272654	NaN	6.04112E+11	-25096862321	3.54517085	5.29294E+11	77.22782101	22.17181541	3.88294636	1.10424E+11	5.29294E+11	77.22782101	22.17181541	3.88294636	4.1887E+11	77.34616661	5.615234375	74.75057828	5.75	9.9375	4.1875	6.782129416	1.210833333	12.05441756	NaN	108.9830704	93.82476834	76.96956521	60.85790533	NaN	-35863000000	-5.232670963	4.72326E+11	68.91577797	NaN	NaN	NaN	NaN	15585000000	10.95159794	25911000000	18.20769036	1.41847E+11	20.69650275	NaN	NaN	26625000000	18.70941901	4.303760638	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58450951446	NaN	6.400891243	29004274384	0.825631513	NaN	5.90255E+11	73770082927	5.22619316	3.76786E+11	109.0248043	4.495277901	2.331051078	82893000000	3.76786E+11	109.0248043	4.495277901	2.331051078	2.93893E+11	83.73599653	5.879391926	101.1705855	7.63	7.825833333	0.195833333	2.271394898	0.08125	11.06260933	NaN	170.7930652	159.7304559	135.4197411	111.434261	NaN	-169000000	-0.048900946	43915000000	12.70701216	NaN	NaN	NaN	NaN	12770000000	16.45470125	35305000000	45.49203036	69417000000	20.08613601	NaN	NaN	16007000000	20.62571675	4.958330838	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7700029232	42.90381999	7.665788709	7041272432	-0.751398821	NaN	7.73262E+12	1.07187E+12	28.25494696	4.7846E+12	37.61466152	1.779342729	26.97411371	1.0603E+12	4.7846E+12	37.61466152	1.779342729	26.97411371	3.7243E+12	NaN	NaN	41.61208415	22.34855859	28.57541789	6.226859303	5.01513845	NaN	16.2037203	NaN	60.79080047	42.64295229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48165018405	79.92976606	10.10879077	43674298405	1.098631648	NaN	2.00267E+12	2.51975E+11	21.63343981	1.85989E+12	85.38851778	7.253825576	26.67910829	8.9878E+11	1.85989E+12	85.38851778	7.253825576	26.67910829	9.6111E+11	48.41094574	3.5435753	NaN	7.56	8.64	1.08	1.675835588	NaN	2.671992287	NaN	91.94362188	89.27162959	NaN	NaN	NaN	NaN	NaN	1.3377E+11	6.141450313	34440000000	1.581158322	NaN	NaN	84150000000	51.69871598	NaN	NaN	1.1374E+11	5.22186259	NaN	NaN	17400000000	10.68993058	1.058439228	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53628533	0.792093983	0.240830622	43036798.6	32.4547739	NaN	1.25413E+12	-1.9592E+11	-0.273203703	7.2245E+11	21.62894405	47.75272463	1.478671148	3.92709E+11	7.2245E+11	21.62894405	47.75272463	1.478671148	3.29741E+11	54.7852548	0.060051331	NaN	7.5	18.15	10.65	14.07885256	NaN	5.89228181	NaN	37.54655353	26.41865716	NaN	NaN	NaN	-1.5178E+11	-4.54403921	1.63224E+12	48.8665342	5330000000	0.159571281	1.4109E+11	4.223998499	1.771E+11	34.98617147	8600000000	1.698933228	5.062E+11	15.15478092	3640000000	1.223735082	96660000000	19.09521928	3.932945424	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6838511906	39.75690863	9.283467903	6533355106	-4.327839773	NaN	8.725E+12	2.82017E+12	18.28284101	7.6985E+12	29.48860097	1.778319577	32.84109282	2.5236E+12	7.6985E+12	29.48860097	1.778319577	32.84109282	5.1749E+12	15.38198495	30.3738164	19.95051998	37.225	47.12833333	9.903333333	16.59472382	NaN	-0.600229106	NaN	33.42054212	27.90816364	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29376988.21	16.10333294	3.420485832	29175436.21	4.480309877	NaN	13277000000	6736977574	4.293092318	15951000000	22.90822921	1.924733495	2.976113622	10122000000	15951000000	22.90822921	1.924733495	2.976113622	5829000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.40715209	NaN	22.28780698	16.88065489	22.95131409	8.414476519	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65100093.69	48.4945797	5.07245474	65100093.69	16.51236473	NaN	11088800000	4162103227	6.944272998	7973800000	34.914294	1.715279227	9.366470532	7404100000	7973800000	34.914294	1.715279227	9.366470532	569700000	63.74907893	9.550907413	NaN	4	10	6	4.969425524	NaN	10.7363928	NaN	48.55371634	21.73594106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	930999963.1	23.27381211	4.43738315	919800390.3	-0.402867416	NaN	1.78253E+11	-81038000000	6.324839769	2.99287E+11	34.12970629	2.625679825	33.67292704	79794000000	2.99287E+11	34.12970629	2.625679825	33.67292704	2.19493E+11	17.3467321	28.70932083	19.43721935	27.315	38.87583333	11.56083333	10.08935522	NaN	3.639367719	NaN	20.32738654	11.05745602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
