Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
2.09426E+11	2.84441E+11	2.61608E+11	3.55315E+11	3.54713E+11	3.54713E+11	2.76819E+11	20410165578	27721000000	27721000000	80550245112	1.09403E+11	52997855785	1.09403E+11	1.83443E+11	2.49151E+11	1.25848E+11	3.39238E+11	6.58984E+11	3.54608E+11	8.04942E+11	40773935703	2988861007	NaN	1.28371E+11	29609090892	16837498397	308359314.6	NaN	7.24045E+11	4.78939E+11	1.03033E+11	1.0334E+11	2.84441E+11	100	2000000	2000000	8.62837E+11	1.1719E+12	4.95136E+11	1.1719E+12	9.24197E+11	1.25524E+12	5.50622E+11	1.25524E+12	8.56994E+11	7.50389E+11	57181.94946	2.66777E+11	3.62335E+11	NaN	NaN	1.25524E+12	9.62902E+11	8.98863E+11	1.22083E+12	5.34029E+11	1.22083E+12	8.33501E+11	43860	24327.45226	55614.4335	37970	2.40373E+11	3.26473E+11	NaN	-25334816728	-34409640227	NaN	61360816684	83340000000	83340000000	-434877689.7	-590649026.9	NaN	NaN	1.358195743	1.28218881	1.464703017	1.078418206	1.565292647	100.6375053	3
1.92492E+11	1.34504E+11	79043848450	51625812498	57791131000	52262014893	1.18663E+11	5270750705	3794113000	3935107817	64123986758	46159203000	40116922268	44876000983	1.00431E+11	72294824000	59108948165	66309186484	2.39212E+11	1.35911E+11	1.6211E+11	20055851472	517954415.8	NaN	62191338945	56237137.6	425161025.7	739716656.6	31541467716	3.16585E+11	1.79297E+11	49858249952	50597966609	1.31006E+11	106.8662661	-244821000	261386313.3	3.44914E+11	2.48284E+11	1.9887E+11	2.32355E+11	3.81775E+11	2.74818E+11	2.18888E+11	2.57161E+11	3.24804E+11	2.90117E+11	30741.46792	98419119169	70846314000	64605090543	NaN	2.53663E+11	3.90037E+11	3.79258E+11	2.73006E+11	2.17456E+11	2.5549E+11	3.22663E+11	46630	25995.08204	30541.78786	38570	93732806661	67472904745	2.51967E+11	-2517055802	-1811885000	-1695469550	36861418393	26534434000	24806111792	-3293393143	-2370726000	-1695469550	-3498189439	0.719843	NaN	0.846103519	1.175400079	0.87219209	101.4950125	3
22846820000	10310377550	8335406818	3769711579	6746000000	3790983535	7894987661	2712117442	2180000000	1232202712	2447499378	1967300000	517615299.3	463289409.5	24919258522	20030100000	12080796196	10810591120	13164344364	5851364559	5235854854	1395494372	413783086.6	136968.5236	2640457825	4973445.474	12933668395	177800180.8	15929955158	25193099786	14256950663	3795087454	3972887635	18272187632	196.7670842	482800000	250105908.5	40795720328	32791600000	19309404249	17278648686	44291490421	35601500000	20219711123	18093219269	84324591683	76852915608	2022.211677	21367874984	17175497912	NaN	NaN	26055029352	42912447839	40772336421	32772804015	18238990169	16331428019	77624631458	4800	2038.503947	1825.302836	8680	18570412984	14926897956	24617443387	-3519154000	-2828695985	-1437585964	3495894501	2810000000	842674456.7	721690000	580094422	361299087	7961810082	0.8038	0.803783333	0.422195937	0.525249984	0.497731478	NaN	2
98009404.42	1.50476E+11	341767873.3	2.73085E+11	4.20436E+11	2.71085E+11	8.83397E+11	586985475.5	7.22098E+11	4.68204E+11	184956067	2.27529E+11	NaN	1.47529E+11	302550928.3	3.72192E+11	115612753.1	2.41327E+11	779954871.6	717979475.8	6.22125E+11	94108281.17	1465857.04	175985499.4	83690746.05	10058394.13	NaN	1667077.049	NaN	1061593830	NaN	NaN	NaN	1.42176E+11	153.9579441	NaN	NaN	1669491275	2.05377E+12	1040381018	1.33166E+12	1815182228	2.233E+12	1116639230	1.4504E+12	4640144886	4228999586	177508.5975	-169193511.4	-2.08138E+11	-4.70136E+11	NaN	1.4421E+12	1682799457	1821422632	2.24068E+12	NaN	1.45625E+12	4656097211	210	NaN	178225.4431	570	94160659.59	1.15835E+11	1.44795E+12	6240403.72	7676819848	5857240258	145690953	1.79226E+11	1.1874E+11	237623191.1	2.92319E+11	2.23033E+11	-8299952805	1230.18	1230.179167	481.2351615	0.391190851	624.3096321	110.5975883	0
3.42207E+11	2.39121E+11	98879894644	64063879189	68230000000	67524095693	2.31123E+11	2843675635	2047000000	2378289974	59032177850	42493900000	NaN	NaN	91503286133	65868000000	56259686272	63705521877	3.28972E+11	1.73837E+11	2.15337E+11	28768057998	771617263.8	14374870.56	81068232934	NaN	NaN	687804560.7	13909887184	3.88875E+11	2.14449E+11	41204148487	41891953048	2.40183E+11	108.2478949	-600000	562647150	4.23319E+11	3.04723E+11	2.33404E+11	2.8142E+11	4.7342E+11	3.40788E+11	2.61296E+11	3.14822E+11	3.96465E+11	3.49958E+11	29159.6379	1.07693E+11	77522000000	76584046357	NaN	3.15884E+11	4.82638E+11	4.7044E+11	3.38643E+11	2.59631E+11	3.12836E+11	3.9397E+11	44700	24047.68306	28975.74911	36490	95801422719	68961983534	3.13902E+11	-2979816432	-2145000000	-1981562784	50101202623	36065000000	33401464448	-6820931787	-4910000000	-1981562784	1061866563	0.719843	NaN	0.859565974	1.194102011	0.906757417	104.0582995	3
921670697.6	NaN	1662801311	NaN	7.85152E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	281761536.7	29025936.18	17839545.99	558761209.3	NaN	NaN	33809580.59	175700603.7	6028635317	NaN	491082851.5	524892432.1	NaN	276.4276981	NaN	NaN	NaN	NaN	NaN	NaN	6585116882	3.1094E+12	3239612952	1.12485E+12	13423658014	12234239573	130769.71	709363471.2	3.34952E+11	NaN	NaN	NaN	6729448487	6617942929	3.1249E+12	NaN	NaN	13490573399	780	NaN	NaN	1570	914409681.6	4.31771E+11	NaN	32826047.36	15500000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	472.186	472.1862908	231.6358177	0.490560537	290.4125218	NaN	0
17360479651	6.70141E+11	21778968023	9.24068E+11	1.49839E+12	9.24068E+11	6.57358E+11	16167558140	1.11233E+12	6.72439E+11	15471700581	1.06445E+12	13397063534	5.87539E+11	24738909884	1.70204E+12	22235132499	9.80146E+11	45419738372	37973332210	1.63035E+12	1765062357	376959851.6	503376195.8	7229864941	NaN	2010934890	569510414.9	25624480038	87740765833	72432415485	25592638590	26162149005	4.8097E+11	180.7175141	NaN	NaN	86326206395	5.93924E+12	75713510574	3.28294E+12	89359767442	6.14795E+12	78231358239	3.40197E+12	2.28917E+11	2.08634E+11	23137.89461	15412281977	1.06037E+12	9.68434E+11	NaN	3.2128E+12	93406360111	97484941860	6.70696E+12	84888057382	3.68964E+12	2.49732E+11	640	577.3513818	25094.43859	1700	34518222526	2.37485E+12	3.52213E+12	8125174419	5.59012E+11	3.09329E+11	3033561047	2.08709E+11	1.19031E+11	349840116.3	24069000000	13319000000	-1.89171E+11	68.8	69.03906667	26.85664859	0.390358264	31.03650285	NaN	0
23073830952	23511045620	14021676264	12919607611	20063191000	13215756526	30156036411	2019809483	2841266000	2788590958	6423672119	9036179570	3134925767	7062149712	13076359565	18394515000	4629153390	11364144040	26629493140	10924966009	25756372695	1933867328	379356860.8	NaN	6715335182	369135446.4	185079749.5	540481265.7	2916004522	39633116957	16515737351	3375818528	3916299793	25428140117	151.0282666	-263.7100143	-189102787.7	41725662188	58695489000	16945736661	39909107692	48568714012	68321610000	19170033475	45237631039	1.04055E+11	86392617041	5963.988102	9972438331	14028229000	NaN	NaN	47154725536	46151170772	46902667335	65977982140	18476175846	43602354496	1.00486E+11	6080	2435.841365	5748.398346	13250	9631339703	13548405561	45602944592	-1666046677	-2343627860	-1551780944	6843051823	9626121000	5328523347	1329327400	1869964854	1304776118	1917094497	1.4067	1.406691667	0.656588189	0.466757794	0.810075485	125.9939501	2
15704954308	NaN	5137288695	NaN	1977000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	137448000.5	NaN	1416902897	NaN	3094749236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	144.6168502	NaN	NaN	NaN	NaN	NaN	NaN	19318822541	7263800000	13567932130	5022789521	28280053339	25774267142	4294.531465	9608878818	3612900000	NaN	NaN	NaN	18574674204	16918922541	6361447200	NaN	NaN	24766935505	15880	NaN	NaN	21180	5818021371	2187552763	NaN	-2399900000	-902352800.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375996	0.376	0.256852415	0.683125393	0.325927081	91.72069534	3
5410023403	3798905607	3139727135	NaN	5040840000	NaN	4849069669	1108849350	1561149000	968444276.2	1838587968	2588548000	794371530.4	1120828300	3997586476	5628202000	1700615401	2399504256	9039954542	4326324813	5769869745	NaN	219771836.6	NaN	1847816952	108130286.3	137398675.8	25651658.29	624542897.7	NaN	NaN	NaN	NaN	2823067931	215.9061897	NaN	NaN	14146390369	19916703000	6720752931	9137818278	17082889410	24051000000	8144222917	11139560209	32424800196	27842077936	2956.607604	-302158774.3	-425409338.3	NaN	NaN	10163722532	17939084797	17661055473	24865000000	8493797854	11475717397	33522209341	4760	2254.382296	3045.828802	8900	2578502784	3630274069	NaN	578166062.9	814000000	NaN	2902912139	4087010000	2001741931	2298398614	3235915408	NaN	-975837676.3	1.4079	1.407891238	0.741747053	0.526846405	0.9105397	NaN	2
24896648145	9.34368E+12	17689765191	8.25878E+12	5.12306E+13	8.53858E+12	1.43193E+13	3995626456	1.11458E+13	1.72926E+12	12850761785	3.58472E+13	7895834288	5.662E+12	17903853737	4.99428E+13	10656597781	7.64201E+12	20451335365	7968193330	5.71412E+12	2117585384	511756611.8	NaN	5431454533	NaN	455609676.1	NaN	6253226405	42270303043	23900389666	7701047374	7701047374	1.17116E+13	793.8484607	2.3286E+12	NaN	42350815558	1.18138E+14	21036205980	1.50854E+13	49271267252	1.37442E+14	24143111980	1.73134E+13	1.20899E+11	1.10186E+11	1821121.817	12822082811	3.57672E+13	NaN	NaN	1.96814E+13	53172323339	48157367252	1.34335E+14	23511744670	1.68605E+13	1.18165E+11	5590	2473.098209	1773479.002	12430	11982282811	3.34246E+13	NaN	-1113900000	-3.10722E+12	NaN	6920451694	1.93046E+13	2.22801E+12	242000000	6.75059E+11	98403391272	2.36797E+12	2789.5	2793.049218	1136.838371	0.407541986	1040.801217	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	277600000	NaN	NaN	142750000	285500000	NaN	NaN	253750000	507500000	NaN	636450523.6	1272901047	85246277.25	3169493.02	NaN	144149672.8	NaN	NaN	NaN	NaN	1087350327	NaN	NaN	NaN	NaN	113.638228	NaN	NaN	NaN	NaN	1029000524	2058001047	1349000000	2698000000	1187100524	2374201047	2197861377	2003117377	7125.453323	NaN	NaN	NaN	NaN	NaN	1272048585	1240700000	2481400000	NaN	NaN	2021413351	3820	NaN	NaN	6070	NaN	NaN	NaN	-108300000	-216600000	NaN	NaN	NaN	316200000	NaN	NaN	NaN	NaN	2	2	1.227556946	0.613778473	1.496345828	98.95585074	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	42987000	42987000	48343000	NaN	NaN	NaN	NaN	491272000	491272000	340300212.1	435245000	5048761000	3534936911	4639887000	NaN	3256374.945	NaN	852176547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.4573479	NaN	NaN	5583020000	5583020000	3911530664	5123475000	5806378000	5806378000	4127676753	5353605000	NaN	NaN	83130.51242	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	223358000	223358000	230130000	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	3
6194300357	9329491579	2857502564	5167461203	20658564000	5310793028	9037440172	1933826581	13575462600	4170490493	2014339335	14140662129	1610086441	5355323958	5068251607	35579126278	3306521168	10844336355	6981424445	5202357880	13333921426	870256468.4	95483350.7	NaN	1657132788	278083694	1480072866	178244407.9	2099870206	13250894750	9601562397	1152078102	1330322510	9811472107	388.9747619	NaN	NaN	13983502633	98164188482	10017431711	28348748274	17339992191	1.21727E+11	11755304106	31294252762	45511248148	41478672394	3201.96876	3431486834	24089037574	6084824963	NaN	31776233291	16050794314	16666184098	1.16997E+11	11275255795	30054614962	43742744045	1640	1153.66285	3075.131365	4480	3970838741	27875287959	30536595490	-673808093.3	-4730132815	-1239637801	3356489559	23562556701	2945504488	1213158463	8516372409	2231907131	481980528.3	7.02	7.02	2.674651875	0.381004541	3.125661067	127.4816667	1
1.78042E+11	1.97329E+11	2.93013E+11	2.69386E+11	5.77846E+11	2.69386E+11	2.26865E+11	78711109257	1.57232E+11	79511306811	2.32913E+11	4.65264E+11	1.11182E+11	2.03408E+11	3.75303E+11	7.49699E+11	1.85208E+11	3.3884E+11	9.44865E+11	5.0814E+11	9.2964E+11	80644515926	2875666895	NaN	1.85916E+11	19386208069	24553064579	2914332838	42400413479	1.33256E+12	7.22085E+11	78594366496	81508699334	2.236E+11	207.0766951	NaN	-8310959046	1.39888E+12	2.79438E+12	7.36808E+11	1.34799E+12	1.62166E+12	3.2394E+12	8.5507E+11	1.56435E+12	2.00758E+12	1.8297E+12	8095.096027	2.86672E+11	5.72652E+11	NaN	NaN	1.59062E+12	1.5759E+12	1.58958E+12	3.17533E+12	8.37864E+11	1.53287E+12	1.96787E+12	8150	4335.725023	7932.20893	10180	2.57933E+11	5.15242E+11	NaN	-32077260023	-64077000000	NaN	2.22782E+11	4.45026E+11	2.16359E+11	3346043135	6684000000	NaN	26270936366	1.997583333	1.999428173	1.613583942	0.807768024	1.711602489	NaN	2
