Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
2.37E+11	1.5542E+11	88241752961	54587303160	72382194132	61707224933	1.37113E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.44727E+11	111.0653787	NaN	-2631643942	3.77728E+11	2.71964E+11	2.09959E+11	2.45311E+11	4.18484E+11	3.01308E+11	2.30913E+11	2.71289E+11	3.55494E+11	3.06056E+11	32223.45605	1.13E+11	81360298132	69321957833	NaN	2.60597E+11	4.06643E+11	4.1701E+11	3.00247E+11	2.30121E+11	2.70371E+11	3.54242E+11	48300	27333.53603	32114.346	42080	1.08649E+11	78227117890	2.59641E+11	-1474269444	-1061474000	-955719966.5	40756081944	29344379000	25978351101	-3250800000	-2340576000	-955719966.5	-10692423801	0.72	NaN	0.847576625	1.177189757	0.871315683	99.12249269	3
39817351143	13265787292	10928010944	4404319157	8629701500	4400214385	10848774379	3477542577	2746168040	1325603678	NaN	NaN	NaN	NaN	40350182365	31863989803	12363110184	11063221910	16564392651	6662096722	5961305454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28198806582	260.9410456	NaN	NaN	60392117593	47690833259	20506817678	18350131043	63403650746	50069000000	21443003646	19187859035	92927340658	81502517003	2092.916561	35426647883	27975941637	NaN	69726000000	34120878326	48519703272	56401665101	44539627241	18058150633	16169501956	82664904699	5290	1969.693568	1763.689131	9020	29098005238	22978298680	32001866061	-7001985645	-5529372759	-2119012264	4626065474	3653140939	1048817672	710000000	560677336.1	306060828.2	14933019291	0.789686389	0.789686389	0.538797297	0.682292749	0.541000124	NaN	2
127592429.1	3.26244E+11	426914985.1	2.87869E+11	5.38371E+11	2.87869E+11	1.90039E+12	757276285.2	9.54982E+11	5.07871E+11	214879690.1	2.70979E+11	NaN	1.4411E+11	399700845.3	5.04052E+11	128420075.6	2.68061E+11	995630940.8	770604499.5	6.67724E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0851E+11	187.019619	0.000488281	NaN	2152608071	2.7146E+12	1127882431	1.44366E+12	2325972144	2.93322E+12	1207491444	1.5684E+12	5214123472	4573080258	182900.6002	-231449477.7	-2.91875E+11	-1.30401E+12	NaN	1.55067E+12	2158128195	2332488557	2.94144E+12	NaN	1.57527E+12	5228731292	250	NaN	183700.8032	610	38629704.67	48714922629	1.55753E+12	6516412.76	8217679791	6861877839	173364073.1	2.18625E+11	1.24748E+11	332486021.2	4.1929E+11	3.50113E+11	-17734548411	1261.074167	1261.074167	562.5534952	0.44609073	695.230997	112.5076042	0
4.34628E+11	2.74382E+11	1.06694E+11	66853139376	78827000000	NaN	2.63373E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.6814E+11	112.2723406	NaN	NaN	4.56654E+11	3.28791E+11	2.42911E+11	2.92883E+11	5.11533E+11	3.68304E+11	2.72271E+11	3.28045E+11	4.24966E+11	3.64657E+11	29800.61577	1.17208E+11	84390000000	NaN	NaN	3.21804E+11	5.08092E+11	5.20301E+11	3.74617E+11	2.76832E+11	3.33563E+11	4.32251E+11	46160	25148.2463	30301.8496	39270	1.1591E+11	83454998803	3.27426E+11	8768055556	6313000000	5622934345	54879166667	39513000000	35162068466	-7095833333	-5109000000	5622934345	-6241659009	0.72	NaN	0.866666373	1.203703296	0.912822006	101.6941525	3
1085265470	NaN	1997616425	NaN	9.42608E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	288.1676466	NaN	NaN	NaN	NaN	NaN	NaN	7294865847	3.4422E+12	3440241815	1.19451E+12	14813078086	12991904643	131266.29	1028697517	4.85408E+11	NaN	NaN	NaN	7119567797	7313091356	3.4508E+12	NaN	NaN	14850087113	780	NaN	NaN	1630	NaN	NaN	NaN	18225508.77	8600000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	471.8661141	471.8661141	232.3757412	0.492461175	291.0609179	NaN	0
25110923596	8.81816E+11	27359826334	1.09535E+12	1.94786E+12	1.09535E+12	8.77293E+11	19718046149	1.40381E+12	7.42775E+11	19443922984	1.3843E+12	15624339968	6.85218E+11	30548425418	2.17487E+12	25610467290	1.12893E+12	56716835729	43111249236	1.85094E+12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.38198E+11	204.6052717	NaN	NaN	1.06983E+11	7.6166E+12	85854564763	3.72265E+12	1.10612E+11	7.87495E+12	88507817581	3.84885E+12	2.69127E+11	2.3604E+11	25574.83186	17952244053	1.2781E+12	1.14837E+12	87158000000	3.60523E+12	1.16429E+11	1.19788E+11	8.52822E+12	95313105676	4.14276E+12	2.91453E+11	770	633.3363608	27527.8122	1940	39434706343	2.80753E+12	3.92451E+12	9175892303	6.53271E+11	3.19283E+11	3628817064	2.58351E+11	1.26197E+11	568318168.8	40461000000	19775000000	-2.43618E+11	71.194275	74.1524	29.26104302	0.411002753	35.43345432	NaN	0
33926634543	29347856773	12467881744	10464236184	18718292990	10935379966	32416617629	2379162504	3346192930	3004359757	7633276218	10735884947	3587922540	8082630346	14149067120	19900073360	4809222969	11806198225	28580252704	10711476676	25253056636	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31625392899	162.9448217	888836438.8	-270611508.9	45108482328	63443200875	17011341577	40063614617	53514098360	75265349589	19573907740	46190697449	1.09176E+11	88212736697	6178.530959	12460015754	17524492990	NaN	23004000000	48468233575	48944917877	51227964059	72049996950	18695176468	44119179128	1.04512E+11	6550	2500.692411	5901.441831	13980	12548277235	17648629086	46494956606	-2286134301	-3215352638	-1973276969	8405616031	11822148714	6397694341	1802042523	2534497723	1632871744	2277536126	1.406458333	1.406458333	0.689397195	0.490165388	0.813623044	124.3072974	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375996	0.376	NaN	NaN	0.315798277	83.21972033	3
7647110829	4764220841	3747260576	NaN	5272158000	NaN	6672407632	1292891129	1819015830	937664211.8	1858618355	2614958162	752948516.4	1062381987	3889331002	5472042080	1743300848	2459731813	9679486075	4461209999	5949761452	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4351212147	222.8314719	NaN	NaN	14861708206	20909481000	6874719337	9347157477	18088238053	25449003888	8349796021	11420740377	34104441213	28544856145	3043.72239	-332163394.2	-467332831.8	NaN	9820000000	11007731683	17950881763	18315682562	25769003888	8554327909	11557497753	34533276119	4780	2279.799604	3080.16937	9200	2371086856	3335968846	NaN	227444508.3	320000000	NaN	3328877113	4683519000	2129527375	2394828719	3369372141	NaN	-413008694.1	1.406936586	1.406936586	0.746207913	0.530377787	0.905642666	NaN	2
37400217789	1.113E+13	20730068436	1.00258E+13	1.03124E+14	9.94408E+12	1.66744E+13	3759085715	1.87001E+13	1.77401E+12	13432466288	6.68216E+13	8740145807	6.26744E+12	18945792003	9.42484E+13	11973822997	8.58662E+12	23516840232	10182839155	7.30227E+12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.49723E+13	1396.917958	NaN	NaN	46221717950	2.29936E+14	24630479692	1.76629E+13	55136144037	2.74282E+14	27380244578	1.96348E+13	1.42477E+11	1.2496E+11	2072712.318	16478305030	8.19735E+13	NaN	30152000000	2.34771E+13	55263528994	53380778483	2.6555E+14	26342699894	1.88906E+13	1.37941E+11	5830	2780.819159	1994148.219	14560	12144039476	6.04121E+13	NaN	-1755365555	-8.7323E+12	NaN	6906693487	3.43583E+13	2.13731E+12	-1300000000	-6.46702E+12	-5.51172E+11	3.84232E+12	4974.633333	4974.633333	1925.100592	0.386983414	1638.720386	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	279400000	NaN	NaN	136050000	272100000	NaN	NaN	255000000	510000000	NaN	684006967.5	1368013935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.3026411	NaN	NaN	NaN	NaN	1078706968	2157413935	1474000000	2948000000	1245956968	2491913935	2397145707	2102431936	6987.980749	NaN	NaN	NaN	NaN	NaN	1316589298	1331000000	2662000000	NaN	NaN	2164586795	3690	NaN	NaN	6070	NaN	NaN	NaN	-143000000	-286000000	NaN	NaN	NaN	334500000	NaN	NaN	NaN	NaN	2	2	1.229795916	0.614897958	1.403643302	87.16104732	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	3
8663970412	10679997442	NaN	6271791784	26738278547	6258148935	10962004689	2301206613	15963383978	4183179385	2535487136	17588579179	1702981986	5664304721	6678696036	46329863952	3560158964	11676187546	10608330736	5728256339	14681827299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12342953238	494.8253709	10658132978	NaN	19588233385	1.35883E+11	10792163542	30541194230	24426829466	1.69448E+11	12863340654	34244000000	51750820249	45388387070	3394.491812	4823803216	33462542018	7639097484	14459000000	35906955796	20546305237	23441068238	1.6261E+11	12302623978	32793103182	49662380889	2040	1219.517473	3250.669321	4920	5015234676	34790494878	35128581586	-985761227.6	-6838188670	-778374210.1	4838596081	33565159569	3702805770	1067982599	7408555240	1741839506	1662955796	6.9369625	6.9369625	3.274305589	0.472008547	3.355543604	125.8166667	1
2.94453E+11	2.29938E+11	4.77467E+11	3.42267E+11	8.17262E+11	3.42267E+11	3.38208E+11	1.15167E+11	1.92654E+11	87844172669	3.08125E+11	5.15441E+11	1.22609E+11	2.24313E+11	5.81145E+11	9.72156E+11	2.07606E+11	3.79817E+11	1.41441E+12	5.51169E+11	1.00836E+12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.18558E+11	239.7344644	NaN	25705011092	2.11072E+12	3.53087E+12	8.06791E+11	1.47602E+12	2.47665E+12	4.14302E+12	9.44612E+11	1.72817E+12	2.30465E+12	2.0213E+12	8787.817087	4.70387E+11	7.86877E+11	NaN	1.0159E+12	1.81679E+12	2.10763E+12	2.42981E+12	4.06466E+12	9.25767E+11	1.69369E+12	2.26106E+12	10720	4707.566342	8612.492623	11500	4.26364E+11	7.13234E+11	NaN	-46839223533	-78354000000	NaN	3.65932E+11	6.12142E+11	2.52144E+11	2817383420	4713000000	NaN	88619614743	1.672828755	1.672828755	1.797679318	1.074634395	1.828489371	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3685000000	7370000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	2	NaN	NaN	1.799161455	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.2579	1.25791302	NaN	NaN	1.000809508	NaN	3
