Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
7378911917	3.38461E+11	12150552677	6.0221E+11	7.03517E+11	6.0221E+11	3.81732E+11	10890656304	6.30569E+11	5.3613E+11	7912383420	4.58127E+11	8318260346	3.64804E+11	13148031088	7.61271E+11	14115118892	6.22208E+11	26025716753	26229761435	1.12615E+12	1053710368	212926144.8	367624806	4534576857	NaN	971485334.3	244343716.2	11035990251	48904067753	50112358721	10293320617	10537664334	2.70816E+11	126.7732347	NaN	NaN	50064404145	2.89873E+12	52686590627	2.28449E+12	51913661485	3.0058E+12	54523446362	2.37101E+12	1.36888E+11	1.45408E+11	17368.12826	9128411054	5.28535E+11	5.45597E+11	53468000000	2.30336E+12	55012780201	54777754750	3.17163E+12	57445964582	2.49687E+12	1.4444E+11	400	420.8040304	18290.14571	1060	15570567107	9.01536E+11	2.43417E+12	2864093264	1.65831E+11	1.30809E+11	1849257340	1.07072E+11	86516000000	372763385.1	21583000000	17025000000	-67645472232	57.9	58.15004	21.95815098	0.379242677	23.49985206	NaN	0
10029659894	17418101068	3928337854	6845310176	7576093000	7637121502	21500780786	2012187153	3486516680	3404561000	3045175774	5276376064	2358595485	5313285120	4982996889	8634038709	3468645632	8515204675	10964697478	7980981444	18815722847	817964733.7	297805745.2	NaN	2861722745	61688974.42	7589731.484	331620775.5	414984932.1	18080975216	13161984729	534244439.2	865865214.7	17727031588	102.2726717	-341.1919861	-403.43396	17959881520	31119086710	13050542214	30735488522	20668176666	35811749710	14838464302	35015952066	64225491370	66871754063	4475.707414	2237295914	3876562630	NaN	13872000000	35324882586	17971317512	21011976666	36407451970	15087539363	35605432925	65293835438	2300	1928.475675	4551.054325	8350	3276707677	5677551392	35907347334	343800000	595702260	582464748.3	2708295146	4692663000	4749892934	695600000	1205266120	1192678550	308930520	1.7327	1.732701667	0.557594017	0.321806439	0.691382418	95.21503987	2
7981063255	NaN	1944998520	NaN	766300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	353991798	103669917.2	NaN	659592004.6	NaN	1794514295	19889956.28	1579060116	6800395067	NaN	14977744.73	34867701	NaN	105.2341891	NaN	NaN	NaN	NaN	NaN	NaN	9747599583	3665000000	9407750757	3482708453	16824251124	17871395500	5381.492872	3813931188	1434000000	NaN	NaN	NaN	8948325457	9254501367	3479600000	NaN	NaN	15973168953	13830	NaN	NaN	24680	2238652120	841710818.2	NaN	-493098216.3	-185400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375990003	0.376	0.217840305	0.579377918	0.322953656	116.2586043	3
2535225096	2414496088	1577287035	1622536522	2733438432	1622536522	4289636756	614459896.1	1064859000	632087629.4	727218118.9	1260269000	530191818.6	748080679.8	1603676284	2779171000	1169189853	1649682830	4636977496	3576691388	4770109578	NaN	146444434.4	NaN	890219189	2149186.418	395629.3018	15584932.44	-1548759220	NaN	NaN	NaN	NaN	1562254243	168.4649221	NaN	NaN	6855113676	11879912000	5186571017	7051880038	8370020196	14505245000	6295021100	8610246463	20259394384	21520342686	2276.206881	-2848707404	-4936809931	NaN	5843600000	7758004618	7691983270	8902936586	15428789103	6696122693	9046932010	21549303256	2030	1770.188648	2391.64918	5700	-658190677.2	-1140644444	8216676680	532916389.4	923544102.8	458672061.7	1514906520	2625333000	1558366425	1650392448	2860130112	1352374488	-852241844.6	1.733	1.732932204	0.715976239	0.413142665	NaN	NaN	2
11614408823	7.8708E+12	4233229057	2.8948E+12	9.1245E+12	3.0474E+12	8.7806E+12	1539338293	3.1576E+12	1.2403E+12	4751103097	9.7458E+12	4241049309	3.0412E+12	5836235193	1.19717E+13	5202507628	3.7308E+12	7710000288	5874086827	4.2124E+12	965802307.6	338179534	NaN	1857720061	NaN	253326185.3	NaN	2154443751	15739489788	13794618954	2529441815	2529441815	8.29323E+12	339.9574179	1.335E+11	-4.606E+11	15085573774	3.09446E+13	12873793938	9.232E+12	17825436035	3.65648E+13	14998555617	1.07557E+13	64440802664	68451609658	1089298.649	3765665288	7.7244E+12	NaN	15513000000	1.11781E+13	15937177522	17850536035	3.66163E+13	15020774312	1.07715E+13	64531541771	1610	1521.25005	1090900.883	6540	4012865288	8.23147E+12	NaN	25100000	51486902100	NaN	2739862261	5.6202E+12	1.5237E+12	222100000	4.55587E+11	1.39989E+11	4.22426E+11	2051.271	2051.270833	567.4168925	0.276617225	618.8050305	NaN	2
526733366.3	1147432250	187391439.8	364000000	374782879.6	364700000	1274451496	141717503.6	283435007.2	339210404.7	77209799.43	154419598.9	79473903.82	158947807.6	149318333.4	298636666.7	152256091.3	304512182.7	560975095.7	539026561.8	1078053124	46481200.84	2354560.578	NaN	110193134.9	NaN	NaN	19514.22456	-93401919.53	792855953.4	759014420.3	-49247873.55	-49228359.32	1027991045	98.48466611	34124813.04	10327265.37	852010932.7	1704021865	860887855.4	1721775711	988199088.3	1976398177	1003404009	2006808019	1593940149	1693147267	7332.144752	61107320.94	122214641.9	NaN	942111000	1887366814	933073591.1	903049088.3	1806098177	921888473.4	1843776947	1456595352	3410	3368.244331	6736.488662	5320	16838135.34	33676270.68	1712773822	-85150000	-170300000	-174592992	136188155.6	272376311.2	285032307.7	11316341	22632682	86551528	-119441204.8	2	2	1.239945037	0.619972518	1.455241618	103.3041116	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	34407000	34407000	38135000	NaN	NaN	NaN	NaN	400577000	400577000	336291621.1	430118000	3554547000	3212679948	4216899000	NaN	3208665.885	NaN	592387251.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.44488323	NaN	NaN	3989531000	3989531000	3576891800	4685152000	4186525000	4186525000	3777695797	4899679000	NaN	NaN	77772.68254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	196994000	196994000	214527000	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
2069152855	7055594224	1023548440	3259138279	8191241445	3353843018	6921799584	1085242531	8312057035	3590596629	1033289741	7914141785	1188284447	3952364298	2068809848	15845366322	2243944362	7359422845	3884749728	4248429399	10888951722	492400647.8	72529699.37	NaN	784712595.2	3854581.5	683917327.7	97702876.06	385864403	6308102101	7259022507	20514409.31	118217285.4	6720615456	258.6960178	NaN	NaN	7038802107	53911381935	7717109781	21838971196	8082396474	61904448604	8988793402	23929416902	29858614638	31717020112	2714.344201	1007527690	7716825854	3152658862	9374500000	23594438134	8087278383	7780586606	59592835512	8646514680	23047607452	28743645261	920	980.7851599	2614.319434	3260	1170830841	8967592455	22712628682	-301809868.6	-2311613092	-881809451.3	1043594367	7993066669	2090445706	473728439.6	3628366653	1384110524	-334978768.6	7.65917	7.659166667	2.073252539	0.270688931	2.479493972	111.6158333	1
82798180045	1.53589E+11	84405264868	1.79939E+11	2.68095E+11	1.79939E+11	1.21966E+11	35300292493	1.08619E+11	68461595777	86108547286	2.64956E+11	1.01036E+11	1.84845E+11	1.33085E+11	4.09504E+11	1.59249E+11	2.91347E+11	3.09552E+11	3.94624E+11	7.21964E+11	20323350159	2044335680	NaN	60608906171	3852232115	9304587329	1897896300	27527004752	4.60783E+11	5.67778E+11	30776424203	32674320503	1.51376E+11	137.0042576	-31808	-27136785913	4.77937E+11	1.47061E+12	5.91294E+11	1.08177E+12	5.52469E+11	1.69995E+12	6.78218E+11	1.2408E+12	1.36623E+12	1.45127E+12	6831.351627	1.03215E+11	3.17593E+11	NaN	6.7699E+11	1.23859E+12	5.36554E+11	5.34549E+11	1.64481E+12	6.56136E+11	1.2004E+12	1.32192E+12	2950	3612.424753	6608.931086	7280	88161031639	2.71271E+11	NaN	-17920701982	-55142000000	NaN	74532011700	2.29335E+11	1.59027E+11	2844328892	8752000000	NaN	-2212747471	3.077	3.077475118	1.244259669	0.404374283	1.464299002	NaN	2
1376950000	575711552	560568575.7	NaN	1115337151	NaN	634680448	96750000	193500000	50100000	146350000	292700000	122832163.1	80700000	349200000	698400000	353297258.3	212900000	1721379702	1685769852	732100032	190200619.2	7987038.823	NaN	329395016.7	NaN	2118713.649	431267.5911	44407251.11	NaN	NaN	NaN	NaN	565097473.6	485.972723	-182177684.3	NaN	2167329702	4334659403	2107866259	995100032	2694879718	5389759435	2390441631	1109066246	4276095209	4542240134	4116.969312	388118575.7	776237151.4	NaN	NaN	1098452167	2519003169	2587879718	5175759435	2295563447	1065434608	4106313165	9350	8521.370385	3955.004132	15240	373962425.7	747924851.4	1050185003	-107000000	-214000000	-48267164	527550016	1055100032	NaN	93324324.04	186648648.1	NaN	-10614078.43	2	2	1.26043953	0.630219765	1.411952762	NaN	3
4543527023	7635724360	982536574.4	1654200290	1719963840	1662384750	3983920530	80143496.73	139626000	131328220	1004303300	1749697210	1015869291	1751325370	4206368276	7328334810	4166000531	7182152250	2270821295	2348382297	4048627650	185833507.7	33725617.69	NaN	845028751.4	NaN	2451677490	7188291.92	2229699828	3260626826	3335138063	-76619842.17	-69431550.25	7674420100	100.5463559	27119050	138283860	NaN	NaN	NaN	NaN	6557333067	11424185670	6590560241	11362108120	16391047401	17411229100	32577.55983	3172142475	5526506620	NaN	6613000000	11400803860	6290382155	6557333067	11424185670	6590560241	11362108120	16391047401	18040	18896.52592	32577.55983	47000	3075166801	5357555602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38695740.37	1.7422	1.742183333	0.69697716	0.400055769	1.12273057	NaN	3
151297737.6	6577089758	351127723.1	14195803932	16163516042	14016216419	11412537531	152172234.2	7088182667	6073813506	43714602.91	2036226203	39555395.96	1788477425	223837775.6	10426363587	204471261.9	9377260808	202154212.5	187219185.6	8319942212	24871692.41	2931658.759	22265555.07	44875125.75	NaN	NaN	512961.0822	NaN	522897962.4	NaN	NaN	NaN	6579142083	115.7374649	-942145646	-1059048458	578164222.3	26930889474	523416196	23771016525	611013310.4	28461000000	541274885.4	24591000000	1839271523	1953748109	39381.45287	235853953.5	10986077156	NaN	568266000	24593052325	556061795.2	590038643.2	27484000000	NaN	24136205474	1776133605	890	NaN	38653.11856	2840	NaN	NaN	24073160220	-11161273.18	-519892104.6	-519892104.6	20888793.47	973000000	907866181.2	44587873.94	2076903168	2076903168	2052324.936	46.58	46.58328417	15.47406114	0.332203975	17.01177103	NaN	1
3667595605	7693921382	2104391375	5280359493	12007646652	6103073025	6476236830	190833108.6	944623851.4	461642280.9	319218422.6	1580131131	260559371.6	697978870.1	3849178427	19053432480	3434645719	10942389173	3733643499	2812089390	8858468546	508935552.8	26846607.37	NaN	918924221.7	66693771.96	3280964.458	21719509.05	1966110836	6379551732	5251855937	2356908648	2378628157	8544673107	191.7685881	740615102.3	2690698423	7773655035	38479590940	6397358759	20262500000	8086707335	40029199768	6756370185	20873700000	18920560940	20098180010	11405.60191	3313613864	16402387993	8171509302	7124100000	21724451724	6618660836	7371004695	36486471834	6153554124	18919526482	17246023348	3620	3362.364537	10337.82163	9420	2887992175	14295560714	19770278206	-715702640.5	-3542727934	-1954173518	313052300.4	1549608828	611200000	291118276.1	1441035411	794877081.1	850751724.3	4.949999809	4.949928608	2.115645508	0.427403149	3.093269829	NaN	2
153825522.5	1.02141E+11	69602613.82	38425492947	40453039152	38425492947	1.15809E+11	648269680	3.76774E+11	3.44005E+11	79365469.77	46127211031	58003064.69	41297022000	169990058.5	98798221978	129823374.9	92431646444	267247486.1	228601704.7	1.6276E+11	18080354.89	1477371.343	NaN	96928088.09	30638.14096	NaN	4096563.336	NaN	1039884574	788525929.1	NaN	NaN	86797638864	105.2422741	NaN	NaN	1085507225	6.30897E+11	841591492.2	5.99196E+11	1139211629	6.6211E+11	883633144.1	6.29129E+11	2457676060	2610642254	161726.7343	18188184.53	10570972852	NaN	862083000	6.13786E+11	1003191284	1136843300	6.60733E+11	881837282.5	6.27851E+11	2452566750	260	226.6890182	161398.0472	630	NaN	NaN	NaN	-2368328.882	-1376472746	NaN	53704404.68	31213000000	29727892359	28905712.49	16800000102	NaN	-15342982771	581.2	581.2003139	269.4048291	0.463532053	323.9538408	103.4624711	0
3.30079E+11	4.85605E+11	1.70007E+11	2.48428E+11	2.42517E+11	2.51052E+11	4.04547E+11	16917422026	23703000000	20943623932	1.32983E+11	1.86323E+11	1.23093E+11	1.84487E+11	2.51731E+11	3.52701E+11	2.24951E+11	3.94651E+11	5.37E+11	4.78076E+11	8.7764E+11	41970757119	3484172557	NaN	1.15493E+11	1236087123	24018627469	1405739412	69621440172	7.0472E+11	6.31857E+11	81447570730	82853310142	4.48817E+11	93.80934286	73000000	1126128185	8.05649E+11	1.1288E+12	NaN	NaN	8.65873E+11	1.21318E+12	7.73714E+11	1.29323E+12	9.89275E+11	1.06558E+12	40826.9582	2.05648E+11	2.88134E+11	2.95322E+11	7.7835E+11	1.25645E+12	7.80637E+11	8.45468E+11	1.18459E+12	7.55363E+11	1.26355E+12	9.65961E+11	24640	23846.53013	39889.8896	30500	1.85114E+11	2.59364E+11	1.22597E+12	-20405395760	-28590000000	-30476708532	60224109628	84380000000	NaN	-152023410.2	-213000000	-30476708532	-36787760341	1.4011	1.401051667	1.226327597	0.875260579	1.285664092	89.09583333	3
1.43166E+11	1.95402E+11	66699032733	90549456039	90826375330	94519031306	1.71418E+11	4014618879	5406487244	5057928342	57900401985	77974471353	46128314456	79323822041	82227851475	1.10736E+11	65616786207	1.12742E+11	2.19871E+11	1.68727E+11	2.97531E+11	17963719209	253323017.5	NaN	59315647153	NaN	NaN	474989866.2	48412044149	2.90268E+11	2.30772E+11	65647450474	66122440340	2.01474E+11	99.3250929	NaN	-378254095.7	3.06114E+11	4.12244E+11	2.37575E+11	4.15331E+11	3.2504E+11	4.37731E+11	2.53416E+11	4.40705E+11	2.46356E+11	2.52878E+11	60049.78338	88801043243	1.19588E+11	1.24575E+11	2.598E+11	4.46777E+11	3.1066E+11	3.49583E+11	4.70784E+11	2.72923E+11	4.74385E+11	2.64958E+11	42330	37187.97882	64638.85544	36100	1.07728E+11	1.45077E+11	4.80054E+11	24543460369	33052678079	33277268729	18925916421	25487531644	25374827905	-6967015796	-9382480172	33277268729	6071462367	1.3467	1.346650833	1.776824587	1.31939154	1.906798208	102.2358147	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1020011650	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.0651754	NaN	NaN	NaN	NaN	NaN	NaN	7332244898	4491000000	6038979513	5099632153	NaN	NaN	34629.65431	NaN	NaN	NaN	NaN	NaN	6503284142	7173877551	4394000000	NaN	NaN	NaN	44160	NaN	NaN	NaN	NaN	NaN	NaN	-158367346.9	-97000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6125	NaN	NaN	NaN	NaN	NaN	3
27024163285	2.82741E+13	14907436248	1.26009E+13	1.07974E+13	1.33513E+13	1.88173E+13	3572270206	2.46987E+12	2.40228E+12	12147801817	8.39899E+12	14032312491	8.53542E+12	25619256921	1.77132E+13	28134936213	2.83805E+13	38584473014	41597541745	3.85921E+13	2706933602	355100052.6	NaN	9438544981	3381926904	157080364.8	371826019.1	5363910208	56550268602	64573174246	3804910469	4176736488	2.12046E+13	69.19750987	0.03515625	NaN	67776000141	4.68603E+13	74639402161	6.91515E+13	73989608529	5.11564E+13	82560485563	7.39281E+13	1.66829E+11	1.86692E+11	4632147.545	18659236830	1.2901E+13	NaN	84410000000	6.68586E+13	69093175295	69527820852	4.80715E+13	77704688325	6.98736E+13	1.56769E+11	4330	4868.777955	4378100.986	9820	14802455189	1.02344E+13	6.68586E+13	-4461787677	-3.08488E+12	NaN	6213608389	4.29609E+12	5.07466E+12	629459068.6	4.35208E+11	-2.29418E+12	-7.06951E+12	691.4	691.3975	306.6393652	0.443505012	350.1960093	89.05666667	2
4.85003E+11	4.16344E+12	6.46254E+11	4.86423E+12	5.5963E+12	5.09237E+12	3.5484E+12	2.09999E+11	1.73817E+12	1.62039E+12	5.39028E+11	4.46156E+12	5.28839E+11	4.37794E+12	7.54332E+11	6.24363E+12	7.38167E+11	6.11084E+12	6.76628E+11	6.23764E+11	5.16376E+12	29504115967	28486189472	252612351.8	1.64994E+11	2939294256	31598382831	19612994538	5.56946E+11	1.43334E+12	1.32482E+12	5.03619E+11	5.23232E+11	3.83357E+12	105.3298005	-81201415532	-2.33297E+11	1.46682E+12	1.21409E+13	1.39237E+12	1.15266E+13	1.64096E+12	1.35823E+13	1.55767E+12	1.2895E+13	4.12101E+12	4.3775E+12	10008.53612	7.12203E+11	5.89493E+12	5.47411E+12	1.5322E+12	1.25651E+13	1.6314E+12	1.63312E+12	1.35174E+13	1.55042E+12	1.2835E+13	4.10133E+12	1270	1203.370775	9961.985128	3180	7.21813E+11	5.97447E+12	1.25E+13	-7838360000	-64878393128	-65101490845	1.7414E+11	1.44137E+12	1.36843E+12	17634195000	1.45959E+11	1.38573E+11	-3.29863E+11	8.277036667	8.277036667	3.2958593	0.39819315	4.101700358	103.3224723	2
2756880807	1.50874E+12	2461876489	1.29797E+12	1.38514E+12	1.36419E+12	1.4191E+12	2742772074	1.5941E+12	1.52087E+12	2553680643	1.4842E+12	2366021376	1.55285E+12	3866405314	2.24716E+12	3854202599	2.52957E+12	6001896248	4771258355	3.13144E+12	383056883	23891864.69	NaN	1305068507	1531907.048	729285060.9	105050985	718875144.1	11060658406	9170433943	242580565.8	347631550.8	1.44245E+12	105.8749068	20431305.53	NaN	12611073636	7.32956E+12	10942759743	7.18188E+12	13621809492	7.917E+12	11393475992	7.47769E+12	30932664059	32857918560	445541.8856	2427871298	1.41108E+12	1.38754E+12	11292000000	7.4114E+12	11393125623	13096543881	7.61172E+12	10957976277	7.19187E+12	29739880920	680	652.9069483	428511.6689	1770	2024352007	1.17655E+12	7.12558E+12	-525265611.1	-3.05285E+11	-2.85824E+11	1010735855	5.8744E+11	2.95811E+11	208873238.7	1.21397E+11	1.13659E+11	-66291198282	581.2003174	581.2003139	255.9430376	0.440369748	305.7550107	102.7908101	1
16100345439	4.9375E+13	17189811642	5.3171E+13	5.09245E+13	5.44291E+13	5.178E+13	7632611295	2.19628E+13	2.4807E+13	13625515899	3.92074E+13	15887083792	4.2544E+13	27395128063	7.88295E+13	29795304971	9.1854E+13	52446256473	61880659894	1.65493E+14	3267403305	361471216.5	NaN	10122623119	352937040.6	4589166811	115231829.8	4547997148	76447876488	86494958626	2400585875	2515817705	4.38138E+13	88.55537514	NaN	9.09867E+11	87473995830	2.51706E+14	1.00826E+11	2.82154E+14	94916590096	2.73122E+14	1.08702E+11	3.0842E+14	2.68357E+11	2.8506E+11	7390506.939	14770095569	4.2501E+13	4.64629E+13	1.0251E+11	3.02859E+14	98648501925	91512603459	2.63328E+14	1.04865E+11	2.97606E+14	2.58733E+11	2360	2512.824382	7131386.637	6200	14674612587	4.22262E+13	2.92045E+14	-3403986637	-9.79497E+12	-1.08136E+13	7442594266	2.14161E+13	2.6277E+13	3308503040	9.52022E+12	1.05103E+13	-5.56124E+12	2877.5	2877.652458	1017.756972	0.353694864	1137.216491	80.99333333	2
56834136.27	NaN	33436971.67	NaN	14575175950	NaN	NaN	164010653.3	71492243790	42344611506	14163014.72	6173658118	9718806.867	3656636590	41269630.54	17989431951	28319646.38	10655079024	119190925.1	81790548.21	30773309470	13467085.55	623266.0353	4012290.697	29648455.68	NaN	NaN	233706.7974	NaN	287860462.6	NaN	NaN	NaN	NaN	168.8336337	-3614275950	NaN	279455838.5	1.21815E+11	201547311.8	77444402875	324471209	1.41437E+11	222655960.9	83773000000	612851709.1	650995708.2	137497.1072	-10931002.64	-4764824050	-4838342857	222656000	NaN	270038198.5	321521209	1.40151E+11	NaN	NaN	607279835.6	440	NaN	NaN	1000	NaN	NaN	NaN	-2950000	-1285905000	NaN	45015370.5	19622200000	6328322048	43497070.04	18960372830	NaN	NaN	435.9	435.9004569	230.7850299	0.529444895	290.410492	NaN	0
255294506.6	3137343703	253162785.2	8337950070	24671830108	8305097075	15472992886	82726731.17	8082648786	1578916246	NaN	NaN	NaN	NaN	119594874	11684776491	94699769.01	3559535681	611642328.9	464691431.1	16317906583	43749766.86	1592790.979	772145.2926	82752037.13	NaN	NaN	NaN	-8269586.476	697469226.2	563696197.1	NaN	33146239.27	7199871952	370.6440126	NaN	-3.8147E-06	NaN	NaN	NaN	NaN	813963934.2	79526708133	630774693.7	21456358511	1053088127	1118632519	46641.11443	-40831297.91	-3989339792	31976141.51	613068000	25518886760	686086796.5	799436988.3	78107382123	619566395.9	21013038276	1034293493	1490	1346.792707	45677.43973	2250	161815110.1	15809819692	25075566526	-14526945.86	-1419326010	-443320234.5	NaN	NaN	NaN	217128488.9	21214102048	6626131436	4062528250	97.70298756	97.70298756	75.5176192	0.772930502	84.23739028	NaN	1
8175277662	7.98354E+11	3356651928	3.40965E+11	1.44165E+12	3.51963E+11	7.85372E+11	1389698197	5.54022E+11	1.59939E+11	3361317653	1.34003E+12	3748526254	3.49857E+11	4546759918	1.81263E+12	4896137259	4.57264E+11	9948374968	9799248563	8.14484E+11	695031868.3	41712656.51	25163803.53	1055515796	49588.30991	NaN	15802646.69	1728786659	15723005381	15423580494	2341089832	2356892479	7.55174E+11	443.3329435	NaN	NaN	15884833083	6.3327E+12	16083622711	1.43169E+12	17517535902	6.9836E+12	17648111591	1.57525E+12	33226311881	35294323429	378625.8411	3289306242	1.31133E+12	NaN	17113000000	1.53207E+12	17380767514	16803734569	6.69903E+12	16947820991	1.51276E+12	31872412233	4180	4073.566531	363605.1292	7660	2784302455	1.11E+12	1.46958E+12	-713801332.5	-2.84566E+11	-62492740830	1632702818	6.50899E+11	1.43562E+11	210085404.9	83753347785	18392810660	-43179858492	398.6633333	398.6622222	210.1827997	0.527218789	231.705287	102.7	2
4649900000	5104475312	2944900000	3044819408	3052900000	3140710547	5505284074	2298900000	2298900000	2373187832	3607400000	3607400000	4213809285	3778067445	6511600000	6511600000	6945538070	6759476425	20675400000	18926383454	20642869204	3026453312	160433294.3	NaN	3958083910	186666085.3	456411840.5	15854422.11	NaN	30739738164	29089358958	NaN	NaN	5229412570	99.02166243	400000	-589693335.2	29485900000	29485900000	28291093709	29775533461	35901500000	35901500000	33201198865	36256208104	NaN	NaN	3234.84246	2807600000	2807600000	NaN	NaN	36381145363	34760877313	35340900000	35340900000	32667937093	35687695161	NaN	3100	2914.690629	3184.118739	NaN	NaN	NaN	NaN	-560600000	-560600000	NaN	6415600000	6415600000	6480674644	NaN	NaN	NaN	124937258.5	1	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3023994.468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.83333	NaN	NaN	NaN	NaN	3
6255764571	5497000000	2340958124	1922000000	2046221086	1901000000	5648000000	411167293.6	363060720.3	333587345.4	1105830847	976448637.7	875589798	929000775.7	2332540892	2059633608	1823710613	1934956960	9304737720	7186690074	7625078169	847446032.3	48776338.24	NaN	1328992072	823427.8716	NaN	64406116.02	673096563.6	11694971322	8868927149	1406536714	1470942830	5502695054	109.9276383	NaN	38222094.27	12048445906	10638777735	9324809118	9893622474	13319544758	11761158022	10083883129	10699000000	15753167490	17078708432	14803.14133	2152121868	1900323609	1691881620	NaN	10704695054	11189501550	13024786822	11500886764	9860352298	10461833788	15404554138	15480	13642.78798	14474.99805	21310	2002088636	1767844266	10468053755	-294757936.1	-260271257.6	-236641299.6	1271098853	1122380287	799625474.6	142826437.2	126115744.1	114059909.3	5695054.44	0.883	0.517443262	0.746590045	0.84551534	0.790631776	98.81834318	3
