Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
57782082324	1.5059E+11	76852992044	1.40004E+11	1.1273E+11	1.41858E+11	86280000000	11129712902	16088000000	17693000000	44152888274	63823000000	43785007679	90385000000	85158768592	1.23097E+11	81961289125	2.20937E+11	1.96639E+11	1.95984E+11	4.44874E+11	16248564136	1624114980	NaN	56027672086	2214796514	2330246375	557358904.9	5910756090	2.55925E+11	2.56403E+11	20098929766	20656367822	83685007316	63.79711998	488000000	11412000000	2.92927E+11	4.23426E+11	2.88785E+11	6.83504E+11	3.25861E+11	4.71032E+11	3.23874E+11	7.38328E+11	3.5649E+11	4.41376E+11	41351.33016	76195088205	1.1014E+11	NaN	3.1306E+11	6.71423E+11	3.37835E+11	3.16498E+11	4.57498E+11	3.14542E+11	7.19068E+11	3.46247E+11	18920	17616.47306	40272.61708	19390	66604633641	96276997928	NaN	-9362850225	-13534000000	NaN	25947423037	37507000000	52542000000	-91317883.09	-132000000	NaN	-66904992684	1.4455	1.367750833	1.321306772	0.914082859	1.379538902	85.92404937	3
67296126973	60975895136	49737519576	46154933477	41324668000	45942186204	65666153748	5148012288	4273365000	3969868396	34521517889	28656312000	27955092755	31271411141	54794312733	45484759000	44133244413	49509247326	1.19469E+11	95631312426	1.14066E+11	9943077156	307698174.1	NaN	29768590815	NaN	129849724.8	545918189.1	13246837408	1.69228E+11	1.36308E+11	22206448476	22752366665	62922375110	88.84957662	514474000	-2529828115	1.79411E+11	1.48929E+11	1.434E+11	1.67545E+11	2.01444E+11	1.67219E+11	1.60194E+11	1.88204E+11	1.78599E+11	2.12323E+11	23714.90572	46848259246	38888740000	43198407565	1.6567E+11	1.90151E+11	2.02884E+11	1.99378E+11	1.65503E+11	1.58527E+11	1.86254E+11	1.76767E+11	25560	19975.3286	23469.14111	22270	43698733849	36274318968	1.8822E+11	-2066535357	-1715431000	-1930713758	22032629804	18289286000	20659167248	-868618238.8	-721040000	-1930713758	1946479974	0.8301	11.42182492	0.936281952	1.127914651	0.95775189	103.4350286	3
819242590.8	1068610069	870197897.5	218124336	57378000	158111296	798738034.8	1071915727	121199200	625627136	419701998.2	47454800	834225895.6	746670400	916367346	103611680	1952518243	1747225600	1260714940	1748044893	1564166656	137636473.4	226463034.7	NaN	462273049.1	NaN	779658507.2	82595513.3	NaN	2069308117	2354680616	NaN	NaN	644689869	9.8529228	-39333958.31	1303754556	3248998013	367357200	4399736366	3937019392	3313739674	374677400	4249633903	3802703092	12842473273	16152394744	500.5532568	311707826.2	35244131.82	NaN	3314300000	3378782893	3310923745	3311239674	374394730.4	4244060200	3800186470	12832784466	440	558.6494933	500.2219916	1690	NaN	NaN	NaN	-2500000	-282669.6096	NaN	64741660.85	7320200	NaN	74980000	8477826.933	75478527.69	-423920199.7	0.113067844	0.314045	0.029174863	0.258029712	0.063467673	NaN	2
95016969.04	NaN	64303043.98	NaN	16300000000	NaN	NaN	376786470.5	95200000000	5.82997E+11	86506532.42	21857000000	NaN	NaN	181055397.4	45745999872	150947340.3	3.15084E+11	247634201	322734519.6	2.79648E+11	41399989.7	1822206.456	79683355.58	55912269.3	NaN	NaN	1557609.411	-6038349.777	778059365	NaN	-47463999.03	-45906389.62	NaN	18.46135759	NaN	NaN	805476068.9	2.03514E+11	845256043.4	1.0819E+12	925030590.3	2.33721E+11	974675838.8	1.266E+12	2934923006	3691347759	210399.6102	-103935200.6	-26260579584	NaN	NaN	NaN	955734527.4	913654989.9	2.30847E+11	NaN	NaN	2898830673	160	NaN	NaN	480	50111452.02	12661309802	NaN	-11375600.41	-2874193325	NaN	119554521.4	30207004032	2.31189E+11	146998256.7	37141020538	NaN	NaN	252.663	252.6625	79.63445841	0.315180531	141.0054762	133.4952791	0
1.53659E+11	1.41988E+11	47376999043	45592327404	41920471286	49890611806	1.39018E+11	3737324507	3099736946	2289450821	NaN	NaN	NaN	NaN	60305547943	50017421464	46571079270	52734650793	1.53164E+11	1.27694E+11	1.58178E+11	13691476924	605423196.7	NaN	33860255284	NaN	38426.50632	824012620.4	NaN	2.12498E+11	1.77274E+11	NaN	NaN	1.47582E+11	84.35042971	-78651272.08	-1302204956	2.17207E+11	1.80151E+11	1.76826E+11	2.13202E+11	2.41903E+11	2.00635E+11	1.97418E+11	2.37858E+11	2.18245E+11	2.64405E+11	23514.01942	59459399726	49315626132	58454240759	2.0354E+11	2.43452E+11	2.49218E+11	2.46359E+11	2.0433E+11	2.01132E+11	2.4235E+11	2.22265E+11	24640	19883.3669	23958.04408	21970	NaN	NaN	2.47833E+11	4455215112	3695155414	4380719134	24696545415	20483314768	24656313592	-1921424552	-1593629523	4380719134	5593808436	0.8294	33.4564975	0.919309163	1.108402656	0.946587173	103.2791393	3
302081616.4	91520131072	232406725	60380917760	1.31032E+11	61316825088	1.16433E+11	500712499	2.77996E+11	2.26839E+11	130814831.5	72628396032	141567109.6	56859398144	220345451.3	1.22336E+11	243903295.3	91618402304	775787694.8	830485737.7	2.58444E+11	48230227.83	6759798.145	NaN	103727117.3	NaN	9710360.97	8496741.326	56990004.6	1348274860	1437534457	80593628.67	89090369.99	78482955135	144.0537541	-32768	NaN	1421062668	7.88974E+11	NaN	5.4808E+11	1496845630	8.31049E+11	1661498639	5.76902E+11	4988794271	6274568196	105404.5195	89938006.55	49933582336	23366531072	1611400000	5.63865E+11	1790548841	1461712339	8.11543E+11	1624340474	5.64032E+11	4871699521	330	296.7798415	103053.1353	890	161057418.5	89419080739	5.50975E+11	-35133291.68	-19506003968	-12889197568	75782962.71	42074701824	28821700608	NaN	NaN	NaN	-13037175937	555.2000122	555.2046957	166.5830794	0.300041563	229.6845425	NaN	0
3039700864	1.30491E+11	6214297030	2.75581E+11	2.49193E+11	2.75581E+11	1.83609E+11	8349700152	3.34823E+11	3.98751E+11	4982344329	1.99792E+11	4778250043	2.09554E+11	7925502453	3.17813E+11	7663762206	3.37826E+11	16304556034	16864693248	7.24071E+11	465568335	101357784.9	416389310	3034314330	NaN	222067035.5	129201787.3	4682860852	31151694490	32168590539	4279413269	4408615056	1.1921E+11	89.3728221	NaN	NaN	32579758638	1.30645E+12	33686538391	1.46065E+12	33768661427	1.35412E+12	34842024065	1.51514E+12	73878659995	92919584420	13168.37175	4572202204	1.83345E+11	2.22464E+11	34909000000	1.50386E+12	36630552969	34824465166	1.39646E+12	35934840867	1.5619E+12	76188534362	320	312.3166044	13574.7659	660	7717175182	3.09459E+11	1.55123E+12	1055810514	42338000000	47372343185	1188902788	47675000000	54491941936	865411504.3	34703000000	38829477669	-11281602128	40.09999847	40.21173917	18.32901777	0.457082755	18.73097922	NaN	0
4371811048	9468746855	1335473002	3722798082	49359998.98	3941874413	8619176577	1115248500	60400000	3440996228	NaN	NaN	NaN	NaN	2906293276	157400000	12362461960	30348702360	4336599477	NaN	NaN	418044938.3	298410799.3	NaN	1048333441	70529372.34	3600158.269	225109773.7	-223487043.8	8389814702	10365768289	-403092209.1	-177982435.4	8501228910	1.795780593	47994.88	-1868455069	8358141253	452663000	11144312006	26246102892	9704877673	525600000	12402953053	29268608986	44275701653	55895759115	3466.369817	850746397.5	46075006.98	NaN	13502000000	28301091041	10510668993	9512277673	515169105	12164852488	28708116605	43397019775	1240	1440.720244	3399.98901	5140	824846397.5	44672306.14	27720235282	-192600000	-10430895	-580855759.4	1346736421	72937000	3170134588	166700000	9028194.167	485119833.9	-967517945.1	0.054158333	0.054133667	0.011871071	0.219191957	0.015916813	56.63452805	2
4520478793	NaN	1110372378	NaN	411000000	NaN	NaN	47900118.66	18010444	NaN	895620796.6	336753408	NaN	NaN	2083655220	783454336	NaN	NaN	3435998075	NaN	NaN	245894743.6	81509450.09	NaN	557683556.3	NaN	696417871.1	13726221.96	365188711.2	4071430670	NaN	-180570088.3	-166843866.4	NaN	91.0793648	NaN	NaN	NaN	NaN	NaN	NaN	5567553552	2093400064	6208703536	2298435072	9377462516	11794338445	4214.767731	1494415030	561900032	NaN	NaN	NaN	5322440589	5325532097	2002400000	NaN	NaN	8969824385	9760	NaN	NaN	16450	922872267.5	346999960.7	NaN	-242021284.9	-91000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.375999965	0.223237369	0.593716428	0.392416913	116.8977816	3
194000000	259026432	NaN	NaN	NaN	NaN	1448678656	450246912.3	729400000	657900032	144487653.9	234070000	311418663	439400000	324691357.1	526000000	340051603.3	479800000	480864196.1	524110875.1	698988544	NaN	19397681.63	NaN	92474702.8	NaN	NaN	2871957.062	NaN	NaN	NaN	NaN	NaN	259026414.1	110.7645628	NaN	NaN	1255802465	2034400000	1350861806	1836688512	1255802465	2034400000	1342817884	1836688512	3649899112	4590596373	530.5232626	NaN	NaN	NaN	1383400000	1836688494	NaN	1090802465	1767099999	1187272500	1604088527	3170338536	NaN	342.9409377	463.3372906	920	NaN	NaN	1616382523	-165000000	-267300000.8	-220305970.7	NaN	NaN	NaN	879000000	1423980004	NaN	-17.93179682	1.620000005	NaN	0.557385269	0.34406498	NaN	NaN	2
10641739459	4.74858E+12	4966318510	2.56423E+12	5860422999	2.54258E+12	5.83608E+12	2028956066	2417800000	1.18443E+12	4033659989	4806700000	2388681643	1.71289E+12	4866540664	5799200000	3150224188	2.25908E+12	6631324603	4105160573	2.94388E+12	870610261.3	352195280.1	NaN	1419109735	NaN	116094269.6	3641885.104	1574168596	13367595414	9481299460	1974963767	1978605652	4.94547E+12	0.237041489	-22999.296	-41568981668	13526821333	16119200000	8972193030	6.4341E+12	14931599418	17793200000	10467439310	7.50637E+12	37982752161	47772138066	733975.2879	3001494675	3576722999	NaN	10691000000	7.70326E+12	14901377105	14902799418	17758880558	10447063540	7.49167E+12	37909491204	1460	1021.517898	732538.8599	3710	2995394675	3569453951	NaN	-28800000	-34319441.99	NaN	1404778085	1674000000	1.00958E+12	22700000	27050393.51	11085910695	1.96893E+11	1.191647291	NaN	0.468454732	0.393115258	0.703056022	NaN	2
289455470	603545102.1	119378888.1	255047408	238757776.3	255047408	661593983.5	84741241.91	169482483.8	168584378	56711194.93	113422389.9	61581907.1	123163814.2	103346666.4	206693332.8	115975032.7	231950065.4	314412334.7	339038473.2	678076946.5	31927765.04	1998549.017	NaN	26900000	NaN	NaN	51590.71327	83002368.45	532060211.3	576903263.8	112879993.8	112931584.5	628711299.6	94.11145596	-48692215.36	-84801859.58	502500242.9	1005000486	539305694.9	1078611390	580760211.3	1161520423	617098317.5	1234196635	827913596.8	1041293756	5849.273152	104239868.5	208479736.9	222685856	615404000	1259362832	563278205.9	558960211.3	1117920423	593460971.8	1186921944	796836198.5	2670	2812.611241	5625.222481	3780	109902368.5	219804736.9	1212796388	-21800000	-43600000	-46566444	78259968.32	156519936.6	155585245.1	14450000	28900000	30866290	25166197.5	2	2	1.402948843	0.701474421	1.562078682	105.1732471	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60911836.71	2527576.698	NaN	264638267.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.42066822	NaN	NaN	NaN	NaN	NaN	NaN	1867160064	1867160064	2645312806	3430975997	NaN	NaN	55970.24465	NaN	NaN	NaN	NaN	NaN	1882075404	1869240064	1869240064	NaN	NaN	NaN	30700	NaN	NaN	NaN	NaN	NaN	NaN	2080000	2080000	580000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1295730110	4625108480	888299372.4	2442940909	3971672574	2354272185	4510420145	911794169	4212963194	2771247808	996345095.3	4603632440	906448335	3014946503	1682717418	7775029483	1757707929	5764722206	2732958754	3119973648	7996659292	279824071.2	47592897.66	NaN	515298440.3	2366913.495	192539914.8	72289873.5	88435401.61	5083213695	5683399638	54494405.77	126784279.3	3592627876	153.2480734	NaN	NaN	5327470341	24615683258	5842038720	16532629306	5981218963	27636341845	6774150097	18033728730	19004548001	23902635788	2468.943164	528558374.3	2442214540	1436480096	6754900000	17001248125	6070965121	5793418963	26768608189	6565507762	17500605877	18407837843	830	898.8637765	2395.95493	2520	604758374.3	2794298164	16468125278	-187800000	-867733656	-533122847.3	653748622.7	3020658586	1501099424	278500000	1286814820	790600175.6	-1032480605	4.62052	4.620516667	1.454196219	0.314725663	1.945754635	113.6533333	1
51963253559	86821752399	1.13332E+11	1.74142E+11	77333342000	1.74142E+11	93146974774	45312777506	28968458660	46093510505	1.08835E+11	69577998336	90520456236	1.65607E+11	1.9348E+11	1.23692E+11	1.3989E+11	2.55929E+11	2.21235E+11	2.944E+11	5.38604E+11	24891357674	1293884146	NaN	59077318087	1339457647	1996072266	2350841473	57063527173	4.74703E+11	4.90472E+11	75028230950	77379072423	96719593362	34.14969527	2128	7014372966	4.60028E+11	2.94096E+11	4.59484E+11	8.40627E+11	5.46233E+11	3.49207E+11	5.58938E+11	1.02258E+12	9.50941E+11	1.19603E+12	6415.222443	1.22889E+11	78562744000	NaN	5.6435E+11	1.03248E+12	4.85443E+11	5.37116E+11	3.43378E+11	5.49522E+11	1.00535E+12	9.35069E+11	3050	3447.469776	6307.145956	5870	1.16194E+11	74283109900	NaN	-9113619584	-5826337000	NaN	86201551697	55108652000	1.81951E+11	2312915689	1478647000	NaN	9897840963	0.6393	0.664683514	0.36722253	0.574413468	0.574450099	NaN	2
997961474.3	570924992	231193745.3	132263904	465000000	132263904	491339072	93708876.77	188476672	53300000	138541458.7	278648448	119940203.9	78800000	280845594.2	564864768	265081047	159740144	1077740034	1411524210	613000000	113900865.5	3997098.033	NaN	204073462.9	NaN	4098613.646	441462.8156	161001004.1	NaN	NaN	NaN	NaN	570924986.6	351.5698473	76700032	21816400	1452294505	2921000064	1749755896	826040144	1726942730	3473400064	2129432330	987968704	3217122077	4046278674	3761.727038	370307777	744800064	211849792	2146400000	987968698.6	1722290355	1686471363	3392000000	2078771358	964815392.1	3141727956	6560	7914.998108	3673.569955	11960	365186409.9	734499458.1	964815404.6	-40471367.02	-81400064	-23153294	274648225.6	552400000	161928560	35101674.02	70600000	20081358	-5.39724493	2.011300087	2	1.079660635	0.536797389	1.454895985	NaN	3
