Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
53964469738	1.28028E+11	73808351919	1.23886E+11	93629000000	1.20392E+11	75752000000	10305314158	13400000000	16141000000	42624778897	55425000000	41038301992	84715000000	86041682689	1.1188E+11	77152017015	2.07973E+11	1.96387E+11	1.80557E+11	4.09856E+11	17112124013	1507575071	NaN	56843036222	2440587965	2722835477	531143615.5	857913893.1	2.55756E+11	2.39123E+11	14579911728	15111236579	76314269881	62.61908531	-2618000000	8473000000	2.92734E+11	3.80642E+11	2.67857E+11	6.3397E+11	3.2857E+11	4.2724E+11	2.9929E+11	6.82284E+11	3.17924E+11	4.07872E+11	38998.79966	72403291548	94146000000	NaN	2.9401E+11	6.3057E+11	3.29782E+11	3.17762E+11	4.13186E+11	2.89376E+11	6.61535E+11	3.07465E+11	18850	16540.47218	37812.79604	17570	61513147301	79985545435	NaN	-10808275013	-14054000000	NaN	25195724064	32762000000	48772000000	-4614319.772	-6000000	NaN	-51713730119	1.3003	1.361648333	1.343845156	1.033488546	1.389976645	87.85323211	3
66499032056	59096656839	47433041573	44440036442	38280796000	44594005172	62974068696	5178492362	4135544000	3792335179	35198622590	28109620000	27561659570	30831304897	53911680441	43053868000	42465378423	47638213576	1.12593E+11	93271882489	1.11252E+11	9686056267	309910979	NaN	28483191282	NaN	151099856	545069590	14207705403	1.62658E+11	1.33051E+11	22887681246	23432750835	61046682871	84.33620459	843677000	-2520365133	1.71683E+11	1.37106E+11	1.39238E+11	1.62682E+11	1.93074E+11	1.54189E+11	1.55616E+11	1.82826E+11	1.66623E+11	2.06256E+11	23317.57282	45835351866	36604112000	42666619346	1.6096E+11	1.84776E+11	1.88064E+11	1.9127E+11	1.52748E+11	1.54141E+11	1.81101E+11	1.65066E+11	23990	19659.00228	23097.48729	21050	43013869387	34350876093	1.83068E+11	-1803908089	-1440601000	-1708164373	21391140746	17082965000	20144000565	-829578011.5	-662501000	-1708164373	1950026032	0.7986	10.98933333	0.925375195	1.158746801	0.94804877	100.0883341	3
4302744780	NaN	1089003090	189196240	-33320	NaN	NaN	1300706517	1256080	857183104	1091985412	1054520	1453936632	1301339904	1823689782	1761120	3585208671	3208250880	1438701032	2092798075	1872654976	NaN	226157851.4	NaN	636482162.2	NaN	1036926874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.078271835	-601280	NaN	4563097331	4406540	6635991175	5938088960	4991350458	4820100	6881920209	6158153822	19945030710	26157427761	834.2121135	1543123716	1490180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	428253126.5	413560	NaN	NaN	NaN	NaN	NaN	0.000965691	0.01084	0.000241669	0.250255341	0.000309818	NaN	2
94756920.99	NaN	110387272.4	NaN	24000000000	NaN	NaN	519907053.9	1.08298E+11	6.7542E+11	93133560.25	19400000000	NaN	NaN	205625598.6	42832429056	215332995.5	4.49481E+11	245648751.6	327005788.4	2.83349E+11	38422004.08	1633383.121	90993375.97	68599263.57	NaN	NaN	1655166.777	-13158617.55	909787043.4	NaN	-68750863.11	-67095696.33	NaN	16.0680137	NaN	NaN	971181404	2.023E+11	966756226.5	1.23742E+12	1083037671	2.256E+11	1080943479	1.40403E+12	3121529342	4093810607	240619.4608	-109272785.7	-22761849088	NaN	NaN	NaN	1192299103	1069379683	2.22755E+11	NaN	NaN	3082164313	200	NaN	NaN	530	55708322.25	11604210650	NaN	-13657987.68	-2844999808	NaN	111856266.6	23299995904	1.96805E+11	64599070.57	13456180197	NaN	NaN	208.303	208.3026667	72.27226504	0.346957389	118.2446992	127.7052309	0
1.48288E+11	1.31655E+11	48260893133	46591327744	39638213357	49545471875	1.30053E+11	3895100881	3104395402	2313078605	NaN	NaN	NaN	NaN	60489949655	48210489875	46895090291	53101543901	1.44897E+11	1.25153E+11	1.5503E+11	12071791889	585577236	NaN	31810507089	NaN	178107.6817	737034643.4	NaN	2.00286E+11	1.69378E+11	NaN	NaN	1.35383E+11	79.44758619	-62573939.83	-1620653056	2.09282E+11	1.66798E+11	1.74539E+11	2.10445E+11	2.31924E+11	1.84843E+11	1.93104E+11	2.32661E+11	2.0461E+11	2.58627E+11	23161.47818	55571883051	44290790792	54875041804	1.9737E+11	2.36388E+11	2.28532E+11	2.32097E+11	1.84981E+11	1.93237E+11	2.32837E+11	2.04763E+11	22750	19236.85834	23179.04722	20380	NaN	NaN	2.36562E+11	172685605.4	137630427.5	173234246.8	22641874519	18045573992	22216103422	-1542703520	-1229534705	173234246.8	3727712554	0.797	32.1495	0.903391744	1.133490269	0.941503805	101.5916534	3
240847160	96944619520	214903231.6	78364000256	78350000128	81483997184	1.69111E+11	584678550.4	2.05002E+11	2.02682E+11	134512595	47163199488	135986535.9	54618001408	215395210.1	75522498560	230470813.7	86572703744	824222529.3	786282390.9	2.44688E+11	52089101.47	4637306.101	NaN	116321493.2	NaN	11941716.99	9314420.088	4069371.846	1450399918	1385203221	30621790.39	39936210.48	87824396767	106.662329	-8192	NaN	1547167531	5.42472E+11	NaN	5.07039E+11	1624296267	5.69516E+11	1537774239	5.33943E+11	4428086644	5807329064	104523.7835	542608.5819	190251008	197849568	1499900000	5.24822E+11	1877016086	1578663128	5.53515E+11	1494565268	5.18969E+11	4303683543	370	292.573856	101592.6588	840	120747625.3	42336885541	5.10057E+11	-45633138.75	-16000024576	-14765243392	77128735.19	27043102720	26903400448	NaN	NaN	NaN	-9120222753	350.6229248	264.6918008	128.614355	0.366816731	174.3765672	NaN	0
2405649819	1.08135E+11	5487229920	2.30096E+11	2.06869E+11	2.30096E+11	1.42309E+11	9002572762	3.39397E+11	3.8565E+11	4260477367	1.6062E+11	4067671356	1.78391E+11	6886498534	2.59621E+11	6569230705	2.89578E+11	14747776540	15566099600	6.68317E+11	444556061	90868670.16	421825913.3	2654774482	NaN	174586162.2	116123389.8	3900703919	29227433475	29258617445	3541855845	3657979235	87440223679	85.87791622	NaN	NaN	30636847837	1.15501E+12	30985823024	1.34354E+12	31708863730	1.19542E+12	32010406325	1.392E+12	65093068376	85367992609	12628.68836	3977680879	1.49959E+11	1.95923E+11	31832000000	1.37131E+12	34725567842	32478620032	1.22444E+12	32786391977	1.42505E+12	66673251130	320	297.4481914	12928.51391	600	6555478402	2.47142E+11	1.4051E+12	769761257.6	29020000000	33792156679	1072015893	40415000000	48459232614	954827566.9	35997000000	41916480495	-20694985573	37.70000076	38.95075833	18.36484616	0.487131188	18.2384507	NaN	0
4886363482	8998006913	1682696198	4462323039	39936999.42	5619172275	9077061236	1205010293	23329000	4504581593	NaN	NaN	NaN	NaN	4050464748	78417000	12433582050	30523295611	4057437465	NaN	NaN	579049467	274427138.8	NaN	1422977639	43750598.37	21490330.62	235677883.2	-91647957.37	8713588962	9860712531	-87944441.34	147733441.8	8077986763	0.688192113	-26997.504	-6271742163	9312912506	180297991.8	11109774329	26164762795	10371900499	200800000	12364513548	29177899068	42329711737	55722525746	3416.550205	1458522652	28236999.42	NaN	13011000000	28257878918	12223085045	10201807530	197507000	12171803115	28724519550	41635529761	1430	1425.242316	3363.462288	4880	1331329682	25774543.45	27779378810	-170092969.8	-3293000	-478500107.7	1060640462	20534000	3160310172	42900000	830544.0262	114349119.4	-920020150.4	0.019360001	0.023341167	0.004743713	0.245026486	0.004960706	40.84715961	2
4009042520	NaN	1027127695	NaN	525500000	NaN	NaN	43229831.27	16254416	NaN	661627299.3	248771856	NaN	NaN	1767942018	664746176	NaN	NaN	2939892186	NaN	NaN	208219923.7	54220809.8	NaN	699042577.1	NaN	799536144.5	12264488.85	-127765782.3	3284134293	NaN	-785567301.8	-773302813	NaN	87.50601844	NaN	NaN	NaN	NaN	NaN	NaN	4751063992	1786400000	5514542261	2041459584	7987701133	10475677799	3928.18029	810372453.3	304700032	NaN	NaN	NaN	5170555066	4782713015	1798300032	NaN	NaN	8040910884	9950	NaN	NaN	15470	571276794.8	214800067.5	NaN	31648937.25	11900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.376	0.223643821	0.594797416	0.400994158	115.2435874	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20163833.01	NaN	NaN	NaN	9514876.618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
10091786920	6.19362E+12	4297433073	3.21569E+12	29390999.81	3.84353E+12	8.29596E+12	3819817760	20746000	1.38642E+12	6569070188	35677600	3163654391	2.26861E+12	7742560331	42051000	4317783652	3.09635E+12	4642295632	4389963717	3.14811E+12	919821695.6	447922465.4	NaN	1652364367	NaN	140196949.8	33486698.24	NaN	15229618956	14268078386	NaN	NaN	8.50387E+12	0.00100487	-999.808	53032011554	16204673724	88010000	11001725287	7.88951E+12	17022180272	92450000	12829442266	9.20019E+12	44645911521	58552036380	900567.22	5658286843	30730999.81	NaN	15975000000	1.15104E+13	17023853780	17022180272	92450000	12829576808	9.20019E+12	44645911521	1670	1255.831716	900567.22	4370	NaN	NaN	NaN	NaN	NaN	NaN	817506548.5	4440000	1.22178E+12	78900000	428517.6683	49140805822	2.31024E+12	0.005431149	NaN	0.002070738	0.381270752	0.002480023	NaN	2
257665810.7	548317745.3	135177529.8	319295584	270355059.7	325715283.5	609225181.3	79826050.89	159652101.8	154740597	53250294.25	106500588.5	60198584.82	120397169.6	98102055.27	196204110.5	113125155.1	226250310.3	274614184.6	312499347.1	624998694.3	23832263.89	1821128.307	NaN	29500000	NaN	NaN	49145.65276	102595081	471743678.5	538320249.2	124557070.9	124606216.6	572388318.8	89.37555001	-80644038.33	-217241889.5	452542290.8	905084581.6	502994800.8	1005989602	518143678.5	1036287357	579737611.1	1159475222	745916223.5	978251175.5	5826.508654	118595081	237190162	230320768	577830000	1183545796	517275297.4	501243678.5	1002487357	560452536.1	1120905072	721587095	2600	2816.344402	5632.688805	3630	132095081	264190162	1145478104	-16900000	-33800000	-38067692	65601387.7	131202775.4	153485620.6	30400000	60800000	68476800	24070573.49	2	2	1.389281161	0.69464058	1.58502198	103.6374394	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54807096.26	2083971.568	NaN	235495281.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.73824214	NaN	NaN	NaN	NaN	NaN	NaN	1679900032	1679900032	2552744659	3310914926	NaN	NaN	54277.29386	NaN	NaN	NaN	NaN	NaN	1699099796	1681900032	1681900032	NaN	NaN	NaN	27850	NaN	NaN	NaN	NaN	NaN	NaN	2000000	2000000	600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1131355602	3816036039	920828661.3	2587870423	3677293460	2635304129	4572993592	812953762.6	3170942410	2494543786	967437964	3773511127	826199838.4	2748031209	1702239171	6639617931	1592759467	5223743782	2557254942	2889804816	7406724267	192430446.9	34038202.27	NaN	485209561.6	14525685.63	180247503.2	65026849.59	151411.1137	4773881763	5280807936	-100286228.2	-35259378.59	3153925363	133.2235113	NaN	NaN	5072447875	19785184387	5344637150	15125011835	5643864513	22014006412	6207082181	16524115151	16700064514	21901732697	2369.331388	433731127.3	1691776937	1216236049	6302300000	15862004475	5508280893	5453864513	21272907612	5998970731	15990480283	16137858910	790	860.1700921	2292.81547	2310	486331127.3	1896944289	15328369612	-190000000	-741098800	-533634863	571416638.1	2228822025	1399103316	248200000	968109064	697095647.3	-662110675.8	3.90052	3.900516667	1.318198884	0.337954653	1.755666432	120.2791667	1
42447748461	74743683488	71955395771	1.43347E+11	121363000	1.43347E+11	61050100004	26480233557	43456711.29	42482060197	84571870087	138790896	76602452249	1.40144E+11	1.32744E+11	217846467.2	1.20055E+11	2.19641E+11	1.83784E+11	2.62622E+11	4.80467E+11	17758434633	1129981953	NaN	40411854551	1769309921	2295947622	1852821488	38015575226	3.38722E+11	4.44222E+11	48770358656	50623180144	79129426298	0.069104471	8	-2247872607	3.43008E+11	562910768	4.05897E+11	7.42589E+11	3.90567E+11	640958767.6	5.06981E+11	9.27521E+11	8.27198E+11	1.08485E+12	6000.186262	83650458619	137278767.6	NaN	5.0938E+11	9.31907E+11	4.29964E+11	3.83199E+11	628867768	4.97318E+11	9.09844E+11	8.11594E+11	2780	3217.179888	5885.830604	5250	78471839559	128780135.9	NaN	-7367619280	-12091000	NaN	47558345012	78048000	1.84932E+11	1439278533	2362000	NaN	4385742811	0.0016411	0.001953024	0.000774855	0.472156166	0.001375193	NaN	2
877500032	519760608	150500000	89144128	301000000	89144128	435058880	95839592	191679184	56100000	129665328	259330656	115526160.8	75900000	267197200	534394400	259546072.2	156404720	988463232	1332313063	578600000	105048566.4	5012796.474	NaN	185813404.3	NaN	5026202.11	386816.5799	115027179.9	NaN	NaN	NaN	NaN	519760650.4	337.655441	NaN	NaN	1351500032	2703000064	1675754054	791104704	1588499968	3176999936	2027982064	940899968	2938297265	3853506148	3603.103241	293499904	586999808	173845856	2044100000	940900010.4	1634644363	1555399936	3110799872	1985001415	921294163.1	2877071117	6260	7601.408518	3528.024336	11020	300949872	601899744	921294226.4	-33100032	-66200064	-19605784	237000000	474000000	149795248	40300000	80600000	23870488	42.44823003	2	2	1.081238435	0.540619218	1.518798283	NaN	3
2421117250	5669000000	972989564.1	1979000000	1585000000	1979000000	4225000000	40379975.45	65778980	70274540	539483437.7	878818520	703434628.4	1212698250	2526824506	4116197120	3378619328	5824713230	1616343708	1777257807	3064005000	103809127.1	29738837.51	NaN	550254692.5	NaN	1042242314	2586953.583	NaN	2591051182	2998500282	NaN	NaN	5103644717	76.06881906	854000000	864000000	NaN	NaN	NaN	NaN	4183548189	6815000000	5196639649	8958992770	10468136407	13728708966	33580.18835	1389809699	2264000000	NaN	4868700000	8393637487	4152276561	4183548189	6815000000	5196639649	8958992770	10468136407	15560	19478.09789	33580.18835	39240	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-565355283.3	1.629	1.628966667	0.651023232	0.399645938	1.263049422	NaN	3
