Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	460000	20000	1520000	9040000	6180000	24270000	0	10000	50000	9520000	350000	310000	0	0	11360000	780000	0	60000	5310000	0	0	1350000	119570000	48980000	5341000	734000	36833000	90183000	53350000	10611000	42739000	0	5757000	20962000	7564000	26303000	0	12600000	0	10611000	3836000	16436000	0	0	0	0	0	0	0	723010000	260000000	0	622344000	100666000	NaN	22.3358	NaN	17.1076	0	4.0425	3.7235	1.7408	0	51.0498	0	14253000	14253000	0	490061000	490061000	47068000	442993000	2
0	730000	26340000	6940000	121710000	6360000	23020000	5140000	2290000	990000	18280000	15440000	80000	5890000	3460000	8520000	120000	3210000	23140000	20230000	0	10000	5980000	323760000	25880000	555000	555000	0	11221000	11221000	0	11221000	0	0	10666000	8695000	11221000	0	0	0	0	0	0	60198000	60198000	0	18839000	2649000	2649000	0	2437000	0	0	2437000	0	NaN	11.9269	NaN	0.739	15.8912	5.1034	5.9309	0	0	60.4086	-18839000	1531000	1531000	10946000	42236000	31290000	0	31290000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10000	14890000	6990000	81830000	10260000	29580000	44640000	2110000	210000	56400000	-140000	140000	90000	1490000	6810000	20000	4280000	34720000	0	0	0	300000	319960000	25330000	1684000	1684000	0	18464000	18464000	0	18464000	0	0	16780000	15609000	18464000	0	0	0	0	0	0	9211000	9211000	0	0	0	0	0	227630000	0	99000000	227630000	0	NaN	3.8463	NaN	0	0.4978	40.5076	27.3981	0	0	27.7502	-3000	20699000	20699000	1347000	159716000	158369000	0	158369000	0
35150000	650000	-430000	60240000	101450000	20130000	43060000	41960000	12150000	1170000	-870000	245570000	410000	6160000	2770000	-6590000	10000000	450000	99450000	39830000	1690000	0	11790000	775330000	49140000	335356000	333088000	0	735421000	735421000	0	735421000	0	193431000	383253000	374311000	718609000	0	5036000	0	0	11776000	16812000	52826000	8134000	44692000	158048000	0	0	0	1996520000	0	579860000	1996520000	0	NaN	0.8899	NaN	10.3529	19.4734	2.0398	13.5694	0.0136	1.7158	51.9452	-158048000	71408000	60207000	0	1079890000	1079890000	0	1079890000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46810000	46562000	346951000	3032995000	2686044000	2282091000	403953000	64676000	0	252554000	3202000	299364000	86849000	17667000	0	2282091000	73000	104589000	0	0	0	19614000	0	0	0	454758000	344600000	0	454758000	0	NaN	52.4148	NaN	7.4389	0.4386	0.4357	0	0	0	39.272	-19614000	67905000	55288000	0	7740167000	7740167000	7372330000	367837000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
20000	33080000	300000	10340000	69290000	17700000	29030000	760000	30220000	3550000	5600000	9510000	14390000	1220000	7400000	5390000	7760000	80000	21100000	17380000	0	12720000	37030000	365480000	31610000	9250000	8467000	18371000	145341000	126970000	47612000	79358000	23801000	8664000	62766000	10219000	72016000	0	7342000	0	47612000	0	7342000	0	0	0	0	0	0	0	231375000	0	39350000	217721000	13654000	NaN	37.987	NaN	1.2166	15.5417	2.3592	1.5758	1.184	0.0234	40.1123	0	19060000	19060000	0	1021639000	1021639000	872753000	148886000	2
0	1370000	150000	470000	6890000	2800000	18890000	880000	150000	100000	1200000	820000	140000	180000	130000	370000	50000	30000	0	2510000	0	0	10450000	55700000	8120000	76641000	18101000	0	757305000	757305000	504561000	252744000	16093000	0	21348000	0	97989000	0	101407000	0	504561000	53348000	154755000	9534000	0	9534000	0	0	0	0	1638792000	0	0	1542848000	95944000	NaN	9.9214	NaN	0.1238	0.7985	3.693	0	0	0	85.4633	0	1588935000	1512854000	0	2532439000	2532439000	815177000	1717262000	2
0	20000	0	3020000	4940000	0	20000	0	0	30000	0	60000	40000	280000	340000	1550000	350000	0	0	0	20000	0	0	13430000	2760000	66257000	12399000	0	590934000	590934000	5971000	584963000	4911000	0	22171000	3556000	88428000	441345000	52333000	0	5971000	2857000	496535000	988000	950000	38000	0	0	0	0	581486000	0	0	40132000	541354000	NaN	1.5971	NaN	0	0	1.3998	0	0	0.164	96.8391	0	26364000	26364000	0	604239000	604239000	0	604239000	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	370000	14890000	22800000	43860000	14690000	39790000	34000000	74630000	700000	7230000	-105190000	10000	1250000	7870000	36930000	8660000	1080000	48260000	5070000	0	0	25960000	405250000	122390000	16185000	16185000	14788000	539369000	524581000	359731000	164850000	0	135000	144769000	30816000	160954000	0	355000	0	359731000	3541000	3896000	0	0	0	433783000	0	0	0	1059427000	0	30000000	1049558000	9869000	NaN	4.2203	NaN	0	10.8957	3.3956	4.9901	0	0	76.4983	-1174783000	86460000	86460000	0	911721000	911721000	593072000	318649000	1
270000	2930000	4940000	9240000	25670000	3620000	76800000	300000	32800000	590000	112910000	3050000	1230000	1440000	6630000	-9910000	160000	1540000	220000	9440000	150000	3800000	4020000	295690000	3850000	583668000	402532000	0	40421623000	40421623000	26342636000	14078987000	804682000	0	1679203000	12311000	2262871000	8109956000	3611771000	8471134000	17871502000	94389000	11816116000	6042000	0	6042000	0	18457000	15216000	3241000	11069682000	1365260000	0	3515655000	7554027000	NaN	9.7878	NaN	4.6672	4.7644	0.029	0	0.0052	0.002	80.7444	0	77553000	55246000	0	59903964000	59903964000	53630480000	6273484000	2
0	0	0	3900000	6090000	0	0	0	0	0	80000	2500000	40000	0	0	100000	60000	0	0	0	20000	0	0	13320000	530000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1270000	1630000	0	1480000	3590000	5370000	200000	12550000	0	40000	200000	0	40000	0	0	18070000	320000	0	310000	1230000	220000	0	740000	47260000	0	21206000	7638000	0	23921000	23921000	0	23921000	0	796000	2715000	2715000	23921000	0	0	0	0	0	0	0	0	0	0	0	0	0	555994000	0	0	555994000	0	NaN	11.0808	NaN	0	4.9235	60.0584	4.9858	0	0	18.9515	0	10463000	3735000	0	31892000	31892000	0	31892000	1
40000	0	170000	2220000	34710000	0	2450000	130000	0	210000	9240000	410000	0	140000	0	-2220000	0	0	100000	2200000	20000	10000	3660000	98330000	44840000	9822000	9822000	0	36965000	36965000	0	36965000	1086000	477000	24846000	7788000	34668000	0	1604000	0	0	693000	2297000	0	0	0	0	0	0	0	49548000	0	0	49548000	0	NaN	8.0045	NaN	13.3477	17.7814	35.2327	1.8292	0	5.5112	18.2933	0	42516000	42516000	0	50386000	50386000	0	50386000	2
840000	350000	20000	5650000	29990000	1300000	5310000	0	990000	2460000	54190000	5050000	80000	4860000	20000	2550000	210000	680000	6340000	1150000	0	0	7550000	147970000	18380000	0	0	26682000	69065000	42383000	0	42383000	0	9612000	42383000	38788000	42383000	0	0	0	0	0	0	163402000	128734000	34668000	6986000	14492000	14492000	0	3300000	0	0	3300000	0	NaN	3.7912	NaN	0.3173	15.9258	7.443	7.6956	2.2136	0.1184	62.4951	-6986000	0	0	31689000	34857000	3168000	0	3168000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
90000	180000	910000	3460000	12510000	790000	27450000	0	6700000	170000	10180000	520000	50000	430000	-750000	8750000	240000	270000	60000	23050000	460000	130000	320000	94910000	-1060000	18234000	18234000	0	9749408000	9749408000	9009692000	739716000	6186000	688000	39665000	851000	57899000	537000000	144817000	1104550000	7905142000	0	681817000	0	0	0	0	0	0	0	894478000	66500000	0	295178000	599300000	NaN	1.2011	NaN	2.2302	0.5672	0.0212	0	0	0	95.9803	0	16376000	16376000	0	13794561000	13794561000	13105465000	689096000	2
46810000	18070000	-3840000	32900000	56000000	2990000	289280000	-2550000	67450000	9510000	132300000	162430000	510000	520000	42130000	435660000	6310000	1060000	24810000	16970000	1410000	150000	10570000	1392250000	40800000	1551767000	1178116000	0	20404933000	20404933000	15063000000	5341933000	908319000	275583000	1396778000	275583000	2948545000	0	675806000	0	15063000000	1717582000	2393388000	0	0	0	0	0	0	0	6927374000	1361000000	0	3531000000	3396374000	NaN	8.4208	NaN	8.4516	2.6542	0.1678	0.0184	0.0439	0.07	80.1733	0	978016000	978016000	0	36907377000	36907377000	29777000000	7130377000	2
0	510000	87760000	12400000	66910000	32540000	754520000	17020000	15270000	280000	596230000	51740000	160000	460000	1770000	18550000	270000	290000	2580000	460000	0	0	73640000	1764010000	30650000	127164000	127164000	0	369435000	369435000	183313000	186122000	5422000	51000	40149000	9233000	167313000	0	15985000	0	183313000	2824000	18809000	877000	163000	714000	144412000	0	0	0	453037000	0	227000000	453037000	0	NaN	72.6607	NaN	0	2.6484	9.775	2.0032	0.3102	0	12.6025	-144413000	96948000	96948000	8114000	270146000	262032000	81664000	180368000	1
490000	870000	3170000	20080000	73770000	8720000	23870000	260000	64300000	1190000	34420000	1500000	40000	2920000	940000	360000	180000	2000000	28000000	13380000	20000	100000	18560000	702640000	403500000	116730000	65043000	0	5642270000	5642270000	2727000000	2915270000	431744000	706000	1247706000	48917000	1364436000	1352717000	151863000	200000000	2527000000	46254000	1550834000	0	0	0	0	0	0	0	4646638000	631800000	0	1756454000	2890184000	NaN	3.4727	NaN	1.1043	4.8346	0.0207	0	0.0308	0.7588	89.7781	0	4000000	0	0	8860145000	8860145000	4366000000	4494145000	2
0	0	200000	470000	13440000	520000	40000	0	0	0	18270000	0	40000	0	10000	10000	0	0	0	0	0	0	0	33030000	30000	0	0	0	12820000	12820000	0	12820000	0	2309000	12820000	3276000	12820000	0	0	0	0	0	0	19863000	19863000	0	0	42011000	42011000	0	0	0	0	0	0	NaN	11.6069	NaN	0	0.8146	38.513	6.4777	0	0	42.5878	0	0	0	0	4809000	4809000	0	4809000	0
0	2540000	70000	750000	15090000	450000	1090000	0	20710000	0	5970000	540000	40000	0	850000	1890000	0	15870000	12100000	10000	0	43700000	480000	129250000	7100000	8993000	8581000	188000	22965000	22777000	0	22777000	0	1775000	9579000	8208000	18572000	0	648000	0	0	3557000	4205000	2436000	2436000	0	0	0	0	0	209889000	0	18000000	209889000	0	NaN	16.1142	NaN	0	3.2171	20.9417	10.0339	0	0	49.6931	0	16623000	16623000	0	51088000	51088000	0	51088000	1
