Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	320000	0	760000	22370000	5650000	9830000	0	20000	80000	2910000	470000	80000	0	720000	141840000	80000	0	4060000	3520000	0	0	360000	254600000	61530000	17679000	8972000	48997000	135920000	86923000	33872000	53051000	0	0	10583000	400000	28262000	0	16357000	0	33872000	8432000	24789000	0	0	0	0	0	0	0	69450000	0	69450000	69450000	0	NaN	4.4328	NaN	30.6721	0	2.3965	0.5783	7.7974	0	54.1229	0	129623000	129623000	10424000	214663000	204239000	1779000	202460000	2
0	950000	16520000	1800000	36440000	2430000	2710000	0	190000	1180000	7140000	1190000	10000	1240000	4480000	90000	30000	170000	9590000	10170000	50000	0	3570000	121120000	21170000	283000	283000	2504000	16515000	14011000	0	14011000	0	11338000	11754000	11754000	12037000	0	0	0	0	1974000	1974000	95633000	95633000	0	0	0	0	0	90000000	0	90000000	90000000	0	NaN	9.2565	NaN	2.4909	20.281	5.7145	1.9704	0	0	60.2867	0	4000000	0	12463000	55297000	42834000	0	42834000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10000	9800000	2400000	27850000	5360000	24010000	23610000	320000	140000	40490000	60000	30000	0	2540000	4530000	60000	730000	2400000	130000	0	20000	90000	167960000	23380000	8277000	7496000	9794000	30501000	20707000	0	20707000	0	2753000	12430000	10646000	20707000	0	0	0	0	0	0	2788000	2788000	0	16124910	0	0	0	127183000	0	51071000	127183000	0	NaN	9.3908	NaN	2.1677	14.9753	15.9606	2.7653	0	0.3005	54.4398	-16124910	5436000	5436000	5231000	69139000	63908000	0	63908000	0
22890000	1390000	-2070000	30870000	24740000	13590000	30040000	37330000	1470000	610000	7330000	101820000	0	1590000	2270000	122720000	2080000	320000	44310000	16610000	600000	0	14950000	547600000	72140000	241752000	241244000	87941000	542172000	454231000	0	454231000	5537000	106092000	203549000	198012000	445301000	0	0	0	0	8930000	8930000	74986000	74986000	0	0	0	0	0	627199000	0	321380000	626926000	273000	NaN	0.6855	NaN	17.7596	24.6892	2.3316	4.9093	0.0242	2.6963	46.9043	0	134827000	134827000	0	659454000	659454000	0	659454000	0
0	9410000	200000	1300000	129300000	5430000	49170000	3290000	530000	0	14920000	6950000	4770000	90000	0	36730000	360000	160000	7920000	530000	0	80000	210000	318880000	47530000	156388000	16619000	252818000	1005900000	753082000	433439000	319643000	36628000	0	79501000	0	235889000	79184000	1050000	0	433439000	3520000	83754000	0	0	0	6953000	0	0	0	145927000	0	0	145927000	0	NaN	30.4358	NaN	3.9273	1.1711	0.0892	0	0.099	0	64.2776	-6953000	28024000	28024000	108769000	983154000	874385000	729102000	145283000	2
0	0	0	0	0	0	30000	0	0	0	520000	0	0	0	0	580000	0	0	0	0	0	0	0	1130000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10890000	1880000	6890000	129260000	15770000	19420000	430000	27800000	4660000	2390000	7280000	5730000	1550000	6440000	14740000	20000	340000	37340000	23830000	0	2180000	26980000	421600000	75780000	23473000	10183000	22739000	90683000	67944000	12696000	55248000	23107000	0	31775000	1618000	55248000	0	0	0	12696000	0	0	0	0	0	0	0	0	0	102000000	0	102000000	102000000	0	NaN	32.2688	NaN	0.1585	26.7768	2.6794	0.0512	2.3632	0.0291	35.673	0	20266000	8266000	40918000	217663000	176745000	48593000	128152000	2
0	450000	0	60000	1290000	1830000	6820000	980000	20000	140000	2820000	90000	10000	60000	0	190000	140000	50000	1010000	160000	0	0	2870000	27410000	8420000	15156000	3642000	30257000	279421000	249164000	125600000	123564000	13648000	0	39769000	0	54925000	0	8482000	0	125600000	60157000	68639000	995000	0	995000	0	2652000	2652000	0	34957000	0	0	16782000	18175000	NaN	30.5531	NaN	2.198	11.7554	0.0384	0	0.0036	0	55.4515	0	80588000	40283000	0	450074000	450074000	298400000	151674000	2
0	0	0	490000	2370000	50000	80000	0	-150000	0	0	11670000	0	230000	0	760000	360000	0	290000	110000	0	0	0	11760000	-4500000	11548000	7229000	0	139437000	139437000	0	139437000	4084000	0	9140000	2980000	20688000	4003000	106459000	0	0	8287000	118749000	1000000	0	1000000	0	0	0	0	215535000	0	0	56518000	159017000	NaN	3.5438	NaN	0	0.2995	1.3087	0.0497	0.0028	0.9653	93.8302	0	4228000	4228000	0	244474000	244474000	16300000	228174000	1
0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	20000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	290000	19120000	14640000	22600000	13370000	71930000	30550000	30760000	520000	33920000	14190000	0	390000	4570000	37500000	200000	390000	62590000	3290000	10000	0	16430000	504960000	127700000	16311000	9869000	17064000	362238000	345174000	197716000	147458000	0	7360000	130210000	13643000	146521000	0	542000	0	197716000	395000	937000	0	0	0	51011170	0	0	0	524595000	0	77000000	522520000	2075000	NaN	1.0841	NaN	0	32.16	0.354	0.583	0	0	65.8189	-111768170	35567000	33972000	0	617874000	617874000	119445000	498429000	1
110000	1820000	2920000	6040000	15400000	2790000	31860000	420000	6240000	1370000	20510000	16620000	10000	1650000	3250000	117600000	40000	520000	14720000	2850000	180000	1270000	1990000	213040000	-37140000	2413443000	511042000	4646383000	37037592000	32391209000	17395261000	14995948000	1062732000	0	2158236000	1724000	4571679000	2171543000	7388977000	3279727000	14115534000	863749000	10424269000	22000	22000	0	0	0	0	0	9012812000	1588650000	0	4047359000	4965453000	NaN	13.1848	NaN	8.4972	5.5537	0.116	0	0.1872	0.5877	71.8734	0	2139078000	807248000	15893223000	40608579000	24715356000	10458044000	14257312000	2
0	0	0	330000	1870000	0	40000	0	20000	0	120000	1200000	0	0	0	430000	90000	0	20000	0	10000	0	0	4760000	630000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1610000	0	0	0	30000	0	20000	0	0	0	60000	-3840000	0	0	0	230000	20000	0	40000	0	0	0	0	-1830000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
730000	3730000	0	670000	3350000	4490000	1310000	10190000	0	0	90000	0	0	0	10000	15330000	170000	0	3750000	1100000	200000	0	520000	46370000	730000	3357000	3357000	0	4521000	4521000	0	4521000	0	253000	1164000	1164000	4521000	0	0	0	0	0	0	0	0	0	0	0	0	0	174710000	0	0	174710000	0	NaN	8.4506	NaN	0	14.0136	54.2007	5.0504	0	0	18.2847	0	74888000	13871000	0	97845000	97845000	0	97845000	1
60000	0	280000	180000	-910000	0	4520000	770000	10000	150000	640000	2160000	0	30000	0	-130000	0	0	1850000	3170000	60000	0	590000	35820000	22390000	12105000	11692000	0	44609000	44609000	0	44609000	3525000	477000	30257000	8503000	42362000	0	1603000	0	0	644000	2247000	0	0	0	0	0	0	0	3624000	0	0	3624000	0	NaN	6.0876	NaN	17.363	25.7591	20.1359	1.0941	0.1892	5.5389	23.8322	0	1627000	1627000	0	1837000	1837000	0	1837000	2
0	140000	410000	120000	5880000	60000	7050000	0	120000	0	16460000	440000	0	0	490000	12860000	50000	0	350000	0	0	0	240000	45500000	830000	0	0	0	307000	307000	0	307000	0	108000	307000	108000	307000	0	0	0	0	0	0	136125000	110247000	25878000	0	0	0	0	0	0	0	0	0	NaN	5.3906	NaN	0.5086	14.1216	21.3042	5.4165	2.1337	0.0844	51.0404	0	0	0	0	791000	791000	0	791000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	160000	2360000	1630000	7110000	1050000	18730000	20000	1740000	60000	11750000	290000	0	160000	-550000	-39570000	30000	1730000	3330000	470000	310000	70000	910000	-6650000	-18440000	59752000	27565000	0	6009098000	6009098000	4741159000	1267939000	201640000	688000	376045000	1981000	435797000	0	830960000	94165000	4646994000	1182000	832142000	0	0	0	0	0	0	0	3172544000	98980000	0	296500000	2876044000	NaN	6.0228	NaN	2.3779	3.2972	0.0435	0	0.0195	0.1055	88.1336	0	954000	954000	0	7071779000	7071779000	4688174000	2383605000	2
26410000	2590000	160000	28740000	31140000	10690000	149870000	6310000	12980000	4050000	77190000	36130000	160000	560000	-28240000	828710000	26500000	540000	17900000	12190000	910000	270000	6400000	1269150000	16990000	1351953000	1112994000	0	24713468000	24713468000	14775000000	9938468000	2388716000	113009000	3122707000	123340000	4474660000	1164700000	739822000	79783000	14695217000	3559286000	5463808000	0	0	0	0	0	0	0	5164900000	1057900000	0	1962900000	3202000000	NaN	5.7659	NaN	15.607	5.9158	0.3775	0.0482	0.116	0.1097	72.0599	0	640877000	462761000	0	19057815000	19057815000	14387000000	4670815000	2
0	7490000	25450000	80290000	40980000	2970000	67000000	17040000	-4540000	0	119010000	43330000	100000	190000	43470000	7510000	300000	300000	7490000	5740000	20000	10000	20000	477270000	13100000	70681000	61787000	0	193832000	193832000	48651000	145181000	22846000	7916000	74500000	16122000	145181000	0	0	0	48651000	0	0	157211000	17331000	139880000	195633000	28849000	27652000	1197000	158612000	0	83250000	157471000	1141000	NaN	63.9128	NaN	1.0749	2.4694	4.5313	0.254	0.7669	1.7043	25.2864	-195633000	46794000	46794000	41229000	161393000	120164000	0	120164000	1
20000	550000	1440000	6120000	17400000	8130000	21390000	190000	32410000	500000	12980000	3150000	10000	710000	-2300000	4320000	370000	260000	15240000	7700000	170000	10000	6850000	443880000	306260000	141921000	43221000	0	4619461000	4619461000	1294181000	3325280000	230919000	706000	852139000	14144000	994060000	1189561000	989474000	0	1294181000	152185000	2331220000	194000	11000	183000	0	0	0	0	1991266000	187000000	0	498173000	1493093000	NaN	9.5693	NaN	3.8201	12.8733	0.0245	0	0.0326	0.8251	72.8551	0	68911000	56359000	0	3319485000	3319485000	1294446000	2025039000	2
0	0	0	10000	1780000	0	0	0	0	0	10970000	0	0	0	0	0	0	0	10000	20000	0	0	0	12800000	10000	704000	704000	350000	4114000	3764000	0	3764000	0	1106000	3060000	3060000	3764000	0	0	0	0	0	0	54455000	54455000	0	0	0	0	0	1000000	0	0	1000000	0	NaN	13.5236	NaN	0	2.9207	44.2421	1.9653	0	0	37.3483	0	0	0	0	12197000	12197000	0	12197000	0
0	1950000	590000	250000	15480000	890000	1170000	50000	1850000	0	3120000	0	0	0	1430000	6310000	40000	7650000	1960000	60000	0	10890000	60000	58760000	5010000	3266000	2559000	0	16194000	16194000	0	16194000	0	317000	8357000	6167000	11623000	0	0	0	0	4571000	4571000	19410000	19276000	134000	0	0	0	0	27293000	0	13000000	25162000	2131000	NaN	12.3927	NaN	0	4.6846	24.7339	2.7345	0	0	55.4543	0	10000	10000	3185000	37789000	34604000	0	34604000	1
0	150000	620000	3680000	1420000	1490000	3130000	30000	10140000	50000	4820000	-110000	0	0	-740000	-2820000	400000	0	6200000	510000	0	0	1090000	6330000	-23730000	86159000	69943000	0	395893000	395893000	20041000	375852000	22779000	165000	239694000	12741000	325853000	43662000	4787000	0	20041000	1550000	49999000	24254000	24254000	0	50000	0	0	0	111901000	0	0	84315000	27586000	NaN	1.8663	NaN	3.3773	22.8843	1.42109E-14	0.0437	0	0	71.8284	-50000	10329000	10329000	0	170945000	170945000	0	170945000	2
