Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	30000	0	80000	21960000	690000	3630000	0	10000	0	360000	1970000	270000	10000	0	2840000	20000	0	1260000	2180000	0	0	330000	37640000	2000000	0	0	0	57610000	57610000	0	57610000	0	0	57610000	0	57610000	0	0	0	0	0	0	0	0	0	35500000	0	0	0	193670000	0	84700000	161442000	32228000	1.068	NaN	0	0	0	0	0	0	0	98.932	-35500000	2623000	2623000	104652000	197424000	92772000	0	92772000	2
0	100000	4850000	1040000	2850000	880000	6130000	30000	110000	50000	5880000	1690000	0	640000	1320000	0	0	0	4020000	5390000	90000	0	2970000	41040000	3000000	197000	197000	7951000	20446000	12495000	0	12495000	0	4139000	12262000	8352000	12459000	0	0	0	0	36000	36000	26922000	26886000	36000	0	0	0	0	0	0	0	0	0	0.0645	NaN	5.3248	2.4745	22.1749	6.3998	1.8323	0	0	56.5513	0	3364000	3364000	0	19004000	19004000	0	19004000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10000	17780000	4150000	31970000	6800000	20260000	18950000	840000	0	26580000	0	0	60000	360000	18810000	60000	380000	11060000	-80000	0	0	10000	180000000	22000000	8814000	3025000	4307000	29762000	25455000	0	25455000	0	3714000	16641000	12579000	25455000	0	0	0	0	0	0	71430000	68078000	3352000	987000	0	0	0	47336000	0	0	47336000	0	0.2199	NaN	10.8353	1.2264	17.0684	15.8402	2.751	0	0.378	48.5475	-987000	5538000	5538000	6234000	52720000	46486000	0	46486000	0
13790000	660000	-1900000	73440000	81110000	8260000	47280000	39010000	360000	810000	16120000	70290000	20000	1120000	1090000	129990000	890000	120000	63660000	32360000	500000	0	33040000	642020000	30000000	233045000	232194000	114560000	493369000	378809000	0	378809000	4479000	54647000	123356000	118672000	356401000	0	5601000	0	0	16807000	22408000	3214000	3214000	0	0	0	0	0	1099530000	0	459650000	1099530000	0	0	NaN	0.4436	21.8835	24.0286	1.9186	4.7315	0.0332	3.576	42.9916	0	93227000	93227000	0	612847000	612847000	0	612847000	0
0	1200000	590000	10000	140090000	8580000	22710000	1460000	160000	0	8210000	5180000	3840000	10000	1990000	14290000	200000	130000	1140000	30000	0	0	60000	214880000	5000000	64386000	7847000	88660000	469411000	380751000	21200000	359551000	16074000	0	200401000	0	264787000	61494000	28295000	0	21200000	4975000	94764000	329072000	24101000	304971000	40000	0	0	0	447287000	140000000	0	447287000	0	4.2869	NaN	0.4345	6.2901	5.9627	0.0271	0	0.953	0.2811	74.4004	-6639000	2351000	2351000	488787000	709038000	220251000	25000000	195251000	2
0	0	0	0	0	0	60000	0	0	0	390000	0	0	0	0	1110000	40000	0	0	0	0	0	0	1600000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	44940000	4320000	8160000	216770000	7100000	33050000	3950000	6100000	8840000	4960000	1760000	10390000	2290000	7770000	34170000	720000	1370000	84130000	40840000	0	130000	31190000	737950000	185000000	NaN	NaN	995000	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	2
0	280000	10000	0	6700000	1030000	8550000	700000	0	230000	880000	1740000	0	0	10000	250000	30000	100000	0	150000	0	0	950000	38610000	17000000	13061000	0	0	69508000	69508000	141000	69367000	0	0	7327000	0	20388000	0	2039000	0	141000	46940000	48979000	1130000	820000	310000	0	0	0	0	124862000	0	0	85000000	39862000	35.4765	NaN	0	2.1423	18.1614	0.0001	0	0.6865	0	33.7802	0	0	0	0	85131000	85131000	426000	84705000	2
0	0	0	240000	4430000	0	90000	0	-350000	0	0	1700000	0	90000	0	340000	20000	0	300000	0	30000	0	0	6890000	0	10379000	3676000	0	25464000	25464000	0	25464000	2311000	0	6483000	2873000	16862000	0	7170000	0	0	1432000	8602000	0	0	0	0	0	0	0	46747000	7000000	0	20747000	26000000	0.0858	NaN	0	0	17.2145	2.1919	0.3816	0.0078	6.1806	68.8416	0	5289000	1816000	0	48796000	48796000	0	48796000	1
0	0	0	20000	0	0	-8300000	0	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	-8220000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	2980000	6200000	13480000	36310000	13260000	47460000	14670000	12560000	560000	13940000	8560000	0	80000	7900000	65000000	140000	130000	59760000	3840000	10000	0	20130000	489970000	163000000	10276000	3671000	34324000	262973000	228649000	61000000	167649000	19444000	3774000	151492000	25679000	161768000	2621000	1659000	0	61000000	1601000	5881000	27720000	18335000	9385000	82828000	300390000	300390000	0	174309000	0	15000000	168026000	6283000	8.56	NaN	1.3302	11.2895	34.797	0.4437	0.1115	0	0.4625	37.1362	-82828000	13873000	13873000	23160000	666095000	642935000	269000000	373935000	1
0	2220000	5260000	3720000	16950000	1830000	51710000	-2390000	6720000	360000	18440000	9040000	10000	900000	9200000	61840000	10000	1020000	18000000	1890000	220000	340000	2610000	209900000	0	2862385000	302057000	32623000	29086260000	29053637000	18307631000	10746006000	1048625000	0	1334687000	0	4197072000	3824453000	2127089000	4966727000	13340904000	597392000	6548934000	2941019000	813294000	2127725000	0	0	0	0	20925984000	1103600000	0	7805837000	13120147000	5.1173	NaN	4.3354	7.2324	9.6599	0.2333	0	0.3199	2.3332	68.4287	-600000000	293351000	4121000	0	44282519000	44282519000	33339895000	10942624000	2
0	10000	20000	160000	5710000	0	50000	0	0	-120000	40000	430000	0	0	0	120000	20000	0	330000	0	10000	0	0	5780000	-1000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	0	0	0	0	10000	0	0	0	70000	20000	0	0	0	210000	50000	0	0	0	0	0	0	360000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
410000	7040000	0	220000	3550000	4690000	1340000	9760000	0	40000	10000	0	0	0	0	16210000	160000	0	4280000	550000	50000	0	420000	48730000	0	1732000	1732000	0	4858000	4858000	0	4858000	0	169000	865000	865000	2597000	0	0	0	0	2261000	2261000	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	32.639	29.6676	10.7609	0	0	21.6145	0	7522000	7522000	0	16758000	16758000	0	16758000	1
300000	0	400000	570000	64790000	20000	7220000	750000	0	90000	700000	6530000	0	90000	110000	9750000	60000	50000	4500000	7300000	0	0	8450000	120680000	9000000	22499000	18793000	0	74100000	74100000	0	74100000	16518000	477000	46636000	11211000	69135000	0	4481000	0	0	484000	4965000	75000	75000	0	0	0	0	0	9890000	0	0	9890000	0	3.2235	NaN	0.5734	9.4132	42.8969	15.1702	1.8819	0.0701	3.5822	15.2433	0	1738000	1735000	0	21237000	21237000	0	21237000	2
0	130000	70000	100000	15960000	70000	8790000	70000	10000	0	31080000	10000	0	40000	30000	19970000	0	0	450000	60000	0	0	440000	77280000	0	11000	0	7464000	11557000	4093000	0	4093000	0	1292000	4082000	3991000	4093000	0	0	0	0	0	0	94889000	81289000	13600000	0	0	0	0	0	0	0	0	0	0.3057	NaN	4.8423	0.576	17.5399	6.5825	7.1434	2.3674	0.0351	58.7204	0	0	0	0	6363000	6363000	0	6363000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
190000	250000	3760000	1270000	11800000	1110000	33770000	70000	-3280000	-490000	17390000	2370000	0	0	1360000	43170000	110000	2230000	8480000	1200000	230000	0	3010000	125000000	-3000000	64357000	25998000	0	2856984000	2856984000	1862490000	994494000	109370000	688000	476314000	1732000	540671000	0	447317000	11000000	1851490000	6506000	453823000	0	0	0	0	0	0	0	710986000	0	0	9201000	701785000	2.016	NaN	0.7593	7.1558	35.3989	0.1129	0	0.2247	0.446	53.7143	0	58965000	58965000	0	6216703000	6216703000	5531598000	685105000	2
35970000	4420000	5340000	45000000	15470000	4070000	381890000	13720000	33640000	17210000	50110000	46160000	40000	370000	-6590000	576860000	14000000	230000	7740000	15030000	1350000	10000	6790000	1268830000	0	1344874000	385448000	0	11526473000	11526473000	206930000	11319543000	351385000	25606000	554106000	33812000	1898980000	1086757000	5159103000	206930000	0	3174703000	9420563000	0	0	0	0	0	0	0	22108425000	2120000000	305000000	6323000000	15785425000	1.1925	NaN	0.1744	11.8234	10.8018	0.5055	0.1048	0.0103	0.1571	74.6375	0	3274892000	248190000	0	23975776000	23975776000	1518000000	22457776000	2
0	3330000	1920000	9060000	15330000	2660000	57080000	800000	17140000	20000	199840000	3800000	20000	110000	18750000	4910000	400000	270000	7980000	480000	50000	0	0	345950000	2000000	63634000	19519000	11306000	277369000	266063000	25391000	240672000	76414000	5409000	163307000	30033000	226941000	0	7942000	0	25391000	5789000	13731000	369602000	169654000	199948000	73033000	395172000	295737000	99435000	165374000	0	25200000	165374000	0	18.5869	NaN	35.188	0.3288	7.7619	4.3019	0.2377	0.9366	2.0899	14.6925	-73033000	98295000	98295000	37182000	297335000	260153000	13950000	246203000	1
20000	460000	1520000	-1170000	13260000	3100000	31950000	130000	41070000	80000	14000000	4140000	0	60000	-2680000	35660000	150000	500000	8860000	5530000	190000	30000	4760000	184620000	23000000	221948000	34803000	0	2500658000	2500658000	667393000	1833265000	436736000	706000	833294000	12179000	1055242000	75576000	501989000	0	667393000	200458000	778023000	8791000	12000	8779000	0	0	0	0	2730417000	74700000	0	493274000	2237143000	4.1989	NaN	0.2219	4.8982	19.8022	0.0969	0	0.0847	0.0866	70.0429	0	114641000	35147000	0	6242937000	6242937000	3262700000	2980237000	2
0	0	150000	0	3140000	0	260000	0	0	60000	13930000	20000	0	0	0	430000	40000	0	420000	0	0	0	0	18450000	0	240000	240000	248000	1913000	1665000	0	1665000	0	407000	1425000	1425000	1665000	0	0	0	0	0	0	29676000	29676000	0	0	525000	525000	0	20608000	0	20100000	20608000	0	0	NaN	15.0885	0	2.1468	48.6472	2.2615	0	0	29.9457	0	0	0	0	6318000	6318000	0	6318000	0
0	4820000	170000	110000	22090000	3420000	11080000	220000	50000	0	5400000	40000	0	0	500000	2350000	50000	7130000	9350000	760000	0	12360000	2200000	90100000	8000000	2148000	1514000	0	10377000	10377000	0	10377000	0	117000	7029000	5102000	9177000	0	0	0	0	1200000	1200000	17788000	15628000	2160000	0	1881000	1881000	0	10320000	0	0	10320000	0	0	NaN	0	0	5.8775	39.2939	4.1213	0	0	44.0346	0	699000	699000	0	22240000	22240000	0	22240000	1
0	540000	570000	2000000	3220000	2280000	-5350000	3280000	8050000	0	3590000	1120000	0	0	1890000	-7400000	510000	0	14320000	1950000	0	0	3050000	1620000	-32000000	152755000	78446000	688000	361066000	360378000	21449000	338929000	53776000	165000	163759000	13490000	316514000	9779000	9443000	0	21449000	3193000	22415000	41137000	40977000	160000	1552000	0	0	0	265669000	0	0	182011000	83658000	1.2856	NaN	0.2257	6.1293	39.5493	0.4287	0.0917	0	0.058	51.4296	-1552000	8143000	5436000	0	277715000	277715000	0	277715000	2
