Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	0	0	4500000	0	0	30000	0	0	500000	440000	NaN	0	0	70000	0	0	0	0	0	0	0	5540000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0	1750000	52870000	2150000	65730000	2970000	20820000	400000	0	0	36420000	320000	NaN	110000	1620000	12660000	200000	510000	180000	0	0	0	0	214710000	16000000	6181000	6181000	2406000	23947000	21541000	0	21541000	0	1664000	13369000	7358000	19550000	0	0	0	0	1991000	1991000	5711000	5672000	39000	5130000	0	0	0	81391000	0	50096000	81391000	0	0.1772	NaN	5.7702	2.781	20.8558	10.3269	2.5197	0	0.0084	52.6164	-5130000	22843000	22843000	18227000	129756000	111529000	0	111529000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	50000	1160000	1610000	36650000	9690000	40280000	1190000	0	40000	35790000	6700000	NaN	0	720000	5400000	290000	70000	5640000	46820000	0	0	0	208100000	16000000	2173000	2173000	0	15054000	15054000	0	15054000	0	1664000	12763000	5808000	14936000	0	0	0	0	118000	118000	68407000	64762000	3645000	1656000	3993000	2570000	1423000	99038000	0	39690000	99038000	0	0.2907	NaN	24.5963	0	11.2833	15.351	2.5814	0	0.5036	39.949	-1928000	8765000	8765000	0	82211000	82211000	0	82211000	0
7390000	2170000	5600000	108870000	51340000	19850000	79050000	37120000	0	10590000	26510000	102070000	NaN	110000	2010000	163440000	250000	140000	72120000	37890000	50000	0	47810000	904380000	130000000	184818000	176261000	86773000	377440000	290667000	0	290667000	3366000	20133000	70197000	55115000	255015000	0	2774000	0	0	32878000	35652000	11583000	11317000	266000	0	0	0	0	1165232000	0	353000000	1089382000	75850000	0.0073	NaN	0.9015	25.7241	18.7418	2.7613	1.009	0.0435	4.4978	45.7238	0	235361000	233501000	120936000	1026645000	905709000	0	905709000	0
0	2680000	17500000	0	73890000	740000	8600000	280000	250000	130000	5490000	3220000	NaN	0	900000	3480000	170000	0	700000	10000	0	0	70000	146110000	28000000	23926000	0	85362000	223398000	138036000	0	138036000	0	0	56154000	0	80080000	0	38868000	0	0	19088000	57956000	4961749000	138453000	4823296000	0	218717000	218717000	0	371504000	0	0	251504000	120000000	31.9632	NaN	0.4281	6.7122	1.5768	0.0243	0	6.7119	0.1598	45.5488	0	35774000	32680000	282110000	558481000	276371000	0	276371000	2
0	0	0	0	0	0	40000	0	0	0	570000	0	NaN	0	0	590000	320000	0	0	0	0	0	0	1520000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	2
20000	160000	0	0	0	0	244000000	30000	0	0	20000	0	NaN	0	3190000	0	10000	150000	2900000	0	0	0	0	272480000	22000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
10000	0	0	1120000	4930000	0	100000	110000	0	0	0	5180000	NaN	0	0	20000	50000	0	310000	60000	0	0	0	18890000	7000000	3538000	1614000	0	10303000	10303000	0	10303000	1256000	0	4053000	1959000	7591000	0	1795000	0	0	917000	2712000	2224000	2170000	54000	0	0	0	0	43835000	7100000	0	41385000	2450000	0.4089	NaN	0	0	19.078	2.1693	0.2183	0	16.7675	52.4918	0	22117000	6989000	0	38017000	38017000	0	38017000	1
0	0	0	0	110000	0	-5130000	0	0	0	0	20000	NaN	0	0	0	0	0	0	0	0	0	0	-5000000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	2030000	19490000	7700000	32410000	14090000	80280000	4380000	47190000	170000	19790000	13410000	NaN	40000	34850000	87180000	160000	340000	28360000	3480000	0	0	6170000	534520000	133000000	28980000	3860000	37001000	166916000	129915000	4100000	125815000	21544000	1790000	87083000	14953000	116063000	0	1121000	0	4100000	8631000	9752000	18124000	8339000	9785000	59912000	70175000	61765000	8410000	419868000	0	117700000	413240000	6628000	8.8785	NaN	2.2861	11.82	33.4225	0.7739	0	0.7707	0.6967	33.1971	-77466000	138464000	109840000	51104000	444823000	393719000	2400000	391319000	1
30000	1790000	5320000	4000000	14710000	2210000	35270000	-1530000	1070000	150000	-54000000	6750000	NaN	70000	14130000	63350000	0	280000	16270000	1610000	50000	140000	350000	-263980000	-376000000	279604000	28004000	579283000	4836791000	4257508000	1328400000	2929108000	1265645000	0	1567513000	5114000	1847117000	301943000	162010000	0	1328400000	618038000	1081991000	3930767000	752857000	3177910000	0	4576565000	1990920000	2585645000	5743720000	1344000000	0	2620318000	3123402000	6.8227	NaN	7.6246	8.2759	11.2928	0.7012	0	0.7502	2.077	61.8562	-257000000	27815000	4779000	179598000	9390804000	9211206000	6947199000	2264007000	2
20000	10000	90000	450000	1190000	0	150000	0	0	-150000	10000	590000	NaN	0	0	190000	50000	0	410000	0	0	0	0	2010000	-1000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
330000	0	0	150000	90000	0	60000	0	0	0	130000	10000	NaN	0	0	4410000	0	0	0	0	0	0	160000	5340000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
550000	700000	0	670000	5780000	3940000	2680000	8160000	0	60000	0	1280000	NaN	50000	0	12420000	230000	0	1420000	1840000	30000	0	350000	40160000	0	1568000	1568000	0	4085000	4085000	0	4085000	0	0	132000	132000	1700000	0	0	0	0	2385000	2385000	2897000	2897000	0	0	0	0	0	47981000	0	0	47981000	0	0	NaN	0	0	27.0417	26.5492	10.1395	0	0	36.2696	0	6503000	6503000	0	10703000	10703000	0	10703000	1
1060000	0	920000	3220000	4660000	30000	18920000	2090000	0	400000	2140000	10440000	NaN	10000	0	270000	100000	0	3620000	25780000	30000	0	17440000	98130000	7000000	9932000	3730000	0	61312000	61312000	0	61312000	20606000	401000	48700000	5001000	58632000	0	167000	0	0	2513000	2680000	7722000	6575000	1147000	0	0	0	0	83009000	0	0	83009000	0	0.2065	NaN	1.2564	5.8432	57.6556	12.9883	0.1833	0	6.2864	10.8958	0	5132000	4848000	0	84393000	84393000	0	84393000	2
0	130000	90000	220000	21590000	2160000	9430000	260000	0	0	70020000	80000	NaN	0	840000	20210000	200000	0	220000	30000	0	0	30000	128510000	3000000	242000	172000	1673000	6822000	5149000	0	5149000	0	835000	4311000	2088000	4553000	0	0	0	0	596000	596000	50746000	43439000	7307000	0	0	0	0	52925000	0	25800000	52925000	0	0.5297	NaN	10.1771	0.6593	19.9931	9.5011	6.8127	1.9527	0.0528	49.0381	0	13290000	13290000	0	45920000	45920000	0	45920000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
40000	680000	6000000	3940000	13170000	1520000	30700000	1350000	18210000	550000	11330000	1590000	NaN	20000	17360000	18250000	50000	1090000	16290000	9000000	10000	0	9810000	130960000	-30000000	145615000	23256000	203344000	1353149000	1149805000	518108000	631697000	167657000	688000	349435000	2017000	495050000	0	60569000	0	518108000	76078000	136647000	0	0	0	15023000	0	0	0	654573000	312500000	0	645655000	8918000	3.7343	NaN	0.7371	8.1576	44.892	0.0766	0	0.4698	2.7366	37.7299	-293864000	68942000	12951000	0	1735547000	1735547000	1065713000	669834000	2
38320000	-23970000	18140000	62350000	31290000	7670000	192820000	14820000	191830000	12820000	153390000	58650000	NaN	40000	201590000	1050760000	210000	10000	3670000	15660000	790000	0	30990000	2061850000	0	545100000	141731000	0	5213021000	5213021000	0	5213021000	195772000	1522000	215004000	5212000	760104000	1095003000	2046360000	0	0	1311554000	4452917000	0	0	0	0	0	0	0	16830804000	1252700000	612000000	4451405000	12379399000	1.6413	NaN	0.3889	22.5581	23.2509	1.4579	0.1999	0.0429	0.3961	48.3025	0	1580399000	222824000	0	16505125000	16505125000	197575000	16307550000	2
0	80000	6660000	25040000	126890000	12500000	50430000	400000	23960000	920000	407270000	6070000	NaN	20000	3980000	9390000	210000	50000	3870000	400000	0	0	0	706140000	28000000	21108000	13045000	54408000	203048000	148640000	57251000	91389000	29890000	1856000	60359000	7296000	81467000	0	79000	0	57251000	9843000	9922000	362015000	124251000	237764000	28712000	393997000	209284000	184713000	451367000	0	0	434987000	16380000	15.1567	NaN	36.085	0.2762	16.2865	5.1516	0.1124	0.9909	1.5138	10.5579	-28712000	396570000	365230000	0	664633000	664633000	126602000	538031000	1
0	660000	1930000	9160000	7150000	3410000	75790000	180000	8770000	130000	23940000	3660000	NaN	0	37500000	4320000	190000	510000	16580000	280000	30000	0	80000	228270000	34000000	456915000	34511000	0	2614245000	2614245000	239300000	2374945000	680608000	706000	793815000	13297000	1250730000	40542000	683030000	0	239300000	400643000	1124215000	145154000	89701000	55453000	490000	0	0	0	1074547000	466000000	0	830906000	243641000	4.9156	NaN	0.3288	4.249	43.2163	0.3558	0	0.1575	0.1825	44.86	-24769000	156653000	39494000	0	2188665000	2188665000	508300000	1680365000	2
10000	0	1300000	140000	11390000	10000	450000	0	0	0	17280000	50000	NaN	0	0	2850000	40000	0	0	0	0	0	0	34520000	1000000	168000	168000	0	3174000	3174000	0	3174000	0	244000	3006000	1904000	3174000	0	0	0	0	0	0	19396000	19396000	0	0	0	0	0	2388000	0	0	2388000	0	0	NaN	20.4043	0	2.8484	57.3687	0	0	0	18.0372	0	235000	235000	0	17723000	17723000	0	17723000	0
0	3360000	2100000	300000	13550000	3640000	11010000	620000	880000	0	4870000	200000	NaN	0	2360000	9160000	50000	1820000	8030000	110000	0	16000000	10500000	93560000	5000000	2288000	945000	0	7521000	7521000	0	7521000	0	0	5113000	3871000	7401000	0	0	0	0	120000	120000	10539000	9699000	840000	0	0	0	0	49013000	0	4200000	49013000	0	0	NaN	0	0	12.7555	44.8445	0.7824	0	0	35.0479	0	1202000	1202000	0	18191000	18191000	0	18191000	1
20000	130000	740000	4250000	6860000	1230000	20780000	4100000	2910000	30000	3520000	820000	NaN	0	-20000	61100000	120000	0	12680000	500000	0	0	6220000	140990000	15000000	150537000	27381000	3874000	305452000	301578000	14450000	287128000	46078000	165000	104844000	11232000	255381000	16995000	8231000	0	14450000	6521000	31747000	84724000	71328000	13396000	0	34240000	31262000	2978000	185888000	41000000	0	185888000	0	2.2887	NaN	0.7014	7.1079	32.0956	0.1124	0.1298	0	0.3463	55.3954	-595000	73848000	73439000	5634000	248811000	243177000	44450000	198727000	2
