Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10000	0	40000	28740000	3020000	5820000	0	120000	0	370000	2810000	NaN	10000	0	60000	0	0	4600000	2200000	0	0	1680000	60480000	11000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35500000	35500000	0	0	0	0	0	187800000	0	164800000	187800000	0	0	NaN	0	0	0	17.2262	0	0	0	51.3902	0	12537000	0	102960000	205018000	102058000	0	102058000	2
1480000	1430000	9480000	2060000	23860000	570000	30940000	480000	370000	760000	17450000	1810000	NaN	190000	1420000	4140000	70000	1040000	2790000	5460000	100000	0	3420000	132320000	23000000	5101000	5101000	9070000	26820000	17750000	0	17750000	0	2906000	11773000	8432000	16874000	0	0	0	0	876000	876000	2955000	2912000	43000	15773000	0	0	0	38759000	0	35900000	38759000	0	0.0872	NaN	6.0398	2.9177	22.362	6.0254	1.9772	0	0	55.0501	-15773000	4240000	4240000	0	44810000	44810000	0	44810000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10000	2850000	10240000	16610000	16340000	51370000	13180000	90000	0	54270000	20000	NaN	60000	680000	12280000	120000	120000	4940000	-130000	0	0	50000	194100000	11000000	7391000	2373000	1900000	25157000	23257000	0	23257000	0	3356000	15807000	11154000	23198000	0	0	0	0	59000	59000	70900000	66774000	4126000	137358000	101000	101000	0	113001000	0	75800000	113001000	0	0.2971	NaN	15.382	0	15.953	14.3621	2.7175	0	0.4691	45.0213	-137358000	10278000	10278000	13746000	104047000	90301000	0	90301000	0
14740000	570000	2450000	52240000	111680000	11820000	61460000	32630000	420000	4710000	27390000	76010000	NaN	1580000	4870000	254890000	1060000	240000	57500000	41200000	210000	0	26450000	840120000	56000000	309578000	300162000	61069000	574278000	513209000	0	513209000	4606000	41404000	104158000	99324000	413736000	0	2419000	0	0	97054000	99473000	13080000	13077000	3000	0	0	0	0	716171000	0	358700000	716171000	0	0	NaN	0.5712	25.6364	23.1917	1.6762	3.1883	0.0415	3.5142	41.7234	0	183246000	182967000	0	756863000	756863000	0	756863000	0
40000	1640000	70000	70000	58150000	7250000	14660000	-30000	100000	0	6480000	4750000	NaN	0	230000	10140000	170000	0	650000	0	0	0	90000	109460000	5000000	66673000	0	246234000	565488000	319254000	0	319254000	0	0	25000000	0	91673000	38567000	182498000	0	0	6516000	227581000	226643000	25380000	201263000	0	38262000	33413000	4849000	678018000	193000000	0	573031000	104987000	7.186	NaN	0.4664	9.0344	5.0357	0.0283	0	1.0667	0.2314	66.123	0	91460000	32000000	0	258626000	258626000	0	258626000	2
0	0	0	0	10000	0	80000	0	0	0	390000	0	NaN	0	0	1330000	20000	0	0	0	0	0	0	1830000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	107840000	880000	940000	151020000	15370000	335240000	0	10230000	1970000	2590000	0	NaN	0	44220000	0	0	370000	77670000	32310000	30000	0	38330000	885010000	66000000	NaN	NaN	27872000	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45972000	NaN	NaN	NaN	NaN	2
30000	3110000	0	0	51930000	350000	136030000	220000	250000	0	1040000	980000	NaN	240000	10000	130000	90000	10000	340000	0	0	0	290000	217050000	22000000	14529000	0	0	107985000	107985000	50000	107935000	0	0	69528000	0	84057000	0	0	0	50000	23878000	23878000	139727000	0	139727000	0	0	0	0	144862000	0	0	116947000	27915000	27.5321	NaN	0	2.2872	10.7607	1.1852	0	0.6747	0	50.8243	0	53901000	20004000	182220000	440546000	258326000	0	258326000	2
0	0	0	100000	3270000	0	150000	130000	0	0	0	3820000	NaN	170000	0	210000	50000	0	200000	0	20000	0	10000	12130000	4000000	10614000	2649000	0	25384000	25384000	0	25384000	2499000	0	7195000	3209000	17809000	0	4661000	0	0	2914000	7575000	996000	996000	0	0	0	0	0	29209000	0	0	28687000	522000	0.2329	NaN	0	0	17.6241	1.5417	0.5879	0.0501	9.9896	62.6669	0	13434000	3502000	0	31174000	31174000	0	31174000	1
0	0	0	0	0	0	-2170000	0	0	0	0	90000	NaN	0	0	0	0	0	0	0	0	0	0	-2080000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	3050000	46520000	11310000	23690000	16210000	68940000	6760000	14370000	320000	29390000	50950000	NaN	30000	5570000	93280000	270000	140000	57000000	2350000	10000	0	22840000	542000000	89000000	27050000	2962000	26147000	198757000	172610000	18100000	154510000	26499000	2142000	119723000	21856000	146773000	0	3728000	0	18100000	4009000	7737000	30016000	20736000	9280000	73715000	138139000	136850000	1289000	683783000	0	115640000	677551000	6232000	9.9785	NaN	2.0649	13.158	33.6541	0.5319	0.0545	0	0.6565	32.6735	-73715000	44725000	44725000	25535000	519564000	494029000	66700000	427329000	1
0	2810000	7070000	2850000	27630000	2350000	31200000	90000	3670000	260000	8160000	7340000	NaN	470000	16690000	100500000	0	830000	19930000	2040000	200000	70000	2560000	231720000	-5000000	2035146000	408026000	48966000	11051123000	11002157000	4479859000	6522298000	1376895000	0	1683391000	902000	3718537000	918705000	1050888000	2669500000	1810359000	834168000	2803761000	3936301000	883823000	3052478000	0	0	0	0	7606388000	404000000	0	2067163000	5539225000	5.1165	NaN	5.9313	8.65	9.4645	0.3117	0	0.3279	1.7986	68.2708	0	747256000	15677000	0	20207132000	20207132000	12095873000	8111259000	2
0	10000	10000	120000	180000	0	30000	0	0	-70000	30000	640000	NaN	0	0	130000	30000	0	190000	0	20000	0	0	320000	-1000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	0	0	70000	0	30000	0	0	0	70000	10000	NaN	0	0	4050000	0	0	0	0	0	0	0	4230000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
480000	3880000	10000	310000	1700000	9040000	2780000	9650000	0	0	30000	90000	NaN	10000	10000	21860000	320000	0	5540000	780000	260000	0	480000	57230000	0	4349000	4349000	0	7172000	7172000	0	7172000	0	143000	562000	562000	4911000	0	0	0	0	2261000	2261000	238000	238000	0	0	0	0	0	24030000	0	0	24030000	0	0	NaN	0	0	31.421	27.9721	12.0511	0	0	28.5558	0	4061000	4061000	0	9887000	9887000	0	9887000	1
960000	0	750000	1630000	22580000	50000	9840000	380000	0	240000	710000	5860000	NaN	170000	0	3720000	50000	160000	3550000	6910000	90000	0	6460000	77110000	13000000	9371000	4588000	0	63940000	63940000	0	63940000	23665000	477000	48320000	5940000	57691000	0	4542000	0	0	1707000	6249000	8954000	2961000	5993000	0	0	0	0	0	0	0	0	0	4.4488	NaN	0.9607	11.0526	46.11	12.4035	1.3312	0.0672	3.7513	13.3622	0	44047000	43973000	0	67364000	67364000	0	67364000	2
0	360000	40000	380000	8120000	150000	11630000	100000	190000	0	52500000	20000	NaN	10000	2660000	49800000	60000	0	920000	10000	0	0	580000	130530000	3000000	0	0	7378000	9957000	2579000	0	2579000	0	1295000	2579000	2197000	2579000	0	0	0	0	0	0	74221000	60634000	13587000	1102000	4423000	4423000	0	16600000	0	16600000	16600000	0	0.3588	NaN	5.3918	0.6833	18.453	7.0271	6.9466	2.8105	0.0307	56.1573	-1102000	0	0	0	32611000	32611000	0	32611000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	910000	6020000	1600000	12060000	1760000	44600000	1020000	13330000	-380000	29630000	3020000	NaN	10000	7200000	62750000	0	1300000	10930000	1530000	260000	0	6820000	155370000	-49000000	119151000	29067000	302657000	3671269000	3368612000	1092084000	2276528000	704269000	688000	1884336000	2038000	2003487000	0	239868000	11000000	1081084000	33173000	273041000	0	0	0	0	0	0	0	314399000	155000000	0	265043000	49356000	4.5023	NaN	0.7437	9.5191	38.3497	0.0845	0	0.8838	2.9216	42.007	-144933000	48014000	48014000	0	3821017000	3821017000	3479287000	341730000	2
55220000	11500000	10920000	53740000	32650000	10140000	684050000	10070000	55960000	16240000	91170000	47770000	NaN	220000	6230000	1380150000	5880000	90000	15870000	10490000	1480000	0	15290000	2515130000	0	750616000	315222000	0	9069502000	9069502000	0	9069502000	350106000	13669000	419952000	18559000	1170568000	1450996000	2644606000	0	0	3803332000	7898934000	0	0	0	17000	0	0	0	22812458000	2793297000	355000000	9295492000	13516966000	1.6755	NaN	0.3077	20.6809	17.0768	0.7687	0.1423	0.0399	0.2064	58.0639	-17000	6234937000	1532851000	0	21984613000	21984613000	543889000	21440724000	2
0	2290000	2850000	13160000	53590000	2130000	34970000	20000	-2780000	150000	265160000	3740000	NaN	80000	11120000	3160000	290000	160000	1770000	480000	0	0	4040000	399380000	3000000	15882000	2524000	6069000	217037000	210968000	28359000	182609000	91465000	4245000	130369000	9456000	146251000	0	25466000	0	28359000	10892000	36358000	473794000	242781000	231013000	89000	287144000	197135000	90009000	197066000	0	53200000	197066000	0	18.6938	NaN	36.6993	0.3442	10.4914	4.4694	0.2254	1.0821	1.2328	9.614	-89000	79512000	79512000	12897000	173898000	161001000	0	161001000	1
40000	780000	2960000	3030000	14050000	5970000	20350000	-3620000	27900000	100000	22120000	3840000	NaN	20000	6890000	34590000	220000	780000	10880000	940000	130000	0	2020000	174990000	21000000	462965000	39236000	0	2346825000	2346825000	147210000	2199615000	413923000	706000	646672000	13139000	1109637000	119470000	722697000	0	147210000	247811000	1089978000	177457000	85254000	92203000	0	0	0	0	1791889000	207000000	0	704092000	1087797000	5.0152	NaN	0.4312	5.6432	37.6863	0.1981	0	0.1883	0.1301	49.9241	0	290243000	70254000	0	4179098000	4179098000	2609800000	1569298000	2
0	0	30000	70000	4710000	0	210000	0	0	90000	15810000	40000	NaN	0	0	4270000	60000	190000	0	0	0	0	0	26480000	1000000	0	0	0	405000	405000	0	405000	0	399000	405000	405000	405000	0	0	0	0	0	0	21412000	21412000	0	356000	1799000	1799000	0	4723000	0	0	4723000	0	0	NaN	17.5345	0	2.3162	49.6544	1.2528	0	0	27.1501	-356000	0	0	0	9593000	9593000	0	9593000	0
0	6430000	2560000	420000	10910000	3540000	10710000	150000	990000	0	8610000	150000	NaN	0	1910000	2250000	30000	4570000	10410000	180000	0	13060000	4940000	87820000	6000000	768000	311000	0	5615000	5615000	0	5615000	0	132000	4847000	3525000	5615000	0	0	0	0	0	0	19642000	18082000	1560000	0	0	0	0	11500000	0	11500000	11500000	0	0	NaN	0	0	7.5544	44.7087	3.6999	0	0	35.3907	0	2225000	2225000	0	21697000	21697000	0	21697000	1
0	550000	1380000	1940000	9500000	2750000	1340000	1570000	2710000	230000	5780000	2160000	NaN	40000	-330000	-11530000	110000	0	17600000	1310000	0	0	8060000	26170000	-19000000	146390000	43747000	44212000	400961000	356749000	23800000	332949000	54681000	165000	176184000	13963000	322574000	4105000	1650000	0	23800000	4620000	10375000	97511000	95229000	2282000	2641000	0	0	0	24960000	0	0	23154000	1806000	1.8782	NaN	0.3944	8.2304	38.9527	0.0562	0.1027	0	0.1498	49.1016	-2641000	17892000	11524000	0	210693000	210693000	10000000	200693000	2
