Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	150000	0	320000	20120000	630000	9170000	0	0	280000	790000	750000	120000	0	10000	36390000	60000	0	800000	2230000	0	0	130000	90840000	18890000	3636000	0	51441000	73569000	22128000	7392000	14736000	0	0	8871000	584000	12507000	0	0	0	7392000	2229000	2229000	0	0	0	0	0	0	0	202416000	0	42000000	146222000	56194000	4.151	NaN	0	19.2877	0	1.5537	0.6703	12.0771	0	61.1039	0	156813000	89397000	0	305882000	305882000	5544000	300338000	2
0	1200000	5980000	1270000	9160000	3390000	3020000	0	80000	970000	4780000	1740000	10000	1010000	410000	240000	30000	1860000	4390000	5340000	0	0	4250000	50090000	960000	0	0	4540000	13974000	9434000	0	9434000	0	8819000	9434000	9434000	9434000	0	0	0	0	0	0	82139000	81288000	851000	0	0	0	0	50300000	0	35000000	50300000	0	0.043	NaN	4.4461	2.7705	20.6161	6.5232	1.8495	0	0	59.3719	0	0	0	0	41282000	41282000	0	41282000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	30000	4630000	3320000	2810000	6000000	21720000	19520000	480000	90000	74250000	140000	0	60000	19070000	6160000	10000	780000	4380000	0	0	0	180000	193350000	29720000	28307000	22380000	10538000	53328000	42790000	0	42790000	0	3854000	14483000	11505000	42790000	0	0	0	0	0	0	1673000	1673000	0	6211140	36644000	36644000	0	140480000	0	6830000	140480000	0	0.1789	NaN	7.7265	2.6457	16.5218	12.4068	2.9232	0	0.3253	54.737	-6211140	11660000	11660000	8969000	47869000	38900000	0	38900000	0
18990000	530000	-910000	38460000	68390000	14620000	36680000	33670000	20000	630000	21290000	103360000	50000	1150000	190000	201620000	6420000	110000	32630000	18380000	680000	0	31850000	691350000	62540000	296853000	296783000	85684000	572190000	486506000	0	486506000	5330000	81838000	167983000	162653000	464836000	0	0	0	0	21670000	21670000	4401000	4401000	0	0	0	0	0	588470000	0	96710000	537732000	50738000	0	NaN	0.3234	20.2926	24.7955	2.0789	4.871	0.0239	3.009	44.2978	0	144632000	139725000	0	860957000	860957000	0	860957000	0
0	880000	290000	180000	95340000	7440000	29080000	2120000	3050000	20000	10210000	4550000	2010000	50000	6170000	20730000	130000	90000	670000	10000	0	80000	250000	302510000	119160000	239020000	49527000	138919000	712073000	573154000	228541000	344613000	26754000	0	57565000	0	296585000	46201000	620000	0	228541000	1207000	48028000	1000000	0	1000000	10233000	0	0	0	700060000	135090000	0	574869000	125191000	3.7243	NaN	0.2016	5.46	1.2645	0.0953	0	0.3129	0.0959	80.1021	-11567000	224753000	224753000	275936000	994504000	718568000	313381000	405187000	2
0	0	0	0	0	0	30000	0	0	0	490000	0	0	0	0	1120000	0	0	0	0	0	0	0	1640000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	22520000	1280000	5450000	196060000	11220000	91510000	2720000	34780000	4270000	19910000	7080000	6300000	2180000	32970000	24360000	430000	890000	43300000	30780000	0	1050000	23890000	648700000	85750000	3176000	3176000	19983000	190413000	170430000	924000	169506000	0	0	166330000	27000	169506000	0	0	0	924000	0	0	1323000	1323000	0	0	2300000	0	2300000	196973000	0	37600000	196973000	0	11.7262	NaN	0	0	28.9899	1.9486	0	2.3154	0.0419	27.5913	0	7606000	7606000	35824000	138494000	102670000	4620000	98050000	2
0	80000	0	90000	1470000	210000	4450000	1060000	30000	0	1200000	210000	70000	0	40000	210000	170000	50000	0	80000	0	0	2740000	16540000	4380000	3646000	1278000	55553000	261259000	205706000	71400000	134306000	14265000	0	48794000	0	52440000	0	27785000	0	71400000	54081000	81866000	28603000	27840000	763000	0	0	0	0	135660000	0	0	48861000	86799000	19.3504	NaN	0	2.1919	15.2643	0	0	0.1266	0	48.9203	0	0	0	0	248947000	248947000	105900000	143047000	2
0	0	0	230000	6780000	40000	170000	0	60000	0	0	1700000	0	260000	0	670000	60000	0	30000	210000	0	0	0	9690000	-520000	10774000	6880000	0	41182000	41182000	0	41182000	3570000	0	8781000	3310000	19555000	11074000	9215000	0	0	1338000	21627000	0	0	0	0	0	0	0	223823000	13000000	0	67640000	156183000	0.0054	NaN	0	0	0.8117	1.1153	0.1105	0.0032	1.8238	92.5934	0	4264000	1492000	0	222906000	222906000	4800000	218106000	1
0	0	0	30000	0	0	10000	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	60000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	2980000	9310000	5670000	25360000	10550000	45340000	20880000	22440000	220000	8280000	12590000	0	50000	1760000	43730000	110000	120000	33250000	2800000	0	0	18800000	361610000	97370000	31573000	22323000	19888000	454307000	434419000	281299000	153120000	11895000	61000	117759000	21204000	149332000	0	995000	0	281299000	2793000	3788000	18892000	18832000	60000	37747260	0	0	0	180293000	0	4800000	172470000	7823000	7.2404	NaN	0.737	12.2892	29.8753	0.3481	0.3699	0	0.1853	45.0211	-56065260	24832000	21380000	14786000	758518000	743732000	468231000	275501000	1
70000	1730000	4690000	3240000	17020000	1810000	49460000	20000	5580000	220000	23720000	9780000	0	900000	1720000	169610000	0	1070000	2000000	2310000	210000	620000	1580000	239510000	-57850000	2736312000	225985000	6692955000	47732555000	41039600000	23813366000	17226234000	886868000	0	4308764000	0	7045076000	8397390000	1546302000	2775077000	21038289000	237466000	10181158000	1821354000	599322000	1222032000	0	0	0	0	30606685000	1289870000	0	10551249000	20055436000	3.7235	NaN	2.0916	7.4225	6.5236	0.2538	0	0.32	1.0353	70.3574	-137160000	766239000	527164000	0	44050971000	44050971000	24415053000	19635918000	2
20000	0	0	90000	1850000	0	40000	0	10000	0	10000	190000	0	0	0	290000	0	0	0	60000	30000	0	0	2890000	300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
260000	0	0	0	0	0	10000	0	0	0	100000	10000	0	0	0	190000	50000	0	0	0	0	0	0	620000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
670000	7190000	0	570000	900000	3400000	1020000	8420000	0	0	40000	20000	0	20000	30000	7180000	100000	0	3190000	1440000	260000	0	270000	34720000	0	3401000	3401000	0	4725000	4725000	0	4725000	0	259000	1324000	1324000	4725000	0	0	0	0	0	0	0	0	0	0	0	0	0	85061000	0	22400000	85061000	0	0	NaN	0	0	25.6827	44.944	6.557	0	0	17.7051	0	23045000	871000	0	34822000	34822000	0	34822000	1
0	0	200000	270000	4440000	0	6650000	1150000	0	50000	580000	3730000	0	30000	110000	6060000	10000	0	110000	2670000	230000	0	700000	27980000	990000	12056000	10206000	0	52132000	52132000	0	52132000	7412000	477000	33215000	8664000	45271000	0	6241000	0	0	620000	6861000	1048000	1048000	0	0	0	0	0	0	0	0	0	0	1.2468	NaN	0.4925	11.424	34.3674	22.3386	1.5315	0.0763	2.2513	18.0183	0	16394000	16394000	0	28045000	28045000	0	28045000	2
0	160000	170000	90000	5910000	80000	7200000	0	170000	0	18710000	10000	10000	20000	1690000	22750000	0	0	0	320000	0	290000	270000	58960000	1110000	517000	293000	802000	8253000	7451000	0	7451000	0	5722000	6913000	6870000	7430000	0	0	0	0	21000	21000	97671000	85127000	12544000	381000	2109000	2109000	0	28000000	0	28000000	28000000	0	0.2155	NaN	3.9719	0.6549	16.5735	6.3362	7.7017	2.187	0.0893	61.2154	-381000	0	0	0	16052000	16052000	0	16052000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
20000	340000	2520000	800000	5390000	410000	21870000	750000	-1590000	-620000	8510000	150000	0	40000	550000	21350000	30000	1300000	580000	650000	210000	0	2220000	46430000	-19050000	99994000	30760000	0	3938011000	3938011000	3181014000	756997000	115049000	688000	176724000	1981000	276718000	0	479097000	0	3181014000	1182000	480279000	0	0	0	0	0	0	0	263825000	0	0	1077000	262748000	1.2592	NaN	0.33	5.0305	8.8528	0.0678	0	0.0803	0.2111	84.0934	0	34220000	4220000	0	4943480000	4943480000	4597066000	346414000	2
29430000	3710000	2860000	29200000	27440000	9900000	212810000	-1710000	31980000	10940000	45990000	83440000	50000	400000	-21230000	769190000	14620000	280000	24900000	9900000	1160000	370000	11040000	1298240000	1570000	2870013000	2354850000	0	19362284000	19362284000	9127000000	10235284000	578221000	65569000	1400104000	316558000	4270117000	443000000	2015732000	533633000	8593367000	3506435000	5965167000	0	0	0	0	0	0	0	10702000000	1530500000	5000000	2437500000	8264500000	2.2637	NaN	1.896	17.01	6.3918	0.3936	0.0697	0.1133	0.1081	71.3385	0	2487090000	1879531000	0	19005532000	19005532000	7082000000	11923532000	2
0	8600000	8510000	6340000	38660000	2070000	46960000	980000	-5170000	10000	86220000	8070000	40000	160000	26960000	15810000	200000	230000	4310000	690000	70000	0	90000	252340000	2530000	65806000	44221000	17386000	270147000	252761000	86428000	166333000	53314000	6545000	96527000	15731000	162333000	0	4000000	0	86428000	0	4000000	321643000	118176000	203467000	5569170	18443000	6806000	11637000	99992000	0	37670000	99992000	0	18.0295	NaN	30.5895	0.515	3.0478	4.2773	0.263	0.7353	1.9756	24.4163	-5569170	132723000	126123000	68522000	354423000	285901000	38517000	247384000	1
50000	480000	1050000	2380000	14600000	5610000	13120000	110000	12620000	50000	8910000	3350000	0	240000	-2620000	8050000	70000	460000	9020000	5800000	280000	0	4370000	193140000	105140000	116308000	44099000	0	2900083000	2900083000	832416000	2067667000	241861000	706000	440404000	12710000	556712000	469087000	837803000	110000000	722416000	204065000	1510955000	7518000	10000	7508000	0	0	0	0	3781819000	350000000	0	1081734000	2700085000	1.7718	NaN	0.1181	3.6347	14.392	0.0373	0	0.029	0.7646	74.383	0	152178000	97140000	0	3803428000	3803428000	864821000	2938607000	2
0	0	90000	0	3850000	0	30000	-20000	0	0	10600000	30000	0	10000	0	0	0	0	0	0	0	0	0	14630000	40000	0	0	594000	1805000	1211000	0	1211000	0	792000	1211000	1211000	1211000	0	0	0	0	0	0	41949000	41949000	0	0	0	0	0	0	0	0	0	0	0	NaN	14.3558	0	3.0162	46.8405	2.2262	0	0	31.9198	0	0	0	0	2148000	2148000	0	2148000	0
0	4330000	1330000	80000	1560000	3020000	2150000	20000	1210000	0	4320000	40000	0	0	710000	10740000	20000	8300000	5980000	60000	0	22820000	1700000	71290000	2900000	3212000	2250000	0	11319000	11319000	0	11319000	0	280000	6307000	5012000	9519000	0	0	0	0	1800000	1800000	32168000	30968000	1200000	0	0	0	0	33865000	0	0	26055000	7810000	3.2592	NaN	0	0	4.4919	30.3654	3.0798	0	0	56.1766	0	5322000	5322000	0	28997000	28997000	0	28997000	1
20000	340000	660000	11190000	1120000	1050000	1390000	720000	11040000	0	2650000	15190000	0	0	90000	-6280000	240000	0	7420000	580000	0	0	1700000	18560000	-30560000	179856000	60564000	0	387675000	387675000	16958000	370717000	33088000	165000	153954000	15000000	333810000	29554000	4300000	0	16958000	3053000	36907000	29316000	29156000	160000	0	0	0	0	823668000	32630000	0	323668000	500000000	0.4199	NaN	0.1015	4.0222	24.4671	0.0001	0.0229	0	0.0048	69.87	0	118480000	10169000	0	757727000	757727000	9000000	748727000	2
