Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	2160000	1710000	160000	13010000	10500000	26430000	0	360000	200000	28170000	1870000	300000	70000	160000	-2800000	3870000	0	0	3900000	0	0	1030000	133050000	41950000	20202000	9269000	21692000	173500000	151808000	22947000	128861000	0	7674000	28965000	10389000	49167000	0	59004000	0	22947000	20690000	79694000	0	0	0	0	0	0	0	1928351000	530000000	107700000	1070393000	857958000	NaN	21.1369	NaN	17.6198	0	4.0531	4.195	1.4297	0	51.5655	0	70291000	64659000	0	741279000	741279000	215655000	525624000	2
0	600000	58160000	4230000	84640000	6000000	23130000	3800000	1880000	220000	17410000	14170000	200000	1490000	4970000	23340000	0	530000	32320000	25450000	0	0	6950000	339730000	30240000	1268000	1268000	0	11302000	11302000	0	11302000	0	64000	10034000	9351000	11302000	0	0	0	0	0	0	64600000	64600000	0	50300000	0	0	0	37000000	0	0	37000000	0	NaN	9.8859	NaN	0.9572	15.8119	5.8755	6.9768	0	0	60.4927	-50300000	495000	495000	21735000	46559000	24824000	0	24824000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	20000	21920000	6970000	127620000	10580000	46610000	48150000	2010000	170000	66410000	0	100000	60000	1140000	27210000	2440000	860000	35330000	0	0	0	470000	432630000	34560000	2844000	2440000	0	16763000	16763000	0	16763000	0	0	13919000	13348000	16763000	0	0	0	0	0	0	12521000	12521000	0	5884000	0	0	0	147427000	0	72000000	147427000	0	NaN	3.1707	NaN	0	0.3802	39.34	32.8204	0	0	24.2887	-5884000	5155000	2484000	18858000	162170000	143312000	0	143312000	0
45140000	660000	3610000	82060000	194480000	17880000	65890000	47200000	9440000	1390000	-3680000	252530000	350000	3190000	6810000	41130000	8050000	570000	84740000	23200000	1080000	0	38110000	1017020000	93190000	177861000	176245000	7663000	639527000	631864000	0	631864000	0	213259000	434309000	422596000	612170000	0	4686000	0	0	15008000	19694000	10570000	10570000	0	533304000	0	0	0	2751268000	0	1807200000	2751268000	0	NaN	0.7182	NaN	9.979	18.1797	1.8844	15.3578	0.0114	1.5133	52.3562	-533304000	254523000	253747000	206405000	1938543000	1732138000	0	1732138000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56821000	56821000	0	3765174000	3765174000	2907600000	857574000	462418000	0	657778000	7142000	714599000	124288000	18530000	286690000	2620910000	157000	142975000	0	0	0	41511000	0	0	0	732107000	209000000	0	726220000	5887000	NaN	51.7257	NaN	12.919	0.3471	0.4308	0	0	0	34.5774	-83445000	135504000	125857000	0	15544950000	15544950000	15174695000	370255000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10000	38000000	-3140000	4990000	85870000	16290000	46910000	550000	42400000	3730000	6310000	9340000	5920000	1330000	11210000	10600000	30000	60000	31270000	19010000	0	21640000	28670000	407440000	26440000	10737000	9540000	2371000	138883000	136512000	45925000	90587000	24630000	12108000	70816000	15565000	81553000	0	9034000	0	45925000	0	9034000	0	0	0	0	0	0	0	302285000	0	25000000	283580000	18705000	NaN	38.9459	NaN	1.482	14.9656	2.1384	2.1531	1.2265	0.0165	39.072	0	34760000	34760000	0	471250000	471250000	282302000	188948000	2
0	880000	90000	40000	17380000	2640000	21300000	1190000	130000	170000	1490000	1090000	300000	640000	350000	420000	440000	20000	40000	3320000	0	0	14840000	75690000	8920000	77548000	4834000	0	858185000	858185000	674800000	183385000	17237000	0	19380000	0	96928000	0	35266000	0	674800000	51191000	86457000	3900000	0	3900000	0	0	0	0	1961334000	75000000	0	1961334000	0	NaN	4.104	NaN	0	0.0676	2.5322	0	0	0	93.2962	0	1546513000	1004382000	0	2708876000	2708876000	1141200000	1567676000	2
0	0	0	630000	11470000	0	20000	0	0	30000	10000	90000	0	290000	0	1470000	110000	0	0	0	10000	0	0	15910000	1780000	15562000	12008000	0	56487000	56487000	4179000	52308000	4832000	0	22039000	3294000	37601000	2381000	9846000	0	4179000	2480000	14707000	658000	580000	78000	0	0	0	0	27814000	0	0	26067000	1747000	NaN	1.0791	NaN	0	0	1.348	0	0	0.0854	97.4875	0	23681000	23681000	0	41325000	41325000	0	41325000	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	250000	17810000	21480000	43790000	12550000	52700000	36220000	93000000	280000	13940000	1020000	0	1210000	8710000	35480000	5230000	1100000	41430000	6410000	350000	0	27560000	544340000	123820000	18889000	18889000	0	766754000	766754000	391675000	375079000	0	624000	351452000	146581000	370341000	0	232000	0	391675000	4506000	4738000	0	0	0	14300000	0	0	0	1172891000	0	117400000	1099572000	73319000	NaN	3.5841	NaN	0	8.3127	3.2371	5.2127	0	0	79.6534	-14300000	65639000	46717000	0	1263187000	1263187000	672751000	590436000	1
280000	3160000	4030000	11430000	48550000	2130000	126650000	-10000	36840000	-20000	41030000	13500000	490000	2020000	17400000	93280000	520000	2170000	480000	5940000	340000	1810000	3150000	427500000	12330000	617694000	401984000	0	40284642000	40284642000	24002205000	16282437000	812168000	0	1734097000	21227000	2351791000	11951811000	1896623000	2420000000	21582205000	82212000	13930646000	4874000	2844000	2030000	56202000	1441000	0	1441000	12811691000	3082190000	0	4418755000	8392936000	NaN	9.0259	NaN	5.866	4.4211	0.0212	0	0.0038	0.0993	80.5627	-56202000	1353981000	1113981000	0	69505003000	69505003000	52862965000	16642038000	2
0	0	0	200000	5290000	0	20000	0	160000	0	110000	180000	0	0	40000	90000	0	0	0	0	20000	0	0	6500000	390000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2320000	2760000	0	820000	7840000	3150000	80000	13770000	0	80000	230000	0	0	0	0	20340000	400000	0	3090000	950000	40000	0	790000	56900000	240000	39758000	3175000	0	43469000	43469000	0	43469000	0	1038000	3711000	3711000	43469000	0	0	0	0	0	0	0	0	0	0	0	0	0	16000	0	0	16000	0	NaN	11.5505	NaN	0.0251	5.7518	53.2783	6.5204	0	0	22.8739	0	16933000	225000	0	31670000	31670000	0	31670000	1
220000	10000	200000	1400000	30580000	0	438980000	570000	0	400000	2420000	1050000	60000	230000	0	-2140000	0	0	0	3010000	0	80000	4330000	713290000	231890000	29894000	29894000	0	60917000	60917000	0	60917000	13000	477000	25922000	10469000	55816000	0	3850000	0	0	1251000	5101000	18000	18000	0	0	0	0	0	0	0	0	0	0	NaN	7.1956	NaN	13.8678	14.9147	33.8374	1.705	0	3.5938	24.8857	0	10532000	10532000	0	54458000	54458000	0	54458000	2
0	1780000	2350000	2890000	41860000	12470000	6810000	390000	2150000	3200000	26350000	5660000	190000	5050000	2040000	12180000	20000	360000	2880000	1230000	0	0	6360000	170380000	34160000	1774000	1774000	7739000	19061000	11322000	0	11322000	0	3126000	9548000	9548000	11322000	0	0	0	0	0	0	152148000	117640000	34508000	13830000	2201000	2201000	0	23500000	0	0	23500000	0	NaN	3.4378	NaN	0.3764	16.4461	6.0184	7.3256	2.3435	0.0875	63.9647	-13830000	0	0	23008000	24918000	1910000	0	1910000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
70000	210000	1010000	2500000	6460000	1000000	20050000	0	7140000	330000	9100000	480000	160000	240000	50000	6600000	340000	270000	190000	34990000	600000	100000	560000	93400000	950000	17415000	17029000	0	14278285000	14278285000	12688518000	1589767000	207347000	688000	243177000	688000	260592000	887801000	441374000	1002010000	11686508000	0	1329175000	0	0	0	0	0	0	0	1062850000	30000000	0	210850000	852000000	NaN	1.1479	NaN	0	0.5907	0.0181	0	0	0	98.2433	0	5536000	5536000	0	18995179000	18995179000	17964976000	1030203000	2
32110000	20480000	-1520000	54340000	59620000	3380000	411870000	350000	43000000	9590000	207510000	174900000	7720000	1830000	-16740000	278250000	15690000	1840000	16710000	24520000	1990000	790000	14790000	1428240000	65220000	1289198000	1207577000	0	23958628000	23958628000	17209000000	6749628000	971263000	309256000	1520044000	309256000	2809242000	742486000	264224000	350000000	16859000000	2933676000	3940386000	0	0	0	0	0	0	0	6010100000	1713400000	0	4081100000	1929000000	NaN	6.7665	NaN	8.9998	2.3106	0.1206	0.0163	0.0266	0.0394	81.7202	0	1023000000	1023000000	0	38188419000	38188419000	32739000000	5449419000	2
0	560000	3670000	11940000	69990000	2650000	110020000	120000	12610000	200000	113190000	2910000	360000	710000	4710000	15580000	740000	520000	580000	520000	0	0	740000	368410000	16090000	124773000	124773000	0	358051000	358051000	192365000	165686000	5438000	729000	40853000	8487000	165626000	0	60000	0	192365000	0	60000	18573000	0	18573000	16277000	0	0	0	149412000	0	125000000	149412000	0	NaN	65.7041	NaN	0	1.766	15.3012	2.7231	0.3164	0	14.1892	-16277000	85829000	85829000	8378000	287264000	278886000	87042000	191844000	1
390000	800000	8180000	14350000	57040000	7660000	42080000	270000	84970000	2190000	22650000	3320000	50000	2160000	7850000	-6890000	1420000	2280000	32570000	10930000	0	40000	26250000	956650000	636090000	128270000	77963000	0	4876932000	4876932000	2704815000	2172117000	158298000	706000	754893000	44409000	883163000	953348000	316206000	0	2704815000	19400000	1288954000	0	0	0	0	0	0	0	5105908000	2074120000	0	3750067000	1355841000	NaN	1.3847	NaN	1.132	3.7042	0.0144	0	0.0251	0.0176	93.722	0	21033000	2000000	0	7094439000	7094439000	3232143000	3862296000	2
0	0	0	230000	9870000	0	10000	0	50000	0	19100000	0	10000	0	0	30000	0	0	390000	940000	0	0	0	30670000	40000	0	0	0	8111000	8111000	0	8111000	0	2569000	8111000	8111000	8111000	0	0	0	0	0	0	21513000	21513000	0	0	0	0	0	0	0	0	0	0	NaN	11.4307	NaN	0	0.8144	37.4776	7.0826	0	0	43.1947	0	0	0	5276000	6661000	1385000	0	1385000	0
0	2750000	430000	280000	27950000	850000	500000	0	20220000	0	8720000	800000	20000	0	5210000	5290000	0	19440000	11670000	10000	0	62430000	290000	190660000	23800000	8966000	8966000	778000	24710000	23932000	0	23932000	0	2561000	10623000	9350000	19589000	0	719000	0	0	3624000	4343000	2436000	2436000	0	0	0	0	0	360997000	0	15000000	360997000	0	NaN	18.1403	NaN	0	2.9181	20.0385	10.4004	0	0	48.5027	0	38236000	38236000	0	74820000	74820000	0	74820000	1
