Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10000	10000	0	30100000	820000	4130000	0	0	630000	410000	2450000	0	10000	0	300000	10000	190000	4410000	1340000	0	0	1630000	55450000	9000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35500000	35500000	0	0	0	0	0	40548000	0	20200000	40548000	0	0	NaN	0	0	0	14.3228	0	0	0	59.9964	0	3017000	0	78135000	124694000	46559000	0	46559000	2
0	1580000	6840000	4330000	9890000	1980000	13820000	420000	50000	350000	13020000	2630000	0	2470000	1610000	1010000	10000	1300000	3260000	5800000	260000	200000	4880000	77710000	2000000	478000	478000	8679000	21336000	12657000	0	12657000	0	2997000	11503000	5741000	11981000	0	0	0	0	676000	676000	14890000	14850000	40000	0	0	0	0	0	0	0	0	0	0.0741	NaN	5.7366	2.6206	22.8443	6.1587	1.8905	0	0	55.4235	0	1077000	1077000	0	35019000	35019000	0	35019000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10000	1590000	8270000	26000000	10330000	22390000	14620000	200000	0	44260000	0	0	70000	3210000	44740000	80000	30000	8440000	-230000	0	0	10000	191020000	7000000	9270000	2162000	1818000	25900000	24082000	0	24082000	0	3308000	14783000	10603000	24053000	0	0	0	0	29000	29000	71750000	67917000	3833000	0	0	0	0	121189000	0	40000000	121189000	0	0.243	NaN	11.9087	1.3166	17.194	15.1004	2.7631	0	0.3719	47.5568	-79689000	20899000	20899000	19730000	128653000	108923000	0	108923000	0
17690000	580000	1870000	37510000	112870000	12230000	84040000	36900000	70000	1040000	27150000	71440000	0	960000	2630000	174030000	1270000	10000	67150000	39610000	260000	0	28290000	758600000	41000000	221836000	218112000	85526000	447815000	362289000	0	362289000	4539000	49752000	110684000	105933000	332520000	0	5601000	0	0	24168000	29769000	3369000	3369000	0	0	0	0	0	340740000	0	168400000	340740000	0	0	NaN	0.4893	23.6822	23.9594	1.8668	3.9292	0.0352	3.5061	42.0802	0	250167000	250167000	0	892405000	892405000	0	892405000	0
40000	1110000	780000	0	107210000	3190000	24970000	520000	90000	20000	8000000	5630000	250000	160000	560000	12980000	240000	0	1850000	150000	0	110000	10000	176870000	9000000	94018000	8730000	224841000	702892000	478051000	23161000	454890000	12604000	0	22604000	0	116622000	205017000	121599000	0	23161000	11652000	338268000	95034000	24508000	70526000	5260000	0	0	0	146089000	80300000	0	146089000	0	5.0318	NaN	0.4674	7.365	5.5074	0.0293	0	0.9727	0.2715	69.0623	-21360000	16810000	14916000	116143000	334572000	218429000	60935000	157494000	2
0	0	0	0	0	0	80000	0	0	0	490000	0	0	0	0	1130000	20000	0	0	0	0	0	0	1720000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	96840000	2600000	0	64760000	19920000	39860000	0	12210000	15010000	7230000	560000	7220000	5910000	67400000	25040000	1040000	910000	88350000	46770000	30000	0	30100000	666760000	135000000	NaN	NaN	2098000	NaN	NaN	NaN	NaN	25053000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	2
0	2050000	70000	0	11470000	5000000	17880000	1260000	250000	340000	1000000	1900000	0	30000	30000	240000	30000	150000	0	80000	0	0	1170000	72950000	30000000	19261000	0	0	59017000	59017000	80000	58937000	0	0	4002000	0	23263000	0	1174000	0	80000	34500000	35674000	11683000	1103000	10580000	553036000	0	0	0	53971000	0	0	7500000	46471000	42.2266	NaN	0	2.8103	16.5663	1.42109E-14	0	0.9301	0	26.2414	-553036000	9904000	9904000	0	92984000	92984000	480000	92504000	2
0	0	0	250000	800000	0	100000	-10000	-590000	0	0	6600000	0	90000	0	240000	0	0	320000	0	30000	0	0	12830000	5000000	11346000	4149000	0	27330000	27330000	0	27330000	2283000	0	6840000	3016000	18186000	0	6284000	0	0	2860000	9144000	569000	569000	0	0	0	0	0	49875000	0	0	37875000	12000000	0.1485	NaN	0	0	16.09	1.8598	0.4879	0.0088	7.6723	67.8017	0	34994000	30380000	0	60499000	60499000	0	60499000	1
0	0	0	0	0	0	-4140000	0	0	0	0	70000	0	0	0	0	0	0	0	0	0	0	0	-4070000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	4050000	59910000	12460000	35150000	22800000	104090000	15210000	38920000	330000	44630000	9340000	0	60000	6070000	98030000	390000	940000	57050000	3010000	0	0	19960000	626400000	94000000	10172000	1718000	31602000	230054000	198452000	44000000	154452000	25354000	2909000	135029000	23459000	145201000	0	6395000	0	44000000	2856000	9251000	55508000	50437000	5071000	181391000	426568000	419820000	6748000	290726000	0	58500000	281446000	9280000	9.5701	NaN	1.4132	12.2281	34.2052	0.3438	0.0848	0	0.4608	35.0898	-181391000	65078000	63023000	48867000	497758000	448891000	90900000	357991000	1
0	2620000	4970000	3110000	30450000	2290000	39260000	5590000	6040000	250000	12840000	6270000	0	760000	20800000	65480000	10000	490000	21340000	2090000	190000	830000	2610000	221290000	-7000000	2382957000	542620000	69992000	14765287000	14695295000	7289910000	7405385000	1222123000	0	1516785000	451000	3899742000	1271492000	1547754000	2132330000	5157580000	686397000	3505643000	3002422000	821333000	2181089000	0	0	0	0	12939963000	858000000	0	3906702000	9033261000	5.6579	NaN	4.8925	8.2504	9.3264	0.2271	0	0.1954	2.1591	68.0232	0	885497000	3153000	0	29695123000	29695123000	19526072000	10169051000	2
0	10000	20000	130000	5680000	0	30000	0	0	-170000	50000	410000	0	0	0	60000	30000	0	190000	0	40000	0	0	5480000	-1000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
30000	0	0	0	110000	0	20000	0	0	0	0	30000	0	0	0	2960000	0	0	0	0	0	0	0	3150000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
740000	3940000	0	470000	4820000	4700000	1950000	10840000	0	0	0	50000	0	0	20000	11640000	210000	0	6340000	1020000	50000	0	330000	47120000	0	1249000	1249000	0	4305000	4305000	0	4305000	0	178000	795000	795000	2044000	0	0	0	0	2261000	2261000	0	0	0	0	0	0	0	159007000	0	0	159007000	0	0	NaN	0	0	30.1974	33.6506	11.2532	0	0	24.8988	0	10336000	10336000	0	15170000	15170000	0	15170000	1
590000	0	420000	320000	2670000	40000	7730000	900000	0	160000	700000	4740000	0	180000	0	18040000	0	510000	4230000	6570000	50000	0	15710000	70560000	7000000	14976000	6139000	0	72785000	72785000	0	72785000	20875000	477000	49218000	8925000	64194000	0	4326000	0	0	4265000	8591000	91000	91000	0	0	0	0	0	51690000	0	0	37259000	14431000	4.0021	NaN	0.6058	11.1628	43.8301	13.3607	1.6989	0.0654	3.7809	14.0641	0	1873000	1857000	0	27228000	27228000	0	27228000	2
0	170000	200000	570000	15340000	140000	10560000	7290000	20000	0	66580000	60000	0	20000	970000	30610000	60000	10000	920000	270000	0	0	590000	136380000	2000000	0	0	6179000	8009000	1830000	0	1830000	0	1408000	1830000	1722000	1830000	0	0	0	0	0	0	84958000	70806000	14152000	3743000	0	0	0	4936000	0	0	4936000	0	0.3321	NaN	5.0999	0.6082	18.4718	6.3264	7.1565	2.4117	0.0338	57.5307	-3743000	0	0	0	26931000	26931000	0	26931000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
50000	1510000	4760000	1510000	10370000	2470000	42960000	350000	4700000	-470000	43480000	2950000	0	0	11850000	52870000	0	1580000	8340000	1340000	170000	10000	5270000	193070000	-3000000	79972000	27461000	0	4677165000	4677165000	1716931000	2960234000	263108000	688000	718574000	2015000	798546000	0	2086158000	11000000	1705931000	75530000	2161688000	0	0	0	0	0	0	0	884561000	15000000	0	63120000	821441000	3.6229	NaN	0.8278	8.569	40.4875	0.1178	0	0.2515	0.4607	45.1004	-34311000	31021000	31021000	0	6643848000	6643848000	5669267000	974581000	2
22870000	5940000	7780000	38400000	34780000	8780000	461140000	20920000	37010000	14470000	97190000	57080000	50000	400000	6240000	861720000	40720000	1190000	2710000	9100000	1280000	0	17720000	1747490000	0	854275000	387020000	0	10259682000	10259682000	0	10259682000	343412000	20146000	414380000	26710000	1268655000	1716100000	4132038000	0	0	3142889000	8991027000	0	0	0	0	0	0	0	22437974000	1400000000	500000000	4886073000	17551901000	1.4497	NaN	0.2513	15.8564	15.6247	0.6668	0.1257	0.0193	0.1936	64.9889	0	2872133000	1387878000	0	21113827000	21113827000	128786000	20985041000	2
20000	3390000	2290000	16980000	47760000	2980000	56430000	0	-4440000	200000	176010000	3970000	100000	120000	1050000	7100000	500000	50000	11960000	450000	10000	0	30000	327960000	1000000	47954000	3469000	5807000	248069000	242262000	13430000	228832000	81918000	4806000	145794000	10232000	193748000	0	28544000	0	13430000	6540000	35084000	635303000	374495000	260808000	645000	182515000	144024000	38491000	351146000	0	253600000	351146000	0	18.7396	NaN	36.8951	0.3137	9.0381	4.2886	0.2411	0.9341	1.3012	10.6584	-645000	69292000	69292000	28600000	229009000	200409000	25228000	175181000	1
10000	1010000	760000	3270000	25300000	5270000	32220000	2000000	26560000	90000	16500000	3310000	0	30000	250000	36600000	150000	450000	8520000	2360000	80000	0	3520000	185260000	17000000	377334000	37602000	0	3364840000	3364840000	1346966000	2017874000	350127000	706000	613254000	12975000	990588000	192242000	569718000	0	1346966000	265326000	1027286000	9960000	14000	9946000	0	0	0	0	3064183000	334300000	0	606700000	2457483000	5.6773	NaN	0.3089	5.9171	31.5182	0.1677	0	0.106	0.1036	55.3414	0	452473000	49524000	0	7421421000	7421421000	3960400000	3461021000	2
90000	0	40000	0	6230000	0	950000	0	0	30000	19180000	30000	0	0	0	310000	50000	0	1370000	0	0	0	0	28280000	0	0	0	0	785000	785000	0	785000	0	358000	785000	785000	785000	0	0	0	0	0	0	26261000	26261000	0	175000	1958000	1958000	0	602000	0	0	602000	0	0	NaN	15.836	0	2.1652	49.6939	2.378	0	0	28.0503	-175000	0	0	0	10519000	10519000	0	10519000	0
0	3800000	360000	400000	16030000	4270000	12320000	500000	460000	0	5770000	40000	0	0	1570000	3640000	30000	6000000	12090000	100000	0	15110000	4040000	93530000	7000000	310000	310000	0	5126000	5126000	0	5126000	0	124000	4816000	3097000	5126000	0	0	0	0	0	0	21056000	19256000	1800000	0	0	0	0	11400000	0	11400000	11400000	0	0	NaN	0	0	6.1706	41.9591	3.8311	0	0	40.1173	0	2876000	2876000	0	24440000	24440000	0	24440000	1
0	210000	290000	2330000	5700000	2540000	2220000	1030000	12230000	0	5130000	3410000	0	0	-310000	-17490000	300000	0	16030000	660000	40000	20000	3140000	-6520000	-44000000	201343000	71190000	22967000	384539000	361572000	21155000	340417000	41397000	165000	126331000	12994000	327674000	7278000	1678000	0	21155000	3787000	12743000	54760000	53949000	811000	2120000	0	0	0	253638000	0	0	251044000	2594000	1.8967	NaN	0.3049	7.2628	38.4534	0.4838	0.0956	0	0.094	50.4163	-2120000	61622000	17679000	0	389167000	389167000	0	389167000	2
