Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
0	0	0	0	190000	0	0	0	0	0	0	0	0	0	0	0	0	0	-11510000	0	0	0	0	-11320000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
21090000	8650000	6960000	56240000	212000000	18810000	75130000	14180000	16560000	15450000	15030000	224010000	9610000	4550000	37310000	172520000	21540000	960000	90310000	67730000	10010000	1980000	55680000	1934600000	778290000	NaN	NaN	0	NaN	NaN	NaN	NaN	0	2514000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0
0	150000	2450000	4820000	76680000	7100000	12950000	120000	9270000	5260000	21880000	15080000	40000	4090000	8410000	25470000	0	230000	19550000	24760000	0	715480000	17300000	1092380000	121290000	514928000	263377000	0	1701659000	1701659000	0	1701659000	0	6196000	8553000	6915000	523481000	0	956681000	0	0	221497000	1178178000	2179463000	1089720000	1089743000	161307000	730780000	656292000	74488000	5284122000	0	0	2864059000	2420063000	NaN	11.2777	NaN	0.4516	0.5089	1.0519	2.0813	0.0111	1.1975	83.42	-163537000	536506000	4657000	0	2602143000	2602143000	0	2602143000	2
0	5010000	370000	1120000	44230000	7340000	23610000	30000	1610000	1410000	6590000	4030000	19200000	640000	18250000	9820000	7200000	920000	11000000	8000000	0	0	5710000	216400000	40310000	20598000	14079000	9476000	52270000	42794000	6146000	36648000	0	2557000	15484000	5671000	36082000	0	0	0	6146000	566000	566000	15774000	0	15774000	3845000	0	0	0	280901000	0	50000000	280901000	0	NaN	29.4183	NaN	3.3341	0	7.0431	2.2801	0	0	57.9244	-3845000	35332000	35332000	11856000	197008000	185152000	36383000	148769000	1
0	0	0	0	0	0	1030000	0	30000	0	3610000	0	0	0	0	220000	80000	0	0	0	0	0	0	5270000	300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
30000	140000	490000	2290000	6680000	300000	10870000	0	33390000	170000	13600000	0	120000	160000	4020000	9260000	90000	80000	1030000	30000	340000	80000	290000	85280000	1820000	32543000	7822000	5504366000	10466198000	4961832000	3143485000	1818347000	831525000	0	1318518000	0	1351061000	466156000	172000	1565477000	1578008000	958000	467286000	25702620000	2349708000	23352912000	0	0	0	0	1333710000	335800000	0	1333710000	0	NaN	30.7118	NaN	4.5509	3.7126	0.1221	0	0.4759	0.3941	60.0326	0	22824000	22664000	3469391000	6281828000	2812437000	1656484000	1155953000	2
0	3380000	130000	620000	28230000	3070000	18720000	60000	1420000	0	4000000	6560000	2000000	60000	170000	4680000	90000	250000	9220000	3340000	0	0	2320000	161460000	73140000	32737000	1728000	34545000	115986000	81441000	30310000	51131000	586000	747000	17880000	747000	50617000	0	0	0	30310000	514000	514000	0	0	0	0	0	0	0	116239000	0	104800000	116239000	0	NaN	7.5679	NaN	0.178	0.7895	0	3.736	0	0	87.7286	0	10647000	10647000	28158000	166047000	137889000	44090000	93799000	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0	0	0	50000	440000	0	10000	0	0	0	20000	70000	0	0	0	1270000	40000	0	0	0	0	0	0	1720000	-180000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
