Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0	0	27680000	10000	12040000	1120000	10040000	350000	0	220000	12850000	50000	NaN	130000	180000	2210000	NaN	NaN	690000	0	0	NaN	300000	71870000	4000000	1018000	742000	0	4292000	4292000	0	4292000	0	32000	334000	32000	1352000	0	1541000	0	0	1399000	2940000	0	0	0	NaN	NaN	NaN	NaN	102193000	0	37700000	102193000	0	1.8199	NaN	1.076	0	16.1281	41.6665	0	0	0	34.3633	NaN	18266000	17765000	6331000	45360000	39029000	0	39029000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	520000	1490000	13580000	550000	10280000	1590000	0	0	16750000	150000	NaN	0	0	20000	NaN	NaN	1010000	2330000	0	NaN	0	49270000	1000000	1467000	875000	0	5829000	5829000	0	5829000	0	55000	943000	158000	2410000	7000	0	0	0	3412000	3419000	13497000	620000	12877000	NaN	NaN	NaN	NaN	452366000	0	10000000	55728000	396638000	0.2281	NaN	23.5539	0	5.7827	37.7773	0	0.1207	0	19.4495	NaN	34886000	16062000	9459000	72790000	63331000	0	63331000	0
13270000	100000	8840000	57120000	33210000	11200000	114620000	28880000	0	2050000	20450000	99020000	NaN	30000	1170000	215140000	NaN	NaN	53160000	23430000	190000	NaN	27570000	883450000	174000000	26700000	22840000	134080000	168048000	33968000	0	33968000	0	0	1112000	471000	27812000	0	0	0	0	6156000	6156000	200000	200000	0	NaN	NaN	NaN	NaN	1029016000	0	331278000	997222000	31794000	0.1166	NaN	1.195	22.3405	8.3945	9.3396	0.2145	0.1823	19.323	38.0193	NaN	305461000	305370000	226560000	825196000	598636000	0	598636000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	2
0	0	0	0	0	0	10000	0	0	10000	350000	10000	NaN	0	0	30000	NaN	NaN	20000	0	0	NaN	0	430000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0	0	0	1090000	540000	0	0	0	0	0	0	9930000	NaN	0	0	0	NaN	NaN	0	0	0	NaN	0	11560000	0	132000	53000	0	560000	560000	0	560000	0	0	368000	343000	500000	0	0	0	0	60000	60000	0	0	0	NaN	NaN	NaN	NaN	11719000	0	0	7008000	4711000	0.7986	NaN	0	0	23.4671	30.5399	0	0	15.3083	29.3366	NaN	3276000	724000	0	13679000	13679000	0	13679000	1
0	0	0	0	0	0	0	0	0	0	0	60000	NaN	0	0	0	NaN	NaN	0	0	0	NaN	0	60000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	400000	1530000	890000	1160000	3320000	21540000	3110000	0	0	2080000	2650000	NaN	0	80000	19160000	NaN	NaN	3150000	290000	0	NaN	820000	100180000	40000000	35568000	14773000	0	145276000	145276000	19000000	126276000	2604000	306000	7171000	457000	42739000	892000	49282000	0	19000000	33363000	83537000	21698000	14904000	6794000	NaN	NaN	NaN	NaN	369926000	50000000	16000000	175755000	194171000	6.7983	NaN	0.7665	1.699	18.0908	1.0314	0	0.2677	2.018	65.0672	NaN	90612000	31244000	96421000	553220000	456799000	16000000	440799000	1
10000	1400000	1140000	1510000	0	610000	47760000	-250000	0	0	9150000	1220000	NaN	0	1170000	20500000	NaN	NaN	6970000	60000	0	NaN	0	58250000	-33000000	354406000	95757000	0	6847977000	6847977000	2969900000	3878077000	98008000	0	163887000	1602000	518293000	31896000	2429671000	0	2969900000	898217000	3359784000	445609000	2689000	442920000	NaN	NaN	NaN	NaN	10657144000	820000000	0	2396491000	8260653000	8.1098	NaN	2.548	8.4664	7.1801	1.5095	0	1.2538	2.5308	67.834	NaN	809563000	46874000	0	11418478000	11418478000	3191600000	8226878000	2
30000	0	0	440000	130000	0	30000	0	0	10000	0	1280000	NaN	0	0	50000	NaN	NaN	110000	10000	10000	NaN	0	2100000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	0	0	0	0	0	0	0	0	0	30000	NaN	0	0	-10000	NaN	NaN	0	0	0	NaN	0	20000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
270000	140000	0	0	0	690000	110000	100000	0	0	0	150000	NaN	0	0	170000	NaN	NaN	0	40000	30000	NaN	0	1700000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
110000	10000	0	2660000	5880000	0	14920000	3930000	0	100000	200000	19490000	NaN	0	0	660000	NaN	NaN	3380000	12800000	20000	NaN	13200000	89360000	12000000	319000	0	0	5972000	5972000	0	5972000	5384000	62000	5653000	101000	5972000	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	69325000	14400000	0	69325000	0	0	NaN	0	0	47.8835	5.1834	0	0	21.214	25.7191	NaN	8949000	2656000	0	27249000	27249000	0	27249000	2
0	100000	290000	30000	11020000	60000	3220000	0	0	0	69450000	0	NaN	0	70000	310000	NaN	NaN	580000	0	0	NaN	0	86130000	1000000	38000	38000	5700000	6706000	1006000	0	1006000	0	96000	96000	96000	134000	0	0	0	0	872000	872000	43548000	16872000	26676000	NaN	NaN	NaN	NaN	38361000	0	5467000	38361000	0	1.1737	NaN	16.912	0	7.5255	28.7346	0	7.5003	0.7343	35.7777	NaN	11463000	5538000	14659000	39816000	25157000	0	25157000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10000	200000	1100000	-250000	0	470000	-5800000	110000	0	20000	-4800000	4380000	NaN	0	-80000	2500000	NaN	NaN	5870000	30000	0	NaN	0	-13240000	-17000000	191262000	68706000	51500000	1513080000	1461580000	570500000	891080000	9228000	229000	15061000	287000	206323000	3456000	464123000	0	570500000	217178000	684757000	0	0	0	NaN	NaN	NaN	NaN	835368000	74000000	0	74000000	761368000	5.8836	NaN	6.251	1.779	6.9579	1.2687	0	0.3784	0.9862	74.5608	NaN	15419000	2645000	0	3551166000	3551166000	2693900000	857266000	2
80000	80000	10380000	0	0	0	6520000	20000	0	110000	0	90000	NaN	0	160000	4280000	NaN	NaN	0	520000	0	NaN	0	22240000	0	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	2
0	90000	3590000	17780000	13620000	1660000	25290000	0	0	20000	94650000	11890000	NaN	30000	-40000	70000	NaN	NaN	4090000	2280000	0	NaN	0	185020000	10000000	19265000	11600000	16700000	130676000	113976000	32000000	81976000	4119000	465000	9618000	1659000	28883000	0	18050000	0	32000000	35043000	53093000	6885000	2182000	4703000	NaN	NaN	NaN	NaN	174912000	16500000	31000000	159484000	15428000	7.827	NaN	37.0428	0	10.5935	15.3699	0	0.041	2.0451	19.3418	NaN	177991000	120322000	11662000	625862000	614200000	50000000	564200000	1
0	240000	2330000	5270000	0	520000	19620000	-90000	0	40000	1150000	1450000	NaN	0	230000	4260000	NaN	NaN	10770000	20000	0	NaN	0	31810000	-14000000	56513000	29720000	0	263097000	263097000	13000000	250097000	65444000	235000	79588000	782000	136101000	3341000	51568000	0	13000000	59087000	113996000	178000	0	178000	NaN	NaN	NaN	NaN	1561323000	351000000	0	597299000	964024000	3.8258	NaN	1.8747	0.1321	31.2538	0.758	0	0.0215	0.3794	60.4378	NaN	113341000	9192000	0	1073730000	1073730000	55000000	1018730000	2
0	0	580000	20000	3040000	0	600000	0	0	0	11770000	0	NaN	0	30000	40000	NaN	NaN	400000	0	0	NaN	0	16480000	0	2000	0	0	2000	2000	0	2000	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	23368000	0	5200000	21918000	1450000	0	NaN	2.8831	0	10.1547	48.4957	0	0	0	38.4293	NaN	6486000	6471000	0	12998000	12998000	0	12998000	0
0	0	560000	20000	5250000	810000	4920000	0	0	0	3350000	1490000	NaN	0	610000	1820000	NaN	NaN	11640000	290000	0	NaN	7470000	44230000	6000000	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	1
