Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	580000	10000	0	20760000	3910000	15870000	20000	60000	450000	5130000	860000	140000	10000	10000	-11010000	4070000	80000	0	3360000	0	0	960000	81210000	35940000	58184000	35217000	14733000	315194000	300461000	72174000	228287000	0	9915000	42448000	12616000	100632000	0	101181000	0	72174000	26474000	127655000	0	0	0	0	0	0	0	822986000	171600000	70000000	478930000	344056000	NaN	28.9189	NaN	13.7705	0	3.5432	3.8084	0.5895	0	49.3695	0	205933000	205933000	0	2779541000	2779541000	1913999000	865542000	2
450000	440000	56880000	4690000	131200000	12050000	29460000	3470000	1240000	470000	15190000	20140000	60000	1590000	6080000	39060000	40000	1150000	19070000	19450000	0	0	8100000	413810000	43530000	0	0	0	1790000	1790000	0	1790000	0	6000	1790000	1790000	1790000	0	0	0	0	0	0	18781000	18781000	0	1543000	0	0	0	5099000	0	0	5099000	0	NaN	9.2747	NaN	2.9791	3.8764	19.3837	27.253	0	0	37.2331	-1543000	0	0	20142000	55782000	35640000	0	35640000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
380000	90000	28970000	6370000	122750000	13250000	34670000	39110000	1090000	690000	48790000	0	0	120000	2110000	29130000	150000	1960000	31260000	50000	0	0	1880000	461750000	98930000	8076000	8076000	0	29557000	29557000	0	29557000	0	339000	21481000	20279000	29557000	0	0	0	0	0	0	40523000	40523000	0	0	0	0	0	283703000	0	105000000	283703000	0	NaN	9.7447	NaN	0	0.1989	37.2368	32.8783	0	0	19.9413	0	27276000	27276000	16205000	209144000	192939000	0	192939000	0
50270000	530000	-10000	86110000	188650000	21030000	65050000	84100000	5530000	1630000	-3030000	228320000	80000	2240000	5390000	24190000	54670000	870000	78570000	16920000	110000	0	36260000	1072190000	124710000	225255000	223217000	45620000	779671000	734051000	0	734051000	0	242882000	497593000	478374000	722848000	0	4983000	0	0	6220000	11203000	21856000	9124000	12732000	0	1698000	1698000	0	2006958000	0	923000000	2006958000	0	NaN	0.4707	NaN	9.7967	15.7201	1.9551	18.1303	0.0102	1.2473	52.6696	0	112913000	112913000	0	962654000	962654000	0	962654000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75978000	74651000	0	3380532000	3380532000	3112553000	267979000	90340000	0	185016000	8164000	260994000	0	6843000	0	3112553000	142000	6985000	0	0	0	0	0	0	0	274477000	118700000	0	274477000	0	NaN	56.131	NaN	14.4163	0	0.2564	0	0	0	29.1963	0	23365000	23365000	0	1499045000	1499045000	1299302000	199743000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10000	31380000	-190000	380000	105090000	19290000	29950000	1320000	20210000	2310000	3500000	9680000	440000	60000	4920000	2240000	25130000	40000	14800000	18230000	0	3620000	28020000	348760000	28330000	12969000	11121000	0	1128105000	1128105000	983595000	144510000	24636000	18004000	94125000	22556000	107094000	24679000	12737000	0	983595000	0	37416000	0	0	0	0	0	0	0	655625000	150000000	81000000	635722000	19903000	NaN	51.0036	NaN	1.2655	10.7321	2.7305	2.543	0.95	0.0135	30.7618	0	78466000	78466000	237389000	771016000	533627000	69422000	464205000	2
0	5910000	120000	0	15230000	830000	17960000	2110000	260000	370000	4130000	370000	110000	30000	130000	1390000	90000	0	0	2210000	0	0	17500000	95950000	27200000	106638000	13956000	0	905091000	905091000	742311000	162780000	1083000	0	3226000	0	109864000	0	32012000	19397000	722914000	20904000	52916000	0	0	0	0	0	0	0	3581855000	222506000	0	1785719000	1796136000	NaN	15.7951	NaN	0.1767	0	13.562	0	0	0	70.4662	0	1696176000	159038000	668250000	5675230000	5006980000	1379136000	3627844000	2
710000	0	0	430000	7380000	0	110000	0	200000	10000	0	80000	0	0	0	7460000	70000	0	0	0	20000	0	0	19250000	2780000	22785000	13493000	0	52973000	52973000	3681000	49292000	4393000	0	18152000	3772000	40937000	0	8355000	0	3681000	0	8355000	1076000	1076000	0	0	0	0	0	71000000	15000000	0	71000000	0	NaN	1.2745	NaN	0	0	1.1439	0.0348	0	0.0537	97.4931	0	10037000	10037000	0	30999000	30999000	0	30999000	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
30000	300000	20870000	19020000	64690000	21590000	42490000	40500000	69010000	1220000	12240000	80000	10000	830000	4820000	54200000	1660000	1190000	47540000	5850000	10000	0	27730000	522000000	86120000	37809000	18887000	0	567491000	567491000	321663000	245828000	8000	2170000	138155000	25596000	175964000	0	66469000	0	321663000	3395000	69864000	25000	25000	0	0	0	0	0	880561000	0	0	825110000	55451000	NaN	2.6937	NaN	0	3.9118	2.8589	5.708	0	0	84.8276	0	83584000	83584000	0	551758000	551758000	29851000	521907000	1
110000	1960000	3960000	7110000	21300000	4520000	247450000	0	26390000	1380000	46580000	40730000	450000	820000	9200000	-62650000	370000	2090000	410000	245430000	200000	8100000	2020000	632310000	24380000	692095000	497737000	0	31971564000	31971564000	22398105000	9573459000	960449000	0	1929069000	38744000	2621164000	5642248000	1236037000	2656379000	19741726000	74010000	6952295000	3668000	0	3668000	0	0	0	0	15703435000	5440204000	0	9325460000	6377975000	NaN	6.0965	NaN	5.0212	2.7807	1E-04	0	0.0005	0.0734	86.0276	0	4307049000	4271264000	0	84723170000	84723170000	65422005000	19301165000	2
240000	0	0	640000	12350000	0	100000	0	40000	0	30000	80000	0	0	0	1200000	0	0	0	0	10000	0	0	14800000	110000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
7550000	3310000	0	250000	1790000	2310000	380000	13080000	0	260000	180000	0	0	0	0	43230000	350000	0	2660000	1880000	40000	0	0	77890000	620000	40231000	5627000	0	46643000	46643000	0	46643000	0	1678000	6412000	6412000	46643000	0	0	0	0	0	0	0	0	0	0	0	0	0	1045227000	0	12008000	1045227000	0	NaN	10.1265	NaN	3.2627	4.1901	49.4408	10.6469	0	0	22.333	0	127790000	26893000	0	177848000	177848000	0	177848000	1
680000	0	200000	1490000	39280000	0	2440000	540000	0	180000	6460000	1060000	0	20000	0	10710000	10000	0	0	630000	0	10000	4680000	145360000	76970000	14363000	14363000	0	55527000	55527000	0	55527000	0	477000	40664000	30105000	55027000	0	0	0	0	500000	500000	0	0	0	0	0	0	0	340817000	136400000	0	340817000	0	NaN	0.272	NaN	3.6479	3.4126	83.2605	0.47	0	0.8305	8.1065	0	790000	790000	0	16667000	16667000	0	16667000	2
30000	5220000	2590000	1400000	84780000	20870000	3140000	0	3280000	2940000	24530000	3020000	10000	3330000	2550000	8090000	270000	410000	1990000	0	0	0	8680000	197590000	20460000	1044000	802000	0	1044000	1044000	0	1044000	0	0	0	0	1044000	0	0	0	0	0	0	129729000	95527000	34202000	22085000	0	0	0	33562000	0	7500000	33562000	0	NaN	3.9244	NaN	0	0	21.8932	0	5.9071	0	68.2753	-22085000	970000	970000	13230000	19273000	6043000	0	6043000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6060000	430000	1040000	2680000	16150000	1890000	71840000	0	11260000	820000	10130000	660000	410000	420000	1820000	15910000	2430000	520000	280000	13070000	700000	40000	1620000	173430000	13250000	23080000	23080000	0	11004606000	11004606000	10669098000	335508000	57954000	688000	95703000	688000	118783000	0	216725000	828257000	9840841000	0	216725000	0	0	0	0	0	0	0	3862429000	3000000	0	61429000	3801000000	NaN	0.721	NaN	0	0.3333	0.0116	0	0	0	98.9341	0	59940000	59940000	0	19676984000	19676984000	15666595000	4010389000	2
32270000	17180000	-3380000	9020000	42590000	8080000	321500000	750000	1440000	5610000	316690000	86720000	580000	160000	-26710000	-192660000	3090000	900000	3950000	22550000	1500000	120000	6940000	745350000	86460000	1848262000	1777279000	0	28539414000	28539414000	19708140000	8831274000	1085911000	348537000	1794766000	348537000	3643028000	431241000	372002000	277228000	19430912000	4385003000	5188246000	0	0	0	0	0	0	0	11757759000	1774000000	0	5412140000	6345619000	NaN	6.8664	NaN	7.3463	1.7113	0.0856	0.0139	0	0.0222	83.9543	0	1725000000	1725000000	0	42423123000	42423123000	32297672000	10125451000	2
320000	340000	4250000	7200000	74220000	2220000	90530000	210000	9040000	420000	82080000	1030000	160000	370000	4300000	42030000	2570000	240000	170000	400000	0	0	620000	340680000	17960000	95905000	95905000	0	155286000	155286000	38113000	117173000	5443000	1648000	21254000	6104000	117159000	0	14000	0	38113000	0	14000	134446000	88739000	45707000	8907000	0	0	0	491614000	0	189900000	491614000	0	NaN	54.7889	NaN	0.2987	0.2768	18.6558	6.8916	0.3484	0	18.7398	-8907000	130710000	130710000	0	277502000	277502000	0	277502000	1
90000	850000	4600000	22630000	53660000	14760000	45270000	320000	56150000	2060000	160260000	2640000	80000	1470000	3640000	-26160000	6970000	1830000	26310000	14190000	0	20000	25080000	840700000	423980000	82856000	34255000	0	6553216000	6553216000	4247525000	2305691000	341838000	706000	1028975000	39883000	1111831000	982924000	195606000	0	4247525000	15330000	1193860000	0	0	0	0	0	0	0	2916611000	545000000	0	1541382000	1375229000	NaN	0.99	NaN	2.3049	1.7232	0.0114	0	0.0122	0.0118	94.9465	0	1014000	1014000	0	12839824000	12839824000	9340459000	3499365000	2
0	0	0	240000	10670000	0	0	0	0	0	20900000	120000	0	0	0	700000	0	0	0	0	0	0	0	33030000	400000	0	0	0	3122000	3122000	0	3122000	0	1714000	3122000	3122000	3122000	0	0	0	0	0	0	17151000	17151000	0	1423000	18652000	18652000	0	215000000	0	0	215000000	0	NaN	6.2217	NaN	0	0.4383	19.3467	4.0946	0	0	69.8987	-1423000	215000000	215000000	2377000	217377000	215000000	0	215000000	0
200000	4360000	390000	150000	36930000	710000	-880000	0	21230000	30000	2970000	900000	0	0	120000	17400000	0	16870000	4140000	0	0	142130000	100000	284870000	37120000	7427000	7157000	2257000	27860000	25603000	0	25603000	0	3749000	14698000	13735000	22125000	0	125000	0	0	3353000	3478000	2436000	2436000	0	0	0	0	0	386674000	0	14500000	121295000	265379000	NaN	25.6879	NaN	1.036	1.9579	25.0603	7.9221	0	0	38.3358	0	57239000	54542000	0	192113000	192113000	0	192113000	1
