Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	340000	0	1050000	24560000	2530000	13580000	0	50000	70000	1290000	290000	250000	50000	210000	79820000	30000	140000	3860000	5400000	0	0	310000	183100000	49270000	28537000	19034000	78868000	195192000	116324000	50113000	66211000	0	0	13463000	433000	42000000	0	16239000	0	50113000	7972000	24211000	0	0	0	0	0	0	0	112173000	0	65920000	112173000	0	NaN	3.934	NaN	33.4825	0	2.802	0.8363	6.1774	0	52.7678	0	85343000	85343000	36005000	268141000	232136000	53505000	178631000	2
0	1240000	15880000	5070000	47800000	3280000	4780000	0	330000	20000	4390000	3510000	0	1150000	2130000	90000	0	240000	12670000	12150000	30000	0	5220000	169000000	49020000	304000	304000	0	21413000	21413000	0	21413000	0	13682000	17356000	16683000	17660000	0	0	0	0	3753000	3753000	113925000	113925000	0	0	0	0	0	0	0	0	0	0	NaN	9.8148	NaN	2.4596	19.6565	5.1623	2.5223	0	0	60.3845	0	0	0	13463000	73386000	59923000	0	59923000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	30000	10560000	5590000	51000000	6980000	31260000	21390000	1670000	300000	36760000	21130000	30000	0	20000	6270000	70000	1470000	19770000	210000	0	10000	220000	247210000	32470000	1114000	1114000	9919000	25106000	15187000	0	15187000	0	4093000	14073000	12175000	15187000	0	0	0	0	0	0	13346000	13346000	0	17924620	0	0	0	13195000	0	0	13195000	0	NaN	5.8305	NaN	0	17.4804	17.7763	3.6722	0	0	55.2406	-215684620	3832000	3832000	9414000	71235000	61821000	0	61821000	0
11950000	1840000	1260000	38420000	52330000	10870000	32370000	45270000	5250000	710000	7160000	260470000	500000	1290000	100000	115270000	10070000	240000	57450000	12150000	740000	0	35060000	757380000	56610000	151063000	150465000	73492000	488003000	414511000	0	414511000	6302000	123984000	236556000	230254000	387619000	0	2947000	0	0	23945000	26892000	4401000	4401000	0	103490000	0	0	0	1472760000	0	554360000	1459107000	13653000	NaN	0.8383	NaN	17.2689	23.48	2.129	4.9682	0.0233	2.3344	48.9579	-103490000	116403000	116403000	70043000	949854000	879811000	0	879811000	0
0	11490000	200000	2060000	179950000	9980000	89590000	4430000	680000	0	19800000	3870000	5790000	20000	1400000	25180000	230000	10000	5960000	770000	0	10000	220000	406260000	44620000	98638000	19885000	107142000	634065000	526923000	212349000	314574000	50186000	0	144483000	0	243121000	66662000	1258000	0	212349000	3533000	71453000	0	0	0	4510000	0	0	0	384542000	268350000	0	384542000	0	NaN	30.1602	NaN	3.7502	1.1058	0.1747	0	0.0439	0	64.7652	-4510000	25586000	25586000	145475000	1041722000	896247000	554496000	341751000	2
0	0	20000	0	0	0	50000	0	0	0	700000	0	0	0	0	290000	10000	0	20000	0	0	0	0	1150000	60000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	15200000	660000	7310000	135830000	14040000	21810000	1910000	30670000	6990000	2070000	12620000	5310000	1050000	4910000	53970000	50000	650000	25160000	21620000	0	1120000	35400000	467090000	68740000	13382000	11472000	50746000	121655000	70909000	23166000	47743000	24097000	0	34361000	1806000	47743000	0	0	0	23166000	0	0	0	0	0	0	0	0	0	56544000	0	22740000	56544000	0	NaN	34.7171	NaN	1.1155	23.61	2.4959	0.0704	2.2317	0.0276	35.7318	0	23665000	23665000	33571000	466755000	433184000	317219000	115965000	2
0	600000	0	80000	990000	1870000	8490000	390000	30000	50000	3790000	70000	30000	130000	300000	210000	120000	50000	1820000	140000	0	0	2270000	21200000	-230000	10174000	3642000	32686000	332031000	299345000	161200000	138145000	14940000	0	34727000	0	44901000	0	19847000	0	161200000	73397000	93244000	19109000	18635000	474000	0	0	0	0	31620000	0	0	515000	31105000	NaN	32.1097	NaN	2.1711	11.5281	1.8969	0	0	0	52.2942	0	13545000	13030000	0	259166000	259166000	212100000	47066000	2
0	30000	0	800000	5060000	0	70000	-10000	-20000	20000	0	670000	0	390000	0	730000	80000	0	400000	70000	0	0	0	9290000	1000000	9748000	6196000	0	88065000	88065000	2000000	86065000	4907000	0	12169000	2583000	21917000	2977000	49493000	0	2000000	11678000	64148000	0	0	0	0	0	0	0	244837000	0	0	47813000	197024000	NaN	1.9141	NaN	0	0.1709	1.1089	0.0295	0.0025	0.6952	96.0789	0	29778000	3767000	0	267702000	267702000	5000000	262702000	1
0	0	0	20000	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
30000	260000	14240000	12070000	73140000	14310000	43820000	28680000	51610000	820000	11600000	13100000	0	140000	2910000	32320000	540000	1100000	50320000	3790000	20000	0	23450000	626590000	248320000	18753000	10721000	18950000	299603000	280653000	95035000	185618000	0	6214000	165435000	23690000	184188000	0	740000	0	95035000	690000	1430000	0	0	0	43127100	0	0	0	759038000	0	94000000	759038000	0	NaN	0.9781	NaN	0	27.4507	0.2704	0.6689	0	0	70.6319	-43127100	20209000	20209000	89971000	931830000	841859000	224176000	617683000	1
500000	1560000	3810000	8130000	21450000	4160000	49200000	-30000	7080000	1460000	30950000	13500000	70000	1040000	5410000	92210000	50000	1220000	13530000	3880000	200000	370000	2080000	205750000	-56080000	1989561000	402838000	12447327000	41960977000	29513650000	15632006000	13881644000	1633251000	0	3599605000	908000	5589166000	3815234000	3939384000	1560729000	14071277000	537860000	8292478000	22566000	0	22566000	0	25000	0	25000	18799964000	1150090000	0	2633115000	16166849000	NaN	11.6809	NaN	6.7162	5.5619	0.118	0	0.173	0.4977	75.2523	0	983834000	721532000	17674417000	45418381000	27743964000	15301169000	12442795000	2
10000	0	0	340000	19070000	0	30000	0	20000	0	200000	210000	0	0	0	850000	10000	0	20000	0	20000	0	0	21510000	730000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	0	0	0	0	50000	0	0	0	80000	20000	0	0	0	280000	30000	0	0	0	0	0	0	460000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
570000	3440000	0	720000	4570000	5740000	1450000	14920000	0	20000	60000	-20000	0	0	0	16210000	140000	0	5670000	1290000	260000	0	540000	56800000	1220000	3488000	3488000	0	4820000	4820000	0	4820000	0	274000	1332000	1332000	4820000	0	0	0	0	0	0	0	0	0	0	0	0	0	98573000	0	31000000	98573000	0	NaN	10.5599	NaN	0	8.7846	58.4355	4.485	0	0	17.735	0	79615000	12123000	0	92328000	92328000	0	92328000	1
50000	0	250000	1090000	-1690000	0	4110000	1400000	10000	700000	1220000	1140000	0	60000	0	1270000	0	0	640000	1480000	50000	0	610000	25670000	13280000	10339000	10339000	0	38046000	38046000	0	38046000	3044000	477000	25446000	6938000	35785000	0	1603000	0	0	658000	2261000	0	0	0	0	0	0	0	29692000	0	0	29692000	0	NaN	6.9376	NaN	17.9381	25.9563	20.626	1.1658	0.207	5.5096	21.6596	0	7648000	7648000	0	13469000	13469000	0	13469000	2
0	130000	40000	540000	4780000	170000	4330000	10000	220000	0	23910000	0	0	0	10000	1730000	0	0	590000	220000	0	0	140000	37140000	320000	124000	0	0	124000	124000	0	124000	0	0	0	0	124000	0	0	0	0	0	0	176593000	146493000	30100000	0	0	0	0	0	0	0	0	0	NaN	7.0515	NaN	0.6144	17.166	6.2886	7.457	2.5815	0.1007	58.7403	0	0	0	0	0	0	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10000	180000	3510000	2790000	10490000	1210000	30990000	30000	1970000	130000	12880000	420000	10000	100000	-730000	7070000	60000	660000	1290000	640000	460000	60000	770000	71980000	-3020000	45040000	11088000	0	6554827000	6554827000	5448760000	1106067000	172654000	688000	199219000	2823000	244259000	0	860626000	434219000	5014541000	1182000	861808000	0	0	0	0	0	0	0	2373611000	25260000	0	126913000	2246698000	NaN	6.1346	NaN	1.6132	2.6911	0.0368	0	0.0044	0.0651	89.4548	0	14975000	8483000	0	6823201000	6823201000	4586090000	2237111000	2
31830000	3750000	-2310000	28440000	55380000	12480000	152180000	-18520000	4020000	2910000	74290000	47390000	600000	280000	-19570000	759720000	16400000	450000	16760000	11940000	1060000	0	6140000	1211250000	25630000	1224484000	1075940000	0	30268342000	30268342000	19590000000	10678342000	2312411000	147402000	4513554000	150491000	5738038000	506811000	962055000	110000000	19480000000	3471438000	4940304000	0	0	0	0	0	0	0	4063880000	1016270000	0	2032749000	2031131000	NaN	7.6066	NaN	17.1859	4.3076	0.3788	0.0542	0.1174	0.1158	70.2337	0	273476000	254899000	0	25344162000	25344162000	20616353000	4727809000	2
0	7170000	26660000	20430000	61470000	2690000	349170000	0	-5540000	170000	290590000	13740000	110000	260000	30000	10790000	420000	440000	10850000	1860000	10000	0	5260000	813450000	16870000	90343000	81234000	11326000	250976000	239650000	59814000	179836000	35922000	7214000	76597000	15914000	166940000	0	10747000	0	59814000	2149000	12896000	58574000	3246000	55328000	299656590	39482000	39457000	25000	92038000	0	3310000	92038000	0	NaN	65.6449	NaN	1.0247	2.1816	4.5944	0.2429	0.7881	1.5926	23.9308	-319391590	39972000	39972000	22255000	180453000	158198000	12000000	146198000	1
700000	540000	1610000	5720000	31400000	13730000	19300000	120000	14380000	530000	14790000	2810000	10000	1230000	-2980000	-7220000	270000	510000	12280000	9320000	190000	0	8640000	798730000	670850000	175964000	84236000	0	6197969000	6197969000	2254254000	3943715000	211411000	706000	1118464000	15315000	1294428000	2069552000	490801000	281930000	1972324000	88934000	2649287000	219000	14000	205000	0	0	0	0	5029293000	1115000000	0	3208610000	1820683000	NaN	6.2121	NaN	2.2886	11.4101	0.0255	0	0.0504	0.8256	79.1877	0	23591000	14591000	0	6935234000	6935234000	1280777000	5654457000	2
0	0	150000	10000	2580000	70000	40000	0	0	0	10830000	0	0	0	0	0	60000	0	0	0	0	0	0	13760000	20000	0	0	378000	2137000	1759000	0	1759000	0	1261000	1759000	1759000	1759000	0	0	0	0	0	0	52661000	52661000	0	0	0	0	0	0	0	0	0	0	NaN	13.3335	NaN	0	2.7768	41.5284	1.9799	0	0	40.3814	0	996000	996000	0	9627000	9627000	0	9627000	0
0	2900000	650000	270000	22150000	2600000	2160000	0	2020000	0	3850000	0	0	0	220000	11770000	0	9640000	8110000	80000	0	40230000	80000	112380000	5650000	4611000	3757000	0	14175000	14175000	0	14175000	0	692000	6886000	5511000	11497000	0	38000	0	0	2640000	2678000	7730000	7730000	0	0	5299000	5299000	0	26996000	0	15500000	26996000	0	NaN	13.2251	NaN	0	4.9042	22.9007	2.781	0	0	56.189	0	218000	218000	3441000	39006000	35565000	0	35565000	1
0	310000	440000	2950000	1750000	430000	8620000	0	10050000	400000	5790000	19320000	10000	0	-440000	-4240000	380000	0	6860000	0	60000	0	1410000	33080000	-21020000	73071000	45556000	0	532431000	532431000	20748000	511683000	18157000	165000	159233000	19785000	232304000	245558000	32139000	0	20748000	1682000	279379000	23754000	23754000	0	158000	0	0	0	912083000	0	0	316583000	595500000	NaN	1.8005	NaN	2.9873	21.0227	1E-04	0.0514	0	0	74.138	-158000	21391000	4391000	0	952753000	952753000	0	952753000	2
