Outlying Skewed Clumpy Sparse Striated Convex Skinny Stringy Monotonic 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.612070639840987 0.9618995905354455 0.04164156730726676 0.2293457954975252 0.75 0.0 1.0 1.0 0.10337558931410896 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
