Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	96779	73.7381	97.01094	97.38149	96.6597	45414	19360	26054	12	6	NaN	NaN	1288691	49.52413	11.60982883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102753	51803	50.41507	38.04305	41.33365	34.87524	33.28102	NaN	NaN	49.45168	NaN	4.74444	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	8.6	4.4	100	100	100	NaN	NaN	NaN	NaN	93	86	9.199999809	NaN	NaN	2.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	100	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	6.6	NaN	6.300000191	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	34232	81.72178	NaN	NaN	NaN	NaN	NaN	NaN	10	8	746272	46.8478	427286	48.52066	9.7814	318986	44.60697	101.58364	97.44848	105.53061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76295	41451	54.3299	34.65205	32.28769	36.92643	NaN	19.63945	25.72044	41.34815	NaN	5.15147	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	8.9	4.3	100	100	100	NaN	NaN	NaN	NaN	90	60	9.899999619	NaN	NaN	2.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	21	NaN	5.9	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.83479	88.55241	89.10322	53110	26537	26573	10	7	867386	48.58863	816869	49.63929	NaN	50517	31.59926	87.53075	87.84768	87.23332	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.62884	18.91182	28.16961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	93.5	30.9	49	88	70	NaN	NaN	NaN	NaN	NaN	NaN	10.02089977	NaN	NaN	3.916399956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34	110	NaN	8.4	NaN	2
21.09721	22.32107	21.76269	NaN	NaN	NaN	9465	46.23349	NaN	NaN	NaN	NaN	NaN	NaN	13	7	44207	36.82675	36773	37.22024	21.81984	7434	34.88028	5.46704	4.01855	6.9214	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2026	429	21.17473	0.70846	0.37557	1.0448	8.25688	NaN	129.85029	1543.93016	NaN	3.49366	NaN	NaN	NaN	NaN	NaN	4.5	NaN	NaN	182.8	49.5	68	97	70	8500	NaN	NaN	NaN	83	74	0.663100004	NaN	NaN	0.058699999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44	44	42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56	152	NaN	NaN	NaN	0
14.27667	17.36186	15.84507	NaN	NaN	NaN	NaN	NaN	95.37346	96.31943	94.47193	33591	13040	20551	12	6	769438	49.07062	434958	53.38102	7.23346	334480	43.46538	99.20654	99.66029	98.77324	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106372	55873	52.52604	38.64208	38.10132	39.16066	32.50053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	9.6	4.4	100	100	100	NaN	NaN	NaN	NaN	92	67	7.900000095	NaN	NaN	3.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	17	NaN	7.9	NaN	3
22.11435	21.16907	21.48353	NaN	NaN	NaN	13556	24.74181	NaN	NaN	NaN	NaN	NaN	NaN	12	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.55658	0.64924	4.56437	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4	NaN	NaN	173.8	40	50	73	58	500	NaN	NaN	NaN	69	60	0.500500023	NaN	NaN	0.042199999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	1	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57	77	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.47724	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	134	51	75	87	77	NaN	NaN	NaN	NaN	74	68	0.308099985	NaN	NaN	0.1884	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39	34	58	NaN	NaN	NaN	NaN	NaN	64.3	NaN	NaN	NaN	0.3	76.7	15.8	NaN	23	225	NaN	NaN	NaN	0
2.755	6.73991	4.82355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	896343	48.82595	657476	52.33666	NaN	238867	39.1628	98.0214	98.12493	97.92283	NaN	NaN	NaN	NaN	NaN	NaN	92.40512	2.04068	4.82553	3.36803	NaN	NaN	NaN	31.02698	32.56765	29.55074	39.52584	NaN	NaN	35.80985	NaN	5.42962	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	22.3	12.1	100	100	100	NaN	NaN	NaN	NaN	99	98	9.768199921	NaN	NaN	2.979300022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	98	100	NaN	NaN	NaN	99.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	46	NaN	5.6	NaN	2
4.94671	5.24743	5.10083	NaN	NaN	NaN	3092	48.15653	99.43432	NaN	NaN	335	NaN	NaN	12	6	47005	50.10105	40778	53.78881	17.1426	6227	25.9515	100.51965	102.64121	98.47594	NaN	NaN	NaN	NaN	97.48401	89.2279	93.26093	3.82967	6.90405	5.25038	2742	1370	49.96353	17.3636	20.29832	14.69467	29.26391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20	7.2	NaN	100	NaN	NaN	NaN	NaN	NaN	99	88	NaN	NaN	NaN	1.315000057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89	32	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.6	10.9	96	99	97	NaN	NaN	NaN	NaN	NaN	NaN	4.377999783	NaN	NaN	1.555199981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	NaN	NaN	NaN	97.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92	92	NaN	8.5	NaN	2
NaN	NaN	1.15485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	7	968200	NaN	843700	NaN	NaN	124500	NaN	93.04569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.07258	NaN	NaN	0.96006	NaN	NaN	NaN	47.61576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	17	7.6	99	100	100	NaN	NaN	NaN	NaN	NaN	NaN	13.20470047	NaN	NaN	3.576400042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	96	91	NaN	NaN	NaN	99.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45	80	NaN	10.3	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	16550	50.84592	16445	51.14625	NaN	105	3.80952	62.34226	62.23652	62.45202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7	NaN	NaN	41.8	17	62	89	75	NaN	NaN	NaN	NaN	82	76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77	77	78	96	NaN	NaN	76.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110	40	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.15065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110	4.6	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	115.3	36.7	44	92	71	NaN	NaN	NaN	NaN	43	54	1.411000013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18	6	28	NaN	NaN	NaN	NaN	NaN	10.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68	244	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	13971090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.26325	11.56791	10.95683	37.55136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.4	16.7	56	26.2	69	96	89	NaN	NaN	NaN	NaN	78	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68	33	80	NaN	NaN	NaN	69.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69	81	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	NaN	NaN	NaN	161	24.84472	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.25844	NaN	NaN	NaN	NaN	NaN	60.38639	NaN	7.80966	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	17.4	9	100	100	100	NaN	NaN	NaN	NaN	82	92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85	2.3	NaN	NaN	NaN	3
