Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	2282421	47.36659	1533093	NaN	NaN	749328	NaN	131.28582	127.88391	134.50584	85.47011	86.2256	84.75501	33.28628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.91686	92.22244	68.28093	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.7	NaN	NaN	NaN	NaN	NaN	NaN	4.7	2.7	100	100	100	NaN	NaN	NaN	NaN	92	94	NaN	NaN	9.589	2.991	NaN	NaN	NaN	19	8100	0.012342287	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	84	6.3	NaN	NaN	0	3
0	0	0	NaN	NaN	NaN	29743	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	743709	47.76895	449729	NaN	9.9725	293980	NaN	98.92984	97.00437	100.75897	NaN	NaN	NaN	9.87671	NaN	NaN	NaN	0	0	0	74576	46815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.7878787	27.9	NaN	NaN	NaN	NaN	NaN	NaN	4.3	2.5	100	100	100	NaN	NaN	NaN	NaN	83	76	NaN	NaN	7.878	4.853	NaN	NaN	NaN	3	18200	0.005479956	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	84	5	NaN	NaN	0	3
0.23877	0.28847	0.26539	99.98703	99.92095	99.97936	43610	88.39716	84.72605	84.09397	85.27996	78445	38153	40292	10	8	1062674	47.36702	886337	46.69285	NaN	176337	50.75566	84.64231	83.76286	85.4497	NaN	NaN	NaN	13.44994	NaN	NaN	NaN	0.63669	0.70543	0.67333	NaN	NaN	NaN	19.11609	18.89395	19.3379	52.37929	NaN	NaN	NaN	NaN	NaN	NaN	11.4	NaN	NaN	NaN	NaN	NaN	NaN	46.4	19.7	71	88	80	NaN	NaN	NaN	NaN	72	67	NaN	NaN	8.344	3.782	NaN	NaN	NaN	79	1000	0.099198875	NaN	NaN	82	78	86	NaN	NaN	NaN	NaN	NaN	NaN	43	NaN	NaN	NaN	NaN	NaN	NaN	63	110	NaN	NaN	0.777233082	2
33.87014	33.51854	33.69318	NaN	NaN	NaN	36557	52.81068	NaN	NaN	NaN	NaN	NaN	NaN	13	7	337577	41.86956	322112	42.14994	29.94031	15465	36.02974	24.78757	20.71173	28.88124	16.15128	14.57391	17.73554	8.80481	NaN	NaN	NaN	25.41209	22.35674	23.64457	11275	2231	19.78714	3.24715	2.28383	4.22157	12.05157	19.02343	64.07703	477.39501	25.07658	9.24391	NaN	32.1	NaN	NaN	NaN	NaN	NaN	NaN	141.7	43.6	71	83	72	NaN	NaN	NaN	NaN	96	92	NaN	NaN	NaN	NaN	NaN	45.2	17.2	2200	31	3.178652819	NaN	NaN	46	46	49	98.9	NaN	69.3	60.3	NaN	NaN	800	NaN	NaN	NaN	NaN	NaN	NaN	70	129	NaN	NaN	45.81982158	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.09404037	39.3	NaN	NaN	NaN	NaN	NaN	NaN	4.4	2.4	100	100	100	NaN	NaN	NaN	NaN	99	94	6.5	NaN	0.537	3.013	NaN	NaN	NaN	9	7500	0.013402974	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	NaN	87	8.7	NaN	NaN	0	3
13.31692	13.44996	13.38815	44.73576	42.1373	42.63103	38540	19.00104	93.80164	NaN	NaN	88054	NaN	NaN	12	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.8	NaN	NaN	NaN	NaN	NaN	NaN	108.8	31.3	68	84	75	NaN	NaN	NaN	NaN	83	69	0.5	NaN	0.771	0.059	NaN	NaN	NaN	1200	53	1.887869147	NaN	NaN	13	5	25	NaN	NaN	NaN	NaN	NaN	NaN	350	NaN	NaN	NaN	NaN	NaN	NaN	45	94	NaN	NaN	35.85831879	0
12.27985	12.64572	12.46093	NaN	NaN	NaN	395281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	11394831	51.60425	10961531	52.80375	28.48337	433300	21.25987	51.35264	54.52619	48.35187	47.40275	50.27651	44.68545	94.60727	NaN	NaN	NaN	3.64762	3.57875	3.61512	400052	78347	NaN	NaN	NaN	NaN	NaN	NaN	14.43754	NaN	NaN	NaN	NaN	18.6	NaN	NaN	NaN	NaN	NaN	NaN	48.7	27.5	80	85	81	NaN	NaN	NaN	NaN	95	94	NaN	NaN	0.272	0.295	NaN	NaN	NaN	7200	170	0.586129587	NaN	NaN	56	55	57	52.8	NaN	NaN	26.5	NaN	NaN	240	190	NaN	NaN	NaN	NaN	NaN	46	225	NaN	NaN	8.034136718	0
0.50078	0.73208	0.61996	NaN	NaN	NaN	14885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	8	531980	47.50686	371857	NaN	12.08112	160123	NaN	88.8517	86.7351	90.8583	82.67728	81.52812	83.76672	1.05737	NaN	NaN	NaN	1.28851	2.01714	1.64472	44034	34831	NaN	56.86403	64.64969	49.43447	NaN	NaN	NaN	NaN	NaN	NaN	34.05600885	20.8	NaN	NaN	NaN	NaN	NaN	NaN	12.7	6.8	100	100	100	NaN	NaN	NaN	NaN	94	97	NaN	NaN	4.698	3.73	NaN	NaN	NaN	9	5900	0.016928149	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	8.712	NaN	11	NaN	NaN	NaN	NaN	NaN	NaN	79	40	NaN	NaN	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	79919	49.61398	73548	52.81993	NaN	6371	12.60399	NaN	NaN	NaN	NaN	NaN	NaN	21.24901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.17892	NaN	NaN	NaN	NaN	NaN	NaN	2.5	NaN	NaN	NaN	NaN	NaN	NaN	10.2	3.9	NaN	100	NaN	NaN	NaN	NaN	NaN	99	99	NaN	NaN	3.733	1.442	NaN	NaN	NaN	5	1800	0.054440639	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	20	NaN	NaN	NaN	NaN	NaN	NaN	84	23	NaN	NaN	0	3
0.0327	0.09706	0.06561	NaN	NaN	NaN	NaN	NaN	87.43482	88.44859	86.484	25132	11182	13950	10	8	322766	48.98378	213342	51.06402	NaN	109424	44.92799	91.13487	92.4233	89.93113	NaN	NaN	NaN	1.52556	NaN	NaN	NaN	NaN	NaN	0.34686	NaN	NaN	NaN	37.16494	42.18446	32.28714	38.31974	NaN	NaN	NaN	NaN	NaN	NaN	19	NaN	NaN	NaN	NaN	NaN	NaN	7.900001	5.2	98	100	99	NaN	NaN	NaN	NaN	90	93	NaN	NaN	5.039	1.638	NaN	NaN	NaN	2	11400	0.008806759	NaN	NaN	95	92	99	NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	NaN	71	50	NaN	NaN	1.767735671	2
NaN	NaN	0.03829	NaN	NaN	99.76158	23907	99.31401	NaN	NaN	NaN	NaN	NaN	NaN	10	7	NaN	NaN	648875	49.4952	NaN	NaN	NaN	NaN	NaN	NaN	86.5018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00647	NaN	NaN	NaN	82.95174	97.93809	68.6802	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35	NaN	NaN	NaN	NaN	NaN	NaN	6.1	2.9	99	100	100	NaN	NaN	NaN	NaN	98	99	NaN	NaN	13.11	5.178	NaN	NaN	NaN	5	16300	0.006152026	NaN	NaN	93	97	91	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	74	70	NaN	NaN	0.521929066	2
6.22366	8.79654	7.54416	46.16725	42.63566	45.2049	2367	72.75032	97.25941	NaN	NaN	1191	NaN	NaN	11	6	32780	51.73276	31458	51.79922	16.83616	1322	50.15129	NaN	NaN	NaN	NaN	NaN	NaN	63.20622	NaN	NaN	NaN	5.03836	6.49608	5.74099	1947	1172	60.19517	21.48828	26.18145	16.66564	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	17.6	8.5	99	98	98	NaN	NaN	NaN	NaN	96	98	1.2	NaN	1.959	0.828	NaN	NaN	NaN	4	610	0.163723621	NaN	NaN	90	87	93	NaN	NaN	NaN	NaN	NaN	NaN	53	NaN	NaN	NaN	NaN	NaN	NaN	120	40	NaN	NaN	5.508984519	1
NaN	NaN	NaN	NaN	NaN	NaN	608	89.80263	NaN	NaN	NaN	NaN	NaN	NaN	11	7	4418	53.41784	4418	53.41784	5.35515	NaN	NaN	78.72416	85.35262	72.28662	49.69708	51.28391	48.15595	45.24672	NaN	NaN	NaN	NaN	NaN	NaN	825	603	73.09091	19.60047	26.73644	12.63353	57.83133	11.74262	17.50563	27.53131	13.41028	2.64421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94	1.6	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.4	NaN	NaN	NaN	NaN	NaN	NaN	52.9	22.7	71	96	88	NaN	NaN	NaN	NaN	80	79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	510	140	0.696305157	NaN	NaN	27	10	35	NaN	NaN	NaN	NaN	NaN	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	62	135	NaN	NaN	5.316085325	1
NaN	NaN	NaN	NaN	NaN	NaN	762132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	23538717	51.49838	22215054	NaN	16.66361	1323663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.63632	NaN	NaN	NaN	NaN	NaN	NaN	1412582	947458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.8	NaN	NaN	NaN	NaN	NaN	NaN	16.8	10.3	85	100	98	NaN	NaN	NaN	NaN	98	99	2.4	NaN	6.419	1.764	NaN	NaN	NaN	1700	910	0.109511053	NaN	NaN	79	44	85	NaN	NaN	NaN	NaN	NaN	NaN	56	NaN	NaN	NaN	NaN	NaN	NaN	88	43	NaN	NaN	0.020249467	2
NaN	NaN	NaN	59.54645	54.66667	58.49598	1742	78.47302	NaN	NaN	NaN	NaN	NaN	NaN	11	5	19497	49.56147	19497	49.56147	NaN	NaN	NaN	100.55183	105.13546	96.42122	84.05364	87.65096	80.81184	5.55983	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.92925	94.68296	39.70658	NaN	NaN	NaN	41.36779	NaN	NaN	NaN	10	NaN	NaN	NaN	NaN	NaN	NaN	19.3	9.9	100	100	100	NaN	NaN	NaN	NaN	86	85	NaN	NaN	4.856	1.811	NaN	NaN	NaN	2	1300	0.074667278	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	51	NaN	NaN	NaN	NaN	NaN	NaN	130	1.7	NaN	NaN	0.364605267	3
