Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	102267	76.16729	95.20856	95.53582	94.89769	87352	39648	47704	12	6	2280274	48.66639	1294846	49.66552	NaN	985428	47.35354	147.5407	147.26224	147.80567	88.43303	89.05426	87.84191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.17399	77.39945	73.02471	NaN	14.86115	16.25976	27.70484	NaN	5.18916	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	6.9	3.8	100	100	100	NaN	NaN	NaN	NaN	86	87	8.5	NaN	NaN	2.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	8.2	0	0	55	NaN	6.6	NaN	6.800000191	0	3
NaN	NaN	NaN	NaN	NaN	NaN	30674	83.02797	89.6442	90.31692	89.00376	38498	17556	20942	10	8	791453	47.3826	479820	49.18594	9.87243	311633	44.60599	104.81849	101.70838	107.78656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80168	44436	55.4286	47.78941	46.90578	48.6489	26.11141	23.16305	25.84692	37.27909	NaN	5.3176	25.70821531	NaN	NaN	NaN	NaN	0.1	NaN	NaN	6.5	3.5	100	100	100	NaN	NaN	NaN	NaN	90	87	9.300000191	NaN	NaN	2.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84	83	19	NaN	6.3	0	3
0.42567	0.44621	0.43584	NaN	NaN	NaN	34201	83.08237	NaN	NaN	NaN	NaN	NaN	NaN	10	7	805382	50.49691	786025	51.12255	NaN	19357	25.0917	73.3969	75.31408	71.53926	NaN	NaN	NaN	NaN	52.77978	51.9738	52.38579	0.7416	0.74234	0.74196	85817	57981	67.56353636	17.52692	17.34577	17.70376	NaN	NaN	NaN	16.85527	NaN	3.51252	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	80.8	28.3	54	88	72	NaN	NaN	NaN	NaN	74	65	9.81000042	NaN	NaN	3.899	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57	43	70	NaN	NaN	NaN	99.7	NaN	8.8	NaN	NaN	NaN	6.1	28	3.8	87	29	110	NaN	6.7	0.481475134	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.08324	NaN	NaN	NaN	NaN	NaN	5.9	NaN	NaN	175.1	48.5	69	92	71	19000	NaN	NaN	NaN	73	79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45	45	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	168	NaN	NaN	19.72531175	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.46765	99.47137	99.46412	3801	1839	1962	12	6	1058998	50.55005	489957	50.36666	NaN	569041	50.70795	143.68627	148.5773	139.00844	95.88506	96.19095	95.59249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.35828	55.36026	53.39483	NaN	8.7957	13.22783	18.78101	NaN	3.08713	29.00220761	NaN	NaN	NaN	NaN	0.2	NaN	NaN	7.1	3.6	100	100	100	NaN	NaN	NaN	NaN	95	73	NaN	NaN	NaN	3.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	15	NaN	7.6	0	3
25.44557	24.91017	25.10534	NaN	NaN	NaN	13889	24.03341	61.97126	45.14975	79.15515	360595	262821	97774	12	7	NaN	NaN	128256	29.77561	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.17234	0.78041	3.61251	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.3	NaN	NaN	1.3	90.3	89	154.5	37.7	55	76	63	1300	NaN	NaN	NaN	66	60	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	2	17	80.3	31.68346727	NaN	59.8	16.1	26.8	NaN	498	NaN	2.5	34.5	17.5	72	50	81	NaN	NaN	12.00380821	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	104.5	44.5	76	87	78	NaN	NaN	NaN	NaN	77	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	38	58	NaN	NaN	NaN	NaN	NaN	56.7	NaN	NaN	NaN	0.3	66.5	16.1	63	24	225	NaN	NaN	3.097483615	0
2.81845	4.21611	3.54231	NaN	NaN	NaN	25503	89.12677	94.29216	93.06767	95.45623	24406	14446	9960	11	7	756549	48.4192	543212	52.73558	11.33101	213337	37.42858	93.05726	92.72718	93.36925	84.75202	NaN	NaN	NaN	94.77194	95.14131	94.96332	1.93147	4.61234	3.19857	66768	47564	71.23772	41.07963	52.06987	30.55439	41.22894	NaN	NaN	20.78588	NaN	3.08419	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	22.7	12.3	100	100	100	NaN	NaN	NaN	NaN	95	95	10.47000027	NaN	NaN	3.539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	99	100	NaN	NaN	NaN	99.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	46	NaN	5.85	1.428395062	2
4.55097	6.32635	5.45873	NaN	NaN	NaN	NaN	NaN	99.93739	NaN	NaN	42	NaN	NaN	12	6	57222	50.15204	49794	53.52452	NaN	7428	27.54443	105.26684	107.85478	102.78549	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.76724	22.54947	13.44668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15	5.6	NaN	100	NaN	NaN	NaN	NaN	NaN	96	95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	100	8.4	NaN	NaN	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.4	8	96	99	97	NaN	NaN	NaN	NaN	67	70	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	93	98	NaN	NaN	NaN	98.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57	81	83	NaN	NaN	0.049412013	2
1.08875	1.06383	1.07578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	7	1055200	NaN	929000	50.05382	NaN	126200	NaN	94.40022	NaN	NaN	NaN	NaN	NaN	NaN	99.34297	97.94158	98.62107	0.90323	0.92672	0.91496	NaN	NaN	NaN	42.8234	46.33447	39.38454	NaN	12.37378	30.56133	20.28005	NaN	5.00524	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	16.5	7.4	99	100	100	NaN	NaN	NaN	NaN	98	96	12.27000046	NaN	NaN	4.286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	96	91	NaN	NaN	NaN	99.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85	68	80	NaN	11	0.054989884	2
8.612	11.34835	10.02875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	20855	50.95181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.89003	76.43862	79.06592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.46265671	NaN	NaN	NaN	NaN	1.6	NaN	NaN	31.9	13.9	72	92	81	NaN	NaN	NaN	NaN	85	81	2.130000114	NaN	NaN	0.548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81	80	82	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110	40	NaN	NaN	7.57091821	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.300000191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	4.4	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.73816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.65741	24.33540941	NaN	NaN	NaN	NaN	0.2	NaN	NaN	95.4	33	51	93	76	NaN	NaN	NaN	NaN	61	61	1.669999957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	7	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71	64	209	NaN	NaN	5.200152669	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.8415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.1	51	NaN	NaN	9.3	8	45.5	22.7	73	97	92	NaN	NaN	NaN	NaN	77	80	3.109999895	NaN	NaN	1.272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71	36	81	85.7	46.07547593	NaN	87.6	10.4	4.5	NaN	NaN	NaN	6.6	13.5	2.8	20	77	69	NaN	NaN	0.106397703	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.77272641	NaN	NaN	NaN	NaN	0.2	NaN	NaN	16.6	8.7	100	100	100	NaN	NaN	NaN	NaN	85	99	7.559999943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	68	1.7	NaN	NaN	5.207485761	3
