Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.07616	95.44214	94.72914	93438	42096	51342	12	6	2492235	47.75589	1448223	49.96475	NaN	1044012	44.69182	149.83983	146.73167	152.79845	86.2301	86.87145	85.61962	30.4771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.34551	78.85451	64.12703	NaN	16.44524	14.9991	23.26955	14.1911	4.75329	34.08010898	25	NaN	NaN	NaN	0.1	NaN	NaN	5.7	3.2	100	100	100	NaN	NaN	NaN	NaN	92	93	3.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88	6	NaN	NaN	0	3
1.07381	1.40704	1.24463	NaN	NaN	NaN	28397	90.90045	NaN	NaN	NaN	NaN	NaN	NaN	10	8	770391	47.36296	478230	49.82707	10.70672	292161	43.32953	99.009	96.04355	101.83831	NaN	NaN	NaN	9.26646	99.85491	100	99.92976	0	0	0	71954	43773	60.8347	46.92627	50.95496	43.03781	NaN	22.73392	27.45845	48.99821	10.22136	5.47503	27.12534604	34	NaN	NaN	NaN	0.2	NaN	NaN	5	2.9	100	100	100	NaN	NaN	NaN	NaN	83	74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69	83	13	NaN	NaN	0	3
0.2539	0.27626	0.26557	99.86981	99.53358	99.81896	42533	84.87762	84.28326	82.68182	85.80651	98088	52689	45399	10	7	1085632	47.9856	1082859	48.03035	8.54095	2773	30.50847	84.35579	82.10109	86.54853	78.16519	76.36351	79.91736	0.31291	98.57971	99.4099	99.01157	0.46318	0.66281	0.56693	127109	82087	64.58001	14.29551	13.14936	15.44035	44.15948	NaN	NaN	14.96702	19.57836	3.44766	47.53086078	11	NaN	NaN	NaN	0.1	NaN	NaN	59.1	23.2	65	88	77	NaN	NaN	NaN	0	75	67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	64	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.8	NaN	NaN	NaN	NaN	56	58	110	NaN	4.8	0.728938215	2
30.59001	27.81361	29.07491	NaN	NaN	NaN	18899	54.39441	59.36075	56.03426	62.69248	474905	257091	217814	13	7	152251	43.03617	140735	42.57434	21.21669	11516	48.6801	12.67301	10.88281	14.4715	NaN	NaN	NaN	9.04953	29.92854	35.00605	32.7786	22.43604	18.65797	20.26646	7176	1503	20.94482	2.38004	1.30588	3.47647	14.49925	18.993	70.24445	422.69041	12.84371	5.15822	NaN	18	NaN	NaN	NaN	4.2	NaN	NaN	155.8	45.8	71	86	72	28000	NaN	NaN	4	83	78	NaN	0.0775	0.19	0.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46	46	48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	56	173	NaN	NaN	26.32834988	0
2.98902	3.29644	3.14639	NaN	NaN	NaN	64556	78.09189	99.0552	99.2484	98.87019	6680	2600	4081	12	6	805778	48.03196	479768	51.33127	NaN	326009	43.17672	110.6654	108.72024	112.52617	87.95805	85.94138	89.88722	67.76668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.36727	67.0358	55.86464	39.89532	19.73273	33.12874	34.73538	12.06816	5.95485	29.88159377	35	NaN	NaN	NaN	0.2	NaN	NaN	5.1	2.7	100	100	100	NaN	NaN	NaN	NaN	95	82	NaN	NaN	14.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	87	13	NaN	7.1	0	3
23.16275	23.00914	23.07487	82.05181	69.88149	72.17684	25583	18.86018	87.17878	74.58591	99.9143	156087	155568	519	12	7	344890	31.65763	313986	30.65296	23.93407	30904	41.86513	30.37656	19.01319	42.00575	NaN	NaN	NaN	19.74601	NaN	NaN	NaN	23.80878	22.79737	23.1074	14410	1772	12.29702	6.27142	NaN	NaN	NaN	11.24719	24.11776	136.8309	19.38307	3.91886	NaN	7	NaN	NaN	NaN	1.3	NaN	NaN	126.4	34	62	80	69	4200	NaN	NaN	8	72	63	NaN	0.01	0.84	0.04	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	4	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	48	88	NaN	NaN	16.95331127	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	10354760	49.57885	10186996	49.9491	27.37356	167764	27.0964	46.99193	47.87959	46.15061	44.00131	44.91357	43.13668	95.68678	NaN	NaN	NaN	8.0601	9.80965	8.93576	378276	68426	18.08891	5.70968	3.67935	7.65763	15.39696	NaN	14.36714	43.12989	14.83105	2.24829	NaN	2	NaN	NaN	NaN	0.1	28.5	23.6	67.7	34.2	78	86	80	NaN	NaN	NaN	1	96	81	NaN	0.31	NaN	0.257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50	48	57	48.7	20.3	36.2	13.2	35.6	42.7	NaN	NaN	NaN	0.9	50.5	14.6	90	32	225	NaN	NaN	8.879141757	0
1.83836	2.6583	2.26242	NaN	NaN	NaN	18762	92.55943	96.74107	96.62556	96.85047	9763	4917	4846	11	8	704678	47.72123	496064	51.70583	12.23208	208614	38.24623	88.72188	86.80639	90.54571	85.77082	84.67289	86.8162	0.84975	95.92282	95.31676	95.60858	1.16221	2.3275	1.72498	57609	44470	77.1928	41.6933	45.01001	38.55616	45.16807	11.58585	10.56972	17.38981	6.20165	2.4002	34.41314697	26	NaN	NaN	NaN	0.1	NaN	NaN	16.9	9.1	100	100	100	NaN	NaN	NaN	12	95	95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	99.4	NaN	1.6	NaN	10	NaN	13.6	8.8	3.2	80	91	43	NaN	NaN	0	2
2.71285	3.59189	3.16173	NaN	NaN	NaN	NaN	NaN	98.30241	NaN	NaN	1259	NaN	NaN	12	6	69638	49.89086	54261	53.09891	NaN	15377	38.57059	107.64546	108.03508	107.26032	97.95029	98.75307	97.15673	15.50447	98.93923	95.32275	97.09553	3.95668	7.90208	5.80712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.58823454	0	NaN	NaN	NaN	NaN	NaN	NaN	11.4	4.4	NaN	100	NaN	NaN	NaN	NaN	NaN	98	99	NaN	0	NaN	1.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	83	44	NaN	NaN	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17	NaN	NaN	NaN	NaN	NaN	NaN	8.7	5.7	97	100	98	NaN	NaN	NaN	NaN	84	88	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	93	99	NaN	NaN	NaN	99.9	NaN	NaN	NaN	2.9	NaN	NaN	NaN	NaN	98	120	53	NaN	3.1	1.589983102	2
0.10572	0.10243	0.104	98.53128	98.09524	98.52778	26151	99.19697	91.58363	NaN	NaN	35180	NaN	NaN	10	7	969768	49.10453	965135	49.17944	9.23597	4633	33.49881	94.5041	95.24629	93.79891	88.26466	NaN	NaN	0.0596	99.99257	99.17991	99.56789	0.08533	0.08155	0.08341	104999	83437	79.46457	61.87385	71.74716	52.30739	54.93562	NaN	NaN	27.29755	12.95882	5.71226	NaN	10	NaN	NaN	NaN	0.2	NaN	NaN	10.1	4.7	99	100	100	NaN	NaN	NaN	1	99	99	NaN	NaN	NaN	4.622401812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92	96	91	NaN	NaN	NaN	99.9	NaN	NaN	NaN	17	NaN	NaN	NaN	NaN	74	78	71	NaN	13.1	0.088506079	2
9.03185	12.45624	10.78864	51.71278	50.76142	51.44618	2109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	29082	51.11065	27904	51.10737	19.03272	1178	51.18846	74.61515	75.55149	73.66076	NaN	NaN	NaN	NaN	89.10409	90.24456	89.68757	5.27312	7.34443	6.28584	1528	967	NaN	15.05193	18.19269	11.971	NaN	12.65214	19.57228	36.2389	NaN	5.31093	NaN	3	NaN	NaN	NaN	2.4	NaN	NaN	22.3	10.4	88	95	91	NaN	NaN	NaN	11	97	97	1.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86	84	88	NaN	NaN	NaN	87.8	4.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60	76	40	NaN	NaN	1.395050361	1
NaN	NaN	NaN	100	100	100	560	87.67857	NaN	NaN	NaN	NaN	NaN	NaN	11	7	4803	53.071	4803	53.071	6.86143	NaN	NaN	81.31031	87.41427	75.35941	NaN	NaN	NaN	39.85009	NaN	NaN	98.17471	NaN	NaN	NaN	700	459	65.57143	18.75326	25	12.61634	NaN	9.34537	12.26061	0	NaN	1.77588	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130	7.3	NaN	NaN	NaN	3
1.45904	1.74305	1.60396	NaN	NaN	NaN	64426	61.41465	95.92399	96.42792	95.43812	55923	24057	31866	12	6	NaN	NaN	1010459	47.59837	NaN	NaN	NaN	NaN	NaN	NaN	73.01738	NaN	NaN	NaN	NaN	NaN	NaN	2.72558	3.96603	3.37559	44904	23724	52.83271	40.45522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.69360049	19	NaN	NaN	NaN	0.2	NaN	NaN	68.1	26.8	62	95	83	NaN	NaN	NaN	2	84	90	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24	9	33	NaN	NaN	NaN	NaN	NaN	5.9	NaN	NaN	NaN	9.2	32.5	1.7	80	67	163	NaN	NaN	12.68000849	1
20.13394	20.13395	20.13395	NaN	NaN	NaN	887428	89.57831	94.48674	92.06315	96.82705	741994	524748	217247	11	7	25155104	51.53751	24437535.69	51.65723	16.01712	717568	47.46045	105.96622	110.8702	101.20567	NaN	NaN	NaN	12.28985	NaN	NaN	81.92829	NaN	NaN	21.89531	1570514	1256875	80.02953	23.81488	27.13148	20.56963	43.84069	12.78681	11.53154	32.61409	12.26491	4.00776	33.89858317	9	NaN	NaN	NaN	NaN	NaN	NaN	26.8	15.3	80	98	95	NaN	NaN	NaN	61	96	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76	41	83	97.2	NaN	NaN	NaN	8.2	NaN	NaN	75.9	NaN	NaN	NaN	NaN	76	89	53	NaN	NaN	0.050274487	2
NaN	NaN	NaN	NaN	NaN	NaN	1416	77.40113	90.89977	93.84726	88.23338	2130	684	1446	11	5	21300	49.65258	21222	49.78324	16.85127	78	14.10256	106.32456	110.96422	102.11388	91.84346	97.77568	86.45972	4.80282	98.85728	100	99.44786	NaN	NaN	NaN	1264	716	56.64557	NaN	NaN	NaN	NaN	23.67138	29.47206	NaN	16.67709	7.17469	43.44262519	13	NaN	NaN	NaN	0.8	NaN	NaN	17.9	9.2	100	100	100	NaN	NaN	NaN	NaN	93	98	7.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	100	NaN	NaN	100	12.80000019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	150	4.7	NaN	NaN	0.02535497	3
