Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
6.42107	8.40287	7.44107	100	97.0297	99.48187	579	82.55613	97.50886	96.77132	98.23827	225	145	80	12	5	7270	51.34801	5921	54.7036	13.0991	1349	36.54559	89.89737	91.58489	88.1825	70.74317	72.81649	68.63625	91.78817	96.24665	98.62637	97.41092	10.12658	11.89411	10.92721	555	316	56.93694	31.23868	35.56588	26.74055	53.99061	12.4946	18.75572	28.58045	19.49852	4.99891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2.16981	3.41484	2.82725	100	100	100	448	77.90179	85.01406	85.581	84.50382	846	415	431	12	6	3851	49.208	3589	49.03873	NaN	262	51.52672	83.28287	86.29326	80.56013	72.40484	74.36248	70.63427	2.67463	NaN	NaN	NaN	8.18182	14.54347	11.42379	NaN	NaN	NaN	11.21153	13.25301	9.27688	42.52874	NaN	NaN	NaN	NaN	3.16329	NaN	25	NaN	NaN	NaN	NaN	NaN	NaN	3.7	1	100	100	100	NaN	NaN	NaN	NaN	99	98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	54	9	NaN	NaN	0	3
NaN	NaN	NaN	NaN	NaN	NaN	113763	28.99976	NaN	NaN	NaN	NaN	NaN	NaN	13	6	1425009	28.63063	1415293	28.77228	NaN	9716	7.99712	34.16509	20.29836	47.06267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.7	NaN	NaN	NaN	NaN	NaN	NaN	109.7	37.9	42	78	50	NaN	NaN	NaN	NaN	64	59	0.42	NaN	NaN	NaN	2428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	30	60	36	NaN	NaN	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88	50	189	83	NaN	20.09170195	0
9.70141	9.39781	9.53784	NaN	NaN	NaN	NaN	NaN	85.84591	80.74188	90.93548	455393	309365	146027	12	6	646180	43.74586	393698	48.48336	NaN	252481	36.35917	25.53805	22.24073	28.86603	10.98051	10.30537	11.66194	10.92931	44.7113	25.92664	34.30707	17.83914	22.25816	20.11567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.3	NaN	NaN	NaN	2	NaN	NaN	167.4	44.6	38	59	50	21000	NaN	NaN	17	81	79	NaN	NaN	NaN	NaN	21593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55	18	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70	85	292	79	NaN	3.012903226	2
1.18597	1.70267	1.45483	NaN	NaN	NaN	10277	80.88936	82.78822	83.34573	82.27753	37763	17469	20294	11	7	406553	48.02695	376901	49.01605	16.79416	29652	35.45461	96.30876	95.20454	97.35216	NaN	NaN	NaN	5.74341	95.48528	94.65688	95.05754	NaN	NaN	NaN	24208	14820	61.21943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.1	NaN	NaN	NaN	NaN	NaN	NaN	16.9	8.3	94	97	96	NaN	NaN	NaN	NaN	99	98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	90	95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	NaN	NaN	NaN	NaN	91	86	16	87	NaN	2.155467171	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.156	0.81966	9.945516424	22.5	NaN	NaN	NaN	NaN	NaN	NaN	7.8	4.7	100	100	100	NaN	NaN	NaN	NaN	92	92	1.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	95	98	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68	42	3.6	NaN	NaN	0	3
4.57585	6.83124	5.72757	NaN	NaN	NaN	288776	87.42139	NaN	NaN	NaN	NaN	NaN	NaN	12	6	3530995	52.40319	NaN	NaN	10.89958	NaN	NaN	85.84361	91.38471	80.47151	NaN	NaN	NaN	28.25504	96.6203	96.30606	96.4626	NaN	NaN	NaN	323957	221331	68.3211	68.67273	83.18069	54.5599	51.04884	15.94557	23.77231	16.5318	14.02418	5.3927	NaN	40	NaN	NaN	NaN	0.5	NaN	NaN	15.5	8.3	NaN	98	NaN	NaN	NaN	NaN	70	92	97	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.8	7.3	NaN	NaN	40	NaN	NaN	NaN	NaN	44	78	30	NaN	NaN	0.082634219	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	7	309439	49.23135	306558	49.33553	7.41918	2881	38.14648	88.39296	90.00733	86.88184	NaN	NaN	NaN	1.13916	NaN	NaN	NaN	0.05554	0.11525	0.08579	41708	35129	84.22605	47.5937	54.18035	40.99981	NaN	11.34605	19.74778	7.39335	13.96666	3.17273	21.50776084	8.4	NaN	NaN	NaN	0.1	NaN	NaN	20.2	12.5	94	99	97	NaN	NaN	NaN	14	89	94	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	80	95	NaN	NaN	NaN	99.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73	74	73	NaN	NaN	10.37666452	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75	6	NaN	NaN	NaN	2
4.11965	7.00786	5.61322	52.93185	52.27273	52.88889	675	93.48148	91.02371	NaN	NaN	1011	559	452	12	5	8628	50.18544	8114	51.08455	NaN	514	35.99222	110.7716	108.22294	113.46357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.96622	20.60973	16.19423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.5	NaN	NaN	NaN	NaN	NaN	NaN	9.1	4.9	NaN	95	NaN	NaN	NaN	NaN	NaN	99	99	1.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	100	NaN	NaN	100	5.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	45	2.6	NaN	NaN	0.206478176	2
