Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	33507	82.5529	87.92184	88.64926	87.23067	45772	20958	24814	10	8	768176	47.06864	459011	48.80341	9.486	309165	44.49307	104.87617	101.05394	108.52637	89.65131	88.55866	90.69479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80980	45182	55.79402	40.0412	37.92092	42.08978	NaN	20.18498	25.72765	38.90171	NaN	5.31033	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	7.900001	4	100	100	100	NaN	NaN	NaN	NaN	90	60	9.399999619	NaN	NaN	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	100	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	20	NaN	6.1	NaN	3
0.18399	0.18362	0.1838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	7	887952	48.16105	843440	48.85564	NaN	44512	34.99955	87.85924	86.1686	89.49048	NaN	NaN	NaN	NaN	NaN	NaN	93.4779	NaN	NaN	0.28277	NaN	NaN	NaN	21.43624	17.83814	24.7925	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	91.6	30.6	49	88	70	NaN	NaN	NaN	NaN	66	49	10.48750019	NaN	NaN	3.927700043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	110	NaN	7.4	NaN	2
23.25797	24.04378	23.69027	NaN	NaN	NaN	10400	46.77885	51.71843	47.57577	55.8619	452195	245521	206674	13	7	55713	38.77013	46381	38.10828	21.7459	9332	42.05958	6.64318	5.13669	8.15817	4.85173	3.87535	5.83362	NaN	9.44141	10.5679	10.07633	16.42433	13.98662	14.91559	2562	519	20.25761	0.84854	0.4463	1.25641	10.97122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.5	NaN	NaN	181.8	49.4	68	95	70	13000	NaN	NaN	NaN	63	69	NaN	NaN	NaN	0.056499999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44	44	43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50	158	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	59830	71.40231	97.37385	97.3431	97.40313	19001	9376	9625	12	6	1040586	50.2981	493591	49.99808	8.09795	546995	50.56884	138.06936	142.08019	134.23456	93.72324	93.70161	93.74392	NaN	NaN	NaN	NaN	5.53232	8.71862	7.12554	128500	68088	52.98677	44.20167	44.16506	44.23679	34.98357	14.57179	23.95829	31.03948	NaN	5.43852	30.09656669	NaN	NaN	NaN	NaN	0.1	NaN	NaN	8.6	4.1	100	100	100	NaN	NaN	NaN	NaN	97	70	7.699999809	NaN	NaN	3.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	17	NaN	8	NaN	3
24.46759	23.58139	23.8831	NaN	NaN	NaN	13184	25.37925	55.50486	37.19296	74.23658	384782	274647	110135	12	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.16208	0.69413	3.69485	9.86547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7	NaN	NaN	166.3	39.1	52	74	60	500	NaN	NaN	NaN	75	67	0.239099994	NaN	NaN	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	1	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56	79	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.69262	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	121.9	48.5	75	87	78	NaN	NaN	NaN	NaN	74	74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40	35	58	NaN	NaN	NaN	NaN	NaN	59	NaN	NaN	NaN	0.4	72.1	14.6	NaN	21	225	NaN	NaN	NaN	0
4.39971	6.57498	5.52894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	822109	48.71799	600396	52.8258	NaN	221713	37.5941	93.24727	93.20979	93.28291	NaN	NaN	NaN	NaN	94.62436	90.43123	92.41964	2.6655	6.22246	4.34347	NaN	NaN	NaN	31.91315	37.2571	26.78299	38.49199	NaN	NaN	38.91059	NaN	4.95049	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	22.8	12.4	100	100	100	NaN	NaN	NaN	NaN	98	88	10.49419975	NaN	NaN	3.358799934	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	98	100	NaN	NaN	NaN	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	46	NaN	5.5	NaN	2
4.60909	4.62168	4.61552	NaN	NaN	NaN	3312	60.38647	98.83226	99.55465	98.15257	741	137	604	12	6	51513	50.09221	45120	53.66578	16.44732	6393	24.87095	102.96216	106.28553	99.82915	NaN	NaN	NaN	NaN	97.44246	91.46506	94.31323	3.68382	8.5717	5.94858	3132	1599	51.05364	17.70111	21.72568	14.21274	28.35052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.3	6.7	NaN	100	NaN	NaN	NaN	NaN	NaN	94	90	NaN	NaN	NaN	0.109899998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	25	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.5	9.8	96	99	97	NaN	NaN	NaN	NaN	38	48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20	92	NaN	NaN	NaN	2
1.25362	1.23457	1.2439	NaN	NaN	NaN	31600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	7	970300	NaN	851100	50.92234	12.90293	119200	NaN	91.1805	NaN	NaN	NaN	NaN	NaN	NaN	91.83938	92.72271	92.28808	1.31518	1.38856	1.35119	75200	NaN	NaN	42.9129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	16.9	7.6	99	100	100	NaN	NaN	NaN	NaN	91	96	12.4762001	NaN	NaN	4.076200008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	96	91	NaN	NaN	NaN	99.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50	80	NaN	10.3	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	18634	50.05367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.160594	NaN	NaN	NaN	NaN	1.2	NaN	NaN	37.6	15.7	66	90	77	NaN	NaN	NaN	NaN	85	80	2.799999952	NaN	NaN	0.492700011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	78	79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	40	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.65986722	NaN	NaN	NaN	NaN	0.2	NaN	NaN	107.5	35.3	47	93	74	NaN	NaN	NaN	NaN	52	57	1.399999976	NaN	NaN	0.425900012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19	6	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53	229	NaN	NaN	NaN	1
NaN	NaN	18.3859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	15322543	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.62819	NaN	NaN	14.72091	NaN	NaN	NaN	11.16751	11.66146	10.67	38.40299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.3	25	71	96	90	NaN	NaN	NaN	NaN	75	85	3.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69	34	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.16666	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	16.8	8.7	100	100	100	NaN	NaN	NaN	NaN	86	92	1.26760006	NaN	NaN	1.253999949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	3
