Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.22177	95.59735	94.86566	90560	40611	49949	12	6	2147174	48.38988	1469246	50.07201	NaN	677928	44.04591	127.72442	126.85828	128.54733	85.0543	86.18437	83.98064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.10297	80.19296	64.33888	NaN	16.99555	17.66647	21.4874	14.1174	4.71518	35.04590479	24.7	NaN	NaN	NaN	0.1	NaN	NaN	5.6	3.2	100	100	100	NaN	NaN	NaN	NaN	92	94	4	NaN	NaN	NaN	NaN	NaN	NaN	19	7600	0.013135521	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	80	85	6	NaN	NaN	0	3
0	0	0	NaN	NaN	NaN	29239	89.80813	NaN	NaN	NaN	NaN	NaN	NaN	10	8	781292	47.52551	481324	49.89009	10.98323	299968	43.73133	99.93183	97.32133	102.41998	NaN	NaN	NaN	9.74565	98.80769	100	99.41856	0	0	0	71135	43533	61.19772	47.58169	52.00412	43.31661	NaN	23.42664	26.30927	49.94895	10.93193	5.43841	27.21872753	33.9	NaN	NaN	NaN	0.2	NaN	NaN	4.9	2.8	100	100	100	NaN	NaN	NaN	NaN	86	75	7.7	NaN	NaN	NaN	NaN	NaN	NaN	4	14100	0.007096299	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	75	89	13	NaN	NaN	0	3
0.29312	0.288	0.29044	99.98891	99.90266	99.97633	42243	85.40823	83.95354	81.51585	86.30415	95428	53963	41465	10	7	1069980	47.87015	1066920	47.92028	8.38601	3060	30.39216	84.26001	82.27507	86.16903	78.97902	77.34549	80.55006	0.33197	97.76897	99.72996	98.78897	0.47744	0.63205	0.55796	127591	82954	65.01556	14.45081	13.44145	15.47056	41.74975	NaN	NaN	13.47874	17.40083	2.97462	47.65886348	NaN	NaN	NaN	NaN	0.1	NaN	NaN	56.8	22.6	66	88	77	NaN	NaN	NaN	0	72	67	8.2	NaN	NaN	NaN	NaN	NaN	NaN	81	930	0.107917906	NaN	NaN	74	67	81	NaN	NaN	NaN	NaN	NaN	NaN	52	NaN	NaN	NaN	NaN	NaN	59	64	110	NaN	4.6	0.30720937	2
30.40725	30.40666	30.40693	90.87675	83.31927	87.50998	21289	55.45117	63.05254	60.05325	66.05414	434146	234785	199361	13	7	171110	42.54222	159240	42.08428	22.82075	11870	48.68576	13.79438	11.71716	15.8786	NaN	NaN	NaN	10.39974	31.3867	36.57472	34.25395	23.72155	21.492	22.43029	7498	1581	21.08562	2.40779	1.321	3.51342	14.46242	18.38254	71.53436	334.55734	17.73033	5.09813	NaN	30.5	NaN	NaN	NaN	4	64.5	64.5	152.8	45.4	71	85	72	29000	NaN	NaN	8	87	87	NaN	NaN	NaN	NaN	NaN	8.3	30	2300	25	3.9236509	NaN	NaN	46	46	49	92.4	37.8	44.7	33.6	11.19999981	35.2	910	620	23.1	NaN	57.7	9	79	54	168	NaN	NaN	30.03562485	0
NaN	NaN	NaN	NaN	NaN	NaN	64278	78.67544	99.06635	99.25217	98.88827	6566	2574	3993	12	6	814539	48.01955	485087	51.33038	NaN	329452	43.14468	111.53882	109.53485	113.45636	88.1817	86.53449	89.75787	68.15229	97.74954	98.75976	98.25619	NaN	NaN	NaN	NaN	NaN	NaN	61.83875	68.29059	55.57145	40.65725	19.83316	32.84222	34.572	11.36581	5.9235	31.81257729	34.7	NaN	NaN	NaN	0.2	NaN	NaN	4.9	2.6	100	100	100	NaN	NaN	NaN	NaN	97	88	5.3	NaN	NaN	NaN	NaN	NaN	NaN	10	7500	0.013380909	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	66	87	12	NaN	7	0	3
16.90916	16.68869	16.78471	NaN	NaN	NaN	28148	17.72062	87.97811	76.27845	99.78349	150376	149028	1348	12	7	435449	35.42688	377618	34.19752	NaN	57831	43.4542	37.07148	25.99105	48.38931	NaN	NaN	NaN	25.14577	70.08059	72.0119	71.25189	NaN	NaN	NaN	NaN	NaN	NaN	6.18761	NaN	NaN	NaN	10.82999	23.41054	156.03728	17.92615	4.06796	NaN	7.2	NaN	NaN	NaN	1.3	NaN	NaN	123.2	33.5	63	81	70	4500	NaN	NaN	19	70	61	0.5	NaN	NaN	NaN	NaN	NaN	NaN	1400	40	2.480166105	NaN	NaN	11	4	22	NaN	NaN	NaN	75	NaN	NaN	430	NaN	NaN	NaN	NaN	NaN	87	48	89	NaN	NaN	15.46715779	0
10.09126	10.40328	10.24688	54.40302	52.81014	53.4022	344806	37.16931	96.93131	NaN	NaN	496172	NaN	NaN	11	7	10109395	50.55284	9916904	50.95754	23.92315	192491	29.70321	45.71364	47.49989	44.0212	42.77538	44.50207	41.13936	95.99184	100	94.66733	97.37644	7.64767	8.02888	7.83462	422578	72810	17.22996	6.23962	4.26751	8.12748	15.23797	NaN	NaN	NaN	NaN	NaN	NaN	14.8	NaN	NaN	NaN	0.1	NaN	NaN	64.1	33.1	79	85	81	NaN	NaN	NaN	1	96	94	0.3	0.148	0.28	0.3	NaN	NaN	NaN	11000	100	0.960328464	NaN	NaN	51	49	57	NaN	NaN	NaN	NaN	NaN	39.2	330	NaN	NaN	0.9	47.8	12.3	91	39	225	NaN	NaN	8.184171607	0
1.98032	2.66912	2.33607	NaN	NaN	NaN	17873	92.82157	94.20306	94.13753	94.26509	16540	8134	8406	11	8	685640	47.65387	481281	51.72051	11.97562	204359	38.07662	89.29104	87.23282	91.25108	85.95858	84.84224	87.02166	0.92323	95.80666	95.51716	95.65782	1.29117	2.42383	1.83801	57253	44226	77.24661	44.14674	47.29975	41.16277	44.98152	23.01036	22.02439	23.29646	11.47701	4.24733	33.96516603	22.1	NaN	NaN	NaN	0.1	NaN	NaN	16	8.6	100	100	100	NaN	NaN	NaN	21	96	96	6.4	NaN	NaN	NaN	NaN	NaN	NaN	10	5600	0.017761752	NaN	NaN	100	100	100	NaN	NaN	NaN	99.4	NaN	NaN	13	NaN	NaN	NaN	NaN	NaN	86	91	46	NaN	NaN	0	2
2.26707	3.29838	2.79595	NaN	NaN	NaN	NaN	NaN	97.86754	96.2395	99.48102	1652	1450	202	12	6	71645	49.9672	55907	53.15077	NaN	15738	38.65803	108.18912	109.01367	107.37801	98.73758	99.9391	97.55564	15.88527	97.94013	94.71836	96.28615	5.66044	7.74282	6.63602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	11.2	4.3	NaN	100	NaN	NaN	NaN	NaN	NaN	98	99	2.8	NaN	6.07	2.72	NaN	NaN	NaN	4	1500	0.066085709	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	99	NaN	NaN	21	NaN	NaN	NaN	NaN	NaN	93	90	43	NaN	NaN	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.7	NaN	NaN	NaN	NaN	NaN	NaN	8.8	5.8	97	100	98	NaN	NaN	NaN	NaN	93	90	3.0356	NaN	4.69	1.4179	NaN	NaN	NaN	3	9800	0.010249768	NaN	NaN	95	92	99	NaN	NaN	17.6	100	NaN	NaN	9	NaN	NaN	NaN	NaN	NaN	97	110	52	NaN	3.3	0.703906628	2
0.07006	0.06808	0.06902	99.79578	100	99.79722	23671	99.2945	90.03029	88.61237	91.36726	39842	22086	17756	10	7	928488	49.10855	923798	49.19647	8.92803	4690	31.79104	95.49428	96.34619	94.68638	88.60544	NaN	NaN	0.06031	99.94869	99.3774	99.64802	0.06337	0.06115	0.06224	103997	83403	80.19751	63.94763	73.87167	54.36103	55.67542	NaN	NaN	27.66708	11.33146	5.87103	NaN	29.1	NaN	NaN	NaN	0.2	NaN	NaN	9.3	4.4	99	100	100	NaN	NaN	NaN	4	99	99	11.1	NaN	NaN	4.68	NaN	NaN	NaN	19	4000	0.024736553	NaN	NaN	93	97	91	99.4	89.5	9	100	3.8	1.3	20	10	54.2	9.7	4.5	2.2	NaN	76	72	NaN	13	0.074314766	2
10.1189	12.94665	11.57792	NaN	NaN	NaN	2127	72.07334	94.74422	91.50242	98.29866	2325	1966	359	11	6	28885	50.88108	27925	50.47807	18.53979	3452	43.30823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.01755	84.8587	86.39392	5.65409	7.76629	6.70009	1558	983	63.69048	15.61081	19.18857	12.10441	49.48454	13.99841	21.20755	NaN	NaN	NaN	41.26130053	6.7	NaN	NaN	NaN	2.4	NaN	NaN	21.4	10.1	90	95	93	NaN	NaN	NaN	10	96	95	1.2	NaN	NaN	NaN	NaN	NaN	NaN	6	370	0.27060971	NaN	NaN	87	85	89	94	NaN	NaN	89.3	NaN	NaN	77	134.1	NaN	NaN	NaN	NaN	75	91	40	NaN	NaN	1.26710593	1
NaN	NaN	NaN	100	100	100	571	88.09107	97.58036	NaN	NaN	116	NaN	NaN	11	7	4756	52.43902	4756	52.43902	6.97361	NaN	NaN	80.89811	85.94073	75.98253	NaN	NaN	NaN	40.39108	NaN	NaN	95.26938	NaN	NaN	NaN	682	456	66.86217	16.30518	21.43225	11.27401	57.97101	10.82253	13.89864	0	NaN	1.98877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.5	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	1032329	47.57582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.96431304	19.2	NaN	NaN	NaN	0.2	NaN	NaN	65.1	26.1	64	95	84	NaN	NaN	NaN	5	85	89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	620	110	0.936648507	NaN	NaN	24	9	33	NaN	NaN	NaN	NaN	NaN	NaN	240	NaN	NaN	NaN	NaN	NaN	78	67	158	NaN	NaN	10.20705593	1
NaN	NaN	18.6657	NaN	NaN	NaN	886781	87.7874	95.64542	96.80943	94.52223	594612	213947	380665	11	7	24863112	51.62273	24109589	51.66359	15.42777	753523	50.31512	105.83225	110.95111	100.86647	NaN	NaN	NaN	12.53762	NaN	NaN	NaN	NaN	NaN	21.07829	1611582	1307572	81.13593	25.63098	28.96033	22.37539	44.32076	15.35003	13.13757	34.98434	14.49967	4.52778	35.4339538	8.6	NaN	NaN	NaN	NaN	NaN	NaN	24.8	14.4	81	99	96	NaN	NaN	NaN	65	96	99	2.4	NaN	NaN	NaN	NaN	NaN	NaN	2200	670	0.149753347	NaN	NaN	76	41	83	97.4	NaN	NaN	NaN	8.1	NaN	67	53.4	NaN	NaN	NaN	NaN	76	84	51	NaN	NaN	0.025595275	2
NaN	NaN	NaN	72.01754	77.5076	73.24711	1469	77.60381	91.03704	94.60726	87.816	2057	587	1470	11	5	21418	49.35101	21345	49.38862	15.88872	73	38.35616	106.51482	110.34555	103.02973	90.47643	94.07036	87.20676	5.04249	97.31407	100	98.65593	NaN	NaN	NaN	1348	767	56.89911	NaN	NaN	NaN	NaN	23.40416	27.62612	NaN	16.40473	6.91541	NaN	13.3	NaN	NaN	NaN	0.9	NaN	NaN	18.2	9.4	100	100	100	NaN	NaN	NaN	NaN	92	93	6.7	NaN	4.856	1.811	NaN	NaN	NaN	1	1700	0.058279327	NaN	NaN	100	100	100	100	NaN	NaN	100	14	NaN	41	NaN	NaN	NaN	NaN	NaN	91	NaN	4.7	NaN	NaN	0.023900574	3
