Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.30123	95.68297	94.93898	89014	39819	49195	12	6	2186253	48.062	1488493	50.03121	NaN	697761	43.55866	127.28875	125.69495	128.80004	84.30699	85.41793	83.25355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.21877	79.8921	62.91465	NaN	16.67918	16.98023	20.55839	13.76928	4.541	35.12024619	24.7	NaN	NaN	NaN	0.1	NaN	NaN	5.5	3.1	100	100	100	NaN	NaN	NaN	NaN	92	94	3.97	0.0497	10.907	0.963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85	92	6.1	NaN	NaN	0	3
0	0	0	NaN	NaN	NaN	29044	89.24735	NaN	NaN	NaN	NaN	NaN	NaN	10	8	782981	47.72466	480298	49.94087	10.94344	302683	44.20797	99.98429	97.83451	102.03112	NaN	NaN	NaN	9.62412	98.9363	100	99.48045	0	0	0	71548	44150	61.70683	49.25094	54.01505	44.66021	34.5817	23.35237	26.58162	47.94477	11.00517	5.40388	28.56120429	32.2	NaN	NaN	NaN	0.2	NaN	NaN	4.7	2.7	100	100	100	NaN	NaN	NaN	NaN	83	80	7.6496	NaN	6.55	3.66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71	86	12	NaN	NaN	0	3
0.2763	0.29231	0.28476	NaN	NaN	99.95817	43036	86.46947	83.74607	80.83275	86.52131	92754	53362	39392	10	7	1051591	47.61832	1048160	47.67927	8.14303	3431	29.00029	84.59322	82.72498	86.36633	79.31816	77.90735	80.65714	0.3702	99.74161	99.4245	99.57455	0.43781	0.62381	0.53513	129140	85424	66.14837	14.35495	13.6791	15.02634	40.59937	NaN	NaN	11.54517	12.63976	2.55551	15.87591228	11.3	1.4	24.6	NaN	0.1	5	9	54.4	22	68	88	78	NaN	NaN	NaN	1	74	65	8.1	NaN	8.41	3.63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77	71	83	76.6	32.5	11.8	88	9.7	8.4	NaN	28.9	31.4	13.9	26.8	6.8	60	60	110	NaN	4.6	0.61346783	2
28.43093	29.20373	28.83548	NaN	NaN	NaN	24452	55.31654	81.50024	80.12554	82.87514	217787	116994	100793	13	7	192296	42.55107	180384	42.12624	28.40414	11912	48.98422	15.07209	12.81178	17.33764	NaN	NaN	NaN	10.70069	NaN	NaN	30.84913	27.46713	20.98376	23.71496	6770	1559	23.02806	2.41185	1.46226	3.37539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.5	NaN	NaN	NaN	3.8	NaN	NaN	150.5	45	71	84	72	29000	NaN	NaN	9	92	92	0.73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46	46	49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	50	162	84	NaN	34.77306058	0
3.05424	3.29904	3.17955	NaN	NaN	NaN	64947	79.32006	98.95504	99.07868	98.83652	7303	3152	4151	12	6	821996	48.05437	486972	51.31938	NaN	335024	43.30854	112.1187	110.18301	113.97094	NaN	NaN	NaN	68.33452	97.85323	98.92016	98.39326	5.37871	8.43116	6.86467	NaN	NaN	NaN	62.6353	69.56197	55.9105	41.37415	20.32152	32.6728	35.27549	12.34704	5.98632	31.47541109	34.7	NaN	NaN	NaN	0.2	NaN	NaN	4.8	2.6	100	100	100	NaN	NaN	NaN	NaN	99	92	5.3	NaN	NaN	4.23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73	87	11	94	7	0	3
NaN	NaN	NaN	NaN	NaN	NaN	31103	17.36167	89.94521	NaN	NaN	128840	NaN	NaN	12	7	NaN	NaN	433850	35.0287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.67083	16.8463	16.78483	NaN	NaN	NaN	6.03499	NaN	NaN	NaN	11.74163	NaN	145.10675	18.0321	3.80482	NaN	7.2	10.4	38.7	NaN	1.2	65	64	120.2	33.1	64	82	71	4700	NaN	NaN	30	74	66	NaN	NaN	NaN	NaN	NaN	20.1	54	NaN	NaN	NaN	NaN	NaN	12	4	23	84.1	35.7	43.1	74	14.9	20.2	NaN	400	41.7	11.4	44.7	8.4	86	51	90	84	NaN	21.01924918	0
10.70389	11.17551	10.93803	53.9701	49.88856	51.43224	344914	37.82102	96.40588	NaN	NaN	580054	NaN	NaN	11	7	10250862	50.38455	10031776	50.84624	25.04719	219086	29.24422	46.38809	47.98889	44.86819	43.53146	45.08812	42.05347	95.82429	NaN	NaN	NaN	8.21947	8.68417	8.44789	409262	80051	19.55984	7.1247	5.07847	9.07939	16.10096	8.27138	14.62237	42.35661	14.2442	2.45536	10	15.1	NaN	NaN	NaN	0.1	NaN	NaN	60.7	31.9	79	85	81	NaN	NaN	NaN	8	93	92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52	50	57	47.7	30.1	37.4	20.1	21.6	39.8	NaN	NaN	48.9	0.7	47	12.4	92	45	225	92	NaN	7.45334229	0
1.9583	2.6488	2.31537	NaN	NaN	NaN	17378	93.06019	93.52197	93.30809	93.72439	17697	8889	8808	11	8	662510	47.70237	464375	51.76786	11.74476	198135	38.17397	89.88573	87.92225	91.75476	85.24526	84.11389	86.3222	NaN	94.97357	94.42308	94.6903	1.30284	2.47569	1.86853	56409	43711	77.48941	45.70103	50.21644	41.42252	45.84417	22.46463	20.98652	22.09301	11.60845	4.04106	31.60518425	22.1	NaN	NaN	NaN	0.1	NaN	NaN	15.3	8.3	100	100	100	NaN	NaN	NaN	19	95	96	6.2	NaN	4.57	3.66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	99.4	NaN	NaN	NaN	6.8	NaN	NaN	NaN	NaN	80	91	45	65	NaN	0.155660453	2
2.31469	3.00933	2.6705	NaN	NaN	NaN	NaN	NaN	99.34482	99.61746	99.08307	548	157	391	12	6	73767	49.67804	58567	52.38957	NaN	15200	39.23026	103.05964	105.32276	100.9189	94.2719	96.96499	91.72444	16.51823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.83306	3.35489	12	0	NaN	NaN	NaN	NaN	NaN	NaN	10.9	4.2	NaN	100	NaN	NaN	NaN	NaN	NaN	98	99	2.74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86	86	40	92	NaN	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.6	5.6	98	100	99	NaN	NaN	NaN	NaN	87	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	92	99	98.9	91.3	17.6	99.6	4.5	1.6	NaN	8.8	52.5	25.6	11.8	4	97	91	52	85	NaN	1.221723296	2
0.05317	0.05446	0.05384	99.62708	100	99.62961	22949	99.32023	89.99234	89.12137	90.81412	38424	20277	18147	10	7	878943	49.07417	873131	49.22148	8.52639	5812	26.94425	96.05588	96.91941	95.23819	87.89661	NaN	NaN	0.05017	99.86197	99.9921	99.93002	0.03164	0.04601	0.03894	103085	82683	80.20857	65.78379	76.21565	55.74345	55.98833	NaN	NaN	29.02659	12.92947	6.07696	NaN	29.1	NaN	NaN	NaN	0.2	NaN	NaN	8.6	4.1	99	100	100	NaN	NaN	NaN	16	99	97	11.2	NaN	12.51	4.78	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	97	91	NaN	NaN	NaN	99.9	NaN	NaN	NaN	12	NaN	NaN	NaN	NaN	70	73	72	NaN	13.2	0.172327495	2
8.91524	11.72401	10.35788	40.46135	36.66147	39.37639	2245	71.44766	94.75634	90.18444	99.75737	2317	2266	51	11	6	30084	50.71134	28460	51.32467	17.27972	1624	39.96305	NaN	NaN	NaN	NaN	NaN	NaN	70.95134	89.90424	86.53748	88.16154	NaN	NaN	NaN	1741	1012	58.12751	16.57869	20.80109	12.43589	NaN	14.51359	21.25388	NaN	NaN	NaN	NaN	6.7	NaN	NaN	NaN	2.4	3	7.2	20.6	9.8	91	96	94	NaN	NaN	NaN	24	98	99	1.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88	85	90	94	70.9	10.2	95.8	8.1	4.9	NaN	41.8	25.9	13.7	22.2	1.9	NaN	74	40	80	NaN	2.889821334	1
NaN	NaN	NaN	100	100	100	567	89.41799	NaN	NaN	NaN	NaN	NaN	NaN	11	7	4518	51.46082	4500	51.66667	6.04819	NaN	NaN	77.62887	80.98224	74.36419	NaN	NaN	NaN	42.31961	NaN	NaN	NaN	NaN	NaN	NaN	747	504	67.46988	17.13078	24.22111	10.18701	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	6.5	NaN	NaN	NaN	3
0.80927	0.94368	0.8778	NaN	NaN	NaN	NaN	NaN	96.58901	96.99564	96.19723	47098	20356	26742	12	6	1043127	48.10411	1043127	48.10411	NaN	NaN	NaN	82.4244	80.59424	84.19668	70.83559	69.84062	71.79908	13.24278	89.58066	90.46798	90.03813	2.23541	3.2451	2.7594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.6627	14.41247	NaN	NaN	6.31361	27.68379103	16.9	NaN	NaN	NaN	0.2	NaN	NaN	62.4	25.4	65	95	84	NaN	NaN	NaN	7	83	88	1.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25	9	34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	63	153	NaN	NaN	9.906839355	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.18178	4.95275	35.18245096	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.9	13.5	82	99	96	NaN	NaN	NaN	62	97	99	NaN	NaN	2.909	1.694	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	42	84	97.8	49.7	39.8	97	8.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73	83	50	84	NaN	0.025945762	2
NaN	NaN	NaN	NaN	NaN	NaN	1483	77.61295	93.61234	96.92337	90.62733	1430	326	1103	11	5	20855	50.20858	20855	50.20858	14.58392	NaN	NaN	103.61703	109.10701	98.61349	89.78487	93.55007	86.35328	5.14025	NaN	NaN	98.32467	NaN	NaN	NaN	1430	841	58.81119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.3	NaN	NaN	NaN	1.1	NaN	NaN	18.3	9.4	100	100	100	NaN	NaN	NaN	NaN	84	92	6.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	100	NaN	NaN	100	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	42	4.3	NaN	NaN	1.101137255	3
