Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.40022	94.79894	94.02222	106489	48135	58354	12	6	2499676	48.39031	1388801	49.98362	NaN	1110875	46.39838	154.44676	153.02398	155.80503	NaN	NaN	NaN	24.12241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.50231	72.26802	58.97395	NaN	16.81505	15.27094	25.69338	NaN	4.93155	32.13602498	23	NaN	NaN	NaN	0.1	NaN	NaN	6.1	3.4	100	100	100	NaN	NaN	NaN	NaN	92	92	7.599999905	0.2	9.71	2.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70	84	6	NaN	6.400000095	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	749135	47.71103	486054	49.80414	NaN	263081	43.84391	97.78209	95.58269	99.87914	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.2404	59.26518	53.31083	NaN	23.10846	27.8574	41.23596	11.21349	5.74009	30.05499828	27	NaN	NaN	NaN	0.1	NaN	NaN	5.4	3	100	100	100	NaN	NaN	NaN	NaN	84	79	8.600000382	NaN	NaN	3.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	6.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64	83	15	NaN	6.7	0	3
0.39693	0.39644	0.39668	99.94393	99.9397	99.94324	40523	83.62905	85.4634	84.79876	86.09168	102011	51837	50174	10	7	1020131	48.04108	997187	48.30207	8.29773	22944	36.69805	79.30758	76.11872	82.50329	74.44136	72.11927	76.76844	0	96.96728	98.86967	97.94401	0.6872	0.68377	0.68543	122941	77895	63.35966	15.52741	12.94002	18.10579	39.78944	NaN	NaN	14.15459	23.06223	3.50342	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	66.4	25.1	61	88	75	NaN	NaN	NaN	NaN	75	68	8.510000229	NaN	NaN	3.536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	54	75	70	NaN	NaN	88	12	5.9	NaN	25	NaN	4.4	18	3.2	77	55	110	NaN	4.92	3.925954109	2
24.98477	24.14234	24.51635	NaN	NaN	NaN	14955	54.04881	54.31694	49.26501	59.36651	521722	289641	232081	13	7	117596	44.1299	104885	44.77094	NaN	NaN	NaN	10.93543	9.62525	12.2528	NaN	NaN	NaN	NaN	18.81492	23.28645	21.25282	NaN	NaN	NaN	NaN	NaN	NaN	1.15251	0.61779	1.70426	9.46746	13.33986	67.79183	1103.07696	13.75524	3.84396	NaN	14	NaN	NaN	NaN	5	NaN	NaN	162.7	46.8	70	88	72	26000	NaN	NaN	NaN	81	76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45	45	47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80	56	179	NaN	NaN	16.59396625	0
NaN	NaN	NaN	NaN	NaN	NaN	63626	78.08757	99.14953	99.24657	99.05704	6021	2603	3418	12	6	1125256	51.42563	481952	50.89698	10.34671	NaN	NaN	155.03772	163.3429	147.11839	NaN	NaN	NaN	57.83813	NaN	NaN	NaN	NaN	NaN	NaN	108755	63078	58.00009	57.78845	62.15511	53.57251	37.9888	18.16381	23.68714	38.18571	12.17133	5.97789	32.88723078	23	NaN	NaN	NaN	0.2	NaN	NaN	5.6	3	100	100	100	NaN	NaN	NaN	NaN	95	82	6.900000095	NaN	NaN	3.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64	87	15	NaN	7.4	0	3
19.83925	19.90074	19.8758	NaN	NaN	NaN	19710	19.88838	NaN	NaN	NaN	NaN	NaN	NaN	12	7	256744	31.80678	233177	31.30111	21.59872	23567	36.80995	25.01569	15.69436	34.60084	19.95368	12.77024	27.34044	17.50966	NaN	NaN	NaN	22.44783	22.46145	22.45719	11887	1354	11.39059	4.73264	1.83938	7.74741	8.90052	12.88693	24.00463	160.19973	17.33242	3.65268	NaN	6	8.5	31.7	NaN	1.4	78.5	71.7	136.2	35.3	60	79	67	3100	NaN	NaN	NaN	76	68	NaN	NaN	NaN	NaN	NaN	7.400000095	60	NaN	NaN	NaN	NaN	NaN	10	3	20	81.1	35.09202408	37.9	65.5	16.1	21.5	NaN	NaN	41.7	3	39.1	9	79	46	86	NaN	NaN	17.2163975	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	10690742	50.92078	10566996	51.2216	37.49703	123746	25.23314	49.40796	51.53792	47.37652	46.19785	48.13466	44.35062	95.89507	NaN	NaN	NaN	4.89544	5.21247	5.05008	285109	41765	14.64878	6.51196	4.48377	8.4717	15.73045	NaN	NaN	36.6649	15.7049	2.45975	NaN	9	NaN	NaN	NaN	0.1	28.7	22.5	80	38	77	86	79	NaN	NaN	NaN	NaN	85	77	0.3	NaN	NaN	0.231	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47	44	57	39.8	NaN	NaN	11.6	NaN	45.4	NaN	322.2	NaN	0.8	55.4	13.2	83	26	225	NaN	NaN	7.4850141	0
1.95599	2.75379	2.37017	NaN	NaN	NaN	21161	91.54104	98.2934	97.4524	99.09293	6041	4395	1646	11	7	695474	48.16988	509339	51.77593	12.16587	186135	38.30231	94.18981	93.16675	95.16097	87.5872	86.82407	88.31162	0.69823	96.16914	96.14781	96.15805	1.07844	2.17568	1.60757	57166	43776	76.57699	42.85256	49.63031	36.4396	42.0913	15.4136	18.65645	17.81207	8.76882	3.46106	32.6514242	11	NaN	NaN	NaN	0.1	NaN	NaN	19.9	10.8	100	100	100	NaN	NaN	NaN	NaN	94	90	7.199999809	NaN	NaN	3.384	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	98.9	9.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	91	53	NaN	NaN	1.536317446	2
3.88998	4.58698	4.24648	NaN	NaN	NaN	4471	72.10915	99.51567	99.85717	99.18635	354	51	303	12	6	62221	50.95547	50829	53.34553	13.46775	11392	40.29143	98.72432	103.55358	94.16194	89.64538	94.08825	85.44804	15.22476	98.15588	94.44272	96.24096	6.37286	10.24289	8.1784	4620	2397	51.88312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.3185968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.2	4.7	NaN	100	NaN	NaN	NaN	NaN	NaN	99	98	NaN	NaN	NaN	1.596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	84	35	NaN	NaN	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.3	6.1	97	99	98	NaN	NaN	NaN	NaN	91	92	3.220000029	NaN	NaN	1.338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	93	99	NaN	NaN	NaN	99.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	110	58	NaN	NaN	2.028960365	2
0.37196	0.37043	0.37117	NaN	NaN	NaN	32166	99.18237	94.25579	NaN	NaN	28952	NaN	NaN	10	7	992394	49.87324	986673	49.93032	9.37043	5721	40.02797	87.49634	89.25845	85.81086	81.75844	NaN	NaN	0.06147	99.88419	99.01177	99.43487	0.37065	0.36314	0.36689	105907	82789	78.17141	55.9247	63.76747	48.30719	53.54089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	12.8	5.9	99	100	100	NaN	NaN	NaN	NaN	99	99	12.57999992	NaN	NaN	4.497	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92	96	91	NaN	NaN	NaN	99.9	5.2	NaN	NaN	14	NaN	NaN	NaN	NaN	NaN	76	72	NaN	11.8	0.156629724	2
8.13275	11.44573	9.83954	42.40062	38.14286	40.89763	1983	64.69995	88.74013	84.91307	92.82859	4777	3306	1471	11	6	24395	50.83419	23431	50.85144	22.88462	964	50.41494	67.26501	68.90976	65.64501	57.31933	58.94088	55.72218	73.87579	82.78107	84.69009	83.75236	6.36173	7.88468	7.11024	1066	690	64.72795	14.69898	18.17397	11.25214	NaN	NaN	NaN	NaN	20.87301	5.79693	NaN	7	NaN	NaN	NaN	2.2	NaN	NaN	25.2	11.5	82	94	88	NaN	NaN	NaN	NaN	96	94	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84	82	86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66	130	40	NaN	NaN	8.252366716	1
NaN	NaN	NaN	100	100	100	536	89.1791	NaN	NaN	NaN	NaN	NaN	NaN	11	7	4566	51.11695	4566	51.11695	7.07907	NaN	NaN	79.20208	81.92348	76.54321	NaN	NaN	NaN	39.0276	NaN	NaN	93.51778	NaN	NaN	NaN	645	429	66.51163	NaN	NaN	NaN	53.27103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0.54	NaN	NaN	NaN	3
2.51224	2.93664	2.72971	NaN	NaN	NaN	58270	60.31577	95.1191	95.37332	94.87406	64859	30175	34684	12	6	926190	48.33209	884206	47.52433	24.79493	41984	65.34394	82.38197	80.75577	83.9636	67.7724	NaN	NaN	29.16518	90.79635	88.83592	89.76202	2.78716	4.29597	3.57892	37354	19846	53.12952	37.63059	NaN	NaN	NaN	11.74999	10.24311	43.97691	18.4	5.89946	17.56858545	12	NaN	NaN	NaN	0.2	NaN	NaN	77.1	29	58	94	80	NaN	NaN	NaN	NaN	71	88	NaN	0.12	2.13	1.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23	8	32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	69	179	NaN	NaN	7.098674521	1
21.05568	21.84496	21.46805	NaN	NaN	NaN	858813	92.07231	94.50864	NaN	NaN	729505	NaN	NaN	11	7	26441248	51.5959	25126886	51.43955	19.33483	1314362	54.58489	107.18786	112.26839	102.25531	NaN	NaN	NaN	11.27185	NaN	NaN	84.70689	NaN	NaN	17.97026	1367545	1072608	78.4331	17.75975	20.08127	15.47391	42.15067	10.45047	10.41605	47.46028	11.27029	3.88489	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	33.6	18.2	78	98	94	NaN	NaN	NaN	NaN	98	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	39	82	NaN	NaN	NaN	96.45	NaN	NaN	NaN	64	NaN	NaN	NaN	NaN	55	72	58	NaN	NaN	0.482188808	2
NaN	NaN	NaN	NaN	NaN	NaN	1422	77.21519	93.95227	97.34302	90.86826	1458	305	1153	11	5	20866	49.41532	20752	49.55667	17.24463	114	23.68421	104.59148	108.83471	100.7541	87.42356	89.36035	85.67201	NaN	97.46002	98.49108	97.98284	0	0	0	1210	683	56.44628	40.28374	59.85355	22.52504	50.84459	23.39434	30.45764	70.54363	18.45689	7.24012	41.28440511	11	NaN	NaN	NaN	0.5	NaN	NaN	17.3	9	100	100	100	NaN	NaN	NaN	NaN	84	93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75	3	NaN	NaN	4.464023495	3
