Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	103774	76.89402	94.82346	95.07414	94.5852	95102	44098	51004	12	6	2367692	49.56177	1315835	49.71611	NaN	1051857	49.36869	151.48711	153.87288	149.21377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.83794	82.53887	77.22687	NaN	NaN	NaN	NaN	NaN	NaN	31.51304633	16	NaN	NaN	NaN	0.1	NaN	NaN	6.7	3.7	100	100	100	NaN	NaN	NaN	NaN	77	85	8.300000191	NaN	NaN	2.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60	95	6.5	NaN	6.699999809	0	3
NaN	NaN	NaN	NaN	NaN	NaN	31251	83.59412	90.14942	90.7682	89.56031	36451	16661	19790	10	8	793485	47.58237	480966	49.36856	9.94267	312519	44.83343	104.22449	101.5484	106.77884	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79806	44382	55.61236	49.69446	49.10684	50.26629	26.97678	NaN	NaN	NaN	NaN	NaN	28.23747624	27	NaN	NaN	NaN	0.1	NaN	NaN	6.2	3.4	100	100	100	NaN	NaN	NaN	NaN	90	90	9.199999809	NaN	NaN	2.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79	92	19	NaN	6.2	0	3
0.44554	0.44515	0.44533	NaN	NaN	NaN	35514	79.83331	NaN	NaN	NaN	NaN	NaN	NaN	10	7	819625	51.28004	802338	51.68034	NaN	17287	32.70087	72.25676	75.40018	69.21937	NaN	NaN	NaN	NaN	80.87731	76.88971	78.80201	0.97648	1.08902	1.03086	85801	56149	65.44096223	17.16353	16.9729	17.35469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	NaN	NaN	NaN	0.1	NaN	NaN	77.6	27.6	55	88	72	NaN	NaN	NaN	NaN	70	66	9.609999657	NaN	NaN	3.831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57	43	70	98.3	NaN	NaN	99.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89	53	110	NaN	5.8	0.1438115	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.8	NaN	NaN	172.5	48.1	69	92	71	21000	NaN	NaN	NaN	74	77	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45	45	45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67	50	171	NaN	NaN	20.27307783	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.15712067	12	NaN	NaN	NaN	0.2	NaN	NaN	6.7	3.4	100	100	100	NaN	NaN	NaN	NaN	87	76	7.199999809	NaN	NaN	3.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	7.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	14	NaN	7.6	0	3
25.17956	25.13915	25.15419	NaN	NaN	NaN	15705	23.13913	65.46431	48.93115	82.32442	338697	252872	85825	12	7	NaN	NaN	146135	30.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.64815	0.98347	4.37404	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	1.4	NaN	NaN	150.4	37.2	56	76	63	1600	NaN	NaN	NaN	66	66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	2	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	47	82	NaN	NaN	18.32804116	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	2.22962	NaN	9	NaN	NaN	NaN	0.1	47	36.9	99.2	43.2	76	86	78	NaN	NaN	NaN	NaN	78	72	NaN	NaN	NaN	0.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44	40	58	26.4	32.9	NaN	8	NaN	52.5	NaN	NaN	NaN	1.7	59.7	20.6	73	23	225	NaN	NaN	4.620877123	0
2.65704	3.99462	3.35001	NaN	NaN	NaN	25860	89.31941	95.42351	94.63317	96.17675	19231	11005	8226	11	7	733362	48.55487	526792	52.76086	10.93134	206570	37.82882	92.58511	92.50543	92.66043	84.60942	NaN	NaN	NaN	92.16764	91.72988	91.94106	1.74678	3.98992	2.80642	67088	48545	72.36018	43.12412	54.10684	32.63491	40.92689	NaN	NaN	NaN	NaN	NaN	NaN	13	NaN	NaN	NaN	0.1	NaN	NaN	22.4	12.2	100	100	100	NaN	NaN	NaN	NaN	94	93	10.27999973	NaN	NaN	3.447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	99	100	NaN	NaN	NaN	99.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91	46	NaN	5.7	0.208482643	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.91595	NaN	NaN	57	NaN	NaN	12	6	57184	50.73797	49897	53.59841	NaN	7287	31.15137	98.63222	102.97416	94.52703	86.52052	90.932	82.34959	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.1	5.3	NaN	100	NaN	NaN	NaN	NaN	NaN	98	94	2.900000095	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	9.7	NaN	5	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.7	7.6	96	99	97	NaN	NaN	NaN	NaN	79	86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	93	98	NaN	NaN	NaN	99.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	100	81	NaN	NaN	20.84391164	2
0.93865	0.94888	0.944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	7	1064700	NaN	946100	49.95244	NaN	118600	NaN	93.76082	NaN	NaN	NaN	NaN	NaN	NaN	99.46667	97.71279	98.55492	0.74058	0.7603	0.75045	NaN	NaN	NaN	44.69475	50.1594	39.36298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	16	7.2	99	100	100	NaN	NaN	NaN	NaN	98	97	12.35999966	NaN	NaN	4.365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	96	91	NaN	NaN	NaN	99.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	80	NaN	11.2	0.049870324	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	21159	50.82471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.29333242	3	NaN	NaN	NaN	1.8	NaN	NaN	30.3	13.3	74	92	83	NaN	NaN	NaN	NaN	86	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81	80	82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120	40	NaN	NaN	6.835123993	1
NaN	NaN	NaN	NaN	NaN	NaN	478	88.07531	NaN	NaN	NaN	NaN	NaN	NaN	12	5	NaN	NaN	3726	50.72464	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	210	3.1	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.35231117	7	NaN	NaN	NaN	0.2	NaN	NaN	91.4	32.2	52	93	77	NaN	NaN	NaN	NaN	58	51	NaN	NaN	NaN	1.299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	7	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77	62	202	NaN	NaN	7.441326083	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	42.7	21.7	74	97	92	NaN	NaN	NaN	NaN	79	99	NaN	NaN	NaN	1.308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	37	81	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27	75	67	NaN	NaN	0.225978982	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.03703529	11	NaN	NaN	NaN	0.2	NaN	NaN	16.7	8.7	100	100	100	NaN	NaN	NaN	NaN	96	92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	110	1.7	NaN	NaN	4.883632201	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.3	5.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	64	NaN	NaN	0	3
