Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.45706	97.74968	97.17956	38045	16387	21658	12	6	NaN	NaN	1278163	49.73474	11.57766828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103298	51743	50.091	35.0565	37.70695	32.51003	33.07576	NaN	NaN	53.62001	NaN	4.6285	NaN	6	NaN	NaN	NaN	0.1	NaN	NaN	9.1	4.6	100	100	100	NaN	NaN	NaN	NaN	95	86	NaN	NaN	NaN	2.2	NaN	NaN	NaN	24	5300	0.018803784	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	10	NaN	NaN	NaN	NaN	NaN	NaN	90	6.6	NaN	6.099999905	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	33796	81.25222	NaN	NaN	NaN	NaN	NaN	NaN	10	8	753964	46.66111	429976	48.33595	9.96332	323988	44.43837	100.62084	96.05574	104.98567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75674	40796	53.91019	32.49338	30.45529	34.45489	NaN	18.98139	24.93149	39.12669	NaN	5.00587	NaN	12	NaN	NaN	NaN	0.1	NaN	NaN	9.4	4.4	100	100	100	NaN	NaN	NaN	NaN	90	60	10.19999981	NaN	NaN	2.2	NaN	NaN	NaN	9	6100	0.01644616	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	10	NaN	NaN	NaN	NaN	NaN	NaN	89	22	NaN	5.9	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	7	867185	NaN	822142	NaN	NaN	45043	33.4103	88.57123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.33609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	94.5	31.1	49	88	70	NaN	NaN	NaN	NaN	NaN	NaN	10.09920025	NaN	NaN	3.917200089	NaN	NaN	NaN	110	500	0.200352917	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.3	NaN	NaN	56	NaN	NaN	NaN	NaN	NaN	NaN	33	110	NaN	9.1	NaN	2
21.67648	22.63475	22.20746	NaN	NaN	NaN	9049	46.06034	NaN	NaN	NaN	NaN	NaN	NaN	13	7	38194	38.32801	23023	36.21596	17.7399	15171	41.53319	4.81315	3.68271	5.94781	NaN	NaN	NaN	NaN	4.96585	6.15027	5.65671	17.27033	12.61832	14.30309	2153	441	20.48305	0.63259	0.37257	0.89536	NaN	14.43468	146.90851	1377.24593	NaN	3.35933	NaN	NaN	NaN	NaN	NaN	3.9	NaN	NaN	182.6	49.5	68	97	70	6700	NaN	NaN	NaN	86	74	NaN	NaN	NaN	0.0581	NaN	NaN	NaN	2700	15	6.506401388	NaN	NaN	44	44	41	NaN	NaN	NaN	NaN	NaN	NaN	1100	NaN	NaN	NaN	NaN	NaN	NaN	55	148	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	781488	49.12052	NaN	NaN	7.31765	NaN	NaN	98.81958	99.35681	98.30641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106795	55755	52.2075	37.30418	36.58825	37.99121	31.73991	NaN	NaN	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	0.1	NaN	NaN	10	4.5	100	100	100	NaN	NaN	NaN	NaN	93	85	8	NaN	NaN	3.3	NaN	NaN	NaN	12	5900	0.01707387	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	10	NaN	NaN	NaN	NaN	NaN	NaN	87	18	NaN	7.7	NaN	3
24.59617	24.54846	24.56464	NaN	NaN	NaN	13693	24.55999	40.88202	27.53098	54.60718	466202	289692	176510	12	7	NaN	NaN	77500	27.87097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.67257	34.59962	35.82979	33.28704	30.35778	31.17419	NaN	NaN	NaN	2.24084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	NaN	NaN	NaN	0.2	NaN	NaN	177.3	40.3	49	72	57	200	NaN	NaN	NaN	74	79	0.833899975	NaN	NaN	0.050500002	NaN	NaN	NaN	1700	20	4.985987267	NaN	NaN	5	0	14	NaN	NaN	NaN	NaN	NaN	NaN	770	NaN	NaN	NaN	NaN	NaN	NaN	57	77	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	189508	19.38018	72.65256	66.8566	78.2199	4018410	2386043	1632367	11	7	3592995	32.85393	3562194	33.01679	27.43812	30801	14.01903	20.67595	13.87126	27.20615	NaN	NaN	NaN	NaN	40.68134	51.67603	46.75907	NaN	NaN	NaN	130949	12507	9.55105	4.0964	1.33742	6.70162	12.74558	6.32388	17.44993	30.71465	NaN	1.57591	NaN	10	NaN	NaN	NaN	0.1	NaN	NaN	138.8	51.9	75	87	77	NaN	NaN	NaN	NaN	69	65	0.304199994	NaN	NaN	0.176699996	NaN	NaN	NaN	30000	25	3.98645469	NaN	NaN	39	34	58	NaN	NaN	NaN	NaN	NaN	61.5	800	NaN	NaN	0.6	63.4	17.5	NaN	21	225	NaN	NaN	NaN	0
1.86106	4.5908	3.2753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	910101	48.69701	670529	52.34032	NaN	239572	38.49991	99.20665	99.0641	99.34234	NaN	NaN	NaN	NaN	94.99286	92.2072	93.54886	1.48622	3.19552	2.30087	NaN	NaN	NaN	26.24019	28.16185	24.40054	37.85659	NaN	NaN	46.22512	NaN	4.45406	NaN	21	NaN	NaN	NaN	0.1	NaN	NaN	22.2	12.1	99	100	100	NaN	NaN	NaN	NaN	99	99	9.790800095	NaN	NaN	3.16960001	NaN	NaN	NaN	25	2400	0.040972166	NaN	NaN	99	98	100	NaN	NaN	NaN	99.1	NaN	NaN	24	NaN	NaN	NaN	NaN	NaN	NaN	56	46	NaN	6.6	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	3059	47.89147	NaN	NaN	NaN	NaN	NaN	NaN	12	6	40238	49.65456	33826	53.90232	15.34045	6412	27.24579	87.87316	88.86714	86.91436	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2623	1266	48.26535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.5	7.4	NaN	100	NaN	NaN	NaN	NaN	NaN	94	87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	990	0.101037698	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	23	NaN	NaN	NaN	NaN	NaN	NaN	85	28	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.8	11.6	96	99	97	NaN	NaN	NaN	NaN	NaN	NaN	4.45909977	NaN	NaN	1.570299983	NaN	NaN	NaN	11	3100	0.032764204	NaN	NaN	NaN	NaN	98	NaN	NaN	NaN	97	NaN	NaN	18	NaN	NaN	NaN	NaN	NaN	NaN	100	94	NaN	10.2	NaN	2
NaN	NaN	0.99078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	5	711700	50.41591	582600	50	NaN	129100	52.2928	96.67013	98.7152	94.67584	NaN	NaN	NaN	NaN	NaN	NaN	99.28571	NaN	NaN	0.61792	NaN	NaN	NaN	48.78905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	17.2	7.7	99	100	100	NaN	NaN	NaN	NaN	NaN	NaN	13.22640038	NaN	NaN	3.560400009	NaN	NaN	NaN	53	1400	0.0730973	NaN	NaN	93	96	91	NaN	NaN	NaN	99.9	NaN	NaN	37	NaN	NaN	NaN	NaN	NaN	NaN	37	80	NaN	10.2	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.5	NaN	NaN	43.9	17.6	61	89	74	NaN	NaN	NaN	NaN	91	86	2.700000048	NaN	NaN	0.639199972	NaN	NaN	NaN	5	260	0.390828216	NaN	NaN	77	77	77	NaN	NaN	NaN	NaN	NaN	NaN	71	NaN	NaN	NaN	NaN	NaN	NaN	75	40	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.1362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1.6	NaN	NaN	NaN	3
3.10138	2.85642	2.97314	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	400346	45.45243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.6008	79.45104	79.06936	4.49422	4.03656	4.24458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	0.1	NaN	NaN	119.5	37.4	43	92	70	NaN	NaN	NaN	NaN	41	53	1.317800045	NaN	NaN	0.449999988	NaN	NaN	NaN	1100	44	2.294364223	NaN	NaN	18	6	28	NaN	NaN	NaN	NaN	NaN	9.7	450	NaN	NaN	NaN	NaN	NaN	NaN	67	251	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	12130155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.82916	11.31996	10.33639	40.64311	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	58	26.8	68	96	89	NaN	NaN	NaN	NaN	66	78	3.345299959	NaN	NaN	1.360000014	NaN	NaN	NaN	4200	270	0.367378023	NaN	NaN	68	33	80	NaN	NaN	NaN	NaN	NaN	NaN	120	NaN	NaN	NaN	NaN	NaN	NaN	60	84	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1602	76.59176	98.49688	97.13162	99.83173	371	350	21	11	6	24004	46.88802	24004	46.88802	19.61111	0	NaN	86.30497	81.54024	90.99929	79.68935	74.06361	85.23198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1224	677	55.31046	16.85407	20.2482	13.51053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0.1	NaN	NaN	17.9	9.2	100	100	100	NaN	NaN	NaN	NaN	91	87	8.399999619	NaN	NaN	1.139500022	NaN	NaN	NaN	5	440	0.227953474	NaN	NaN	100	100	100	100	NaN	NaN	NaN	NaN	NaN	120	NaN	NaN	NaN	NaN	NaN	NaN	81	2.4	NaN	NaN	NaN	3
