-0.724	-3.324	-2.986	-2.594	-0.045	-0.36	-0.746	0.149	-1.228	-1.15	-1.057	-0.239	-0.397	0.881	1	0.123	-0.241	-0.192	-1.12	-1.791	0.919	-1.174	-0.408	0.134	-3.28
-0.937	-3.551	-2.896	-2.198	-0.242	-0.537	-0.956	-0.022	-1.228	-1.15	-1.402	-0.498	-0.64	1.012	0.821	-0.053	-0.241	-0.192	-1.12	-1.57	0.919	-10.69	-4.978	0.134	-3.495
-0.9	-3.733	-2.896	-2.022	-0.477	-0.713	-1.167	-0.235	-1.338	-1.379	-1.558	-0.67	-0.834	0.947	0.731	-0.194	-0.241	-0.192	-1.12	-1.476	0.919	-0.65	-0.468	0.134	-3.713
-0.812	-3.438	-2.963	-2.418	-0.085	-0.493	-0.816	0.149	-1.117	-1.104	-1.245	-0.268	-0.543	0.749	0.911	0.053	-0.241	-0.192	-1.12	-1.633	0.919	-0.949	-1.006	0.134	-3.28
-0.878	-3.347	-2.828	-2.242	-0.124	-0.625	-0.851	0.149	-1.172	-1.012	-1.057	-0.153	-0.494	0.617	0.911	0.193	-0.241	-0.192	-1.12	-1.633	0.919	-0.35	-0.528	0.134	-3.193
-0.841	-3.574	-2.828	-2.044	-0.242	-0.581	-0.921	0.021	-1.228	-1.012	-1.37	-0.498	-0.688	1.078	0.776	-0.088	-0.241	-0.192	-1.12	-1.413	0.919	-0.949	-1.006	0.134	-3.445
-0.944	-3.823	-2.782	-1.715	-0.477	-0.846	-1.167	-0.491	-1.614	-1.701	-1.402	-0.871	-0.931	0.551	0.148	-0.265	-0.241	-0.192	-1.12	-1.16	0.919	-0.949	-1.006	0.134	-4.061
-0.761	-3.574	-2.76	-1.913	-0.242	-0.581	-0.886	0.021	-1.117	-1.104	-1.433	-0.44	-0.737	0.815	0.731	-0.053	-0.241	-0.192	-1.12	-1.318	0.919	-1.249	-0.139	0.134	-3.413
-0.9	-3.823	-2.805	-1.737	-0.477	-0.846	-1.167	-0.491	-1.614	-1.701	-1.402	-0.871	-0.979	0.551	0.148	-0.265	-0.241	-0.192	-1.12	-1.16	0.919	-10.69	-4.978	0.134	-4.061
-0.929	-3.801	-2.782	-1.715	-0.477	-0.846	-1.132	-0.491	-1.614	-1.701	-1.402	-0.871	-0.931	0.551	0.148	-0.229	-0.241	-0.192	-1.12	-1.192	0.919	-1.249	-0.259	0.134	-4.061
-0.944	-3.551	-2.715	-1.847	-0.399	-0.669	-0.886	-0.022	-0.897	-1.242	-1.558	-0.526	-0.737	0.749	0.642	-0.159	-0.241	-0.192	-1.12	-1.286	0.919	-10.69	-4.978	0.134	-3.653
2.341	-3.892	-3.755	-3.539	-2.205	-2.478	-2.044	-1.131	-1.669	0.365	-0.9	-0.641	-0.349	-0.436	-0.749	-1.392	0.291	-0.032	0.572	-3.243	-1.127	-0.725	-2.349	0.134	-3.373
2.385	-3.892	-3.778	-3.539	-2.048	-2.39	-2.009	-1.131	-1.614	0.503	-0.743	-0.613	-0.397	-0.436	-0.704	-1.392	0.291	-0.032	0.572	-3.211	-1.127	-0.725	-2.349	-0.881	-3.373
2.437	-3.914	-3.778	-3.539	-2.048	-2.39	-2.009	-1.131	-1.614	0.503	-0.743	-0.613	-0.397	-0.436	-0.704	-1.392	0.291	-0.032	0.572	-3.211	-1.127	-0.8	-0.289	0.134	-3.373
2.891	-4.073	-3.936	-3.692	-2.166	-2.434	-2.079	-1.173	-1.614	0.457	-0.806	-0.641	-0.397	-0.436	-0.749	-1.462	0.291	-0.032	0.572	-3.211	-1.127	-0.2	-0.886	0.134	-3.373
2.393	-3.869	-3.71	-3.473	-2.166	-2.434	-2.079	-1.173	-1.614	0.457	-0.806	-0.641	-0.397	-0.436	-0.749	-1.462	0.291	-0.032	0.572	-3.211	-1.127	-0.8	-0.289	-0.881	-3.373
3.214	-4.187	-4.027	-3.78	-2.166	-2.434	-2.079	-1.173	-1.614	0.457	-0.806	-0.641	-0.397	-0.436	-0.749	-1.462	0.291	-0.032	0.572	-3.211	-1.127	-0.2	-0.886	-1.895	-3.373
2.547	-4.005	-3.868	-3.648	-2.048	-2.257	-1.904	-1.003	-1.503	0.457	-0.775	-0.498	-0.203	-0.239	-0.48	-1.181	0.291	-0.032	0.572	-3.337	-1.127	-0.575	-0.05	-0.881	-3.395
2.789	-3.982	-3.823	-3.56	-2.008	-2.257	-1.974	-1.131	-1.448	0.641	-0.775	-0.584	-0.397	-0.37	-0.569	-1.392	0.291	-0.032	0.572	-3.117	-1.127	-0.2	-0.886	-0.881	-3.373
2.312	-3.892	-3.755	-3.517	-1.969	-2.257	-1.904	-0.96	-1.448	0.503	-0.775	-0.526	-0.203	-0.173	-0.525	-1.216	0.291	-0.032	0.572	-3.337	-1.127	-0.2	-0.886	0.134	-3.395
3.207	-4.187	-4.049	-3.802	-1.734	-2.081	-1.799	-0.96	-1.283	0.686	-0.649	-0.44	-0.203	-0.239	-0.39	-1.145	0.291	-0.032	0.572	-3.211	-1.127	-0.8	-0.289	-1.895	-3.373
2.349	-3.846	-3.71	-3.473	-1.773	-1.993	-1.658	-0.875	-1.228	0.686	-0.586	-0.325	-0.106	-0.107	-0.211	-0.934	0.291	-0.032	0.572	-3.369	-1.127	-0.8	-0.289	0.134	-3.329
2.921	-4.073	-3.936	-3.692	-1.851	-2.213	-1.904	-0.96	-1.448	0.411	-0.775	-0.555	-0.203	-0.239	-0.525	-1.216	0.291	-0.032	0.572	-3.432	-1.127	-0.8	-0.289	0.134	-3.303
3.031	-4.096	-3.936	-3.692	-1.851	-2.169	-1.799	-0.96	-1.338	0.595	-0.681	-0.469	-0.252	-0.239	-0.435	-1.181	0.291	-0.032	0.572	-3.243	-1.127	-0.2	-0.886	0.134	-3.303
2.862	-4.073	-3.936	-3.692	-1.773	-1.993	-1.658	-0.875	-1.228	0.686	-0.586	-0.325	-0.106	-0.107	-0.211	-0.934	0.291	-0.032	0.572	-3.369	-1.127	-0.8	-0.289	-0.881	-3.329
-0.885	-2.53	-1.878	-1.188	-0.909	-1.243	-0.956	-0.064	-0.4	-0.874	-0.524	-0.181	-0.058	0.354	0.462	-0.617	0.979	4.332	-0.245	-0.75	-1.865	-0.725	-1.633	0.134	-2.945
2.268	-3.823	-3.665	-3.429	-1.773	-2.257	-1.834	-0.875	-1.338	0.503	-0.712	-0.498	-0.106	-0.107	-0.39	-1.145	0.291	-0.032	0.572	-3.401	-1.127	-0.2	-0.886	-0.881	-3.329
3.471	-4.209	-4.072	-3.802	-1.969	-2.257	-1.904	-1.003	-1.393	0.641	-0.743	-0.526	-0.3	-0.239	-0.525	-1.286	0.291	-0.032	0.572	-3.18	-1.127	-0.8	-0.289	-0.881	-3.303
-0.885	-2.552	-1.878	-1.166	-0.909	-1.243	-0.956	-0.064	-0.455	-0.874	-0.492	-0.181	-0.106	0.288	0.462	-0.617	0.979	4.332	-0.245	-0.561	-1.865	-0.05	-2.051	0.134	-2.945
-0.878	-2.552	-1.878	-1.166	-0.909	-1.243	-0.956	-0.064	-0.455	-0.874	-0.492	-0.181	-0.106	0.288	0.462	-0.617	0.979	4.332	-0.245	-0.561	-1.865	-0.5	0.099	0.134	-2.945
3.023	-4.05	-3.913	-3.692	-1.812	-2.125	-1.728	-0.875	-1.283	0.595	-0.649	-0.411	-0.155	-0.107	-0.345	-1.075	0.291	-0.032	0.572	-3.306	-1.127	-0.2	-0.886	-2.91	-3.303
2.693	-4.005	-3.846	-3.604	-1.773	-2.257	-1.834	-0.875	-1.338	0.503	-0.712	-0.498	-0.106	-0.107	-0.39	-1.145	0.291	-0.032	0.572	-3.401	-1.127	-0.2	-0.886	-1.895	-3.329
3.419	-4.209	-4.094	-3.846	-1.812	-2.125	-1.728	-0.875	-1.283	0.595	-0.649	-0.411	-0.155	-0.107	-0.345	-1.075	0.291	-0.032	0.572	-3.306	-1.127	-0.2	-0.886	-4.94	-3.303
3.742	-4.346	-4.208	-3.978	-1.969	-2.257	-1.904	-1.003	-1.393	0.641	-0.743	-0.526	-0.3	-0.239	-0.525	-1.286	0.291	-0.032	0.572	-3.18	-1.127	-0.2	-0.886	-2.91	-3.303
2.613	-3.914	-3.8	-3.56	-1.498	-1.816	-1.483	-0.747	-1.062	0.824	-0.524	-0.21	-0.009	0.091	-0.121	-0.758	0.291	-0.032	0.572	-3.369	-1.127	-0.2	-0.886	-1.895	-3.329
3.529	-4.255	-4.117	-3.89	-1.851	-2.213	-1.728	-0.96	-1.283	0.595	-0.681	-0.469	-0.252	-0.173	-0.435	-1.145	0.291	-0.032	0.572	-3.243	-1.127	-0.2	-0.886	-0.881	-3.303
2.459	-3.778	-3.619	-3.385	-1.734	-2.037	-1.728	-0.917	-1.172	0.824	-0.649	-0.383	-0.155	-0.107	-0.255	-1.11	0.291	-0.032	0.572	-3.053	-1.127	-0.8	-0.289	-0.881	-3.303
2.627	-3.914	-3.778	-3.582	-1.498	-1.816	-1.483	-0.747	-1.062	0.824	-0.524	-0.21	-0.009	0.091	-0.121	-0.758	0.291	-0.032	0.572	-3.369	-1.127	-0.8	-0.289	-1.895	-3.329
2.356	-3.778	-3.665	-3.451	-1.498	-1.816	-1.483	-0.747	-1.062	0.824	-0.524	-0.21	-0.009	0.091	-0.121	-0.758	0.291	-0.032	0.572	-3.369	-1.127	-0.2	-0.886	0.134	-3.329
3.449	-4.255	-4.14	-3.934	-1.498	-1.816	-1.483	-0.747	-1.062	0.824	-0.524	-0.21	-0.009	0.091	-0.121	-0.758	0.291	-0.032	0.572	-3.369	-1.127	-0.8	-0.289	0.134	-3.329
2.385	-3.801	-3.687	-3.495	-1.498	-1.816	-1.483	-0.747	-1.062	0.824	-0.524	-0.21	-0.009	0.091	-0.121	-0.758	0.291	-0.032	0.572	-3.369	-1.127	-0.2	-0.886	-0.881	-3.329
2.297	-3.755	-3.665	-3.473	-1.302	-1.728	-1.413	-0.704	-1.007	0.87	-0.524	-0.124	-0.058	0.025	-0.076	-0.723	0.291	-0.032	0.572	-3.243	-1.127	-0.8	-0.289	0.134	-3.303
3.038	-4.05	-3.959	-3.758	-1.498	-1.949	-1.448	-0.747	-1.062	0.87	-0.524	-0.21	0.039	0.091	-0.166	-0.828	0.291	-0.032	0.572	-3.243	-1.127	-0.8	-0.289	-2.91	-3.303
3.361	-4.164	-4.094	-3.89	-1.498	-1.949	-1.448	-0.747	-1.062	0.87	-0.524	-0.21	0.039	0.091	-0.166	-0.828	0.291	-0.032	0.572	-3.243	-1.127	-0.425	-0.916	-1.895	-3.303
2.972	-4.005	-3.936	-3.758	-1.498	-1.949	-1.448	-0.747	-1.062	0.87	-0.524	-0.21	0.039	0.091	-0.166	-0.828	0.291	-0.032	0.572	-3.243	-1.127	-0.425	-0.916	-0.881	-3.303
3.676	-4.255	-4.117	-3.89	-1.655	-1.993	-1.623	-0.832	-1.117	0.87	-0.586	-0.325	-0.106	-0.041	-0.211	-0.969	0.291	-0.032	0.572	-3.053	-1.127	-0.8	-0.289	-0.881	-3.303
-0.951	-2.666	-1.832	-0.99	-0.909	-1.287	-0.921	-0.022	-0.511	-0.92	-0.492	-0.239	-0.3	0.091	0.372	-0.617	0.979	4.332	-0.245	-0.308	-1.865	0.025	-0.976	0.134	-2.945
2.994	-3.982	-3.846	-3.626	-1.655	-1.993	-1.623	-0.832	-1.117	0.87	-0.586	-0.325	-0.106	-0.041	-0.211	-0.969	0.291	-0.032	0.572	-3.053	-1.127	-0.8	-0.289	0.134	-3.303
-0.805	-2.734	-1.9	-1.034	-0.909	-1.287	-0.921	-0.022	-0.511	-0.92	-0.492	-0.239	-0.3	0.091	0.372	-0.617	0.979	4.332	-0.245	-0.308	-1.865	0.025	-0.976	-0.881	-2.945
3.801	-4.323	-4.185	-3.934	-1.655	-1.949	-1.658	-0.875	-1.172	0.778	-0.618	-0.354	-0.203	-0.173	-0.3	-1.075	0.291	-0.032	0.572	-2.959	-1.127	-0.8	-0.289	0.134	-3.233
-0.893	-2.711	-1.832	-0.924	-1.066	-1.419	-1.027	-0.107	-0.621	-1.058	-0.618	-0.296	-0.397	-0.107	0.238	-0.652	0.979	4.332	-0.245	-0.308	-1.865	-0.5	0.099	0.134	-2.939
-0.951	-2.507	-1.9	-1.275	-0.831	-1.287	-0.921	-0.107	-0.511	-1.058	-0.304	-0.21	-0.252	-0.041	0.238	-0.687	0.979	4.332	-0.245	-0.687	-1.865	-10.69	-4.978	0.134	-2.95
-0.915	-2.689	-1.81	-0.924	-1.066	-1.419	-1.027	-0.15	-0.676	-1.058	-0.618	-0.296	-0.446	-0.173	0.193	-0.687	0.979	4.332	-0.245	-0.308	-1.865	-10.69	-4.978	0.134	-2.939
-0.893	-2.462	-1.923	-1.363	-0.791	-1.287	-0.921	-0.107	-0.511	-1.15	-0.21	-0.181	-0.252	-0.239	0.238	-0.723	0.979	4.332	-0.245	-0.845	-1.865	-0.725	-1.633	0.134	-2.95
-0.937	-2.462	-1.878	-1.297	-0.791	-1.287	-0.921	-0.107	-0.511	-1.15	-0.21	-0.181	-0.252	-0.239	0.238	-0.723	0.979	4.332	-0.245	-0.845	-1.865	-0.5	0.099	0.134	-2.95
-0.306	-2.757	-2.624	-2.44	-0.595	-1.243	-0.816	0.362	0.372	-0.278	0.009	0.135	0.379	0.749	0.642	-0.441	-0.083	-0.101	-0.537	-1.981	0.237	-0.2	-2.349	0.134	-2.959
-0.284	-2.779	-2.647	-2.462	-0.634	-1.243	-0.851	0.277	0.206	-0.369	-0.022	0.106	0.33	0.617	0.552	-0.476	-0.083	-0.101	-0.537	-1.854	0.237	-0.2	-2.349	-0.881	-2.959
-0.093	-2.916	-2.828	-2.66	-0.674	-1.419	-1.062	0.106	0.096	-0.369	0.041	0.106	0.233	0.288	0.372	-0.546	-0.083	-0.101	-0.537	-1.949	0.237	-0.35	-0.289	-0.881	-2.974
-0.093	-2.916	-2.828	-2.66	-0.674	-1.419	-1.062	0.106	0.096	-0.369	0.041	0.106	0.233	0.288	0.372	-0.546	-0.083	-0.101	-0.537	-1.949	0.237	-0.2	-2.349	0.134	-2.974
-0.849	-2.371	-1.945	-1.517	-0.791	-1.155	-0.886	-0.022	-0.4	-0.966	-0.085	-0.095	-0.009	0.025	0.372	-0.617	0.979	4.332	-0.245	-0.908	-1.865	-0.05	-2.051	0.134	-2.953
-0.277	-2.848	-2.76	-2.594	-0.674	-1.419	-1.062	0.106	0.096	-0.369	0.041	0.106	0.233	0.288	0.372	-0.546	-0.095	-0.111	-0.654	-1.949	0.862	-0.35	-0.289	0.134	-2.974
-0.357	-2.689	-2.534	-2.308	-0.674	-1.287	-0.886	0.064	-0.014	-0.645	0.009	0.135	0.282	0.42	0.372	-0.511	-0.083	-0.101	-0.537	-1.57	0.237	-0.425	-0.378	0.134	-2.967
-0.467	-2.643	-2.466	-2.242	-0.674	-1.287	-0.886	0.064	-0.014	-0.645	0.009	0.135	0.282	0.42	0.372	-0.511	-0.083	-0.101	-0.537	-1.57	0.237	-0.2	-2.349	0.134	-2.967
-0.159	-2.893	-2.782	-2.616	-0.674	-1.419	-1.062	0.064	-0.014	-0.415	-0.022	0.106	0.233	0.288	0.283	-0.582	-0.095	-0.111	-0.654	-1.917	0.862	-0.05	-0.677	-0.881	-2.974
-0.423	-2.779	-2.669	-2.484	-0.752	-1.463	-1.097	-0.107	-0.235	-0.599	-0.085	0.106	0.088	0.091	0.059	-0.652	-0.083	-0.101	-0.537	-1.854	0.237	-0.2	-2.349	-0.881	-2.974
-0.467	-2.757	-2.624	-2.462	-0.752	-1.463	-1.097	-0.107	-0.235	-0.599	-0.085	0.106	0.088	0.091	0.059	-0.652	-0.095	-0.111	-0.654	-1.854	0.862	-0.05	-0.677	0.134	-2.974
-0.526	-2.734	-2.601	-2.418	-0.752	-1.463	-1.097	-0.107	-0.235	-0.599	-0.085	0.106	0.088	0.091	0.059	-0.652	-0.083	-0.101	-0.537	-1.854	0.237	-0.2	-2.349	0.134	-2.974
-0.445	-2.734	-2.647	-2.484	-0.556	-1.331	-1.027	0.277	0.261	-0.14	0.072	0.221	0.33	0.551	0.552	-0.511	-0.095	-0.111	-0.654	-2.044	0.862	-0.575	0.099	-0.881	-2.974
-0.702	-2.643	-2.534	-2.352	-0.752	-1.463	-1.097	-0.107	-0.235	-0.599	-0.085	0.106	0.088	0.091	0.059	-0.652	-0.083	-0.101	-0.537	-1.854	0.237	-0.575	0.099	0.134	-2.974
-0.937	-2.394	-1.9	-1.385	-0.791	-1.199	-0.886	-0.022	-0.345	-0.92	-0.053	-0.038	0.039	0.091	0.417	-0.582	0.979	4.332	-0.245	-1.065	-1.865	-0.875	-0.289	0.134	-2.953
-0.269	-2.757	-2.534	-2.242	-0.909	-1.64	-1.132	-0.15	-0.345	-0.92	-0.085	0.048	0.039	0.025	0.059	-0.687	-0.083	-0.101	-0.537	-1.697	0.237	-0.425	-0.378	0.134	-2.967
-0.739	-2.462	-2.149	-1.781	-0.713	-1.287	-0.886	-0.064	-0.125	-0.874	0.166	0.163	0.185	0.288	0.328	-0.511	-0.083	-0.101	-0.537	-1.318	0.237	-0.2	-2.349	0.134	-2.967
-0.797	-2.507	-2.24	-1.913	-0.752	-1.331	-0.921	-0.064	-0.18	-0.874	0.103	0.106	0.136	0.222	0.283	-0.546	-0.083	-0.101	-0.537	-1.381	0.237	-0.725	-1.633	0.134	-2.967
-0.086	-2.734	-2.556	-2.308	-0.948	-1.507	-1.377	-0.363	-0.345	-0.553	-0.43	-0.095	-0.058	-0.173	0.059	-0.758	-0.095	-0.111	-0.654	-1.854	0.862	-0.05	-0.677	-0.881	-2.965
-0.819	-2.53	-2.262	-1.935	-0.87	-1.596	-1.097	-0.235	-0.4	-1.058	-0.022	-0.009	0.039	-0.107	0.059	-0.652	-0.083	-0.101	-0.537	-1.444	0.237	-0.2	-2.349	0.134	-2.967
0.009	-2.779	-2.579	-2.33	-0.948	-1.507	-1.377	-0.363	-0.345	-0.553	-0.43	-0.095	-0.058	-0.173	0.059	-0.758	-0.095	-0.111	-0.654	-1.854	0.862	-0.05	-0.677	0.134	-2.965
-0.885	-2.439	-2.013	-1.561	-0.752	-1.331	-0.956	-0.107	-0.29	-0.966	0.009	0.02	0.136	0.025	0.283	-0.582	-0.191	-0.086	-0.887	-1.255	-0.161	-0.2	-0.438	0.134	-2.953
-0.937	-2.416	-1.968	-1.517	-0.752	-1.331	-0.956	-0.107	-0.29	-0.966	0.009	0.02	0.136	0.025	0.283	-0.582	-0.191	-0.086	-0.887	-1.255	-0.161	-10.69	-4.978	0.134	-2.953
-0.841	-2.53	-2.285	-2.001	-0.988	-1.728	-1.167	-0.278	-0.511	-1.15	-0.147	-0.038	-0.106	-0.239	-0.031	-0.723	-0.083	-0.101	-0.537	-1.602	0.237	-0.725	-1.633	0.134	-2.967
-0.856	-2.462	-2.059	-1.627	-0.713	-1.375	-0.956	-0.107	-0.235	-0.966	0.041	0.02	0.185	-0.041	0.238	-0.582	-0.191	-0.086	-0.887	-1.318	-0.161	-0.125	-2.558	0.134	-2.953
-0.915	-2.462	-2.036	-1.605	-0.713	-1.375	-0.956	-0.107	-0.235	-0.966	0.041	0.02	0.185	-0.041	0.238	-0.582	0.979	4.332	-0.245	-1.318	-1.865	-0.2	-0.438	0.134	-2.953
-0.951	-2.439	-2.013	-1.583	-0.752	-1.331	-0.956	-0.107	-0.29	-0.966	0.009	0.02	0.136	0.025	0.283	-0.582	0.979	4.332	-0.245	-1.255	-1.865	-10.69	-4.978	0.134	-2.953
-0.871	-2.575	-1.991	-1.385	-0.831	-1.199	-0.921	-0.064	-0.566	-0.966	-0.242	-0.124	-0.203	-0.107	0.238	-0.652	-0.191	-0.086	-0.887	-0.624	-0.161	-0.2	-0.438	0.134	-2.939
-0.834	-2.643	-1.991	-1.341	-0.791	-1.11	-0.921	-0.064	-0.621	-1.012	-0.398	-0.124	-0.397	-0.107	0.238	-0.582	0.979	4.332	-0.245	-0.403	-1.865	-0.2	-0.438	0.134	-2.939
-0.863	-2.643	-1.991	-1.341	-0.791	-1.11	-0.921	-0.064	-0.621	-1.012	-0.398	-0.124	-0.397	-0.107	0.238	-0.582	-0.37	0.076	-0.304	-0.403	0.294	-0.2	-0.438	0.134	-2.939
-0.555	-2.484	-2.398	-2.264	-0.399	-1.243	-0.991	0.149	0.041	-0.278	0.009	-0.21	-0.106	0.222	0.328	-0.476	-0.095	-0.111	-0.654	-2.044	0.862	-0.05	-0.677	0.134	-2.971
-0.489	-2.507	-2.443	-2.286	-0.399	-1.243	-0.991	0.149	0.041	-0.278	0.009	-0.21	-0.106	0.222	0.328	-0.476	-0.095	-0.111	-0.654	-2.044	0.862	-0.05	-0.677	-0.881	-2.971
-0.746	-2.53	-2.398	-2.198	-0.831	-1.552	-1.202	-0.15	-0.29	-0.645	-0.022	-0.066	-0.058	-0.041	0.014	-0.687	-0.083	-0.101	-0.537	-1.854	0.237	-0.275	-1.722	0.134	-2.974
-0.812	-2.552	-2.33	-2.066	-0.948	-1.684	-1.167	-0.278	-0.455	-1.012	-0.116	0.02	-0.058	-0.173	-0.076	-0.723	-0.083	-0.101	-0.537	-1.76	0.237	-0.575	0.099	0.134	-2.967
-0.907	-2.507	-1.991	-1.451	-0.791	-1.243	-0.921	-0.107	-0.511	-0.966	-0.085	-0.038	-0.058	-0.041	0.283	-0.582	-0.142	-0.027	-0.537	-1.097	-0.956	-0.2	-0.02	0.134	-2.953
0.699	-3.029	-2.918	-2.726	-0.477	-1.199	-1.062	0.106	0.041	-0.323	-0.022	-0.066	0.039	0.222	0.372	-0.511	-0.095	-0.111	-0.654	-2.075	0.862	-0.05	-0.677	0.134	-2.97
0.09	-2.734	-2.647	-2.484	-0.556	-1.287	-1.062	0.064	-0.014	-0.323	-0.022	-0.095	-0.009	0.222	0.238	-0.546	-0.095	-0.111	-0.654	-2.044	0.862	-0.05	-0.677	0.134	-2.97
-0.482	-2.484	-2.421	-2.286	-0.399	-1.243	-0.991	0.149	0.041	-0.278	0.009	-0.21	-0.106	0.222	0.328	-0.476	-0.083	-0.101	-0.537	-2.044	0.237	-0.5	-1.185	0.134	-2.97
-0.555	-2.462	-2.398	-2.264	-0.399	-1.243	-0.991	0.149	0.041	-0.278	0.009	-0.21	-0.106	0.222	0.328	-0.476	-0.083	-0.101	-0.537	-2.044	0.237	-0.2	-2.349	0.134	-2.97
-1.003	-2.643	-1.968	-1.253	-0.674	-1.022	-0.816	-0.022	-0.566	-1.058	-0.43	-0.009	-0.494	0.025	0.283	-0.476	-0.37	0.076	-0.304	-0.403	0.294	-10.69	-4.978	0.134	-2.934
0.552	-2.961	-2.85	-2.638	-0.752	-1.331	-1.167	-0.107	-0.18	-0.094	-0.116	-0.038	-0.009	0.288	0.372	-0.617	-0.095	-0.111	-0.654	-1.981	0.862	-0.35	-0.289	-0.881	-2.97
-0.863	-2.484	-2.104	-1.671	-0.713	-1.419	-0.991	-0.107	-0.235	-1.012	0.072	-0.009	0.282	-0.173	0.238	-0.546	-0.45	-0.062	-0.712	-1.349	0.408	-0.2	-0.229	0.134	-2.948
0.53	-2.938	-2.805	-2.616	-0.477	-1.199	-1.062	0.106	0.041	-0.323	-0.022	-0.066	0.039	0.222	0.372	-0.511	-0.095	-0.111	-0.654	-2.075	0.862	-0.05	-0.677	-1.895	-2.97
-0.585	-2.689	-2.149	-1.561	-0.791	-1.243	-0.921	-0.107	-0.566	-0.966	-0.179	-0.066	-0.155	-0.107	0.283	-0.617	-0.191	-0.086	-0.887	-0.939	-0.161	-0.2	-0.438	-0.881	-2.934
-0.893	-2.484	-2.059	-1.627	-0.752	-1.375	-0.956	-0.107	-0.29	-0.966	0.009	-0.009	0.136	-0.041	0.238	-0.582	1.161	2.044	-0.42	-1.255	-1.524	-0.725	-0.259	0.134	-2.948
-0.247	-2.825	-2.285	-1.715	-0.791	-1.243	-0.921	-0.107	-0.566	-0.966	-0.179	-0.066	-0.155	-0.107	0.283	-0.617	-0.191	-0.086	-0.887	-0.939	-0.161	-0.35	-0.289	0.134	-2.934
-0.423	-2.757	-2.217	-1.627	-0.791	-1.243	-0.921	-0.107	-0.566	-0.966	-0.179	-0.066	-0.155	-0.107	0.283	-0.617	-0.37	0.076	-0.304	-0.939	0.294	-0.35	-0.289	0.134	-2.934
0.127	-2.757	-2.647	-2.44	-0.674	-1.375	-1.132	-0.064	-0.125	-0.461	-0.053	-0.153	-0.106	0.091	0.148	-0.617	-0.083	-0.101	-0.537	-1.949	0.237	-0.05	-0.677	-0.881	-2.97
0.134	-2.734	-2.647	-2.462	-0.674	-1.375	-1.132	-0.064	-0.125	-0.461	-0.053	-0.153	-0.106	0.091	0.148	-0.617	-0.095	-0.111	-0.654	-1.949	0.862	-0.2	-2.349	-0.881	-2.97
-0.695	-2.575	-2.24	-1.847	-0.713	-1.463	-1.027	-0.15	-0.235	-1.012	0.072	-0.009	0.33	-0.173	0.193	-0.582	-0.142	-0.027	-0.537	-1.349	-0.956	-0.2	-0.02	0.134	-2.964
-0.247	-2.598	-2.443	-2.242	-0.752	-1.419	-1.202	-0.15	-0.235	-0.461	-0.116	-0.153	-0.106	0.025	0.103	-0.687	-0.095	-0.111	-0.654	-1.886	0.862	-0.2	-2.349	0.134	-2.97
