184.1668233	-1.2446987	-20.779217	4.155671	19.863	18.541	17.708	1	285.10907	60.41827	82.60684	0.02223
184.8837906	-1.241179	-8.77925	11.126744	19.948	18.628	18.378	1	286.5126	60.609524	81.981865	0.027413
184.7061731	-1.2370147	2.445246	6.525873	16.682	16.537	15.23	1	286.1607	60.568405	82.13912	0.028779
185.9370601	-1.236809	-4.659079	11.89441	19.197	17.731	16.712	1	288.60388	60.862316	81.063736	0.025367
185.3557073	-1.2344662	5.969551	1.441022	19.649	18.539	17.72	1	287.44318	60.73148	81.572754	0.032906
185.0518426	-1.2272498	3.01575	3.256698	19.639	17.955	17.15	1	286.83734	60.664883	81.841774	0.028844
184.6261006	-1.2261652	-4.614037	15.045245	18.828	18.276	17.622	1	285.99765	60.558224	82.21438	0.028053
185.7575685	-1.2238877	7.174207	-5.318644	19.925	18.61	18.407	1	288.23883	60.83489	81.226814	0.024195
184.5483966	-1.2217099	-22.118282	-31.823683	19.036	18.667	17.527	1	285.8427	60.542294	82.284454	0.02766
184.8589672	-1.2206986	3.156459	-2.665395	19.874	18.471	17.924	1	286.45312	60.62309	82.01351	0.027756
185.6441927	-1.2199784	-7.41456	4.362324	19.821	18.412	17.623	1	288.0106	60.81291	81.32775	0.026859
184.3172803	-1.2153386	-4.768274	45.599705	19.742	18.589	18.01	1	285.38663	60.48721	82.48956	0.024157
184.9596966	-1.2128892	15.295774	-5.881166	19.099	18.205	17.382	1	286.64795	60.65593	81.929276	0.028624
185.8572717	-1.2088963	-1.657771	1.222889	18.482	17.314	16.042	1	288.4314	60.87186	81.14701	0.025378
185.0915675	-1.2071155	-5.415609	-7.762314	19.777	18.647	17.848	1	286.90582	60.69418	81.81684	0.030969
184.3419061	-1.2065065	-0.901292	0.831909	18.338	17.597	16.439	1	285.42996	60.50232	82.47232	0.024901
185.5143101	-1.2033414	5.821901	-0.945952	18.956	17.93	17.268	1	287.7437	60.79907	81.44931	0.029258
184.5609169	-1.200169	10.186823	-0.710792	19.266	18.18	17.78	1	285.85583	60.56636	82.283966	0.027779
184.9442623	-1.1999512	-2.808001	6.31384	17.533	16.967	15.56	1	286.61084	60.6646	81.94905	0.028888
184.1729225	-1.1969277	15.353309	-4.623171	18.731	18.184	17.172	1	285.09454	60.465893	82.62469	0.022199
185.5421082	-1.1956661	11.163751	2.698083	19.257	17.613	16.401	1	287.79547	60.813004	81.42876	0.028624
184.3881294	-1.1930523	4.786329	-1.00845	18.394	18.077	17.35	1	285.51315	60.527626	82.43845	0.025511
185.731425	-1.1907266	1.065929	-5.286098	19.657	17.926	17.297	1	288.17117	60.861275	81.26578	0.024234
185.4517276	-1.1877707	-4.910891	-6.428441	19.817	18.928	18.8	1	287.61154	60.799553	81.51156	0.029662
185.6643677	-1.1870998	1.784681	2.921083	19.331	18.227	17.434	1	288.03543	60.84953	81.32612	0.026236
184.2989972	-1.1867772	-9.577984	-0.546176	19.651	18.804	17.83	1	285.3353	60.509808	82.51941	0.023749
185.011107	-1.1844728	3.541414	-9.017176	19.683	18.06	17.294	1	286.73514	60.696247	81.898155	0.030391
184.0431441	-1.1819352	-0.376891	2.156697	18.434	17.748	16.804	1	284.8332	60.44468	82.745415	0.020955
185.4862655	-1.1816968	-4.001305	9.193127	19.873	18.291	17.747	1	287.67746	60.81356	81.48434	0.029653
185.1119797	-1.1797522	-0.303628	-3.431345	18.691	17.586	16.526	1	286.93253	60.725716	81.8123	0.033067
184.0479501	-1.1796565	-2.827158	-2.013256	18.863	17.54	16.593	1	284.84128	60.448196	82.74232	0.02107
184.2122142	-1.1759334	-6.122884	7.417977	19.322	17.934	17.009	1	285.15967	60.496788	82.60053	0.022346
184.4895928	-1.1736949	-5.6115	11.870651	19.798	19.443	18.904	1	285.70166	60.57318	82.35916	0.026995
185.312198	-1.1700216	-10.454844	-2.634747	17.614	15.334	15.628	1	287.32523	60.783684	81.64209	0.032642
185.6425323	-1.1698331	3.645037	1.549147	18.046	17.562	16.823	1	287.98367	60.861332	81.35359	0.026281
184.9732425	-1.165497	-11.179656	7.121353	19.723	18.7	18.188	1	286.65057	60.705204	81.94046	0.030497
185.0888585	-1.163357	7.261901	0.91406	19.668	18.218	17.459	1	286.87845	60.735928	81.84048	0.033233
184.9948104	-1.1633484	8.842036	-13.591237	19.933	18.441	17.563	1	286.69217	60.712658	81.92266	0.030992
184.6698436	-1.1599691	2.415666	13.135581	19.495	18.132	17.008	1	286.04877	60.633488	82.20829	0.02644
184.0671017	-1.1586948	-18.74926	29.60718	19.804	19.226	19.176	1	284.86685	60.473633	82.73575	0.021397
184.6846437	-1.1570293	-0.109521	0.013902	19.92	18.379	17.567	1	286.0764	60.64015	82.196785	0.026491
184.0662371	-1.1534288	-0.138777	6.137024	19.303	17.951	17.387	1	284.8622	60.478455	82.73906	0.021338
185.7598099	-1.1524106	-21.566696	-18.174934	19.655	18.828	19.454	1	288.21014	60.90502	81.25962	0.02351
184.1661999	-1.1509983	0.882387	5.523358	19.582	18.489	17.679	1	285.05597	60.508244	82.652855	0.022196
185.5014437	-1.149818	-7.826446	-0.8586	19.208	17.469	17.303	1	287.6924	60.848106	81.48658	0.029511
185.7482516	-1.1450613	7.631043	-11.069254	18.972	17.709	17.193	1	288.18356	60.909565	81.27329	0.023648
185.8359456	-1.1407916	5.490817	0.682324	19.179	18.009	17.216	1	288.35736	60.93348	81.19878	0.024476
184.1494805	-1.1406197	-30.343468	-10.715968	19.795	19.922	18.474	1	285.01755	60.513653	82.67251	0.022002
