Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
NaN	NaN	NaN	404149	NaN	NaN	1962443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	892699218.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	848768920.9	0.985530826	NaN	NaN	NaN	NaN	3
21000	1560000	0.398168324	585376	0.813596095	110620	351157	112620	51844032.61	378784741.6	10.9319556	286341446.6	92443295.05	34114.82203	430628774.2	0.049593234	2750179.499	22295349.12	-134792910.3	-46897383.42	-196320303.9	-154044166.8	9963085.186	-532716.0671	-532716.0671	NaN	1218703.788	108424777.1	NaN	NaN	NaN	4946649.194	182464437.7	2.331432756	132297279.8	50167157.9	NaN	187411086.9	10496.86832	0.000958323	1836951.955	0	43845420.84	4.002916863	NaN	NaN	NaN	NaN	0
99640	9089000	0.103922028	10423553	2.112621956	130170	22990177	144000	117793181.7	2335792926	5.182605581	1930717075	405075851.1	NaN	2453586108	NaN	202555.752	162511.2742	-45800312.9	-81864753.16	-1395938726	-1206770152	-26399192.68	403978.5575	1671854.933	1267876.375	-311394044	1432003166	NaN	NaN	NaN	35928428.53	939854200.2	0.054015647	723946923.5	215907276.6	NaN	975782628.7	403978.5575	0.002354764	0	1267876.375	642408508.3	3.744556072	NaN	NaN	NaN	NaN	0
61770	3812000	0.426410707	2133798	2.973876887	110630	7931694	110990	289000000	9833000000	6.170568562	9235000000	598000000	NaN	10122000000	NaN	25000000	NaN	36000000	-128000000	55000000	-406000000	523000000	NaN	NaN	NaN	-212000000	109000000	NaN	NaN	NaN	161000000	9888000000	3.937677054	8829000000	1059000000	NaN	10049000000	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
80	2000	0.00507403	NaN	2.898550725	690	NaN	690	404521277.7	3435106392	6.528221512	2935638306	499468086.4	NaN	3839627670	NaN	102127659.8	345478729.2	102659574.7	11170212.8	51063829.92	183776596.2	-45204231.26	64095744.85	16223404.3	-47872340.55	108502103.8	40425532.02	NaN	NaN	NaN	415691490.5	3486170222	NaN	3119414902	366755320.1	NaN	3901861713	64095744.85	1.716035263	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	51000	NaN	51210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	202840	NaN	207600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
970	46000	0.29301976	12718	0.306882946	22810	23722	22970	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
10	1000	0.018115942	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
341730	2051000	0.35928343	476083	0.11261885	1083300	496789	1098580	402700000	740600000	6.704824203	496000000	244600000	3000000	1143300000	0.001844115	1200000	2299999.952	-140834000	-361800000	117500000	259100000	65535577.91	12900000	11100000	-1800000	-41001577.91	103466000	2700000	NaN	NaN	40900000	858100000	8.495145631	755100000	103000000	NaN	899000000	13000000	0.239734908	59800000	0	5000000	0.092205734	NaN	NaN	NaN	NaN	1
2288210	47000000	0.36026638	18083884	0.782677772	8459420	29197547	8514880	11726000000	19560000000	1.984991527	15429000000	4131000000	26000000	31286000000	0.091980249	20000000	19000000	-6834000000	-11007000000	4062000000	6469000000	-586288872.3	1422000000	1136000000	-286000000	1891288872	111000000	-3000000	NaN	NaN	719000000	23622000000	2.262180974	21898000000	1724000000	11000000	24341000000	1609000000	0.791423642	1457000000	-3000000	29000000	0.014264317	NaN	NaN	NaN	NaN	2
190	16000	0.063487781	800	2.325581395	430	2000	430	35950000	721450000	13.53101568	574750000	146700000	4700000	757400000	0.133274334	5050000	500000	-35650000	-16200000	-39600000	-252800000	-16768457.99	2250000	400000	-1850000	-7731542.012	20150000	NaN	NaN	NaN	19750000	681850000	6.182272854	321950000	359900000	650000	701600000	3650000	0.347465227	NaN	-350000	8449999.809	0.804405781	NaN	NaN	NaN	NaN	3
130	3000	0.014484217	1694	0.759013283	5270	2676	5770	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4300	145000	0.311941329	120150	0.382978723	47000	171700	47000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
260060	405000	0.365919107	63200	0.001764509	566730	16765	581730	129908509.6	824668335.1	4.928167175	615264934.1	209403401	NaN	954576844.6	-0.108884758	24340752.32	22608638.76	-78947908.27	-47222882.77	-71381307.36	25070063.25	100585003.7	25070063.25	25070063.25	NaN	-123649461.9	39656281.87	7293109.309	NaN	NaN	82685626.79	753287027.7	3.284907183	640334997.3	112952030.4	NaN	835972654.5	23793769.12	2.029922992	87517311.7	0	55883449.55	4.767596867	NaN	NaN	NaN	NaN	2
49700	1890000	0.760526655	152200	0.128415037	622980	102676	622980	13792884.97	241183919.1	5.059487647	137516847.6	103667071.5	NaN	254976804.1	0.067330408	20705072.75	16739881.52	-29309880.56	-10688436.16	-82119625.06	-14118287.89	7558058.587	4025548.999	4025548.999	NaN	1107106.208	63498180.66	NaN	NaN	NaN	3104448.805	159064294	2.768008241	123398559.7	35665734.32	NaN	162168742.8	4469041.686	0.678483344	0	0	20993.7375	0.003187238	NaN	NaN	NaN	NaN	0
666640	45139000	1.77321653	21521900	0.677406194	9093510	47447200	9984670	20723609905	73744901568	NaN	61200004943	12544896625	NaN	94468511473	0.787430424	654789216.3	NaN	-2542924981	-12586401357	10381422189	14176467909	-2737032002	-629016328.9	4616531933	5245548262	-490142895.3	-337945812.7	1085346489	NaN	NaN	8137208548	84126323757	NaN	75376472852	8749850905	NaN	92263532305	1999495942	0.598994326	NaN	739999586	NaN	NaN	NaN	NaN	NaN	NaN	3
20210	391000	0.060915069	177400	0.525	40000	899600	41280	6179668677	44612520216	1.421361623	39987296412	4625223804	NaN	50792188893	0.478932548	1070437521	2690623535	1211923922	4341774616	-2215667516	-5820474244	4857421851	150537719.8	-3836806315	-3987344035	198930549.6	-914183178.4	NaN	NaN	NaN	10521443293	42396852700	18.95693448	34166822168	8230030532	NaN	52918295993	642643620.5	0.625440472	NaN	1775011216	551177673.3	0.536423008	NaN	NaN	NaN	NaN	3
80	3000	0.022917383	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
165500	3528000	0.301166714	635460	0.298575713	743530	1437080	756090	1964000000	4081000000	1.132686084	2845000000	1236000000	32000000	6045000000	NaN	48000000	14000000	-1117000000	-1761000000	547000000	986000000	68013238.65	135000000	132000000	-3000000	528986761.3	97000000	NaN	NaN	NaN	203000000	4628000000	2.220828105	3831000000	797000000	NaN	4831000000	135000000	0.68283892	149000000	0	1000000	0.005058066	NaN	NaN	NaN	NaN	2
4709030	111251000	0.108716811	92800521	0.391426568	9327420	345626498	9599960	295000000	20711000000	5.516549649	18717000000	1994000000	NaN	21006000000	0.040708067	10000000	2000000	4240000000	1254000000	2475000000	1990000000	127682337.1	543000000	-78000000	-621000000	-4141682337	511000000	NaN	NaN	NaN	1549000000	23186000000	8.188785801	20707000000	2479000000	NaN	24735000000	636000000	0.278390651	0	0	542000000	0.237244863	NaN	NaN	NaN	NaN	2
90600	5910000	0.595176293	992687	2.432781198	472710	889155	475440	307427030.8	1942471724	4.640714181	1225220712	717251012.1	NaN	2249898755	0.070743638	136249350.7	117853591.9	-411858867.7	-279269181.6	-135015968.7	141471542.7	5192577.495	208599015.6	208599015.6	NaN	-116812532.8	2426282.619	NaN	NaN	NaN	28157849.26	1807455755	4.730888307	1366692255	440763500.6	NaN	1835613605	213821207.6	2.896578712	108773797.9	0	28000396.73	0.379313886	NaN	NaN	NaN	NaN	1
453390	3759000	0.130841727	1344190	1.333934205	1109500	3379230	1141750	1504000000	5766000000	12.06605223	4464000000	1302000000	12000000	7270000000	0.269247294	13000000	48000000	-3003000000	-1215000000	-1952000000	-1494000000	-270309206.4	513721000	511721000	-2000000	1839243206	164000000	NaN	NaN	NaN	289000000	3814000000	14.01658768	2970000000	844000000	30000000	4103000000	618000000	1.595669579	445000000	0	72000000	0.185903252	NaN	NaN	NaN	NaN	2
1100	75000	0.206180466	16000	10.75268817	1860	18000	1860	1729373.71	50655691.53	3.952929875	28801026.5	21854665.03	NaN	52385065.24	NaN	3994092.24	3994092.226	-11053296	-459241.8804	-28543851.05	-9331795.01	-2083646.017	NaN	NaN	NaN	-2075773.3	17949796.93	NaN	NaN	NaN	1270131.829	22111840.48	NaN	19469231.49	2642608.992	NaN	23381972.31	NaN	NaN	0	0	1836967.468	1.647218965	NaN	NaN	NaN	NaN	0
650	38000	0.120478108	7000	0.496277916	4030	2700	4030	8194087.628	116791555.7	0.208047554	104588307.8	12203247.97	NaN	124985643.4	NaN	511956.1048	NaN	-13348523.07	-6874440.557	-80007439.87	-101287795.1	-3690043.929	NaN	NaN	NaN	-3202531.312	73533357.36	NaN	NaN	NaN	1319647.071	36784115.88	0.006665833	3300512.654	33483603.22	NaN	38103762.95	NaN	NaN	0	0	20547992.71	14.83864149	NaN	NaN	NaN	NaN	1
26820	283000	0.111086905	155087	4.543674109	51060	372438	51100	373800000	1147700000	6.906077348	894300000	253400000	3600000	1521500000	0.135799385	7200000	600000.0238	-279900000	-328900000	-20000000	-41800000	78390298.58	55300000	52700000	-2600000	-47090298.58	69000000	NaN	NaN	NaN	44900000	1127700000	1.199127907	852500000	275200000	NaN	1172600000	60700000	1.526485675	-1300000	0	5300000.191	0.133284586	NaN	NaN	NaN	NaN	2
61790	3100000	0.311587664	227100	3.258845438	107400	613744	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100000	0.000450334	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17520000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1730	103000	0.148383769	51345	7.034632035	9240	71310	9250	103296218.2	1381207153	0.726072607	1093534780	287672372.3	189882.754	1484503371	NaN	1139296.524	6645896.435	-205073374.3	-379765.508	-258430428.2	-598130675.1	10768067.76	68357791.44	68357791.44	NaN	-41718956.66	53736819.38	20507337.43	NaN	NaN	102916452.7	1122776724	NaN	495404105.2	627372619.2	NaN	1225693177	68357791.44	3.164179218	NaN	0	78231697.08	3.62122744	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	77270	NaN	78870	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
183300	11967000	0.153171165	7582055	1.383438834	349130	33077762	356970	12538055609	1.87389E+11	0.845926916	1.49113E+11	38275562676	1183812410	1.99927E+11	0.492034849	5515528956	4289452148	4346783317	3026164685	11341396741	19450453282	945579692.3	-1945566942	-629550641.2	1316016301	1915409037	-10020778109	-796280190.4	NaN	NaN	15564220294	1.9873E+11	0.74894892	1.68564E+11	30166506135	592844962.5	2.14294E+11	1724036789	0.231165609	NaN	1105450428	2118541992	0.284062413	NaN	NaN	NaN	NaN	3
190	6000	0.08027078	180	14.66666667	750	250	750	1703703.704	49700000	6.223776224	42814814.81	6885185.185	NaN	51403703.7	NaN	4400000	NaN	-1750333.333	-444444.4444	-13700000	-15014814.81	-3992456.133	200000	285185.1852	85185.18519	4376122.799	12394111.11	NaN	NaN	NaN	1259259.259	36000000	NaN	27800000	8200000	NaN	37259259.26	200000	0.2502317	0	0	9399999.619	11.76088944	NaN	NaN	NaN	NaN	2
28460	2593000	0.507010054	1697889	0.40113261	42380	6379870	43090	2984451613	20474921581	1.773981531	15973784457	4501137124	NaN	23459373194	0.25356109	167541275.5	NaN	-1381788412	-2075350516	881699066.9	251744359.8	-113828985.3	-89989564.94	212344346.9	302333911.8	-1356910854	-188136962.9	NaN	NaN	NaN	909101097.8	21356620648	3.18165302	16225528817	5131091831	NaN	22265721746	60130799.99	0.101564043	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
26300	1075000	0.173311678	146607	7.346854305	48320	581446	48670	304000000	1577600000	4.561286001	1279000000	298600000	NaN	1881600000	NaN	NaN	NaN	-417900000	-297100000	-335800000	-493800000	10554705.56	48200000	48200000	NaN	138945294.4	215000000	NaN	NaN	NaN	6900000	1241800000	0.256241787	785200000	456600000	NaN	1248700000	48200000	0.559035018	0	0	195000000	2.261656195	NaN	NaN	NaN	NaN	2
392820	6592000	0.317491402	2227560	0.268291249	2381740	1290834	2381740	1978366188	11952890079	4.974434526	9543309391	2409580689	1044102.907	13931256268	0.02995293	161209488.8	156824249.3	-85198797.21	-1791889409	1468635149	3198922486	193384641.4	-14199799.54	-12111593.72	2088205.814	420756688.5	238055462.8	NaN	NaN	NaN	186476779.2	13421525228	7.25791577	12742231877	679293351.3	NaN	13608002008	417641.1628	0.000855798	569036084.3	0	392000000	0.803256101	NaN	NaN	NaN	NaN	2
70950	1560000	0.180768293	358299	3.738621586	276840	561093	283560	913000000	1912000000	9.816700611	1421000000	491000000	25000000	2825000000	NaN	NaN	86000000	-115000000	-890000000	751000000	927000000	794130915.2	50000000	50000000	NaN	-113130915.2	24000000	NaN	NaN	NaN	23000000	2663000000	10.82539683	2348000000	315000000	NaN	2686000000	50000000	0.446892909	60000000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
24780	2308000	0.047807893	2013325	0.170777036	995450	8699679	1001450	1080000000	11018285730	3.933512286	8250857155	2767428575	NaN	12098285730	0.06752586	NaN	NaN	-329571427.9	-642999999.8	-4192285720	-4557857149	131496772.4	471000000.7	477428572.1	6428571.438	-160925345	4505714292	NaN	NaN	NaN	437000000.6	6826000010	0.925630386	3693000005	3133000004	NaN	7263000010	490000000.7	1.741456381	5428571.436	0	3665857178	13.02842932	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	101000	NaN	117600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
307910	15592000	0.408998073	7432467	9.843221272	499430	13758534	505990	3658016937	33736476844	4.914516112	28600655034	5135821810	164889183.2	37394493781	0.146497468	359552202.6	15740970.61	-3013194548	-2333145347	-1577197353	-7806441731	-1524577313	1379226621	1420959282	41732661.02	264947139.6	897148151.7	267626009.9	NaN	NaN	1324871590	32159279492	2.274886782	20794213303	11365066188	32290544.67	33484151081	1622388936	0.977437117	NaN	47626572.37	1348032104	0.812145956	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	42390	NaN	45230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	1101000	NaN	1221900	28019712.39	964782609.2	4.275891706	739951691.2	224830918	NaN	992802321.5	NaN	3574879.229	483091.8014	-169903770.4	2656616.132	-423236715.2	-337342995.3	-54103661.47	NaN	NaN	NaN	52895932	250676328.6	-483091.7877	NaN	NaN	30676328.52	541545894	0.420723227	402608695.8	138937198.1	NaN	572222222.5	NaN	NaN	0	0	11014492.99	0.129540437	NaN	NaN	NaN	NaN	0
24510	2312000	0.476132911	1219000	0.009849306	304590	3876600	338150	1670416336	14540303122	1.615131232	12024821399	2515481722	92217645.03	16210719458	0.275564025	95821782.55	12384394.65	-1124269736	-1150014787	164003189.5	147294535.8	88832089.46	-54096748.52	278684184.6	332780933.1	226945707	-138258138.6	-5197962.299	NaN	NaN	520401549.3	14704306311	1.731198309	12172115935	2532190376	7145152.935	15224707860	84470656.84	0.167983763	NaN	0	97178131.1	0.193254661	NaN	NaN	NaN	NaN	3
