Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4401100	47743000	2.372040105	20277260	0.043867071	7682300	34563562	7741220	35326700296	1.33172E+11	3.732032567	1.0523E+11	27942520429	1743210356	1.68499E+11	1.796177223	2801768338	2253605957	-38853744216	-21015340553	-17521324574	-18064020040	-429363443	25771316273	41210255904	15438939631	18231335401	-317079089.2	1025664026	1539554714	5.404750029	14311359743	1.15651E+11	4.370781821	87165847868	28485215896	516649168.3	1.29962E+11	36826801136	5.983225722	NaN	-25221198037	2837253662	0.460966703	7.76403E+11	1515	5.14249E+11	75.52058102	3
32620	1386000	0.16960423	815770	0.800485143	82450	5606400	83870	21402783426	1.38891E+11	3.561392943	1.10905E+11	27985768007	1248811087	1.60293E+11	2.890772354	2199997777	2227846924	6073895009	-1209805029	8930051537	-1029279304	-4758108142	-4532534301	-5861670181	-1329135881	1849274086	-1646351498	-344715260	1570785372	4.139626512	20192978396	1.47821E+11	3.422818499	1.09875E+11	37945098848	372220018.4	1.68014E+11	3892054627	1.335500641	NaN	6926118795	2520989014	0.865039874	86343618323	99	23831594431	33.70104953	3
47540	1840000	0.221513273	806034	2.68537559	82670	2086644	86600	765928000	6312111000	1.347848284	3581685000	2730426000	NaN	7078039000	13.87955009	68282000	200304992.7	-2589213000	-700602000	-2077108000	161297000	-49871769.22	2351283000	2333212000	-18071000	-316979230.8	188497000	-4143000	NaN	NaN	65326000	4235003000	1.533267889	3742982000	492021000	NaN	4300329000	3556099000	40.96646642	581200000	NaN	227578002.9	2.621711773	NaN	NaN	NaN	NaN	2
23450	985000	0.139924035	206800	15.18691589	25680	279992	27830	20481969.3	232055136.7	4.965050657	145429103.5	86626033.25	NaN	252537106	NaN	1705877.01	962394.4163	-32368607.5	-19193023.89	-167796711.8	-96946498.32	-19486246.45	44690.7076	44690.7076	NaN	8667098.484	154621128.2	17933781.45	NaN	NaN	1288945.408	64258424.93	0.051820632	48482605.14	15775819.78	NaN	65547370.33	44509.03806	0.004951785	6015986.92	0	41783.9959	0.004648615	NaN	NaN	NaN	NaN	0
13930	840000	0.080605408	319218	0.759577279	30280	2931991	30530	43268959397	2.60565E+11	7.819129654	2.11538E+11	49027079220	1037529519	3.03834E+11	9.589045457	7148054142	2617050537	11425529182	5624114580	12279021447	8593050361	-991548686.6	9733217984	-20754627902	-30487845886	-7925169455	-6477606845	-681439145.4	4671186851	8.861537748	48893073976	2.72844E+11	7.266426397	2.20131E+11	52713050306	1021896082	3.21737E+11	44415185590	12.28013469	NaN	4092200337	6865304199	1.898153957	2.73247E+11	235	80062868826	35.83834389	3
35670	2750000	0.371722841	967615	2.413668414	110620	1109465	112620	59863542.25	1129168186	10.74670552	842025725.8	287142460.5	2305574.528	1189031729	-0.03236367	5014340.661	6208772.182	-288492679.2	-37000874.63	-344979255.1	-273457228.9	-10148121.25	65154248.98	64457655.04	-696593.9461	115765960.4	93487450.58	80418742.41	5205525.413	2.414207833	22862667.61	784188931.2	1.413408949	568568497	215620434.3	NaN	807051598.9	63844349.5	1.577401525	13487043.11	-2905629.639	63013359.07	1.556870255	NaN	NaN	NaN	NaN	0
93230	8223000	0.05931471	10978272	3.841130829	130170	37759070	144000	473901863.7	13088574780	7.453217077	11157146576	1931428204	5091128.134	13562476644	0.007193722	11933279.56	7743207.932	-278679383.7	-371341303	-3854880482	-3006466073	-25028443.69	444836578	449128961.8	4292383.824	-503432476.1	3947542401	142097702.9	65877802.55	6.082822108	102560560.7	9233694298	1.75967133	8150680503	1083013795	134430.3771	9336254859	448905400.7	0.793669547	246676836.5	4258444.101	3583817139	6.33622701	3316980000	250	890280000	36.05474548	0
53300	3313000	0.425771938	1830123	1.986024274	108760	7462825	111000	1235922615	16857512226	3.667882419	13619145481	3238366745	30520223.55	18093434841	-0.858155803	166244050.5	29436635.97	-1671124320	303410008.7	-2896945991	-3687956261	370760885.8	2879178250	2358186552	-520991698.3	-1987579922	922411662.7	204026358.1	110131001	2.733201698	1539332624	13960566235	1.639953527	9931189220	4029377015	7089744.523	15499898859	2662208756	10.52954424	755464442.5	21503762.14	1722769531	6.813882629	2803960000	332	510890000	22.41197786	2
80	1000	0.001488627	NaN	4.109589041	730	NaN	730	3119072964	8170430745	14.20992849	6922632979	1247797766	NaN	11289503708	9.217413826	1119946809	1119946777	471578624.3	-574772279.7	2166297713	737667553.2	27193201.35	-170330179.2	-3675236903	-3504906724	-157932452.2	-1119946809	50000000	NaN	NaN	2544300684	10336728457	14.7564896	7660300532	2676427925	NaN	12881029141	865308118.6	7.701436914	NaN	20875617.02	NaN	NaN	13513180000	42	413100000	3.558912012	3
21690	1028000	0.271860004	324504	1.901960784	51000	1438704	51210	170107680.8	7088578820	12.2070398	6656351838	432226981.9	NaN	7258686501	0.015338161	209600835.6	62067340.85	-1639327352	504484101.4	-4138362134	-4569676577	408795313.7	708312302.7	705476277.1	-2836025.629	-462679382.4	1994550680	300798558.2	NaN	NaN	674591782.2	2950216686	3.599860259	2086675261	863541425.4	NaN	3624808469	709849622.1	7.082319753	59003088.26	0	2072042725	20.67320833	NaN	NaN	NaN	NaN	2
89570	5548000	0.564712454	2201996	0.586756077	202810	6590049	207600	158500000	17184400000	1.690024732	16214000000	970400000	9100000	17342900000	0.005617592	70700000	81599998.47	-1193300000	-900000	-1495300000	-2271800000	270288994.1	162500000	225300000	62800000	-273088994.1	302900000	49300000	99900000	5.7187017	157600000	15689100000	0.223252619	13942200000	1746900000	1700000	15846700000	163800000	0.707816603	75700000	500000	256700012.2	1.109258428	NaN	NaN	NaN	NaN	2
1520	70000	0.247699929	19559	1.402893468	22810	49364	22970	121087255.1	627784891.8	21.90115934	480693930.8	147090961	421590.46	748872146.9	0.006081963	12560496.45	18787176.13	-154923751	-116744140.4	-84088082.01	-172306311	-3739324.987	111431922.4	188071369.2	76639446.8	31946697.18	45908471.44	9820598.975	NaN	NaN	4343114.705	543696809.8	0.271695747	308387619.8	235309189.9	NaN	548039924.5	111496166.4	10.55531337	42400000	0	34964530.94	3.310083145	NaN	NaN	NaN	NaN	1
10	1000	0.015797788	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	831600000	18.54303395	NaN	NaN	NaN	NaN	1852000000	21	63950000	2.690932043	3
366170	3579000	0.398422918	775942	0.181851749	1083300	1255985	1098580	460603540.7	2331403949	19.53480323	1724732878	606671071	9681000	2792007490	0.031914463	46179782.93	50586784.36	337499451.3	-384653540.7	231061237.2	421315167.6	-625388312.2	62630000	27250000	-35380000	-142901043.1	491091754.9	8000000	33696000	8.091885927	75950000	2562465186	11.40034724	2146048046	416417140.6	1840000	2638415186	65430000	0.745772609	291900000	0	210558670	2.399952447	1988085783	34	4471657.619	0.273487439	1
2645000	60500000	0.329030776	20426220	0.886585605	8459420	63963666	8514880	23719058065	80069270026	6.655091684	62809042000	17260228026	1196933000	1.03788E+11	1.426839822	228137000	400608001.7	11737597029	-20520130065	28989514786	33666178253	-2144962355	8694901855	3944768495	-4750133360	-6131910780	3268212307	341308000	296704000	2.357869256	3198928000	1.09059E+11	4.194948081	96475220253	12583564559	114479000	1.12258E+11	18165693855	2.736786467	6859728499	2080933160	3575069092	0.538608698	3.30347E+11	357	93580120000	33.13118193	2
190	16000	0.059270894	94	2.325581395	430	250	430	202148184.7	1810990160	22.97800537	1260156371	550833788.9	20014134.73	2013138345	0.137585393	27269369.88	18250000	-413088728.4	-103969208.1	-395251067.1	-981709701	26185152.42	-15985411.5	-58376256.6	-42390845.1	165586606.7	86131546.82	NaN	52105000	4.581495397	98178976.64	1415739093	9.657916338	278446670.5	1137292423	2305743.605	1513918070	-12100000	-0.428470255	NaN	0	130508575.4	4.621408477	5229773869	19	229984924.6	5.273339519	3
110	2000	0.005618877	757	0.948766603	5270	620	5770	200106811.6	2413285550	1.022347678	1337576084	1075709467	3380810.304	2613392362	0.528114781	353781659.8	353781646.7	2882181879	36176082.8	3199787456	3731259306	-1190394118	71630911.73	26862085.86	-44768825.86	-28969124.39	-353781659.8	-11303486.04	NaN	NaN	236282894.4	5613073006	1.024002035	5068835389	544237616.8	NaN	5849355901	113205867	1.438021793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5600	128000	0.199252802	51405	0.651211253	38390	153969	38390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3464285.282	0.501842445	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
258260	225000	0.121474342	36465	0.001764509	566730	21023	581730	1216271674	3662607039	6.595031046	2864021927	798585111.5	11037980.61	4878878712	-0.370180746	10206935.73	120422660.8	418614000.4	-889069916.4	781543015.8	831921382.1	-292932818.9	785294786.2	363864686.7	-421430099.5	37488731.42	526140901	31792793.56	8299794.297	1.109291563	327201757.1	4444150055	6.972730509	3695943309	748206745.2	5401791.667	4771351812	748096578.5	7.444739052	1092264862	637986.7555	91521476.75	0.910782821	2548270000	18	50210000	2.146194256	2
52150	1930000	0.488325602	211814	0.136440977	622980	209900	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28583056.49	2.251304924	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
675520	45420000	1.419596812	16161700	0.738108827	9093510	50778200	9984670	47926061722	3.38284E+11	11.69324849	2.79508E+11	58775632847	6574324181	3.8621E+11	4.297262777	3682002349	NaN	22945658281	-18552480603	42013006510	50502963469	2313233122	-43379849776	-20496979217	22882870559	2835587961	-514867626	3415529435	4895241260	9.734862212	29373581119	3.80297E+11	8.591113495	3.30011E+11	50285675888	3008159433	4.0967E+11	-741286941.1	-0.074709478	NaN	27144976573	NaN	NaN	1.17752E+12	3597	6.53916E+11	63.13551346	3
15240	408000	0.055212545	161753	0.575	40000	1089000	41280	46092948556	1.48091E+11	5.279637244	1.26089E+11	22002826183	NaN	1.94184E+11	7.181365922	15352441272	12920916990	56452020082	25241359111	37722703693	15785131779	12363873418	-24211612622	-63765904135	-39554291513	-1618176287	-6512042721	-5780275133	NaN	NaN	71334307667	1.85814E+11	35.02028212	1.41874E+11	43940398097	NaN	2.57148E+11	1856071978	0.511327809	NaN	-2789103842	1889442871	0.52052113	8.25849E+11	282	7.27142E+11	93.65569289	3
70	3000	0.020275339	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
159350	1500000	0.092981687	706925	0.585047006	743530	3999406	756090	9819803458	29714714201	10.8292025	22935159105	6779555096	307300000	39534517659	1.634159554	302300000	15199999.81	2074484379	-7836689484	8839293613	9585156314	-270233059.5	5609601116	2301133142	-3308467974	830342126.1	1071880250	5100000	233238000	3.865593151	1983113974	38554007814	2.778122753	32520315419	6033692396	48455943.31	40537121789	7172719415	7.49870817	8052200000	7615676.172	11600000.38	0.012127202	1.17065E+11	239	11591250000	11.39994692	2
5344170	122180000	0.094269236	79612918	1.3118227	9327480	413163997	9599990	25689072425	6.07131E+11	8.610562336	5.3441E+11	72720804638	4496604796	6.3282E+11	0.101642549	1241554264	1997994263	68940960689	-5131610465	51174382540	58982275396	12755970678	60144670468	79888272060	19743601592	-1.89849E+11	22898188613	-69345308.41	2188203138	3.370982872	20557461961	6.58305E+11	0.731329967	5.93393E+11	64912911782	236359258.2	6.78863E+11	54936483255	2.844026841	17414602969	10923200000	19578498945	1.013566454	6.39765E+11	1384	7.48274E+11	113.2917466	2
91600	5960000	0.347212776	1077506	2.538554293	472710	1684385	475440	548541231.7	3964683374	7.069504202	2473671355	1491012019	1930776.699	4513224605	0.060500019	39647174.46	42170433.04	-415435946.9	-443474799.7	-147684541.8	234676443.1	54027502.65	76578011.12	107277360.6	30699349.51	-155051607.6	175723394.6	41865674.75	53370832.37	4.814033518	105066432	3816998832	4.495602147	2708347798	1108651034	121146.7732	3922065264	86122105.35	0.54592808	186081443.7	-8236087.662	103389305.1	0.655384871	NaN	NaN	NaN	NaN	1
423910	2238000	0.052800812	1211640	1.324921136	1109500	4853168	1141750	4967363435	19815796542	8.74833169	15877945111	3937851431	82270270	24783159977	0.121555826	263849668.7	50532703.4	-910367976.8	-4301107757	-333518896.2	1346177990	245591716.5	2873186787	2614235225	-258951561.6	-2462618993	3724258677	NaN	199512020	8.835180059	666255678.3	19482277645	1.381533103	17224123101	2258154544	7563880	20148533324	3015635874	2.573327196	2433157901	129739751.9	3189709961	2.721869527	25222880000	114	1461520000	7.403595013	2
1480	80000	0.127820846	20586	28.49462366	1860	25832	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	671354.3691	0.185241835	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
770	50000	0.107115925	25963	0.496277916	4030	10000	4030	36245264.66	642069002.7	4.739998835	435397261.4	206671741.3	256653.0816	678314267.3	NaN	42132315.11	11970971.11	-130011248.8	-18486635.7	-345825412	-377948581.7	9736496.996	67591507.88	67591507.88	NaN	-35603130.97	234300798.9	23569474.92	17150431.61	7.182075841	17758628.96	296243590.7	0.750488012	57448679.72	238794910.9	NaN	314002219.6	67591566.44	7.312583919	0	NaN	113356765.7	12.26382085	NaN	NaN	NaN	NaN	1
18220	210000	0.049579694	68596	5.679592636	51060	209860	51100	588769803.8	9175439516	6.428354732	7790980507	1384459008	51358969	9764209320	0.325739874	155169679.6	191548233	-795790034.8	-444303501.4	-563914777.7	-1421286664	63710875.22	733258769	874847667.6	141588898.6	-80288690.32	212428244.3	12675149	225984989.7	10.08037628	144466302.4	8611524738	0.433886428	6369693843	2241830895	512407	8755991040	793834548	4.268761708	668400000	0	319546356.2	1.718326889	1409038882	21	42497885.49	2.343759272	2
65280	3706000	0.329862919	304417	4.022178367	106410	889369	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3510000	0.009187808	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9669090000	NaN	NaN	NaN	NaN	NaN	146772556	1	0	0	3
1560	113000	0.111241713	66397	4.545454545	9240	111410	9250	1697315144	7866265183	6.479909327	5222120415	2644144769	53379644.47	9563580327	4.499717256	284547834.3	255390075.7	-826757519.2	-537193941.3	-457770881.2	-4048658102	152097782	407122787.8	1573589233	1166466445	-394995668.8	168207303.3	133872947.8	285483581.5	4.578702756	1160121202	7408494302	4.249331721	1173462312	6235031990	17660983.54	8568615504	1118841809	7.073678862	NaN	-13886100.15	244929977.4	1.548526334	4880184572	149	176144859.5	3.637629472	3
42650	3216000	0.31479982	1613601	0.99663474	77260	8792365	78870	9496585012	76756071614	12.68887151	67748486492	9007585121	173657217.6	86252656625	0.910273146	887692633.8	1431436523	-5749351084	-6092080268	106642189.2	-528976177.8	-422215347.3	3940296137	5928590280	1988294143	-922667449.9	236086995.6	-613119145.9	360645158.9	3.739889544	3404504743	76862713803	4.450522532	67219510314	9643203488	37612745.33	80267218546	4977795183	4.367380672	NaN	737501226.8	814529480	0.714645777	30863060000	54	17663350000	72.80001022	3
170130	11898000	0.144189763	6946943	0.579178255	348770	51110264	357050	1.45559E+11	9.18055E+11	4.527839987	7.19986E+11	1.98068E+11	5849677261	1.06361E+12	0.732166629	17352312850	12069472660	1.27424E+11	24669030938	1.3678E+11	1.87808E+11	23228671633	-29764277348	-10517461665	19246815684	1806930349	-34024942441	521036209.2	11344423935	7.715163439	1.70228E+11	1.05484E+12	6.059766194	9.07794E+11	1.47041E+11	5531824732	1.22506E+12	-9802914900	-0.359562989	NaN	-7882358035	6580827148	0.241379417	1.19452E+12	660	1.40606E+12	123.688465	3
230	5000	0.072372516	141	21.33333333	750	195	750	37141018.52	174111516.3	11.15680531	127763371.7	46348144.63	80211.11111	211252534.8	NaN	3242137.037	140881.4788	-58856365.85	-33333055.11	-43633295.93	-84843423.89	23770274.75	26173948.15	23707861.81	-2466086.333	6720129.152	18109985.19	23778814.81	NaN	NaN	3807963.407	130478220.4	1.481654529	42919947.78	87558272.59	NaN	134286183.8	26173948.15	7.020697182	21786870.37	NaN	23150133.13	6.209612455	NaN	NaN	NaN	NaN	2
26460	2269000	0.419833536	1490600	0.16497761	42430	8963200	43090	15113757391	98924646734	NaN	65523621893	33401024841	NaN	1.14038E+11	-4.057537899	3711586106	1226177490	5940838083	-2329630124	12429897920	9526626747	11413726231	1125764967	-13587185584	-14712950552	4631966855	-4159429712	13151868.82	NaN	NaN	12784127267	1.11355E+11	NaN	75050248640	36304296014	NaN	1.24139E+11	-8804165491	-3.597531252	NaN	1561578512	1075395020	0.439424633	1.51342E+11	178	97450279426	71.40297137	3
24670	820000	0.089814145	162322	9.312913907	48320	619970	48670	2149620000	9101170000	9.287239216	7888000000	1213170000	30100000	11250790000	NaN	171400000	23899999.62	1041480000	-1824620000	338600000	-1952100000	-981246071.2	909040000	884770000	-24270000	-474733928.8	2527500000	4320000	136370000	3.891982294	325000000	9439770000	0.091327589	5935900000	3503870000	NaN	9764770000	909040000	4.12464452	1651800000	0	2501199951	11.34885227	NaN	NaN	NaN	NaN	2
411450	7493000	0.231293644	3000600	0.337148471	2381740	4033175	2381740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881900000	1.037359227	0	NaN	2460000000	2.893642929	NaN	NaN	NaN	NaN	2
75270	1277000	0.096677467	892221	5.016910936	248360	2607223	256370	1940156728	9651313789	7.165013941	7683747485	1967566304	43455357.14	11591470518	NaN	804610.5922	6500000	-479422715.7	-1840032597	-669610264.4	284006155.7	684353470.1	836939593.9	646624909.7	-190314684.2	-387097433	2030220146	3850549.222	NaN	NaN	100124131.2	8981703525	0.012130777	7967753641	1013949884	NaN	9081827656	836939593.9	2.563711587	963968163.2	1424315.8	1838041748	5.63028558	2580630000	30	98920000	4.17934158	2
34780	2965000	0.040702863	2756601	0.515344819	995450	20826828	1001450	818100000	26915300000	7.671110751	18895275000	8020025000	108100000	27733400000	0.201534182	16000000	12800000.19	3921700000	-245900000	-399100000	-6575675000	-45275550.46	1094400000	1333300000	238900000	-684424449.5	4566700000	NaN	438100000	3.085950157	572200000	26516200000	0.786808109	12319600000	14196600000	100000000	27088400000	1253300000	1.589570738	55600000	26100000	3340699951	4.237037329	38515920000	792	5608290000	17.10142223	1
75000	598000	0.138479042	395213	0.01980198	101000	108798	117600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7870000	-0.709617586	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
