Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4602860	46300000	2.62070527	13541766	0.024211499	7682300	26805757	7741220	12268496934	56138774806	8.071961362	42665638709	13473136097	798613711.7	68407271740	0.616542954	1391426930	532928527.8	-9582550491	-8089537267	-1399234111	-29056013.22	-921755402.9	2375964166	10452410973	8076446807	41559782.14	-93779113.16	263085152.8	697451714	5.762654997	4178959667	54739540695	5.398817575	42636582695	12102958000	186941007.4	58918500362	4318356056	1.370707946	NaN	7003635511	1101867798	0.349748591	2.04866E+11	1070	67712000000	38.70738716	3
34520	1419000	0.179492268	825036	0.958156458	82450	4206460	83870	8309881011	65933042540	5.625493784	46747047313	19185995227	417556956.3	74242923551	0.631091072	1419666748	288913970.9	-1012714358	-1072461841	1063877993	-6475568859	-308081984.2	-60048858.53	5939505687	5999554545	-2221675807	-1004130511	-447542532.9	143501295.1	0.536946385	7237419170	66996920533	3.678540395	40271478453	26725442080	118139892.3	74234339703	1129076308	0.599222015	NaN	1182477116	768971069.3	0.408107397	28437000192	111	6560999936	26.12019021	3
44560	1715000	0.228819213	702120	3.72551376	83210	1136700	86600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
21350	930000	0.156742639	216041	14.40809969	25680	299700	27830	22184693.96	287676085.3	2.073245095	172843726.8	114832358.5	12356.8663	309860779.3	0.014481228	572534.8052	7191696.167	-28115989.78	-11001729.96	-199172090	-98982618.01	-7174396.284	337754.3455	337754.3455	NaN	-16031798.62	182057830.1	-1194497.076	NaN	NaN	11182964	88503995.39	3.291139241	73861108.82	14642886.56	NaN	99686959.39	473679.8748	0.050464886	2887387.758	0	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	344213	NaN	NaN	2310756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3029477295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4580757324	2.063530118	78066999296	165	11198999552	15.74363647	3
23200	1650000	0.31187613	680219	1.084794793	110620	625249	112620	32797765.92	736447592.6	5.949720445	561358073.1	175089519.6	NaN	769245358.6	NaN	23350189.89	21458696.37	-58751760.31	5009489.61	-196400598.2	-167878821	-8129390.657	1403787.184	-7664501.446	-9068288.63	6472038.895	132639348.3	77894120.19	NaN	NaN	37807255.53	540046994.5	6.190711403	393479252.1	146567742.4	NaN	577854250	1403787.184	0.066647951	1061227.795	0	108893981.9	5.169986516	NaN	NaN	NaN	NaN	0
94460	8506000	0.075511255	10642068	2.611968964	130170	28177410	144000	175802103	4589425004	4.549473737	3657270508	932154496.1	NaN	4765227107	NaN	1512358.247	NaN	359263637.7	-75655575.75	-1515339353	-1112599439	69433545.17	14049886.52	22414856.4	8364969.874	-697576597.9	1950258566	NaN	NaN	NaN	100146527.3	3074085651	0.087746286	2544671069	529414582.2	NaN	3174232178	14049886.52	0.042361641	0	8364969.874	1007375061	3.037324252	453000000	153	15000000	3.911342894	0
61210	4063000	0.479562075	2267695	2.23266745	110630	5697449	110990	284900000	5841200000	NaN	4611900000	1229300000	NaN	6126100000	NaN	249000000	NaN	-1098800000	-192300000	-943400000	-885400000	18107277.64	40000000	40000000	NaN	289692722.4	36900000	NaN	NaN	NaN	92600000	4897800000	NaN	3726500000	1171300000	NaN	4990400000	40000000	0.369276235	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
90	2000	0.003756842	NaN	4.225352113	710	NaN	710	2477659646	4198138419	4.15904936	3616223508	581914910.4	NaN	6675798065	0.746688496	395744692.3	395744689.9	-339361711.9	-193882984.3	177127664.7	107180854.2	-569180900.3	-313829796.3	-1649202175	-1335372379	112531951	-322606392.3	202127665.4	NaN	NaN	2283776662	4375266084	NaN	3723404363	651861720.9	NaN	6659042745	-275000007.9	-5.288191128	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
21900	850000	0.231142887	273728	2.745098039	51000	962300	51210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
93540	6104000	0.596151968	2616400	0.709919148	202840	7315000	207600	7500000	2634800000	11.25730994	2498000000	136800000	NaN	2642300000	NaN	4700000	3500000	-435000000	-7400000	-479800000	-527900000	3382281.76	17600000	17600000	NaN	110717718.2	52200000	NaN	NaN	NaN	100000	2155000000	0.973499189	1970100000	184900000	NaN	2155100000	17600000	0.108105634	0	NaN	400000.006	0.002456946	NaN	NaN	NaN	NaN	2
1430	60000	0.292682927	20477	1.49057431	22810	43640	22970	23400000	343000000	3.340540541	250500000	92500000	100000	366400000	NaN	2800000	6000000	-48500000	-17500000	-60500000	-118500000	1495788.07	9200000	16200000	7000000	14204211.93	29500000	NaN	NaN	NaN	5900000	282500000	NaN	132000000	150500000	100000	288400000	9200000	1.643562544	12400000	0	16500000	2.947693694	NaN	NaN	NaN	NaN	1
10	1000	0.016393443	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
362130	2200000	0.308200774	724636	0.164312748	1083300	1113756	1098580	215100000	1433400000	8.050979173	1111700000	321700000	3900000	1648500000	0.034875386	2200000	9500000	-505500000	-205900000	-536500000	-396200000	123633265.4	121800000	121800000	NaN	-110453265.4	236900000	1000000	NaN	NaN	9200000	896900000	10.22050717	715500000	181400000	NaN	906100000	123800000	2.158786407	25000000	0	4199999.809	0.073238308	NaN	NaN	NaN	NaN	1
2494630	52264000	0.33292178	18293749	0.914483499	8459420	43073420	8514880	11630000000	34856000000	7.15855573	25301000000	9555000000	121000000	46486000000	0.112023855	64000000	203000000	20000000	-10322000000	8739000000	14329000000	-814782683.5	801000000	13123000000	12322000000	-9213217316	1603000000	81000000	42000000	1.0592686	1308000000	43595000000	10.39092055	39630000000	3965000000	34000000	44903000000	1292000000	0.294775601	1979000000	6570000000	1247000000	0.284508649	99399999488	550	57408999424	79.34899811	2
190	16000	0.061095519	600	2.325581395	430	1600	430	83550000	784324500	24.92131087	514274500	270050000	10150000	867874500	0.158418065	14800000	9550000.191	81853027.2	-32100000	93053027.2	-326724500	-61938161.65	6800000	-1650000	-8450000	-20464865.55	20900000	NaN	NaN	NaN	51450000	877377527.2	7.527610186	187550000	689827527.2	400000	928827527.2	9400000	0.572742235	NaN	900000	55349998.47	3.372476792	328000000	16	4000000	1.36286201	3
110	2000	0.0072894	350	0.759013283	5270	790	5770	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5040	130000	0.243493571	96045	0.510638298	47000	132652	47000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
259510	350000	0.232398009	109151	0.001764509	566730	46133	581730	260908143.6	1781001413	5.766793409	1455382107	325619306	9120642.159	2041909557	0.228158496	87904831.67	132723907.5	426936846.8	293635153.7	132476295.6	266768465.7	-74473472.5	-296441505.1	-296235155.7	206349.3701	-396993568.3	825397.4805	84850860.99	NaN	NaN	554543297.3	1913477709	4.982743745	1722150573	191327136	41269.87402	2468021006	-286949434.1	-6.89733053	80847683.21	0	74285774.23	1.785588252	261000000	11	20000000	7.194244604	2
50200	1930000	0.609627246	94983	0.144466917	622980	93637	622980	23202218.36	290031261	7.925245656	158131770.4	131899490.6	NaN	313233479.4	0.409478322	37395477.96	35968734.74	-12950157.49	-18745414.77	-108312334.4	-25677827.96	6310437.152	-15298631.65	-15298631.65	NaN	-21682991.95	114107591.7	NaN	NaN	NaN	4456803.587	181718926.6	6.76702509	132453942.4	49264984.18	NaN	186175730.2	-9980132.279	-0.768383624	0	NaN	158919.3046	0.012235408	NaN	NaN	NaN	NaN	0
678740	45553000	1.579868612	19448200	0.71457556	9093510	51483100	9984670	31498534183	1.69727E+11	NaN	1.37281E+11	32446152744	NaN	2.01226E+11	1.013256287	1180190928	NaN	-21822454114	-20801190801	-442041772	10136469289	-5069558952	-962510287	26605981844	27568492131	-904438772.4	-579221540.6	8197234414	NaN	NaN	10697343381	1.69285E+11	NaN	1.47418E+11	21867641683	NaN	1.79983E+11	4748859063	0.842496958	NaN	9334338829	NaN	NaN	3.26524E+11	1124	1.42222E+11	49.94416298	3
15810	410000	0.059092583	201800	0.6	40000	1292300	41280	16912099439	85380060232	1.13055358	73832015660	11548044572	NaN	1.02292E+11	3.33822067	3170240365	8220467773	16875486425	8240161521	11646322343	1591944095	1271476209	-6441318790	-24060908896	-17619590106	-485886802.2	-3010997440	-133525835.5	NaN	NaN	25152260961	97026382576	28.5547351	75423959755	21602422821	NaN	1.22179E+11	1706937974	0.699307323	NaN	7922893849	1052437988	0.431168328	2.71713E+11	215	1.6788E+11	71.94143067	3
80	3000	0.021218808	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
154770	2304000	0.165405664	622470	0.367167431	743530	2643035	756090	2158200000	12929100000	3.827628986	10188500000	2740600000	43600000	15087300000	0.910387192	189700000	10600000.38	-2552200000	-1656400000	-1215700000	-989800000	-15124635.81	600100000	1329950000	729850000	-418925364.2	319900000	NaN	NaN	NaN	501800000	11713400000	3.69030103	9198700000	2514700000	1700000	12215200000	1034300000	2.168616933	946800000	815800000	NaN	NaN	44600000512	263	2796999936	7.539083333	2
5308380	121911000	0.103451173	89307972	0.956963448	9327420	407930459	9599960	5674000000	98349000000	3.007643735	86313000000	12036000000	NaN	1.04023E+11	0.998862888	18000000	15000000	-11609000000	-1284000000	-11497000000	-10654000000	-10096383139	23115000000	26164000000	3049000000	-1768616861	1172000000	NaN	NaN	NaN	4390000000	86852000000	4.038238185	75659000000	11193000000	NaN	91242000000	27515000000	6.246298263	231000000	0	631380000	0.143332284	40599998464	183	43394998272	147.3514405	2
91600	5960000	0.450267603	1028246	2.538554293	472710	986468	475440	669544684.7	1746417203	5.89945199	1005323516	741093686.8	1695139.241	2415961887	0.163369733	128689320.7	106511245.7	-512249889.3	-652557976.9	152244693.1	502396892.5	-18701304.24	-16986707.81	-123321379.8	-106334672	-30033948.93	-11936605.49	6321456.752	NaN	NaN	16986707.81	1898661896	8.482384824	1507720408	390941487.4	176577.0042	1915648604	5120733.123	0.037841232	110607835.5	0	20341670.99	0.150321033	NaN	NaN	NaN	NaN	1
449030	2923000	0.083166838	1405706	1.70977918	1109500	3521968	1141750	2343600000	11406400000	12.31524971	9085700000	2320700000	18600000	13750000000	0.430087949	212000000	84900001.53	-2102400000	-1782400000	-1458000000	-1657200000	-134648244.3	719100000	1216700000	497600000	-464351755.7	1138000000	NaN	NaN	NaN	561200000	9948400000	11.07186793	7428500000	2519900000	30200000	10509600000	959100000	1.718738965	1037800000	0	467700012.2	0.838133912	9240000512	89	732000000	9.812332103	2
1330	78000	0.165687764	16443	21.50537634	1860	20610	1860	1274896.774	99403101.1	NaN	49537332.54	49865768.56	NaN	100677997.9	NaN	5360923.277	5360923.29	9574086.3	2027121.186	-46765050.09	-27955908.21	-5836773.417	190704.7806	190704.7806	NaN	-14000055.33	54312015.2	NaN	NaN	NaN	3302017.96	52638051.01	NaN	21581424.34	31056626.68	NaN	55940068.98	190704.7806	0.072355998	995902.7431	0	16029796.6	6.081923738	NaN	NaN	NaN	NaN	0
690	41000	0.109385839	33105	0.744416873	4030	11888	4030	3846364.389	181346227.2	NaN	151952592.8	29393634.41	212616.231	185192591.6	0.135437313	3105316.005	3668562.412	-23929894.63	963114.2251	-132201291	-142898249.8	2384332.555	2979859.995	2979859.995	NaN	-11498232.98	107308282.1	19016470.3	NaN	NaN	4809478.614	49144936.25	NaN	9054343.014	40090593.23	82186.74191	53954414.86	3644068.127	0.743054428	0	0	76491363.53	15.59719643	NaN	NaN	NaN	NaN	1
21130	230000	0.069624982	61089	5.287896592	51060	208883	51100	336600000	3444000000	6.308182264	2627600000	816400000	5500000	3780600000	0.02386315	2800000	NaN	-620200000	-225400000	-537900000	-760800000	299044081.7	244400000	239300000	-5100000	59555918.26	143100000	NaN	NaN	NaN	111200000	2906100000	NaN	1866800000	1039300000	2500000	3017300000	246700000	2.559582233	101200000	0	16000000	0.166004523	434000000	118	NaN	NaN	2
67300	3630000	0.336401226	191644	4.655493482	107400	254297	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2690000	0.012026509	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	459760000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1590	109000	0.133112212	69100	4.978354978	9240	204840	9250	198429784.4	3139492922	5.67674113	2374522983	764969939	8041733.918	3337922706	0.186086533	5428170.395	24527288.44	109769668	-66545348.18	63328654.61	-1506819893	38815053.75	71169345.18	18898074.71	-52271270.47	-144764898.1	112986361.6	NaN	NaN	NaN	131884436.3	3202821576	NaN	867703089.8	2335118487	NaN	3334706013	83432989.4	1.265998545	NaN	0	79412124.63	1.2049866	981000000	39	29000000	2.683942619	3
42820	3332000	0.322560191	1613589	0.996505759	77270	6485854	78870	664420325	18456796696	13.96764826	14748239522	3708557174	20381969.86	19121217021	0.231365676	NaN	6249997.616	466333364.6	-116903972.3	495633190.4	-516925516.4	95299847.07	564357920.3	2172038427	1607680507	-3041483232	87604146.56	-563046076.4	NaN	NaN	547516352.7	18952429886	9.493374885	14231314005	4721115881	1468948.037	19499946239	654278424.7	1.683459971	NaN	1125097530	138067474.4	0.355247946	NaN	NaN	NaN	NaN	3
171620	11676000	0.14387042	6225212	0.67312099	349120	35549250	356990	62962088607	4.40527E+11	1.554404106	3.38543E+11	1.01984E+11	4435276164	5.03489E+11	0.853966012	11155331924	8518961914	-19284587949	11567089728	2439298935	41058414781	-6144705846	-16741625133	1.03651E+11	1.20392E+11	14197398808	-33290976612	-1153736941	1244430569	1.963926378	74529178335	4.42966E+11	3.866540368	3.79601E+11	63364420541	2057764441	5.17495E+11	401340977.3	0.019992547	NaN	7540901867	4393696289	0.218869201	4.63476E+11	426	3.02985E+11	74.67503399	3
180	4000	0.056194771	120	16	750	160	750	9344444.444	117581481.5	8.182484043	82185185.19	35396296.3	92592.59259	126925925.9	NaN	1337037.037	1500000	-18196296.3	-6374074.074	-20522222.22	-33662962.96	13872687.36	13200000	13200000	NaN	-917130.7155	8700000	9718518.519	NaN	NaN	2970370.37	97059259.26	6.333460511	48522222.22	48537037.04	NaN	100029629.6	13200000	6.586218041	5518518.519	NaN	13737036.71	6.854175682	NaN	NaN	NaN	NaN	2
27390	2533000	0.488183003	1444000	0.21211407	42430	8198500	43090	27479699708	39695383113	NaN	29228814469	10466568644	NaN	67175082821	0.976341315	410872624.7	159680755.6	4831706294	-4389101167	9815989882	7719024401	1146268655	339770299	13000850071	12661079772	567331656.9	-595182421.8	NaN	NaN	NaN	23090598541	49511372996	NaN	36947838870	12563534126	NaN	72601971536	1712766178	1.217952951	NaN	0	449906005.9	0.319929454	41784999936	257	20988999680	56.43341952	3
26000	900000	0.117938807	124110	10.34768212	48320	498279	48670	800600000	5478000000	13.91114348	4654200000	823800000	4600000	6278600000	NaN	13000000	10199999.81	-532900000	-697000000	-729900000	-1443200000	215102566.2	189300000	189300000	NaN	-89602566.16	894000000	21900000	NaN	NaN	103600000	4748100000	NaN	3211000000	1537100000	NaN	4851700000	189300000	1.458801234	513500000	NaN	758099975.6	5.842140411	NaN	NaN	NaN	NaN	2
388620	7533000	0.277255314	1959575	0.222946249	2381740	1453573	2381740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1140000000	2.282444193	NaN	NaN	NaN	NaN	2
79750	1569000	0.143246045	970500	5.075133651	276840	1902011	283560	895980000	4011700000	5.093208749	2922210000	1089490000	45000000	4907680000	NaN	47540000	3009999.99	-848890000	-864190000	-240150000	213640000	206205262.8	473720000	475020000	1300000	-471085262.8	255450000	2150000	NaN	NaN	31790000	3771550000	0.039326726	3135850000	635700000	NaN	3803340000	473720000	3.144878571	93150000	1300000	202919998.2	1.347122253	1100000000	142	41000000	7.014542344	2
32460	2847000	0.047433854	2495425	0.400823748	995450	14961240	1001450	1967000000	15290000000	2.571268865	9923000000	5367000000	NaN	17257000000	NaN	NaN	140000000	2538000000	-857000000	-3850000000	-6378000000	-1519144660	493000000	497000000	4000000	-2808855340	7245000000	437000000	NaN	NaN	1110000000	11440000000	1.063964535	3545000000	7895000000	NaN	12550000000	493000000	1.058425263	13000000	0	5664000000	12.16008254	3809999872	674	170000000	4.809052421	1
74000	498000	0.156577136	1601200	0.01980198	101000	86850	117600	NaN	349900000	NaN	348900000	1000000	NaN	349900000	NaN	100000	NaN	107300000	NaN	-200300000	-307000000	31700000	NaN	NaN	NaN	-33100000	307600000	NaN	NaN	NaN	NaN	149600000	NaN	41900000	107700000	NaN	149600000	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
300330	14982000	0.382297254	6425224	9.360483742	499440	17478589	505990	15456479917	95922187873	8.659464168	77019979529	18902208345	982797210.6	1.11379E+11	0.625316843	1578425198	668592651.4	-5803781134	-3611461344	-3454379111	-14998564311	-1838073349	6493497173	55239960964	48746463792	5203300739	1262059321	2888101929	1053397557	3.459843464	11845018573	92467808762	4.756440653	62021415218	30446393545	150374142	1.04313E+11	9681480382	1.899003962	NaN	6599823516	2321499512	0.455357714	1.19264E+11	376	47155998720	43.21005587	3
13200	1066000	0.713459623	375183	0.259495164	42390	810805	45230	40810464.56	1215955716	2.925517169	956596963.2	259358752.8	NaN	1256766181	NaN	412772.7803	180915.5345	21631079.74	-13940427.72	-69651739.81	-144856760.6	-45891975.75	156055362	155833075.1	-222286.9232	-164634268.5	105223247.3	NaN	NaN	NaN	26870036.85	1146303976	0.142832402	811740202.6	334563773.5	NaN	1173174013	162224912.5	NaN	NaN	98330.43245	NaN	NaN	NaN	NaN	NaN	NaN	3
305400	10000000	0.186908163	4040330	0.54	1000000	5304825	1104300	78400000	1005000000	7.163400441	705980000	299020000	NaN	1083400000	NaN	360000	419999.9869	-50000000	-52460000	-528920000	-507140000	-15224545.98	NaN	NaN	NaN	-266475454	531380000	NaN	17460000	6.297792526	25940000	476080000	2.113692108	198840000	277240000	NaN	502020000	3500000	0.039938121	0	0	18379999.16	0.209732178	NaN	NaN	NaN	NaN	0
