Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
33950	2550000	0.305170668	1095462	2.666787199	110620	1267586	112620	56211935.18	2399732890	4.746684414	1889709845	510023045	2755662.165	2455944825	-0.05974801	71213992.25	88281677.25	-536020953.3	-11308487.2	-769515309.9	-607527483.5	1351981.686	173827794.6	182758015.9	8930221.23	-107788874.5	244802843.7	107957643.2	NaN	NaN	44903447.98	1630217580	2.119318328	1282182361	348035218.6	20098.02227	1675121028	169834987.5	2.541395635	29506129.81	-1788723.982	251310134.9	3.760582487	NaN	NaN	NaN	NaN	0
89820	7532000	0.051774045	11931705	6.529922409	130170	48946800	144000	1211246014	25170297631	1.203766529	21505861638	3664435993	21923483.75	26381543645	NaN	149365251.9	14330657.01	926185438.6	-1018927050	-7672641809	-6004075482	-129554970.1	1009623164	971235274.6	-38387889.42	-1018777305	9617754298	490457363.4	140659215.7	7.047515082	192318963.2	17497655822	2.086616842	15501786156	1995869666	14581.9926	17689974786	1009623164	1.269098617	839704899	-48272850.71	8940611328	11.2383688	6670562037	290	9240115610	137.2587394	0
51010	3082000	0.404281819	1710746	1.74937851	108610	7015585	111000	4029371969	41066443559	4.347010299	35108727415	5957716144	95185418.76	45095815528	1.547746971	445336077.4	161810958.9	-11875334885	-2578491840	-10620241928	-12624336188	-4228563710	9179244610	8102434363	-1076810247	-1601629015	1323398883	419643596.6	446913625	5.613216119	1450880129	30446201631	1.330306109	22484391227	7961810404	11411533.08	31897081760	9981362429	19.25979339	2722163721	-105508896.3	1918650391	3.702180978	8857549047	399	1650692439	10.77104997	2
70	1000	0.000950246	NaN	2.631578947	760	NaN	760	8011678182	16276329787	21.13454736	14246276596	2030053191	NaN	24288007970	7.398469025	1774489021	1774489014	2256886835	-923677334.9	4955053191	3244946809	-30299487	173519631.1	9450400772	9276881141	294224614.1	-1774489021	50000000	NaN	NaN	7088000847	21231382979	24.48268506	17491223404	3740159574	NaN	28319383826	1793998355	8.19069147	NaN	156382978.7	NaN	NaN	21176551724	45	2958725638	12.00048726	3
21300	1008000	0.267079014	310520	1.764705882	51000	1374702	51210	502592565.6	12983663298	5.335766473	12291339867	692323430.5	10797196.74	13486255864	0.088336801	239867510	68808525.09	-2604626795	672181870.9	-6117368289	-7097327405	34700917.01	965405030.8	956619869.7	-8785161.075	259231950.8	2840559622	296653605.1	NaN	NaN	1174774436	6866295009	0.954589492	5194012463	1672282546	4772375.147	8041069446	981785579.3	5.29455998	187146358.4	0	2734947998	14.74899054	NaN	NaN	NaN	NaN	2
89170	5516000	0.574463653	2448756	0.596352883	202900	8712701	207600	1184200000	41671000000	3.080433542	39041500000	2629500000	75200000	42855200000	0.050359193	222600000	141000000	-4988100000	-550600000	-4608300000	-6236800000	-300420468.8	2150000000	2155300000	5300000	1001820469	170800000	137200000	307000000	7.209957727	633600000	37062700000	0.4368248	32804700000	4258000000	4700000	37696300000	2180600000	3.588668534	682100000	700000	442799987.8	0.728727132	NaN	NaN	NaN	NaN	2
1520	70000	0.217323812	24514	1.402893468	22810	59521	22970	171104568.7	957814500.9	14.96754391	788239253.8	169575247.1	743250.8072	1128919070	0.202255179	23859601.85	29303426.74	-144877244.4	-165177274.3	-91248702.91	-308152399.5	-11465970.64	166910700.1	167078268.1	167567.9617	-58195149.64	111548732.8	9049206.726	NaN	NaN	5927294.435	866565798	0.605066503	480086854.3	386478943.7	NaN	872493092.4	169668449.5	12.44359732	106543820.5	1958000	78137565.61	5.730661211	NaN	NaN	NaN	NaN	1
0	0	0	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	182193969.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52470000	0.858766257	NaN	33620000	1594150757	26.09115454	1912330000	16	102660000	4.421721827	3
368190	3600000	0.374280057	1018121	0.202160066	1083300	2052969	1098580	882808419.6	5781245001	12.82593265	4764087001	1017158000	17805000	6664053421	0.017990987	102890649.6	105881942.7	1992699061	-536384085.5	1244957796	1762435796	1513055.637	509335605.2	301242700.2	-208092905	-2374248012	1284125350	9703980	61780000	12.3639129	346424334.1	7026202797	12.42195005	6526522797	499680000	2250000	7372627131	512335605.2	3.072474487	680681578	0	1144421631	6.863091746	2672430000	37	59430000	2.408300796	1
2647000	61200000	0.319510106	20818370	0.886585605	8459420	79751778	8514880	53072582766	2.20247E+11	5.961497735	1.73107E+11	47140404693	2697171000	2.7332E+11	1.237708658	983276000	1190863037	-28192023673	-40561764395	8145874251	24835752407	1809678345	24601090274	25734215223	1133124949	-2671199577	4223866471	1077405000	655108000	2.151384802	12510818371	2.28393E+11	6.783709161	1.97942E+11	30450526537	465444000	2.40904E+11	45058156304	2.72614216	28772552057	-7565367450	5088894043	0.307892061	5.89384E+11	432	7.27793E+11	74.27363678	2
190	16000	0.058784628	95	2.325581395	430	236	430	424505480.7	2568543297	22.17050447	1832524039	736019258.7	31800000	2993048778	-0.169887253	75593324.52	39018966.67	-475655345.4	-245957665.8	-256497243.6	-1342957574	-7194762.831	468273111.7	345646869.4	-122626242.3	96028252.05	26799563.9	NaN	18130000	0.994798521	178547814.9	2312046054	4.100624866	489566465	1822479589	3886373	2490593869	462037883.8	12.58884955	NaN	20147763.12	101160652.2	2.756259336	4963515438	20	187508246	3.55035269	3
110	3000	0.007798386	1148	0.948766603	5270	1402	5770	249100587.6	4260183205	1.483826927	2857682730	1402500474	7252228.193	4509283792	NaN	420360159	420360168.5	6938901524	54494934.77	7304766748	7840014233	-8232679289	222184549.5	309974625.9	87790076.38	-44721483.09	-420360159	-7910489.888	NaN	NaN	303595522.4	11564949953	1.463565976	10697696963	867252989.3	NaN	11868545475	222184549.5	1.543688044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5020	71000	0.101231459	60535	0.625162803	38390	166000	38390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61011497.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3097097.254	0.246294204	1897621.899	0	3554596.186	0.282676444	NaN	NaN	NaN	NaN	1
258520	250000	0.127888882	98774	0.003529017	566730	35926	581730	1171299547	5147949882	6.101642748	4364919740	783030142.2	12694711.96	6319249429	-0.677664409	40631363.38	145120361.3	867763064.7	-696615130.3	523959286.4	435143618.3	144006517	993514593	1286885334	293370741.1	-1077588612	1040418909	76283374.03	27160494.11	3.115286418	474684416.9	5671909168	3.835930164	4800063358	871845810.3	504108.9516	6146593585	902413515.2	6.712692502	1056921267	-36722610.75	114259918.2	0.849933742	3555774353	20	144169283.2	3.053468645	2
52100	1930000	0.455407683	248770	0.128415037	622980	235527	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117119138.4	5.906207363	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
676000	45100000	1.353578059	16543339	0.775278193	9093510	56031379	9984670	82802433771	5.06639E+11	11.35039447	4.17849E+11	88790744833	8648100121	5.89442E+11	5.40122645	6933521476	NaN	6376349030	-16003397517	23370941603	43802952095	-2930040777	-23285648737	16686268989	39971917726	-1769427651	-991195056	4324303444	7496065816	10.96577619	66799036255	5.3001E+11	10.61323139	4.61651E+11	68358734340	3599274959	5.96809E+11	57877416497	3.85161689	NaN	3109095413	NaN	NaN	1.00222E+12	3839	1.77063E+12	111.0542783	3
15250	408000	0.053349547	156105	0.575	40000	1001644	41280	1.21796E+11	2.6305E+11	8.888340306	2.2768E+11	35369573029	NaN	3.84846E+11	8.661777614	33225505782	18982214840	5747337690	-36882477897	55428809341	13482008621	2846817968	-27583648235	-63167312901	-35583664666	62074525641	-12798993755	-6881490401	NaN	NaN	84913608645	3.18479E+11	32.48115023	2.41163E+11	77316373749	NaN	4.03392E+11	16003756238	3.180298969	NaN	24352316592	2544406738	0.505629679	8.62663E+11	253	1.50527E+12	140.8653768	3
80	3000	0.019775222	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
157370	1265000	0.075317376	557799	0.61463559	743530	3273357	756090	19729959028	69517370571	10.03226567	57730020559	11787350011	513419514.5	89247329599	4.476608984	915390000	5699999.809	-3307203209	-13801872333	7564931939	8528792571	1166853690	7108656694	-510824303.6	-7619480997	5247035930	2929737185	3056166.72	300331343.3	2.774810718	5928086695	77082302510	2.81811186	66258813130	10823489380	63623233.85	83010389205	15149843109	8.434069335	17429980396	1948323074	2500000	0.001391775	1.32428E+11	235	36558776599	21.17270697	2
5225440	108617000	0.081996444	86520726	1.493007758	9327480	479978075	9600000	83207215920	1.23298E+12	8.374124297	1.07405E+12	1.58924E+11	10319466356	1.31618E+12	1.254852806	7041317101	5736671387	4.20569E+11	28580030495	3.48833E+11	3.60646E+11	18858570636	1.14792E+11	1.49645E+11	34852395244	-4.79553E+11	43155952495	3051447677	7821725694	5.316930859	1.11787E+11	1.58181E+12	1.153864239	1.4347E+12	1.4711E+11	570536223.2	1.6936E+12	1.75148E+11	3.873382134	72609160252	8721011173	48406540425	1.070508388	2.79361E+12	1604	5.47053E+12	121.2988682	2
92130	5963000	0.317877849	1473990	2.644327389	472710	2473991	475440	394501846.1	8092292252	6.261638208	5423991724	2668300528	16111914.52	8486794098	-0.199341424	175411072.2	61620536.8	-449740143.7	-328694221.8	-718629350.6	466019541.8	205098819.2	23117191.84	-17574603.92	-40691795.76	-346271793.8	597583428.7	145768722.4	98243599.1	6.62174305	65807624.26	7373662901	3.892460268	5890011265	1483651636	410892.8998	7439470526	-24198018.82	-0.101947502	164573771.9	-1234911.813	166860473.6	0.702991787	NaN	NaN	NaN	NaN	1
426140	1830000	0.040661442	1133020	1.470031546	1109500	4707130	1141750	12078461335	44772671768	8.05094713	37562966365	7209705403	263035815.4	56851133103	0.921728197	362157932	88291702.27	-6743047874	-10153446922	-2101477280	970935620.7	-109381436.1	8342367665	7214573141	-1127794524	-2571442692	5511876328	NaN	302371177.6	7.308431237	1925014413	42671194488	1.692120873	38533901986	4137292502	29713930	44596208901	10619641883	4.342707074	8706327609	-86285982.95	4884106445	1.99726543	87032363670	96	12483673243	13.21105311	2
1500	80000	0.11477202	19047	29.56989247	1860	24581	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7521125.251	1.418709619	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
930	65000	0.133368625	34385	0.744416873	4030	11584	4030	75733493.44	1189452250	5.248076541	830705173.2	358747076.8	34418.25043	1265185743	-0.161022737	104485615.7	10013758.66	-205478899.6	-48045063.98	-472566082	-714984348.5	-107751220.6	213833531.9	213969677.4	136145.4688	-28869889.91	315132246.4	26746105.53	30842064.88	5.130379723	27688429.46	716886168	1.500740536	115720824.7	601165343.4	NaN	744574597.5	211318796.2	13.53109594	38207554.69	0	155111480.7	9.932047527	NaN	NaN	NaN	NaN	1
18000	200000	0.044227005	61411	5.875440658	51060	234240	51100	1113937767	16451094708	8.522805852	14568698313	1882396395	62206780	17565032475	0.019823721	254576518.8	268618164.1	-2787274113	-417095044.8	-2812409385	-5013330637	-47632155.9	2072325085	2473971511	401646426.2	347950335.1	442230316.8	7418909.93	722674145	17.69821032	696842722.3	13638685323	0.339209466	9555367676	4083317647	625120	14335528045	2078238732	6.966669719	749407968	0	604768798.8	2.027305339	1887039730	11	NaN	NaN	2
65300	3500000	0.310644316	285011	3.75798572	106440	762180	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24218526.34	0.039829041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18748999313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1150	82000	0.076137348	38704	3.354978355	9240	6341	9250	4704697008	14263307830	6.622340471	9939209583	4324098246	48469627.21	18968004837	10.48604882	720520607.9	584328125	-3877604131	-899174055.5	-2883497659	-8186098839	-149644478.3	-1311920630	-19106290199	-17794369568	-773540568.9	-94932417.25	10410689.83	320442976.8	3.328689954	3805522952	11379810171	14.44510989	1753110744	9626699427	12090681.66	15185333123	1343306058	5.304998239	NaN	-70462820.83	278937591.6	1.101583235	7954561125	135	2269099988	12.12347727	3
42440	3188000	0.305822836	1561343	0.98381877	77250	8374315	78870	20755824943	1.40869E+11	6.115001549	1.23359E+11	17509271518	767853189.1	1.61624E+11	1.913909584	1838643341	2947736816	-4773614387	-10543330745	6075870056	1706386801	169443363.1	2257630027	2217285929	-40344098.41	1084932661	-306153698.2	1763963229	2006819790	9.172458903	10212494199	1.46944E+11	1.795281074	1.25066E+11	21878754773	56979416.91	1.57157E+11	6572516198	2.915303264	NaN	-1124483242	1360146118	0.603305994	48850496447	18	43033502111	70.39060968	3
169220	11933000	0.145329264	7038422	0.573674096	348630	50104884	357110	2.37224E+11	1.53002E+12	4.084491179	1.23544E+12	2.94576E+11	12851943926	1.76724E+12	2.119774186	29194568636	15017813480	2.26272E+11	46268608574	2.28799E+11	2.6723E+11	29740840577	-68359437162	-23816722716	44542714446	-2743432389	-48794842601	-180117194.4	20653852878	8.063349879	2.83492E+11	1.75882E+12	7.076375939	1.50267E+12	2.56145E+11	10865550070	2.04231E+12	8454528204	0.233312921	NaN	-65475594609	10884208010	0.300362871	1.10796E+12	638	3.10529E+12	193.2673711	3
230	5000	0.073357884	131	21.33333333	750	177	750	26751803.7	287322126.3	11.8592845	217377036.5	69945089.82	619140.7407	314073930	NaN	4962537.037	171207.4131	-124293914.9	-18336075.26	-124996998.9	-173490505	11439652.77	56548262.96	53256476.67	-3291786.289	6629537.026	19039159.26	57557822.22	NaN	NaN	8415728.441	162325127.4	2.175179325	43886531.48	118438595.9	NaN	170740855.8	56548262.96	12.23577221	12506481.48	NaN	26105278.02	5.648594997	NaN	NaN	NaN	NaN	2
26680	2402000	0.437234385	1513200	0.11784115	42430	9105500	43090	33957606068	1.7681E+11	NaN	1.14227E+11	62583037012	NaN	2.10767E+11	4.16547764	NaN	3993658447	10000704518	4565210497	11105000098	910156069.7	-13148369029	-12133094650	-2947208049	9185886601	-1925448431	-5669506077	72851714.2	NaN	NaN	38522816565	1.87915E+11	NaN	1.15137E+11	72777881040	NaN	2.26438E+11	2191207507	0.637198642	NaN	2786768006	904631286.6	0.26306492	1.31526E+11	216	2.12856E+11	104.0168217	3
24470	800000	0.082773337	179965	9.312913907	48320	806624	48670	2460500000	17982300000	7.052377601	15992900000	1989400000	50700000	20442800000	NaN	270000000	34500000	-4518600000	-1747900000	-6283600000	-9245400000	-14587995.69	2870000000	2494200000	-375800000	266377995.7	3512900000	144400000	197200000	3.982872839	712600000	11698700000	0.912910002	6747500000	4951200000	NaN	12411300000	2870000000	6.265640834	1668500000	0	3667000000	8.005611476	NaN	NaN	NaN	NaN	2
413090	7489000	0.217526255	1485452	0.392570138	2381740	1536059	2381740	6394000000	49152000000	3.618480419	38070000000	11082000000	10000000	55546000000	0.185976582	122000000	27000000	34440000000	-1262000000	32928000000	40520000000	-3350582715	2276000000	2276000000	NaN	-36997417285	2774000000	-1000000	174000000	4.985673352	5132000000	82080000000	8.022922636	78590000000	3490000000	3000000	87212000000	2594000000	1.517054261	6206000000	0	2202000000	1.287800109	NaN	NaN	NaN	NaN	2
74450	1236000	0.087929349	763366	5.089386375	248360	2283643	256370	1767107339	20925122244	6.076296652	17912102793	3013019450	46993142.57	22692229583	NaN	151627106.8	65655632.02	1647853504	-1451909157	-22738574.84	1548664670	760383.3084	1006330020	1219476710	213146690.3	-953864088.6	3122501237	34853465.5	NaN	NaN	315198181.8	20902383669	NaN	19460767463	1441616206	NaN	21217581851	1005699020	1.855241475	786767711	1360690.3	2827646973	5.216240481	4562138429	38	156839394.3	3.552989145	2
35420	2642000	0.033731981	3161531	0.904113717	995450	23693016	1001450	1776300000	67222800000	9.39829349	49607900000	17614900000	321600000	68999100000	1.179352317	250400000	241300003.1	-1414600000	1289100000	-12461900000	-19758900000	-2927840604	7574400000	-75300000	-7649700000	-1754959396	9758200000	-500000	1829500000	7.343879833	3065400000	54760900000	1.948064981	29849000000	24911900000	NaN	57826300000	9494600000	5.831412619	679500000	-673600000	8694000000	5.339698492	85885388487	373	69639218632	61.85358744	1
