Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4730390	47080000	3.02882141	17772618	0.020696927	7682300	28602088	7741220	5739944485	32135530460	4.155850873	23900601592	8234928869	465722012.1	37875474945	0.720979202	627557179.1	403232727.1	-8859566948	-4110999002	-4434433659	-742019495.5	1157613404	-1031924189	621064080.1	1652988270	1294480030	-314134287.8	335004542	NaN	NaN	1628945483	27701096801	1.865501544	23158582096	4542514705	109301928.4	29330042285	374592490.9	0.192015778	NaN	-224508612.8	956123474.1	0.490108044	NaN	NaN	NaN	NaN	3
35080	1445000	0.191101318	1051447	0.933899333	82450	5353316	83870	3225526755	24485697300	4.912681855	18717362372	5768334929	107353086.6	27711224056	0.104319064	622899844.9	194567581.2	-178165017.2	-349778370	229487536.9	-3241919367	59696646.78	44922189.07	532075828.6	487153639.6	-66944104.02	-57874184.08	-2407718.436	NaN	NaN	2875748385	24715184837	2.720071897	15475443005	9239741832	31501568.08	27590933223	115236829.4	0.170965792	NaN	2561460.15	197660034.2	0.293249167	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	83210	NaN	86600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
21500	930000	0.198080325	202000	12.46105919	25680	224000	27830	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	401084	NaN	NaN	2533384	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	793433410.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	780039001.5	0.947396742	NaN	NaN	NaN	NaN	3
21100	1570000	0.389802373	604468	0.813596095	110620	483030	112620	55444857.34	384722360.7	10.92496403	290875526	93846834.73	219701.4201	440167218.1	0.045068924	5286565.421	28693920.14	-57072020.99	-48094014	-102579966.2	-67054704.26	35626897.26	-462288.4048	-462288.4048	NaN	225628.2383	93601959.19	NaN	NaN	NaN	7350843.348	282142394.5	1.905116936	223820821.7	58321572.81	NaN	289493237.9	11442.7823	0.001088621	1599700.965	0	42065956.12	4.001989842	NaN	NaN	NaN	NaN	0
100600	9185000	0.102250474	10895076	2.112621956	130170	23256316	144000	135753897.8	2818017935	5.660622873	2340009095	478008839.9	NaN	2953771833	NaN	196470.6961	196470.6928	-477650344.9	-67625449.09	-1678795062	-1408266956	-95201365.02	-553269.3983	1071417.592	1624686.99	28385344.19	1268770167	NaN	NaN	NaN	68128448.68	1139222873	0.115935707	931742139	207480733.7	NaN	1207351321	-553269.3983	-0.002812734	0	1624686.99	500747406	2.54572094	NaN	NaN	NaN	NaN	0
61720	3807000	0.424856197	2056322	2.964837747	110630	9249160	110990	233000000	10430000000	6.058519793	9849000000	581000000	NaN	10663000000	NaN	28000000	NaN	535000000	-60000000	514000000	-178000000	120000000	NaN	NaN	NaN	-417000000	81000000	NaN	NaN	NaN	173000000	10944000000	3.040062844	9671000000	1273000000	NaN	11117000000	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
80	2000	0.004940358	NaN	2.898550725	690	NaN	690	447340426	3686702132	6.26736943	3131648940	555053192.1	NaN	4134042558	NaN	125531915	384042541.5	218351064.1	-111702127.8	331117021.6	72340425.61	-192826034.7	140691489.5	140691489.5	NaN	10113268.56	-1063829.788	NaN	NaN	NaN	335638298.2	4017819153	NaN	3203989365	813829788.1	NaN	4353457452	140691489.5	3.602315247	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	51000	NaN	51210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	202840	NaN	207600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
970	46000	0.283981458	14305	0.306882946	22810	21830	22970	14800000	145700000	4.965986395	116300000	29400000	100000	160500000	NaN	2500000	6800000.191	-5300000	-13500000	-17100000	-23100000	3555371.4	-3700000	-3000000	700000	4094628.6	25300000	NaN	NaN	NaN	1300000	128600000	NaN	93200000	35400000	NaN	129900000	-3700000	-1.754385965	3700000	0	17750000	8.416311048	NaN	NaN	NaN	NaN	1
10	1000	0.017985612	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
347170	2093000	0.358954904	662023	0.11446506	1083300	865748	1098580	444900000	665800000	5.246548323	412300000	253500000	3000000	1110700000	NaN	1100000	2200000.048	-177809000	-414900000	152200000	312200000	-18056763.11	13000000	12100000	-900000	-118934236.9	84891000	3600000	NaN	NaN	30000000	818000000	9.893048128	724500000	93500000	NaN	848000000	13000000	0.210714626	36200000	0	5800000.191	0.094011144	NaN	NaN	NaN	NaN	1
2299240	47100000	0.35312608	19502093	0.747568982	8459420	32711251	8514880	12722000000	17612000000	4.058441558	13916000000	3696000000	17000000	30334000000	0.020093395	16000000	5000000	33000000	-11466000000	11337000000	13086000000	398605780.8	1552000000	1280000000	-272000000	-5368605781	162000000	9000000	NaN	NaN	1256000000	28949000000	1.900359527	27002000000	1947000000	11000000	30205000000	1594000000	0.762592174	1271000000	-3000000	46000000	0.022007051	NaN	NaN	NaN	NaN	2
190	16000	0.063180174	880	2.325581395	430	2400	430	44400000	771600000	18.72232764	613500000	158100000	6400000	816000000	0.131012259	4600000	850000.0238	22900000	-17000000	26150000	-220000000	-32118469.99	-1450000	-5200000	-3750000	16618469.99	13750000	NaN	NaN	NaN	27400000	797750000	7.037724181	393500000	404250000	700000	825150000	50000	0.004367075	NaN	-250000	10399999.62	0.908351629	NaN	NaN	NaN	NaN	3
120	3000	0.014084375	2100	0.759013283	5270	3270	5770	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4440	145000	0.304081402	124030	0.404255319	47000	178891	47000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
260060	405000	0.353884251	63200	0.001764509	566730	9525	581730	190623138.8	773660375.3	5.71659919	583422333.8	190238041.5	NaN	964283514	-0.018616041	26648729.7	24030069.35	-58765840.35	-97968740.4	11244839.7	94271806.8	63245015.05	62385754.5	62385754.5	NaN	-124321438.9	27958060.35	7316847.75	NaN	NaN	92654398.35	784905215	2.665229885	677694140.6	107211074.4	NaN	877559613.3	62154696.15	5.007715108	156580541.9	0	49985622.41	4.027270215	NaN	NaN	NaN	NaN	2
49820	1900000	0.742823543	132240	0.131625413	622980	102100	622980	12391613.44	226436641.8	6.728838257	140055078.2	86381563.56	NaN	238828255.2	0.039468812	19576311.95	15264671.33	-33446332.87	-9663654.141	-77225049.17	-25622678.12	6737026.435	4897510.823	4897510.823	NaN	-7467995.733	53442370.44	NaN	NaN	NaN	2727959.3	149211592.6	3.295387247	114432400.1	34779192.51	NaN	151939551.9	5149252.034	0.807316615	686566.9378	0	21151.9469	0.003316272	NaN	NaN	NaN	NaN	0
670510	45173000	1.757567504	21101600	0.705448171	9093510	42793500	9984670	23278336017	86818848800	NaN	73672291543	13146557257	NaN	1.10097E+11	1.055146682	684856700.8	NaN	-1368298048	-12410028691	11699498941	15610645085	-5591130837	1090890149	7169392436	6078502287	853649842.7	-657768298.6	1058224593	NaN	NaN	10868307326	98518347741	NaN	89282936628	9235411114	NaN	1.09387E+11	4753734374	1.36939677	NaN	116718053	NaN	NaN	NaN	NaN	NaN	NaN	3
20210	391000	0.060696708	181440	0.525	40000	1118200	41280	6140827489	43036011954	1.382098533	38509444543	4526567411	NaN	49176839443	1.16126885	977152949.9	2470545654	6141678667	4964073174	2012186040	-1612983310	1165176996	-362176463.6	-3237883120	-2875706656	-1491178372	-834580546.5	NaN	NaN	NaN	11104900663	45048197994	19.14482615	36896461233	8151736761	NaN	56153098656	777125995.9	0.792109421	NaN	1598938864	495811492.9	0.505371016	NaN	NaN	NaN	NaN	3
80	3000	0.022700445	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
165000	3475000	0.291815993	782360	0.30261052	743530	2115610	756090	2359000000	4495000000	1.077050539	3288000000	1207000000	26000000	6854000000	0.057194148	49000000	14000000	-2111000000	-2037000000	-181000000	362000000	189672933.8	67000000	67000000	NaN	-92672933.82	107000000	NaN	NaN	NaN	322000000	4314000000	2.454819277	3650000000	664000000	NaN	4636000000	78000000	0.4055585	183000000	0	1000000	0.005199468	NaN	NaN	NaN	NaN	2
4789010	111944000	0.107968076	92388396	0.424125857	9327420	365937319	9599960	388000000	26748000000	4.235211761	23891000000	2857000000	NaN	27136000000	0.052052551	12000000	2000000	2030000000	1620000000	-32000000	14000000	-889361219.1	1124000000	-514000000	-1638000000	-137638780.9	442000000	NaN	NaN	NaN	2008000000	26716000000	7.968694415	23905000000	2811000000	NaN	28724000000	1258000000	0.488672457	0	0	403000000	0.156546105	NaN	NaN	NaN	NaN	2
91100	5910000	0.578390169	610628	2.538554293	472710	657375	475440	363102367.9	1820546664	4.719917641	1064728007	755818656.3	NaN	2183649031	0.129653975	128960156.5	106600959.8	-168918352.3	-327446658.2	183061631.2	524216742.6	-121589474.6	7552236.316	7552236.316	NaN	85933765.01	-24533325.25	NaN	NaN	NaN	35655709.64	2003608295	7.391136376	1588944750	414663544.9	NaN	2039264004	17667655.87	0.226454454	155873580.5	0	14829845.43	0.190080935	NaN	NaN	NaN	NaN	1
453560	3774000	0.12854427	1262760	1.335736818	1109500	3257772	1141750	1703000000	5325000000	14.02927581	4027000000	1298000000	10000000	7028000000	0.060125813	14000000	72000000	-1401000000	-1575000000	-125000000	246000000	76279419.27	561000000	558000000	-3000000	380720580.7	299000000	NaN	NaN	NaN	128000000	5200000000	12.91262136	4273000000	927000000	33000000	5328000000	584000000	1.526672828	454000000	0	78000000	0.203904932	NaN	NaN	NaN	NaN	2
1200	75000	0.200078964	15000	16.12903226	1860	16650	1860	1608868.824	70302761.62	2.600583445	32646534.54	37656227.08	NaN	71911630.44	NaN	5119544.183	5119544.029	-32719768.97	-572143.9632	-60608354.31	-25600009.49	-490064.2731	NaN	NaN	NaN	5854486.072	28460729.3	NaN	NaN	NaN	1036724.861	9694407.312	NaN	7046525.051	2647882.262	NaN	10731132.17	NaN	NaN	0	0	2139818.43	1.99072635	NaN	NaN	NaN	NaN	0
650	38000	0.11780754	5115	0.496277916	4030	2525	4030	6119377.341	92919340.03	2.440261497	82466680.09	10452659.95	NaN	99038717.37	NaN	414713.2892	NaN	-6415096.192	-4495869.067	-62258832.54	-75540261.26	-4837342.801	NaN	NaN	NaN	4840877.289	60339605.41	NaN	NaN	NaN	1623508.274	30660507.49	0.034251675	6926418.827	23734088.67	NaN	32284015.77	NaN	NaN	0	0	20617847.44	15.61732575	NaN	NaN	NaN	NaN	1
27480	283000	0.108054117	156147	4.602428515	51060	362820	51100	351503890.3	1254200000	8.304630693	992900000	261300000	9100000	1605703890	0.084895025	7600000	699999.9881	-151103890.3	-307803890.3	15800000	4600000	104375097.7	52000000	51800000	-200000	55124902.31	140900000	NaN	NaN	NaN	43700000	1270000000	0.146788991	997500000	272500000	NaN	1313700000	55900000	1.216828694	11800000	0	6400000.095	0.139314915	NaN	NaN	NaN	NaN	2
61420	3107000	0.310650513	238600	3.724394786	107400	650860	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190000	0.00079037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	668240000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1730	103000	0.147610572	52710	7.034632035	9240	92650	9250	105542985	1525359566	0.28280543	1224876478	300483087.7	169956.4976	1630902551	NaN	1189695.483	5608564.377	-221623272.8	4418868.937	-250685833.9	-651783168.2	29099271.92	52686514.25	52686514.25	NaN	-95892175.46	24643692.15	18865171.23	NaN	NaN	109961853.9	1274673732	NaN	573093309.8	701580422	NaN	1384635586	52686514.25	2.312588126	NaN	0	73591163.64	3.230163423	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	77270	NaN	78870	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
182840	11952000	0.153508886	7512700	1.363388996	349130	37838658	356970	11926679041	1.84655E+11	0.964647238	1.49431E+11	35224312141	1116476702	1.96582E+11	0.664943249	5265738666	4038365234	9212736900	4953881174	14987906583	21336230384	3257180048	-4135994597	-3874204331	261790265.3	494919532	-10729050857	-701697630.5	NaN	NaN	16880560214	1.99643E+11	0.818355285	1.70767E+11	28875988341	583238416.9	2.16524E+11	529910797.9	0.075518164	NaN	1291879618	1968478394	0.280529995	NaN	NaN	NaN	NaN	3
190	6000	0.080849458	170	14.66666667	750	230	750	1900000	60200000	5.357561547	50722222.22	9477777.778	NaN	62100000	NaN	4500000	NaN	-7101925.926	-1900000	-22800000	-25122222.22	1431686.593	2300000	2300000	NaN	-5763094	17598074.07	NaN	NaN	NaN	NaN	37400000	NaN	25600000	11800000	NaN	37400000	2300000	2.559874731	0	0	10800000.19	12.02028156	NaN	NaN	NaN	NaN	2
28550	2612000	0.510992701	1674107	0.353940538	42380	9300375	43090	3567213818	20586606266	1.555136184	16285453121	4301153145	NaN	24153820084	0.500504253	102212022.2	NaN	-1718091086	-2339858881	552821842.6	-195099749.5	-395504036.6	-304220856.9	376739133.2	680959990.1	370572687.3	68945952.57	NaN	NaN	NaN	1227354937	21139428108	2.801564656	16090353371	5049074737	NaN	22366783045	-15356842.12	-0.026608246	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
26300	1075000	0.169506224	185795	7.346854305	48320	643532	48670	247200000	1556600000	3.816360601	1257100000	299500000	NaN	1803800000	NaN	NaN	NaN	-163400000	-241400000	-187000000	-389000000	29702690.1	68500000	68500000	NaN	-97102690.1	265000000	NaN	NaN	NaN	5800000	1369600000	0.259222333	868100000	501500000	NaN	1375400000	68500000	0.663091475	0	0	205000000	1.98443434	NaN	NaN	NaN	NaN	2
396100	6915000	0.322632269	2670070	0.24981736	2381740	1461484	2381740	1858379111	11817894500	4.965689333	9244538090	2573356410	602001.6556	13676273611	0.027279657	147289738.4	141269714.4	74447538.07	-1678982617	1572829659	3547395089	-196653359.7	-13846038.08	-14046705.3	-200667.2185	333107068.3	180600496.7	NaN	NaN	NaN	179396493.4	13390724159	7.352546917	12791933179	598790980.1	NaN	13570120652	802668.8741	0.001494776	342538942	0	329000000	0.612682563	NaN	NaN	NaN	NaN	2
72550	1575000	0.177782795	442254	3.901170351	276840	818752	283560	1162000000	2102000000	7.476635514	1567000000	535000000	30000000	3264000000	NaN	NaN	122000000	-273000000	-1103000000	810000000	1054000000	96851979.4	50000000	50000000	NaN	100148020.6	20000000	NaN	NaN	NaN	59000000	2912000000	9.965635739	2621000000	291000000	NaN	2971000000	50000000	0.439118102	70000000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
24930	2310000	0.046710968	1944845	0.183836456	995450	8455172	1001450	1091571429	13176428579	4.835732743	10080428577	3096000002	NaN	14268000008	0.052214424	NaN	NaN	-1886714286	-569142857.1	-6322571432	-6216285718	23508507.1	713142857.6	713714286.1	571428.5718	36920063.96	5005000003	NaN	NaN	NaN	522428571.7	6853857147	1.944762997	3864142859	2989714287	NaN	7376285719	729142857.6	2.379485896	15428571.44	0	3962714355	12.93192798	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	101000	NaN	117600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
306280	15651000	0.40887102	7587091	9.732900849	499440	21032473	505990	3745688488	32881570467	6.063033912	28380020808	4501549659	184666817.2	36627258955	0.148648539	308025390.1	23020278.93	1777600860	-2256701155	3179640064	-4643363884	-2122983089	1523434736	1577185458	53750722.58	-4816838272	854661951.3	240139564.6	NaN	NaN	1488987333	36061210531	1.412038311	23736656924	12324553607	29962194.83	37550197863	1771829760	1.060326814	NaN	228870389.7	1226743164	0.734127341	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	42390	NaN	45230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	1101000	NaN	1221900	37536231.89	1050966184	4.111684835	798357488.1	252608695.7	NaN	1088502416	NaN	1207729.469	338164.2401	-130096618.4	-13719806.77	-447681159.5	-381545893.8	-150611334.8	NaN	NaN	NaN	55683798.62	331304347.9	-338164.2512	NaN	NaN	23816425.13	603285024.3	0.243523316	416811594.3	186473430	NaN	627101449.4	NaN	NaN	0	0	11497584.34	0.143098148	NaN	NaN	NaN	NaN	0
24270	2291000	0.469293824	1192000	0.009849306	304590	3646600	338150	1966987701	14279393135	1.36582364	11607227545	2672165591	102223867.4	16246380836	0.944334823	101801627.6	11145952.22	-20635960.56	-1095044782	1245209510	1479539520	-494889605.3	-355984920.6	916964146.2	1272949067	-1824462446	-170800688.5	-3812328.479	NaN	NaN	871942918.2	15524602646	0.075599294	13086767065	2437835581	5192160.246	16396545564	136184676.1	0.261300033	NaN	0	49415206.91	0.094813863	NaN	NaN	NaN	NaN	3
