Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4537290	45530000	2.405685301	16754700	0.035145725	7682300	35368800	7741220	19018495729	84633675673	4.987097043	65856915404	18776760269	1266475807	1.03652E+11	-0.108150755	2178038832	1055117432	-21282445109	-11614057447	-9639442364	-9760950658	-444491864.7	3733168103	17597581958	13864413855	-6415889938	-28945297.35	796358156.7	1367649636	7.236904437	7404438282	74994233309	5.514800481	56095964746	18898268562	360901094.2	82398671590	3311038586	0.848297286	NaN	11059968411	2029415405	0.519941866	4.27683E+11	1217	1.94336E+11	51.36869316	3
33900	1402000	0.175418314	809662	0.861127956	82450	4808735	83870	15782034794	86476745651	4.827561986	69216782100	17259963551	625362860.9	1.02259E+11	1.558146049	2391544606	1370329468	-3491198374	-2787761224	1422627323	-4796679329	-3172496120	-299652112.9	-3154134900	-2854482787	2172460563	-2126064472	-242299064.8	674084695.4	2.870978057	12994273570	87899372973	5.062956834	64420102771	23479270202	119656755.9	1.00894E+11	3008319639	1.417001628	NaN	2130473130	1809788330	0.852460283	33024519200	97	11685000000	34.81278006	3
46920	1824000	0.228492687	512415	2.853688029	82700	1068870	86600	56010000	1918508000	NaN	1433392000	485116000	NaN	1974518000	NaN	45799000	77029998.78	-599703000	-44969000	-636487000	-408161000	42427069.89	510317000	510317000	NaN	-132890069.9	81753000	NaN	NaN	NaN	11041000	1282021000	NaN	1025231000	256790000	NaN	1293062000	510317000	11.13931939	2021000	NaN	54492000.58	1.189464194	NaN	NaN	NaN	NaN	2
22570	960000	0.152777154	202000	14.01869159	25680	264518	27830	11323854.94	122172429.9	6.795015372	97296573.14	24875856.72	NaN	133496284.8	0.058805185	726095.1536	2092225.79	-21105733.61	-9430542.309	-62747787.51	-42313319.29	-19451217.36	-236530.997	-236530.997	NaN	1248444.818	51072596.21	-4258.622602	NaN	NaN	1893312.632	59424642.34	0.499400719	54983253.85	4441388.488	NaN	61317954.97	238660.3083	0.029534344	15969.83476	0	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	301035	NaN	NaN	2449469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3653230957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4466878906	1.755134459	1.84942E+11	172	59128906000	27.46356106	3
31100	2300000	0.363379212	838189	2.350388718	110620	974484	112620	39069407.04	850485201	9.289151719	635162500.1	215322700.8	508365.1799	889554608	0.060480391	13511469.43	5934716.702	-155576636.4	-11393551.88	-252179014	-213710549.8	7269472.978	37820420.38	51599877.85	13779457.46	-39156151.03	107995929.4	69920514.36	NaN	NaN	27675855.16	598306187	3.566016769	421451950.4	176854236.7	NaN	625982042.2	39264307.43	1.64467206	8463549.369	2017219.021	76647827.15	3.210563181	NaN	NaN	NaN	NaN	0
94860	8466000	0.066548839	11681019	3.226549896	130170	36403000	144000	258469645.7	8932237754	7.52438761	7535521631	1396716124	5528115.65	9190707400	0.000131229	4256030.045	3704857.111	-364355314.2	-164124384.2	-2696292969	-2077238662	257967351.9	179603006.3	178330387.3	-1272619.06	189173218.9	2496062040	364143305.4	47707316.19	6.134712441	94345261.5	6235944785	2.633334154	5458282969	777661816.3	81504.32468	6330290046	179662970.3	0.393186602	82447668.32	-1107670.606	1806794189	3.954110665	865403300	211	788500000	83.02607456	0
56790	3578000	0.435776867	1771884	2.539998192	110630	5221439	110990	450523817.9	6561485117	4.448269836	5087383597	1474101520	NaN	7012008935	0.129396032	16184350.15	3817229.748	-652131909.3	-185172040.6	-766710358.9	-1081016415	29853424.99	801671162.9	602262550.4	-199408612.4	-365744643.4	299750490.3	-2398875.725	NaN	NaN	265351777.2	5794774758	1.459593957	4006367182	1788407576	NaN	6060126535	818788154.9	6.189635353	21773559.62	1862870.275	42528018.95	0.321490886	706269000	828	53500000	6.300533072	2
100	2000	0.003190989	NaN	5.633802817	710	NaN	710	5388853388	4168743157	3.421135293	3452606574	716136582.2	NaN	9557596545	2.467102276	856171707	856171691.9	-36879302.82	-270387640.6	1052961958	910159624.9	-267767007.6	290386397.1	-1702603433	-1992989830	-25252594.77	-819453619.9	100000005.5	NaN	NaN	5118465748	5221705114	NaN	4362766199	858938915	NaN	10340170862	453737838	6.852817746	NaN	0	NaN	NaN	7155396400	41	444450000	6.383301232	3
21050	950000	0.263783522	364394	2.058823529	51000	1368792	51210	65348515.79	4413355746	9.250761907	4128683221	284672524.3	NaN	4478704261	NaN	86437316.38	NaN	-501327188.3	728054681.8	-3117889820	-3296925443	224983995.8	176780594.8	176780594.8	NaN	-301211836.1	1888507950	625323335.5	NaN	NaN	793403197.6	1295465926	2.67659474	831757777.9	463708147.9	NaN	2088869123	176780594.8	3.77274415	0	0	1903437378	40.62200516	NaN	NaN	NaN	NaN	2
92810	6182000	0.616043847	2273000	0.611319266	202840	3412800	207600	62800000	6655200000	3.441203282	6216400000	438800000	800000	6718000000	0.006590608	10100000	96699996.95	-193700000	-42000000	-255500000	-570000000	-240506200.3	443200000	422600000	-20600000	-23493799.72	103800000	54600000	47700000	6.33213859	20800000	6399700000	0.305323244	5646400000	753300000	700000	6420500000	444000000	3.657787508	700000	0	208500000	1.717677242	NaN	NaN	NaN	NaN	2
1500	64000	0.263266146	22200	1.578255151	22810	62300	22970	44963271.5	480961489.7	8.532556423	375793051.1	105168438.5	2483130.5	525924761.2	NaN	1229500	7259380.817	-72792094.89	-40140738.25	-70653468.46	-114290397	993709.4126	53579000	92095616.08	38516616.08	-27489294.55	38002111.82	3250743.5	NaN	NaN	4822533.255	410308021.2	NaN	261502654.2	148805367.1	NaN	415130554.5	53579000	7.313461013	23100000	0	26229404.45	3.580278222	NaN	NaN	NaN	NaN	1
10	1000	0.016129032	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60500000	1.819859206	NaN	NaN	NaN	NaN	1300000000	22	69500000	4.964285714	3
369990	3000000	0.368604618	832306	0.155081695	1083300	1137351	1098580	353300000	1988700000	12.6084056	1539000000	449700000	4800000	2342000000	0.033795766	26600000	32099998.47	-488000000	-196000000	-678100000	-487800000	-353178502.9	1007700000	946400000	-61300000	-42821497.06	386100000	NaN	40500000	15.61295297	157300000	1310600000	21.62683115	1051200000	259400000	1600000	1467900000	1010500000	12.19665043	142400000	0	96000000	1.158711966	689666700	18	3348300	0.531616816	1
2607590	57700000	0.335589458	17431041	0.886585605	8459420	47428932	8514880	22780000000	63444000000	6.124753034	49272000000	14172000000	1283000000	86224000000	0.287971715	200000000	330000000	-25400000000	-18844000000	-8244000000	-1261000000	239616110.2	26886000000	30686000000	3800000000	12483383890	1688000000	339000000	45000000	0.625956322	3936000000	55200000000	6.523855891	48011000000	7189000000	133000000	59136000000	28576000000	4.869277954	5150000000	2572000000	1862000000	0.317280079	2.27962E+11	478	87275800000	44.88926012	2
190	16000	0.059979457	150	2.325581395	430	390	430	140350000	1444264500	23.33333333	988264500	456000000	22600000	1584614500	0.05266562	23050000	18950000.76	-202470059.3	-60200000	-209370059.3	-723064500	94969823.07	16050000	31150000	15100000	-13449763.75	67100000	650000	45100000	4.65094963	80150000	1234894441	9.925233831	265200000	969694440.7	200000	1315044441	17350000	0.702883465	NaN	-100000	99349998.47	4.024868655	2007665000	18	10085000	0.456369431	3
100	2000	0.006256765	380	0.759013283	5270	200	5770	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5590	135000	0.243078125	106725	0.598951834	40070	165454	40070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
258410	240000	0.138874503	90956	0.001764509	566730	20578	581730	695982896.4	2391512706	4.082484555	1873477402	518035304.2	6400836.953	3087495603	0.02580059	69717224.11	135174438.5	583453155.3	-266196969.2	597855038.5	784690279.2	21068521.4	35161354.34	4843876.613	-30317477.73	-394094161.9	251795086.1	20608100.05	NaN	NaN	429785927.1	2989367745	1.436406372	2658167681	331200063.4	21624.44916	3419153672	36675065.78	0.625111433	607019912.5	-7503683.86	33820636.75	0.576458862	1052202200	15	37510000	4.223618234	2
51490	1930000	0.531345678	163180	0.150887669	622980	161000	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3777820.006	0.359339376	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
677230	45739000	1.49967868	17513800	0.715235371	9093510	54077500	9984670	44777448376	2.60776E+11	10.37807627	2.20203E+11	40572923373	3339255941	3.05553E+11	2.61048722	1693060903	NaN	1765078962	-22619853557	23835992170	28291535672	6736070453	7526524674	-5399663216	-12926187890	-5933100439	548940348.5	3396252785	3457446654	9.572805852	22157594819	2.84612E+11	8.41614719	2.48494E+11	36117379871	1544065551	3.06769E+11	24788755778	3.74868867	NaN	9721936687	NaN	NaN	8.00914E+11	1455	3.51567E+11	52.30451768	3
15800	415000	0.058090779	182257	0.6	40000	1055400	41280	31337763971	1.05827E+11	5.266317028	90943747851	14883202118	NaN	1.37165E+11	12.39894173	9280429258	7578140625	28283270188	17881930972	15727670908	843286319.3	2541812303	-20829388976	-61955231675	-41125842698	2685045105	-5326331692	-641818905.2	NaN	NaN	49219694943	1.21555E+11	38.47731791	91787034170	29767586706	NaN	1.70774E+11	12426006172	4.632912217	NaN	5562135089	1221534912	0.455437084	6.93127E+11	239	5.38955E+11	77.97800153	3
70	3000	0.020745884	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
150600	1800000	0.118175706	533827	0.443828763	743530	2167954	756090	3145417976	19341290986	8.566805586	14735140000	4606150986	324200000	22486708963	3.504231712	155600000	14399999.62	99338040.68	-2233135387	1689973427	2427125434	-1082995883	6203092230	2985680836	-3217411394	746516154.4	642500000	NaN	212900000	5.50271533	912282589.6	21031264414	3.070561678	17162265434	3868998980	6000000	21943547003	8761016218	12.002167	1467100000	523564899.1	NaN	NaN	68227524200	285	6874150000	11.44799446	2
5322670	121035000	0.096616603	92012320	1.204076557	9327480	455192423	9599980	22800000000	1.90323E+11	6.60989585	1.58734E+11	31589000000	792000000	2.13123E+11	0.163854534	331000000	619000000	21115000000	-14470000000	30641000000	35982000000	-17640546410	36978000000	25744000000	-11234000000	-8652453590	4944000000	-26000000	855000000	3.257391039	8330000000	2.20964E+11	1.200091436	1.94716E+11	26248000000	75000000	2.29294E+11	38753000000	3.577382952	16039000000	612000000	3686780000	0.340335559	3.30703E+11	950	3.77099E+11	134.1928249	2
91600	5960000	0.388931099	625835	2.538554293	472710	1185056	475440	806356017.4	2049278998	6.114547235	1333937888	715341109.2	3258572.078	2855635015	-0.111216569	39729794.52	28118440.63	-509365181.3	-768498728.4	129594140.8	411193693.2	125094551.9	-3832066.471	-22020008.31	-18187941.83	39975519.99	129539406.3	10700031.33	2658766.133	0.612983951	37857289.04	2178873138	1.818656356	1745131582	433741556.8	1732502.036	2216730427	-15494743.3	-0.147759577	70382428.28	-9761261.122	26221248.63	0.250048711	NaN	NaN	NaN	NaN	1
456680	2536000	0.064854935	1084111	1.647589004	1109500	3411329	1141750	2278302685	13406074432	10.01384791	10262145629	3143928803	69127270	15684377117	0.134054043	237067039.4	246709457.4	670982414.6	-1355222711	571576111.8	1775159541	-431938578.6	1392371103	767561509.2	-624809594	311917382.9	1454629014	NaN	168782640	8.698587494	923079974.1	13977650543	5.166253539	12037305170	1940345373	6120540	14900730517	1507907130	1.749593195	287701469.8	-26924619.41	1312052368	1.522346999	11590218200	145	703700000	5.641510764	2
1430	78000	0.142371099	17572	26.88172043	1860	21635	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	271000	0.12175357	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
710	44000	0.102497682	31358	0.496277916	4030	36439	4030	10406183.31	354850438.4	5.401230391	239032526.4	115817912	196070.5377	365256621.7	0.070102463	7390056.998	469193.8758	-74184287.12	-8509090.065	-223763643	-213002399.9	-8740010.667	52903260.82	55884657.61	2981396.797	-41855522.06	158088445.9	8834109.995	5548918.059	5.281833238	1897093.246	131086795.4	2.866006877	26030126.47	105056668.9	42778.55533	132983888.7	53318559.52	9.000178299	2000000	2981396.797	79102668.76	13.35253858	NaN	NaN	NaN	NaN	1
18880	220000	0.057418706	79540	5.483744614	51060	292453	51100	2019849504	7191262788	3.594996776	5996146000	1195116788	30796000	9211112292	0.031675123	93990548.57	122453552.2	-666448850.9	-1821627431	1051211410	580270000	213053660.9	614465630	699637371	85171741	-481030374.3	103967169.7	2214000	141852104	8.514234625	198222073	8242474198	0.54818013	6576416000	1666058198	1181000	8440696271	619469212	3.921543248	1724400000	0	126482719.4	0.800697508	2303283100	22	216486000	11.98942282	2
66600	3610000	0.326154265	289690	5.121042831	107400	796890	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8950000	0.031552636	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6475830000	NaN	NaN	NaN	NaN	NaN	315000000	1	NaN	NaN	3
1460	101000	0.109129728	58940	4.545454545	9240	127100	9250	844736623.4	4869160983	8.160132263	3309526561	1559634422	21364855.09	5713897606	1.86757889	42361350.61	52491237.64	-170232739.7	-351465648.4	78092228.95	-2309246148	-35579692.23	630475602.9	387358286.3	-243117316.5	-639048441	103140679.7	NaN	87485398	2.216518899	493270975	4947253212	5.226318245	1000280414	3946972798	12892584.97	5440524187	813054280.1	8.316650295	NaN	0	49728542.33	0.508668248	6949599084	60	6649000000	138.9899376	3
42820	3256000	0.316612634	1594098	0.983564126	77270	6935647	78870	3209081330	34010994258	6.056853437	28161322005	5849672253	137439776.4	37220075588	0.144744301	634983395.6	641553405.8	-1465751163	-1349805241	-703620723.2	-1902400392	27386790.28	6222615311	4840394205	-1382221105	-1639311319	587674801.5	-4021228.895	164312038.8	2.331179111	1859276088	33307373535	3.2785263	26258921613	7048451922	42908927.95	35166649623	6312596676	10.15446241	NaN	119624181.3	318178131.1	0.511822319	11796462500	164	4120000000	34.56163815	3
171520	11822000	0.143994702	6638208	0.618946645	348980	44460646	357030	1.05661E+11	6.10458E+11	3.477239438	4.68853E+11	1.41605E+11	5140288671	7.16119E+11	5.099172025	11976394509	9405321289	-27748136590	-13264467732	11693510978	69566731686	40670848812	-52759042322	-65165072174	-12406029852	14114761707	-26177179835	-151230307.1	4743337598	5.664902777	92396407316	6.22151E+11	7.736427999	5.38419E+11	83732021261	3108240984	7.14548E+11	55906671344	2.623437742	NaN	28705658204	4329337402	0.203155489	1.43219E+12	933	8.1474E+11	64.50442349	3
190	4000	0.057140408	139	17.33333333	750	307	750	30170370.37	180596296.3	7.209637949	121570370.4	59025925.93	137037.037	210766666.7	NaN	3944444.444	133333.3403	-35774074.07	-25544444.44	-23788888.89	-65555555.56	-4261801.607	17955555.56	49996296.3	32040740.74	-11028980.05	13559259.26	11585185.19	NaN	NaN	4625925.926	156807407.4	2.693466598	56014814.81	100792592.6	100000	161433333.3	17955555.56	6.706321878	22814814.81	NaN	15644444.47	5.843131943	NaN	NaN	NaN	NaN	2
26440	2294000	0.431057242	1496784	0.18854584	42430	8774279	43090	11545952120	61529875253	NaN	43128353099	18401522154	NaN	73075827373	10.2441113	2789601767	693794250.5	3047192197	-2455839010	8238249084	6658239752	-865852671.4	-971169201.3	-3678358334	-2707189132	-9243611738	-2735217877	127567986.1	NaN	NaN	9090113109	69768124337	NaN	49786592852	19981531486	NaN	78858237447	16847919226	9.685790628	NaN	-17890207.56	803208190.9	0.461760664	1.05293E+11	233	62283000000	61.00982154	3
25170	850000	0.100494623	151326	9.726821192	48320	604649	48670	1193200000	9289100000	6.899038462	8041100000	1248000000	29800000	10482300000	NaN	146200000	17799999.24	-429200000	-974900000	-1302100000	-2904400000	-480352557.8	1337800000	901000000	-436800000	-193647442.2	1847800000	1500000	NaN	NaN	218300000	7987000000	NaN	5136700000	2850300000	NaN	8205300000	1337800000	6.162409423	963200000	NaN	1631099976	7.513459308	NaN	NaN	NaN	NaN	2
397310	7673000	0.254925328	1888825	0.217907916	2381740	2020912	2381740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	291600000	0.599499017	0	NaN	790000000	1.624157145	NaN	NaN	NaN	NaN	2
80750	1610000	0.132530053	870033	5.516186181	248360	1846694	256370	1383000000	4208570000	3.548862501	3027910000	1180660000	70000000	5591570000	NaN	82310000	5000000	918120000	-1307810000	1136430000	1587580000	-520984146.2	648410000	677230000	28820000	421704146.2	1089500000	10210000	NaN	NaN	75190000	5345000000	0.042494277	4615490000	729510000	NaN	5420190000	648410000	3.88688487	249030000	740000	1089520020	6.531112847	414882400	28	16890000	1.739549213	2
34830	2994000	0.045051595	2707404	0.49123512	995450	19402566	1001450	1044900000	21616300000	7.548632101	15164800000	6451500000	328900000	22661200000	0.041340215	39500000	38799999.24	-1634800000	742900000	-6886100000	-9928300000	-1557595132	1027800000	1623100000	595300000	4027195132	4508400000	NaN	243600000	2.565912131	1787800000	14730200000	1.807514457	5236500000	9493700000	46500000	16518000000	1065300000	1.174392827	100400000	657800000	3235300049	3.56661332	32837763100	1033	9038450000	31.59260882	1
74670	498000	0.140682536	427060	0.01980198	101000	318828	117600	2137629.332	614762313.1	0.459284062	510156448.7	104605864.4	203086.9891	616899942.5	NaN	11483078.23	1265691.28	-208772373.3	6329057.364	-546526908.5	-489477785.5	12792250.83	83222078.14	83222078.14	NaN	-870930.9191	331425477.8	569827.5473	6411407.751	13.481596	8466686.696	68235404.67	1.152456674	20678663.24	47556741.43	8761.209968	76702091.36	83222078.14	12.08005545	793442.6175	NaN	3634005.547	0.527492097	NaN	NaN	NaN	NaN	0
297780	13463000	0.337196554	6640640	9.740909819	499440	17987942	505990	24794199303	1.76707E+11	5.142210944	1.44732E+11	31974919624	1864475730	2.01501E+11	7.129642783	2906640826	1964567017	-18079535319	-9530834797	-11456841853	-31812841237	-891503042.9	-25529228610	-28003592878	-2474364268	22795052595	2908141331	6725449061	2674409885	5.11057313	15263364506	1.6525E+11	2.98962126	1.12919E+11	52330919008	342674839.8	1.80513E+11	18523395458	2.997896165	NaN	9347420313	4641490234	0.751196281	4.31668E+11	718	7.44315E+11	178.5252999	3
