Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
30	3000	0.068444708	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51520	290000	0.400450161	6900	0.628711142	257670	12900	267670	333316846.8	1648751342	4.17441593	722627759.1	926123582.6	NaN	1982068188	0.132901514	87460295.61	78817733.76	309367211.3	-313353745.3	681940767	1437769355	-51410052.94	126930025.4	126930025.4	NaN	-146668953.4	-59219810.46	NaN	NaN	NaN	19963101.57	2330692109	8.529306648	2160397114	170294994.5	NaN	2350655210	131738211.4	3.641333253	188158318.6	0	60863.1149	0.001682298	NaN	NaN	NaN	NaN	2
182810	6913000	0.122758889	4030000	0.301740173	241930	21919000	243610	75060204596	1.19046E+11	NaN	93492301474	25553305447	810989857.9	1.94106E+11	1.458975596	2098591788	NaN	7984708625	2525794821	8474568901	3167233655	-3787709388	-1749688494	-14827054798	-13077366304	2129589622	-3015655097	NaN	NaN	NaN	77585999416	1.2752E+11	NaN	96659535129	30860640693	995518507.9	2.05106E+11	5413259759	1.102592621	NaN	93242327.81	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	69490	NaN	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
122000	2100000	0.180649419	822000	7.471213853	227540	628000	238540	88234570.61	816900000	1.85363716	588700000	228200000	3500000	905134570.6	NaN	3200000	6199999.809	-107279822.6	-85270910.61	-106008912	18300000	-32613996.6	16300000	16300000	NaN	1259248.601	84000000	-1500000	NaN	NaN	2963660	710891088	1.23907221	607000000	103891088	NaN	713854748	16300000	0.403865759	12600000	0	1500000	0.037165561	NaN	NaN	NaN	NaN	1
141730	3043000	0.665873366	531460	1.749959303	245720	765460	245860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
6020	198000	0.292171141	75800	0.4	10000	93300	11300	10859379.54	124284225.7	5.798756503	89862015.83	34422209.91	NaN	135143605.3	NaN	1624801.686	1720892.072	-21451164.73	-9946520.532	-45402724.53	-34125203.15	-25092781.05	NaN	NaN	NaN	31701181.46	33898080.34	69883.94348	NaN	NaN	912859.0117	78881501.21	0.554821664	55736812.67	23144688.53	NaN	79794360.22	270000	0.124970765	5236068.42	0	187813.1032	0.086930175	NaN	NaN	NaN	NaN	0
14030	270000	0.30882908	233000	1.884779516	28120	160150	36130	7800000	75100000	5	61500000	13600000	NaN	82900000	NaN	14000000	18600000.38	-79500000	-7800000	-57700000	-49700000	-9173004.2	NaN	NaN	NaN	15873004.2	-14000000	44500000	NaN	NaN	NaN	17400000	NaN	11800000	5600000	NaN	17400000	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
3340	130000	0.518523246	NaN	3.565062389	28050	NaN	28050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	450000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
92060	2928000	0.299095573	1618255	7.936384794	128900	5591065	131960	848000000	10534000000	4.353393086	8972000000	1562000000	12000000	11382000000	NaN	4000000	64000000	-1892000000	-590000000	-2901000000	-4699000000	46705031	436000000	436000000	NaN	112294969	1599000000	NaN	NaN	NaN	258000000	7633000000	0.267857143	4273000000	3360000000	NaN	7891000000	436000000	0.837145447	NaN	0	1140000000	2.188866537	NaN	NaN	NaN	NaN	3
160	3000	0.032252862	470	35.29411765	340	423	340	6500000	76400000	3.496056278	59025925.93	17374074.07	NaN	82900000	NaN	2500000	5099999.905	-17701111.11	-5000000	-39600000	-40525925.93	-1309086.319	1900000	1900000	NaN	1991678.912	26898888.89	NaN	NaN	NaN	1500000	36800000	NaN	18500000	18300000	NaN	38300000	1900000	1.995177384	700000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
31040	1300000	0.175838897	746540	4.516610676	107160	1274960	108890	147800000	1626200000	4.884469143	1284300000	341900000	400000	1774000000	NaN	3200000	3200000.048	-399100000	-113600000	-348200000	-113900000	-18028078.89	77100000	77600000	500000	38428078.89	62700000	NaN	NaN	NaN	34200000	1278000000	8.550185874	1170400000	107600000	100000	1312200000	77100000	0.884478637	44200000	500000	10699999.81	0.122748654	NaN	NaN	NaN	NaN	1
200	2000	0.017938989	10	18.51851852	540	30	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17150	480000	0.62214768	97691	0.076200152	196850	299014	214970	49277351.01	348633333.4	10.76217361	254166666.8	94466666.7	NaN	397910684.5	NaN	8166666.669	NaN	-141314308.9	-48944017.68	-84600000.03	-12733333.34	43373087.28	4433333.335	4433333.335	NaN	397451.397	-7770291.151	NaN	NaN	NaN	333333.3334	264033333.4	9.292035398	241433333.4	22600000.01	NaN	264366666.8	4433333.335	0.9197787	4433333.335	0	2299999.952	0.477178413	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
32690	1476000	0.382513137	347787	2.61864331	111890	445978	112490	216800371	824950000	14.62738302	680700000	144250000	2000000	1041750371	NaN	7500000	NaN	-228250371	-200250371	-58000000	4350000	-545805.9585	13800000	13600000	-200000	75495805.96	30000000	NaN	NaN	NaN	16550000	766950000	13.67521368	685050000	81900000	NaN	783500000	13800000	0.47528844	45000000	0	1500000	0.051661787	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	55910	NaN	56540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16000	780000	0.130918173	376000	11.61103048	27560	390900	27750	17640000	471060000.1	2.636868866	301920000.1	169140000	NaN	488700000.1	NaN	47340000.01	47340000.15	-98520000.02	-14020000	-196200000	-124780000	-11538105.89	7080000.001	7080000.001	NaN	19558105.89	111700000	NaN	NaN	NaN	3620000.001	274860000.1	1.404011461	177140000	97720000.02	NaN	278480000.1	7080000.001	NaN	11100000	0	97040000.92	NaN	NaN	NaN	NaN	NaN	0
65820	5019000	0.468822903	2881300	3.114918233	89890	14919038	93030	1222012774	9152087534	6.698447431	8628098677	523988856.3	NaN	10374100307	NaN	NaN	NaN	-530950258.7	-1113005401	519047625.6	410012953.7	465318318.2	NaN	NaN	NaN	539635197.4	63007516.95	NaN	NaN	NaN	109007372.3	9671135159	0.600310505	9038111631	633023528.2	NaN	9780142532	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
379500	18000000	0.114098491	11049760	4.416058999	1811570	36818530	1904570	4016000000	22716000000	4.220485397	17854000000	4862000000	NaN	26732000000	NaN	NaN	NaN	-5324000000	-2993000000	-2465000000	1893000000	-2150980216	225000000	540000000	315000000	1852980216	134000000	NaN	NaN	NaN	1023000000	20251000000	NaN	19747000000	504000000	NaN	21274000000	225000000	0.237554359	3907000000	0	NaN	NaN	NaN	NaN	NaN	NaN	1
350	21000	0.323974082	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1807250	163175000	0.222566468	101083700	1.84986496	2973190	136101400	3287260	690052481.8	17517737341	4.706063685	14046301495	3471435846	38854328.11	18207789822	NaN	16582262.14	13516844.75	-2523543846	-82217500.14	-5358708522	-4819968799	369046820	NaN	NaN	NaN	1698092999	2917382176	NaN	NaN	NaN	607834981.7	12159028819	1.307109407	9226332696	2932696123	625124.1753	12766863801	72080000	0.035292787	0	0	2617671387	1.281699761	NaN	NaN	NaN	NaN	1
57270	1058000	0.303517127	412500	0.02903179	68890	2177700	70280	2162133846	10470519961	3.523796324	9095600143	1374919818	NaN	12632653806	NaN	4186538.852	NaN	-1934541936	-1449939092	-1318311363	-1162392300	-314680093.5	242010501.3	412733697.7	170723196.4	-121282639.4	833708518.2	NaN	NaN	NaN	712194753.9	9152208598	NaN	7933207843	1219000755	NaN	9864403352	242010501.3	1.162313125	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
588670	14141000	0.340473469	8540943	0.445795339	1628550	10221710	1745150	227000000	15613000000	8.199934662	12552000000	3061000000	NaN	15840000000	NaN	NaN	NaN	5733000000	385000000	5348000000	7900000000	980012905.8	NaN	NaN	NaN	-4866012906	NaN	NaN	NaN	NaN	612000000	20961000000	NaN	20452000000	509000000	NaN	21573000000	-136090000	-0.111983608	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
94500	5250000	0.361832701	2355875	0.457278734	437370	2065900	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2420000	0.00658028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22820	8000	0.034208501	NaN	NaN	100250	NaN	103000	166300000	1146100000	4.14910859	837600000	308500000	NaN	1312400000	NaN	1900000	5300000.191	-260800000	-138100000	-120000000	-152100000	-46761538.97	35800000	35800000	NaN	95561538.97	-2700000	-2400000	NaN	NaN	28200000	1026100000	0.557839107	685500000	340600000	NaN	1054300000	35800000	1.13322627	NaN	0	1200000.048	0.03798524	NaN	NaN	NaN	NaN	3
5400	325000	0.080625155	122010	4.390018484	21640	203700	22070	3077400000	11572600000	0.738535303	8986400000	2586200000	39300000	14650000000	0.770773692	113000000	452600006.1	-2257100000	-1269200000	-3180200000	-3236700000	-227517122	-168100000	-307200000	-139100000	-917682878	2192300000	262200000	NaN	NaN	1808200000	8392400000	0.59030537	5749700000	2642700000	20800000	10200600000	21300000	0.086681519	NaN	-70300000	280299987.8	1.140696181	NaN	NaN	NaN	NaN	3
175360	9458000	0.167269305	5115002	10.05406141	294110	18337400	301340	10147558687	96369604143	16.17323388	81771352729	14598251415	412873211.1	1.06517E+11	0.235381739	673172109.6	517390380.9	-7379556532	-2453711444	-5688017823	-7980558086	-90777659.69	-351822999.6	-743308013.2	-391485013.6	4703692433	762172735.1	175509045	NaN	NaN	7693847242	90681586320	7.151681428	73790794643	16890791677	68361822.62	98375433563	617175560.4	0.14991958	NaN	0	3529875000	0.857450311	NaN	NaN	NaN	NaN	3
4870	125000	0.056815599	2951	9.695290859	10830	4630	10990	285900000	1638900000	10.97674419	1208900000	430000000	7500000	1924800000	NaN	11000000	32200000.76	-378222505.1	-175200000	-378500000	-441500000	17952921.53	-15800000	-15800000	NaN	117569583.6	175477494.9	-25200000	NaN	NaN	110700000	1260400000	3.052738337	767400000	493000000	NaN	1371100000	-15800000	-0.479733345	32300000	0	111099998.5	3.373314808	NaN	NaN	NaN	NaN	2
11240	296000	0.12543674	150962	0.430643699	88240	72247	88780	111951994.8	4255440067	2.303598553	2878572019	1376868047	NaN	4367392062	0.070591501	182957537.3	176992584.2	-332711821.1	92755418.31	-2391820851	-2127014534	-152277025.3	56025352.61	56025352.61	NaN	99503638.88	1966353612	NaN	NaN	NaN	204707413.1	1863619216	NaN	751557485.6	1112061730	NaN	2068326629	59432045.57	1.231516114	0	0	1082284912	22.42647541	NaN	NaN	NaN	NaN	2
60260	4852000	0.040962777	2637374	1.567449481	366200	14000333	377800	16930000000	1.5359E+11	1.734783887	1.1958E+11	34010000000	1750000000	1.7052E+11	0.406503784	1050000000	330000000	6850000000	1600000000	6630000000	18080000000	4645229702	-4100000000	-1980000000	2120000000	4704770298	-1380000000	NaN	NaN	NaN	18530000000	1.6022E+11	0.842198582	1.3766E+11	22560000000	560000000	1.7875E+11	440000000	0.039396842	NaN	2550000000	210000000	0.018803038	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	2699700	NaN	2724900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
255800	3800000	0.216432143	1501439	0.843377728	569140	2946815	580370	201422316.2	1866086204	7.607446564	1467727796	398358408.1	NaN	2067508521	0.149470531	22888899.57	10895115.85	-305337920.3	-179540528.2	-258003676	-421979752.5	45183679.35	3387557.137	3387557.137	NaN	157337304.1	132206283.9	3204445.94	NaN	NaN	21881787.99	1608082528	0.945945946	1045748044	562334484.7	NaN	1629964316	13000894.96	0.202141099	28107568.67	0	67980003.36	1.056969742	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	191800	NaN	199950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
26800	2030000	0.2949073	1676000	0.396555631	176520	2000000	181040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
380	2000	0.03294767	NaN	44.44444444	810	NaN	810	58831.7138	33616238.4	5.316297011	23097533.71	10518704.69	NaN	33675070.11	NaN	1724377.818	1724377.871	-2654527.5	9510450.838	-25554264.93	-19659935.81	1628015.528	NaN	NaN	NaN	720181.3241	13389286.59	NaN	NaN	NaN	9569282.552	8061973.471	1.05286247	3437597.898	4624375.573	NaN	17631256.02	NaN	NaN	NaN	0	2535849.81	8.549961792	NaN	NaN	NaN	NaN	1
22430	2049000	0.052102934	1584651	1.326851008	98730	8583509	99260	3838700000	28293200000	0.873165224	24307700000	3985500000	163700000	32131900000	0.198509023	137700000	26799999.24	-2133500000	-1014400000	-1775300000	-4700200000	-1969692335	-82300000	-96900000	-14600000	-11607665.48	656200000	-96600000	47800000	0.691711044	2824300000	26517900000	-0.641062746	19607500000	6910400000	5700000	29342200000	69000000	0.090529561	NaN	0	784299987.8	1.02901933	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1360	2000	0.001320993	165	NaN	17820	505	17820	753705140.7	11302103814	4.676616915	7811441757	3490662057	NaN	12055808955	0.499010045	875270485.9	875270507.8	4963339383	6026167830	458475016.4	3007873971	43570090.89	-107672163	76412502.74	184084665.7	-1974722433	-1521303464	NaN	NaN	NaN	6779872970	11760578831	NaN	10819315729	941263101.9	NaN	18540451801	-90000	-0.000417108	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
16170	785000	0.232793105	768362	0.13864818	230800	1127049	236800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
5980	208000	0.073556272	24280	8.797653959	10230	30420	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
25800	375000	0.182084533	210000	2.128322259	96320	284000	111370	74099979.55	482199866.9	5.586956522	390199892.3	91999974.61	NaN	556299846.5	NaN	74999979.31	74999977.11	3453998.726	-72299980.05	27899992.3	87199975.94	-265774888.4	34799990.4	34799990.4	NaN	68220943.18	47853986.48	NaN	NaN	NaN	1799999.503	510099859.3	NaN	477399868.3	32699990.98	NaN	511899858.8	34799990.4	4.028088321	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
152920	1765000	0.521974691	380480	0.185844027	1759540	292800	1759540	1376442736	13240872456	5.383238891	10975737489	2265134967	NaN	14617315192	NaN	1596673574	1574718018	-1559518065	-508692702	623537003.9	2725187729	171822017.7	-411075045.4	-666096951.1	-255021905.7	2012921938	-1674362366	NaN	NaN	NaN	867750034.2	13864409460	NaN	13700925218	163484241.5	NaN	14732159494	-391821735.9	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
200	5000	0.041876047	0	19.67213115	610	0	620	1200000	135100000	3.873465029	107351851.9	27748148.15	NaN	136300000	NaN	4800000	500000	-30800000	-1200000	-48800000	-65751851.85	2577917.421	26500000	26500000	NaN	-2355695.199	19200000	NaN	NaN	NaN	NaN	86300000	NaN	41600000	44700000	NaN	86300000	26500000	18.45546808	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
90	4000	0.153905348	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
22960	857000	0.05639642	795759	15.94642003	62710	2192544	65610	137795913.1	2184895987	6.10318388	1794298462	390597524.7	NaN	2322691900	NaN	25469529.85	NaN	-548318353.4	-93980081.08	-880462228.8	-780445722.3	641647.0123	63567608.83	63567608.83	NaN	-32006911.44	426123956.5	NaN	NaN	NaN	43815832.01	1304433758	0.911086338	1013852740	290581018.2	NaN	1348249590	63567608.83	1.332999395	10413015.84	0	289306793.2	6.066702641	NaN	NaN	NaN	NaN	1
22920	288000	0.208463472	188220	0.131752306	30360	125048	30360	15113060.15	493619621	3.915959755	446935829.5	46683791.54	NaN	508732681.2	NaN	64467.65452	NaN	22084776.51	346283401.4	-430045304	-409581428.5	-21266428.12	3039189.427	3039189.427	NaN	-8047935.352	105846679.1	NaN	NaN	NaN	361396461.6	63574317.02	NaN	37354400.96	26219916.06	NaN	424970778.6	3039189.427	0.756315219	6115217.515	0	348125335.7	86.63247081	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	62680	NaN	65300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1472180000	32.26118804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	62190	NaN	64550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	260000	0.025448911	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
291770	7767000	0.376435734	4287300	1.142729106	446300	4916509	446550	674910313	5149407960	3.52970482	3816356323	1333051637	14112515.77	5824318273	NaN	40179162.55	46322258	-1867120082	-649839843.8	-2230109551	-1745967245	6957998.545	79528177.1	79528177.1	NaN	417032823.5	1012829313	-8301479.865	NaN	NaN	25070469.19	2919298409	1.283004107	2070389078	848909331	830147.9865	2944368878	79528177.1	0.51561902	25070469.19	0	849573425.3	5.508188836	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	32870	NaN	33760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
361000	2570000	0.283678267	1307950	0.91137325	581540	2084525	587040	100786076.1	651606093.2	3.757324568	451540805.8	200065287.4	NaN	752392169.3	NaN	24189686.03	20100885.39	-299335934	-95267625.25	-275064751.3	-124322405.2	88184249.2	NaN	NaN	NaN	45916965.29	70996442.56	-114372.0379	NaN	NaN	5518450.831	376541341.9	0.539130435	327218400.6	49322941.36	NaN	382059792.8	-90000	-0.002552383	3545533.176	0	114372.0374	0.003243569	NaN	NaN	NaN	NaN	0
90	4000	0.023850979	77	13.33333333	300	57	300	5700000	93700000	0.125786164	46000000	47700000	NaN	99400000	NaN	1300000	1299999.952	-19100000	-5300000	-17100000	-28700000	8189045.8	NaN	NaN	NaN	-6889045.8	3300000	NaN	NaN	NaN	400000	76600000	5.902192243	17300000	59300000	NaN	77000000	-2880000	-6.008030259	3600000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
993870	23138000	0.322306696	8385274	0.900228915	1943950	20255837	1964380	13758000000	23075000000	9.398285526	17009000000	6066000000	235000000	36833000000	NaN	7000000	7000000	-5889000000	-12049000000	5117000000	7047000000	-7453701758	1901000000	2821000000	920000000	3573701758	1043000000	NaN	NaN	NaN	1709000000	28192000000	10.05802708	24056000000	4136000000	23000000	29901000000	1901000000	1.094284322	1385000000	0	1226000000	0.70572992	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	25430	NaN	25710	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
