Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4644810	47900000	2.806898289	13428754	0.023560652	7682300	23045336	7741220	16403695103	53056221827	4.679096822	39284211653	13772010174	825954292.2	69459916930	0.322476577	943609785.9	674255065.9	-15947724941	-13175998207	-3210332463	357618842.2	-63615012.39	7098072621	14448816895	7350744273	-1740259741	438605728.6	1519233656	NaN	NaN	3227696896	49845889364	3.999014236	39641830496	10204058869	162330634.6	53073586260	8110892264	2.582466475	NaN	1274976096	2369583740	0.754463303	1.09E+11	1089	40113000448	32.09040049	3
35000	1426000	0.185729078	948437	0.958156458	82450	5289753	83870	10086884874	61579644776	4.528304254	47383121125	14196523651	286558134.2	71666529650	1.032280086	1555025238	319779052.7	1165909591	-942350302.8	2114030270	-6968787511	-1169989693	-1047493118	583240893.8	1630734012	14789792.92	-5770375.789	7866517.242	NaN	NaN	9144534571	63693675046	2.833373435	40414333614	23279341432	90886065.06	72838209617	653220243.9	0.396484361	NaN	667634806.3	634832336.4	0.385323473	11500000256	97	18609000448	110.112427	3
NaN	NaN	NaN	NaN	NaN	83210	NaN	86600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
21250	930000	0.166020437	217500	14.01869159	25680	293300	27830	23035767.73	318236357.5	2.877258944	189021758.4	129214599.1	75910.00771	341272125.2	0.000515787	309479.2622	5839231.491	-69444226.82	-14814129.97	-228796850.7	-116270774.9	-11274687.33	1249595.512	1249595.512	NaN	3226474.741	174166753.8	-525530.8226	NaN	NaN	8221637.758	89439506.78	0.629811057	72750983.55	16688523.23	NaN	97661144.54	1255434.743	0.11089421	3252451.869	0	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	368230	NaN	NaN	2119218	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2309630859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3583137695	1.766550747	65400000512	182	6424999936	9.178571471	3
22700	1615000	0.338351906	643859	0.949195444	110620	545898	112620	37720632.47	453954038.4	4.922131874	323369028.6	130585009.8	NaN	491674670.8	NaN	23638018.15	20687582.02	-18141163.38	-25497604.93	-90092810.69	-85875225.27	11129842.77	62376777.14	57755173.26	-4621603.879	-59618301.74	97449252.25	124654018.8	NaN	NaN	12223027.54	363861227.7	5.947322223	237493803.3	126367424.4	NaN	376084255.2	62376777.14	3.380779096	369125.9555	0	101049423.2	5.476810334	NaN	NaN	NaN	NaN	0
103860	9456000	0.089838087	11140564	2.535146347	130170	27746669	144000	179759891.9	3959810706	5.208777885	3259359364	700451342.3	NaN	4139570598	NaN	669008.3866	NaN	-397909576.6	-115562972.9	-1895840931	-1586957674	-75702843.28	3238781.189	3519707.214	280926.0249	-224171589.6	1613494327	NaN	NaN	NaN	64196919.03	2063969775	0.043189927	1672401690	391568085.2	NaN	2128166694	3238781.189	0.010749793	0	280926.0249	778865600.6	2.585121917	321000000	134	6000000	1.505646173	0
61590	3856000	0.442288619	2055269	2.711741842	110630	8125946	110990	878000000	8027000000	4.5	7427000000	600000000	NaN	8905000000	NaN	107000000	NaN	-1710000000	-758000000	-1077000000	-1314000000	70000000	4000000	4000000	NaN	878000000	125000000	NaN	NaN	NaN	120000000	6950000000	3.058542413	6113000000	837000000	NaN	7070000000	4000000	0.019299151	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
80	2000	0.004057692	NaN	2.898550725	690	NaN	690	5275265957	3998670213	3.979820628	3524202128	474468085.1	NaN	9273936170	0.591046257	332180851.1	332180847.2	69680851.06	221542553.2	120478723.4	236436170.2	-887732755.8	-207712766	489893617	697606383	-796043839.9	-272340425.5	457446808.5	NaN	NaN	5496808511	4119148936	NaN	3760638298	358510638.3	NaN	9615957447	-182712766	-4.31966786	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	51000	NaN	51210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	202840	NaN	207600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1260	52000	0.275132275	14815	1.096010522	22810	29835	22970	20800000	248400000	3.875	188400000	60000000	250000	269200000	NaN	3150000	7150000.095	15350000	-10200000	-3850000	-59200000	-25000615.7	17200000	17200000	NaN	-15449384.3	29400000	NaN	NaN	NaN	10600000	244550000	NaN	129200000	115350000	3750000	255150000	17200000	4.164144938	7500000	0	18450000.76	4.466771934	NaN	NaN	NaN	NaN	1
10	1000	0.016528926	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
354550	2100000	0.315388148	582495	0.143081326	1083300	792648	1098580	267400000	1086200000	9.368963297	775600000	310600000	3200000	1353600000	0.022598486	1300000	7699999.809	-198900000	-248600000	-109500000	55200000	-11365350.5	26100000	26100000	NaN	-18134649.5	159200000	7400000	NaN	NaN	18800000	976700000	9.047292666	830800000	145900000	NaN	995500000	27200000	0.558798922	17000000	0	4599999.905	0.094502757	NaN	NaN	NaN	NaN	1
2416080	50681000	0.338663082	18512400	0.795208182	8459420	32490418	8514880	12765000000	28184000000	2.445832779	20661000000	7523000000	54000000	40949000000	0.143954418	39000000	12000000	-3823000000	-11608000000	6986000000	10747000000	-296419678.6	324000000	836000000	512000000	-1245580321	799000000	35000000	NaN	NaN	1157000000	35170000000	3.056884636	31408000000	3762000000	12000000	36327000000	989000000	0.214091608	1892000000	103000000	573000000	0.12403892	16400000000	581	5598000128	18.4144738	2
190	16000	0.061656795	860	2.325581395	430	2300	430	75700000	877750000	25.2848291	627600000	250150000	4000000	953450000	0.081850479	9650000	6250000	-7800000	-45650000	-4900000	-408600000	-78371861.8	9800000	-15500000	-25300000	44221861.8	42750000	NaN	NaN	NaN	30050000	872850000	8.427009253	219000000	653850000	600000	902900000	11200000	0.654803831	NaN	0	37900001.53	2.215809482	282000000	14	10000000	NaN	3
110	2000	0.007932573	600	0.759013283	5270	930	5770	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4540	130000	0.232766338	93429	0.510638298	47000	120320	47000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
260210	420000	0.303825818	204982	0.001764509	566730	54430	581730	522073548.8	1986867984	5.433228482	1610940629	375927355.1	7847496.975	2508941533	0.194212849	63424975.55	118894950.9	-19296242.56	-105887459.2	18006243.06	184416178.9	179212576.8	88526215.88	89816215.38	1289999.503	-307245027.4	68584973.57	64714975.06	NaN	NaN	416186089.6	2004874227	7.131862494	1795356808	209517419.2	NaN	2421060317	95889963.04	2.529019868	406887343.2	0	85569969.18	2.256838414	NaN	NaN	NaN	NaN	2
50060	1920000	0.654223473	110070	0.138046165	622980	89142	622980	22358751.33	410141174.8	8.79015036	241592019.6	168549155.2	NaN	432499926.2	0.25481679	39781126.61	35987026.21	-89131983.87	-21598462.05	-190527759.4	-91054741.92	1376552.182	-3092577.657	-3092577.657	NaN	7776302.356	122994237.5	NaN	NaN	NaN	760289.2815	219613415.5	4.736534269	150537277.7	69076137.76	NaN	220373704.8	697850.0651	0.046913944	2119260.461	0	80803.6923	0.005432141	NaN	NaN	NaN	NaN	0
677680	45504000	1.637364614	21547874	0.69950987	9093510	56806235	9984670	34459968501	1.49118E+11	NaN	1.20815E+11	28303376666	NaN	1.83578E+11	0.897385724	1094024913	NaN	-19764187544	-19387681330	419490764.6	9513293020	-1710456362	2351330436	16076168667	13724838230	-1138913286	-795996979.4	5330717070	NaN	NaN	15072287171	1.49538E+11	NaN	1.30328E+11	19209574411	NaN	1.6461E+11	7580601938	1.300893242	NaN	-1501962748	NaN	NaN	2.42E+11	1144	71278002176	26.74596728	3
15810	411000	0.061201524	211903	0.575	40000	1268000	41280	20807995249	96388508629	1.343468898	85186930293	11201578337	NaN	1.17197E+11	2.32144118	2884552397	8167895508	6123636015	7877503764	644418982.7	-7154500584	5103409281	14829123.15	-1281639362	-1296468485	-1169228512	-2398286732	NaN	NaN	NaN	28685499013	97032927612	22.81594411	78032429709	19000497903	NaN	1.25718E+11	5544796310	2.327666342	NaN	-1578653741	923652832	0.387742937	1.6E+11	182	NaN	NaN	3
80	3000	0.021407623	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
158990	2802000	0.212468762	823447	0.332199104	743530	2980596	756090	2221500000	9165510000	3.106954164	7089200000	2076310000	37100000	11387010000	0.023765066	139800000	7199999.809	-484610000	-1737400000	1055290000	1283500000	-49917052.6	653700000	1014500000	360800000	-2330802947	197500000	NaN	NaN	NaN	484100000	10220800000	4.756236134	8372700000	1848100000	100000	10704900000	661200000	2.095128232	387000000	367100000	400000.006	0.00126747	13600000000	215	783000000	6.752910849	2
5313980	123681000	0.108952285	93583281	0.8272384	9327420	404719069	9599960	1962000000	46706000000	2.159926471	42354000000	4352000000	NaN	48668000000	0.232534097	11000000	5000000	11997000000	1055000000	10668000000	9165000000	-3205173909	2657000000	2416000000	-241000000	-12046826091	274000000	NaN	NaN	NaN	3017000000	57374000000	3.877028181	51519000000	5855000000	NaN	60391000000	3487000000	0.976923369	46000000	0	195940000	0.054894857	NaN	NaN	NaN	NaN	2
91700	5940000	0.487651939	648236	2.602018151	472710	816296	475440	566103318.6	2475163994	7.028641715	1430041699	1045122295	257102.6556	3041267313	0.13536737	107909657.4	110884704.6	-551191364.6	-557802575.7	32358205.65	695315767.5	-85367273.38	-127926935.6	-72282575.16	55644360.45	63146258.15	-25746994.51	2791400.26	NaN	NaN	8300742.88	2507522200	9.082172033	2125357467	382164733	550934.2619	2515822943	-112831336.8	-1.011796983	138468144.5	0	22992322.92	0.206179982	NaN	NaN	NaN	NaN	1
450830	3305000	0.099538236	1742800	1.527715187	1109500	4314100	1141750	2652000000	6858000000	13.16	5108000000	1750000000	13000000	9510000000	0.039727662	2000000	44000000	542000000	-2305000000	1821000000	1971000000	69973973	484000000	480000000	-4000000	-609973973	1026000000	NaN	NaN	NaN	347000000	8679000000	16.5	7079000000	1600000000	21000000	9026000000	500000000	1.241489447	964000000	0	495000000	1.229074553	1420000000	80	71000000	5.546875	2
1280	78000	0.178132622	14724	18.8172043	1860	18655	1860	4205500.503	89152937.74	2.709256627	45228413.27	43924524.47	NaN	93358438.24	0.440692873	4433221.928	4433221.817	-10475185.53	-855791.8055	-54355634.89	-27293514.62	-8080924.084	-708874.7573	-708874.7573	NaN	4837730.246	44736241.16	NaN	NaN	NaN	3349708.698	34797302.85	NaN	17934898.65	16862404.2	NaN	38147011.55	393003.1038	0.157180458	613378.676	0	9935265.541	3.973580804	NaN	NaN	NaN	NaN	0
680	41000	0.117760257	34124	0.496277916	4030	11418	4030	4119870.153	148947185.5	NaN	121071520.4	27875665.18	120660.2759	153067055.7	0.103201223	1116214.647	1830323.577	-3834569.288	2285262.787	-92109341.53	-99171894.49	14616867.44	-64114.15842	-64114.15842	NaN	12293658.33	85989509.46	1623558.978	NaN	NaN	6405132.94	56837844.01	NaN	21899625.88	34938218.13	NaN	63242976.95	252601.2166	0.082309722	0	0	59140384.67	19.2708043	NaN	NaN	NaN	NaN	1
23050	260000	0.084683934	92604	4.896200548	51060	286772	51100	363000000	2346400000	5.912315809	1796700000	549700000	9100000	2709400000	0.028365126	800000	NaN	-424000000	-232700000	-383200000	-442500000	43417326.3	160400000	132200000	-28200000	171582673.7	191900000	NaN	NaN	NaN	130300000	1963200000	NaN	1354200000	609000000	1200000	2093500000	162500000	2.194920467	59600000	0	12000000	0.162086435	NaN	NaN	NaN	NaN	2
67410	3391000	0.320803669	230425	4.189944134	107400	539689	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1170000	0.00408442	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49040000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1620	106000	0.138261531	57530	5.519480519	9240	108500	9250	216774402	3178266383	5.76611597	2504366505	673899878.1	4366050.393	3395040785	0.081993313	4366050.393	12006638.53	-154339881.4	-57850167.7	-223105175.1	-1552785822	12173090.05	122031108.5	84046470.06	-37984638.42	-293783340.4	126615461.4	NaN	NaN	NaN	158924234.3	2955161208	NaN	951580683.1	2003580525	NaN	3114085443	126615461.4	2.26457722	NaN	0	78588905.33	1.405599623	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	77270	NaN	78870	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
180320	11971000	0.150705571	6944866	1.26886833	349130	37579608	356970	49208506951	4.2777E+11	0.990620473	3.42645E+11	85124696645	3797381850	4.76978E+11	1.428086267	10342877197	6856390137	46455960977	22574184662	45835582097	68513317427	19639889279	-21480192635	-23180368790	-1700176155	-7253556223	-21953805782	-3112907667	1664974768	2.666222236	71782691613	4.73606E+11	0.795483656	4.11159E+11	62446961315	1986983701	5.45388E+11	3003918963	0.175209764	NaN	-1899481530	4876062012	0.284406366	3.55E+11	413	5.01805E+11	139.3902767	3
180	5000	0.07049601	110	14.66666667	750	150	750	8922222.222	133948148.1	11.86419753	103948148.1	30000000	100000	142870370.4	NaN	2751851.852	1614814.758	-43527629.63	-4892592.593	-44500000	-47877777.78	5751908.806	12888888.89	12522222.22	-366666.6667	-5050205.102	5864962.963	13503703.7	NaN	NaN	4029629.63	89448148.15	11.16289392	56070370.37	33377777.78	NaN	93477777.78	12888888.89	7.749348515	5414814.815	-366666.6667	13922222.14	8.370632441	NaN	NaN	NaN	NaN	2
27880	2561000	0.498158021	1570303	0.235904695	42390	9606980	43090	11718795227	41415043285	1.576866448	31197340384	10217702901	NaN	53133838512	1.091176459	303982952.8	NaN	1371546057	-5707554979	7486783174	4874814870	-2406763199	-350087608.5	2549746007	2899833616	-3384720390	-407682138.3	NaN	NaN	NaN	6011240249	48901826459	2.275614932	36072155254	12829671205	NaN	54913066708	1132146350	0.833452396	NaN	0	NaN	NaN	39099998208	258	11105000448	28.00756815	3
25500	900000	0.125092673	122179	9.312913907	48320	488250	48670	335000000	2233200000	4.01226158	1792800000	440400000	NaN	2568200000	NaN	NaN	NaN	-279600000	-248700000	-401500000	-1058300000	-120741560	132800000	132800000	NaN	-7858440	370600000	NaN	NaN	NaN	86300000	1831700000	0.185927816	734500000	1097200000	NaN	1918000000	132800000	1.877383471	90000000	0	314799987.8	4.450303416	NaN	NaN	NaN	NaN	2
386760	7081000	0.279890472	2365999	0.232603055	2381740	1627035	2381740	2341164442	10106493528	8.545946403	8785925402	1320568127	1339658.257	12447657970	0.00755709	54479435.78	31481969.83	1420261029	-2267929791	3355174104	4178729018	-336497292.4	-4353889.335	-4353889.335	NaN	-137741730.5	333016715	NaN	NaN	NaN	73234651.38	13461667633	5.72327044	12964654419	497013213.3	NaN	13534902284	334914.5642	0.000539792	151493021.2	0	352000000	0.567329264	NaN	NaN	NaN	NaN	2
78460	1604000	0.156326339	802193	4.771709291	276840	1382675	283560	1235000000	2519000000	7.587064677	1715000000	804000000	37000000	3754000000	NaN	NaN	2000000	-360000000	-1210000000	743000000	1009000000	126127178.2	126000000	126000000	NaN	-346127178.2	107000000	NaN	NaN	NaN	25000000	3262000000	8.73605948	2724000000	538000000	NaN	3287000000	126000000	1.216690234	125000000	0	51000000	0.492469856	NaN	NaN	NaN	NaN	2
26480	2284000	0.040180655	2283426	0.36566377	995450	13022248	1001450	1878500000	14090500000	4.078669483	10302500000	3788000000	NaN	15969000000	0.027822593	NaN	26500000	2327000000	-1022000000	-4195500000	-6378500000	629918372.6	722000000	737000000	15000000	-2556418373	7544500000	10610000000	NaN	NaN	856500000	9895000000	0.770390219	3924000000	5971000000	NaN	10751500000	734000000	1.701815291	13500000	0	4283500000	9.931506536	1760000000	573	126000000	7.262247839	1
NaN	NaN	NaN	NaN	NaN	101000	NaN	117600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
304720	15335000	0.394718875	7551418	9.684847029	499440	18761569	505990	11349569510	1.0087E+11	5.959236568	84815312308	16054481639	1021669985	1.12219E+11	0.676093333	1300902454	253627502.4	-18009410032	-3532765803	-17275201785	-29157695195	776976973.6	10461380780	19485976353	9024595573	-7197749918	2798557556	1372408355	217441566.1	0.778328955	7816803707	83594592163	4.26589725	55657617114	27936975049	90117193.01	91411395869	13983611812	2.684158602	NaN	4308728381	2185527832	0.419512742	1.11E+11	427	40967000064	35.01453012	3
NaN	NaN	NaN	NaN	NaN	42390	NaN	45230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	1101000	NaN	1221900	77729468.6	1270917874	3.311793215	912077294.7	358840579.7	NaN	1348647343	NaN	2222222.222	628019.3329	-293768115.9	-68550724.64	-674299516.9	-620096618.4	-134553644.2	NaN	NaN	NaN	9481180.474	449082125.6	NaN	NaN	NaN	9178743.961	596618357.5	0.602600698	291980676.3	304637681.2	NaN	605797101.4	NaN	NaN	0	0	5217391.491	0.043181115	NaN	NaN	NaN	NaN	0
