Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4637860	44055000	2.354497354	16784700	0.031891491	7682300	33339400	7741220	17868100434	79212254567	4.790659139	61215203476	17997051091	1114256382	97080355001	0.833937219	2107379720	965712097.2	-17782578087	-11345939811	-6154552651	-5331575487	-131233138.7	2611061408	5776546707	3165485299	1658239908	-282085624.5	689796751.3	1216399219	7.082764547	6522160624	73057701916	5.713594918	55883627988	17174073927	287277397.7	79579862539	5956935413	1.484727203	NaN	10777023659	1781556885	0.444041405	3.28949E+11	1162	1.6108E+11	51.56758811	3
34190	1404000	0.176010673	839140	0.873256519	82450	4778856	83870	12071522268	85911499225	5.207522822	67830091179	18081408045	809953365.9	97983021493	1.304397987	2480483397	932067504.9	-3513143029	-1760172152	133377644.5	-5005421664	-2106771278	1860599967	8574916017	6714316051	-3481913289	-1886348521	-357895645.7	612856699.4	2.639324835	10311350115	86044876869	3.524952777	62824669515	23220207354	99288024.91	96356226985	4643266783	2.176569544	NaN	992791799.5	1416633179	0.664058469	34106000000	96	17589138135	50.37702459	3
46820	1809000	0.228611146	589076	3.008785654	83090	918298	86600	51573000	2424676000	0.996613739	1723903000	700773000	NaN	2476249000	0.000449802	76361000	30271999.36	-1364521000	-13286000	-1415241000	-1046152000	-20069193.11	1022947000	1023312000	365000	59239193.11	64006000	-1360000	NaN	NaN	38287000	1009435000	1.200540273	677751000	331684000	NaN	1047722000	1022967000	23.00665415	8024000	NaN	6294000.149	0.141552841	3000000	2	NaN	NaN	2
22560	950000	0.152646856	204200	14.01869159	25680	260539	27830	11866917.05	164833478.8	4.856115108	123484187.2	41349291.58	NaN	176700395.9	NaN	1668282.715	2182614.088	-48635466.08	-8259897.752	-96351255.03	-59453397.33	-19102164.5	NaN	NaN	NaN	19451007.55	55975686.7	-24119.75009	NaN	NaN	3607019.294	68482223.78	3.78286173	64030789.9	4451433.878	NaN	72089243.08	2000000	0.223771014	18983.13665	0	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	346579	NaN	NaN	2603188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3347351807	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4204201172	1.644842433	2.45657E+11	169	55360000000	28.93717559	3
30500	2250000	0.365573801	821252	2.259989152	110620	867173	112620	44471431.62	764012109.9	9.738885593	572574428.2	191437681.6	1556059.393	808483541.5	0.222903058	30509273.43	29877017.97	-132511170.2	-13402790.43	-207407122.5	-158294633.6	7080611.769	32748439.5	58859048.31	26110608.81	1715361.434	88298742.79	66559677.74	NaN	NaN	31068641.18	556604987.3	4.681712618	414279794.6	142325192.7	NaN	587673628.5	37952254.68	1.625667577	14919863.59	1215353.578	90326026.92	3.869074303	NaN	NaN	NaN	NaN	0
94340	8454000	0.067738566	11020602	2.91925943	130170	31577500	144000	206136819.2	7952812742	8.126978238	6715723613	1237089129	5101004.817	8158949561	0.006808893	4975832.143	2557265.52	-35165989.35	-114686533.7	-2087438609	-1574276255	200989260.3	187057212.5	182967852	-4089360.453	-288483357.9	2166959153	238652942.7	29363257.92	4.056108836	91450285.43	5865374133	1.968299	5141447358	723926775.8	NaN	5956824419	190059373	0.431054234	40114227.77	-4237543.376	1606076782	3.642578557	1034000000	208	789000000	61.37689615	0
56450	3536000	0.428253802	2003254	2.530959053	110630	5378188	110990	590171239.9	5989328639	4.466783529	4574154000	1415174639	NaN	6579499878	0.000558925	20222154.61	3420338.631	-61912460.85	-283903498.1	-8020423.356	-380655000	-299190754.4	537244256.2	295796879.7	-241447376.4	-332056815.2	230011460.6	NaN	NaN	NaN	306267741.8	5981308215	2.424654876	4193499000	1787809215	NaN	6287575957	537317256.2	4.113973274	55806200	19250800	50675834.66	0.387999877	992000000	998	12000000	2.414486922	2
90	2000	0.003272053	NaN	4.225352113	710	NaN	710	4926022325	3950532309	4.104447164	3298670542	651861767.1	NaN	8876554634	2.924094512	725000072.3	725000061	-777413136.3	-161987543	44414898.05	-28457449.65	638290563.6	-1369868.848	-1013259267	-1011889398	16641465.46	-659840491.3	100000010	NaN	NaN	4764034782	3994947207	NaN	3270213092	724734114.8	NaN	8758981989	179454413.3	2.901942476	NaN	0	NaN	NaN	6770000000	38	577000000	NaN	3
21600	950000	0.272966151	381096	2.156862745	51000	1326660	51210	53887331.72	4049400646	9.249927576	3779445240	269955405.4	NaN	4103287978	NaN	86250002.47	NaN	-345110797.3	809078501.6	-2925389371	-3115610405	116201100.1	66736468.36	66736468.36	NaN	-51660086.03	1771200072	495175407.5	NaN	NaN	862965833.3	1124011275	2.596349972	663834835.1	460176439.9	NaN	1986977108	66736468.36	1.621115827	0	0	2047749756	49.7425114	NaN	NaN	NaN	NaN	2
93070	6187000	0.614460224	2377300	0.611319266	202840	4496600	207600	119700000	8116600000	3.700361011	7673400000	443200000	1100000	8236300000	0.015109695	3000000	111099998.5	-1016500000	-92900000	-1019200000	-1501100000	172267755.6	200900000	215500000	14600000	30232244.38	95600000	170100000	48600000	5.25348611	26800000	7097400000	1.459301697	6172300000	925100000	900000	7124200000	203200000	1.334908698	18200000	2700000	315200012.2	2.070685226	NaN	NaN	NaN	NaN	2
1480	64000	0.268343816	21240	1.49057431	22810	52235	22970	39300000	389907500	8.686868687	290907500	99000000	100000	429207500	0.653241373	1100000	8949999.809	-59847500	-32100000	-63297500	-104747500	24543322.04	13150000	25650000	12500000	13654177.96	35550000	-1200000	NaN	NaN	7200000	326610000	0.783196867	186160000	140450000	NaN	333810000	17650000	2.56215783	30200000	NaN	23399999.62	3.396855085	NaN	NaN	NaN	NaN	1
10	1000	0.016129032	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102700000	3.280366226	NaN	NaN	NaN	NaN	1500000000	32	99000000	6.801786328	3
369680	2960000	0.371335089	774802	0.163389643	1083300	1157992	1098580	289300000	2200000000	8.444948922	1759500000	440500000	5200000	2489300000	0.032950871	9700000	15100000.38	-666100000	-161900000	-844800000	-655500000	-400685967.8	946500000	872000000	-74500000	-127314032.2	340600000	9900000	NaN	NaN	127400000	1355200000	10.27070064	1104000000	251200000	NaN	1482600000	949300000	11.17152199	81200000	0	88400001.53	1.040306079	570000000	14	6000000	1.336302895	1
2601120	57700000	0.340594403	15780800	0.886585605	8459420	40734238	8514880	24531000000	74415000000	0.899496282	57739000000	16676000000	1075000000	98946000000	0.322459652	250000000	444000000	-33829000000	-19617000000	-15648000000	-6603000000	-2910723547	29192000000	47611000000	18419000000	11762723547	1436000000	429000000	163000000	2.136024112	4914000000	58767000000	4.232734897	51136000000	7631000000	142000000	63681000000	31913000000	3.781938579	6456000000	-1768000000	1642000000	0.194589764	1.60887E+11	527	1.46683E+11	70.45885221	2
190	16000	0.060163721	200	2.325581395	430	520	430	121800000	1350502000	23.26122354	920602000	429900000	22200000	1472302000	0.040176943	20950000	17700000.76	-114434034.5	-46600000	-120584034.5	-656652000	50281759.81	14800000	-39850000	-54650000	8452274.688	52750000	650000	50450000	5.222740484	75200000	1229917966	8.889318131	263950000	965967965.5	250000	1305117966	15750000	0.666091424	NaN	-50000	87400001.53	3.696278824	2412000000	20	34000000	1.913875598	3
100	2000	0.006405822	269	0.759013283	5270	446	5770	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5590	135000	0.249765498	112938	0.598951834	40070	179603	40070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	39000000	13	NaN	NaN	1
258310	230000	0.135646239	60531	0.001764509	566730	14934	581730	503110594.7	2505543697	3.693914786	1983117126	522426571.5	8524141.717	3008654292	0.067382081	66924522.23	130110183.7	169705244.8	119570125	-190025982.8	77513795.94	45056666.41	91820638.54	34921720.45	-56898918.1	-44159575.16	240161102.5	31823194.22	525097.7311	0.206012138	622680719.8	2315517715	2.505475244	2060630922	254886792.8	172745.085	2938198434	95318134.92	1.836380527	407438214.1	-14094105.84	43408946.99	0.836308274	724000000	14	70000000	10.46337818	2
51490	1930000	0.542195143	152812	0.150887669	622980	147500	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7602313.409	0.725962603	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
678340	45669000	1.509823822	18325300	0.730301061	9093510	50992500	9984670	41815222001	2.42773E+11	11.23557212	2.04617E+11	38156373862	2707613290	2.84588E+11	5.53085606	1423271327	NaN	-7839440168	-19985196095	11601869827	15922321262	4555140698	-11369969129	-9885836152	1484132977	-4996294934	543886099.5	3336238761	2865341328	8.468341108	21830025906	2.54375E+11	9.421035943	2.20539E+11	33835922427	1401013173	2.76205E+11	22742494379	3.687375519	NaN	9644801750	NaN	NaN	5.43394E+11	1384	3.30551E+11	59.50357731	3
15800	415000	0.058368487	186491	0.6	40000	1263200	41280	28854542691	1.07934E+11	4.74911925	92848667795	15085022081	NaN	1.36788E+11	6.883767094	3698752087	7767414063	25194278318	17071508351	12697634857	932993070.4	7007778195	-9118277453	-13753356991	-4635079538	-1179234650	-4574864889	578005454.3	NaN	NaN	45926051042	1.20631E+11	31.85321242	93781660865	26849663868	NaN	1.66557E+11	9649104419	3.539235677	NaN	8632145896	1226985596	0.450051218	6.89199E+11	232	6.37344E+11	100.8027444	3
80	3000	0.020855492	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
152190	1979000	0.131589779	613235	0.423654728	743530	3098078	756090	3084853133	22766893603	6.814610083	18363120000	4403773603	222800000	25851746737	1.868985807	302400000	15807999.61	-3918430456	-1888753133	-2492077323	-2040293790	-239028083	3144336714	675701543.9	-2468635170	2191258539	462400000	NaN	228800000	5.789488231	1196100000	20274816280	2.398791453	16322826210	3951990070	5100000	21470916280	4627817978	5.830424912	1401300000	580400000	NaN	NaN	51866000000	287	4417000000	7.129253018	2
5328210	121589000	0.097902869	92530190	1.204076557	9327480	458395242	9599980	22228000000	1.63587E+11	7.202309538	1.36915E+11	26672000000	420000000	1.85815E+11	0.258372438	290000000	319000000	31472000000	-16644000000	43837000000	46614000000	-18901847692	41117000000	37385000000	-3732000000	-6248152308	4279000000	-47000000	953000000	3.988282067	5584000000	2.07424E+11	1.72002511	1.83529E+11	23895000000	63000000	2.13008E+11	43751000000	4.291591697	16039000000	765000000	3136460000	0.307659384	2.31322E+11	853	2.8477E+11	130.1244814	2
91600	5960000	0.397964771	1002862	2.538554293	472710	1411640	475440	454820566	2325192938	8.40493228	1507956647	817236290.8	216627.8762	2780013504	0.249386346	60872433.22	33510028.84	-150780799.1	-399471296.1	84013816.28	372400439.3	-152179464.3	191090195.6	170073393	-21016802.62	57548848.01	164676680.7	13053609.35	5537910.285	1.047161532	55349269.9	2409206754	2.208106648	1880357086	528849667.8	1017.032283	2464556024	215105209.4	2.233781858	82893894.23	-6780215.218	37512725.83	0.389554705	NaN	NaN	NaN	NaN	1
455430	2551000	0.066364719	945227	1.64578639	1109500	2892815	1141750	2646033913	17346370595	11.08955542	13929963770	3416406824	61699170	19992404507	0.808581842	146993546.4	151320541.4	-4857623994	-1696706627	-3911324472	-2449866578	153130124	2032828030	3234571550	1201743521	1397620933	750407105.6	NaN	179046570	9.158631574	949327285.3	13435046123	4.874040366	11480097192	1954948931	3757310	14384373408	2828826262	2.873546017	29315585.54	46792169.08	805925048.8	0.818665588	13357000000	163	1525000000	9.27432229	2
1410	78000	0.146134736	19651	25.80645161	1860	21308	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	384216.3907	0.178378838	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
720	44000	0.104462694	34518	0.744416873	4030	4883	4030	8067224.872	309402843.2	2.688355695	218814722.5	90588120.68	335135.3747	317470068	NaN	3288893.251	412552.4461	-58512075.7	-5561563.814	-190267155.9	-186128676.2	13279221.57	9039816.275	9039816.275	NaN	-8503090.387	137316644	19012005.11	4733772.456	5.475757218	2505661.058	119135687.2	0.211807719	32686046.25	86449641	2969.513	121641348.3	9039816.275	1.732062343	2400000	0	73741554.26	14.12915543	NaN	NaN	NaN	NaN	1
19150	210000	0.056141056	69798	5.483744614	51060	263065	51100	651210000	7047200000	3.243740032	5937370000	1109830000	31970000	7698410000	0.034194289	70300000	92949996.95	-520750000	-468510000	-165450000	-399040000	-182527622.1	608260000	528440000	-79820000	149557622.1	113210000	NaN	87650000	6.524392967	182700000	6881750000	0.529990621	5538330000	1343420000	220000	7064450000	613080000	4.349343238	382600000	0	128100006.1	0.908773562	1308000000	97	NaN	NaN	2
66740	3574000	0.323983411	330254	5.121042831	107400	619130	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15180000	0.05898215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4354110000	NaN	NaN	NaN	NaN	NaN	190000000	1	NaN	NaN	3
1470	101000	0.111226253	59090	4.653679654	9240	65850	9250	-104573247.7	4987972945	7.620889749	3490364436	1497608509	18152830.42	4883399697	0.740412162	48858149.95	52141109.47	291417461.5	574814042.8	-328585542.1	-2425720243	46224280.26	274663024.7	469516278.9	194853254.2	82523785	45188960.83	NaN	71838860.8	1.998442075	470240795	4659387403	3.76050928	1064644192	3594743211	11586913.03	5129628198	345398143.2	3.615417511	NaN	0	48278804.78	0.50535314	2618000000	54	616000000	26.61481962	3
42840	3261000	0.316774999	1681285	0.983564126	77270	6675918	78870	2806481691	34282006329	6.897650086	28532481950	5749524379	112645152.7	37088488019	0.196280681	506245771.8	744608276.4	-1308286939	-1093800867	-731364635.8	-2646960376	288292295.4	3574817996	4676681989	1101863993	-1890402024	516878564	6310545.411	128389280.1	1.674980667	1712680824	33550641693	3.327440982	25885521574	7665120119	57357340.67	35263322517	3700169388	5.79388677	NaN	1096309145	349619689.9	0.547449774	12045000000	261	4807000000	38.71773187	3
173730	11879000	0.144782524	7031639	0.653257693	349020	44574897	357030	95345022731	5.97753E+11	2.590009108	4.61877E+11	1.35876E+11	5648710539	6.93098E+11	4.128659761	12445983976	9501575195	-15975956713	-10630561705	24589522562	76197998401	1428607434	-66293408641	-60878609026	5414799614	-4015940305	-29934917569	719027880.2	4663364163	5.534015539	84714461026	6.22342E+11	4.882003607	5.38075E+11	84267276274	3345253528	7.07057E+11	23635840374	1.085123518	NaN	56769427824	4263812012	0.195751986	1.09396E+12	741	7.61888E+11	79.39662202	3
170	3000	0.042602139	160	16	750	242	750	19874074.07	172181481.5	8.683826456	116351851.9	55829629.63	400000	192055555.6	NaN	4174074.074	133333.3403	-23062962.96	-15225925.93	-20577777.78	-53159259.26	14449288.97	6511111.111	7040740.741	529629.6296	-3540763.523	12740740.74	14748148.15	NaN	NaN	4648148.148	151603703.7	2.982698672	63192592.59	88411111.11	203703.7037	156251851.9	6511111.111	2.519382725	15188888.89	NaN	14622221.95	5.657862805	NaN	NaN	NaN	NaN	2
26720	2366000	0.446060014	1530166	0.18854584	42430	9334145	43090	14247374240	59800446316	NaN	44021461583	15778984733	NaN	74047820556	2.427020989	NaN	346425659.2	-2008094992	-3846188143	3318961698	3886364988	-792260719.7	2460063169	-7701101557	-10161164726	4239406981	-1480868547	50015238.22	NaN	NaN	10401186097	63119408014	NaN	47907826571	15211581443	NaN	73520594111	6674661469	3.843674374	NaN	NaN	765494262.7	0.440817964	98881000000	242	70516755600	73.20825717	3
25500	870000	0.104508522	148118	9.933774834	48320	530469	48670	1058300000	8916800000	13.02766199	7597300000	1319500000	25300000	9975100000	NaN	27400000	18500000	-338400000	-890100000	-1434800000	-2616800000	-338580850.1	699800000	678500000	-21300000	-71419149.95	1986500000	2300000	NaN	NaN	168200000	7482000000	NaN	4980500000	2501500000	NaN	7650200000	699800000	3.305428177	830700000	NaN	1405800049	6.640141601	NaN	NaN	NaN	NaN	2
398260	7661000	0.2581748	3575557	0.215388749	2381740	3025855	2381740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	606600000	1.258825367	0	NaN	1060000000	2.199727809	NaN	NaN	NaN	NaN	2
80270	1602000	0.133951125	759625	5.645031406	248360	1485074	256370	1289930000	6699360000	0.958571969	5457930000	1241430000	68000000	7989290000	NaN	154830000	5010000.229	-2098500000	-1170550000	-1694900000	-1131780000	-144633707.1	869980000	924320000	54340000	393613707.1	766950000	24650000	NaN	NaN	119380000	5004460000	1.555336056	4326150000	678310000	NaN	5123840000	869980000	3.739251784	230490000	5130000	798719970.7	3.43296981	1527000000	37	139000000	7.606019152	2
33000	2834000	0.043393579	2642831	0.468129991	995450	17964391	1001450	1075000000	21109000000	6.993222428	14617000000	6492000000	392000000	22184000000	0.053048017	108000000	108000000	-2566000000	955000000	-8565000000	-10214000000	-721896545.7	1031000000	431000000	-600000000	534896545.7	5044000000	NaN	226000000	2.776071736	2030000000	12544000000	1.142365803	4403000000	8141000000	56000000	14574000000	1076000000	1.268437026	134000000	-160000000	3370000000	3.972707042	24381000000	861	5028000000	22.24237464	1
74670	498000	0.145263025	477043	0.01980198	101000	457811	117600	7260462.888	695318063.7	0.288402411	508267579.1	187050484.6	2807.017544	702578526.6	NaN	2258888.098	4198774.815	-292743488.9	4306330.65	-585472074.3	-480175177.9	-66458645.59	148518255.4	148518255.4	NaN	159540723.6	288422254.8	2674485.357	6808773.612	8.328409509	11566793.54	109845989.4	0.981085595	28092401.18	81753588.18	398855.0435	121412782.9	148518255.4	19.92126707	434233.3084	NaN	2691628.456	0.361037431	NaN	NaN	NaN	NaN	0
299580	13684000	0.344501971	6632544	9.674835816	499440	22557318	505990	24511557286	1.62575E+11	4.885959738	1.33949E+11	28625704888	1878319067	1.87086E+11	3.390460195	2150558151	1245521362	-7251485438	-8586832002	-1809459296	-21638520107	-445915523.4	-6088931054	-33544452894	-27455521840	14353893322	3144805860	6412839539	2250175737	4.643868781	15924725285	1.60765E+11	3.179193002	1.1231E+11	48454765699	241764812.4	1.7669E+11	14282263312	2.377054796	NaN	10072549362	3934079102	0.654764682	4.0218E+11	484	6.99034E+11	201.8687109	3
