Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4557000	49807000	2.565651883	17517484	0.041654192	7682300	38877209	7741220	18131623642	79240484819	4.341080826	61889630915	17350853904	1001205342	97372108461	3.145434426	1578737469	1058857422	-7411354082	-9931955343	2478118816	1736816022	-292863338.2	-3705726627	2478292077	6184018704	1119481797	42482445.34	609030068.4	981382176	5.424351516	8199668299	81718603635	4.64045537	63626446937	18092156697	316057324.6	89918271934	8260884019	2.171380832	NaN	7158846418	1783247070	0.468728104	3.75131E+11	1334	2.40667E+11	64.35590161	3
33760	1387000	0.172463251	824312	0.861127956	82450	4830401	83870	15323539649	87694530916	4.856520014	70139932306	17554598610	757274262.5	1.03018E+11	1.634005036	1951915353	1421891113	-1511545416	-2980828415	3183781369	-3239958944	-1619965011	2773841389	8517898071	5744056682	1888354567	-1714498370	-568605022.1	894365808	3.729890594	12342711235	90878312284	3.861383729	66899973362	23978338922	137672150.2	1.03221E+11	5905880645	3.081135939	NaN	-4537808012	1774000488	0.925507471	24511619624	114	7250000000	26.63149124	3
47450	1835000	0.226230397	752440	2.748184019	82600	1956001	86600	408656000	2129929000	1.764267934	1465064000	664865000	NaN	2538585000	NaN	97260000	141882003.8	-51755000	-367185000	238833000	613867000	-889061.6036	226513000	226513000	NaN	-73374938.4	76597000	NaN	NaN	NaN	41471000	2368762000	NaN	2078931000	289831000	NaN	2410233000	226513000	3.968608099	329195000	NaN	104125000	1.824316125	NaN	NaN	NaN	NaN	2
23070	975000	0.150008008	209000	14.09657321	25680	273056	27830	15664536.38	146482340.9	3.891827855	108259696.7	38222644.18	NaN	162146877.2	0.001391358	1303661.895	2391391.516	-36713166.28	-13810145.08	-102096055.5	-69104798.76	-31035055.01	-2288.182541	-2288.182541	NaN	11236856.65	79193034.29	17404879.85	NaN	NaN	1854391.303	44386285.36	7.166371233	39154897.91	5231387.441	NaN	46240676.66	9634.452803	0.00117167	1454320.651	0	NaN	NaN	NaN	NaN	NaN	NaN	0
13890	845000	0.082145944	287000	0.759577279	30280	2358600	30530	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3905530518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3933338623	1.691861107	1.65843E+11	156	41110000000	23.60446022	3
32650	2450000	0.364510811	881728	2.395588501	110620	942790	112620	35808487.2	744921262.3	9.87566557	553022748.6	191898513.7	656172.8959	780729749.5	0.097204063	8078702.473	10258669.85	-74926855.1	-13408572.54	-224307820.7	-179542096	3571305.265	41553069.46	40207983.23	-1345086.227	-151715951.1	162789538.1	69959489.86	NaN	NaN	22399914.66	520613441.6	2.113968884	373480652.6	147132789	1364.184815	543013356.3	43858541.8	1.849177878	249645.8211	-350595.4974	83602699.28	3.524883768	NaN	NaN	NaN	NaN	0
94030	8343000	0.063231091	11485595	3.533840363	130170	38029335	144000	361927472.9	9654915992	7.466793633	8133410948	1521505043	5501180.321	10016843464	NaN	4380000.715	3699706.793	-535424727.7	-285294570.5	-2817985657	-2048681465	-105958348.3	78527040.08	75157286.69	-3369753.384	143915874.6	2567855500	235397374.7	13339690.97	1.773421414	76632902.34	6836930334	1.54884897	6084729483	752200851.3	70175.4386	6913563237	78527040.08	0.167122037	175221596.3	-3475016.542	2104551514	4.478927711	1144560000	230	741110000	63.6006711	0
54980	3467000	0.432279065	2098008	2.214589171	110630	6083545	110990	680707651.7	8603863342	3.200379549	6693401942	1910461400	11473845.9	9284570994	0.069658338	59311770.97	26957168.58	-804648255.4	24922851.5	-1327927122	-1580462957	515361344.7	803281565.3	868035989	64754423.68	-443926929.3	498356014.6	-124667.4925	59349323.65	2.743846487	705630503.2	7275936220	2.09896122	5112938985	2162997235	2582976.9	7981566724	812942202	5.861746435	148683037	-8603380.757	826200317.4	5.957344512	504790000	399	70070000	12.4896395	2
90	2000	0.003112792	NaN	4.225352113	710	NaN	710	4115939697	4794828378	3.614255253	4029095745	765732633	NaN	8910768074	2.723640292	1286918851	1286918823	225932635.8	-321570881.8	1811550028	1626917553	214678743.8	-135596788.5	-1614273821	-1478677033	-123467579.1	-1264046511	100000000	NaN	NaN	3794368815	6606378406	NaN	5656013298	950365108	NaN	10400747221	80358858.37	1.013488777	NaN	1229000	NaN	NaN	6599520000	42	196110000	2.966000119	3
21260	1010000	0.269450454	355432	1.901960784	51000	1137981	51210	93066034.92	4361039628	11.21293956	4091960798	269078830.1	NaN	4454105663	NaN	72915689.47	10807341.58	-742835136.6	532396573.6	-2730065299	-2957753438	99557715.59	118495219.8	118495219.8	NaN	-751695458	1454833588	399675280.5	NaN	NaN	625462608.6	1630974330	3.493745538	1134207360	496766969.1	NaN	2256436938	118495219.8	2.061148278	2139680.395	0	1524921753	26.52503493	NaN	NaN	NaN	NaN	2
91280	5761000	0.577818432	2432200	0.606389272	202840	4871100	207600	75900000	8982096370	1.9904258	8188296370	793800000	3800000	9057996370	0.002428202	34200000	76699996.95	-400796370.2	-48900000	-505696370.2	-854196370.2	-1005982.394	95500000	75600000	-19900000	-24597647.41	153800000	56300000	60700000	5.313840497	27000000	8476400000	0.604044472	7334100000	1142300000	500000	8503400000	95800000	0.775405865	13300000	2500000	149199996.9	1.207625811	NaN	NaN	NaN	NaN	2
1490	65000	0.252623397	18466	1.49057431	22810	57268	22970	75653954.94	598228291.8	10.99737669	478050669.4	120177622.4	2192434.96	673882246.7	NaN	11734203.25	17290294.65	-190365259.8	-67049495.93	-162844254.5	-208980094.2	8619094.382	61162972.87	41755836.83	-19407136.04	2507770.663	39528490.64	14639027.89	NaN	NaN	8604459.002	435384037.3	0.324365146	269070575.2	166313462.1	NaN	443988496.3	61162972.87	7.015383542	33300000	0	30543663.02	3.503353431	NaN	NaN	NaN	NaN	1
10	1000	0.016	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41800000	1.135720502	NaN	NaN	NaN	NaN	2469000000	22	221000000	9.577672322	3
370060	3000000	0.353910934	742201	0.161543432	1083300	1324781	1098580	332526000	1979443800	19.30183921	1580000000	399443800	5280000	2311969800	0.031689441	30180000	36380001.07	-274011530	-211346000	-458745530	-295233730	-202564159.4	703176000	680166000	-23010000	27248689.4	396080000	NaN	32240000	13.66495431	121180000	1520698270	16.51747114	1284766270	235932000	1640000	1641878270	705756000	8.668609634	167600000	0	135279998.8	1.661607554	1555000000	29	1272161.718	0.077173791	1
2634650	58965000	0.333367001	18137080	0.886585605	8459420	57124646	8514880	23022742197	72653445627	6.318166176	55572176000	17081269627	1244319000	95676187824	-0.407814068	231895000	709002014.2	-23214529000	-19743207197	-5108845803	2650467000	-498276513.9	24714939372	24791933132	76993760	3984072179	1637524000	-33639000	268775000	2.883246566	3279535000	67544599824	5.326950225	58222643000	9321956824	112092000	70824134824	22457353372	4.056733444	5005463545	2481200940	1774780029	0.320599199	1.86238E+11	428	65090400000	31.56738142	2
190	16000	0.059658752	96	2.325581395	430	250	430	169100000	1447948500	24.72012103	952198500	495750000	24300000	1617048500	0.043066539	26150000	20299999.24	-174713354.9	-82000000	-186513354.9	-690048500	81941868.51	17450000	137150000	119700000	-193278513.7	93800000	1250000	46850000	4.688351491	87100000	1261435145	10.02067785	262150000	999285145.2	300000	1348535145	18550000	0.726258454	NaN	0	131199996.9	5.136663449	1828000000	20	10000000	0.568582483	3
110	2000	0.005981791	480	0.948766603	5270	350	5770	184185308.5	2136671522	0.916954545	1082795670	1053875852	2121366.487	2320856830	NaN	NaN	NaN	1951316868	60168362.49	1989059787	2560796383	-2205034697	60694643.66	-118363107.7	-179057751.4	6793404.683	-97911281.88	-776188.9294	NaN	NaN	244353671	4125731309	0.625549391	3643592053	482139256.3	NaN	4370084980	60694643.66	1.08362189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5590	130000	0.221069637	78402	0.598951834	40070	114000	40070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
258010	200000	0.112079415	98627	0.001764509	566730	23080	581730	495364025.7	2117458223	3.246720762	1604133721	513324502.6	8683208.358	2612822249	6.490578193	74351683.56	139316894.5	598257990.4	-136460933.6	537240989.4	710372728	-744452224.6	-461395253	-398548135.7	62847117.28	784225777	197477934.6	5768860.672	5777962.975	1.69843794	358903092.2	2654699213	3.210676758	2314506449	340192764.1	5135.967089	3013602305	-69760471.38	-1.156142956	343716037.5	6043321.275	25919340.13	0.429562214	1268670000	16	64980000	5.785565468	2
51490	1930000	0.512334792	180552	0.150887669	622980	182600	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5183898.81	0.535788863	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
675020	45880000	1.476100238	17733700	0.68521396	9093510	43391400	9984670	42238331357	2.69975E+11	11.81380789	2.26132E+11	43842758883	3777186808	3.12214E+11	5.053276681	1897767755	NaN	16281226276	-25415836412	40677790355	45716472233	-6220313236	-8441354159	-8649133843	-207779684.6	-2172158751	1019272333	3745612032	3840409529	9.89692276	16822494945	3.10653E+11	8.102106329	2.71849E+11	38804077005	2412167334	3.27476E+11	27710977448	3.873366666	NaN	2712714732	NaN	NaN	7.00751E+11	1299	4.61512E+11	59.85359789	3
15250	412000	0.056985936	177556	0.6	40000	1093900	41280	40004141722	1.08423E+11	6.14167768	94264198355	14159098190	NaN	1.48427E+11	7.206525403	11737539065	8380425781	23429379130	11891461822	17041476489	1633081373	13554775763	-8983502888	-50177964230	-41194461342	-622125605.7	-5503559181	733449910.9	NaN	NaN	51895603544	1.25465E+11	35.96284434	95897279727	29567493306	NaN	1.7736E+11	9392397947	3.683441428	NaN	1839963444	1300720947	0.510107158	6.25815E+11	263	3.00871E+11	42.43203161	3
70	3000	0.020548649	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
151500	1750000	0.112149293	631247	0.537974258	743530	3115635	756090	3984508920	21410882510	8.308979242	16428240000	4982642510	268598924	25395391430	2.347633234	246700000	15699999.81	-1100127919	-2526214470	999286551.1	1843550807	-860655377.3	2590031013	2729302053	139271040.6	598959181.9	426800000	NaN	167555856.9	4.048828951	1458294450	22410169061	2.529708058	18271790807	4138378255	24902786.84	23868463512	4199763049	6.124934516	2250000000	-217123773.2	11899999.62	0.01735496	56309720000	249	4220470000	7.232374742	2
5312660	120034000	0.094377482	82960814	1.204076557	9327480	398394824	9599990	28563000000	2.71325E+11	7.100109507	2.32058E+11	39267000000	1938000000	2.99888E+11	0.519622892	428000000	990000000	17401000000	-19175000000	28084000000	34017000000	-4732462263	37357000000	17952000000	-19405000000	-47446537737	8492000000	-54000000	732000000	2.195956081	9388000000	2.99409E+11	0.97798044	2.66075E+11	33334000000	110000000	3.08797E+11	44241000000	3.339430035	21489000000	849000000	6538500000	0.49354362	5.23952E+11	1160	4.48928E+11	81.25824839	2
91600	5960000	0.371577165	793399	2.538554293	472710	1356037	475440	379751810.2	2924404761	3.430073886	1797381703	1127023058	1963607.622	3304156571	0.366837471	57854805.16	41739280.7	-347353648.6	-332325515.9	-101684153.4	94087826.68	-161960197.4	38075216.69	132492221.2	94417004.47	-116023152.8	86656020.64	54929720.08	4020525.486	0.431733781	47426294.34	2822720608	5.970837754	1891469529	931251078.1	56067.99589	2870146902	73285099.6	0.76352769	53947916.27	2174374.176	20310256.96	0.211604319	NaN	NaN	NaN	NaN	1
417450	2434000	0.060213845	1108627	1.533123028	1109500	3933777	1141750	3527645631	15870956982	10.40137952	12268926897	3602030084	77225080	19398602613	0.016324248	293112754.4	204463333.1	-1077246043	-2619084931	-812164012.3	600021863.4	-151461636	2525823161	2515383099	-10440062.69	-1202017715	2354002900	NaN	189505650	8.653841642	908560700.5	15058792969	2.426415861	12868948761	2189844208	2639990	15967353670	2541942612	2.574237888	923580160.3	-42330280.1	2056358887	2.082484841	13216810000	123	355010000	3.117350906	2
1470	80000	0.138511589	17806	27.95698925	1860	22769	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1145914.995	0.520597567	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
770	50000	0.112335316	30674	0.496277916	4030	19549	4030	12659309.9	350534471.4	5.42806174	231523927	119010544.4	136166.2295	363193781.3	0.092988089	21787122.94	282701.4327	-55729542.89	-5133303.865	-183675190.7	-194349614.2	-23907801.94	8589256.75	10042107.66	1452850.908	23373577.47	133078951.7	24363591.95	10901743.59	8.406327864	7526006.039	166859280.7	1.937852084	37174312.75	129684967.9	129824.3223	174385286.7	9112802.245	1.618545229	1400000	NaN	80947120.67	14.37719951	NaN	NaN	NaN	NaN	1
18330	210000	0.052461362	64642	5.483744614	51060	229454	51100	872275549.5	6923167638	4.356066251	5743313000	1179854638	49021813.48	7795443188	0.05814867	108016791.5	140491790.8	-602923420.5	-679347989.5	-74466522.68	-820140325	168357159.3	450839541	469479331.2	18639790.2	-12989980.57	150891091.7	19304836.91	211353564.8	10.97639278	192927560	6848701116	0.247989274	4923172675	1925528440	913229	7041628676	460378018	2.806566446	595800000	0	198443420.4	1.209755078	3042600000	22	120664000	4.044851918	2
66560	3549000	0.318576883	312470	6.536312849	107400	900115	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4350000	0.01372963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3922820000	NaN	NaN	NaN	NaN	NaN	188358000	1	0	0	3
1400	98000	0.101925985	55970	4.437229437	9240	127380	9250	1083319444	5167125499	6.873745064	3552514836	1614610663	20199182.88	6250444943	2.573942188	93331975.02	100768943.8	-322248391.4	-524375211.1	148135203	-2577294070	-37875637.08	695603159.8	964064990.9	268461831.1	-610647889.6	53991616.79	5669114.461	117061697.5	2.697249317	558944232.6	5315260702	4.24483926	975220765.6	4340039936	26240952.66	5874204934	944742874	9.760441239	NaN	88899028.99	104998550.4	1.084773656	6186540367	145	3435642645	65.20510402	3
42780	3236000	0.316123953	1628580	0.983564126	77270	7346990	78870	4421911628	42049013228	6.122204645	36481615484	5567397744	92705740.48	46470924855	0.255805924	357409150.1	718140564	-3272573494	-2188863890	-1553701214	-3078056567	499331830.3	5476031435	6399209198	923177763.4	-2041364494	469991611.1	-10980036.17	333688032.4	4.705296812	2233047737	40495312013	2.871892292	33403558917	7091753097	36485866.37	42728359750	5640707236	8.762224453	NaN	616412331.9	256719970.7	0.398786519	9331180000	94	3349100000	32.94185921	3
170340	11813000	0.143448825	7045727	0.596159358	348900	49686334	357030	1.01492E+11	6.20166E+11	2.420820234	4.77545E+11	1.42621E+11	5505651625	7.21657E+11	2.086788892	12741492098	8911741211	13259979.81	-10282926125	34213264183	88325399041	10977449491	-13079107490	13606914271	26686021760	5466096079	-23917078078	-326887637.8	6573621933	7.427092803	91208653529	6.54379E+11	5.627225514	5.6587E+11	88508681758	3324667079	7.45588E+11	26171197398	1.39142267	NaN	76893746024	3933164307	0.209111333	1.07175E+12	749	1.41958E+12	121.2283448	3
220	5000	0.07199735	145	20	750	351	750	28678148.15	165748888.9	8.846649198	115711111.1	50037777.78	107037.037	194427037	NaN	4506666.667	135925.9188	-52138148.15	-25107037.04	-44500370.37	-71318888.89	7312232.026	17115925.93	16886296.3	-229629.6296	-3461491.285	17469259.26	17975555.56	NaN	NaN	3571111.111	121248518.5	3.086086588	44392222.22	76856296.3	NaN	124819629.6	17115925.93	5.084515842	18848518.52	NaN	17143703.46	5.092767532	NaN	NaN	NaN	NaN	2
26760	2292000	0.427709053	1538062	0.18854584	42430	9423087	43090	13748342476	65169379324	NaN	43048436044	22120943280	NaN	78917721800	8.196567899	2516359007	744817199.7	4848072420	-3011240330	10431353547	7417912528	4227807370	-3867132763	-8129199402	-4262066639	-2623316846	-2572040797	14452254.76	NaN	NaN	10737102146	75600732871	NaN	50466348572	25134384299	NaN	86337835017	9286404806	5.786781474	NaN	860708503.6	698623291	0.435343968	88370377467	208	70583000000	72.01010436	3
25150	868000	0.099469922	179057	9.312913907	48320	770803	48670	1362900000	10063200000	8.333982397	8779300000	1283900000	22000000	11426100000	NaN	202000000	21700000.76	-740800000	-1091700000	-1676600000	-3503000000	-451944302.9	1079100000	1682800000	603700000	-518195697.1	2027500000	4200000	NaN	NaN	271200000	8386600000	NaN	5276300000	3110300000	NaN	8657800000	1079100000	4.334621459	1090300000	0	1981800049	7.960664462	NaN	NaN	NaN	NaN	2
401090	7583000	0.244753328	2402583	0.243519444	2381740	2659455	2381740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1107900000	2.007756642	0	NaN	670000000	1.214186254	NaN	NaN	NaN	NaN	2
77850	1500000	0.119502525	865691	5.234337252	248360	1644352	256370	1411913030	6611635919	5.425883121	5177546790	1434089129	52000000	8023548949	NaN	43005009	6932672.977	-551175742.4	-1261822811	-928173118.1	-356250919.1	-513892141	538568575.2	578075572.6	39506997.4	152956634.8	1638820187	11707100	NaN	NaN	150090218.8	5683462801	0.08826597	4821295871	862166930	NaN	5833553020	538568575.2	2.534440247	381790357.1	926997.4	1420558105	6.684979036	1416580000	31	9690000	0.913840582	2
33380	2861000	0.041531162	2614460	0.47918027	995450	18561061	1001450	885100000	20996100000	6.231791374	13959600000	7036500000	360900000	21881200000	0.012700753	34900000	34700000.76	-388400000	583300000	-4928900000	-6934700000	-1146072820	497500000	1958800000	1461300000	507172820.4	3957200000	NaN	254300000	2.812337569	1468400000	16067200000	0.880307002	7024900000	9042300000	46300000	17535600000	509900000	0.522267246	28300000	39200000	2911399902	2.982013747	24335140000	1110	3897310000	14.68562747	1
75320	562000	0.14741088	343832	0.02970297	101000	219052	117600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12100000	1.759756345	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
