Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4349250	47715000	2.305306335	18368082	0.045559273	7682300	19399187	7741220	54130779064	1.66728E+11	3.506642202	1.34509E+11	32219243246	2189760823	2.20859E+11	3.191907215	3434115848	2814500244	-41503611842	-32382585132	-8726945179	-9595639504	-412362748.1	2481744581	55796092268	53314347687	3655608104	-394081531	2090255276	1705112882	5.153276413	21748193932	1.58001E+11	3.888066644	1.24913E+11	33087937572	621196014.9	1.79749E+11	26414835037	3.522892402	NaN	13932521951	3130649170	0.417528262	1.09586E+12	1751	8.26285E+11	86.98052667	3
32410	1383000	0.167258441	776783	0.824742268	82450	4460103	83870	32700396879	1.66982E+11	5.104331169	1.33421E+11	33560693280	1328172802	1.99682E+11	2.632863965	2566445987	2574876465	9042085561	-1819682402	12464752790	417994362.9	1462851961	-4542481583	10322905062	14865386645	860635642.2	-1602984828	-1183122705	2920653237	6.403894818	30880714478	1.79447E+11	3.414877663	1.33839E+11	45607451707	541178037.5	2.10327E+11	4013125772	1.234981199	NaN	10521115829	2639299805	0.812206201	1.913E+11	96	79573689422	50.41258161	3
47560	1841000	0.216982633	773895	2.674573399	82630	2011619	86600	2960592000	8132585000	4.152907521	5269338000	2863247000	1281000	11093177000	3.362314827	174810000	300787994.4	3707605000	-2680579000	5821918000	7745295000	-255861259.2	-1289475000	-1301523000	-12048000	-1342587741	566266000	-3414000	33728000	3.5885814	280013000	13954503000	1.60469001	13014633000	939870000	56000	14234516000	-583985000	-2.783230697	2624354000	750000	812533996.6	3.872478851	NaN	NaN	NaN	NaN	2
22200	900000	0.120411599	220500	15.18691589	25680	286148	27830	13437660.16	446930932.9	2.318694974	244704991.4	202225941.5	NaN	460368593.1	NaN	2541306.306	223781.1685	-133539415.1	-8824968.547	-353763311.3	-186028540.5	3842045.961	31593.77819	31593.77819	NaN	3074463.961	229048864.7	62024516.49	NaN	NaN	4612691.616	93167621.59	0.144868308	58676450.91	34491170.68	NaN	97780313.2	32079.83631	0.00259266	3385880.906	0	11470.9716	0.000927072	NaN	NaN	NaN	NaN	0
13820	842000	0.079825877	320570	0.759577279	30280	2684229	30530	69325479038	3.10759E+11	7.515275145	2.57507E+11	53252276321	1076749130	3.80085E+11	12.53596552	7027306536	2699241943	7545119712	4951917454	9135484113	2871972195	530300676.5	8688143202	-492403363.8	-9180546566	-1653187805	-6542281855	-315338862.1	4896524826	8.227270395	74277396492	3.19895E+11	7.637528564	2.60379E+11	59515788238	1542293270	3.94172E+11	58827696333	14.70818799	NaN	4588105756	7487819824	1.872115831	3.9622E+11	153	1.6592E+11	48.46248265	3
33350	2500000	0.317593122	829587	2.576387633	110620	933443	112620	54045772.68	1397955300	9.615489027	1045716853	352238446.7	1594981.402	1452001073	-0.036513443	53990311.69	66853431.7	-217005443.2	-30212849.14	-445428199.4	-310258306.7	27966198.66	54929323.53	69509824.97	14580501.45	-222385634.3	258635605.3	1154789484	11807452.25	5.439503802	23832923.54	952527100.5	2.237826313	735458546.5	217068554	1912.447724	976360024.1	53200470.78	1.123596178	14831032.1	283042.2631	224041336.1	4.73176243	NaN	NaN	NaN	NaN	0
92800	7910000	0.055565897	11178034	5.915341477	130170	42044685	144000	1018116405	16783829629	8.344660522	14443352637	2340476991	5241859.55	17801946033	NaN	7378715.254	3322209.597	1196063083	-840697440.9	-3896303860	-2889659482	-603531697.2	697206284.1	725441557.8	28235273.7	-865292634	5933064384	152541913.3	93556928.57	7.014143125	177418963.6	12887525768	2.565953178	11553693155	1333832614	319865.7869	13064944732	697206284.1	1.126322627	764855112.4	30799373.11	5427515625	8.768041533	3610260000	269	942920000	28.37701598	0
51600	3099000	0.402518762	1548456	1.896345393	108630	5531821	111000	2444781610	26235088174	4.476577594	22129515500	4105572674	69439205.5	28679869784	0.526513181	197109407.2	49577453.61	-5863231595	-863105551.5	-5844352050	-7028133242	-985708345.3	7582756076	7946197463	363441387.4	-2433617422	844226006.5	228498351.7	206534494.9	3.904720692	1581676058	20390736124	1.362287776	15101382258	5289353866	10516830.66	21972412182	7757606832	23.35982037	1856822794	147563558.6	1716436035	5.168557562	10324980000	347	1509010000	19.58409066	2
80	1000	0.001232423	NaN	4.054054054	740	NaN	740	8018583217	11559042553	19.03789121	9953803191	1605239362	NaN	19577625770	6.181373181	1530851064	1530851074	2187449379	-384927459.8	4103227902	2386039894	10898526.87	1934606677	-6896622421	-8831229098	-821963670.8	-1530851064	75000000	NaN	NaN	7633655757	15662270456	22.0535375	12339843085	3322427370	NaN	23295926212	2914659868	18.38328827	NaN	133830000	NaN	NaN	21122390000	49	1432480000	7.444028052	3
21590	1027000	0.27157903	312527	1.882352941	51000	1340995	51210	340135408.9	8146122041	7.827433713	7679400863	466721178.6	8258726.12	8486257450	0.033420183	164710999.7	54510131.84	-998104072	392440508.4	-3624941969	-4297959744	165278209.1	764131962.5	763743532.3	-388430.2473	-833697734.9	2234397388	294074303	NaN	NaN	732575917.2	4521180073	0.9423762	3381441118	1139738954	3709692.303	5253755990	768276099.5	6.19572372	175270176.8	NaN	2156811035	17.39349343	NaN	NaN	NaN	NaN	2
89580	5540000	0.569226817	2224894	0.596352883	202900	5684848	207600	367400000	23767000000	2.128299164	22103700000	1663300000	50500000	24134400000	0.008116462	105400000	92699996.95	-1448400000	-120800000	-1531500000	-2269000000	-300591312.5	351000000	324600000	-26400000	1491312.524	203900000	74300000	154900000	6.452015995	246600000	22235500000	0.399866711	19834700000	2400800000	5900000	22482100000	354000000	0.957742485	236300000	-1200000	339799987.8	0.919324533	NaN	NaN	NaN	NaN	2
1520	70000	0.232260291	19971	1.402893468	22810	44833	22970	135382959.5	764089702.5	17.17627241	611929767.6	152159934.9	381894.1646	899472662	0.047122276	15751110.53	21706661.22	-25383981.6	-125282543.3	25931934	-184785748.2	-8514168.209	108256902.2	86650788.09	-21606114.06	-49345385.71	73966627.66	9144758.205	NaN	NaN	10100416.28	790021636.5	0.230892708	427144019.4	362877617.1	NaN	800122052.8	108828544.6	8.971077994	51608950.61	4028824.5	65489585.88	5.398511806	NaN	NaN	NaN	NaN	1
10	1000	0.015673981	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	171575744.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	171630000	3.169980435	NaN	63840000	1182488525	21.84038623	2704330402	16	152182000	6.302692932	3
366980	3491000	0.375107719	888530	0.191082803	1083300	1865967	1098580	632690162.6	3458679455	14.75442492	2632100970	826578485	14421000	4091369618	0.026197905	69596356.37	73240333.56	1317472317	-397247207.4	892459631.6	1242417117	-103297773.5	277763457	302854806.2	25091349.24	-1519187236	822259892.4	1813205300	43288000	9.082268721	235442955.2	4351139087	10.30840018	3874518087	476621000	1780000	4586582042	280763457	2.451804766	391519570.2	0	611879394.5	5.34331936	2222926829	35	942326.1413	0.042610976	1
2645000	61000000	0.324540225	18423595	0.886585605	8459420	59149018	8514880	33927084451	1.20466E+11	5.547608077	91349560988	29116082189	1663677000	1.54393E+11	2.589957156	419405000	690758972.2	13621476250	-27488974808	36804240761	46457908543	967385795.4	-9420275577	152960101.3	9573235678	-30088938954	4306210297	869088000	306994000	1.57736853	6438109643	1.5727E+11	5.457555151	1.37807E+11	19462414407	150307000	1.63708E+11	18782215423	1.724852363	13883672890	7715813475	4252748047	0.390548311	7.111E+11	392	2.54513E+11	42.92872511	2
190	16000	0.059027086	100	2.325581395	430	270	430	367444071.5	2294401594	29.24932515	1602440250	691961344.4	34400000	2661845666	1.392958528	49749121.2	33188766.48	-354411349.9	-256371457.1	-180891424.3	-1092309871	131126860.9	297796463.5	353199015.1	55402551.54	21013060.6	82851531.4	NaN	NaN	NaN	111072614.5	2113510170	4.959901669	510130379	1603379791	4187321.57	2224582784	342244377.2	10.72563782	NaN	1600500	138598419.2	4.343552578	4954359468	20	1035825828	19.79175873	3
100	2000	0.005400778	895	0.948766603	5270	1095	5770	182661316.8	2801883155	1.340238557	1588325382	1213557773	5544929.727	2984544472	0.152184925	405466493.7	405466491.7	5229408432	65284030.18	5569590896	6038606636	-5795826461	70382447.54	-19833051.57	-90215499.11	-29207077.94	-405466493.7	-7050512.583	NaN	NaN	247945347	8371474051	1.371842782	7626932018	744542032.8	NaN	8619419398	87839128.31	0.765769354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5620	127000	0.188237108	83920	0.729356603	38390	184759	38390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75022621.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6122702.143	0.682063142	390273.9823	0	2238913.059	0.249412766	NaN	NaN	NaN	NaN	1
258420	240000	0.126255652	69137	0.003529017	566730	39299	581730	1301265717	3453271090	3.532475956	2618496727	834774363.1	7333072.55	4754536808	0.443440469	9983601.343	117786712.6	1945744694	-772554613.1	1846885282	1903026120	398577910.6	700867541	144149068.4	-556718472.6	-1748443986	871414025.8	5730020.126	17448600.67	2.240925944	528711104.2	5300156372	2.837464655	4521522848	778633524.7	316966.921	5828867476	750779756.7	6.670233387	1042541896	36048562.25	116480072	1.034856439	3946980000	18	72590000	2.274226116	2
52100	1930000	0.472167326	264003	0.128415037	622980	227000	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34615311.06	2.343829127	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
675870	45113000	1.384850734	15946100	0.773408728	9093510	48577300	9984670	70564071580	4.29354E+11	12.573474	3.56595E+11	72759629122	6977828089	4.99918E+11	3.625197133	6575415018	NaN	18083700629	-11889248786	31247772038	43654865948	1997994116	13941631258	-28076670866	-42018302124	-826178387	-1274822623	3705486798	6418157839	10.63444612	58674822794	4.60602E+11	9.865912116	4.00249E+11	60352535212	3173432906	5.19277E+11	60293795010	4.715570431	NaN	9500651412	NaN	NaN	1.70071E+12	3790	1.29025E+12	81.10678723	3
15250	409000	0.054650402	164590	0.575	40000	1013200	41280	76928207213	1.88963E+11	7.327086203	1.62213E+11	26750266368	NaN	2.65891E+11	19.56770404	21175256232	14376750000	55847956016	32046213818	33122095158	5008222111	6633755885	-31562716792	-73194016182	-41631299390	-2538232288	-9320352960	-8216281390	NaN	NaN	1.08974E+11	2.22085E+11	35.29048186	1.67221E+11	54864139414	NaN	3.31059E+11	44992736479	11.50021996	NaN	537177851.5	1903419800	0.486517338	1.21251E+12	256	1.28676E+12	119.6358017	3
80	3000	0.02004249	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
158000	1350000	0.081973798	594456	0.60522104	743530	3565731	756090	21775396124	44361608624	8.863697037	35899789624	8461819000	383800000	66137004748	1.403930582	575400000	5699999.809	7154259466	-18401026290	22148921951	22780316951	-1525188194	5126929295	-4111554502	-9238483797	-446596143	3406363806	13300991.14	221280000	2.825900615	3374369834	66510530575	2.89562864	58680106575	7830424000	55200000	69884900409	7298382454	4.718693696	19913414504	-124053130.4	2500000	0.001616349	1.74556E+11	244	28753450000	18.49087545	2
5308750	118143000	0.09011533	85217345	1.364891696	9327480	452794532	9600000	59706570665	8.52769E+11	9.642227193	7.51936E+11	1.00833E+11	6634081020	9.12476E+11	0.882146396	2152943253	3025123047	2.31843E+11	-5143384936	2.08919E+11	2.17746E+11	3502326716	1.0015E+11	31733322065	-68416515086	-2.84651E+11	28067501500	4020114666	3695581718	4.016674072	54563185729	1.06169E+12	0.761231137	9.69682E+11	92006014240	204503785.2	1.11625E+12	1.24082E+11	4.57369268	49758340419	42861200000	27440372915	1.011458521	2.42633E+12	1440	1.63512E+12	101.9691585	2
91630	5963000	0.332230263	1232688	2.538554293	472710	2231726	475440	377469369.5	4653457687	5.93088479	3178512979	1474944708	5226719.63	5030927056	-0.26726577	204486560.4	91671272.28	193346552.4	-331176659.9	211717525.3	670131244.7	169968462.5	64376815.28	59823277.25	-4553538.031	-895369446.5	312805687.1	1585025199	42393228.7	4.170382327	46292709.61	4865175212	1.527842057	3848644224	1016530989	229493.7269	4911467922	16383939.65	0.091239922	9826156.406	-5563310.429	129943176.3	0.723635803	NaN	NaN	NaN	NaN	1
421740	1904000	0.043573244	1050816	1.319513294	1109500	3972114	1141750	7453694196	30354654332	8.729029878	24858856899	5495797433	126779460	37808348528	0.674876406	266383106.7	65526908.87	-2988994946	-5935172187	-1796653873	321940413.2	120060380.9	5557698609	3126929490	-2430769118	-22617923.41	4742831115	NaN	287346835	8.508426131	1518522008	28558000459	1.756179224	25180797312	3377203147	11342340	30076522467	6655995311	4.089945992	4590616121	-30099521.1	3927799805	2.413536717	56204320000	114	11322760000	22.15359716	2
1500	80000	0.121109545	19000	29.56989247	1860	25122	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	576283.6335	0.142935573	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
830	55000	0.114998526	29263	0.744416873	4030	4116	4030	59388583.18	809456150.5	4.967148258	559549396.8	249906753.7	2245.407761	868844733.7	NaN	40873001.54	5720330.715	-82730314.25	-40315694.37	-331498850.8	-463851213	-9975669.917	131815477.7	131974429.8	158952.1097	-57985338.98	289084230.9	17470361.7	22747023.58	5.950681785	19072888.8	477957299.8	1.39517023	95698183.82	382259115.9	NaN	497030188.6	131815477.7	11.89787621	24075500.22	287729.8157	136612365.7	12.330851	NaN	NaN	NaN	NaN	1
18050	200000	0.045643135	55138	5.777516647	51060	207263	51100	1130822814	12449466894	6.194155552	10828868833	1620598061	87482020	13580289708	0.435423089	233107579.4	246343429.6	-1022603218	4275775.129	-1376070511	-2727135205	149522543.1	1371003808	877854794.6	-493149013	-1030824651	349191518.4	1085800.546	456970193.4	15.37759265	1135098589	11073396383	0.393920877	8101733627	2971662755	NaN	12208494972	1469089235	6.521614808	852833247.6	0	513156311	2.278015329	1944329894	16	53241642.4	3.111227303	2
66300	3634000	0.322588549	267397	4.012026684	106430	744119	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25900000	0.04910688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14962802000	NaN	NaN	NaN	NaN	NaN	188359000	1	1584781	1.062050409	3
1570	115000	0.109704352	59222	4.437229437	9240	66833	9250	2903604100	9273565505	7.059707623	6334910456	2938655049	60453905.93	12177169605	4.861775931	412685515.6	278864196.8	-1279359109	-764502381	-720898465.5	-4941866115	-11811313.78	974613952.3	826285486	-148328466.3	-1164116109	206041737	33211206.41	294481962.6	4.113093315	2139101719	8552667040	5.971809905	1393044340	7159622699	15961156.46	10691768759	1870919582	10.14831492	NaN	45931892.01	169142654.4	0.917470178	15900114025	141	4303796067	38.28437241	3
42540	3202000	0.311808182	1535586	0.98381877	77250	6392668	78870	13110206562	95027930183	11.61871348	83007381246	12020548938	551400761	1.08138E+11	0.997042289	1164899380	1480667236	-3130397518	-7381918993	4737138305	2584232683	-1763112676	4042698664	2915363517	-1127335148	526736778.5	-485616831.2	519585632	1408760907	9.939432206	5728287569	99765068489	3.291038262	85591613928	14173454560	31708804.3	1.05493E+11	5521761931	3.722241152	NaN	268481176.3	1189914795	0.802126182	48604250000	29	32875340000	75.61947524	3
169460	11866000	0.144046021	6702200	0.567790778	348720	43474800	357100	1.95797E+11	1.16174E+12	3.777714554	9.35914E+11	2.25825E+11	9328524536	1.35754E+12	4.106976038	19884150473	12546427730	1.82352E+11	55891362593	1.62021E+11	2.00248E+11	37694256247	-62571025312	-84939367203	-22368341891	3651829546	-35559943114	-341988596.9	14494735311	7.72652224	2.51688E+11	1.32376E+12	6.624694949	1.13616E+12	1.87597E+11	6959546074	1.57545E+12	56644168163	1.951397591	NaN	35658503555	7567021973	0.260684708	1.63783E+12	656	2.48667E+12	173.9490454	3
230	5000	0.072780204	112	21.33333333	750	200	750	21172766.67	198852566.3	13.39317876	146868561.1	51984005.19	235233.3333	220025333	NaN	3474392.593	157900.0056	-49851557.04	-15004316.3	-54421862.96	-102608184.4	7811902.038	25907525.93	25804294.07	-103231.8519	-11568777.05	19574622.22	27961202.96	NaN	NaN	6168450.37	144430703.3	2.228005113	44260376.67	100170326.7	NaN	150599153.7	25907525.93	6.570236136	7379014.815	NaN	25371129.99	6.434204313	NaN	NaN	NaN	NaN	2
27100	2347000	0.431650283	1493900	0.14140938	42430	8632300	43090	24910407177	1.32916E+11	NaN	87683928925	45231596980	NaN	1.57826E+11	2.968945345	NaN	1766145508	8218404334	2853614584	10124457527	3048427319	-5603826907	-5726180176	-22572518328	-16846338152	8624126451	-4759667776	6282379.965	NaN	NaN	27764021761	1.4304E+11	NaN	90732356244	52307627188	NaN	1.70804E+11	2419919718	0.881969222	NaN	-5453371472	982470703.1	0.358073417	2.31015E+11	201	1.76661E+11	86.37579704	3
24670	820000	0.087249961	171436	9.312913907	48320	745339	48670	2552700000	13755910000	8.261641835	12173900000	1582010000	31500000	16308610000	NaN	219000000	26600000.38	-1287410000	-1853000000	-2578510000	-5563700000	-123038436.4	1084600000	1858350000	773750000	-306911563.6	3144100000	290100000	170100000	3.724382554	699700000	11177400000	1.175775092	6610200000	4567200000	NaN	11877100000	1084600000	3.016729225	1931700000	0	3084300049	8.578736951	NaN	NaN	NaN	NaN	2
411810	7470000	0.223706585	2672162	0.381233888	2381740	4018118	2381740	7052000000	25357000000	3.377814846	20561000000	4796000000	15000000	32409000000	0.029017835	266000000	35000000	28923000000	-4635000000	31947000000	34180000000	-1960926838	1762000000	1762000000	NaN	-17736073162	1611000000	-5000000	147000000	5.73546625	2417000000	57304000000	4.291845494	54741000000	2563000000	2000000	59721000000	1796000000	1.532824456	6295000000	0	1610000000	1.37407983	NaN	NaN	NaN	NaN	2
74440	1233000	0.09039783	801474	4.884039298	248360	2277622	256370	2114172457	13748955709	6.129373738	11407685522	2341270187	44243378.51	15863128167	NaN	108382971.8	62455627.44	1739926904	-1827604380	463666781.8	1768406148	341009277.9	271428852.5	-1112444923	-1383873775	67090143.26	3103864503	15712000	NaN	NaN	286568076.8	14212622491	0.000771805	13176091670	1036530821	NaN	14499190568	271428852.5	0.650830342	977362704.2	72224.86	2933808838	7.034667797	4040030000	34	289960000	7.99392378	2
35330	2605000	0.034472057	2994859	0.9322417	995450	22503430	1001450	1822100000	40552700000	9.030010718	28983500000	11569200000	159200000	42374800000	0.138067017	135100000	135000000	2635400000	738300000	-3872600000	-8437900000	634032874.9	9894400000	9194000000	-700400000	-3607932875	5769700000	-35900000	547100000	3.390870495	2560400000	36680100000	1.147850879	20545600000	16134500000	138000000	39240500000	10042800000	9.343527188	915000000	501900000	5329500000	4.958410816	93477330000	603	47461050000	54.82089494	1
