Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
92680	7838000	0.054446888	11152085	6.376277176	130170	44841300	144000	1211993047	19553968913	6.074140026	16669204360	2884764553	7675990.798	20765961960	NaN	8153226.135	2809832.335	856879606.4	-967940626.5	-5462841610	-4194914976	-879540319.9	652818718.9	793804842	140986123.1	-1372798014	7287661843	715410096.3	92526488.55	5.722681754	244052420.2	14091127303	1.930629539	12474289384	1616837918	43435.96712	14335179723	652818718.9	0.9541982	903310363	153373952.3	6562316406	9.591867264	6793230000	278	4800670000	92.28960666	0
51160	3086000	0.402884475	1533410	1.795414787	108610	3203019	111000	4665410567	35243220019	5.767988378	30040951021	5202268997	77561078.17	39908630585	0.739554229	321628790.2	102605423	-11437006354	-3476015599	-8945175667	-10571961996	-3045151930	12903082289	12066558206	-836524082.8	-4589329937	984184912.9	-852590074.2	295792849.4	4.33138751	1189394967	26298044351	1.251584435	19468989025	6829055326	10864074.81	27487439319	13214535612	31.37826758	3742114197	88560349.97	1693553223	4.021387339	21792990000	369	5497850000	34.23535174	2
80	1000	0.001080225	NaN	4	750	NaN	750	10672285344	12626329787	20.69345634	10925398936	1700930851	NaN	23298615131	9.035566012	1482771277	1482771240	2906574540	-298686098.6	4688031915	2864760638	10348474.34	87163578.61	-8472710113	-8559873691	-1414718493	-1482771277	50000000	NaN	NaN	10373599246	17314361702	23.24352879	13790159574	3524202128	NaN	27687960948	1756312515	9.507406632	NaN	138764829.8	NaN	NaN	28133540000	43	1627310000	6.607569891	3
21490	1022000	0.270439483	310427	1.862745098	51000	1000576	51210	566816486.7	10526085136	7.577231843	9946859958	579225178.5	9601090.114	11092901623	0.186309769	199506715.3	65397819.52	-1647707809	459817052	-4825100142	-5703535864	-13516307.2	2042320287	2041507986	-812300.7102	-894345145	2717575282	305361954.3	NaN	NaN	1026633539	5700984994	0.881651437	4243324094	1457660900	4293126.432	6727618532	2070789567	13.55174158	344182053.6	NaN	2699902588	17.66880747	NaN	NaN	NaN	NaN	2
89160	5519000	0.568851783	2428644	0.596352883	202900	7014364	207600	686600000	30424500000	2.884710539	28403500000	2021000000	52500000	31111100000	0.033572084	155000000	109199996.9	-3039700000	-411100000	-2799000000	-4041800000	464401636.6	1790100000	1751300000	-38800000	-2778101637	170400000	90900000	221100000	6.774312151	275500000	27625500000	0.309455236	24361700000	3263800000	3100000	27901000000	1805300000	3.987347565	434800000	4500000	354200012.2	0.782317929	NaN	NaN	NaN	NaN	2
1520	70000	0.224719101	23856	1.402893468	22810	62943	22970	165919459.1	810173164.5	24.70251216	642016858	168156306.5	863405.5421	976092623.6	0.07722081	17997058.93	22477600.1	-52089996.96	-158952822	13477104.08	-216442463.8	-39305295.11	139387819.3	218133319	78745499.73	-22430184.76	93385720.98	4093849.844	NaN	NaN	6966637.073	823650268.6	0.201521869	425574394.2	398075874.4	NaN	830616905.7	140373737.3	10.99459998	86598855.5	0	74789726.26	5.857813139	NaN	NaN	NaN	NaN	1
10	1000	0.015625	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	178969055.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	176240000	2.989627905	NaN	-8500000	1452070313	24.63203545	2731110000	16	170700000	6.280999786	3
368280	3609000	0.381360083	983097	0.202160066	1083300	1733466	1098580	859272888	4143129095	12.26558272	3243473509	899655585.6	16187000	5002401983	0.022864952	76218289.45	78912292.48	1591246147	-489437619.7	814530371.9	1214800957	-111742628.8	363294241.5	333391010.1	-29903231.41	-1952330729	1266153395	1180172459	57080000	11.43005897	369835268.3	4957659467	10.51453288	4458274467	499385000	2005000	5327494735	366294241.5	2.791766736	643905210.1	0	1064539063	8.113544817	2263000000	37	NaN	NaN	1
2645000	61000000	0.321394206	19543770	0.886585605	8459420	69441579	8514880	40783869373	1.5779E+11	5.690320493	1.20617E+11	37172915001	2259433000	1.98574E+11	0.517331589	813450000	895752990.7	1550785092	-29291166631	26812962157	40031626580	-3152140608	27518241273	75908598575	48390357301	-87395844269	4028989566	768092000	436906000	1.823918467	11492702742	1.84603E+11	6.816615677	1.60649E+11	23954250578	319410000	1.96096E+11	34584901025	2.531869712	19691708352	26217335944	4382446777	0.320827411	1.37038E+12	442	5.84951E+11	56.2054289	2
190	16000	0.058906258	105	2.325581395	430	280	430	387996694.3	2368256005	16.34684904	1701694579	666561425.6	25950000	2756252699	2.412259818	96897705	53554008.48	-275760573.2	-189746846.4	-142086540	-1175068205	75235066.12	369465815.3	317910672.7	-51555142.57	-176295971	56072813.15	NaN	19070000	1.122066284	198249847.9	2226169465	4.269145616	526626373.8	1699543091	393011	2424419313	451704577	13.24957694	NaN	52530765.9	141228225.7	4.142562059	5599280000	21	291951358.3	5.532714268	3
110	3000	0.007946746	1355	0.948766603	5270	1512	5770	205945771.7	3308625080	1.567943275	1991788915	1316836165	6640964.039	3514570852	NaN	430285346.6	430285339.4	4828377152	62348741.25	5196313757	5699810249	-5845807409	257635717.5	615573514.4	357937796.9	-141968438.2	-430285346.6	-7434695.882	NaN	NaN	268294513	8504938837	1.656818249	7691599164	813339673	NaN	8773233350	257635717.5	2.103556049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5620	127000	0.18443727	95465	0.729356603	38390	190996	38390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60488109.59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73809257.56	6.171105517	1110887.795	0	2941403.389	0.24592729	NaN	NaN	NaN	NaN	1
258520	250000	0.129698995	49968	0.003529017	566730	30154	581730	1176252706	4441582079	4.289706436	3460809447	980772631.8	11368416.78	5617834785	0.412215506	10153178.96	119735237.1	2015415949	-738122913	1522436812	1702262129	570247855.4	596230793.2	384023859.5	-212206933.7	-1739036492	1231102050	88896337.68	29057253.94	3.627860831	438129792.7	5964018892	3.827088287	5163071576	800947315.4	233088.0402	6402148684	647259027.3	5.228678049	988777238.3	9415491.492	104975296	0.848009843	5887210000	18	110080000	2.23872022	2
52100	1930000	0.463837498	248704	0.128415037	622980	236570	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56737588.65	3.344705277	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
676000	45100000	1.369582924	16226000	0.775278193	9093510	48108800	9984670	84662572049	4.71102E+11	12.31224226	3.88313E+11	82788183311	8200003263	5.55764E+11	4.054462168	7257317961	NaN	12003289414	-12541298046	26319748198	43770022247	1114093045	59915873979	-14873226474	-74789100453	-3906123102	-1775160738	3933656684	6828603493	10.45121212	72121274003	4.97421E+11	10.71895668	4.32083E+11	65337909262	3504910444	5.69543E+11	1.17654E+11	8.261843382	NaN	-42041310006	NaN	NaN	2.18655E+12	3881	1.64547E+12	84.65960775	3
15240	408000	0.054031741	157572	0.575	40000	1011900	41280	1.1998E+11	2.19003E+11	8.343251808	1.87257E+11	31746551856	NaN	3.38983E+11	11.97854627	26077346321	16292269530	40383558170	2426001319	47435073867	13233861630	13113966611	-18590543854	-37308404815	-18717860961	-7257349279	-9477517016	-8150725190	NaN	NaN	1.22406E+11	2.66439E+11	36.75560241	2.00491E+11	65947764092	NaN	3.88845E+11	33410317730	7.696161652	NaN	688710323.4	2087911133	0.480956264	1.27452E+12	257	1.7778E+12	142.96614	3
80	3000	0.019908553	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
157360	1266000	0.076112587	489441	0.61463559	743530	2822878	756090	24949662587	53980364761	8.776167223	44030666486	9949698275	447500000	78930027348	1.486503319	694200000	5699999.809	7458194607	-18624702181	22953523613	23940917645	-449376897.1	9960808985	-6500411172	-16461220156	5821783772	3129373175	15709098.84	232724273.7	2.596701332	6324960406	76933888373	2.948008259	67971584132	8962304242	61288612.69	83258848780	12533639353	7.241556506	22832405406	388263959.2	2500000	0.001444424	2.1291E+11	238	44473900000	22.95628757	2
5225670	109335000	0.082962474	86057944	1.418496743	9327480	457812318	9600000	75431809346	1.03423E+12	8.623873538	9.04115E+11	1.30116E+11	8192067402	1.10966E+12	0.490970951	3685788752	4372401855	3.53183E+11	8044362157	3.08036E+11	3.15946E+11	13236799009	1.39095E+11	1.55538E+11	16442973700	-4.60651E+11	37102286297	3099074940	5519303662	4.516381055	83476171503	1.34227E+12	0.928087989	1.22006E+12	1.22206E+11	342634075	1.42574E+12	1.60052E+11	4.580688968	61547193796	18509607493	38587274658	1.104369113	6.22631E+12	1530	7.7917E+12	180.1001794	2
91630	5963000	0.324958738	1412881	2.538554293	472710	2367288	475440	566033386.5	5985580692	5.961895526	4221281494	1764299198	5702460.716	6551614078	-0.029102321	161968245.7	89563896.18	285696828.9	-499149969.7	340432523	734766131.9	179934524.5	197036396.9	179115271.7	-17921125.17	-911378915.7	444414275.6	196667082.8	45168997.28	3.297089916	66883416.85	6326013215	3.144785319	4956047626	1369965589	250382.4683	6392896632	191016785.1	0.923486762	385171697.1	-14476279.71	167338943.5	0.80901424	NaN	NaN	NaN	NaN	1
424360	1998000	0.045048369	1070032	1.416854439	1109500	4213697	1141750	9856784259	37416111055	8.015880733	31173146505	6242964550	187900030	47272895314	0.439625092	393721826.3	95056915.28	-5977121841	-8002068454	-3203422359	-596478401.2	344174295.3	8135991547	9026588257	890596710	-4687822611	5228368973	NaN	286241253	7.872377116	1854715805	34212688696	1.882261617	30576668104	3636020592	16780790	36067404501	9048747731	4.358290438	6598287677	790078471.9	4523034180	2.178499965	1.01956E+11	96	10337690000	13.07242331	2
1500	80000	0.117889426	15837	29.56989247	1860	21850	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7522603.978	1.617940955	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
830	55000	0.113866213	27873	0.744416873	4030	3068	4030	58900783.93	1040068942	4.96725351	745669663.7	294399278.7	1290265.168	1098969726	0.026395876	98533819.27	6026453.018	-198264522.7	-32170289.09	-467414781.8	-663864690.9	-122796.5376	191516813.9	195251987.5	3735173.648	-87049053.88	301320548.2	27031346.51	25919183.69	5.280478065	26730494.83	572654160.6	1.231082442	81804972.84	490849187.7	672.9857891	599384655.4	191868198	14.41308442	28201300.35	2223933.665	138874465.9	10.43221035	NaN	NaN	NaN	NaN	1
18000	200000	0.044917496	56303	5.875440658	51060	199214	51100	1572383582	14103042442	7.20268826	12284927606	1818114836	52690370	15675426024	0.996900093	257781355.9	271414276.1	-1646353805	-864723422.1	-1251382820	-2985450298	212974962.7	1633691258	1633298733	-392525.016	-1147708624	469752437.6	21167348.4	546095042.8	15.3735083	707660159.8	12851659622	0.323885403	9299477308	3552182314	NaN	13559319782	1896095297	7.203462209	1131088100	0	617920105	2.347542411	2035260000	12	NaN	NaN	2
66200	3573000	0.31707332	277892	3.927095077	106440	809469	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63710476.62	0.108714457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22968625125	NaN	NaN	NaN	NaN	NaN	183465695	1	NaN	NaN	3
1470	109000	0.102537377	43556	3.787878788	9240	63533	9250	4546182656	11720828411	6.545119692	7957023279	3763805132	55628796.75	16267011067	5.782437054	562695438.9	370326629.6	-1830893211	-382708637.6	-1434895974	-6474115741	-762081706.1	1032465697	536861160.7	-495604535.9	384156949.6	-13288599.17	8138594.122	392102267.4	4.454176512	4163474018	10285932437	9.68771057	1482907539	8803024899	21079970.56	14449406455	2295454940	10.50945111	NaN	1488252.677	172125869.8	0.788056599	29478593362	141	5338268799	23.52763711	3
42490	3195000	0.309168815	1582060	0.98381877	77250	7156963	78870	20239934102	1.18833E+11	7.448328376	1.04365E+11	14468104517	694056338.9	1.39073E+11	0.909819172	1536689906	2069351807	-7940117041	-12695352645	5158455582	2237152121	1280485731	8963737281	6276614308	-2687122972	407837553.8	-403219978.2	1141738777	1569859233	9.027674978	7544581457	1.23992E+11	2.294371719	1.06602E+11	17389407978	35923700.5	1.31536E+11	10606063122	5.875569463	NaN	-268431949	1332445557	0.738151031	73420080000	32	41934340000	68.73111289	3
169500	11877000	0.144372478	6571694	0.5678722	348670	40632152	357100	2.69246E+11	1.34294E+12	4.356286775	1.08077E+12	2.62172E+11	11194097783	1.61219E+12	5.166787259	26063530408	14000536130	2.48783E+11	59060713840	2.3418E+11	2.73492E+11	41876465482	-91141522177	1.24222E+11	2.15363E+11	-1233821740	-44457261061	74273771.7	17420323242	7.816730259	3.28307E+11	1.57712E+12	7.991149761	1.35426E+12	2.22859E+11	8464126147	1.90543E+12	80592535711	2.424705337	NaN	76960936097	9893141602	0.29764485	2.10551E+12	658	3.36309E+12	179.6844685	3
230	5000	0.073063097	145	21.33333333	750	210	750	28152495.56	236331767.4	12.8684331	172344386.3	63987381.11	612340.7407	264484263	NaN	4392670.37	167848.1549	-86949475.19	-19614866.67	-88487512.22	-133324607.4	2748416.765	40486774.81	42197969.63	1711194.815	-1164150.071	21152903.7	57974881.48	NaN	NaN	8537628.889	147844255.2	2.053476627	39019778.89	108824476.3	NaN	156381884.1	40486774.81	9.545710016	12991551.85	NaN	25867677.69	6.098913809	NaN	NaN	NaN	NaN	2
26630	2306000	0.422233119	1448300	0.16497761	42430	8220200	43090	32900795012	1.54326E+11	NaN	1.00329E+11	53997614515	NaN	1.87227E+11	6.420725642	NaN	3019202393	4768773611	1738371466	8359162921	391407096	-904584898.6	-8185821306	-15659539568	-7473718262	346869967.2	-5328760776	49923738.55	NaN	NaN	34639166477	1.62685E+11	NaN	1.0072E+11	61965370341	NaN	1.97325E+11	11809448518	3.792158325	NaN	2607320500	819128540	0.26303219	2.77746E+11	198	2.4217E+11	95.19995271	3
24670	820000	0.086026433	178542	9.312913907	48320	779887	48670	2994700000	15369400000	7.577296321	13597000000	1772400000	31900000	18364100000	NaN	251100000	28200000.76	-2166300000	-2183200000	-3384300000	-6436800000	411722698.8	1667400000	2616450000	949050000	-619472698.8	3401200000	205900000	176000000	3.647743995	811500000	11985100000	0.922298908	7160200000	4824900000	NaN	12796600000	1667400000	4.035854882	2194400000	0	3426899902	8.294632782	NaN	NaN	NaN	NaN	2
412520	7469000	0.220281565	2873830	0.386692082	2381740	3602288	2381740	5638000000	33180000000	3.664844096	26413000000	6767000000	11000000	38818000000	0.217225534	313000000	48000000	30631000000	-1832000000	30244000000	34178000000	-501722186.9	1367000000	1362000000	-5000000	-29548277813	2219000000	-1000000	243000000	8.577479703	3806000000	63424000000	5.647723262	60591000000	2833000000	1000000	67230000000	1662000000	1.223826566	5405000000	0	2120000000	1.561078412	NaN	NaN	NaN	NaN	2
74120	1195000	0.086283327	864431	4.912224191	248360	2726074	256370	2305557645	15618693368	5.630777999	13047130432	2571562936	45289183.04	17924251012	NaN	136149574.3	82992279.05	1937528654	-1944971319	451552041	1823025050	89082970.66	194158526.9	75884095.13	-118274431.8	-1518013931	3430947932	47903046.2	NaN	NaN	360586325.7	16070245408	NaN	14870155482	1200089927	NaN	16430831734	194158526.9	0.426688624	1159998575	481568.2	3093759277	6.798938529	4266450000	35	291770000	7.025117739	2
35380	2564000	0.033323988	2894544	0.978451956	995450	21565234	1001450	1920800000	53696700000	9.531180277	39354300000	14342400000	240600000	55617500000	0.509511896	179900000	179600006.1	411600000	1388200000	-9298700000	-14899700000	250642653.7	10913300000	7339400000	-3573900000	-5475042654	8322100000	1900000	844900000	4.236489265	3309000000	44398000000	0.839375432	24454600000	19943400000	122000000	47707000000	11578100000	8.873615645	1014500000	-3198900000	7655799805	5.867510639	1.39289E+11	435	53080880000	45.608727	1
