Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4622000	39871000	2.153210563	15988253	0.029808781	7682300	31236619	7741220	20999897913	82197273490	5.486556701	63043553433	19153720056	1196211121	1.03197E+11	1.455057918	1944218491	950616638.2	-11853184129	-13837926033	2024277015	1849142071	-2996756661	1263475954	14403616886	13140140932	-3343562384	-39535111.81	908240954.3	1184482476	6.128052988	7161971880	84221550505	5.697814514	64892695505	19328855000	336372769.8	91383522385	7631273090	1.743765402	NaN	8774512808	2118058838	0.483981857	2.95785E+11	1159	1.71531E+11	56.44641581	3
34230	1406000	0.176454915	847903	0.885385082	82450	5011420	83870	11356545627	82357198449	5.664869938	64445330178	17911868271	691428959.6	93713744075	0.954997279	2685055891	342774261.5	-5099355832	-1317527835	-1763877827	-5783370947	-955884608.2	639045337.5	2021141095	1382095758	3053290802	-2017950169	-104230727.3	491291922.4	2.240134179	10039017791	80593320621	3.224625963	58661959230	21931361391	184573233.5	90632338413	2623778926	1.262487696	NaN	2609060892	915090698.2	0.440315583	35724000000	101	12146829811	34.86611023	3
45880	1801000	0.229770676	654636	3.124624444	83210	1119498	86600	32265000	2101118000	1.332453571	1375164000	725954000	NaN	2133383000	0.000100941	47039000	19038999.56	-915755000	-9485000	-951065000	-566907000	-26957468.06	1114834000	1115897000	1063000	-139165531.9	44795000	-20432000	NaN	NaN	22780000	1150053000	0.327095695	808257000	341796000	NaN	1172833000	1114838000	28.1332208	7263000	NaN	5196000.099	0.131122386	NaN	NaN	NaN	NaN	2
21600	950000	0.153684555	210320	14.01869159	25680	304757	27830	16849683.44	130789814.1	9.318369449	96069022.12	34720792.01	NaN	147639497.6	NaN	3981826.825	2401015.997	6129686.085	-12532963.12	-38087890.62	-8596545.583	-28583948.68	NaN	NaN	NaN	-10227936.25	56750539.83	-68113.93001	NaN	NaN	4316720.314	92701923.51	6.333441876	87472476.53	5229446.976	NaN	97018643.82	100	1.02786E-05	576130.3247	0	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	316305	NaN	NaN	2393189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3125033203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4328916992	1.733185062	1.36965E+11	141	29713000000	23.14132619	3
28900	2100000	0.350695956	784772	2.169589586	110620	876553	112620	45392136.81	749217657.7	12.02903595	576919769.9	172297887.7	442031.0748	794609794.5	0.609216163	16742355.28	17064455.03	-153955311.4	-19992482.99	-209202342.6	-152896492.8	6746344.731	13876006.49	-3286106.983	-17162113.47	-22558378.8	75239514.15	84482760.85	4451150.125	3.83746178	25399653.81	540015315.1	3.249582724	424023277.1	115992038	NaN	565414968.9	27015294.53	1.252591009	12546486.67	2019979.214	71237251.28	3.302986033	NaN	NaN	NaN	NaN	0
93650	8390000	0.06856233	11062180	2.880848122	130170	29673515	144000	197977399	7834422840	7.992237393	6550702464	1283720377	7730578.203	8032400239	0.007244107	3737096.507	1714249.492	-286312953.2	-111369382.4	-2307212151	-1710787782	-75450346.56	136310534.1	126418289.4	-9892244.722	135116616.2	2132268580	366833514.9	37384864.33	5.43941241	86608016.65	5527210689	1.883439341	4839914681	687296007.6	22204.12832	5613818706	139376153.1	0.329348086	26512236.42	-9892244.722	1526499512	3.607142841	1537000000	202	385000000	12.6478318	0
62030	4298000	0.517079504	2054766	1.798788755	110630	6187844	110990	567400000	5730300000	8.966695132	4559300000	1171000000	NaN	6297700000	-0.016909586	38100000	15500000	426900000	-356600000	546700000	380300000	256448328	506500000	639300000	132800000	-1244448328	236800000	NaN	NaN	NaN	210800000	6277000000	7.387468222	4939600000	1337400000	NaN	6487800000	504800000	5.021152458	0	52000000	50599998.47	0.503308848	2000000	15	0	0	2
90	2000	0.003372761	NaN	4.225352113	710	NaN	710	4507103162	4413032326	3.912861332	3778191841	634840484.6	NaN	8920135488	0.750417809	634840484.6	634840454.1	-31063706.94	-236116917.5	607180907.6	604787290.3	-6305675.783	281638617.2	-869217155.7	-1150855773	-102777096.6	-402127697	125000011.6	NaN	NaN	4270986244	5020213233	NaN	4382979131	637234101.9	NaN	9291199478	329284164.2	5.186228649	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
21650	900000	0.267410186	352483	2.254901961	51000	1242059	51210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
93060	6175000	0.610358802	2458500	0.709919148	202840	5923600	207600	115800000	8690500000	3.207236842	8325700000	364800000	1800000	8806300000	0.014863666	17800000	140500000	-859200000	-84600000	-853000000	-1407000000	52951036.46	349500000	329700000	-19800000	75348963.54	78400000	133200000	31500000	3.42838485	31200000	7837500000	0.30474532	6918700000	918800000	1700000	7868700000	351600000	2.488602326	7500000	NaN	294500000	2.084452176	NaN	NaN	NaN	NaN	2
1480	64000	0.27826087	24998	1.49057431	22810	59872	22970	30805000	374555000	8.619749045	282905000	91650000	500000	405360000	0.596149679	1155000	10015000.34	-31930000	-23355000	-43315000	-89505000	9059052.79	8055000	18270000	10215000	-1354052.79	34740000	-3370000	NaN	NaN	7450000	331240000	1.450957632	193400000	137840000	NaN	338690000	11955000	1.827428055	24100000	0	22700000.76	3.469896967	NaN	NaN	NaN	NaN	1
10	1000	0.016155089	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34700000	1.183158775	NaN	NaN	NaN	NaN	1411000000	33	96000000	NaN	3
368610	2859000	0.366334958	680775	0.157851011	1083300	944970	1098580	294700000	2062340000	6.065816497	1643600000	418740000	5200000	2357040000	0.030281108	6800000	12000000	-553500000	-196500000	-648500000	-477000000	-260721785.1	728200000	675000000	-53200000	-100978214.9	291500000	25300000	NaN	NaN	98200000	1413840000	9.868953244	1166600000	247240000	NaN	1512040000	730600000	9.218073916	80400000	0	84900001.53	1.07119421	328000000	11	1000000	0.452488688	1
2595660	57800000	0.346379147	17791386	0.886585605	8459420	44871249	8514880	21688000000	75139000000	0.32684011	59841000000	15298000000	887000000	96827000000	0.119605144	242000000	375000000	-30491000000	-16344000000	-15961000000	-6652000000	-3160223553	18608000000	28666000000	10058000000	8251223553	1814000000	568000000	152000000	2.537986308	5344000000	59178000000	4.658540658	53189000000	5989000000	97000000	64522000000	19650000000	2.255509674	6070000000	5099000000	1982000000	0.227502299	2.55478E+11	536	2.0245E+11	85.69892564	2
190	16000	0.060357315	250	2.325581395	430	650	430	110200000	1295095000	23.04577249	887645000	407450000	20650000	1405295000	0.054735458	21000000	16250000	-94612258.73	-40300000	-101612258.7	-603545000	44855260.12	13600000	-29150000	-42750000	29856998.61	47300000	NaN	52150000	5.734659086	69900000	1193482741	9.053695164	284100000	909382741.3	NaN	1263382741	14800000	0.675070648	NaN	-50000	77000000	3.512191883	1141000000	18	23000000	2.407116693	3
100	2000	0.006563273	267	0.759013283	5270	446	5770	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5590	135000	0.255574361	112302	0.598951834	40070	176831	40070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	36000000	12	NaN	NaN	1
259010	300000	0.180664339	159280	0.001764509	566730	48096	581730	766868390.1	2365138797	4.406391757	1924457807	440680990	3273561.967	3132007188	0.079218235	67657083.59	131534133.9	721431864.9	-144795745.9	664882047.5	895371652.9	-108808990.2	96006497.27	78286367.51	-17720129.76	-635085574.3	201345563.3	16897835.98	36430.73732	0.017332174	622072644.2	3030020845	1.502686487	2819829460	210191384.6	104909.5669	3652093489	100109748.7	1.932739834	669268253.5	10758024.12	48157325.74	0.929735445	614000000	12	59000000	12.55319149	2
51230	1930000	0.553956671	146000	0.149282481	622980	138400	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1497424.054	0.149255095	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
679440	45599000	1.520615463	19177100	0.745256782	9093510	49557300	9984670	44878120001	2.3851E+11	10.9895862	2.00498E+11	38012518361	2326600558	2.83388E+11	3.618442384	1522428269	NaN	-8233018153	-20879838047	12148294319	18565045641	-2983009371	-11546047763	-8422641952	3123405811	2393131197	498525575	5429291020	2554674322	8.085495501	23998281954	2.50658E+11	9.377684905	2.19063E+11	31595767038	1163615658	2.74657E+11	11522842174	1.80740125	NaN	5461371050	NaN	NaN	5.67635E+11	1362	2.9489E+11	55.9615375	3
15810	418000	0.058965375	185909	0.6	40000	1223042	41280	19760733819	1.06402E+11	1.241025385	92301905066	14099783061	NaN	1.26162E+11	6.701794681	3557125016	7846621582	25316670255	15305042849	14061341028	2737585051	1716611497	-10425666423	-21131148529	-10705482107	-2153939778	-4049713621	-254941647.6	NaN	NaN	35065776668	1.20463E+11	29.92804391	95039490117	25423539038	NaN	1.55529E+11	7306214203	2.761396183	NaN	6945437320	1208285645	0.456673631	5.75338E+11	216	4.94912E+11	101.2667759	3
80	3000	0.020964068	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
152220	1982000	0.133557609	682719	0.423654728	743530	3077336	756090	3787011000	23325396407	7.001685905	19297795000	4027601407	140000000	27112407407	1.766345526	269600000	20500000	-3660191808	-2617111000	-1563380808	-1427617337	236953333.8	3808707177	5433806132	1625098955	-3318461525	520300000	NaN	217900000	5.598897067	1169900000	21762015598	3.008861159	17870177663	3891837935	10000000	22931915598	5271400000	6.365734255	2185400000	1720400000	NaN	NaN	72046000000	295	7426000000	10.76341078	2
5313540	120127000	0.097658273	92398627	1.203540506	9327480	445931406	9599980	16715000000	1.64415E+11	4.898630529	1.36448E+11	27967000000	543000000	1.8113E+11	0.269038236	333000000	219000000	36963000000	-11005000000	42824000000	46222000000	-22121845186	41674000000	48617000000	6943000000	-35857154814	5144000000	-21000000	356000000	1.448980422	5710000000	2.07239E+11	0.818104115	1.8267E+11	24569000000	55000000	2.12949E+11	44237000000	4.643560064	13311000000	5657000000	4965860000	0.521266568	2.06366E+11	764	3.69574E+11	230.8963611	2
91600	5960000	0.407328969	901906	2.538554293	472710	1267391	475440	733826581.1	2392251275	3.742823337	1454213704	938037570.5	2552815.122	3126077856	-0.039612594	41011574.59	39825458.53	-582196044.7	-714792688.7	102706262.9	582213177.7	162536216.9	82233713.59	126955950.6	44722237	26987519.08	29890381.14	51593421.6	NaN	NaN	19033892.35	2494957538	2.138920743	2036426882	458530655.7	171329.874	2513991430	78335616.3	0.796049138	62466872.05	0	26585256.58	0.270160261	NaN	NaN	NaN	NaN	1
450820	2539000	0.06721367	1103336	1.548445246	1109500	3207097	1141750	3245589498	18358591393	14.38868114	14702657470	3655933923	60221550	21604180891	0.75887845	176017386.3	112029281.6	-5750513928	-2325755029	-4138083503	-2637772559	-559008513.6	4752800341	5685467726	932667384.9	-277944527.8	713324603.2	NaN	249465990	11.5728025	919834469.3	14220507891	4.817628175	12064884911	2155622979	1375780	15140342360	5562216362	5.214927828	569485099.9	277703929.1	773519104	0.725222832	19529500000	189	1851000000	10.09640953	2
1390	78000	0.149956455	17524	24.7311828	1860	20417	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20000	0.009429593	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
720	44000	0.106565139	33347	0.744416873	4030	4900	4030	8461131.184	287006189	NaN	215101599.1	71904589.85	79740.99381	295467320.1	0.010150223	3584481.093	5237470.15	-29721711.44	-3586520.23	-152460916.5	-171866526	-20400218.93	11526812.86	11526812.86	NaN	9841566.911	126325725.3	6300182.449	NaN	NaN	4874610.954	134545272.4	NaN	43235073.16	91310199.26	424462.4906	139419883.4	11576610.74	2.359642568	0	0	76416557.31	15.57586806	NaN	NaN	NaN	NaN	1
19530	210000	0.05756164	74354	5.483744614	51060	281857	51100	434400000	5706600000	4.150183632	4718210000	988390000	27190000	6141000000	0.034375308	58640000	67180000.31	-480876000	-248960000	-357416000	-497590000	157833776.4	403760000	480450000	76690000	-216417776.4	125500000	NaN	79960000	7.085109927	185440000	5349184000	0.458104281	4220620000	1128564000	170000	5534624000	408170000	3.181625698	179300000	0	130100006.1	1.014110598	820000000	114	NaN	NaN	2
66870	3628000	0.330049517	373367	5.176908752	107400	817821	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1020000	0.004021099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3150870000	NaN	NaN	NaN	NaN	NaN	42000000	1	NaN	NaN	3
1440	98000	0.110018658	43020	4.653679654	9240	47780	9250	726959150.7	4718744081	6.997570288	3317199544	1401544537	14788946.17	5445703232	0.313459828	12259258.01	50593761.44	-418075864.7	-286823967.4	-167835079.9	-2071425421	-170473686.1	518603880	627964245.1	109360365.1	46983885.94	36583182.63	NaN	28994118.15	0.877244628	440135183.3	4550909001	3.255813953	1245774123	3305134878	9729569.849	4991044185	546519214.6	6.136835589	NaN	0	47674892.43	0.535338866	2011000000	49	292000000	13.37608795	3
42800	3250000	0.315407481	1691608	0.996505759	77270	6995032	78870	2196558102	32645862146	5.091008352	27257066453	5388795693	77861868.74	34842420248	0.04651202	463587770.8	341317413.3	-3621726040	-791463677.2	-3195715989	-4938429253	729956184.4	1258834974	2251487160	992652186.5	1758417081	365453625.9	9426098.432	99864461.15	1.40032722	1405094425	29450146157	3.134696696	22318637200	7131508957	33780370.66	30855240581	1286492873	2.163482535	NaN	378236703.9	85286109.92	0.14342482	12786000000	276	7071000000	45.82185789	3
173270	11832000	0.144231523	7024881	0.653201547	349050	45485749	357030	85025941013	5.67204E+11	2.508610695	4.36718E+11	1.30486E+11	5733888918	6.5223E+11	1.980546808	12311736812	9888759766	-10233944313	-2714100697	22909888473	70932243363	5280757503	-29928541614	-28911669390	1016872224	3756922141	-30429732089	1511161.286	4097402737	4.968760494	82311840316	5.90114E+11	5.517713571	5.0765E+11	82463277144	3221962689	6.72425E+11	12796405657	0.593186932	NaN	12869114558	3857808594	0.178831596	8.25233E+11	700	5.35745E+11	71.61268956	3
170	3000	0.042345369	184	16	750	272	750	20514814.81	172851851.9	8.222739089	118711111.1	54140740.74	207407.4074	193366666.7	NaN	3877777.778	244444.4448	-42251851.85	-16911111.11	-35696296.3	-64940740.74	-5419529.784	21114814.81	21192592.59	77777.77778	-639649.2676	10355555.56	22522222.22	NaN	NaN	3603703.704	137155555.6	3.158035	53770370.37	83385185.19	NaN	140759259.3	21114814.81	8.590889379	15651851.85	NaN	13888889.31	5.650909691	NaN	NaN	NaN	NaN	2
26880	2365000	0.447493666	1535200	0.18854584	42430	9529358	43090	22203148448	56460963695	NaN	42734245420	13726718276	NaN	78664112143	2.555102541	NaN	369751007.1	921262661.4	-3429046827	5685483098	5368625431	-3012478281	-1563129427	3383326294	4946455721	-6532120404	-1335173609	127785768.6	NaN	NaN	18774101621	62146446793	NaN	48102870851	14043575942	NaN	80920548414	2791671359	1.637963924	NaN	NaN	852389099.1	0.500124267	93766000000	237	46878000000	56.6659011	3
25400	860000	0.104998156	134724	9.933774834	48320	564168	48670	935800000	7780000000	13.91616153	6608700000	1171300000	16100000	8715800000	NaN	18200000	7599999.905	-163000000	-795400000	-719700000	-1995000000	-193700246.9	420600000	413100000	-7500000	-101899753.1	1352100000	1000000	NaN	NaN	140400000	7060300000	NaN	4613700000	2446600000	NaN	7200700000	420600000	2.146635749	711600000	NaN	1142199951	5.829498923	140000000	6	NaN	NaN	2
396900	7650000	0.261601809	1115670	0.213709305	2381740	870017	2381740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	260000000	0.539666954	0	NaN	1060000000	2.200180661	NaN	NaN	NaN	NaN	2
80120	1609000	0.136656983	963300	5.039011704	276840	1815051	283560	1154000000	6098600000	2.922207312	4869050000	1229550000	64000000	7252600000	NaN	114130000	4400000.095	-456740000	-1025640000	-52030000	491420000	-61627283.3	723950000	1066960000	343010000	-255372716.7	620930000	145170000	NaN	NaN	128360000	6046570000	0.014575135	5360470000	686100000	NaN	6174930000	723950000	3.061444169	194230000	21920000	647719970.7	2.739082157	2128000000	41	178000000	8.738340697	2
33000	2834000	0.044143585	2735813	0.468129991	995450	18071322	1001450	1185200000	20926600000	2.886052764	14156800000	6769800000	364900000	22111800000	0.164719072	344200000	344200012.2	-710500000	936300000	-6021400000	-8631500000	-1882333512	761350000	1576850000	815500000	-1200616488	4374600000	NaN	185700000	1.979765243	2121500000	14905200000	0.863548652	5525300000	9379900000	54000000	17026700000	890550000	1.135375928	112500000	514500000	3697000000	4.713362312	20830000000	654	5859000000	33.47713053	1
73600	391000	0.11723586	374255	0.01980198	101000	99380	117600	14399270.27	625568297.3	NaN	525273380.1	100294917.2	NaN	639967567.6	NaN	2499873.311	NaN	4999746.622	-3599817.568	-409579243.3	-468476258.5	-140392885.1	41097917.23	41097917.23	NaN	-120093913.9	418178807.5	NaN	NaN	NaN	10799452.7	215989054.1	NaN	56797121.62	159191932.4	NaN	226788506.8	41097917.23	5.986634803	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
300590	14285000	0.360892601	6982025	9.55870575	499440	19323593	505990	22465805999	1.47036E+11	4.703525789	1.21414E+11	25621472284	1643510671	1.69502E+11	2.498445793	1861165535	1084512695	-829666961.2	-7424774357	3828678157	-14216416756	-3119661824	-5369816741	-10045109388	-4675292647	-11755029882	2766429239	6381483326	1986809126	4.549954928	15041031642	1.50865E+11	3.050831411	1.07198E+11	43666567196	211801152.2	1.65906E+11	8937220784	1.560711756	NaN	-292407272.6	3528016846	0.616099513	2.90383E+11	384	4.53016E+11	169.9355918	3
10230	888000	0.634496458	326586	0.283085633	42390	650546	45230	260767241.6	4140277074	3.36688986	3413680000	726597074.1	4559578.552	4401044316	2.703560554	15845093.62	4576594.353	-561729553.9	-145698558.2	-532703884.9	-1124113400	-25063428.97	129637921	392186190	262548269.1	-215882539	116672889.3	-164198.1499	19102016.88	1.449311182	115068683.4	3607573189	1.008101507	2289566601	1318006589	967263.9723	3722641873	266223909.4	5.269592205	NaN	127809246.9	1737374.187	0.034389298	1101000000	27	1484000000	NaN	3
