Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
4470000	47799000	2.432345787	17486037	0.042305039	7682300	19028500	7741220	19974134663	88915767332	4.29285339	70527477162	18388290170	1184791216	1.0889E+11	1.962279773	1940620287	1218804321	-15809339079	-11452273607	-4308143648	-5513886772	-900474023.8	9198634909	9505421559	306786650.4	1892392940	-48921824.49	469211675.9	1180388576	6.024224612	8521861057	84607623684	4.570753972	65013590390	19594033294	323834769.4	93129484740	16991776868	4.278456651	NaN	283101588.1	1772369995	0.446275175	3.78846E+11	1355	2.94658E+11	78.16106228	3
33740	1385000	0.171369385	790006	0.861127956	82450	4461321	83870	15629537545	91102199950	3.628231934	72374954821	18727245129	1056887570	1.06732E+11	2.767665868	1965658448	1517669556	5463589409	-1461287550	8426502480	1292537733	-2786497038	-5425807639	-9628480566	-4202672927	1722637952	-1501625521	-376765177.8	1068189759	4.130470942	14168249996	99528702429	3.744535264	73667492554	25861209875	242789883.2	1.13697E+11	318132393.3	0.153289234	NaN	2771953772	1985329834	0.956613333	31899464792	91	5816000000	20.62006097	3
47440	1837000	0.224793348	813191	2.723641206	82610	2133186	86600	421822000	3121068000	1.025639445	1823341000	1297727000	2050000	3542890000	5.221499313	152600000	234680999.8	-768373000	-384691000	-454039000	481552000	-86657330.97	1066821000	1066451000	-370000	-34210669.03	70357000	-28722000	NaN	NaN	37131000	2667029000	NaN	2304893000	362136000	NaN	2704160000	1392435000	22.32888757	356313000	NaN	181707000.7	2.913827352	NaN	NaN	NaN	NaN	2
23410	986000	0.148135439	211400	14.21339564	25680	282066	27830	12481235.99	147487857	2.712110115	104798697.1	42689159.9	NaN	159969093	NaN	1774484.533	3279508.829	-3284988.168	-11627407.67	-108960828.2	-73782714.46	2096777.639	NaN	NaN	NaN	-37037125.87	117303247.7	-454365.1664	NaN	NaN	853828.3229	38527028.85	14.27856213	31015982.64	7511046.209	NaN	39380857.18	10.744	1.37738E-06	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
13910	832000	0.080520402	310474	0.759577279	30280	2639300	30530	31896712620	1.95511E+11	7.6620555	1.59648E+11	35862705762	740706385.3	2.27408E+11	3.521504234	4515035494	1845510986	11611343346	4475122444	11476898249	9517554303	-4578776343	9178389075	23620448036	14442058961	-3816227676	-4340677347	-662680468.1	3487730394	9.221420894	36371835064	2.06988E+11	7.173523856	1.69166E+11	37822049707	648908359.7	2.4336E+11	18080576796	7.152267479	NaN	-466763081.7	4674135742	1.848982443	1.27556E+11	143	33807000000	23.04504476	3
33650	2550000	0.367541873	980254	2.395588501	110620	926470	112620	46623457.66	887701953.6	10.92193319	678886367.9	208815585.8	829282.3279	934325411.3	0.048091298	13944281.91	6617041.588	-156195168.6	-25844052.89	-287686633.7	-231054398.3	2135066.277	12158024.99	10789278.73	-1368746.264	79672903.65	157335517.9	63166061.88	NaN	NaN	20779404.77	600015320	2.54077496	447831969.6	152183350.4	2869.489024	620794724.7	13508119.58	0.481168512	12670228.78	1510785.971	76230842.59	2.715395052	NaN	NaN	NaN	NaN	0
93530	8293000	0.061765254	11588093	3.533840363	130170	39341455	144000	321992158.7	9185856796	7.352460474	7780131631	1405725165	3126595.325	9507848955	0.005627424	5475816.618	5734840.87	739250272	-265229649.8	-2234843548	-1677770247	-349308527	49662443.99	47104879.74	-2557564.255	-497431921	3239323469	363654234.4	39312191.66	4.632310763	56762508.87	6951013248	1.799355971	6102361384	848651864.6	51813.4715	7007775757	52339473.35	0.110023607	128696556.1	-1365094.923	2858057861	6.007967136	1192930000	239	665590000	56.94912064	0
53250	3355000	0.426385416	2145078	2.095588235	108800	6770409	110990	580890653.8	8767267128	4.536864867	7012584817	1754682311	23347047.84	9348157781	0.177342738	90388481.73	14492715.84	-319039031.1	343495767	-1209902300	-1658498928	-715908503.5	876321850.2	792564063.1	-83757787.06	-728573774.1	547367502.3	-76124.89201	50294263.62	2.282700694	924386420.8	7557364827	1.261751013	5354085888	2203278939	3917236.561	8481751248	904659791.1	5.661485604	228286905.8	-22927656.08	1176951538	7.365524869	733310000	354	172420000	27.85235441	2
90	2000	0.003114925	NaN	4.225352113	710	NaN	710	2203805715	5623879309	3.533082611	4678484043	945395266	NaN	7827685023	2.237970507	871542553.2	871542541.5	-49630835.44	-524944421	1332161990	1209606383	1216922266	26956705.94	-4197837897	-4224794603	-34764806.03	-856848404.3	101595744.7	NaN	NaN	1678861294	6956041298	NaN	5888090426	1067950873	NaN	8634902592	216986881.6	2.555437523	NaN	365987000	NaN	NaN	6854570000	42	211820000	3.148782266	3
21230	997000	0.264044198	341599	1.882352941	51000	1307700	51210	97431532.3	4754511941	12.0369427	4449368034	305143906.3	NaN	4851943473	NaN	101912796.8	14009275.44	-1190656336	508041635.9	-3120639140	-3339658590	98023276.74	267769569	267769569	NaN	128543998.5	1421941168	412372180.1	NaN	NaN	605473168.2	1633872801	3.761398745	1109709445	524163356.3	NaN	2239345969	267769569	4.025867739	4671240.302	0	1525774536	22.93974817	NaN	NaN	NaN	NaN	2
90250	5616000	0.565843829	2300300	0.601488932	202830	5710200	207600	96600000	9787000000	1.768965927	8944700000	842300000	3200000	9883600000	-1.412819829	50400000	67699996.95	-333800000	-51200000	-481500000	-980000000	-288765874.9	453300000	444200000	-9100000	-131034125.1	198900000	52700000	73000000	5.44451074	45400000	9305500000	0.477326969	7964700000	1340800000	800000	9350900000	247100000	1.693054218	26800000	700000	140300003.1	0.961293048	NaN	NaN	NaN	NaN	2
1520	70000	0.263951735	23042	1.402893468	22810	58073	22970	71723694.35	626732679.1	15.87096848	496906316.3	129826362.8	343911.6623	698456373.4	NaN	12810610.47	17765323.64	-165323926.7	-67481156.53	-141161220.8	-187192093.9	-8565228.896	25386719.66	149433287.6	124046568	6823852.068	43318450.58	16434808	NaN	NaN	4242537.827	485571458.3	0.041031784	309714222.3	175857236	NaN	489813996.2	25386719.66	2.721921513	33000000	0	28430210.11	3.048239455	NaN	NaN	NaN	NaN	1
10	1000	0.015923567	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5400000	0.137152332	NaN	NaN	NaN	NaN	2175000000	22	84000000	3.617571059	3
371110	3100000	0.358519979	768443	0.166158959	1083300	1315586	1098580	307920000	2071995000	24.2421445	1638700000	433295000	5740000	2379915000	0.032888557	34100000	37880001.07	-351932880.9	-204680000	-516682880.9	-339983880.9	-639631880.8	673943000	654603000	-19340000	275362761.7	369430000	NaN	24980000	9.735147859	103240000	1555312119	17.05014887	1298716119	256596000	1800000	1658552119	676543000	8.557893503	183300000	0	112900001.5	1.428122365	1468667000	30	2389581.369	0.158058501	1
2636000	59100000	0.329634976	17877180	0.886585605	8459420	50878876	8514880	21485798727	61749040499	8.603988091	47240488000	14508552499	1228789000	83234839227	0.492265668	178892000	360891998.3	-7636629351	-18190550427	8164106076	13121297000	-153857675.4	14108096193	8989529970	-5118566223	12199619881	2389815000	452216000	171628000	1.796895643	3295248300	69913146576	6.238136786	60361785000	9551361576	100258000	73208394876	16590204193	3.290262932	5949601274	1980742540	2448964111	0.485692385	1.23807E+11	399	48203190000	31.09431456	2
190	16000	0.059520931	83	2.325581395	430	218	430	176757000	1443573460	25.5592635	954981525	488591934.5	24600000	1620330460	0.018941032	25621000	20134500.5	-229116798.9	-87988000	-227374798.9	-711394025	62727717.94	16931000	-22080000	-39011000	53264080.91	86246000	NaN	48500000	4.986576544	88769000	1216198661	10.74701431	243587500	972611160.7	500000	1304967661	17400000	0.702716331	NaN	0	125060997	5.05071293	3441260000	19	831171190.5	31.54792857	3
110	2000	0.005855058	510	0.948766603	5270	372	5770	168814918.8	2356572264	0.950711524	1480390568	876181695.7	2355730.667	2525387183	NaN	89225732.06	89225730.9	1755703212	65921764.78	1779007179	2228470904	-2328685850	229671955.7	237769808.1	8097852.386	-40124676.26	-89225732.06	-823747.6997	NaN	NaN	234736683.6	4135579443	0.801286935	3708861472	426717970.8	NaN	4370316127	229671955.7	3.93049838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5540	125000	0.206262458	57931	0.598951834	40070	90437	40070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
258460	245000	0.13550113	96620	0.001764509	566730	34674	581730	966425824.9	2156375517	3.352989243	1638065892	518309624.7	8440531.336	3122801342	0.704161518	72061372.1	143593048.1	196848757.5	-698065210.1	678802277.7	707551602.9	3793711783	688913370.5	465312775.3	-223600595.2	-4175343749	216111689.9	610811.1476	11458957.63	2.340663172	268360614.8	2835177795	1.894545877	2345617495	489560299.5	459875.4201	3103538409	731805998.3	12.01394385	895312649.5	7127278.848	27150941.85	0.445732738	1722840000	18	55330000	3.699135219	2
51490	1930000	0.504016726	184400	0.150887669	622980	193300	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5600229.753	0.537462844	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
675180	45727000	1.45803839	15174800	0.702808926	9093510	36046900	9984670	38745089629	2.72479E+11	13.19151986	2.2741E+11	45069458215	4487160698	3.11225E+11	3.650444695	2762214256	NaN	12603998627	-19301294440	31909937102	36498185022	-1574389809	-4765406263	-11528094718	-6762688455	185241147.4	-4644034.572	3143575533	3771784584	9.317371088	19443795189	3.04389E+11	10.42053878	2.63908E+11	40481210295	2496107208	3.23833E+11	22053021959	3.001791766	NaN	-913796665	NaN	NaN	5.75316E+11	3756	4.06064E+11	63.64305323	3
15250	409000	0.056144663	171200	0.575	40000	1101000	41280	32023871718	1.12424E+11	5.577094006	97583670584	14839996468	NaN	1.44448E+11	3.081119698	12615021946	9222326172	26223643092	9307320230	22848240833	6697144667	1582946482	-1799191575	-23475124168	-21675932593	-2548903461	-5931917971	-4727541492	NaN	NaN	41331191948	1.35272E+11	36.79153986	1.04281E+11	30991092635	NaN	1.76603E+11	6785448620	2.43537049	NaN	5678789985	1372116699	0.492467441	5.52549E+11	258	6.56727E+11	111.4640557	3
70	3000	0.020460219	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
155650	1650000	0.104536299	652128	0.558148293	743530	3380195	756090	3960396696	20881247720	11.46909119	15794241722	5087005999	250600000	24841644416	0.510148564	330120000	15899999.62	-580075885	-2846704120	1684100883	2385562049	-952200766.9	2206769653	-110521676	-2317291329	1603382925	582527352.3	83000000	224699000	5.123627931	1113692575	22565348603	3.70504608	18179803771	4385544833	41100000	23679041179	2549923142	3.790838997	2447000000	-320320433.3	12399999.62	0.018434439	47584210000	254	3120160000	6.006433677	2
5303640	118932000	0.092886598	81804738	1.225518575	9327480	399998235	9599990	23289494553	3.28012E+11	7.16897358	2.81484E+11	46527991807	3114004041	3.51302E+11	0.173226009	650786230.1	1222574707	35421997980	-14945534754	37383087664	44166574278	7503527149	46789569179	36447084127	-10342485052	-75216930451	12984445070	-49631417.81	1188274444	2.98978296	8343959799	3.65395E+11	0.654061781	3.25651E+11	39744505193	132822320.5	3.73739E+11	49307976629	3.391597337	17823337208	2249000000	10292581917	0.707964427	4.6308E+11	1235	3.33369E+11	67.54975973	2
91600	5960000	0.363235563	890591	2.538554293	472710	1498731	475440	419517717.1	3097891168	2.163813646	1811608853	1286282315	570023.9946	3517408885	-0.304509635	73721620.73	55576408.39	-437246424.6	-376885718.6	-112743371.5	152685511	-177256463.3	634876024.7	640161193.1	5285168.359	-170014550.4	52382665.6	60183945.41	25349352.99	2.483153035	42631998.43	2985147796	1.265117576	1964294364	1020853432	44620.55432	3027779795	601746052.3	5.530866976	89510266.71	1038324.603	35397010.8	0.325346809	NaN	NaN	NaN	NaN	1
416070	2211000	0.053824253	1065183	1.374493015	1109500	3955514	1141750	3583886330	15379503558	11.95001925	12077474244	3302029314	86300600	18963389888	0.87221344	300120405.1	157548263.5	-1296600390	-2873961822	-1128442898	306269337.9	130933268.1	1276930693	2374461606	1097530913	-124189577	2705804330	NaN	151945940	8.137125813	709924507.6	14251060661	1.911627912	12383743582	1867317079	4068200	14960985168	2133698124	2.172164947	1057850840	16983282	2479942627	2.524651629	9663710000	114	273060000	2.386833866	2
1470	80000	0.134868587	19523	27.95698925	1860	22815	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	430423.4793	0.171372099	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
770	50000	0.110438662	34122	0.496277916	4030	5067	4030	18259066.32	420102230.7	3.75930964	278017991.5	142084239.2	193869.0878	438361297	NaN	15277917.01	1522548.318	-71518169.39	-11846592.76	-225509940.4	-236260430.9	-7667505.753	14806643.96	14806643.96	NaN	3365505.754	165838363.8	8640051.586	12780088.17	8.362031452	6412473.566	194592290.3	0.298641532	41757560.61	152834729.7	561194.2273	201004763.9	14806643.96	2.38441943	4100000	NaN	85079681.4	13.70098761	NaN	NaN	NaN	NaN	1
18260	200000	0.048981227	54669	5.679592636	51060	201368	51100	598221614.7	7730671742	5.957069444	6547663646	1183008097	51154010	8328893357	0.202143306	112629487.7	147801116.9	-856919787.2	-439793406.3	-592582935.6	-1277739066	-51047988.46	625305768	728699689.2	103393921.2	-162980965.1	175456554.7	12963522.93	185575956	9.933599699	158428208.4	7138088807	0.270364025	5269924580	1868164227	1687860	7296517015	659355552	3.9143952	506100000	0	250646484.4	1.48801264	2586000000	23	596712000	21.20285684	2
66540	3798000	0.339852573	320561	4.126327662	106390	1001179	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2650000	0.007889159	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-195890000	NaN	NaN	NaN	NaN	NaN	139433000	1	0	0	3
1400	100000	0.102053938	59200	4.220779221	9240	141750	9250	1157960860	5477212180	5.231158132	3735433921	1741778259	14987397.98	6635173040	5.191198388	151372969.7	116584739.7	-379165886.4	-401025698.9	-94931199.03	-2883675993	-77366266.15	555395904.1	-21192230.59	-576588134.7	-439219809.7	116791011.5	9768894.712	126848961	2.79987453	756935161.4	5382280981	3.832178796	851757928.1	4530523052	42720700.03	6139216142	1103449726	10.45194141	NaN	-3832305.972	61628959.66	0.58375317	4990469907	154	621790353.4	11.12623749	3
42720	3229000	0.316418081	1567203	0.970622493	77270	6783579	78870	5631760585	47159122979	12.23007415	40719681011	6439441968	119236203.2	52790883564	0.269551843	416716635.8	897727722.2	-4264835726	-3580205003	-1596691456	-2239990921	265704435	8285212459	6726524107	-1558688352	-7094469675	912060732.2	-4748312.46	313485869.3	4.426052712	2051555582	45562431523	2.72850624	38479690090	7082741433	45280976.36	47613987105	8496609036	10.83402893	NaN	-264829396.4	334494995.1	0.426514676	15892710000	78	6082650000	48.22927788	3
169670	11791000	0.142941146	6940987	0.590494754	348860	43391328	357040	1.15835E+11	6.31015E+11	2.3678643	4.85064E+11	1.45952E+11	5310325790	7.46851E+11	0.978149251	14579935122	9568873047	40816296852	-17852034142	83741021880	1.2678E+11	-1814703558	33977847737	97495710635	63517862898	1978807364	-25072690887	-225484756.7	7565566515	7.351417891	97983424113	7.14756E+11	10.78426729	6.11843E+11	1.02913E+11	3874865827	8.1274E+11	53605269463	2.671464184	NaN	13816288163	4684905762	0.233476262	6.91124E+11	715	1.23306E+12	139.8916287	3
220	5000	0.072149031	136	20	750	354	750	30665755.56	156234522.2	9.32380811	102357037	53877485.19	122962.963	186900277.8	NaN	3924155.556	130307.4062	-47354800	-27930385.19	-33066907.41	-58744370.37	18599622.49	20110637.04	32219740.74	12109103.7	-9826750.753	13642492.59	20497229.63	NaN	NaN	2735370.37	123167614.8	2.615625184	43612666.67	79554948.15	NaN	125902985.2	20110637.04	6.043051322	18219525.93	NaN	17407388.69	5.23075142	NaN	NaN	NaN	NaN	2
26650	2276000	0.423368529	1527934	0.16497761	42430	8803708	43090	12805324782	72115444772	NaN	47810299887	24305144885	NaN	84920769554	1.523840764	2595720572	860117553.7	3460409557	-3540191837	10023718627	7662256435	-1916101701	1781036188	2268537122	487500934	-5155467969	-3023117233	152476009.2	NaN	NaN	9265132945	82139163399	NaN	55472556322	26666607078	NaN	91404296344	4430703179	2.54812629	NaN	590808585.7	784859314	0.451377709	76787730000	193	51575000000	62.45530515	3
25150	868000	0.097959994	176390	9.312913907	48320	766129	48670	1452200000	10151200000	8.899885801	8837700000	1313500000	29600000	11603400000	NaN	179900000	22500000	-797900000	-1151800000	-1915400000	-3672700000	-139308398.4	916800000	891100000	-25700000	500308398.4	2269300000	7300000	120300000	3.917545916	300400000	8235800000	NaN	5165000000	3070800000	NaN	8536200000	916800000	3.450455794	1153400000	0	2194300049	8.2584373	NaN	NaN	NaN	NaN	2
398550	7547000	0.240030421	1845105	0.276688471	2381740	1953255	2381740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1065000000	1.86668409	0	NaN	1070000000	1.875447865	NaN	NaN	NaN	NaN	2
74900	1360000	0.106521171	844987	4.992752456	248360	2065110	256370	1335477766	7759542820	6.659334591	6159683277	1599859544	43857142.86	9095020586	NaN	54778148.76	7281252.861	-1219024875	-1252762194	-1617937928	-902000594.7	-317367325.5	783261009.6	783486435.7	225426.17	162253993.8	1651675247	18621500	NaN	NaN	82715571.86	6141604892	0.048069841	5257682682	883922210.3	NaN	6224320464	783261009.6	3.168806171	405794513.1	1301426.17	1438022827	5.817748557	1749570000	31	19320000	1.220409646	2
34240	2936000	0.041838481	2712796	0.490230549	995450	20196977	1001450	965200000	19508400000	6.435308626	12879425000	6628975000	171100000	20473600000	0.031644604	15000000	14399999.62	622400000	-267000000	-3070500000	-5761725000	1906474981	619100000	-58400000	-677500000	-57074981.11	3959900000	NaN	247900000	2.659814167	698200000	16437900000	1.144825218	7117700000	9320200000	37600000	17136100000	646900000	0.736363106	89300000	-216900000	2893100098	3.293201691	26093780000	1148	2557630000	10.14350496	1
75320	562000	0.141420186	344627	0.02970297	101000	54530	117600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20000000	2.960857215	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
