Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
308300	17813000	0.30888382	9221092	2.260485329	547670	56071409	549190	34968801757	2.13078E+11	11.99122099	1.69242E+11	43835794417	1720570808	2.48046E+11	1.447932835	6062859596	6387636230	-4618908100	-953295729.7	3031316965	-7656036578	953119179	-6006210178	1786984867	7793195044	5158781758	-6696929335	-388135176.1	194223449.4	0.356222002	34015506027	2.16109E+11	9.233438223	1.61586E+11	54523147961	1081605900	2.50124E+11	8489906284	0.848007403	NaN	1745991841	3418352783	0.341439395	2.45E+11	646	65505001472	NaN	3
30	3000	0.063331222	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51520	290000	0.332692804	15240	0.628711142	257670	25421	267670	292699417	1602225462	5.89236183	791241931.7	810983530.3	NaN	1894924879	0.253917181	171161003.4	153433853.1	-615514844.2	-277557476.5	-193689256.3	404333457.1	-101911898.5	122814231.2	122814231.2	NaN	18916606.14	-144268111.4	NaN	NaN	NaN	15141940.48	1408536206	4.103736402	1195575389	212960816.9	NaN	1423678146	132550733.9	3.456775974	31828291.73	0	134296.5961	0.003502306	NaN	NaN	NaN	NaN	2
184230	6886000	0.120959114	3901000	0.281073038	241930	21063000	243610	98085645051	2.21748E+11	2.100227389	1.82017E+11	39731931506	2331718495	3.19834E+11	4.437898393	13917292970	1624140381	-35326156228	1328508690	-30349025915	-38291290970	3744843097	-15205149253	17248624364	32453773618	-4450184636	-6305639003	417875934.8	NaN	NaN	99414153741	1.91399E+11	16.06404484	1.43725E+11	47674196561	2411849759	2.90814E+11	22567507454	2.651449853	NaN	9619466233	1626415283	0.191087056	7.71E+11	2054	5.79171E+11	NaN	3
NaN	NaN	NaN	NaN	NaN	69490	NaN	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
125000	2600000	0.185569131	1045800	6.592247517	227540	1146000	238540	131900000	1261400000	7.23880597	993400000	268000000	100000	1393300000	NaN	3600000	3299999.952	-67100000	-130900000	-303700000	-112400000	40736074	5000000	5000000	NaN	-107936074	367500000	-700000	NaN	NaN	1000000	957700000	2.21642764	881000000	76700000	NaN	958700000	5000000	0.096245607	5500000	NaN	6000000	0.115494728	NaN	NaN	NaN	NaN	1
140810	2901000	0.545795045	653258	1.953442943	245720	1003971	245860	142400000	741420000	3.821490468	510620000	230800000	NaN	883820000	NaN	33560000	19729999.54	-221520000	-131170000	-176960000	1250000	65579097.6	15680000	15680000	NaN	-40819097.6	86610000	NaN	NaN	NaN	11230000	564460000	0.019015022	511870000	52590000	NaN	575690000	15680000	0.657636533	44070000	NaN	26709999.08	1.120246887	NaN	NaN	NaN	NaN	0
6490	194000	0.218659549	83710	0.5	10000	100170	11300	13320566.82	155030468.9	3.949068094	106563043.9	48467424.98	NaN	168351035.7	NaN	4822295.62	NaN	32257952.77	-11868660.81	-8881371.656	-22999443.32	-12818258.2	1177623.969	1177623.969	NaN	-26395129.31	53007985.24	2016867.38	NaN	NaN	1451906.008	146149097.2	0.172204359	83563600.58	62585496.64	NaN	147601003.2	1170485.974	0.438933054	563018.5697	0	NaN	NaN	NaN	NaN	NaN	NaN	0
14000	230000	0.235462253	84809	3.20056899	28120	150065	36130	19900000	76000000	4.304093567	58900000	17100000	NaN	95900000	NaN	NaN	9899999.619	-55800000	-19900000	-60100000	-43000000	3504607.7	NaN	NaN	NaN	-13092851.3	24200000	26900000	NaN	NaN	NaN	15900000	NaN	15900000	NaN	NaN	15900000	680000	0.413480374	0	0	1500000	0.912089061	NaN	NaN	NaN	NaN	0
3340	130000	0.369639516	NaN	3.565062389	28050	NaN	28050	7930213.615	105191161.2	1.582649472	56505290.07	48685871.14	NaN	113121374.8	NaN	3981893.881	NaN	-16538625.01	-7930213.615	-54675499.03	-11858388.86	-1697146.487	NaN	NaN	NaN	-3678074.511	46067087.64	NaN	NaN	NaN	NaN	50515662.17	NaN	44646901.21	5868760.965	NaN	50515662.17	500000	0.393075191	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
91790	2863000	0.285245078	1456030	8.231186967	128900	5624260	131960	1779000000	14206000000	4.898336414	12042000000	2164000000	13000000	15985000000	NaN	14000000	95000000	-958000000	-1510000000	-3097000000	-6027000000	41382739.3	907000000	907000000	NaN	-1148382739	3649000000	NaN	NaN	NaN	269000000	11109000000	0.157047507	6015000000	5094000000	NaN	11378000000	907000000	1.247249557	NaN	0	1737000000	2.388613539	4280000000	119	313000000	NaN	3
130	2000	0.020412746	250	29.41176471	340	252	340	9000000	119888888.9	8.529411765	92185185.19	27703703.7	333333.3333	128888888.9	NaN	NaN	7518518.448	-27770370.37	-6274074.074	-33703703.7	-59000000	-1723894.674	14981481.48	15129629.63	148148.1481	5138709.489	12207407.41	12925925.93	NaN	NaN	2725925.926	86185185.19	1.187980433	33185185.19	53000000	NaN	88911111.11	14981481.48	8.118577536	4185185.185	148148.1481	23518518.45	12.7448621	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
42850	1300000	0.152488894	734830	4.525942516	107160	1385276	108890	207900000	1731100000	4.498269896	1413200000	317900000	NaN	1939000000	NaN	3200000	5500000	-414000000	-176300000	-462000000	-339900000	-2608279.8	329900000	109300000	-220600000	141408279.8	224300000	NaN	NaN	NaN	31600000	1269100000	1.02145046	1073300000	195800000	NaN	1300700000	329900000	4.207047878	29400000	0	45700000.76	0.582789	NaN	NaN	NaN	NaN	1
200	2000	0.015593326	9	18.51851852	540	20	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17300	480000	0.655016471	76389	0.101600203	196850	229661	214970	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2100000	0.507491558	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74399997952	282	23405000704	NaN	3
32850	1431000	0.309857966	408419	3.163821611	111890	526611	112490	253271878.2	1140900000	14.34482759	923400000	217500000	2200000	1394171878	NaN	10000000	NaN	-110771878.2	-231321878.2	-115050000	-33950000	-93139125.55	48300000	48100000	-200000	-14396369	235600000	NaN	NaN	NaN	21950000	1025850000	12.68328446	889450000	136400000	NaN	1047800000	48300000	1.216506284	72500000	0	41799999.24	1.052794239	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	55910	NaN	56540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
15990	780000	0.11417908	489911	11.61103048	27560	469183	27750	33364936.77	480980000	4.961444805	283860000	197120000	NaN	514344936.8	NaN	60680000	60680000.31	-40364936.77	-27124936.77	-206120000	-103480000	14385460.88	10100000	10100000	NaN	-25411870.7	192880000	NaN	NaN	NaN	6240000	274860000	1.473327688	180380000	94480000	NaN	281100000	10100000	NaN	10680000	0	124099998.5	NaN	NaN	NaN	NaN	NaN	0
64970	5050000	0.476573038	2864564	2.637142539	89870	14966152	93030	1331992195	10632967385	3.59409606	9405967517	1226999869	NaN	11964959580	NaN	NaN	NaN	-572012791	-1091995567	402989626.6	582982138.4	49593527.93	NaN	NaN	NaN	-157600936.7	116993149.1	NaN	NaN	NaN	239996627.9	11035957012	0.620843832	9988949655	1047007357	NaN	11275953640	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
441370	21156000	0.118849392	13543950	5.66469968	1811570	48328120	1904570	4584000000	18437000000	3.26096396	13831000000	4606000000	NaN	23021000000	NaN	NaN	NaN	-1397000000	-4092000000	2441000000	5678000000	-932851805.7	576000000	478000000	-98000000	112851805.7	254000000	NaN	NaN	NaN	492000000	20878000000	NaN	19509000000	1369000000	NaN	21370000000	576000000	0.648739068	1318000000	0	99000000	0.111502027	253000000	24	4000000	NaN	1
370	17000	0.25035344	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1811600	162810000	0.194353663	103542700	2.186204043	2973190	183867200	3287260	2210699749	25412608224	5.012801859	20091207198	5321401026	108393928.2	27623307973	NaN	13993627.4	93125846.86	-7143232480	-1783545622	-8111530902	-6581412615	-18488418.93	NaN	NaN	NaN	-13540720.78	2751844045	NaN	NaN	NaN	427154126.5	17301077322	1.882732635	13509794583	3791282738	1032024.352	17728231448	91250000	0.030236162	0	0	2315296143	0.767185409	23600001024	5841	12241000448	NaN	1
56630	1027000	0.291351733	324100	0.043547685	68890	2077800	70280	5282065647	18403986442	1.946585332	14567273508	3836712934	345652128	23686052088	NaN	45882093.07	152347991.9	-24665215.85	-3871389027	2398692538	3821656473	322193011.6	91534742.93	1081139816	989605072.6	-592120317.9	1448031273	94695095.6	NaN	NaN	1410676620	20802678980	NaN	18388929981	2413748999	NaN	22213355600	91534742.93	0.249932534	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
618710	15580000	0.300709818	9413825	0.792729729	1628550	12116742	1745150	82000000	12963000000	8.832271762	10608000000	2355000000	NaN	13045000000	NaN	NaN	NaN	-1869000000	141000000	-2010000000	101000000	405124816.9	NaN	NaN	NaN	1143875183	NaN	NaN	NaN	NaN	223000000	10953000000	29.50819672	10709000000	244000000	NaN	11176000000	60540000	0.05205242	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
95900	5300000	0.309103507	2462055	0.663054165	437370	2590600	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	240000	0.000552858	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22810	7000	0.02802915	NaN	NaN	100250	NaN	103000	228500000	1975000000	7.038834951	1439400000	535600000	NaN	2203500000	0.018284061	18000000	16500000	-231200000	-202300000	-18000000	-14000000	-4137750	-15900000	-15900000	NaN	-1162250	-10900000	9700000	NaN	NaN	26200000	1957000000	0.714823175	1425400000	531600000	NaN	1983200000	-14800000	-0.246003732	NaN	0	22399999.62	0.372329966	NaN	NaN	NaN	NaN	3
5760	339000	0.076316974	108570	4.112754159	21640	309050	22070	3392600000	17067000000	2.811969162	13240500000	3826500000	55500000	20459600000	0.335364964	112300000	749000000	-837900000	-2293600000	-2593100000	-2890200000	440792269.5	120000000	3560300000	3440300000	1172207731	4048800000	604300000	NaN	NaN	1099000000	14473900000	0.220680958	10350300000	4123600000	62000000	15572900000	267200000	0.608760315	NaN	-768100000	542000000	1.234835668	5459999744	265	2447000064	NaN	3
168390	8958000	0.158186697	4570563	10.27846724	294110	17400000	301340	16536131919	1.57844E+11	11.67399635	1.28784E+11	29060280224	780037850.7	1.7438E+11	0.547481675	2115951724	1924740234	-7180586717	-5510784547	203166816.9	-924021964.8	-1692996440	2098277026	2405569284	307292258	-8416318993	-1872968987	680011596.7	NaN	NaN	11025347372	1.58047E+11	6.751178173	1.2786E+11	30187469005	113101907.4	1.69073E+11	6801431954	0.791736487	NaN	0	4829600586	0.562200876	1.35E+11	211	31721000960	NaN	3
4770	115000	0.048803259	2366	9.695290859	10830	3793	10990	423200000	1822900000	6.923890063	1255300000	567600000	7900000	2246100000	NaN	9100000	23200000.76	47494105.52	-335200000	-139200000	-356900000	-46045627.22	-12000000	-12000000	NaN	-134948478.3	521894105.5	-15400000	NaN	NaN	88000000	1683700000	1.390551382	898400000	785300000	15300000	1771700000	-12000000	-0.313451552	109500000	0	153899993.9	4.020016	796000000	44	25000000	NaN	2
11650	308000	0.104477612	125766	0.747960109	88240	127093	88780	354754503	3759204169	4.790103971	2418725114	1340479055	NaN	4113958672	-0.001830583	180481434.3	154724105.8	-293726235.5	-314107785.4	-1331132246	-1411287643	123412487.7	23842493.19	23842493.19	NaN	-203900960.4	1351513795	NaN	NaN	NaN	40646717.61	2428071924	NaN	1007437471	1420634453	NaN	2468718642	23731746.2	0.392271805	0	0	894980407.7	14.79349968	2230000128	106	337000000	NaN	2
58170	4806000	0.039196496	2535438	1.40153593	364600	13866800	377800	54492367713	2.3426E+11	NaN	1.68641E+11	65619337109	NaN	2.88753E+11	1.176107955	NaN	NaN	79249300914	20621766191	61991624775	92241458827	3698011166	-35946024370	-1.123E+11	-76353877622	-17572420778	-3364090052	-1012503031	NaN	NaN	75114133904	2.96252E+11	NaN	2.60882E+11	35369503057	NaN	3.71366E+11	-481740894.9	-0.015976054	NaN	6822084144	NaN	NaN	3.91E+12	1967	2.59764E+12	NaN	3
NaN	NaN	NaN	NaN	NaN	2699700	NaN	2724900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
266620	4882000	0.222983201	1890732	0.843377728	569140	3300425	580370	365468161	2332212023	8.85604933	1802209939	530002084.8	NaN	2697680184	0.026300921	38034383.08	7663223.743	-471288266.8	-345352198.4	-460525945.1	-729471293.9	34706702.47	-1803111.494	-1803111.494	NaN	42827091.79	334589876.7	11494835.78	NaN	NaN	20115962.61	1871686078	0.574088441	1072738645	798947433.7	NaN	1891802041	394430.6394	0.004720678	89986533.01	0	76559997.56	0.916295722	474000000	55	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	191800	NaN	199950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
41500	3450000	0.388264246	1875000	0.566508044	176520	2541000	181040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
390	2000	0.028828706	NaN	45.67901235	810	NaN	810	728958.4541	37037808.7	5.60421286	22943049.31	14094759.39	NaN	37766767.15	NaN	1484481.311	1484481.335	-1836068.989	15013575.19	-25701840.63	-17349679.99	-4219833.452	257049.6585	-4329216.285	-4586265.944	2959586.95	8852196.446	6687978.957	NaN	NaN	15742533.64	11335968.07	2.136054422	5593369.317	5742598.754	1729030.074	27078501.72	257049.6585	0.833433459	NaN	NaN	4055759.43	13.15001012	NaN	NaN	NaN	NaN	1
22140	1997000	0.047575938	1491944	1.428137344	98730	9163505	99260	3072800000	54979800000	1.320493414	48770000000	6209800000	815300000	58052600000	0.342977841	256900000	154800003.1	14837800000	-1382200000	13927300000	11279300000	-691673031.5	371200000	-709300000	-1080500000	-9337626969	2292700000	-353400000	466300000	5.264286843	1690600000	68907100000	0.266431845	60049300000	8857800000	42600000	70597700000	1014100000	0.541007667	NaN	0	2504500000	1.336114487	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1410	4000	0.001972225	699	0.056116723	17820	3687	17820	605671269.2	10203231382	1.193520887	5999371034	4203860348	NaN	10808902651	2.303746438	1179087855	1179087891	4601668105	7257303670	-1336777417	1709498198	809995706.5	-476652537.3	-917466538	-440814000.7	1928068493	-1318858148	NaN	NaN	NaN	7862974939	8866453965	NaN	7708869231	1157584734	NaN	16729428904	16320000	0.078877461	NaN	0	NaN	NaN	11800000512	65	2543000064	NaN	3
16500	795000	0.20062008	562643	0.23830156	230800	1054212	236800	2500000	176100000	4.868913858	149400000	26700000	NaN	178600000	NaN	NaN	NaN	-77700000	-2100000	-100500000	-91600000	17386915.6	2000000	2000000	NaN	-4086915.6	24900000	6700000	NaN	NaN	400000	75600000	0.561797753	57800000	17800000	NaN	76000000	2000000	0.333911401	0	0	6699999.809	1.118603162	NaN	NaN	NaN	NaN	1
6040	186000	0.06447498	39715	11.53470186	10230	73032	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
26000	400000	0.182662498	233200	2.07641196	96320	297700	111370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	290150000	27.94471733	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
154400	1800000	0.432261397	429186	0.193232322	1759540	283231	1759540	437420522.5	7398705686	1.96707291	5762053059	1636652627	NaN	7836126209	NaN	496909713.6	496909698.5	-1826318166	324740995.9	-1617056188	-108830226	270596751	41992370.16	-179517382.4	-221509752.6	1392301107	-534002973.9	NaN	NaN	NaN	762161518.5	5781649499	NaN	5653222833	128426665.4	NaN	6543811017	97982197.05	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
200	5000	0.038343558	0	21.31147541	610	0	620	17222222.22	254125925.9	7.985593641	194481481.5	59644444.44	NaN	271348148.1	NaN	4151851.852	4151851.654	-17914814.81	-10814814.81	-14681481.48	-72222222.22	4303894.704	16444444.44	16444444.44	NaN	-1852042.852	7581481.481	7859259.259	NaN	NaN	6407407.407	239444444.4	1.359039191	122259259.3	117185185.2	NaN	245851851.9	16444444.44	6.002108695	14700000	0	15851851.46	5.785816347	NaN	NaN	NaN	NaN	2
80	4000	0.141628014	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23370	898000	0.054099645	865221	15.94642003	62710	2523910	65610	240771944.8	2564666740	7.303966857	2017541269	547125472	NaN	2805438685	0.030076922	37712464.7	NaN	-394468796.4	-172077034.4	-748400069.4	-540452632.7	37331870.99	43623649.24	43623649.24	NaN	103891101.3	526008307.3	NaN	NaN	NaN	68694910.42	1816266671	3.4816696	1477088636	339178035.3	NaN	1884961582	45722528.6	0.65520341	19806681.26	0	357666870.1	5.125362929	471000000	176	12000000	NaN	1
23430	339000	0.214570542	281473	0.131752306	30360	233910	30360	14922262.95	628485456	3.238386096	559367492.4	69117963.57	667959.956	643407718.9	0.013814074	114010.6545	NaN	-24610874.86	369972622.6	-532728438	-495680895.1	26506635.63	20969746.59	20969746.59	NaN	6122774.917	138144940.5	NaN	NaN	NaN	384894885.6	95757018.03	NaN	63686597.27	32070420.76	NaN	480651903.6	21028261.68	4.964291987	8543147.522	0	371458984.4	87.69297663	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	62680	NaN	65300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5212470000	55.81784583	NaN	NaN	NaN	NaN	44800000000	422	259000000	NaN	3
NaN	NaN	NaN	NaN	NaN	62190	NaN	64550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	350000	0.016769497	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
297440	8174000	0.343048437	5322300	1.501232355	446300	7958960	446550	1055164055	5489849741	3.145782867	4383523264	1106326477	43731689.64	6545013796	NaN	17663217.26	20830415.73	472778010.6	-1036891761	-102324844.8	-759518342.3	22208083.76	84661627.57	84661627.57	NaN	-263537040.6	1611994616	-5603503.408	NaN	NaN	18272293.72	5387524896	1.153553913	3624004921	1763519975	1218152.915	5405797190	84661627.57	0.38138637	60907645.74	0	1304641724	5.877191179	446000000	71	33000000	NaN	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	32870	NaN	33760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
362700	2700000	0.253764073	1265600	0.980156137	581540	2307600	587040	192586679	568748637.9	2.364106498	318639667.2	250108970.7	135028.8535	761335316.9	NaN	21903101.4	13844011.31	-149995735.9	-179282783.6	-165850966	-34140979.6	53372869.48	NaN	NaN	NaN	-77678063.12	195138013.7	668037.4859	NaN	NaN	13303895.46	402897671.8	0.363145258	284498687.6	118398984.2	NaN	416201567.3	2910000	0.119142825	675144.2677	0	4029545.307	0.164979866	NaN	NaN	NaN	NaN	0
90	4000	0.019368397	6	13.33333333	300	6	300	11689200	115760000	3.09205903	87300000	28460000	NaN	127449200	NaN	4982622	5871821.88	9042357.726	-9689200	12214179.73	-32952470	6082784.707	1200000	1200000	NaN	-13601771.49	6517378	NaN	NaN	NaN	2000000	127974179.7	1.168055321	54347530	73626649.73	3400000	129974179.7	1200000	0.711699541	7800000	0	1200000.048	0.711699569	NaN	NaN	NaN	NaN	2
1024000	23900000	0.295024967	9681993	1.028833046	1943950	21112372	1964380	10092000000	34362000000	7.979621079	28081000000	6281000000	217000000	44454000000	NaN	NaN	NaN	-2374000000	-7043000000	2414000000	2611000000	-3192733509	2879000000	5556000000	2677000000	6637733509	2255000000	NaN	NaN	NaN	3049000000	36776000000	6.229454306	30692000000	6084000000	14000000	39825000000	2011000000	1.098041413	1407000000	0	2439000000	1.33173695	13799999488	203	5731999744	NaN	2
