Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
314420	17923000	0.316128631	9696400	2.408384611	547670	55684160	549190	24051499724	1.27807E+11	7.107086662	1.01916E+11	25891017848	981903449.7	1.51858E+11	0.412664393	2784250147	4172761719	-34597949.28	-2260150033	4852844476	-4813617154	290104135.6	352722357.3	6831192376	6478470018	-2696261463	-2627292392	NaN	NaN	NaN	21791349691	1.32659E+11	5.537420439	97101933384	35557479479	522346082.1	1.54451E+11	2595492780	0.477564463	NaN	1996052716	1393456177	0.256392603	NaN	NaN	NaN	NaN	3
30	3000	0.065938414	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51520	290000	0.365326715	9290	0.628711142	257670	13500	267670	272780109.1	1913066670	4.386817255	854733267.3	1058333403	NaN	2185846779	0.121292102	111671791.7	104192878.7	-162488355.5	-243598981.2	176845203.4	1096685106	-62598424.9	11040304.7	11040304.7	NaN	60929023.99	-95734577.67	NaN	NaN	NaN	29181127.95	2089911873	9.675345548	1951418374	138493499.7	NaN	2119093001	15091384.25	0.451846404	118015515.2	0	133552.0744	0.003998641	NaN	NaN	NaN	NaN	2
181680	6990000	0.123606841	4021000	0.293473319	241930	22486000	243610	63930826524	1.27774E+11	NaN	1.04817E+11	22956588432	807266041.8	1.91705E+11	2.284559655	1896218340	NaN	3314271039	2884744280	4394278996	-3955189671	1043865104	-5130017497	-22676903959	-17546886462	-2570458320	-3964752237	NaN	NaN	NaN	66815570803	1.32168E+11	NaN	1.00862E+11	31306057100	1161836267	1.98984E+11	5476472897	1.179591794	NaN	3729353110	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	69490	NaN	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
124000	2400000	0.186451719	1034000	7.031730685	227540	921000	238540	115900000	836400000	6.744186047	668700000	167700000	200000	952300000	NaN	1800000	10899999.62	-133900000	-110300000	-166000000	-36300000	63429360.21	5600000	5600000	NaN	-67629360.21	142400000	-300000	NaN	NaN	5600000	670400000	3.421052632	632400000	38000000	NaN	676000000	5600000	0.124324483	4000000	0	4199999.809	0.093243358	NaN	NaN	NaN	NaN	1
141220	2972000	0.603622997	604755	1.831352759	245720	908035	245860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
6190	165000	0.214715145	91960	0.4	10000	116090	11300	50111.39574	99289299.02	8.593059937	78936816.1	20352482.92	NaN	99339410.42	NaN	NaN	NaN	7687684.32	-50111.39574	-7296076.212	-12704571.99	-11712669.65	NaN	NaN	NaN	595206.1084	15033871.93	NaN	NaN	NaN	NaN	91993222.81	0.588176652	66232244.11	25760978.7	NaN	91993222.81	-500000	-0.22150714	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
14480	290000	0.314571494	127000	2.773826458	28120	158000	36130	5900000	84600000	3.266932271	59500000	25100000	NaN	90500000	NaN	3400000	4000000	-75800000	-5900000	-66500000	-47900000	-9643601	NaN	NaN	NaN	-16556399	-3400000	30500000	NaN	NaN	NaN	18100000	NaN	11600000	6500000	NaN	18100000	1440000	1.000999245	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
3340	130000	0.415821696	NaN	3.565062389	28050	NaN	28050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2440000	3.06566046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
91840	2890000	0.290911287	1489490	8.060512025	128900	4491643	131960	1282000000	10771000000	5.781584582	9370000000	1401000000	8000000	12053000000	NaN	4000000	45000000	-3276000000	-1128000000	-3814000000	-5013000000	-43734053	447000000	447000000	NaN	140734053	1666000000	NaN	NaN	NaN	154000000	6957000000	0.192307692	4357000000	2600000000	NaN	7111000000	447000000	0.980257959	NaN	0	807000000	1.769727455	NaN	NaN	NaN	NaN	3
140	3000	0.030052893	410	29.41176471	340	390	340	3100000	86629629.63	3.444639719	65555555.56	21074074.07	NaN	89729629.63	NaN	3200000	6025926.113	2774074.074	-1707407.407	-33737037.04	-43255555.56	-1988696.193	4111111.111	4111111.111	NaN	-9274266.77	38218518.52	NaN	NaN	NaN	1392592.593	52892592.59	NaN	22300000	30592592.59	NaN	54285185.19	4111111.111	3.206517234	900000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
37850	1300000	0.163425766	772780	4.525942516	107160	1282503	108890	200600000	1256700000	6.5	1076700000	180000000	NaN	1457300000	NaN	1300000	6000000	-246300000	-170100000	-95900000	-17000000	43594424	61800000	203500000	141700000	-111194424	19700000	NaN	NaN	NaN	30500000	1160800000	0.692383778	1059700000	101100000	NaN	1191300000	61800000	0.635694408	21500000	0	1000000	0.010286317	NaN	NaN	NaN	NaN	1
200	2000	0.016741445	5	18.51851852	540	17	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17280	480000	0.638606985	78879	0.091440183	196850	257267	214970	40318455.86	313110395.4	6.534026679	209085211	104025184.3	NaN	353428851.2	NaN	2022646.586	NaN	-96623292.22	-40318455.86	-51083585.87	4939020.733	-4305141.327	1810974.269	1810974.269	NaN	-4503451.952	-5221250.49	NaN	NaN	NaN	NaN	262026809.5	4.492895639	214024231.8	48002577.7	NaN	262026809.5	1810974.269	0.399343062	1810974.269	0	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
32780	1455000	0.344307799	350621	2.886763786	111890	502454	112490	202999221.4	1087000000	13.31285202	891700000	195300000	2250000	1289999221	NaN	9000000	NaN	-220149221.4	-188149221.4	-177600000	-86050000	-38569089.21	27500000	28700000	1200000	34669089.21	145600000	NaN	NaN	NaN	14850000	909400000	14.40963855	805650000	103750000	NaN	924250000	27500000	0.75559831	58000000	0	2099999.905	0.057700232	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	55910	NaN	56540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16000	780000	0.121966608	440369	11.61103048	27560	444655	27750	24899641.01	557080000	3.126471419	344700000	212380000	NaN	581979641	NaN	47240000	47240001.68	-94659641.01	-19799641.01	-219900000	-121700000	46571505.42	4920000	4920000	NaN	-5359097.135	145040000	NaN	NaN	NaN	5100000	337180000	1.646523034	223000000	114180000	NaN	342280000	4920000	NaN	6620000	0	95779998.78	NaN	NaN	NaN	NaN	NaN	0
65390	5036000	0.472921	2870588	2.859368046	89880	14808822	93030	1061983982	8852919229	4.578043934	8129925737	722993491.5	NaN	9914903211	NaN	NaN	NaN	-454953570.9	-866989628.8	347031289.3	448010151.8	-75153167.58	NaN	NaN	NaN	-535887666.9	65004768.61	NaN	NaN	NaN	194994353.5	9199950518	1.479069767	8577935889	622014629.1	NaN	9394944872	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
396790	19500000	0.115989125	12342260	4.597669425	1811570	43362400	1904570	4310000000	17840000000	2.710808179	12705000000	5135000000	NaN	22150000000	NaN	NaN	NaN	-1923000000	-3542000000	1531000000	5822000000	651229024.7	310000000	275000000	-35000000	-510229024.7	88000000	NaN	NaN	NaN	768000000	19371000000	NaN	18527000000	844000000	NaN	20139000000	310000000	0.354939312	2147000000	0	61000000	0.069842897	NaN	NaN	NaN	NaN	1
360	19000	0.294811321	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1809490	163215000	0.208052142	104056600	1.950766685	2973190	165682200	3287260	1346670836	18984136046	4.719281355	15081203788	3902932258	25143719.35	20330806882	NaN	11373330.81	30896383.29	-4140583148	-818214290	-6134931260	-5616169910	499529069.9	NaN	NaN	NaN	360141908.6	2812562401	NaN	NaN	NaN	528456546.1	12849204786	1.245736153	9465033878	3384170908	165407.7301	13377661332	106090000	0.044841457	0	0	2469209229	1.043669898	NaN	NaN	NaN	NaN	1
57050	1029000	0.290835543	400100	0.043547685	68890	2095800	70280	2878013341	11047064567	3.156596844	9500190630	1546873938	75575127.22	13925077908	NaN	24567961.19	61831905.36	-735728767.3	-2121893357	385729081.3	630863117.7	-398590324.9	163662555.5	1133357305	969694749	-48119850.38	1000435508	55465682.87	NaN	NaN	756119984.2	11432793648	NaN	10131053747	1301739901	NaN	12188913633	163662555.5	0.793594573	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
603700	14900000	0.320449162	8769718	0.595621872	1628550	10727816	1745150	100000000	15314000000	10.18742443	12006000000	3308000000	NaN	15414000000	NaN	NaN	NaN	-476000000	293000000	-769000000	2169000000	486112859.1	NaN	NaN	NaN	-554112859.1	NaN	NaN	NaN	NaN	393000000	14545000000	23.78378378	14175000000	370000000	NaN	14938000000	-38150000	-0.022352686	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
95100	5250000	0.334679659	2976722	0.594462355	437370	2932251	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	390000	0.000882264	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22810	7000	0.028996914	NaN	NaN	100250	NaN	103000	162500000	1177200000	4.601818683	814300000	362900000	NaN	1339700000	NaN	1200000	4800000.191	-114900000	-146400000	31100000	-300000	-53265557.4	23600000	23600000	NaN	-64134442.6	400000	-200000	NaN	NaN	16100000	1208300000	0.634034999	814000000	394300000	NaN	1224400000	23600000	0.802763401	NaN	0	5099999.905	0.173478528	NaN	NaN	NaN	NaN	3
5750	327000	0.077250177	107500	4.297597043	21640	240850	22070	3122400000	11605800000	5.207986689	9201800000	2404000000	24900000	14728200000	0.397551498	93800000	410100006.1	987700000	-2119200000	-1628500000	-2376200000	-1236265104	16400000	127400000	111000000	-398934896.4	4735400000	270900000	NaN	NaN	1003200000	9977300000	0.237966812	6825600000	3151700000	32600000	10980500000	112300000	0.465537364	NaN	1100000	209399993.9	0.868063412	NaN	NaN	NaN	NaN	3
170950	9050000	0.15991357	4821362	10.41787086	294110	18028600	301340	9692061307	98491245088	15.83511291	82085648685	16405596403	331796758.9	1.08183E+11	0.398423583	801993326.3	605836547.9	-4083593652	-2732226692	-1954946435	-5367288266	-3862926862	-664254603.6	-415617863.9	248636739.7	7585364024	603579475.4	146760870.6	NaN	NaN	6959834615	96536298653	7.757697338	76718360419	19817938234	63936546.45	1.03496E+11	1071697219	0.245968488	NaN	0	3230516113	0.741445579	NaN	NaN	NaN	NaN	3
4770	115000	0.049759855	4391	9.695290859	10830	8153	10990	369870581.4	1419100000	8.098336949	1004200000	414900000	1900000	1788970581	NaN	7200000	57799999.24	-270616770.4	-281770581.4	-241000000	-435600000	16997327.48	-9000000	-9000000	NaN	-29251138.48	252153811	-31000000	NaN	NaN	88100000	1178100000	1.886792453	568600000	609500000	NaN	1266200000	-9000000	-0.428522653	19000000	0	145500000	6.927782893	NaN	NaN	NaN	NaN	2
11170	276000	0.104387292	134451	0.566636446	88240	82711	88780	189623413	3713647791	2.339068103	2426717967	1286929824	NaN	3903271204	-0.014616449	242549083	235973663.3	-260474547	-88556096.24	-1757678737	-1637856830	-29644294.98	25697185.92	25697185.92	NaN	41876530.98	1585760286	NaN	NaN	NaN	101067316.7	1955969055	NaN	788861137.3	1167107917	NaN	2057036371	24948927.46	0.487351277	0	0	1022177368	19.96716879	NaN	NaN	NaN	NaN	2
58790	4830000	0.039998675	2711736	1.505759737	364600	15856023	377800	15567019016	1.51421E+11	NaN	1.20169E+11	31252442527	NaN	1.66988E+11	0.468889794	NaN	NaN	51128904213	6740908608	45687768649	55292246825	4004312527	-5854214656	-48544131493	-42689916837	498006588.8	-1299773044	-417191101.7	NaN	NaN	22307927624	1.97109E+11	NaN	1.75461E+11	21647964351	NaN	2.19417E+11	637715764.1	0.046060015	NaN	-668227149.4	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	2699700	NaN	2724900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
263540	4574000	0.232712049	1784513	0.843377728	569140	2915624	580370	281826139.3	1629309269	8.209207854	1269769466	359539803.7	NaN	1911135409	0.088283402	23551439.41	5537935.257	-115018657.6	-243608299.6	-60917289.01	-278722461.2	28799843.05	23429726.54	23429726.54	NaN	47635836.26	189506931	4685945.308	NaN	NaN	38217839.66	1568391980	0.743122167	991047004.5	577344975.9	NaN	1606609820	28845949.04	0.47018351	102847371.1	0	66000000	1.075787509	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	191800	NaN	199950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
29900	2300000	0.290411301	1496000	0.50985724	176520	1854000	181040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
390	2000	0.030769231	NaN	45.67901235	810	NaN	810	458134.1511	26293827.42	3.381395942	15347494.06	10946333.36	NaN	26751961.57	NaN	1047562.845	1047562.838	-1716606.316	9735350.71	-17294564.2	-11090897.03	-4761522.32	219289.8223	8380.502763	-210909.3195	-676725.5981	5842607.176	6682054.203	NaN	NaN	10193484.86	8999263.217	0.412310411	4256597.029	4742666.189	2168455.09	19192748.08	219289.8223	1.029781899	NaN	NaN	4055464.745	19.04440499	NaN	NaN	NaN	NaN	1
22200	2009000	0.049232956	1518941	1.367365542	98730	8807550	99260	3992500000	30486500000	2.85516669	26872000000	3614500000	322800000	34479000000	0.611676293	143300000	27000000	-1512500000	-2234200000	-130400000	-1657300000	-1144386530	-357500000	1379900000	1737400000	-200913470	852100000	-92700000	60300000	1.172832302	1758300000	30356100000	-0.332594235	25214700000	5141400000	3200000	32114400000	233500000	0.24166906	NaN	0	1157800049	1.198305992	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1370	3000	0.001722076	591	NaN	17820	3109	17820	664996970.3	9805380327	1.13913751	5718973945	4086406382	NaN	10470377297	0.325584152	1044045243	1044045288	4797953141	4664953747	1705717229	4654978792	-1918961928	-69824681.88	-415623106.4	-345798424.6	-544851846.7	-1572717835	NaN	NaN	NaN	5329950717	11511097556	NaN	10373952737	1137144819	NaN	16841048273	7250000	0.033805884	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
16350	792000	0.217119904	690373	0.186308492	230800	1428513	236800	2400000	236100000	3.962703963	193200000	42900000	NaN	238500000	NaN	NaN	NaN	-114000000	-2400000	-161200000	-139600000	35696644.3	NaN	NaN	NaN	-23396644.3	49600000	3500000	NaN	NaN	NaN	74900000	NaN	53600000	21300000	NaN	74900000	-1620000	-0.068450706	0	0	3500000	0.147887327	NaN	NaN	NaN	NaN	1
5990	204000	0.070698785	25730	9.286412512	10230	34450	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
25880	380000	0.171828376	230731	2.159468439	96320	289000	111370	131781230.8	343999904.7	4.451371571	263799926.9	80199977.79	NaN	475781135.5	NaN	64999982	102399971	56559628.46	-128081231.8	120999966.5	166599953.9	-108736851.2	-16199995.51	-11799996.73	4399998.782	-5004028.653	63640893.78	NaN	NaN	NaN	3699998.975	464999871.2	NaN	430399880.8	34599990.42	NaN	468699870.2	-16199995.51	-1.902980161	2600000	0	NaN	NaN	NaN	NaN	NaN	NaN	0
154270	1787000	0.464179837	394225	0.193232322	1759540	234575	1759540	539768217.2	7528719520	3.654358584	5754037284	1774682236	NaN	8068487737	NaN	858967820	858967834.5	1906415405	-76675460.14	2887320851	4599176499	-328384065.8	119235407.2	174293116.4	55057709.26	-2362350364	-904229985.8	NaN	NaN	NaN	463092757	10416040371	NaN	10353213783	62826588.48	NaN	10879133128	119235407.2	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
200	5000	0.040064103	0	19.67213115	610	0	620	3300000	151600000	2.995220911	113625925.9	37974074.07	NaN	154900000	NaN	6700000	1600000.024	-12500000	-3300000	-30100000	-61625925.93	1997001.351	17000000	17000000	NaN	-4745149.499	20900000	NaN	NaN	NaN	NaN	121500000	NaN	52000000	69500000	NaN	121500000	17000000	8.986784018	0	0	12204937.93	6.451949478	NaN	NaN	NaN	NaN	2
90	4000	0.147383935	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23150	876000	0.055296048	912657	15.94642003	62710	2702000	65610	210122243.2	2295592422	6.789154807	1838465709	457126712.8	NaN	2505714665	0.022803641	26102446.25	NaN	-418450274.1	-126803748.8	-734401855.9	-522646766.9	-43026653.31	24798773.4	24798773.4	NaN	88213756.9	442755330.5	NaN	NaN	NaN	83318494.41	1561190566	2.662832094	1315818942	245371623.8	NaN	1644509060	26162080.16	0.437605603	11112012.11	0	291652252.2	4.878383476	NaN	NaN	NaN	NaN	1
23080	304000	0.204427606	231890	0.131752306	30360	167107	30360	8996376.773	359536496	3.653700429	324008659.9	35527836.06	NaN	368532872.8	NaN	26921.82576	NaN	-12083412.79	233008401.9	-318767877.9	-301578292.1	1722555.624	NaN	NaN	NaN	-5599298.532	73676063.15	NaN	NaN	NaN	242004778.7	40768618.14	NaN	22430367.83	18338250.31	NaN	282773396.8	0	0	4060708.718	0	223917800.9	77.23813041	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	62680	NaN	65300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1051490000	23.16861548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	62190	NaN	64550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-380000	-0.03109471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
293980	7878000	0.353415194	4792400	1.38920009	446300	5312160	446550	781118465.3	4344019082	3.70989011	3515033094	828985987.8	11627335.93	5125137547	NaN	21267093.07	21167715.07	-890567062.4	-765714729.6	-1199205664	-1353441778	41922210.06	19975166.86	19975166.86	NaN	31948726.7	1074353331	1788820.913	NaN	NaN	15403735.64	3144813417	0.886088744	2161591315	983222102.1	6857146.832	3160217153	19975166.86	0.155211888	21167714.14	0	972522277.8	7.556733797	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	32870	NaN	33760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
361950	2650000	0.270834894	1326020	0.937166833	581540	2319560	587040	133209146.8	502960477.9	2.799494448	335754799.2	167205678.7	NaN	636169624.7	NaN	19306316.06	14430678.37	-183550479.1	-128831639.6	-153076897	-44469434.81	10360344.06	NaN	NaN	NaN	21550173.66	98358057.44	-105663.9659	NaN	NaN	4377507.161	349883581	0.67490984	291285364.4	58598216.54	NaN	354261088.1	-180000	-0.006298491	1524580.08	0	4573740.005	0.160042556	NaN	NaN	NaN	NaN	0
90	4000	0.021422451	5	13.33333333	300	5	300	13500000	85000000	1.259259259	58000000	27000000	NaN	98500000	NaN	2000000	2000000	-5500000	-13200000	6100000	-32500000	11310368.2	NaN	NaN	NaN	-3010368.2	1600000	NaN	NaN	NaN	300000	91100000	2.286585366	25500000	65600000	NaN	91400000	1210000	0.951595038	5400000	0	1750000	1.376273815	NaN	NaN	NaN	NaN	2
1002000	23300000	0.305874012	11271723	0.977391394	1943950	27403439	1964380	11148000000	23883000000	8.218682114	18359000000	5524000000	142000000	35031000000	NaN	NaN	NaN	800000000	-8867000000	7683000000	8399000000	-2917005754	1984000000	1000000000	-984000000	2729005754	1984000000	NaN	NaN	NaN	2281000000	31566000000	11.00249584	26758000000	4808000000	12000000	33847000000	1984000000	1.075495576	954000000	0	1616000000	0.876008493	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
