Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
NaN	NaN	NaN	322923	NaN	NaN	2174312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3659792236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4612880859	1.906910545	84102995968	155	12819999744	15.8105693	3
24000	1700000	0.310603435	674452	1.355993491	110620	645357	112620	21677230.21	632907831.6	6.420497138	451503566.1	181404265.5	NaN	654585061.8	NaN	24411717.17	23251785.28	10551783.96	-2865969.997	-92834949.71	-53598970.31	-16277760.93	13648839.9	-12742867.73	-26391707.63	-92716093.9	106252703.7	76239989.2	NaN	NaN	18811260.21	540072881.9	5.043043106	397904595.8	142168286.1	NaN	558884142.1	13648839.9	0.91184018	270170.6257	0	89481948.85	5.978034544	NaN	NaN	NaN	NaN	0
93580	8408000	0.073075543	10632902	2.68879158	130170	26325480	144000	188748662.1	5375556823	4.735226179	4350523388	1025033435	NaN	5564305485	NaN	2188895.763	NaN	199568821.5	-38254516.82	-1851345900	-1416109446	-257050062.5	11147788.33	117009531.5	105861743.2	-691341395.3	2089169239	NaN	NaN	NaN	150494145.3	3524210922	0.091038094	2934413942	589796979.8	NaN	3674705067	11147788.33	0.03301223	0	105861743.2	1150881226	3.408133984	1050000000	170	107000000	14.23819029	0
61590	4001000	0.473850522	2301694	1.952454126	110630	6441599	110990	277100000	5198000000	NaN	3951900000	1246100000	NaN	5475100000	NaN	183400000	NaN	-31800000	-192500000	-6000000	-16800000	71565119.27	105400000	-126400000	-231800000	-79165119.27	166700000	763300000	NaN	NaN	84600000	5192000000	NaN	3935100000	1256900000	NaN	5276600000	105400000	1.086051814	0	0	NaN	NaN	NaN	16	NaN	NaN	2
90	2000	0.003667511	NaN	4.225352113	710	NaN	710	3355053504	4119149320	4.020530368	3497340751	621808568.5	NaN	7474202823	3.568357796	430585146.5	430585144	-255585130.2	-242553214.1	316489391.2	119680862.2	-1287966228	9574468.976	-444414935	-453989404	47540581	-329521307.3	319148965.9	NaN	NaN	3112500290	4435638711	NaN	3617021613	818617097.5	NaN	7548139000	208244700.2	3.740326847	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
21800	850000	0.24552055	235000	2.549019608	51000	847400	51210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
93460	6225000	0.608682898	2614400	0.72470913	202840	5937700	207600	29300000	3199100000	5.569493226	2999800000	199300000	NaN	3228400000	NaN	24500000	17000000	-443800000	-28800000	-437700000	-489800000	-41598272.66	10500000	10500000	NaN	-58601727.34	22700000	23800000	NaN	NaN	500000	2761400000	0.15910899	2510000000	251400000	NaN	2761900000	10500000	0.070320665	0	NaN	400000.006	0.002678883	NaN	NaN	NaN	NaN	2
1430	60000	0.28436019	19672	1.49057431	22810	34495	22970	28197000	319812500	9.281227796	231850000	87962500	58500	348009500	NaN	3936000	6568500.042	-40057000	-25318000	-42201500	-75386000	32819586.11	15369500	21476000	6106500	3614413.887	27462500	NaN	NaN	NaN	2879000	277611000	1.305438847	156464000	121147000	NaN	280490000	15369500	2.646445074	13100000	0	12968000.41	2.232935411	NaN	NaN	NaN	NaN	1
10	1000	0.016313214	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
363510	2350000	0.32173138	670717	0.153235484	1083300	956890	1098580	201200000	1352800000	11.11111111	1015300000	337500000	4100000	1554000000	0.0367818	2000000	9800000.191	-90200000	-182500000	-171700000	-30200000	-315842295	128000000	128000000	NaN	2242294.986	264000000	1200000	NaN	NaN	18700000	1181100000	9.43877551	985100000	196000000	NaN	1199800000	130200000	2.176813803	20000000	0	4500000	0.0752355	24000000	2	NaN	NaN	1
2514180	52745000	0.330900108	20072480	0.881266092	8459420	45852766	8514880	11293000000	43495000000	2.555100449	33241000000	10254000000	239000000	54788000000	0.189845593	110000000	252000000	-1153000000	-9091000000	5515000000	10861000000	-441792010.3	2035000000	53170000000	51135000000	-7348207990	2423000000	173000000	NaN	NaN	2202000000	49010000000	3.096984515	44102000000	4908000000	19000000	51212000000	3072000000	0.562396974	2315000000	7280000000	2068000000	0.378592754	1.89E+11	544	1.09498E+11	75.93481043	2
190	16000	0.060920586	500	2.325581395	430	1300	430	89300000	861077000	31.17888748	544677000	316400000	12950000	950377000	0.06369638	13800000	11250000	140132597	-31500000	136282597	-362327000	-95973397.67	11850000	58700000	46850000	-58659199.33	35350000	20350000	42600000	5.226932315	57800000	997359597	8.215804728	182350000	815009597	350000	1055159597	12950000	0.749880107	NaN	0	57200000.76	3.312211792	518000000	19	6000000	1.418439716	3
110	2000	0.007092199	470	0.759013283	5270	785	5770	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5040	130000	0.248367936	100914	0.598951834	40070	132999	40070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
259960	395000	0.255429659	247682	0.001764509	566730	56126	581730	455106642.6	1676236211	12.42985075	1364276959	311959251.2	2085936.486	2131342853	0.218024583	102881367.4	145754806.5	221630751.6	-224349918.8	384222050.9	510048719.7	-146707258.4	-23615780.93	-23727527.53	-111746.5975	-135192158.2	61758619.53	19183165.9	NaN	NaN	230756723.7	2060458262	4.802881729	1874325679	186132582.5	37248.86582	2291214985	-14154569.01	-0.32617851	265472666.7	0	69878875.73	1.61029188	377000000	11	31000000	9.717868339	2
50200	1930000	0.594311362	116137	0.144466917	622980	100706	622980	22694332.56	244414359.4	7.911392405	130582469.1	113831890.3	NaN	267108691.9	0.844614221	28277858.82	27377290.73	-24675583.81	-22694332.56	-65381291.41	15309668.79	-14996953.87	-3602275.009	-3602275.009	NaN	-45701475.36	63400040.16	NaN	NaN	NaN	NaN	179033067.9	NaN	145892137.9	33140930.08	NaN	179033067.9	3602275.009	0.42230711	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
679340	45545000	1.56448016	17965100	0.729751218	9093510	46617100	9984670	34381794487	1.84686E+11	NaN	1.52155E+11	32530399376	NaN	2.19068E+11	1.648107342	1177054011	NaN	-13023978179	-18938480910	6262205301	14834321849	-25963655.34	-1079707017	9488502302	10568209319	392379438.6	-347702569.5	7425867894	NaN	NaN	15443313577	1.90948E+11	NaN	1.6699E+11	23958282828	NaN	2.06391E+11	8223759965	1.456837457	NaN	4718264518	NaN	NaN	3.15009E+11	1185	1.61058E+11	50.21035309	3
15810	410000	0.058623394	208990	0.6	40000	1249400	41280	19886195179	92047371759	1.098862716	79279167211	12768204548	NaN	1.11934E+11	3.977765454	3435201992	8723305664	16729198998	6861045155	13329165730	3345764928	1385549468	-7066061999	-25267521757	-18201459758	-1009075955	-3461011887	-552975175.3	NaN	NaN	26747240334	1.05377E+11	26.71737817	82624932139	22751605350	NaN	1.32124E+11	3682699145	1.36284668	NaN	-1572721939	1212114624	0.448564036	2.84092E+11	237	2.26723E+11	81.58365058	3
80	3000	0.021187338	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
154500	2276000	0.16056562	583380	0.368512367	743530	2618939	756090	3055700000	13863000000	5.189073523	10872100000	2990900000	46800000	16918700000	1.651188048	88300000	11733333.59	-1587000000	-2499300000	581000000	732000000	-554793580.6	1671400000	2579500000	908100000	-3128606419	331300000	NaN	NaN	NaN	556400000	14444000000	1.394415296	11604100000	2839900000	6000000	15000400000	2582100000	4.681599492	1870000000	1258900000	NaN	NaN	68200001536	279	5263000064	9.331560228	2
5312750	121748000	0.102151724	87905447	1.021289917	9327420	396460125	9599960	6775000000	1.1157E+11	11.53444997	95271000000	16299000000	NaN	1.18345E+11	0.35763799	259000000	19000000	6908000000	-1038000000	7611000000	7290000000	-9100245245	31787000000	35330000000	3543000000	-30452754755	335000000	NaN	NaN	NaN	5737000000	1.19181E+11	10.22864019	1.02561E+11	16620000000	NaN	1.24918E+11	33787000000	6.041757376	400000000	0	857000000	0.153247879	43499999232	291	97525997568	231.9286569	2
91600	5960000	0.438567477	990309	2.538554293	472710	960689	475440	336362429	1545430013	6.523009496	1052278564	493151448.7	306193.3758	1881792442	0.004297507	62031175.65	62229301.45	-56069410.51	-316423836.8	239569299.5	401887811.4	117019912	-9401937.773	-84023064.58	-74621126.81	25702223.86	20785126.8	14120918.03	NaN	NaN	19938592.17	1784999312	5.117595819	1454166376	330832936.8	432273.0011	1804937905	-9005687.522	-0.09767062	27143142.19	0	11401200.29	0.123651003	NaN	NaN	NaN	NaN	1
448650	2832000	0.079110642	1448674	1.757548445	1109500	3630505	1141750	2160700876	13907707988	11.31302846	11287783407	2619924581	19568950	16068408865	0.182320703	144103870	145656799.3	-3666972448	-1458218164	-3277472545	-2228698982	456650156.5	1297534872	1509404210	211869337.9	-182301539.1	1068718262	NaN	264984450	16.86562571	702482711.9	10630235443	4.07064625	9059084425	1571151018	135500	11332718155	1446497261	1.770422713	488189857.3	477968852	968350463.9	1.185200761	14000000000	113	2191000064	18.85542182	2
1330	78000	0.161691207	15704	21.50537634	1860	20838	1860	2692130.582	90535799.1	NaN	44942490.37	45593308.73	NaN	93227929.68	NaN	6047087.247	6047087.193	-7216639.07	-67243.22594	-50912728.21	-34157157.24	-6329686.731	177714.24	177714.24	NaN	-13081991.67	43763332.37	NaN	NaN	NaN	2624887.356	39623070.89	NaN	10785333.13	28837737.75	NaN	42247958.24	177714.24	0.09566876	489914.9319	0	15232992.17	8.200364105	NaN	NaN	NaN	NaN	0
690	41000	0.106465577	32612	0.744416873	4030	8163	4030	4564979.8	229787990.1	NaN	195264590.1	34523400.05	59713.64316	234352969.9	0.102116734	2329442.652	2745972.872	-45729294.08	-341552.2698	-168612522.8	-181100489.5	8305075.953	1713256.469	1713256.469	NaN	-20784006.24	123224781	20067325.4	NaN	NaN	4223427.531	61175467.34	NaN	14164100.58	47011366.76	94027.61807	65398894.87	2128443.354	0.523498436	200000	0	85453643.8	21.01763655	NaN	NaN	NaN	NaN	1
20950	230000	0.067956902	62892	5.679592636	51060	239960	51100	283000000	3587900000	6.278339728	2727800000	860100000	11000000	3870900000	0.044517986	5700000	7099999.905	-233600000	-128400000	-270900000	-605800000	249071477.6	292900000	291700000	-1200000	45228522.38	165700000	NaN	NaN	NaN	154600000	3317000000	NaN	2122000000	1195000000	2500000	3471600000	297600000	2.81884101	64700000	0	17100000.38	0.161969699	NaN	116	NaN	NaN	2
66860	3686000	0.339791085	271301	4.655493482	107400	486675	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12950000	0.045521131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	467070000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1480	101000	0.120639509	63500	4.653679654	9240	162150	9250	211096911.6	3565079410	5.609238746	2703015699	862063711	9955484.761	3776176322	0.082082383	10158657.92	33726745.61	74361375.97	-89599362.85	49167904.33	-1735505119	-13148685.47	69078873.85	-91021574.96	-160100448.8	-246912957.3	114792834.5	NaN	NaN	NaN	121497548.7	3614247315	NaN	967510580.2	2646736734	NaN	3735744863	75174068.6	1.012349395	NaN	0	81269264.22	1.09443179	1334000000	38	85000000	7.343412527	3
42840	3317000	0.32099212	1657948	0.996505759	77270	6790182	78870	811626870.6	22056972396	3.966579213	17371653578	4685318818	26272616.52	22868599267	0.254917613	NaN	55021465.3	-819875392.3	-21029737.86	-925738684	-1407687881	-209523684.9	761909277.3	1608503293	846594015.8	-3474367469	126893029.6	NaN	NaN	NaN	790597132.7	21131233712	1.930501588	15963965697	5167268015	3680539.847	21921830845	878231739.7	1.924621732	NaN	497131839.7	164007873.5	0.359418936	5939999744	1024	1328000000	NaN	3
173080	11805000	0.14495628	6235246	0.664546991	349110	36336490	357000	69504586707	4.88209E+11	1.899103325	3.76038E+11	1.12171E+11	4511481766	5.57714E+11	0.881722785	12143167186	9279115234	-31146422512	1409988663	4108200231	50895054460	-3595956787	-11649056038	-42481319928	-30832263890	2036471479	-36664611406	-1665988708	1592285496	2.43526226	70914575370	4.92317E+11	4.541218677	4.26933E+11	65384559274	2402814698	5.63232E+11	7290396144	0.339403079	NaN	3923663334	4408901367	0.205255609	4.70519E+11	417	4.60617E+11	98.63371793	3
180	4000	0.056061668	130	16	750	186	750	14096296.3	122277777.8	8.620519404	84770370.37	37507407.41	92592.59259	136374074.1	NaN	4725925.926	2296296.358	-26155555.56	-11022222.22	-22203703.7	-36281481.48	-16896043.99	22600000	22607407.41	7407.407407	3351146.486	7070370.37	6870370.37	NaN	NaN	3074074.074	100074074.1	3.539632395	48488888.89	51585185.19	NaN	103148148.1	22600000	10.4892216	9622222.222	NaN	13285184.86	6.165984423	NaN	NaN	NaN	NaN	2
26910	2365000	0.454267812	1410350	0.21211407	42430	7800026	43090	27384682538	46366464529	NaN	34299512248	12066952281	NaN	73751147067	2.709612394	440752323.8	199781250	3189386538	-4641659394	9035441697	7441280660	606365611.5	844397585.8	-10926797310	-11771194895	1851181607	-1204395765	NaN	NaN	NaN	22743023144	55401906225	NaN	41740792908	13661113318	NaN	78144929370	5006178362	3.259374693	NaN	NaN	438739166.3	0.285650097	54399000576	252	27420999680	57.01779825	3
26000	900000	0.115756639	124115	10.34768212	48320	416531	48670	783300000	5824300000	12.71306047	4903200000	921100000	5600000	6607600000	NaN	14000000	7400000.095	-283000000	-681900000	-583900000	-1450700000	-595968978.6	206800000	687800000	481000000	376568978.6	982800000	13200000	NaN	NaN	101400000	5240400000	NaN	3452500000	1787900000	NaN	5341800000	206800000	1.425112516	559200000	NaN	797500000	5.49577965	NaN	NaN	NaN	NaN	2
396400	7477000	0.269430897	1287476	0.222106527	2381740	965105	2381740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1395000000	3.279068194	NaN	NaN	NaN	NaN	2
81290	1621000	0.145073493	998960	5.111255599	276840	2060598	283560	999260000	4894430000	5.713124746	3786980000	1107450000	50000000	5893690000	NaN	49330000	5000000	-898330000	-937970000	-282700000	148930000	-226128990.7	576330000	773790000	197460000	-456241009.3	322340000	69180000	NaN	NaN	61290000	4611730000	0.044390518	3935910000	675820000	NaN	4673020000	576330000	3.101565222	140810000	6460000	276230011	1.486553529	2500000000	145	73000000	4.055555556	2
32460	2846000	0.046631214	2561268	0.401828319	995450	15011748	1001450	2114000000	15642000000	3.401240035	9997000000	5645000000	508000000	17756000000	0.082854857	257000000	255000000	31000000	-784000000	-3528000000	-5953000000	255379704.7	1213000000	1216000000	3000000	-1215379705	4343000000	NaN	NaN	NaN	1330000000	12114000000	1.4622057	4044000000	8070000000	40000000	13444000000	1256000000	2.420132556	329000000	0	3672000000	7.075419385	4260000000	700	757000000	18.76084292	1
74060	437000	0.137159874	330365	0.01980198	101000	253390	117600	NaN	496600000	NaN	488900000	7700000	NaN	496600000	NaN	16500000	NaN	123700000	3600000	-328700000	-410900000	-61500000	NaN	NaN	NaN	-54300000	448800000	NaN	NaN	NaN	3600000	167900000	NaN	78000000	89900000	NaN	171500000	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
301830	14806000	0.376791257	6479932	9.390517379	499440	15230994	505990	16456885425	1.07682E+11	8.112892881	88817177645	18864944505	1061345632	1.24139E+11	0.786293889	1521702458	716439514.2	-6389349436	-7770098245	102136496.9	-14892300181	-370577114.6	5165201242	-17182251133	-22347452375	-36323792.75	1278612313	2278034755	1084082071	3.2017185	8686787180	1.07784E+11	4.475936255	73924877463	33859381183	220171988.3	1.16471E+11	9215766127	1.788960501	NaN	1154336970	2631302246	0.510787244	1.54858E+11	379	61452001280	44.8355124	3
11010	949000	0.648882677	319634	0.283085633	42390	510490	45230	66889831.99	1991642056	3.299968318	1581436314	410205742.3	777511.6161	2058531888	NaN	4374062.787	759945.333	-166292389	-29607156.11	-251338707.8	-356477980.5	17245488.85	212061383.9	197943876.1	-14117507.74	-17494768.78	114653475	-608555.3032	14467746.99	2.807390498	37282675.88	1740303349	0.309193361	1224958334	515345015	860853.292	1777586025	214426829.5	NaN	NaN	8370296.305	2905014.753	NaN	NaN	NaN	NaN	NaN	3
