Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)	HFC gas emissions (thousand metric tons of CO2 equivalent)	Agricultural methane emissions (thousand metric tons of CO2 equivalent)	Agricultural methane emissions (% of total)	Methane emissions in energy sector (thousand metric tons of CO2 equivalent)	Energy related methane emissions (% of total)	Methane emissions (kt of CO2 equivalent)	Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent)	Agricultural nitrous oxide emissions (% of total)	Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)	Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions)	Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent)	Nitrous oxide emissions (thousand metric tons of CO2 equivalent)	PFC gas emissions (thousand metric tons of CO2 equivalent)	PM10, country level (micrograms per cubic meter)	SF6 gas emissions (thousand metric tons of CO2 equivalent)	Bird species, threatened	Disaster risk reduction progress score (1-5 scale; 5=best)	GHG net emissions/removals by LUCF (Mt of CO2 equivalent)	Droughts, floods, extreme temperatures (% of population, average 1990-2009)	CO2 emissions from residential buildings and commercial and public services (million metric tons)	CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	CO2 emissions from electricity and heat production, total (million metric tons)	CO2 emissions from electricity and heat production, total (% of total fuel combustion)	CO2 emissions from manufacturing industries and construction (million metric tons)	CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	CO2 emissions from other sectors, excluding residential buildings and commercial and public services (million metric tons)	CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	CO2 emissions from transport (million metric tons)	CO2 emissions from transport (% of total fuel combustion)	Fish species, threatened	Plant species (higher), threatened	Mammal species, threatened	Population density (people per sq. km of land area)	Population living in areas where elevation is below 5 meters (% of total population)	Population in largest city	Population in the largest city (% of urban population)	Population in urban agglomerations of more than 1 million	Population in urban agglomerations of more than 1 million (% of total population)	Pump price for diesel fuel (US$ per liter)	Pump price for gasoline (US$ per liter)	GEF benefits index for biodiversity (0 = no biodiversity potential to 100 = maximum)	Water productivity, total (constant 2000 US$ GDP per cubic meter of total freshwater withdrawal)	Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)	Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)	Annual freshwater withdrawals, industry (% of total freshwater withdrawal)	Annual freshwater withdrawals, total (billion cubic meters)	Annual freshwater withdrawals, total (% of internal resources)	Renewable internal freshwater resources, total (billion cubic meters)	Renewable internal freshwater resources per capita (cubic meters)	Terrestrial protected areas (% of total land area)	Marine protected areas (% of territorial waters)	Terrestrial and marine protected areas (% of total territorial area)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.91435294	NaN	376887	23.02962402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.84717018	NaN	1541204	24.01204226	1541204	15.24284443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.680841736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.1327584	90	10	0	0.02	0.1078	16	91324.20091	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1156	NaN	11699	20.24048443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.65	14.28571429	1.38	30.32967033	0.32	7.032967033	0.23	5.054945055	1.97	43.2967033	NaN	NaN	NaN	5.74496723	NaN	978721	29.93177966	1486882	23.89132329	NaN	NaN	NaN	4.185923792	85	10	5	1.24	0.1992	303.5	48766.59088	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.85	7.256627895	30.73	16.10080687	60.44	31.66719061	10.4	5.449020224	75.42	39.51587551	NaN	NaN	NaN	16.76135302	NaN	13931020	13.51446457	48139013	33.95060523	NaN	NaN	NaN	14.5031565	NaN	NaN	NaN	35.04	0.4256	5418	38211.08238	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	596.7488372	NaN	88835	99.82630145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08	311.7668607	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.04	1.25	2.58	80.625	0.1	3.125	0	0	0.48	15	NaN	NaN	NaN	43.9658444	NaN	47489	32.17566699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.5	36685.36901	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.15176596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	181251.7052	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.05	2.659574468	0.83	44.14893617	0.55	29.25531915	0.03	1.595744681	0.42	22.34042553	NaN	NaN	NaN	2.225460096	NaN	95736	23.15636117	NaN	NaN	NaN	NaN	NaN	24.8802642	NaN	NaN	NaN	0.09	0.7353	2.4	1902.896764	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.413788565	NaN	431550	43.57142692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.05	141	51278.28397	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.85	16.483381	125.09	30.84377158	88.36	21.7871585	7.22	1.780254463	118.04	29.10543446	NaN	NaN	NaN	2.919664684	NaN	3523629	17.35312803	10260020	38.64414313	NaN	NaN	NaN	11.93580256	NaN	NaN	NaN	42.2	1.454	2850	107344.6328	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.35	46.21002266	1.26	3.173004281	6.99	17.60261899	0.57	1.435406699	12.54	31.57894737	NaN	NaN	NaN	163.62765	NaN	900382	20.11194247	900382	13.75656865	NaN	NaN	NaN	62.878727	NaN	NaN	NaN	3.2	5.981	40.4	6172.550911	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	717.8631579	NaN	27301	63.26256756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.1	10.31434185	4.98	24.45972495	6.26	30.74656189	0.31	1.52259332	6.72	33.00589391	NaN	NaN	NaN	16.83715519	NaN	4362596	42.04632505	4362596	34.8479942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	884	70613.06358	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	339.91	17.50335999	526.92	27.13327188	858.84	44.225194	104.26	5.368775007	112.04	5.769399115	NaN	NaN	NaN	116.220241	NaN	7221482	2.690496233	92174521	8.502910054	NaN	NaN	NaN	0.768403696	86.3	6.171	7.518	481.1	16.94	2813	2594.934665	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.39	16.73819742	0.05	2.145922747	0.25	10.72961373	0	0	1.65	70.81545064	NaN	NaN	NaN	23.60559328	NaN	818582	19.30495903	1475302	13.22121055	NaN	NaN	NaN	26.13000279	35.35	45.45	19.19	0.396	0.1387	273	24465.43473	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.74	6.623156877	10.47	25.30819434	11.61	28.06381436	2.11	5.100314237	14.44	34.90452018	NaN	NaN	NaN	28.18462461	NaN	4336588	20.79758995	9539536	30.50617027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2112	67538.95746	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	218.7086022	NaN	24243	22.52255793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.2	2949.86701	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.3662531	NaN	53282	43.40268996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3	892.9475006	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.07	3.153153153	0.23	10.36036036	0.56	25.22522523	0	0	1.37	61.71171171	NaN	NaN	NaN	55.6337642	NaN	668987	49.43410432	668987	23.5504073	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.4	39568.26935	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.69	8.367029549	11.47	35.67651633	7.88	24.51010886	2	6.220839813	8.1	25.19440124	NaN	NaN	NaN	95.49994413	NaN	2045604	27.73864707	2045604	19.94408725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.12	3716.59718	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.72083333	NaN	11451	51.45823035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.16	4.419889503	1.49	41.16022099	1.06	29.28176796	0	0	0.91	25.13812155	NaN	NaN	NaN	78.29372294	NaN	161946	34.1558323	NaN	NaN	NaN	NaN	NaN	24.58753707	77.5	22.5	0	0.2	25.64	0.78	1078.190961	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.54	19.82892244	53.12	30.49543602	72.39	41.55806878	7.45	4.276938975	6.69	3.840633791	NaN	NaN	NaN	133.9111945	NaN	1202712	15.43204697	1202712	11.62341778	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	231.22	22.95671168	413.18	41.02263701	202.82	20.1370135	19.07	1.893367752	140.92	13.99126291	NaN	NaN	NaN	222.9539713	NaN	3272990	5.771027324	6148495	7.898896864	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107	1374.616007	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.48666667	NaN	12590	26.0916517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.56	16.1268556	30.84	52.0242915	6.22	10.4925776	1.67	2.817139001	10.98	18.52226721	NaN	NaN	NaN	120.948903	NaN	1045180	24.10797686	1045180	20.38570524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	1170.269536	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4	5.006257822	4.17	52.1902378	0.78	9.762202753	0.04	0.500625782	2.6	32.54067584	NaN	NaN	NaN	139.9989652	NaN	1445465	39.26424867	1445465	21.36760412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	3104.32758	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.67	18.4940273	22.58	48.16552901	6.01	12.81996587	0.09	0.191979522	9.53	20.32849829	NaN	NaN	NaN	9.824107585	NaN	1700564	14.64110138	1700564	7.267842726	NaN	NaN	NaN	12.71580558	NaN	NaN	NaN	3.5	29.99	11.25	480.8006677	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.17	9.709543568	1.85	15.3526971	2.14	17.7593361	1.21	10.04149378	5.67	47.05394191	NaN	NaN	NaN	34.52526369	NaN	1435783	28.47201313	2429946	25.423233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	432	45197.86306	NaN	NaN	NaN	2
