Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)	HFC gas emissions (thousand metric tons of CO2 equivalent)	Agricultural methane emissions (thousand metric tons of CO2 equivalent)	Agricultural methane emissions (% of total)	Methane emissions in energy sector (thousand metric tons of CO2 equivalent)	Energy related methane emissions (% of total)	Methane emissions (kt of CO2 equivalent)	Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent)	Agricultural nitrous oxide emissions (% of total)	Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)	Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions)	Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent)	Nitrous oxide emissions (thousand metric tons of CO2 equivalent)	PFC gas emissions (thousand metric tons of CO2 equivalent)	PM10, country level (micrograms per cubic meter)	SF6 gas emissions (thousand metric tons of CO2 equivalent)	Bird species, threatened	Disaster risk reduction progress score (1-5 scale; 5=best)	GHG net emissions/removals by LUCF (Mt of CO2 equivalent)	Droughts, floods, extreme temperatures (% of population, average 1990-2009)	CO2 emissions from residential buildings and commercial and public services (million metric tons)	CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	CO2 emissions from electricity and heat production, total (million metric tons)	CO2 emissions from electricity and heat production, total (% of total fuel combustion)	CO2 emissions from manufacturing industries and construction (million metric tons)	CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	CO2 emissions from other sectors, excluding residential buildings and commercial and public services (million metric tons)	CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	CO2 emissions from transport (million metric tons)	CO2 emissions from transport (% of total fuel combustion)	Fish species, threatened	Plant species (higher), threatened	Mammal species, threatened	Population density (people per sq. km of land area)	Population living in areas where elevation is below 5 meters (% of total population)	Population in largest city	Population in the largest city (% of urban population)	Population in urban agglomerations of more than 1 million	Population in urban agglomerations of more than 1 million (% of total population)	Pump price for diesel fuel (US$ per liter)	Pump price for gasoline (US$ per liter)	GEF benefits index for biodiversity (0 = no biodiversity potential to 100 = maximum)	Water productivity, total (constant 2000 US$ GDP per cubic meter of total freshwater withdrawal)	Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)	Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)	Annual freshwater withdrawals, industry (% of total freshwater withdrawal)	Annual freshwater withdrawals, total (billion cubic meters)	Annual freshwater withdrawals, total (% of internal resources)	Renewable internal freshwater resources, total (billion cubic meters)	Renewable internal freshwater resources per capita (cubic meters)	Terrestrial protected areas (% of total land area)	Marine protected areas (% of territorial waters)	Terrestrial and marine protected areas (% of total territorial area)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.61534467	NaN	NaN	NaN	-1.695694435	NaN	10.04	3.395218288	162.79	55.05055629	49.78	16.8340604	3.79	1.281661087	69.31	23.43850394	NaN	NaN	NaN	2.383530974	NaN	3881267	24.55557032	11039045	60.28641254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.108687065	11.43809763	8.467476295	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.34881771	NaN	NaN	NaN	-11.60746022	NaN	13.74	21.7646127	20.94	33.16964993	10.36	16.41058134	1.03	1.631553936	17.07	27.03944242	NaN	NaN	NaN	96.53143723	NaN	1545111	29.50355564	1545111	19.41333961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.44717843	NaN	21.44717843	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.2033476	NaN	NaN	NaN	NaN	NaN	3.99	13.98527865	14.15	49.59691553	5.96	20.89029092	2.07	7.255520505	2.35	8.236943568	NaN	NaN	NaN	93.29407523	NaN	1772041	43.897606	1772041	22.82675512	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.754736057	NaN	6.754736057	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.80192692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	239.1066199	NaN	286459	62.87412391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.662204627	NaN	4.662204627	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.0407502	NaN	NaN	NaN	-1.166281004	NaN	31.25	25.77107043	32.65	26.92561438	29.42	24.26191654	4.32	3.562592776	23.61	19.47055913	NaN	NaN	NaN	NaN	NaN	1727099	17.55588943	1727099	17.00463451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.429914491	0.021906764	4.234146424	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.70755737	NaN	NaN	NaN	NaN	NaN	0.22	24.44444444	0.03	3.333333333	0.15	16.66666667	0	0	0.49	54.44444444	NaN	NaN	NaN	52.63049177	NaN	589843	27.30809707	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.80738184	0	23.27300081	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	182.0271439	NaN	NaN	NaN	NaN	NaN	2.74	13.11004785	6.7	32.05741627	7.29	34.88038278	1.28	6.124401914	2.91	13.92344498	NaN	NaN	NaN	921.3235154	NaN	8691200	32.8214387	12563324	10.47566253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.76917666	0.5148147	1.491346032	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.09883952	NaN	NaN	NaN	-11.87105701	NaN	3.32	6.152705708	35.38	65.56708673	10.07	18.66197183	1.08	2.00148258	4.1	7.598220904	NaN	NaN	NaN	75.59275061	NaN	1160287	20.39744346	1160287	13.87434104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.125884333	0.396833718	3.91689457	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.39527909	NaN	NaN	NaN	NaN	NaN	0.17	1.39002453	7.05	57.64513491	3.76	30.74407195	0	0	1.25	10.2207686	NaN	NaN	NaN	809.7380282	NaN	134966	26.55640158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.34984586	0	0.163751438	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.19280665	NaN	NaN	NaN	NaN	NaN	0.17	4.057279236	2.06	49.1646778	0.34	8.114558473	0.48	11.45584726	1.13	26.96897375	NaN	NaN	NaN	64.81709804	NaN	409196	29.81359007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.540274268	0.707011316	0.540313328	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.77875129	NaN	NaN	NaN	-29.28835077	NaN	9.02	14.4112478	35.54	56.78223358	9.73	15.54561432	2.76	4.409650104	5.55	8.867231187	NaN	NaN	NaN	50.08873989	NaN	1657831	23.89053331	1657831	16.31723425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.219980887	NaN	7.219980887	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.70678845	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.732573433	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.477788089	NaN	NaN	NaN	0.115	0.71875	NaN	NaN	17.9741009	4.957350478	12.0225547	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1236	NaN	11392	18.43365696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.403554464	4.837956062	4.851495606	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.3659012	NaN	NaN	NaN	NaN	NaN	0.81	10.16311167	2.09	26.22333752	0.76	9.535759097	1.23	15.43287327	3.09	38.77038896	NaN	NaN	NaN	7.050329549	NaN	1290570	28.21899959	2163954	28.33282401	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.33890002	NaN	14.33890002	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.17604887	NaN	NaN	NaN	NaN	NaN	19.56	7.552998417	34.41	13.28725335	78.27	30.22357802	14.23	5.494844963	112.5	43.44132525	NaN	NaN	NaN	19.42716215	NaN	16172078	12.53882613	59442748	36.17003473	NaN	NaN	NaN	10.86519731	60.93	20.96	18.12	54.87	1.012735327	NaN	NaN	11.86282874	11.74457511	11.85940964	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.7872009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	614.5046512	NaN	92558	100.4830824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.124131865	0.065178322	0.071709786	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.34569061	NaN	NaN	NaN	NaN	NaN	0.06	1.226993865	3.77	77.09611452	0.24	4.90797546	0	0	0.83	16.97341513	NaN	NaN	NaN	56.39240987	NaN	35595	17.33323721	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.99171663	1.441332197	29.57558698	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.93692006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.99049164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.37508722	NaN	26.37508722	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.1970001	NaN	NaN	NaN	NaN	NaN	0.12	3.947368421	1.41	46.38157895	0.58	19.07894737	0.04	1.315789474	0.9	29.60526316	NaN	NaN	NaN	2.86503979	NaN	156920	19.39069634	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.9317869	NaN	30.9317869	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.38117382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.467994157	NaN	530984	41.81223522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.74428914	NaN	17.74428914	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.43536909	NaN	NaN	NaN	-29.7141142	NaN	82.7	17.20837322	152.84	31.80323775	92.62	19.27254567	13.12	2.730034542	139.3	28.98580881	NaN	NaN	NaN	3.262975463	NaN	4274256	18.45383471	12131926	40.88691995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.365753595	0.73785527	4.381283992	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.74045105	NaN	NaN	NaN	-3.295640365	NaN	18.48	44.06294707	2.29	5.460181211	6.02	14.35383882	0.86	2.050548402	14.28	34.04864092	NaN	NaN	NaN	176.79625	NaN	1054256	20.27166476	1054256	14.90778226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.70645606	NaN	20.70645606	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	749.7263158	NaN	27571	63.45945279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.329154065	0.024434179	0.498667136	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.72501993	NaN	NaN	NaN	NaN	NaN	3.79	8.124330118	14.1	30.22508039	11.81	25.31618435	0.79	1.693461951	16.17	34.66237942	NaN	NaN	NaN	19.67744274	NaN	5025088	40.55021001	5025088	34.34602788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.53531469	3.470023279	13.20349867	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.86588435	NaN	NaN	NaN	NaN	NaN	363.44	11.49817296	1279.52	40.48025057	1245.03	39.38908838	115.56	3.655978613	157.29	4.976193113	NaN	NaN	NaN	130.533649	NaN	10719709	2.727486847	137778283	11.31602669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.34419021	0.846852742	13.82259006	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.4891223	NaN	NaN	NaN	NaN	NaN	0.53	21.72131148	0.03	1.229508197	0.18	7.37704918	0	0	1.71	70.08196721	NaN	NaN	NaN	30.22460917	NaN	1205563	18.25595203	2198000	15.38410391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.767985014	0.390643115	7.639105475	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.13761035	NaN	NaN	NaN	NaN	NaN	4.3	7.383241758	11.22	19.26510989	20.56	35.3021978	1.5	2.575549451	20.66	35.4739011	NaN	NaN	NaN	33.4498612	NaN	5656541	21.52154227	12061811	32.50056362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.31991018	5.169524878	18.35638004	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.75299481	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	272.6139785	NaN	34113	23.80601438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.28933	NaN	79598	39.61058528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.468881806	0	0.160097236	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.86384209	NaN	NaN	NaN	NaN	NaN	0.17	4.11622276	0.52	12.59079903	0.65	15.73849879	0.22	5.326876513	2.58	62.46973366	NaN	NaN	NaN	69.66500196	NaN	896099	44.63479284	896099	25.19187708	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.72053552	12.12397729	17.47211314	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.69548815	NaN	NaN	NaN	-21.6543	NaN	1.17	5.093600348	14.76	64.25772747	3.09	13.45232912	2.08	9.055289508	1.88	8.184588594	NaN	NaN	NaN	101.9479143	NaN	2157921	26.43303405	2157921	19.70847018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.256690853	1.252396802	2.68660148	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	142.0666667	NaN	17707	51.93277804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.973893047	1.074174117	1.342021088	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.63064139	NaN	NaN	NaN	NaN	NaN	0.2	3.616636528	2.26	40.86799277	1.57	28.39059675	0	0	1.51	27.30560579	NaN	NaN	NaN	94.51049784	NaN	186783	31.39862899	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.47949061	0.557234377	4.519145225	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.19717191	NaN	NaN	NaN	-7.620760512	NaN	14.63	11.64901664	70.17	55.87228283	28.58	22.7565889	2	1.592483478	10.2	8.121665738	NaN	NaN	NaN	133.4960657	NaN	1189927	15.48821155	1189927	11.53561996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.04036891	NaN	15.04036891	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.71209419	NaN	NaN	NaN	-32.05202554	NaN	197.15	21.95385403	381.12	42.44003474	132.3	14.7324113	18.17	2.023340237	169.28	18.85035968	NaN	NaN	NaN	234.6524707	NaN	3462965	5.770569132	6401986	7.815417455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.65223339	35.9781556	34.73330117	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.99128135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.912	NaN	15510	31.24262142	NaN	NaN	NaN	NaN	NaN	18.88700087	NaN	NaN	NaN	0.0166	NaN	NaN	NaN	21.39201922	0.125202753	3.646731752	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.00609389	NaN	NaN	NaN	0.511165196	NaN	6.44	9.048756499	44.76	62.89166784	5.91	8.3040607	2.3	3.231698749	11.75	16.50976535	NaN	NaN	NaN	124.0413387	NaN	1055625	23.5911488	1055625	20.05719471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.401823655	2.98431574	3.722492858	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.02880586	NaN	NaN	NaN	NaN	NaN	1.76	14.37908497	4.95	40.44117647	1.07	8.741830065	0.15	1.225490196	4.3	35.13071895	NaN	NaN	NaN	166.6963576	NaN	1690112	35.73356962	1690112	20.98275208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.20653828	30.37375274	24.063845	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.22084639	NaN	NaN	NaN	NaN	NaN	10.94	19.89090909	24.87	45.21818182	7.25	13.18181818	0	0	11.94	21.70909091	NaN	NaN	NaN	12.08648089	NaN	2067072	12.65082934	2067072	7.180610734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.308284069	0.192217955	6.235082326	2
