Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)	HFC gas emissions (thousand metric tons of CO2 equivalent)	Agricultural methane emissions (thousand metric tons of CO2 equivalent)	Agricultural methane emissions (% of total)	Methane emissions in energy sector (thousand metric tons of CO2 equivalent)	Energy related methane emissions (% of total)	Methane emissions (kt of CO2 equivalent)	Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent)	Agricultural nitrous oxide emissions (% of total)	Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)	Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions)	Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent)	Nitrous oxide emissions (thousand metric tons of CO2 equivalent)	PFC gas emissions (thousand metric tons of CO2 equivalent)	PM10, country level (micrograms per cubic meter)	SF6 gas emissions (thousand metric tons of CO2 equivalent)	Bird species, threatened	Disaster risk reduction progress score (1-5 scale; 5=best)	GHG net emissions/removals by LUCF (Mt of CO2 equivalent)	Droughts, floods, extreme temperatures (% of population, average 1990-2009)	CO2 emissions from residential buildings and commercial and public services (million metric tons)	CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	CO2 emissions from electricity and heat production, total (million metric tons)	CO2 emissions from electricity and heat production, total (% of total fuel combustion)	CO2 emissions from manufacturing industries and construction (million metric tons)	CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	CO2 emissions from other sectors, excluding residential buildings and commercial and public services (million metric tons)	CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	CO2 emissions from transport (million metric tons)	CO2 emissions from transport (% of total fuel combustion)	Fish species, threatened	Plant species (higher), threatened	Mammal species, threatened	Population density (people per sq. km of land area)	Population living in areas where elevation is below 5 meters (% of total population)	Population in largest city	Population in the largest city (% of urban population)	Population in urban agglomerations of more than 1 million	Population in urban agglomerations of more than 1 million (% of total population)	Pump price for diesel fuel (US$ per liter)	Pump price for gasoline (US$ per liter)	GEF benefits index for biodiversity (0 = no biodiversity potential to 100 = maximum)	Water productivity, total (constant 2000 US$ GDP per cubic meter of total freshwater withdrawal)	Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)	Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)	Annual freshwater withdrawals, industry (% of total freshwater withdrawal)	Annual freshwater withdrawals, total (billion cubic meters)	Annual freshwater withdrawals, total (% of internal resources)	Renewable internal freshwater resources, total (billion cubic meters)	Renewable internal freshwater resources per capita (cubic meters)	Terrestrial protected areas (% of total land area)	Marine protected areas (% of territorial waters)	Terrestrial and marine protected areas (% of total territorial area)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	359.1222222	NaN	19982	61.82358219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.105546772	0	0.006721137	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.66958865	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.012766	NaN	20457	39.36217006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.560184538	NaN	5.560184538	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.44885879	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.15624856	NaN	1385035	37.8590506	1385035	7.041783412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.366882032	NaN	0.366882032	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.948923	NaN	NaN	NaN	NaN	NaN	0.66	16.05839416	0.46	11.19221411	1.72	41.84914842	0.02	0.486618005	1.24	30.1703163	NaN	NaN	NaN	8.545371782	NaN	1629000	39.7368191	1629000	15.29072799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.39982287	0.066622615	12.05923051	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.53637848	NaN	NaN	NaN	NaN	NaN	0.36	8.23798627	0.56	12.81464531	2	45.76659039	0.93	21.28146453	0.53	12.12814645	NaN	NaN	NaN	120.134854	NaN	254918	20.98720229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.384910467	0.219013395	2.835177021	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.6857256	NaN	NaN	NaN	NaN	NaN	0.28	0.475785896	13.88	23.58538658	33.19	56.39762107	0	0	11.5	19.54120646	NaN	NaN	NaN	22.84464115	NaN	503755	33.40577966	503755	26.37720362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.266886907	0.26542399	0.266450445	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.89720924	NaN	NaN	NaN	NaN	NaN	16.9	15.96297346	38.06	35.94974969	16.18	15.28289412	5.05	4.770000945	29.67	28.02493624	NaN	NaN	NaN	12.0925567	NaN	10629432	36.77503821	12946091	39.11964614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.813416417	0.904515419	4.623170293	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.37	20.40149393	7.73	36.08776844	4.87	22.73576097	1.58	7.376283847	2.87	13.39869281	NaN	NaN	NaN	123.3163975	NaN	1168044	49.44717971	1168044	33.25817307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.931016818	NaN	6.931016818	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	242.01	NaN	36491	92.18820341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.310137905	2.06937017	2.032424109	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.00259642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	142.6227273	NaN	22076	100.1669534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.438056624	0.457467129	0.724475526	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.27573502	NaN	NaN	NaN	166.4428133	NaN	8.65	3.308725089	143.24	54.79095743	46.17	17.66055923	3.41	1.304364457	59.97	22.93921891	NaN	NaN	NaN	2.249847051	NaN	3672966	24.84296369	10432069	60.35679819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.963773461	10.90855547	8.281113737	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.97811433	NaN	NaN	NaN	-19.61151478	NaN	13.07	21.57477715	20.66	34.10366458	10.59	17.48101684	1.2	1.980851766	15.06	24.85968967	NaN	NaN	NaN	94.05568223	NaN	1539980	30.17960068	1539980	19.85817725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.99031749	NaN	20.99031749	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.38	6.786488999	30.38	47.07158351	14.8	22.93151534	10.95	16.9662225	4.03	6.24418965	NaN	NaN	NaN	87.38132436	NaN	1739823	44.80945545	1739823	23.92824921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.213836489	NaN	6.213836489	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.38167621	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	222.8983645	NaN	242410	65.3542183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.840163188	NaN	3.840163188	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.15229831	NaN	NaN	NaN	-0.940399897	NaN	27.22	24.02259289	31.74	28.01164946	32.05	28.2852352	1.8	1.588562351	20.5	18.09196011	NaN	NaN	NaN	NaN	NaN	1695870	17.56954368	1695870	16.95109574	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.262411274	0.007258078	3.117843686	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.0295191	NaN	NaN	NaN	NaN	NaN	0.02	10	0.03	15	0.02	10	0	0	0.13	65	NaN	NaN	NaN	44.60384198	NaN	524284	30.39409787	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.80738184	0	23.27300081	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	209.1969651	NaN	NaN	NaN	NaN	NaN	1.93	15.05460218	4.58	35.72542902	3.64	28.39313573	0.85	6.630265211	1.81	14.11856474	NaN	NaN	NaN	827.9077284	NaN	7041281	32.37707959	10177362	9.443704315	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.706881753	0.389089044	1.415001747	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.232707	NaN	NaN	NaN	-13.67203786	NaN	3.03	5.344858	38.04	67.10178162	9.66	17.04004234	2.36	4.162991709	3.6	6.350326336	NaN	NaN	NaN	78.0291693	NaN	1190289	20.6788762	1190289	13.78867465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.487571434	0.219639309	2.360468146	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.90507839	NaN	NaN	NaN	NaN	NaN	0.14	1.223776224	6.45	56.38111888	3.86	33.74125874	0	0	1	8.741258741	NaN	NaN	NaN	734.326087	NaN	127106	28.454858	NaN	NaN	NaN	NaN	NaN	26.52002502	NaN	NaN	NaN	0.1949	4872.5	NaN	NaN	1.34984586	0	0.163751438	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.93587166	NaN	NaN	NaN	NaN	NaN	0.28	1.323251418	8.55	40.40642722	5.75	27.17391304	4.74	22.40075614	1.84	8.695652174	NaN	NaN	NaN	81.51931373	NaN	416144	25.28932027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.52954232	0.707011316	0.529583895	2
