Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
NaN	NaN	NaN	NaN	NaN	NaN	7461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.79999924	57.79999924	48.20000076	34.90000153	64.510171	54.09999847	44.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.80475612	1248572.909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	12444	NaN	NaN	36.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.30000305	79.80000305	74.90000153	57.5	79.41988783	72.40000153	64.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.50280084	5104355.538	NaN	NaN	NaN	NaN	NaN	NaN	18.39999962	14.30000019	17	25.20000076	15.69999981	22	56.40000153	70	60.90000153	NaN	NaN	NaN	2
76.30000305	67.80000305	70.40000153	2.599999905	3.299999952	3	NaN	13.19999981	23.29999924	20.20000076	NaN	NaN	NaN	NaN	NaN	NaN	78.80000305	40.79999924	53.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.20000076	83.69999695	60.70000076	36.29999924	44.64944388	81.30000305	58.5	29.20000076	13.30000019	49.59999847	18.29999924	51.90000153	52.59999847	52.40000153	21.60000038	12.10000038	15.19999981	2.200000048	2.599999905	2.5	31.40429106	67143.49097	NaN	NaN	NaN	51.59999847	30.79999924	40.59999847	54.29999924	53.29999924	53.70000076	16.89999962	13.10000038	14.80000019	3.400000095	2	2.700000048	14.5	7.5	9.800000191	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
47.29999924	63	56.20000076	11.80000019	4.099999905	7.5	6772	15.19999981	38.20000076	28.20000076	NaN	NaN	NaN	NaN	NaN	NaN	84.09999847	59	69.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.20000076	83.30000305	68.5	53.20000076	64.56310653	82.40000153	67.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.38046103	2849174.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.300000191	6.5	6	1
60.40000153	61.09999847	60.79999924	11.80000019	5.599999905	8.100000381	10849	10.5	27.20000076	20.70000076	NaN	NaN	NaN	NaN	NaN	NaN	65.40000153	43.20000076	51.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.09999847	88.69999695	72.19999695	53	61.91588895	85.59999847	69	NaN	NaN	NaN	NaN	14.60000038	14	14.19999981	17.29999924	12.60000038	14.5	7.400000095	5.5	6.300000191	39.17805137	71936129.63	14.2	9.8	11.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.300000191	5.199999809	6	2
89.80000305	82.40000153	85.80000305	0.200000003	0.800000012	0.5	20152	12.69999981	24.60000038	19.10000038	NaN	NaN	NaN	NaN	NaN	NaN	71.69999695	60.70000076	65.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.09999847	84.40000153	78.09999847	61.59999847	80.94612314	76.09999847	68.5	7.7	4.8	58.1	6.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.96430528	137745.4879	45.2	38.1	41.3	65.69999695	56.40000153	61.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29	22.39999962	25.60000038	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.40000153	83.09999847	67.40000153	47.20000076	58.48823116	80.69999695	65.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.86062856	117592.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.40000153	79.59999847	64.5	47.5	60.20278718	78.90000153	63.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.2423942	192180.1154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70	81.40000153	75.59999847	67.69999695	84.09937509	80.5	74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.75264793	635445.7181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.80000305	87.09999847	78.80000305	70.5	81.2211953	86.80000305	78.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.22898886	1418450.908	NaN	NaN	NaN	NaN	NaN	NaN	63.20000076	60.5	60.70000076	5.800000191	3.5	3.700000048	0.800000012	1	1	NaN	NaN	NaN	0
88.80000305	80.40000153	84.19999695	0.899999976	0.300000012	0.600000024	41197	10.60000038	30.39999962	21.39999962	NaN	NaN	NaN	NaN	NaN	NaN	87	64	74.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.80000305	82.40000153	75.09999847	57	77.86885571	73.19999695	65	29	11.10000038	68.30000305	19.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.66327486	14884376.84	14.4	19.7	17.2	14.10000038	18.20000076	16.5	30.70000076	38.09999847	35	37	31.10000038	33.59999847	32.29999924	30.79999924	31.5	10.69999981	11.89999962	11.39999962	3
84.69999695	82.80000305	83.59999847	5.900000095	1.899999976	3.599999905	36515	14.89999962	37.59999847	28	NaN	NaN	NaN	NaN	NaN	NaN	81.09999847	57.70000076	67.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.09999847	91	80.59999847	57.29999924	71.26865441	80.40000153	68.5	45	6.900000095	83	23.20000076	21.10000038	12.10000038	16	65.5	58.20000076	61.40000153	10.60000038	27.89999962	20.39999962	43.22102565	3926560.055	6.9	7.1	7	23.10000038	17.10000038	20.29999924	32.5	13.19999981	23.39999962	57.09999847	70.59999847	64.09999847	9.100000381	14.69999981	12.39999962	4.699999809	3	3.700000048	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	69.59999847	NaN	NaN	NaN	22644	16.20000076	32.5	27.20000076	NaN	NaN	NaN	NaN	NaN	NaN	77.80000305	45.90000153	56.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39	82.30000305	60.5	35.70000076	45.53571437	78.40000153	56.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.34214854	5520360.185	12.1	10.3	11	65.80000305	45.5	52.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.099999905	4.199999809	4.5	2
NaN	NaN	NaN	NaN	NaN	NaN	3172	NaN	NaN	22.39999962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.69999695	88.90000153	84.5	72.90000153	86.17021612	84.59999847	78.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.87920088	673537333.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.599999905	2
NaN	NaN	NaN	NaN	NaN	NaN	2702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.70000076	78.59999847	69.09999847	58.29999924	74.17302846	78.59999847	68.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.36324306	4986177.45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
72.80000305	65.19999695	68.40000153	2.099999905	0.699999988	1.299999952	14133	25.39999962	35.59999847	31.39999962	NaN	NaN	NaN	NaN	NaN	NaN	73.69999695	62.79999924	67.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.29999924	80.19999695	56.29999924	31.29999924	40.02557603	78.19999695	54.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.63929202	12279330.88	22.1	14	17.8	NaN	NaN	NaN	22.89999962	26.60000038	24.29999924	61.79999924	56.5	59.70000076	14.30000019	15.19999981	14.60000038	12	5.800000191	8.5	2
