Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.80000019	82.19999695	49.5	13.5	16.72862517	80.69999695	48.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.40112893	6903561.942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	1451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.69999695	76.59999847	72.09999847	66.40000153	87.7146687	75.69999695	70.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.9046462	5520698.842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	11462	NaN	NaN	13.69999981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.39999962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.79999924	77.59999847	66.59999847	50.29999924	69.57122699	72.30000305	61.09999847	NaN	NaN	NaN	NaN	NaN	NaN	60.09999847	NaN	NaN	29.89999962	NaN	NaN	7.900000095	41.76400957	1350123.348	NaN	NaN	NaN	NaN	NaN	NaN	54.79999924	58	56.40000153	40.59999847	36.20000076	38.40000153	3.400000095	3.400000095	3.400000095	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	20653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36	92.59999847	77.30000305	35.29999924	38.36956439	92	76.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.63176848	1906031.614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
78.09999847	67	71.59999847	1.600000024	0.800000012	1.100000024	23177	9.399999619	27.89999962	20.20000076	NaN	NaN	NaN	NaN	NaN	NaN	89.69999695	70.5	78.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.90000153	79.90000153	65.19999695	44	59.78260994	73.59999847	58.29999924	43.09999847	19.89999962	61.40000153	29.70000076	34.09999847	45.70000076	40.90000153	32	31.60000038	31.70000076	32.90000153	21.5	26.20000076	39.0570971	15959900.23	NaN	NaN	NaN	NaN	NaN	NaN	35.59999847	53	46	38.29999924	31.39999962	34.20000076	25.29999924	13.80000019	18.39999962	17.60000038	18	17.89999962	2
NaN	NaN	50	NaN	NaN	NaN	15820	11.30000019	22.10000038	17	NaN	NaN	NaN	NaN	NaN	NaN	46.09999847	30.29999924	37.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.70000076	78.5	70.5	56.20000076	78.16411623	71.90000153	63.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.6518393	1469698.924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.599999905	NaN	NaN	81.90000153	NaN	NaN	12.60000038	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	26.10000038	15.60000038	NaN	NaN	NaN	NaN	NaN	NaN	93.80000305	69.5	81.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.60000038	13.10000038	15.80000019	30.10000038	31.29999924	30.70000076	8.399999619	8	8.199999809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
89.59999847	83.40000153	86.09999847	0.600000024	0.300000012	0.5	47239	10	29.89999962	21.10000038	NaN	NaN	NaN	NaN	NaN	NaN	86.90000153	64.59999847	74.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.19999695	82.19999695	74.19999695	55.29999924	76.8055545	72	63.5	39.09999847	12	72.30000305	24	36.5	31.20000076	33.5	28.39999962	41.20000076	35.5	35.09999847	27.70000076	30.89999962	44.26473898	9942246.879	11.7	13.8	12.8	18.39999962	25.39999962	22.39999962	50.59999847	52.79999924	51.90000153	29.89999962	32.59999847	31.5	19.60000038	14.60000038	16.70000076	6.199999809	6.5	6.400000095	3
87.90000153	85.40000153	86.5	3.799999952	1.600000024	2.599999905	44876	13.19999981	42.29999924	29.39999962	NaN	NaN	NaN	NaN	NaN	NaN	80.90000153	52.29999924	65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.79999924	79.90000153	71.80000305	50	73.09941357	68.40000153	58.79999924	26.10000038	2.900000095	88.09999847	13.30000019	22.89999962	16.79999924	19.5	59.5	65.59999847	62.90000153	17.70000076	17.60000038	17.60000038	44.30917617	3963650.828	5.8	6.5	6.2	23.29999924	16.39999962	19.20000076	40.79999924	37.70000076	38.79999924	56.70000076	59.79999924	58.40000153	2.5	2.5	2.5	3.900000095	4.099999905	4	3
NaN	NaN	NaN	NaN	NaN	NaN	6415	7.5	15.19999981	11.5	NaN	NaN	NaN	NaN	NaN	NaN	53.09999847	43.90000153	48.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.29999924	74.80000305	68.80000305	58.29999924	82.93029403	70.30000305	64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.64222098	3734840.018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.19999695	84.19999695	85.19999695	84.90000153	101.6766485	83.5	84.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.04756134	3097942.414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
86.5	83.09999847	84.59999847	3.799999952	0.400000006	1.799999952	52468	12.5	35.59999847	25.79999924	NaN	NaN	NaN	NaN	NaN	NaN	86.40000153	62.09999847	72.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.20000076	73.09999847	64.69999695	43.09999847	71.00493893	60.70000076	51.59999847	32.90000153	5.800000191	81.59999847	17.60000038	25	33.20000076	29.70000076	36.79999924	37.70000076	37.29999924	38.20000076	29.20000076	33	43.040153	4426584.51	18.3	17.2	17.7	50.20000076	47.40000153	48.79999924	41.5	49.70000076	45.59999847	38.79999924	33.90000153	36.29999924	19.79999924	16.39999962	18.10000038	8.600000381	6.699999809	7.5	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.69999695	79	72.59999847	65.5	83.12182419	78.80000305	71.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.67586101	2726836.312	0.6	1.1	0.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.400000006	0.899999976	0.699999988	0
NaN	NaN	NaN	NaN	NaN	NaN	2987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.29999924	87.59999847	72.80000305	54.79999924	64.16861623	85.40000153	70.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.85484135	60508330.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
87.5	81.59999847	84.40000153	2.299999952	1.200000048	1.700000048	14502	28.79999924	36.09999847	32.59999847	NaN	NaN	NaN	NaN	NaN	NaN	62.79999924	50.70000076	56.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.09999847	67.09999847	63.09999847	46.40000153	82.41563438	56.29999924	51.20000076	3.700000048	2.400000095	59	3	19.29999924	23.89999962	21.70000076	52	58.29999924	55.29999924	28.70000076	17.79999924	22.89999962	46.95342575	3432574.691	31.5	38.9	35.6	65.80000305	65.19999695	65.5	33.09999847	38.20000076	35.90000153	52.59999847	54.70000076	53.79999924	14.30000019	7	10.30000019	17.39999962	18.79999924	18.10000038	2
