Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
89.30000305	83.30000305	85.90000153	1.100000024	0.600000024	0.800000012	45874	10.5	30.60000038	21.70000076	NaN	NaN	NaN	NaN	NaN	NaN	86.09999847	63.20000076	73.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.5	82.59999847	74	54.59999847	75.41436094	72.40000153	63.40000153	NaN	NaN	NaN	NaN	30.79999924	28.29999924	29.39999962	37.5	47.40000153	43	31.70000076	24.39999962	27.60000038	43.77961998	9629602.727	11.3	12.8	12.1	23.60000038	31.79999924	28.29999924	43.09999847	45.40000153	44.40000153	41.09999847	40.5	40.79999924	15.80000019	14.10000038	14.89999962	6.099999905	6.5	6.300000191	3
87.5	85.69999695	86.5	4.099999905	1.600000024	2.700000048	44195	14	42.59999847	30.29999924	NaN	NaN	NaN	NaN	NaN	NaN	79.80000305	51.90000153	64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.70000076	79.69999695	70.69999695	48.40000153	70.55393965	68.59999847	58.09999847	24.39999962	2.599999905	88.09999847	12.19999981	24.79999924	17.89999962	20.89999962	61.70000076	65.59999847	63.90000153	13.5	16.5	15.19999981	43.50415456	3865341.569	5.2	5	5.1	22.79999924	28.10000038	25.79999924	39.70000076	36.40000153	38	55.5	59.09999847	57.40000153	4.599999905	4.599999905	4.599999905	3.799999952	3.299999952	3.5	3
NaN	NaN	NaN	NaN	NaN	NaN	5309	7.5	13.89999962	10.89999962	NaN	NaN	NaN	NaN	NaN	NaN	46.40000153	49.70000076	48.09999847	7.330279	12.01427	94.31818	96.69967	95.82464	5.681818	3.30033	4.175365	9.729839	61.90000153	75.5	68.40000153	57.29999924	80.36465187	71.30000305	64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.99504307	3547821.949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.67728	38.38014	48.07492	55.37806	51.68421	51.92508	44.62194	48.31579	36.96453	86.80000305	85	86	85.59999847	101.542106	84.30000305	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.2217843	2916451.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
86.19999695	82.30000305	84	4.199999809	0.5	2.099999905	51981	11.69999981	36.20000076	25.79999924	NaN	NaN	NaN	NaN	NaN	NaN	87.09999847	61.40000153	72.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.5	73.69999695	65.19999695	43.5	70.84690378	61.40000153	52.20000076	34.5	7.099999905	79	19	26.89999962	36.09999847	32.09999847	36.59999847	35.5	36	36.5	28.39999962	31.89999962	42.94862447	4436491.462	18.2	12.9	15.2	56.70000076	55.90000153	56.29999924	45.29999924	55.29999924	50	37.90000153	31.60000038	34.90000153	16.89999962	13	15.10000038	8.300000191	5.300000191	6.599999905	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.19999695	81.5	73	64	78.81773695	81.19999695	72.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.54917309	2560814.04	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
8.300000191	15.19999981	12.60000038	73.19999695	10.10000038	33.79999924	2961	9	11	10.30000019	NaN	NaN	NaN	NaN	NaN	NaN	12.10000038	30.29999924	23.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.70000076	87.90000153	72.69999695	54.29999924	63.28671015	85.80000305	70.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.45861477	57287337.68	10.3	11	10.7	NaN	NaN	NaN	52.90000153	55.29999924	54.29999924	22.39999962	22.89999962	22.70000076	5.699999809	10.19999981	8.399999619	3.299999952	3.200000048	3.299999952	0
86.59999847	80.09999847	83.09999847	2.400000095	1.100000024	1.700000048	13235	27.20000076	37.5	32.70000076	NaN	NaN	NaN	NaN	NaN	NaN	61.70000076	46.59999847	53.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.70000076	68.5	64.59999847	47.70000076	83.10104442	57.40000153	52.40000153	NaN	NaN	NaN	NaN	21.70000076	27	24.60000038	53	56.70000076	55	25.29999924	16.29999924	20.39999962	47.09574976	3608802.365	29.6	36.1	33.3	58.70000076	58.79999924	58.70000076	37.29999924	38.90000153	38.20000076	52.20000076	54.29999924	53.40000153	10.39999962	6.800000191	8.399999619	15.80000019	16.60000038	16.20000076	2
NaN	NaN	NaN	NaN	NaN	NaN	10366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.29999924	88.09999847	67.40000153	35	40.50925854	86.40000153	65.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.40146016	301484.803	NaN	NaN	NaN	NaN	NaN	NaN	15.5	50.5	39.29999924	47.70000076	35.59999847	39.5	35.59999847	11.89999962	19.5	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	20079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.6	22.8	94.88636364	97.36842105	96.03960396	5.113636364	2.631578947	3.96039604	20.2	38.70000076	64.80000305	51.29999924	33.40000153	57.88561713	57.70000076	44.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.09464589	1330926.294	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	14630	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.80000305	73.19999695	69.40000153	52.59999847	80.79877067	65.09999847	58.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.86760347	4739475.569	NaN	NaN	NaN	NaN	NaN	NaN	8.399999619	6.099999905	7.5	17.20000076	10.60000038	14.60000038	74.40000153	83.19999695	77.90000153	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.5	86.30000305	64.40000153	40.20000076	47.97135955	83.80000305	61.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.58597721	90347.3739	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.700000048	25.29999924	14.80000019	NaN	NaN	NaN	NaN	NaN	NaN	85.80000305	64.80000305	75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.099999905	10.19999981	8.199999809	63.5	61.40000153	62.40000153	30	27.89999962	28.89999962	NaN	NaN	7.6	14.3	10.8	NaN	NaN	NaN	7.599999905	10.39999962	9.300000191	68.30000305	74.59999847	72	23.79999924	14.60000038	18.39999962	2.299999952	3.099999905	2.700000048	3
20	36.09999847	29	36.70000076	14.69999981	24.39999962	7193	10.30000019	26.79999924	19.5	NaN	NaN	NaN	NaN	NaN	NaN	54.5	35.29999924	43.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.90000153	82.69999695	71.69999695	59.59999847	72.94981726	81.69999695	70.40000153	25.5	14.39999962	58	19.29999924	45.40000153	47.20000076	46.40000153	21.10000038	29.60000038	25.79999924	14.39999962	15.80000019	15.19999981	43.18556983	3526978.828	10.4	7	8.5	NaN	NaN	NaN	58.70000076	61.90000153	60.20000076	34	30.79999924	32.5	2.900000095	6.300000191	4.400000095	5.900000095	3.900000095	4.800000191	1
73.5	62.40000153	66.59999847	5.5	3.099999905	4	12100	12.1	26.7	21.2	NaN	NaN	NaN	NaN	NaN	NaN	76.1	48.8	59.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.59999847	85.40000153	71.80000305	54.79999924	66.74786876	82.09999847	68.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.17484226	83713964.08	32	21.3	25.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
91.80000305	82.59999847	87	0.200000003	0.100000001	0.200000003	18806	10.69999981	29.29999924	20.39999962	NaN	NaN	NaN	NaN	NaN	NaN	72.59999847	57.40000153	64.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.69999695	85.80000305	80.69999695	63.40000153	83.311436	76.09999847	69.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.50399763	145459.8208	21.8	17.6	19.4	56	43.40000153	50.79999924	13.89999962	14.5	14.30000019	72.19999695	67.30000305	70.69999695	10.10000038	14.5	12	11.5	7.5	9.300000191	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.79999924	82.19999695	70.09999847	55.40000153	69.77330033	79.40000153	67.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.68439779	153801.45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.70000076	79.30000305	66.69999695	53.5	67.63590522	79.09999847	66.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.55990095	228293.835	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.10000038	26.29999924	20.89999962	NaN	NaN	NaN	NaN	NaN	NaN	67.40000153	50.70000076	58.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.09999847	81.30000305	76.69999695	69.5	86.44278443	80.40000153	74.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.8640724	817019.7026	14	13.2	13.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.20000076	14.69999981	15.80000019	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.6	66.5	38.75739645	51.72932331	45.07462687	61.24260355	48.27067669	54.92537313	67	71.09999847	86.40000153	78.59999847	70.69999695	82.11381905	86.09999847	78.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.3980663	1678192.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
87.59999847	80.59999847	83.80000305	0.400000006	0.200000003	0.300000012	47186	11.19999981	32.20000076	22.5	NaN	NaN	NaN	NaN	NaN	NaN	86.90000153	63.29999924	74.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.40000153	82	76.19999695	58.70000076	81.30194355	72.19999695	65.30000305	27.20000076	10.39999962	69.09999847	18.10000038	15.60000038	20	18	40.59999847	44.29999924	42.59999847	43.79999924	35.70000076	39.40000153	45.76030112	16255965.15	11.4	13.8	12.7	10	12.30000019	11.30000019	30.39999962	35.20000076	33	41.29999924	43.20000076	42.29999924	28.29999924	21.70000076	24.60000038	6.699999809	6.900000095	6.800000191	3
84.80000305	79.80000305	82	3.599999905	1.700000048	2.5	39948	13	35.5	25.70000076	NaN	NaN	NaN	NaN	NaN	NaN	83.30000305	59.40000153	69.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.80000305	89.30000305	80.59999847	57.79999924	74.38867633	77.69999695	67.40000153	44.70000076	8.399999619	80.59999847	24.39999962	23.39999962	17.79999924	20.29999924	62	51.5	56.20000076	14.19999981	30.39999962	23.20000076	44.32291012	3998473.102	4.1	5.7	5	29.70000076	28.20000076	29	27.29999924	33.29999924	30.20000076	63.59999847	51	57.5	9.100000381	13.69999981	12.30000019	3.099999905	2.299999952	2.700000048	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
74.90000153	66.69999695	69.40000153	3.799999952	1.600000024	2.299999952	28758	12.19999981	28.89999962	23.39999962	NaN	NaN	NaN	NaN	NaN	NaN	83.19999695	51.79999924	62.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.29999924	79.40000153	59.20000076	35.40000153	47.38956221	74.69999695	54.59999847	8.699999809	3.099999905	53.90000153	4.699999809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.12352411	6081901.474	24.8	19.4	21.3	NaN	NaN	NaN	NaN	NaN	20.60000038	NaN	NaN	56.59999847	NaN	NaN	22.10000038	10	8.699999809	9.199999809	2
NaN	NaN	NaN	NaN	NaN	NaN	4660	NaN	NaN	22.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.19999695	87.40000153	83	71.09999847	86.07748158	82.59999847	77	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.00659024	724480292.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.099999905	2
NaN	NaN	NaN	NaN	NaN	NaN	2754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.20000076	76.80000305	70	61.59999847	80.10402764	76.90000153	69.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.14482319	6194899.165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
