Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
98.30000305	95.69999695	96.19999695	0.699999988	0.5	0.5	14378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.70000076	87.90000153	70.69999695	38.29999924	44.27745577	86.5	69.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.96269463	568272.0174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
72.59999847	72.59999847	72.5	10.39999962	2.599999905	5.400000095	27789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.09999847	68.09999847	53.59999847	33.5	56.49241219	59.29999924	45.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.55111368	1455750.146	51.9	44.7	47.3	NaN	NaN	NaN	92.19999695	97.40000153	94.90000153	NaN	NaN	NaN	7.800000191	3.200000048	4.800000191	27.10000038	21.79999924	23.89999962	2
NaN	NaN	NaN	NaN	NaN	NaN	26720	23.95	33.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.15	37.38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.40000153	69.30000305	65.69999695	50	80.77544227	61.90000153	55.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.99863191	4522058.064	NaN	NaN	NaN	NaN	NaN	NaN	10.60000038	9.5	10.19999981	41.59999847	34	38.59999847	47.79999924	56.5	51.20000076	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.40000153	83.80000305	66.5	46.79999924	57.63546921	81.19999695	63.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.88924153	130741.0267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.199999809	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	7762	NaN	NaN	NaN	6.2	6	6.1	21.3	17.3	19.2	NaN	NaN	NaN	31.1	33	NaN	NaN	94.8	NaN	NaN	5.2	32.1	64.30000305	82.40000153	73.30000305	62.70000076	77.21675261	81.19999695	71.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.40254428	4352544.718	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
68.09999847	64.19999695	65.80000305	6.800000191	3.599999905	5	12947	13.5	29.29999924	22.60000038	8.6	7.1	7.6	47.8	28.3	34.6	73.30000305	49.79999924	59.70000076	3.5	6.9	NaN	NaN	95.2	NaN	NaN	4.8	5.2	63.29999924	85.5	74.19999695	58.5	71.86732052	81.40000153	69.59999847	28.70000076	10.19999981	67.90000153	18.10000038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.16423182	98227293.05	20.5	11.9	15.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.600000381	5.199999809	7.099999905	2
NaN	NaN	NaN	NaN	NaN	NaN	20289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.30000305	84.5	80.40000153	64.80000305	85.26316191	76	70.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.84099459	156447.7358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.399999619	6.800000191	8.100000381	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.5	80.30000305	69.40000153	55.79999924	72.27979462	77.19999695	66.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.79101403	187239.0564	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.5	77.69999695	73	65.09999847	85.65789273	76	71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.25542209	344327.9372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.30000305	82.40000153	78.40000153	71.19999695	87.6847286	81.19999695	76.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.48385815	992344.6859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.40000153	85.59999847	78.90000153	72	84.40796884	85.30000305	78.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.90496242	1965395.722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
88.80000305	80.90000153	84.59999847	0.200000003	0.100000001	0.100000001	48729	10.19999981	31.70000076	21.5	NaN	NaN	NaN	NaN	NaN	NaN	88.69999695	65.40000153	76.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.30000305	82.69999695	78.5	62.09999847	85.41953381	72.69999695	67.30000305	26.60000038	11.39999962	67.69999695	18.5	11.39999962	15.30000019	13.5	36.59999847	43.09999847	40	51.90000153	41.59999847	46.5	46.86923801	18654968.9	10	13.1	11.6	6	7.900000095	7.099999905	23.29999924	28.70000076	26.29999924	38.09999847	43.20000076	41	38.70000076	28.10000038	32.70000076	5.599999905	6.5	6.099999905	3
86.80000305	81.90000153	84.09999847	2.599999905	1.399999976	2	42434	10.30000019	30.29999924	21.10000038	NaN	NaN	NaN	NaN	NaN	NaN	78.09999847	59.20000076	67.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.69999695	87.90000153	82.30000305	61.40000153	81.32450533	75.5	68.30000305	45.90000153	9	81.19999695	25.89999962	18.70000076	14.39999962	16.29999924	56.5	47.79999924	51.79999924	24.79999924	37.70000076	31.70000076	46.18101126	4408644.963	7.4	6.7	7	39.90000153	27.29999924	34.29999924	27.5	27.29999924	27.89999962	56.29999924	51.5	53.70000076	15	21.20000076	17.70000076	4	2.799999952	3.400000095	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
74.30000305	71.80000305	72.80000305	2.700000048	1	1.600000024	30153	11.39999962	30.70000076	23.5	NaN	NaN	NaN	NaN	NaN	NaN	83.09999847	53.90000153	64.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.09999847	79.09999847	63.09999847	42.09999847	56.89188983	74	57.70000076	15.19999981	6	56.40000153	9.100000381	19.70000076	26.60000038	24	48.70000076	49.09999847	48.90000153	30.70000076	23	25.89999962	37.19908335	7451903.479	23	17.8	19.7	NaN	NaN	NaN	NaN	NaN	17.80229387	NaN	NaN	58.5	NaN	NaN	23.5	9.5	6.800000191	7.800000191	2
NaN	NaN	NaN	NaN	NaN	NaN	10638	NaN	NaN	27.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.40000153	85.5	80.59999847	68.30000305	84.84472429	80.5	74.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.71871096	786794550.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	2888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	77.09999847	71	63.29999924	82.20779122	77	70.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.5310802	7767035.668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
50.79999924	47.29999924	48.70000076	5.800000191	2.900000095	4.099999905	17775	15.80000019	22.70000076	20	NaN	NaN	NaN	NaN	NaN	NaN	79.09999847	51	62	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.40000153	80.90000153	67.40000153	51.09999847	65.17856821	78.40000153	64.30000305	22.89999962	9.699999809	60.40000153	14.89999962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.95534461	20394299.27	29.9	18.2	23	NaN	NaN	NaN	19.60000038	22.5	21	54	53.20000076	53.70000076	24.60000038	21.29999924	23	17.79999924	10.10000038	13.19999981	2
