Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
98.30000305	95.40000153	96	0.699999988	0.5	0.600000024	12209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.59999847	85.5	66.40000153	36.09999847	43.18181714	83.59999847	64.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.41951689	340199.096	NaN	NaN	NaN	NaN	NaN	NaN	17.29999924	44.09999847	29.39999962	41.29999924	37.40000153	39.59999847	39.09999847	10.89999962	26.5	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	25874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.5	11.7	NaN	NaN	99.9	NaN	NaN	0.1	NaN	38.5	65.19999695	51.40000153	32.29999924	56.96648819	56.70000076	43.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.71091672	1383921.647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	21432	24.2	32.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.7	38.6	NaN	11.2	12.1	NaN	NaN	100	NaN	NaN	0	11.7	64.19999695	70.90000153	67.40000153	51	81.08107911	62.90000153	56.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.00465502	4650237.966	NaN	NaN	NaN	NaN	NaN	NaN	10.30000019	10.39999962	10.30000019	42.70000076	32.20000076	39.5	47	57.29999924	50.20000076	NaN	NaN	NaN	2
73.90000153	66.90000153	69.30000305	4.300000191	3.700000048	3.900000095	NaN	10.30000019	21.79999924	17.89999962	NaN	NaN	NaN	NaN	NaN	NaN	85.5	49.70000076	61.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.40000153	83.40000153	65.40000153	44.79999924	55.44554152	80.80000305	62.70000076	NaN	NaN	NaN	NaN	40	43.79999924	42.40000153	20.20000076	14.19999981	16.39999962	16.79999924	9.899999619	12.39999962	35.85818073	112196.9222	28.8	13.8	19.5	NaN	NaN	NaN	50.20000076	56.09999847	52.70000076	19.20000076	15.10000038	17.39999962	6	4.400000095	5.300000191	17.20000076	7.5	11	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
26.60000038	41.40000153	34.79999924	36.79999924	16.10000038	25.39999962	7250	10.80000019	26.29999924	19.39999962	3	5.4	NaN	14.3	6.6	NaN	50	35.5	42	20.1	23.9	NaN	NaN	91.9	NaN	NaN	8.1	22	62.59999847	82.69999695	72.5	61.09999847	74.96932328	81.5	71.09999847	31.39999962	19.39999962	56.59999847	24.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.80407976	4013877.892	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.5	4.5	5.400000095	1
64.80000305	61.29999924	62.70000076	9	5.199999809	6.800000191	12059	13.30000019	27.29999924	21.39999962	NaN	NaN	NaN	NaN	NaN	NaN	70.59999847	48.70000076	57.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.5	86	74.5	58.90000153	71.82927015	82	70.09999847	30.79999924	10.30000019	68.69999695	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.0929712	94507062.64	24.9	15.3	19.3	NaN	NaN	NaN	50.90000153	57	53.59999847	35.20000076	26.70000076	31.5	3.599999905	2.799999952	3.200000048	12.19999981	7.099999905	9.300000191	2
NaN	NaN	NaN	NaN	NaN	NaN	19407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76	84.90000153	80.5	64.40000153	84.62549647	76.09999847	70.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.75518541	152407.9117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.89999962	7.300000191	9.100000381	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.70000076	80.90000153	69.90000153	56.09999847	71.92307497	78	67.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.63664348	175065.238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.800000191	23.70000076	17.20000076	NaN	NaN	NaN	NaN	NaN	NaN	31.60000038	43.70000076	39.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	78.59999847	72.30000305	63.40000153	81.7010345	77.59999847	71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.45031593	310489.39	7.2	5.5	6.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.299999952	2.900000095	3.099999905	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.8	19.2	15.2	NaN	NaN	NaN	NaN	NaN	NaN	64.8	45.5	54.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.69999695	81.80000305	77.80000305	70.69999695	87.49999292	80.80000305	75.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.7153153	924139.5067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.90000153	85.80000305	78.69999695	71.69999695	83.85964555	85.5	78.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.83779998	1840392.996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
88.59999847	80.90000153	84.5	0.200000003	0.100000001	0.200000003	48862	10.60000038	32.09999847	22	NaN	NaN	NaN	NaN	NaN	NaN	87.90000153	64.19999695	75.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.90000153	82.59999847	77.80000305	60.90000153	83.76891896	72.69999695	66.69999695	26.89999962	10.89999962	68.40000153	18.39999962	12.19999981	16.60000038	14.60000038	38.40000153	43.70000076	41.20000076	49.29999924	39.70000076	44.20000076	46.42573771	17751766.76	10.6	14.2	12.4	9	10.10000038	9.600000381	25.10000038	28.60000038	27.10000038	39.09999847	43.40000153	41.5	35.79999924	28	31.5	6.5	7	6.800000191	3
86.59999847	81.80000305	84	2.900000095	1.299999952	2	41542	11.89999962	33.20000076	23.70000076	NaN	NaN	NaN	NaN	NaN	NaN	85.40000153	62.20000076	72.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.30000305	87.40000153	80.90000153	59.40000153	79.09454425	75.09999847	67	45.70000076	8	82.59999847	25.10000038	22	16.89999962	19.20000076	58	48.79999924	53	19.79999924	34.20000076	27.60000038	45.69338152	4172882.784	9.1	8.5	8.8	40.70000076	37.09999847	39	29.89999962	26.10000038	28.10000038	54.59999847	52.29999924	53.5	15.5	20.5	17.29999924	5.099999905	3.900000095	4.400000095	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
74.59999847	67.80000305	70.19999695	3.200000048	1.399999976	2	30473	11.5	29.10000038	23	NaN	NaN	NaN	NaN	NaN	NaN	82.69999695	53.79999924	63.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.59999847	77.80000305	60.09999847	38.20000076	52.40054865	72.90000153	55.20000076	12.10000038	4.800000191	53.79999924	7.199999809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.30308266	6761042.373	23.8	17.3	19.7	NaN	NaN	NaN	NaN	NaN	16.10000038	NaN	NaN	58.90000153	NaN	NaN	24.5	9.800000191	7	8	2
NaN	NaN	NaN	NaN	NaN	NaN	7710	NaN	NaN	23.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.19999695	86.09999847	81.30000305	69.09999847	85.09852349	81.19999695	75.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.77816794	767143183.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.199999809	2
NaN	NaN	16	NaN	NaN	26.79999924	2862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.19999695	76.90000153	70.5	62.59999847	81.40441773	76.90000153	69.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.35768834	7146721.249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.599999905	4.199999809	4.400000095	1
