Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
98.5	94.5	95.40000153	0.100000001	0.100000001	0.100000001	11480	3	18.20000076	15	NaN	NaN	NaN	NaN	NaN	NaN	96.90000153	80.80000305	84.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.09999847	84.90000153	65.40000153	35.5	42.82267714	82.90000153	63.5	2.799999952	2.200000048	25.10000038	2.299999952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.94916288	304911.3978	32.6	25.7	28.3	16.20000076	14.19999981	30.39999962	20.60000038	45	32.5	44	38.09999847	41.09999847	29.5	9.800000191	19.89999962	20	5.599999905	9	3
NaN	NaN	NaN	NaN	NaN	NaN	25017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.59999847	65.09999847	51.40000153	32.5	57.11774891	56.90000153	44.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.77276391	1381261.709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	19735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.59999847	71.40000153	67.90000153	51.29999924	81.0426538	63.29999924	56.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.93040368	4680439.18	NaN	NaN	NaN	NaN	NaN	NaN	9.899999619	11	10.19999981	43.70000076	33.70000076	40.59999847	46.40000153	55.29999924	49.20000076	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.40000153	83.90000153	65.19999695	43.90000153	53.93120479	81.40000153	62.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.16967297	107324.0959	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.099999905	20.5	12.10000038	NaN	NaN	NaN	NaN	NaN	NaN	96.59999847	76.59999847	86.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
26.39999962	44	36	33.90000153	15	23.60000038	7119	11.10000038	28.39999962	20.5	NaN	NaN	NaN	NaN	NaN	NaN	54.20000076	36.09999847	44.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.29999924	82.69999695	72.30000305	60.79999924	74.50980438	81.59999847	71	33.09999847	20.70000076	57.29999924	26.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.6680946	3913957.36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	3.599999905	4.300000191	1
65.5	60.90000153	62.90000153	9.100000381	5.400000095	7	12041	12.89999962	26.79999924	21	9.7	5.2	NaN	40.8	26.4	NaN	71	48.29999924	57.79999924	4.60644	9.4	NaN	NaN	92.8	NaN	NaN	7.2	7	62	85.59999847	73.59999847	57.59999847	70.41564343	81.80000305	69.40000153	29.70000076	9.899999619	68.5	18.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.54694702	92014900.16	23.3	14.2	18.1	NaN	NaN	NaN	51.40000153	55.90000153	53.40000153	33.5	26.29999924	30.39999962	3.299999952	2.599999905	3	11.69999981	6.800000191	8.899999619	2
89.5	79.5	84.40000153	0.200000003	0	0.100000001	18859	7.800000191	26.20000076	17.29999924	NaN	NaN	NaN	NaN	NaN	NaN	78.19999695	61.79999924	69.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.80000305	85.09999847	80.5	64.09999847	84.12073627	76.19999695	70	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.61714615	150954.7184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.5	8.899999619	9.800000191	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.70000076	81.19999695	70	56.20000076	71.77522168	78.30000305	67.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.59079066	171139.8698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.29999924	78.80000305	71.59999847	62	79.48717949	78	70.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.17403892	295186.534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.299999952	1.899999976	2.5	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.30000305	81.69999695	77.5	70.40000153	87.3449167	80.59999847	75.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.72999117	902322.9307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.90000153	85.90000153	78.69999695	71.59999847	83.74268827	85.5	78.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.79419454	1805968.796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
88.80000305	81	84.59999847	0.300000012	0.100000001	0.200000003	48100	11.10000038	32.20000076	22.29999924	NaN	NaN	NaN	NaN	NaN	NaN	87.5	64.09999847	75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.40000153	83	78.19999695	61.29999924	83.85772984	73.09999847	67.09999847	27.20000076	10.89999962	68.69999695	18.60000038	13.19999981	17.20000076	15.39999962	39.5	44.20000076	42	47.29999924	38.5	42.59999847	46.46474529	17620841.51	11.8	14.9	13.4	8.399999619	10.39999962	9.5	26	30.10000038	28.29999924	39.70000076	43.59999847	41.90000153	34.29999924	26.29999924	29.89999962	6.900000095	7.5	7.199999809	3
86.80000305	81.19999695	83.80000305	2.799999952	1.399999976	2	40644	12	32.90000153	23.60000038	NaN	NaN	NaN	NaN	NaN	NaN	85.09999847	62.5	72.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	87.90000153	81	59.20000076	78.10026171	75.80000305	67.19999695	45.20000076	8.100000381	82.09999847	24.89999962	23	17	19.79999924	58.20000076	49	53.20000076	18.70000076	33.90000153	27	45.44200125	4146195.424	7.4	8	7.7	35.59999847	31.5	33.5	30.29999924	27	28.5	56.20000076	52.79999924	54.20000076	13.5	20.20000076	16.79999924	4.800000191	3.900000095	4.300000191	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
71.90000153	66.19999695	68.19999695	3.400000095	1.600000024	2.200000048	29898	12.19999981	29.70000076	23.60000038	NaN	NaN	NaN	NaN	NaN	NaN	82.30000305	52.70000076	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.5	77.80000305	59.59999847	37.29999924	51.23626054	72.80000305	54.70000076	11.69999981	4.199999809	55.5	6.599999905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.79551828	6576800.568	24.6	18.7	20.8	NaN	NaN	NaN	NaN	NaN	17.39999962	NaN	NaN	58.29999924	NaN	NaN	23.70000076	10.5	7.900000095	8.800000191	2
NaN	NaN	NaN	NaN	NaN	NaN	7048	NaN	NaN	22.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.60000038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.5	86.30000305	81.5	69.5	85.38083378	81.40000153	75.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.85622223	758907350.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.199999809	2
NaN	NaN	NaN	NaN	NaN	NaN	2882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64	76.90000153	70.40000153	62.40000153	81.24999876	76.80000305	69.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.36788841	6941821.531	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
51.29999924	47.59999847	49.09999847	8.100000381	4	5.699999809	15067	16.20000076	22	19.60000038	NaN	NaN	NaN	NaN	NaN	NaN	76.90000153	49.70000076	60.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.90000153	83.69999695	70	53.59999847	66.00985282	81.19999695	67	32.5	17.29999924	56.5	23.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.21554838	19546314.01	31.7	20.2	25	NaN	NaN	NaN	21.39999962	24.29999924	22.70000076	21	21.10000038	21	18.29999924	17.60000038	18	16	8.800000191	11.89999962	2
