Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
NaN	NaN	NaN	NaN	NaN	NaN	18292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.70000076	64.80000305	51.29999924	33.79999924	57.87670951	58.40000153	45.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.02887114	1255733.57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	13443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.80000305	75	70.69999695	53.59999847	80.23951501	66.80000305	59.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.70909541	4797517.976	NaN	NaN	NaN	NaN	NaN	NaN	8.100000381	7.900000095	8	19.70000076	11	16.79999924	72.19999695	81	75.19999695	NaN	NaN	NaN	2
72.30000305	64	66.59999847	4.699999809	3.799999952	4.099999905	NaN	10.89999962	21.29999924	18	NaN	NaN	NaN	NaN	NaN	NaN	83.30000305	44.09999847	56.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.59999847	87.69999695	64.09999847	38.5	45.18779505	85.19999695	61.70000076	23.29999924	10.19999981	51.40000153	14.39999962	49.09999847	54.79999924	52.79999924	23.29999924	12.30000019	16.10000038	3.700000048	3.099999905	3.299999952	31.38008434	84477.85865	35.9	18.9	25.1	61.90000153	43.29999924	53	48.40000153	61.09999847	54.5	23.60000038	15.10000038	19.5	4	4.400000095	4.199999809	21.29999924	10.60000038	14.30000019	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	7463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.79999924	83.19999695	71.80000305	59.70000076	72.71620204	82.09999847	70.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.10336951	3373931.254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	12406	9.600000381	27	20.10000038	NaN	NaN	NaN	NaN	NaN	NaN	71	47	56.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.09999847	86.09999847	71.30000305	53.5	64.61352419	82.80000305	67.80000305	NaN	NaN	NaN	NaN	17.5	16.79999924	17.10000038	22.10000038	16.20000076	18.70000076	8.699999809	6.300000191	7.199999809	40.34711751	79721407.56	22.3	13.8	17.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.5	7.099999905	8.899999619	2
90.40000153	83.40000153	86.59999847	0	0	0	19394	11.80000019	28.79999924	20.89999962	NaN	NaN	NaN	NaN	NaN	NaN	70.69999695	56.20000076	62.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75	85.30000305	80.09999847	63	83.55437497	75.40000153	69	13.7	7	62.5	10.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.84318483	142395.6091	29.4	20.3	24.6	61.70000076	46.59999847	54.70000076	16.5	20	17.89999962	78	66.69999695	74.40000153	3.700000048	5	4.199999809	16.39999962	8.399999619	12.30000019	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.5	82.40000153	69.30000305	53.09999847	66.6248438	79.69999695	66.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.83737462	142638.1902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.90000153	79.5	64.90000153	49.79999924	62.79949221	79.30000305	64.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.07189774	203335.103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.399999976	1.399999976	1.399999976	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.69999981	26.70000076	21.89999962	NaN	NaN	NaN	NaN	NaN	NaN	69.59999847	45.59999847	56.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.5	81.30000305	76.40000153	69	85.82089389	80.40000153	74.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.88011373	766993.7576	15.3	13.5	14.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.5	18.39999962	20.79999924	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.09999847	86.59999847	78.69999695	70.69999695	81.92351616	86.30000305	78.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.36774426	1611321.877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
86.69999695	79.59999847	82.90000153	0.699999988	0.200000003	0.400000006	44643	11.69999981	32.09999847	22.70000076	NaN	NaN	NaN	NaN	NaN	NaN	86	62.79999924	73.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.09999847	81.5	75.30000305	57.70000076	80.13888995	72	64.69999695	28.60000038	10.5	69.69999695	18.79999924	16.70000076	21.39999962	19.29999924	40.79999924	43.59999847	42.29999924	42.5	34.90000153	38.40000153	45.42446255	15717393.24	13.6	16.6	15.1	12.30000019	15	13.80000019	30.39999962	36.40000153	33.70000076	42.90000153	43.40000153	43.20000076	26.70000076	20.20000076	23.10000038	8	8.5	8.300000191	3
84.40000153	80.5	82.19999695	4.099999905	1.899999976	2.799999952	38773	13.5	35	25.70000076	NaN	NaN	NaN	NaN	NaN	NaN	82.69999695	59.59999847	69.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	90	81	58.09999847	74.10713947	78.40000153	67.90000153	45.79999924	7.199999809	83.40000153	24.20000076	26.10000038	17.39999962	21.20000076	60.70000076	53	56.40000153	12.80000019	29.29999924	22	44.23761656	3975691.616	7	4.4	5.6	31.70000076	38.09999847	34.79999924	33.29999924	22.89999962	28.20000076	48.59999847	57.09999847	52.79999924	18.10000038	20	19	4.199999809	3.200000048	3.599999905	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
72.69999695	67.40000153	69.19999695	3.900000095	1.600000024	2.400000095	28699	13.80000019	31.39999962	25.5	NaN	NaN	NaN	NaN	NaN	NaN	81.59999847	49.29999924	60	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.09999847	80.59999847	59.70000076	35.40000153	46.45669678	76.19999695	55.40000153	8.600000381	2.299999952	60.90000153	4.099999905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.66357056	5940445.532	18.1	13.7	15.2	NaN	NaN	NaN	NaN	NaN	28.5	NaN	NaN	56.20000076	NaN	NaN	14.60000038	7.599999905	5.699999809	6.300000191	2
NaN	NaN	NaN	NaN	NaN	NaN	4097	NaN	NaN	23.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.80000305	88	83.5	71.69999695	86.07442295	83.30000305	77.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.99399922	708819597.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.099999905	2
NaN	NaN	NaN	NaN	NaN	NaN	2696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.90000153	76.90000153	69.90000153	61.29999924	79.61038862	77	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.03551098	5841628.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
67.30000305	61.70000076	64.09999847	1.600000024	0.400000006	0.899999976	15904	20.89999962	30.79999924	26.5	NaN	NaN	NaN	NaN	NaN	NaN	78.40000153	67.69999695	72.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.09999847	83.19999695	64.19999695	43.5	53.77008551	80.90000153	61.59999847	NaN	NaN	NaN	NaN	22.39999962	25.20000076	23.89999962	49.5	48.20000076	48.79999924	26	24.60000038	25.29999924	36.35004588	15714386.09	34.3	26	30	NaN	NaN	NaN	18.39999962	26.20000076	22	60.70000076	53.79999924	57.5	19.5	18.10000038	18.89999962	18	12.5	15	2
